Input Number, Run_Number, Result@ 100, PO, A, H, X1, M, CE, Y, D, CO, PE, B
INVAR-2, Run: 089, P, 0, 174, 0, 0, 0, 31, 31, 0, 0, 1, 0
INVAR-2, Run: 090, P, 0, 65, 0, 0, 0, 0, 111, 32, 111, 0, 0
INVAR-2, Run: 091, P, 0, 180, 0, 0, 0, 34, 34, 0, 0, 1, 0
INVAR-2, Run: 092, P, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0
INVAR-2, Run: 093, P, 0, 22, 0, 0, 0, 0, 156, 33, 156, 0, 0
INVAR-2, Run: 094, P, 0, 133, 0, 0, 0, 0, 49, 35, 49, 0, 0
INVAR-2, Run: 095, P, 0, 180, 0, 0, 0, 34, 34, 0, 0, 1, 0
INVAR-2, Run: 096, P, 0, 21, 0, 0, 0, 0, 159, 34, 159, 0, 0
INVAR-2, Run: 097, P, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0
INVAR-2, Run: 098, P, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0
INVAR-2, Run: 099, P, 0, 182, 0, 0, 0, 35, 35, 0, 0, 1, 0
INVAR-2, Run: 100, P, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0
INVAR-3, Run: 001, P, 0, 504, 0, 0, 0, 88, 88, 0, 0, 1, 0
INVAR-3, Run: 002, P, 0, 96, 0, 0, 0, 0, 418, 93, 418, 0, 0
INVAR-3, Run: 003, P, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0
INVAR-3, Run: 004, P, 0, 92, 0, 0, 0, 0, 420, 92, 420, 0, 0
INVAR-3, Run: 005, P, 0, 365, 0, 0, 0, 0, 151, 94, 151, 0, 0
INVAR-3, Run: 006, P, 0, 80, 0, 0, 0, 0, 434, 93, 434, 0, 0
INVAR-3, Run: 007, P, 0, 419, 0, 0, 0, 0, 93, 92, 93, 0, 0
INVAR-3, Run: 008, P, 0, 512, 0, 0, 0, 92, 92, 0, 0, 1, 0
INVAR-3, Run: 009, P, 0, 6, 0, 0, 0, 0, 506, 92, 506, 0, 0
INVAR-3, Run: 010, P, 0, 6, 0, 0, 0, 0, 502, 90, 502, 0, 0
INVAR-3, Run: 011, P, 0, 153, 0, 0, 0, 0, 355, 90, 355, 0, 0
INVAR-3, Run: 012, P, 0, 177, 0, 0, 0, 0, 337, 93, 337, 0, 0
INVAR-3, Run: 013, P, 0, 15, 0, 0, 0, 0, 493, 90, 493, 0, 0
INVAR-3, Run: 014, P, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0
INVAR-3, Run: 015, P, 0, 504, 0, 0, 0, 88, 88, 0, 0, 1, 0
INVAR-3, Run: 016, P, 0, 514, 0, 0, 0, 93, 93, 0, 0, 1, 0
INVAR-3, Run: 017, P, 0, 514, 0, 0, 0, 93, 93, 0, 0, 1, 0
INVAR-3, Run: 018, P, 0, 27, 0, 0, 0, 0, 479, 89, 479, 0, 0
INVAR-3, Run: 019, P, 0, 506, 0, 0, 0, 89, 89, 0, 0, 1, 0
INVAR-3, Run: 020, P, 0, 277, 0, 0, 0, 0, 233, 91, 233, 0, 0
INVAR-3, Run: 021, P, 0, 267, 0, 0, 0, 0, 247, 93, 247, 0, 0
INVAR-3, Run: 022, P, 0, 316, 0, 0, 0, 0, 196, 92, 196, 0, 0
INVAR-3, Run: 023, P, 0, 15, 0, 0, 0, 0, 491, 89, 491, 0, 0
INVAR-3, Run: 024, P, 0, 518, 0, 0, 0, 95, 95, 0, 0, 1, 0
INVAR-3, Run: 025, P, 0, 510, 0, 0, 0, 91, 91, 0, 0, 1, 0
INVAR-3, Run: 026, P, 0, 140, 0, 0, 0, 0, 368, 90, 368, 0, 0
INVAR-3, Run: 027, P, 0, 512, 0, 0, 0, 92, 92, 0, 0, 1, 0
INVAR-3, Run: 028, P, 0, 70, 0, 0, 0, 0, 444, 93, 444, 0, 0
INVAR-3, Run: 029, P, 0, 15, 0, 0, 0, 0, 495, 91, 495, 0, 0
INVAR-3, Run: 030, P, 0, 61, 0, 0, 0, 0, 449, 91, 449, 0, 0
INVAR-3, Run: 031, P, 0, 122, 0, 0, 0, 0, 386, 90, 386, 0, 0
INVAR-3, Run: 032, P, 0, 8, 0, 0, 0, 0, 510, 95, 510, 0, 0
INVAR-3, Run: 033, P, 0, 265, 0, 0, 0, 0, 247, 92, 247, 0, 0
INVAR-3, Run: 034, P, 0, 510, 0, 0, 0, 91, 91, 0, 0, 1, 0
INVAR-3, Run: 035, P, 0, 504, 0, 0, 0, 88, 88, 0, 0, 1, 0
INVAR-3, Run: 036, P, 0, 321, 0, 0, 0, 0, 193, 93, 193, 0, 0
INVAR-3, Run: 037, P, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0
INVAR-3, Run: 038, P, 0, 100, 0, 0, 0, 0, 408, 90, 408, 0, 0
INVAR-3, Run: 039, P, 0, 84, 0, 0, 0, 0, 424, 90, 424, 0, 0
INVAR-3, Run: 040, P, 0, 444, 0, 0, 0, 0, 68, 92, 68, 0, 0
INVAR-3, Run: 041, P, 0, 138, 0, 0, 0, 0, 374, 92, 374, 0, 0
INVAR-3, Run: 042, P, 0, 101, 0, 0, 0, 0, 407, 90, 407, 0, 0
INVAR-3, Run: 043, P, 0, 143, 0, 0, 0, 0, 365, 90, 365, 0, 0
INVAR-3, Run: 044, P, 0, 510, 0, 0, 0, 91, 91, 0, 0, 1, 0
INVAR-3, Run: 045, P, 0, 510, 0, 0, 0, 91, 91, 0, 0, 1, 0
INVAR-3, Run: 046, P, 0, 460, 0, 0, 0, 0, 52, 92, 52, 0, 0
INVAR-3, Run: 047, P, 0, 227, 0, 0, 0, 0, 287, 93, 287, 0, 0
INVAR-3, Run: 048, P, 0, 165, 0, 0, 0, 0, 343, 90, 343, 0, 0
INVAR-3, Run: 049, P, 0, 516, 0, 0, 0, 94, 94, 0, 0, 1, 0
INVAR-3, Run: 050, P, 0, 251, 0, 0, 0, 0, 259, 91, 259, 0, 0
INVAR-3, Run: 051, P, 0, 102, 0, 0, 0, 0, 412, 93, 412, 0, 0
INVAR-3, Run: 052, P, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0
INVAR-3, Run: 053, P, 0, 506, 0, 0, 0, 89, 89, 0, 0, 1, 0
INVAR-3, Run: 054, P, 0, 506, 0, 0, 0, 89, 89, 0, 0, 1, 0
INVAR-3, Run: 055, P, 0, 472, 0, 0, 0, 0, 36, 90, 36, 0, 0
INVAR-3, Run: 056, P, 0, 278, 0, 0, 0, 0, 230, 90, 230, 0, 0
INVAR-3, Run: 057, P, 0, 436, 0, 0, 0, 0, 76, 92, 76, 0, 0
INVAR-3, Run: 058, P, 0, 424, 0, 0, 0, 0, 86, 91, 86, 0, 0
INVAR-3, Run: 059, P, 0, 61, 0, 0, 0, 0, 449, 91, 449, 0, 0
INVAR-3, Run: 060, P, 0, 56, 0, 0, 0, 0, 452, 90, 452, 0, 0
INVAR-3, Run: 061, P, 0, 30, 0, 0, 0, 0, 480, 91, 480, 0, 0
INVAR-3, Run: 062, P, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0
INVAR-3, Run: 063, P, 0, 450, 0, 0, 0, 0, 56, 89, 56, 0, 0
INVAR-3, Run: 064, P, 0, 504, 0, 0, 0, 88, 88, 0, 0, 1, 0
INVAR-3, Run: 065, P, 0, 30, 0, 0, 0, 0, 480, 91, 480, 0, 0
INVAR-3, Run: 066, P, 0, 279, 0, 0, 0, 0, 233, 92, 233, 0, 0
INVAR-3, Run: 067, P, 0, 28, 0, 0, 0, 0, 478, 89, 478, 0, 0
INVAR-3, Run: 068, P, 0, 92, 0, 0, 0, 0, 422, 93, 422, 0, 0
INVAR-3, Run: 069, P, 0, 341, 0, 0, 0, 0, 163, 88, 163, 0, 0
INVAR-3, Run: 070, P, 0, 506, 0, 0, 0, 89, 89, 0, 0, 1, 0
INVAR-3, Run: 071, P, 0, 211, 0, 0, 0, 0, 297, 90, 297, 0, 0
INVAR-3, Run: 072, P, 0, 504, 0, 0, 0, 88, 88, 0, 0, 1, 0
INVAR-3, Run: 073, P, 0, 65, 0, 0, 0, 0, 449, 93, 449, 0, 0
INVAR-3, Run: 074, P, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0
INVAR-3, Run: 075, P, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0
INVAR-3, Run: 076, P, 0, 512, 0, 0, 0, 92, 92, 0, 0, 1, 0
INVAR-3, Run: 077, P, 0, 65, 0, 0, 0, 0, 447, 92, 447, 0, 0
INVAR-3, Run: 078, P, 0, 182, 0, 0, 0, 0, 326, 90, 326, 0, 0
INVAR-3, Run: 079, P, 0, 206, 0, 0, 0, 0, 296, 87, 296, 0, 0
INVAR-3, Run: 080, P, 0, 431, 0, 0, 0, 0, 79, 91, 79, 0, 0
INVAR-3, Run: 081, P, 0, 350, 0, 0, 0, 0, 156, 89, 156, 0, 0
INVAR-3, Run: 082, P, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0
INVAR-3, Run: 083, P, 0, 286, 0, 0, 0, 0, 230, 94, 230, 0, 0
INVAR-3, Run: 084, P, 0, 402, 0, 0, 0, 0, 112, 93, 112, 0, 0
INVAR-3, Run: 085, P, 0, 6, 0, 0, 0, 0, 506, 92, 506, 0, 0
INVAR-3, Run: 086, P, 0, 444, 0, 0, 0, 0, 62, 89, 62, 0, 0
INVAR-3, Run: 087, P, 0, 512, 0, 0, 0, 92, 92, 0, 0, 1, 0
INVAR-3, Run: 088, P, 0, 510, 0, 0, 0, 91, 91, 0, 0, 1, 0
INVAR-3, Run: 089, P, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0
INVAR-3, Run: 090, P, 0, 35, 0, 0, 0, 0, 479, 93, 479, 0, 0
INVAR-3, Run: 091, P, 0, 138, 0, 0, 0, 0, 368, 89, 368, 0, 0
INVAR-3, Run: 092, P, 0, 504, 0, 0, 0, 88, 88, 0, 0, 1, 0
INVAR-3, Run: 093, P, 0, 504, 0, 0, 0, 88, 88, 0, 0, 1, 0
INVAR-3, Run: 094, P, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0
INVAR-3, Run: 095, P, 0, 182, 0, 0, 0, 0, 324, 89, 324, 0, 0
INVAR-3, Run: 096, P, 0, 209, 0, 0, 0, 0, 301, 91, 301, 0, 0
INVAR-3, Run: 097, P, 0, 504, 0, 0, 0, 88, 88, 0, 0, 1, 0
INVAR-3, Run: 098, P, 0, 114, 0, 0, 0, 0, 400, 93, 400, 0, 0
INVAR-3, Run: 099, P, 0, 345, 0, 0, 0, 0, 163, 90, 163, 0, 0
INVAR-3, Run: 100, P, 0, 15, 0, 0, 0, 0, 489, 88, 489, 0, 0
INVAR-4, Run: 001, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1
INVAR-4, Run: 002, P, 0, 52, 0, 0, 0, 0, 73, 23, 73, 0, 1
INVAR-4, Run: 003, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
INVAR-4, Run: 004, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1
INVAR-4, Run: 005, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
INVAR-4, Run: 006, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1
INVAR-4, Run: 007, P, 0, 64, 0, 0, 0, 0, 61, 23, 61, 0, 1
INVAR-4, Run: 008, P, 0, 129, 0, 0, 0, 25, 25, 0, 0, 1, 1
INVAR-4, Run: 009, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
INVAR-4, Run: 010, P, 0, 127, 0, 0, 0, 24, 24, 0, 0, 1, 1
INVAR-4, Run: 011, P, 0, 127, 0, 0, 0, 24, 24, 0, 0, 1, 1
INVAR-4, Run: 012, P, 0, 121, 0, 0, 0, 21, 21, 0, 0, 1, 1
INVAR-4, Run: 013, P, 0, 37, 0, 0, 0, 0, 92, 25, 92, 0, 1
INVAR-4, Run: 014, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
INVAR-4, Run: 015, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
INVAR-4, Run: 016, P, 0, 7, 0, 0, 0, 0, 124, 26, 124, 0, 1
INVAR-4, Run: 017, P, 0, 64, 0, 0, 0, 0, 59, 22, 59, 0, 1
INVAR-4, Run: 018, P, 0, 5, 0, 0, 0, 0, 120, 23, 120, 0, 1
INVAR-4, Run: 019, P, 0, 56, 0, 0, 0, 0, 73, 25, 73, 0, 1
INVAR-4, Run: 020, P, 0, 129, 0, 0, 0, 25, 25, 0, 0, 1, 1
INVAR-4, Run: 021, P, 0, 11, 0, 0, 0, 0, 120, 26, 120, 0, 1
INVAR-4, Run: 022, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1
INVAR-4, Run: 023, P, 0, 51, 0, 0, 0, 0, 76, 24, 76, 0, 1
INVAR-4, Run: 024, P, 0, 10, 0, 0, 0, 0, 123, 27, 123, 0, 1
INVAR-4, Run: 025, P, 0, 39, 0, 0, 0, 0, 92, 26, 92, 0, 1
INVAR-4, Run: 026, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
INVAR-4, Run: 027, P, 0, 127, 0, 0, 0, 24, 24, 0, 0, 1, 1
INVAR-4, Run: 028, P, 0, 1, 0, 0, 0, 0, 124, 23, 124, 0, 1
INVAR-4, Run: 029, P, 0, 14, 0, 0, 0, 0, 115, 25, 115, 0, 1
INVAR-4, Run: 030, P, 0, 27, 0, 0, 0, 0, 98, 23, 98, 0, 1
INVAR-4, Run: 031, P, 0, 48, 0, 0, 0, 0, 85, 27, 85, 0, 1
INVAR-4, Run: 032, P, 0, 121, 0, 0, 0, 21, 21, 0, 0, 1, 1
INVAR-4, Run: 033, P, 0, 131, 0, 0, 0, 26, 26, 0, 0, 1, 1
INVAR-4, Run: 034, P, 0, 68, 0, 0, 0, 0, 57, 23, 57, 0, 1
INVAR-4, Run: 035, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1
INVAR-4, Run: 036, P, 0, 42, 0, 0, 0, 0, 83, 23, 83, 0, 1
INVAR-4, Run: 037, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
INVAR-4, Run: 038, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1
INVAR-4, Run: 039, P, 0, 35, 0, 0, 0, 0, 94, 25, 94, 0, 1
INVAR-4, Run: 040, P, 0, 103, 0, 0, 0, 0, 20, 22, 20, 0, 1
INVAR-4, Run: 041, P, 0, 121, 0, 0, 0, 21, 21, 0, 0, 1, 1
INVAR-4, Run: 042, P, 0, 127, 0, 0, 0, 24, 24, 0, 0, 1, 1
INVAR-4, Run: 043, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
INVAR-4, Run: 044, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
INVAR-4, Run: 045, P, 0, 102, 0, 0, 0, 0, 25, 24, 25, 0, 1
INVAR-4, Run: 046, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
INVAR-4, Run: 047, P, 0, 127, 0, 0, 0, 24, 24, 0, 0, 1, 1
INVAR-4, Run: 048, P, 0, 58, 0, 0, 0, 0, 65, 22, 65, 0, 1
INVAR-4, Run: 049, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
INVAR-4, Run: 050, P, 0, 94, 0, 0, 0, 0, 37, 26, 37, 0, 1
INVAR-4, Run: 051, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
INVAR-4, Run: 052, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
INVAR-4, Run: 053, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
INVAR-4, Run: 054, P, 0, 18, 0, 0, 0, 0, 105, 22, 105, 0, 1
INVAR-4, Run: 055, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
INVAR-4, Run: 056, P, 0, 111, 0, 0, 0, 1, 15, 22, 14, 0, 1
INVAR-4, Run: 057, P, 0, 37, 0, 0, 0, 0, 94, 26, 94, 0, 1
INVAR-4, Run: 058, P, 0, 37, 0, 0, 0, 0, 90, 24, 90, 0, 1
INVAR-4, Run: 059, P, 0, 58, 0, 0, 0, 0, 67, 23, 67, 0, 1
INVAR-4, Run: 060, P, 0, 37, 0, 0, 0, 0, 90, 24, 90, 0, 1
INVAR-4, Run: 061, P, 0, 127, 0, 0, 0, 24, 24, 0, 0, 1, 1
INVAR-4, Run: 062, P, 0, 102, 0, 0, 0, 0, 23, 23, 23, 0, 1
INVAR-4, Run: 063, P, 0, 53, 0, 0, 0, 0, 72, 23, 72, 0, 1
INVAR-4, Run: 064, P, 0, 6, 0, 0, 0, 0, 119, 23, 119, 0, 1
INVAR-4, Run: 065, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
INVAR-4, Run: 066, P, 0, 46, 0, 0, 0, 0, 77, 22, 77, 0, 1
INVAR-4, Run: 067, P, 0, 2, 0, 0, 0, 0, 121, 22, 121, 0, 1
INVAR-4, Run: 068, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1
INVAR-4, Run: 069, P, 0, 127, 0, 0, 0, 24, 24, 0, 0, 1, 1
INVAR-4, Run: 070, P, 0, 88, 0, 0, 0, 0, 35, 22, 35, 0, 1
INVAR-4, Run: 071, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1
INVAR-4, Run: 072, P, 0, 79, 0, 0, 0, 0, 44, 22, 44, 0, 1
INVAR-4, Run: 073, P, 0, 95, 0, 0, 0, 0, 36, 26, 36, 0, 1
INVAR-4, Run: 074, P, 0, 19, 0, 0, 0, 0, 112, 26, 112, 0, 1
INVAR-4, Run: 075, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1
INVAR-4, Run: 076, P, 0, 71, 0, 0, 0, 0, 56, 24, 56, 0, 1
INVAR-4, Run: 077, P, 0, 83, 0, 0, 0, 0, 48, 26, 48, 0, 1
INVAR-4, Run: 078, P, 0, 23, 0, 0, 0, 0, 106, 25, 106, 0, 1
INVAR-4, Run: 079, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1
INVAR-4, Run: 080, P, 0, 131, 0, 0, 0, 26, 26, 0, 0, 1, 1
INVAR-4, Run: 081, P, 0, 74, 0, 0, 0, 0, 53, 24, 53, 0, 1
INVAR-4, Run: 082, P, 0, 70, 0, 0, 0, 0, 51, 21, 51, 0, 1
INVAR-4, Run: 083, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1
INVAR-4, Run: 084, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1
INVAR-4, Run: 085, P, 0, 63, 0, 0, 0, 0, 62, 23, 62, 0, 1
INVAR-4, Run: 086, P, 0, 16, 0, 0, 0, 0, 111, 24, 111, 0, 1
INVAR-4, Run: 087, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
INVAR-4, Run: 088, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
INVAR-4, Run: 089, P, 0, 5, 0, 0, 0, 0, 124, 25, 124, 0, 1
INVAR-4, Run: 090, P, 0, 127, 0, 0, 0, 24, 24, 0, 0, 1, 1
INVAR-4, Run: 091, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1
INVAR-4, Run: 092, P, 0, 45, 0, 0, 0, 0, 80, 23, 80, 0, 1
INVAR-4, Run: 093, P, 0, 129, 0, 0, 0, 25, 25, 0, 0, 1, 1
INVAR-4, Run: 094, P, 0, 129, 0, 0, 0, 25, 25, 0, 0, 1, 1
INVAR-4, Run: 095, P, 0, 11, 0, 0, 0, 0, 116, 24, 116, 0, 1
INVAR-4, Run: 096, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
INVAR-4, Run: 097, P, 0, 17, 0, 0, 0, 0, 106, 22, 106, 0, 1
INVAR-4, Run: 098, P, 0, 99, 0, 0, 0, 0, 26, 23, 26, 0, 1
INVAR-4, Run: 099, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1
INVAR-4, Run: 100, P, 0, 39, 0, 0, 0, 0, 88, 24, 88, 0, 1
INVAR-5, Run: 001, P, 0, 91, 0, 0, 0, 0, 76, 30, 76, 0, 1
INVAR-5, Run: 002, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1
INVAR-5, Run: 003, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1
INVAR-5, Run: 004, P, 0, 173, 0, 0, 0, 33, 33, 0, 0, 1, 1
INVAR-5, Run: 005, P, 0, 30, 0, 0, 0, 0, 137, 30, 137, 0, 1
INVAR-5, Run: 006, P, 0, 163, 0, 0, 0, 28, 28, 0, 0, 1, 1
INVAR-5, Run: 007, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1
INVAR-5, Run: 008, P, 0, 67, 0, 0, 0, 0, 102, 31, 102, 0, 1
INVAR-5, Run: 009, P, 0, 130, 0, 0, 0, 0, 39, 31, 39, 0, 1
INVAR-5, Run: 010, P, 0, 28, 0, 0, 0, 0, 141, 31, 141, 0, 1
INVAR-5, Run: 011, P, 0, 36, 0, 0, 0, 0, 137, 33, 137, 0, 1
INVAR-5, Run: 012, P, 0, 11, 0, 0, 0, 0, 152, 28, 152, 0, 1
INVAR-5, Run: 013, P, 0, 72, 0, 0, 0, 0, 97, 31, 97, 0, 1
INVAR-5, Run: 014, P, 0, 3, 0, 0, 0, 0, 166, 31, 166, 0, 1
INVAR-5, Run: 015, P, 0, 175, 0, 0, 0, 34, 34, 0, 0, 1, 1
INVAR-5, Run: 016, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1
INVAR-5, Run: 017, P, 0, 37, 0, 0, 0, 0, 130, 30, 130, 0, 1
INVAR-5, Run: 018, P, 0, 177, 0, 0, 0, 35, 35, 0, 0, 1, 1
INVAR-5, Run: 019, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1
INVAR-5, Run: 020, P, 0, 22, 0, 0, 0, 0, 155, 35, 155, 0, 1
INVAR-5, Run: 021, P, 0, 16, 0, 0, 0, 0, 155, 32, 155, 0, 1
INVAR-5, Run: 022, P, 0, 97, 0, 0, 0, 0, 72, 31, 72, 0, 1
INVAR-5, Run: 023, P, 0, 35, 0, 0, 0, 0, 132, 30, 132, 0, 1
INVAR-5, Run: 024, P, 0, 66, 0, 0, 0, 0, 103, 31, 103, 0, 1
INVAR-5, Run: 025, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1
INVAR-5, Run: 026, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1
INVAR-5, Run: 027, P, 0, 173, 0, 0, 0, 33, 33, 0, 0, 1, 1
INVAR-5, Run: 028, P, 0, 31, 0, 0, 0, 0, 146, 35, 146, 0, 1
INVAR-5, Run: 029, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1
INVAR-5, Run: 030, P, 0, 91, 0, 0, 0, 0, 78, 31, 78, 0, 1
INVAR-5, Run: 031, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1
INVAR-5, Run: 032, P, 0, 95, 0, 0, 0, 0, 76, 32, 76, 0, 1
INVAR-5, Run: 033, P, 0, 69, 0, 0, 0, 0, 102, 32, 102, 0, 1
INVAR-5, Run: 034, P, 0, 11, 0, 0, 0, 0, 160, 32, 160, 0, 1
INVAR-5, Run: 035, P, 0, 159, 0, 0, 0, 6, 16, 25, 10, 0, 1
INVAR-5, Run: 036, P, 0, 103, 0, 0, 0, 0, 70, 33, 70, 0, 1
INVAR-5, Run: 037, P, 0, 103, 0, 0, 0, 0, 70, 33, 70, 0, 1
INVAR-5, Run: 038, P, 0, 111, 0, 0, 0, 0, 54, 29, 54, 0, 1
INVAR-5, Run: 039, P, 0, 173, 0, 0, 0, 33, 33, 0, 0, 1, 1
INVAR-5, Run: 040, P, 0, 173, 0, 0, 0, 33, 33, 0, 0, 1, 1
INVAR-5, Run: 041, P, 0, 42, 0, 0, 0, 0, 127, 31, 127, 0, 1
INVAR-5, Run: 042, P, 0, 40, 0, 0, 0, 0, 129, 31, 129, 0, 1
INVAR-5, Run: 043, P, 0, 64, 0, 0, 0, 0, 105, 31, 105, 0, 1
INVAR-5, Run: 044, P, 0, 8, 0, 0, 0, 0, 169, 35, 169, 0, 1
INVAR-5, Run: 045, P, 0, 175, 0, 0, 0, 34, 34, 0, 0, 1, 1
INVAR-5, Run: 046, P, 0, 165, 0, 0, 0, 29, 29, 0, 0, 1, 1
INVAR-5, Run: 047, P, 0, 64, 0, 0, 0, 0, 107, 32, 107, 0, 1
INVAR-5, Run: 048, P, 0, 74, 0, 0, 0, 0, 91, 29, 91, 0, 1
INVAR-5, Run: 049, P, 0, 13, 0, 0, 0, 0, 162, 34, 162, 0, 1
INVAR-5, Run: 050, P, 0, 64, 0, 0, 0, 0, 107, 32, 107, 0, 1
INVAR-5, Run: 051, P, 0, 167, 0, 0, 0, 30, 30, 0, 0, 1, 1
INVAR-5, Run: 052, P, 0, 24, 0, 0, 0, 0, 145, 31, 145, 0, 1
INVAR-5, Run: 053, P, 0, 6, 0, 0, 0, 0, 161, 30, 161, 0, 1
INVAR-5, Run: 054, P, 0, 173, 0, 0, 0, 33, 33, 0, 0, 1, 1
INVAR-5, Run: 055, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1
INVAR-5, Run: 056, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1
INVAR-5, Run: 057, P, 0, 6, 0, 0, 0, 0, 165, 32, 165, 0, 1
INVAR-5, Run: 058, P, 0, 10, 0, 0, 0, 0, 165, 34, 165, 0, 1
INVAR-5, Run: 059, P, 0, 27, 0, 0, 0, 0, 142, 31, 142, 0, 1
INVAR-5, Run: 060, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1
INVAR-5, Run: 061, P, 0, 23, 0, 0, 0, 0, 144, 30, 144, 0, 1
INVAR-5, Run: 062, P, 0, 42, 0, 0, 0, 0, 129, 32, 129, 0, 1
INVAR-5, Run: 063, P, 0, 165, 0, 0, 0, 29, 29, 0, 0, 1, 1
INVAR-5, Run: 064, P, 0, 143, 0, 0, 0, 0, 26, 31, 26, 0, 1
INVAR-5, Run: 065, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1
INVAR-5, Run: 066, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1
INVAR-5, Run: 067, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1
INVAR-5, Run: 068, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1
INVAR-5, Run: 069, P, 0, 73, 0, 0, 0, 0, 96, 31, 96, 0, 1
INVAR-5, Run: 070, P, 0, 165, 0, 0, 0, 29, 29, 0, 0, 1, 1
INVAR-5, Run: 071, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1
INVAR-5, Run: 072, P, 0, 169, 0, 0, 0, 31, 31, 0, 0, 1, 1
INVAR-5, Run: 073, P, 0, 173, 0, 0, 0, 33, 33, 0, 0, 1, 1
INVAR-5, Run: 074, P, 0, 125, 0, 0, 0, 0, 46, 32, 46, 0, 1
INVAR-5, Run: 075, P, 0, 153, 0, 0, 0, 1, 17, 30, 16, 0, 1
INVAR-5, Run: 076, P, 0, 76, 0, 0, 0, 0, 95, 32, 95, 0, 1
INVAR-5, Run: 077, P, 0, 173, 0, 0, 0, 33, 33, 0, 0, 1, 1
INVAR-5, Run: 078, P, 0, 171, 0, 0, 0, 32, 32, 0, 0, 1, 1
