Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, D, CO, Y, PE, CE, E, F
INVAR-1, Run: 024, F, 0, 0, 0, 0, 0, 42, 12, 0, 1, 3, 15, 0
INVAR-1, Run: 025, F, 0, 0, 0, 0, 0, 12, 42, 0, 1, 12, 30, 0
INVAR-1, Run: 026, F, 0, 0, 0, 0, 0, 10, 44, 0, 1, 7, 31, 0
INVAR-1, Run: 027, F, 0, 0, 0, 0, 0, 34, 20, 0, 1, 4, 19, 0
INVAR-1, Run: 028, F, 0, 0, 0, 0, 0, 16, 38, 0, 1, 8, 28, 0
INVAR-1, Run: 029, F, 0, 0, 0, 0, 0, 32, 22, 0, 1, 7, 20, 0
INVAR-1, Run: 030, F, 0, 0, 0, 0, 0, 42, 12, 0, 1, 9, 15, 0
INVAR-1, Run: 031, F, 0, 0, 0, 0, 0, 28, 26, 0, 1, 11, 22, 0
INVAR-1, Run: 032, F, 0, 0, 0, 0, 0, 32, 22, 0, 1, 9, 20, 0
INVAR-1, Run: 033, F, 0, 0, 0, 0, 0, 26, 28, 0, 1, 11, 23, 0
INVAR-1, Run: 034, F, 0, 0, 0, 0, 0, 40, 14, 0, 1, 6, 16, 0
INVAR-1, Run: 035, F, 0, 0, 0, 0, 0, 54, 0, 0, 1, 11, 9, 0
INVAR-1, Run: 036, F, 0, 0, 0, 0, 0, 10, 44, 0, 1, 5, 31, 0
INVAR-1, Run: 037, F, 0, 0, 0, 0, 0, 48, 6, 0, 1, 7, 12, 0
INVAR-1, Run: 038, F, 0, 0, 0, 0, 0, 4, 50, 0, 1, 6, 34, 0
INVAR-1, Run: 039, F, 0, 0, 0, 0, 0, 50, 4, 0, 1, 11, 11, 0
INVAR-1, Run: 040, F, 0, 0, 0, 0, 0, 6, 48, 0, 1, 15, 33, 0
INVAR-1, Run: 041, F, 0, 0, 0, 0, 0, 28, 26, 0, 1, 7, 22, 0
INVAR-1, Run: 042, F, 0, 0, 0, 0, 0, 10, 44, 0, 1, 2, 31, 0
INVAR-1, Run: 043, F, 0, 0, 0, 0, 0, 40, 14, 0, 1, 12, 16, 0
INVAR-1, Run: 044, F, 0, 0, 0, 0, 0, 22, 32, 0, 1, 10, 25, 0
INVAR-1, Run: 045, F, 0, 0, 0, 0, 0, 48, 6, 0, 1, 8, 12, 0
INVAR-1, Run: 046, F, 0, 0, 0, 0, 0, 6, 48, 0, 1, 6, 33, 0
INVAR-1, Run: 047, F, 0, 0, 0, 0, 0, 50, 4, 0, 1, 8, 11, 0
INVAR-1, Run: 048, F, 0, 0, 0, 0, 0, 28, 26, 0, 1, 6, 22, 0
INVAR-1, Run: 049, F, 0, 0, 0, 0, 0, 52, 2, 0, 1, 11, 10, 0
INVAR-1, Run: 050, F, 0, 0, 0, 0, 0, 16, 38, 0, 1, 8, 28, 0
INVAR-1, Run: 051, F, 0, 0, 0, 0, 0, 30, 24, 0, 1, 10, 21, 0
INVAR-1, Run: 052, F, 0, 0, 0, 0, 0, 28, 26, 0, 1, 6, 22, 0
INVAR-1, Run: 053, F, 0, 0, 0, 0, 0, 26, 28, 0, 1, 12, 23, 0
INVAR-1, Run: 054, F, 0, 0, 0, 0, 0, 38, 16, 0, 1, 7, 17, 0
INVAR-1, Run: 055, F, 0, 0, 0, 0, 0, 36, 18, 0, 1, 5, 18, 0
INVAR-1, Run: 056, F, 0, 0, 0, 0, 0, 22, 32, 0, 1, 8, 25, 0
INVAR-1, Run: 057, F, 0, 0, 0, 0, 0, 44, 10, 0, 1, 8, 14, 0
INVAR-1, Run: 058, F, 0, 0, 0, 0, 0, 40, 14, 0, 1, 9, 16, 0
INVAR-1, Run: 059, F, 0, 0, 0, 0, 0, 10, 44, 0, 1, 9, 31, 0
INVAR-1, Run: 060, F, 0, 0, 0, 0, 0, 46, 8, 0, 1, 5, 13, 0
INVAR-1, Run: 061, F, 0, 0, 0, 0, 0, 26, 28, 0, 1, 9, 23, 0
INVAR-1, Run: 062, F, 0, 0, 0, 0, 0, 40, 14, 0, 1, 5, 16, 0
INVAR-1, Run: 063, F, 0, 0, 0, 0, 0, 16, 38, 0, 1, 11, 28, 0
INVAR-1, Run: 064, F, 0, 0, 0, 0, 0, 2, 52, 0, 1, 9, 35, 0
INVAR-1, Run: 065, F, 0, 0, 0, 0, 0, 34, 20, 0, 1, 5, 19, 0
INVAR-1, Run: 066, F, 0, 0, 0, 0, 0, 28, 26, 0, 1, 5, 22, 0
INVAR-1, Run: 067, F, 0, 0, 0, 0, 0, 38, 16, 0, 1, 7, 17, 0
INVAR-1, Run: 068, F, 0, 0, 0, 0, 0, 36, 18, 0, 1, 8, 18, 0
INVAR-1, Run: 069, F, 0, 0, 0, 0, 0, 42, 12, 0, 1, 5, 15, 0
INVAR-1, Run: 070, F, 0, 0, 0, 0, 0, 46, 8, 0, 1, 9, 13, 0
INVAR-1, Run: 071, F, 0, 0, 0, 0, 0, 30, 24, 0, 1, 15, 21, 0
INVAR-1, Run: 072, F, 0, 0, 0, 0, 0, 28, 26, 0, 1, 7, 22, 0
INVAR-1, Run: 073, F, 0, 0, 0, 0, 0, 24, 30, 0, 1, 10, 24, 0
INVAR-1, Run: 074, F, 0, 0, 0, 0, 0, 42, 12, 0, 1, 11, 15, 0
INVAR-1, Run: 075, F, 0, 0, 0, 0, 0, 44, 10, 0, 1, 9, 14, 0
INVAR-1, Run: 076, F, 0, 0, 0, 0, 0, 40, 14, 0, 1, 6, 16, 0
INVAR-1, Run: 077, F, 0, 0, 0, 0, 0, 16, 38, 0, 1, 5, 28, 0
INVAR-1, Run: 078, F, 0, 0, 0, 0, 0, 10, 44, 0, 1, 9, 31, 0
INVAR-1, Run: 079, F, 0, 0, 0, 0, 0, 32, 22, 0, 1, 5, 20, 0
INVAR-1, Run: 080, F, 0, 0, 0, 0, 0, 28, 26, 0, 1, 7, 22, 0
INVAR-1, Run: 081, F, 0, 0, 0, 0, 0, 6, 48, 0, 1, 4, 33, 0
INVAR-1, Run: 082, F, 0, 0, 0, 0, 0, 38, 16, 0, 1, 6, 17, 0
INVAR-1, Run: 083, F, 0, 0, 0, 0, 0, 50, 4, 0, 1, 10, 11, 0
INVAR-1, Run: 084, F, 0, 0, 0, 0, 0, 24, 30, 0, 1, 7, 24, 0
INVAR-1, Run: 085, F, 0, 0, 0, 0, 0, 12, 42, 0, 1, 15, 30, 0
INVAR-1, Run: 086, F, 0, 0, 0, 0, 0, 18, 36, 0, 1, 5, 27, 0
INVAR-1, Run: 087, F, 0, 0, 0, 0, 0, 28, 26, 0, 1, 7, 22, 0
INVAR-1, Run: 088, F, 0, 0, 0, 0, 0, 40, 14, 0, 1, 10, 16, 0
INVAR-1, Run: 089, F, 0, 0, 0, 0, 0, 28, 26, 0, 1, 7, 22, 0
INVAR-1, Run: 090, F, 0, 0, 0, 0, 0, 42, 12, 0, 1, 5, 15, 0
INVAR-1, Run: 091, F, 0, 0, 0, 0, 0, 36, 18, 0, 1, 5, 18, 0
INVAR-1, Run: 092, F, 0, 0, 0, 0, 0, 42, 12, 0, 1, 8, 15, 0
INVAR-1, Run: 093, F, 0, 0, 0, 0, 0, 52, 2, 0, 1, 12, 10, 0
INVAR-1, Run: 094, F, 0, 0, 0, 0, 0, 54, 0, 4, 1, 8, 7, 0
INVAR-1, Run: 095, F, 0, 0, 0, 0, 0, 38, 16, 0, 1, 12, 17, 0
INVAR-1, Run: 096, F, 0, 0, 0, 0, 0, 14, 40, 0, 1, 7, 29, 0
INVAR-1, Run: 097, F, 0, 0, 0, 0, 0, 12, 42, 0, 1, 7, 30, 0
INVAR-1, Run: 098, F, 0, 0, 0, 0, 0, 48, 6, 0, 1, 9, 12, 0
INVAR-1, Run: 099, F, 0, 0, 0, 0, 0, 46, 8, 0, 1, 7, 13, 0
INVAR-1, Run: 100, F, 0, 0, 0, 0, 0, 14, 40, 0, 1, 7, 29, 0
INVAR-10, Run: 001, F, 0, 0, 0, 0, 0, 452, 148, 0, 1, 92, 174, 0
INVAR-10, Run: 002, F, 0, 0, 0, 0, 0, 522, 78, 0, 1, 91, 139, 0
INVAR-10, Run: 003, F, 0, 0, 0, 0, 0, 422, 178, 0, 1, 80, 189, 0
INVAR-10, Run: 004, F, 0, 0, 0, 0, 0, 106, 494, 0, 1, 83, 347, 0
INVAR-10, Run: 005, F, 0, 0, 0, 0, 0, 76, 524, 0, 1, 51, 362, 0
INVAR-10, Run: 006, F, 0, 0, 0, 0, 0, 366, 234, 0, 1, 83, 217, 0
INVAR-10, Run: 007, F, 0, 0, 0, 0, 0, 102, 498, 0, 1, 90, 349, 0
INVAR-10, Run: 008, F, 0, 0, 0, 0, 0, 446, 154, 0, 1, 86, 177, 0
INVAR-10, Run: 009, F, 0, 0, 0, 0, 0, 422, 178, 0, 1, 73, 189, 0
INVAR-10, Run: 010, F, 0, 0, 0, 0, 0, 350, 250, 0, 1, 77, 225, 0
INVAR-10, Run: 011, F, 0, 0, 0, 0, 0, 100, 500, 0, 1, 75, 350, 0
INVAR-10, Run: 012, F, 0, 0, 0, 0, 0, 496, 104, 0, 1, 81, 152, 0
INVAR-10, Run: 013, F, 0, 0, 0, 0, 0, 436, 164, 0, 1, 72, 182, 0
INVAR-10, Run: 014, F, 0, 0, 0, 0, 0, 70, 530, 0, 1, 55, 365, 0
INVAR-10, Run: 015, F, 0, 0, 0, 0, 0, 294, 306, 0, 1, 81, 253, 0
INVAR-10, Run: 016, F, 0, 0, 0, 0, 0, 154, 446, 0, 1, 62, 323, 0
INVAR-10, Run: 017, F, 0, 0, 0, 0, 0, 490, 110, 0, 1, 83, 155, 0
INVAR-10, Run: 018, F, 0, 0, 0, 0, 0, 92, 508, 0, 1, 88, 354, 0
INVAR-10, Run: 019, F, 0, 0, 0, 0, 0, 284, 316, 0, 1, 71, 258, 0
INVAR-10, Run: 020, F, 0, 0, 0, 0, 0, 274, 326, 0, 1, 90, 263, 0
INVAR-10, Run: 021, F, 0, 0, 0, 0, 0, 84, 516, 0, 1, 77, 358, 0
INVAR-10, Run: 022, F, 0, 0, 0, 0, 0, 248, 352, 0, 1, 85, 276, 0
INVAR-10, Run: 023, F, 0, 0, 0, 0, 0, 428, 172, 0, 1, 78, 186, 0
INVAR-10, Run: 024, F, 0, 0, 0, 0, 0, 338, 262, 0, 1, 72, 231, 0
INVAR-10, Run: 025, F, 0, 0, 0, 0, 0, 442, 158, 0, 1, 90, 179, 0
INVAR-10, Run: 026, F, 0, 0, 0, 0, 0, 342, 258, 0, 1, 84, 229, 0
INVAR-10, Run: 027, F, 0, 0, 0, 0, 0, 472, 128, 0, 1, 65, 164, 0
INVAR-10, Run: 028, F, 0, 0, 0, 0, 0, 116, 484, 0, 1, 72, 342, 0
INVAR-10, Run: 029, F, 0, 0, 0, 0, 0, 50, 550, 0, 1, 57, 375, 0
INVAR-10, Run: 030, F, 0, 0, 0, 0, 0, 502, 98, 0, 1, 97, 149, 0
INVAR-10, Run: 031, F, 0, 0, 0, 0, 0, 436, 164, 0, 1, 91, 182, 0
INVAR-10, Run: 032, F, 0, 0, 0, 0, 0, 438, 162, 0, 1, 63, 181, 0
INVAR-10, Run: 033, F, 0, 0, 0, 0, 0, 314, 286, 0, 1, 78, 243, 0
INVAR-10, Run: 034, F, 0, 0, 0, 0, 0, 490, 110, 0, 1, 88, 155, 0
INVAR-10, Run: 035, F, 0, 0, 0, 0, 0, 234, 366, 0, 1, 58, 283, 0
INVAR-10, Run: 036, F, 0, 0, 0, 0, 0, 414, 186, 0, 1, 64, 193, 0
INVAR-10, Run: 037, F, 0, 0, 0, 0, 0, 464, 136, 0, 1, 74, 168, 0
INVAR-10, Run: 038, F, 0, 0, 0, 0, 0, 314, 286, 0, 1, 86, 243, 0
INVAR-10, Run: 039, F, 0, 0, 0, 0, 0, 262, 338, 0, 1, 85, 269, 0
INVAR-10, Run: 040, F, 0, 0, 0, 0, 0, 142, 458, 0, 1, 77, 329, 0
INVAR-10, Run: 041, F, 0, 0, 0, 0, 0, 36, 564, 0, 1, 73, 382, 0
INVAR-10, Run: 042, F, 0, 0, 0, 0, 0, 504, 96, 0, 1, 74, 148, 0
INVAR-10, Run: 043, F, 0, 0, 0, 0, 0, 364, 236, 0, 1, 70, 218, 0
INVAR-10, Run: 044, F, 0, 0, 0, 0, 0, 312, 288, 0, 1, 97, 244, 0
INVAR-10, Run: 045, F, 0, 0, 0, 0, 0, 442, 158, 0, 1, 80, 179, 0
INVAR-10, Run: 046, F, 0, 0, 0, 0, 0, 172, 428, 0, 1, 83, 314, 0
INVAR-10, Run: 047, F, 0, 0, 0, 0, 0, 376, 224, 0, 1, 88, 212, 0
INVAR-10, Run: 048, F, 0, 0, 0, 0, 0, 208, 392, 0, 1, 81, 296, 0
INVAR-10, Run: 049, F, 0, 0, 0, 0, 0, 424, 176, 0, 1, 71, 188, 0
INVAR-10, Run: 050, F, 0, 0, 0, 0, 0, 258, 342, 0, 1, 98, 271, 0
INVAR-10, Run: 051, F, 0, 0, 0, 0, 0, 416, 184, 0, 1, 85, 192, 0
INVAR-10, Run: 052, F, 0, 0, 0, 0, 0, 390, 210, 0, 1, 71, 205, 0
INVAR-10, Run: 053, F, 0, 0, 0, 0, 0, 504, 96, 0, 1, 74, 148, 0
INVAR-10, Run: 054, F, 0, 0, 0, 0, 0, 448, 152, 0, 1, 84, 176, 0
INVAR-10, Run: 055, F, 0, 0, 0, 0, 0, 106, 494, 0, 1, 59, 347, 0
INVAR-10, Run: 056, F, 0, 0, 0, 0, 0, 422, 178, 0, 1, 72, 189, 0
INVAR-10, Run: 057, F, 0, 0, 0, 0, 0, 208, 392, 0, 1, 70, 296, 0
INVAR-10, Run: 058, F, 0, 0, 0, 0, 0, 358, 242, 0, 1, 65, 221, 0
INVAR-10, Run: 059, F, 0, 0, 0, 0, 0, 248, 352, 0, 1, 71, 276, 0
INVAR-10, Run: 060, F, 0, 0, 0, 0, 0, 352, 248, 0, 1, 73, 224, 0
INVAR-10, Run: 061, F, 0, 0, 0, 0, 0, 116, 484, 0, 1, 79, 342, 0
INVAR-10, Run: 062, F, 0, 0, 0, 0, 0, 304, 296, 0, 1, 98, 248, 0
INVAR-10, Run: 063, F, 0, 0, 0, 0, 0, 340, 260, 0, 1, 74, 230, 0
INVAR-10, Run: 064, F, 0, 0, 0, 0, 0, 82, 518, 0, 1, 87, 359, 0
INVAR-10, Run: 065, F, 0, 0, 0, 0, 0, 358, 242, 0, 1, 90, 221, 0
INVAR-10, Run: 066, F, 0, 0, 0, 0, 0, 30, 570, 0, 1, 93, 385, 0
INVAR-10, Run: 067, F, 0, 0, 0, 0, 0, 256, 344, 0, 1, 70, 272, 0
INVAR-10, Run: 068, F, 0, 0, 0, 0, 0, 496, 104, 0, 1, 77, 152, 0
INVAR-10, Run: 069, F, 0, 0, 0, 0, 0, 492, 108, 0, 1, 75, 154, 0
INVAR-10, Run: 070, F, 0, 0, 0, 0, 0, 378, 222, 0, 1, 67, 211, 0
INVAR-10, Run: 071, F, 0, 0, 0, 0, 0, 446, 154, 0, 1, 78, 177, 0
INVAR-10, Run: 072, F, 0, 0, 0, 0, 0, 22, 578, 0, 1, 84, 389, 0
INVAR-10, Run: 073, F, 0, 0, 0, 0, 0, 290, 310, 0, 1, 89, 255, 0
INVAR-10, Run: 074, F, 0, 0, 0, 0, 0, 2, 598, 0, 1, 59, 399, 0
INVAR-10, Run: 075, F, 0, 0, 0, 0, 0, 92, 508, 0, 1, 72, 354, 0
INVAR-10, Run: 076, F, 0, 0, 0, 0, 0, 448, 152, 0, 1, 84, 176, 0
INVAR-10, Run: 077, F, 0, 0, 0, 0, 0, 490, 110, 0, 1, 84, 155, 0
INVAR-10, Run: 078, F, 0, 0, 0, 0, 0, 374, 226, 0, 1, 53, 213, 0
INVAR-10, Run: 079, F, 0, 0, 0, 0, 0, 426, 174, 0, 1, 77, 187, 0
INVAR-10, Run: 080, F, 0, 0, 0, 0, 0, 196, 404, 0, 1, 86, 302, 0
INVAR-10, Run: 081, F, 0, 0, 0, 0, 0, 188, 412, 0, 1, 72, 306, 0
INVAR-10, Run: 082, F, 0, 0, 0, 0, 0, 294, 306, 0, 1, 92, 253, 0
INVAR-10, Run: 083, F, 0, 0, 0, 0, 0, 452, 148, 0, 1, 60, 174, 0
INVAR-10, Run: 084, F, 0, 0, 0, 0, 0, 172, 428, 0, 1, 81, 314, 0
INVAR-10, Run: 085, F, 0, 0, 0, 0, 0, 510, 90, 0, 1, 54, 145, 0
INVAR-10, Run: 086, F, 0, 0, 0, 0, 0, 328, 272, 0, 1, 59, 236, 0
INVAR-10, Run: 087, F, 0, 0, 0, 0, 0, 324, 276, 0, 1, 90, 238, 0
INVAR-10, Run: 088, F, 0, 0, 0, 0, 0, 448, 152, 0, 1, 103, 176, 0
INVAR-10, Run: 089, F, 0, 0, 0, 0, 0, 114, 486, 0, 1, 87, 343, 0
INVAR-10, Run: 090, F, 0, 0, 0, 0, 0, 300, 300, 0, 1, 77, 250, 0
INVAR-10, Run: 091, F, 0, 0, 0, 0, 0, 344, 256, 0, 1, 68, 228, 0
INVAR-10, Run: 092, F, 0, 0, 0, 0, 0, 222, 378, 0, 1, 53, 289, 0
INVAR-10, Run: 093, F, 0, 0, 0, 0, 0, 194, 406, 0, 1, 75, 303, 0
INVAR-10, Run: 094, F, 0, 0, 0, 0, 0, 318, 282, 0, 1, 74, 241, 0
INVAR-10, Run: 095, F, 0, 0, 0, 0, 0, 114, 486, 0, 1, 76, 343, 0
INVAR-10, Run: 096, F, 0, 0, 0, 0, 0, 428, 172, 0, 1, 75, 186, 0
INVAR-10, Run: 097, F, 0, 0, 0, 0, 0, 16, 584, 0, 1, 76, 392, 0
INVAR-10, Run: 098, F, 0, 0, 0, 0, 0, 298, 302, 0, 1, 70, 251, 0
INVAR-10, Run: 099, F, 0, 0, 0, 0, 0, 52, 548, 0, 1, 85, 374, 0
INVAR-10, Run: 100, F, 0, 0, 0, 0, 0, 336, 264, 0, 1, 76, 232, 0
INVAR-2, Run: 001, F, 0, 0, 0, 0, 0, 138, 30, 0, 1, 14, 43, 0
INVAR-2, Run: 002, F, 0, 0, 0, 0, 0, 110, 58, 0, 1, 20, 57, 0
INVAR-2, Run: 003, F, 0, 0, 0, 0, 0, 32, 136, 0, 1, 23, 96, 0
INVAR-2, Run: 004, F, 0, 0, 0, 0, 0, 134, 34, 0, 1, 24, 45, 0
INVAR-2, Run: 005, F, 0, 0, 0, 0, 0, 92, 76, 0, 1, 17, 66, 0
INVAR-2, Run: 006, F, 0, 0, 0, 0, 0, 120, 48, 0, 1, 22, 52, 0
INVAR-2, Run: 007, F, 0, 0, 0, 0, 0, 94, 74, 0, 1, 16, 65, 0
INVAR-2, Run: 008, F, 0, 0, 0, 0, 0, 128, 40, 0, 1, 25, 48, 0
INVAR-2, Run: 009, F, 0, 0, 0, 0, 0, 116, 52, 0, 1, 20, 54, 0
INVAR-2, Run: 010, F, 0, 0, 0, 0, 0, 22, 146, 0, 1, 29, 101, 0
INVAR-2, Run: 011, F, 0, 0, 0, 0, 0, 38, 130, 0, 1, 14, 93, 0
INVAR-2, Run: 012, F, 0, 0, 0, 0, 0, 36, 132, 0, 1, 29, 94, 0
INVAR-2, Run: 013, F, 0, 0, 0, 0, 0, 2, 166, 0, 1, 25, 111, 0
INVAR-2, Run: 014, F, 0, 0, 0, 0, 0, 140, 28, 0, 1, 26, 42, 0
INVAR-2, Run: 015, F, 0, 0, 0, 0, 0, 146, 22, 0, 1, 28, 39, 0
INVAR-2, Run: 016, F, 0, 0, 0, 0, 0, 126, 42, 0, 1, 13, 49, 0
INVAR-2, Run: 017, F, 0, 0, 0, 0, 0, 50, 118, 0, 1, 17, 87, 0
INVAR-2, Run: 018, F, 0, 0, 0, 0, 0, 56, 112, 0, 1, 18, 84, 0
INVAR-2, Run: 019, F, 0, 0, 0, 0, 0, 94, 74, 0, 1, 23, 65, 0
INVAR-2, Run: 020, F, 0, 0, 0, 0, 0, 108, 60, 0, 1, 23, 58, 0
INVAR-2, Run: 021, F, 0, 0, 0, 0, 0, 20, 148, 0, 1, 16, 102, 0
INVAR-2, Run: 022, F, 0, 0, 0, 0, 0, 72, 96, 0, 1, 17, 76, 0
INVAR-2, Run: 023, F, 0, 0, 0, 0, 0, 6, 162, 0, 1, 11, 109, 0
INVAR-2, Run: 024, F, 0, 0, 0, 0, 0, 128, 40, 0, 1, 27, 48, 0
INVAR-2, Run: 025, F, 0, 0, 0, 0, 0, 130, 38, 0, 1, 22, 47, 0
INVAR-2, Run: 026, F, 0, 0, 0, 0, 0, 122, 46, 0, 1, 32, 51, 0
INVAR-2, Run: 027, F, 0, 0, 0, 0, 0, 48, 120, 0, 1, 17, 88, 0
INVAR-2, Run: 028, F, 0, 0, 0, 0, 0, 24, 144, 0, 1, 21, 100, 0
INVAR-2, Run: 029, F, 0, 0, 0, 0, 0, 96, 72, 0, 1, 28, 64, 0
INVAR-2, Run: 030, F, 0, 0, 0, 0, 0, 132, 36, 0, 1, 22, 46, 0
INVAR-2, Run: 031, F, 0, 0, 0, 0, 0, 16, 152, 0, 1, 20, 104, 0
INVAR-2, Run: 032, F, 0, 0, 0, 0, 0, 162, 6, 0, 1, 24, 31, 0
INVAR-2, Run: 033, F, 0, 0, 0, 0, 0, 122, 46, 0, 1, 30, 51, 0
INVAR-2, Run: 034, F, 0, 0, 0, 0, 0, 132, 36, 0, 1, 24, 46, 0
INVAR-2, Run: 035, F, 0, 0, 0, 0, 0, 86, 82, 0, 1, 25, 69, 0
INVAR-2, Run: 036, F, 0, 0, 0, 0, 0, 70, 98, 0, 1, 21, 77, 0
INVAR-2, Run: 037, F, 0, 0, 0, 0, 0, 134, 34, 0, 1, 18, 45, 0
INVAR-2, Run: 038, F, 0, 0, 0, 0, 0, 54, 114, 0, 1, 22, 85, 0
INVAR-2, Run: 039, F, 0, 0, 0, 0, 0, 130, 38, 0, 1, 15, 47, 0
INVAR-2, Run: 040, F, 0, 0, 0, 0, 0, 78, 90, 0, 1, 20, 73, 0
INVAR-2, Run: 041, F, 0, 0, 0, 0, 0, 124, 44, 0, 1, 14, 50, 0
INVAR-2, Run: 042, F, 0, 0, 0, 0, 0, 140, 28, 0, 1, 20, 42, 0
INVAR-2, Run: 043, F, 0, 0, 0, 0, 0, 58, 110, 0, 1, 30, 83, 0
INVAR-2, Run: 044, F, 0, 0, 0, 0, 0, 14, 154, 0, 1, 28, 105, 0
INVAR-2, Run: 045, F, 0, 0, 0, 0, 0, 118, 50, 0, 1, 22, 53, 0
INVAR-2, Run: 046, F, 0, 0, 0, 0, 0, 46, 122, 0, 1, 27, 89, 0
INVAR-2, Run: 047, F, 0, 0, 0, 0, 0, 150, 18, 0, 1, 13, 37, 0
INVAR-2, Run: 048, F, 0, 0, 0, 0, 0, 110, 58, 0, 1, 27, 57, 0
INVAR-2, Run: 049, F, 0, 0, 0, 0, 0, 134, 34, 0, 1, 16, 45, 0
INVAR-2, Run: 050, F, 0, 0, 0, 0, 0, 18, 150, 0, 1, 30, 103, 0
INVAR-2, Run: 051, F, 0, 0, 0, 0, 0, 16, 152, 0, 1, 25, 104, 0
INVAR-2, Run: 052, F, 0, 0, 0, 0, 0, 110, 58, 0, 1, 27, 57, 0
INVAR-2, Run: 053, F, 0, 0, 0, 0, 0, 146, 22, 0, 1, 25, 39, 0
INVAR-2, Run: 054, F, 0, 0, 0, 0, 0, 98, 70, 0, 1, 19, 63, 0
INVAR-2, Run: 055, F, 0, 0, 0, 0, 0, 138, 30, 0, 1, 31, 43, 0
INVAR-2, Run: 056, F, 0, 0, 0, 0, 0, 136, 32, 0, 1, 21, 44, 0
INVAR-2, Run: 057, F, 0, 0, 0, 0, 0, 32, 136, 0, 1, 29, 96, 0
INVAR-2, Run: 058, F, 0, 0, 0, 0, 0, 140, 28, 0, 1, 27, 42, 0
INVAR-2, Run: 059, F, 0, 0, 0, 0, 0, 136, 32, 0, 1, 31, 44, 0
INVAR-2, Run: 060, F, 0, 0, 0, 0, 0, 150, 18, 0, 1, 19, 37, 0
INVAR-2, Run: 061, F, 0, 0, 0, 0, 0, 12, 156, 0, 1, 17, 106, 0
INVAR-2, Run: 062, F, 0, 0, 0, 0, 0, 132, 36, 0, 1, 27, 46, 0
INVAR-2, Run: 063, F, 0, 0, 0, 0, 0, 10, 158, 0, 1, 19, 107, 0
INVAR-2, Run: 064, F, 0, 0, 0, 0, 0, 34, 134, 0, 1, 24, 95, 0
INVAR-2, Run: 065, F, 0, 0, 0, 0, 0, 154, 14, 0, 1, 23, 35, 0
INVAR-2, Run: 066, F, 0, 0, 0, 0, 0, 92, 76, 0, 1, 13, 66, 0
INVAR-2, Run: 067, F, 0, 0, 0, 0, 0, 132, 36, 0, 1, 34, 46, 0
INVAR-2, Run: 068, F, 0, 0, 0, 0, 0, 138, 30, 0, 1, 27, 43, 0
INVAR-2, Run: 069, F, 0, 0, 0, 0, 0, 52, 116, 0, 1, 26, 86, 0
INVAR-2, Run: 070, F, 0, 0, 0, 0, 0, 94, 74, 0, 1, 32, 65, 0
INVAR-2, Run: 071, F, 0, 0, 0, 0, 0, 120, 48, 0, 1, 27, 52, 0
INVAR-2, Run: 072, F, 0, 0, 0, 0, 0, 116, 52, 0, 1, 20, 54, 0
