Input Number, Run_Number, Result@ 100, F, X1, A, B, C, PO, D, CO, Y, PE, CE, E
INVAR-2, Run: 071, F, 1, 0, 0, 0, 0, 0, 72, 0, 2, 1, 2, 27
INVAR-2, Run: 072, F, 1, 0, 0, 0, 0, 0, 72, 0, 0, 1, 0, 28
INVAR-2, Run: 073, F, 0, 0, 0, 0, 0, 0, 78, 0, 0, 1, 0, 28
INVAR-2, Run: 074, F, 0, 0, 0, 2, 0, 0, 74, 0, 0, 1, 0, 28
INVAR-2, Run: 075, F, 0, 0, 0, 3, 0, 0, 45, 0, 0, 1, 0, 28
INVAR-2, Run: 076, F, 0, 0, 0, 2, 0, 0, 78, 0, 0, 1, 0, 28
INVAR-2, Run: 077, F, 1, 0, 0, 1, 0, 0, 93, 0, 0, 1, 0, 28
INVAR-2, Run: 078, F, 0, 0, 0, 0, 0, 0, 62, 0, 2, 1, 2, 27
INVAR-2, Run: 079, F, 1, 0, 0, 0, 0, 0, 72, 0, 0, 1, 0, 28
INVAR-2, Run: 080, F, 0, 0, 0, 0, 0, 0, 60, 0, 0, 1, 0, 28
INVAR-2, Run: 081, F, 1, 0, 0, 0, 0, 0, 58, 0, 0, 1, 0, 28
INVAR-2, Run: 082, F, 0, 0, 0, 2, 0, 0, 74, 0, 0, 1, 0, 28
INVAR-2, Run: 083, F, 0, 0, 0, 0, 0, 0, 74, 0, 0, 1, 0, 28
INVAR-2, Run: 084, F, 1, 0, 0, 0, 0, 0, 62, 0, 2, 1, 2, 27
INVAR-2, Run: 085, F, 0, 0, 0, 3, 0, 0, 63, 0, 2, 1, 2, 27
INVAR-2, Run: 086, F, 0, 0, 0, 0, 0, 0, 60, 0, 0, 1, 0, 28
INVAR-2, Run: 087, F, 0, 0, 0, 2, 0, 0, 72, 0, 0, 1, 0, 28
INVAR-2, Run: 088, F, 1, 0, 0, 0, 0, 0, 80, 0, 2, 1, 2, 27
INVAR-2, Run: 089, F, 0, 0, 0, 0, 0, 0, 74, 0, 0, 1, 0, 28
INVAR-2, Run: 090, F, 0, 0, 0, 0, 0, 0, 74, 0, 0, 1, 0, 28
INVAR-2, Run: 091, F, 1, 0, 0, 0, 0, 0, 82, 0, 2, 1, 2, 27
INVAR-2, Run: 092, F, 0, 0, 0, 0, 0, 0, 70, 0, 2, 1, 2, 27
INVAR-2, Run: 093, F, 1, 0, 0, 0, 0, 0, 90, 0, 0, 1, 0, 28
INVAR-2, Run: 094, F, 1, 0, 0, 1, 0, 0, 87, 0, 2, 1, 2, 27
INVAR-2, Run: 095, F, 1, 0, 0, 1, 0, 0, 83, 0, 2, 1, 2, 27
INVAR-2, Run: 096, F, 0, 0, 0, 0, 0, 0, 84, 0, 0, 1, 0, 28
INVAR-2, Run: 097, F, 1, 0, 0, 0, 0, 0, 60, 0, 0, 1, 0, 28
INVAR-2, Run: 098, F, 1, 0, 0, 1, 0, 0, 57, 0, 0, 1, 0, 28
INVAR-2, Run: 099, F, 1, 0, 0, 1, 0, 0, 61, 0, 2, 1, 2, 27
INVAR-2, Run: 100, F, 0, 0, 0, 2, 0, 0, 76, 0, 0, 1, 0, 28
INVAR-3, Run: 001, F, 0, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 82
INVAR-3, Run: 002, F, 0, 0, 0, 3, 0, 0, 393, 0, 2, 1, 2, 81
INVAR-3, Run: 003, F, 1, 0, 0, 1, 0, 0, 377, 0, 2, 1, 2, 81
INVAR-3, Run: 004, F, 1, 0, 0, 1, 0, 0, 395, 0, 2, 1, 2, 81
INVAR-3, Run: 005, F, 1, 0, 0, 1, 0, 0, 391, 0, 0, 1, 0, 82
INVAR-3, Run: 006, F, 1, 0, 0, 2, 0, 0, 388, 0, 0, 1, 0, 82
INVAR-3, Run: 007, F, 1, 0, 0, 1, 0, 0, 397, 0, 2, 1, 2, 81
INVAR-3, Run: 008, F, 0, 0, 0, 0, 0, 0, 388, 0, 0, 1, 0, 82
INVAR-3, Run: 009, F, 1, 0, 0, 1, 0, 0, 403, 0, 0, 1, 0, 82
INVAR-3, Run: 010, F, 0, 0, 0, 0, 0, 0, 390, 0, 0, 1, 0, 82
INVAR-3, Run: 011, F, 1, 0, 0, 0, 0, 0, 396, 0, 0, 1, 0, 82
INVAR-3, Run: 012, F, 1, 0, 0, 0, 0, 0, 404, 0, 0, 1, 0, 82
INVAR-3, Run: 013, F, 1, 0, 0, 1, 0, 0, 393, 0, 0, 1, 0, 82
INVAR-3, Run: 014, F, 1, 0, 0, 0, 0, 0, 390, 0, 0, 1, 0, 82
INVAR-3, Run: 015, F, 1, 0, 0, 0, 0, 0, 414, 0, 2, 1, 2, 81
INVAR-3, Run: 016, F, 1, 0, 0, 1, 0, 0, 391, 0, 0, 1, 0, 82
INVAR-3, Run: 017, F, 1, 0, 0, 0, 0, 0, 402, 0, 2, 1, 2, 81
INVAR-3, Run: 018, F, 1, 0, 0, 0, 0, 0, 370, 0, 0, 1, 0, 82
INVAR-3, Run: 019, F, 1, 0, 0, 0, 0, 0, 382, 0, 0, 1, 0, 82
INVAR-3, Run: 020, F, 0, 0, 0, 2, 0, 0, 382, 0, 0, 1, 0, 82
INVAR-3, Run: 021, F, 1, 0, 0, 1, 0, 0, 405, 0, 0, 1, 0, 82
INVAR-3, Run: 022, F, 1, 0, 0, 0, 0, 0, 400, 0, 2, 1, 2, 81
INVAR-3, Run: 023, F, 0, 0, 0, 0, 0, 0, 394, 0, 2, 1, 2, 81
INVAR-3, Run: 024, F, 1, 0, 0, 0, 0, 0, 386, 0, 0, 1, 0, 82
INVAR-3, Run: 025, F, 0, 0, 0, 0, 0, 0, 414, 0, 2, 1, 2, 81
INVAR-3, Run: 026, F, 0, 0, 0, 0, 0, 0, 378, 0, 2, 1, 2, 81
INVAR-3, Run: 027, F, 0, 0, 0, 2, 0, 0, 396, 0, 0, 1, 0, 82
INVAR-3, Run: 028, F, 0, 0, 0, 0, 0, 0, 414, 0, 0, 1, 0, 82
INVAR-3, Run: 029, F, 1, 0, 0, 1, 0, 0, 383, 0, 2, 1, 2, 81
INVAR-3, Run: 030, F, 1, 0, 0, 0, 0, 0, 390, 0, 0, 1, 0, 82
INVAR-3, Run: 031, F, 1, 0, 0, 1, 0, 0, 393, 0, 2, 1, 2, 81
INVAR-3, Run: 032, F, 1, 0, 0, 0, 0, 0, 380, 0, 0, 1, 0, 82
INVAR-3, Run: 033, F, 1, 0, 0, 0, 0, 0, 388, 0, 0, 1, 0, 82
INVAR-3, Run: 034, F, 1, 0, 0, 0, 0, 0, 384, 0, 0, 1, 0, 82
INVAR-3, Run: 035, F, 1, 0, 0, 1, 0, 0, 405, 0, 0, 1, 0, 82
INVAR-3, Run: 036, F, 1, 0, 0, 0, 0, 0, 390, 0, 0, 1, 0, 82
INVAR-3, Run: 037, F, 0, 0, 0, 2, 0, 0, 390, 0, 0, 1, 0, 82
INVAR-3, Run: 038, F, 1, 0, 0, 0, 0, 0, 380, 0, 2, 1, 2, 81
INVAR-3, Run: 039, F, 0, 0, 0, 0, 0, 0, 386, 0, 0, 1, 0, 82
INVAR-3, Run: 040, F, 1, 0, 0, 0, 0, 0, 386, 0, 0, 1, 0, 82
INVAR-3, Run: 041, F, 0, 0, 0, 0, 0, 0, 392, 0, 0, 1, 0, 82
INVAR-3, Run: 042, F, 1, 0, 0, 1, 0, 0, 407, 0, 0, 1, 0, 82
INVAR-3, Run: 043, F, 0, 0, 0, 0, 0, 0, 376, 0, 0, 1, 0, 82
INVAR-3, Run: 044, F, 1, 0, 0, 0, 0, 0, 388, 0, 0, 1, 0, 82
INVAR-3, Run: 045, F, 0, 0, 0, 0, 0, 0, 390, 0, 2, 1, 2, 81
INVAR-3, Run: 046, F, 1, 0, 0, 0, 0, 0, 398, 0, 0, 1, 0, 82
INVAR-3, Run: 047, F, 1, 0, 0, 0, 0, 0, 382, 0, 2, 1, 2, 81
INVAR-3, Run: 048, F, 1, 0, 0, 1, 0, 0, 387, 0, 0, 1, 0, 82
INVAR-3, Run: 049, F, 1, 0, 0, 0, 0, 0, 386, 0, 0, 1, 0, 82
INVAR-3, Run: 050, F, 1, 0, 0, 1, 0, 0, 377, 0, 0, 1, 0, 82
INVAR-3, Run: 051, F, 1, 0, 0, 0, 0, 0, 392, 0, 0, 1, 0, 82
INVAR-3, Run: 052, F, 1, 0, 0, 2, 0, 0, 390, 0, 0, 1, 0, 82
INVAR-3, Run: 053, F, 1, 0, 0, 0, 0, 0, 392, 0, 2, 1, 2, 81
INVAR-3, Run: 054, F, 0, 0, 0, 0, 0, 0, 388, 0, 0, 1, 0, 82
INVAR-3, Run: 055, F, 1, 0, 0, 1, 0, 0, 397, 0, 0, 1, 0, 82
INVAR-3, Run: 056, F, 0, 0, 0, 0, 0, 0, 384, 0, 0, 1, 0, 82
INVAR-3, Run: 057, F, 1, 0, 0, 1, 0, 0, 395, 0, 0, 1, 0, 82
INVAR-3, Run: 058, F, 1, 0, 0, 0, 0, 0, 394, 0, 2, 1, 2, 81
INVAR-3, Run: 059, F, 1, 0, 0, 1, 0, 0, 391, 0, 0, 1, 0, 82
INVAR-3, Run: 060, F, 1, 0, 0, 1, 0, 0, 405, 0, 0, 1, 0, 82
INVAR-3, Run: 061, F, 0, 0, 0, 2, 0, 0, 376, 0, 0, 1, 0, 82
INVAR-3, Run: 062, F, 1, 0, 0, 0, 0, 0, 392, 0, 0, 1, 0, 82
INVAR-3, Run: 063, F, 0, 0, 0, 2, 0, 0, 388, 0, 0, 1, 0, 82
INVAR-3, Run: 064, F, 0, 0, 0, 0, 0, 0, 390, 0, 2, 1, 2, 81
INVAR-3, Run: 065, F, 1, 0, 0, 0, 0, 0, 392, 0, 2, 1, 2, 81
INVAR-3, Run: 066, F, 1, 0, 0, 1, 0, 0, 389, 0, 0, 1, 0, 82
INVAR-3, Run: 067, F, 0, 0, 0, 2, 0, 0, 398, 0, 0, 1, 0, 82
INVAR-3, Run: 068, F, 0, 0, 0, 0, 0, 0, 404, 0, 2, 1, 2, 81
INVAR-3, Run: 069, F, 1, 0, 0, 0, 0, 0, 394, 0, 2, 1, 2, 81
INVAR-3, Run: 070, F, 1, 0, 0, 1, 0, 0, 395, 0, 2, 1, 2, 81
INVAR-3, Run: 071, F, 1, 0, 0, 1, 0, 0, 397, 0, 0, 1, 0, 82
INVAR-3, Run: 072, F, 1, 0, 0, 0, 0, 0, 408, 0, 2, 1, 2, 81
INVAR-3, Run: 073, F, 1, 0, 0, 1, 0, 0, 383, 0, 0, 1, 0, 82
INVAR-3, Run: 074, F, 1, 0, 0, 0, 0, 0, 392, 0, 2, 1, 2, 81
INVAR-3, Run: 075, F, 1, 0, 0, 0, 0, 0, 394, 0, 2, 1, 2, 81
INVAR-3, Run: 076, F, 1, 0, 0, 1, 0, 0, 381, 0, 0, 1, 0, 82
INVAR-3, Run: 077, F, 1, 0, 0, 0, 0, 0, 388, 0, 2, 1, 2, 81
INVAR-3, Run: 078, F, 0, 0, 0, 0, 0, 0, 378, 0, 0, 1, 0, 82
INVAR-3, Run: 079, F, 1, 0, 0, 1, 0, 0, 391, 0, 0, 1, 0, 82
INVAR-3, Run: 080, F, 1, 0, 0, 1, 0, 0, 393, 0, 0, 1, 0, 82
INVAR-3, Run: 081, F, 1, 0, 0, 0, 0, 0, 376, 0, 2, 1, 2, 81
INVAR-3, Run: 082, F, 0, 0, 0, 0, 0, 0, 376, 0, 2, 1, 2, 81
INVAR-3, Run: 083, F, 1, 0, 0, 0, 0, 0, 382, 0, 0, 1, 0, 82
INVAR-3, Run: 084, F, 1, 0, 0, 0, 0, 0, 404, 0, 0, 1, 0, 82
INVAR-3, Run: 085, F, 0, 0, 0, 2, 0, 0, 408, 0, 2, 1, 2, 81
INVAR-3, Run: 086, F, 1, 0, 0, 0, 0, 0, 394, 0, 0, 1, 0, 82
INVAR-3, Run: 087, F, 0, 0, 0, 0, 0, 0, 388, 0, 0, 1, 0, 82
INVAR-3, Run: 088, F, 0, 0, 0, 2, 0, 0, 400, 0, 2, 1, 2, 81
INVAR-3, Run: 089, F, 1, 0, 0, 0, 0, 0, 412, 0, 2, 1, 2, 81
INVAR-3, Run: 090, F, 0, 0, 0, 2, 0, 0, 408, 0, 0, 1, 0, 82
INVAR-3, Run: 091, F, 0, 0, 0, 0, 0, 0, 394, 0, 0, 1, 0, 82
INVAR-3, Run: 092, F, 1, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 82
INVAR-3, Run: 093, F, 0, 0, 0, 0, 0, 0, 394, 0, 2, 1, 2, 81
INVAR-3, Run: 094, F, 1, 0, 0, 2, 0, 0, 394, 0, 2, 1, 2, 81
INVAR-3, Run: 095, F, 0, 0, 0, 2, 0, 0, 400, 0, 0, 1, 0, 82
INVAR-3, Run: 096, F, 0, 0, 0, 0, 0, 0, 404, 0, 2, 1, 2, 81
INVAR-3, Run: 097, F, 1, 0, 0, 0, 0, 0, 398, 0, 0, 1, 0, 82
INVAR-3, Run: 098, F, 0, 0, 0, 0, 0, 0, 414, 0, 0, 1, 0, 82
INVAR-3, Run: 099, F, 0, 0, 0, 0, 0, 0, 384, 0, 0, 1, 0, 82
INVAR-3, Run: 100, F, 1, 0, 0, 0, 0, 0, 390, 0, 2, 1, 2, 81
INVAR-4, Run: 001, F, 97, 0, 1, 1, 0, 1, 0, 111, 111, 0, 0, 19
INVAR-4, Run: 002, F, 83, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19
INVAR-4, Run: 003, F, 96, 0, 1, 1, 0, 1, 0, 107, 107, 0, 0, 19
INVAR-4, Run: 004, F, 98, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19
INVAR-4, Run: 005, F, 94, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19
INVAR-4, Run: 006, F, 97, 0, 1, 1, 0, 1, 0, 107, 107, 0, 0, 19
INVAR-4, Run: 007, F, 88, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19
INVAR-4, Run: 008, F, 105, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19
INVAR-4, Run: 009, F, 87, 0, 1, 0, 0, 1, 0, 102, 102, 0, 0, 19
INVAR-4, Run: 010, F, 80, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19
INVAR-4, Run: 011, F, 88, 0, 1, 1, 0, 1, 0, 105, 105, 0, 0, 19
INVAR-4, Run: 012, F, 88, 0, 1, 0, 0, 1, 0, 114, 114, 0, 0, 19
INVAR-4, Run: 013, F, 83, 0, 1, 0, 0, 1, 0, 96, 96, 0, 0, 19
INVAR-4, Run: 014, F, 83, 0, 1, 1, 0, 1, 0, 103, 103, 0, 0, 19
INVAR-4, Run: 015, F, 93, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19
INVAR-4, Run: 016, F, 110, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19
INVAR-4, Run: 017, F, 77, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19
INVAR-4, Run: 018, F, 89, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19
INVAR-4, Run: 019, F, 90, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19
INVAR-4, Run: 020, F, 89, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19
INVAR-4, Run: 021, F, 93, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19
INVAR-4, Run: 022, F, 82, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19
INVAR-4, Run: 023, F, 94, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19
INVAR-4, Run: 024, F, 80, 0, 1, 1, 0, 1, 0, 105, 105, 0, 0, 19
INVAR-4, Run: 025, F, 90, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19
INVAR-4, Run: 026, F, 90, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19
INVAR-4, Run: 027, F, 86, 0, 1, 0, 0, 1, 0, 114, 114, 0, 0, 19
INVAR-4, Run: 028, F, 77, 0, 1, 1, 0, 1, 0, 107, 107, 0, 0, 19
INVAR-4, Run: 029, F, 89, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19
INVAR-4, Run: 030, F, 108, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19
INVAR-4, Run: 031, F, 72, 0, 1, 1, 0, 1, 0, 103, 103, 0, 0, 19
INVAR-4, Run: 032, F, 104, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19
INVAR-4, Run: 033, F, 75, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19
INVAR-4, Run: 034, F, 88, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19
INVAR-4, Run: 035, F, 93, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19
INVAR-4, Run: 036, F, 100, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19
INVAR-4, Run: 037, F, 93, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19
INVAR-4, Run: 038, F, 94, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19
INVAR-4, Run: 039, F, 104, 0, 1, 0, 0, 1, 0, 104, 104, 0, 0, 19
INVAR-4, Run: 040, F, 93, 0, 1, 1, 0, 1, 0, 105, 105, 0, 0, 19
INVAR-4, Run: 041, F, 80, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19
INVAR-4, Run: 042, F, 81, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19
INVAR-4, Run: 043, F, 97, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19
INVAR-4, Run: 044, F, 95, 0, 1, 0, 0, 1, 0, 102, 102, 0, 0, 19
INVAR-4, Run: 045, F, 101, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19
INVAR-4, Run: 046, F, 91, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19
INVAR-4, Run: 047, F, 107, 0, 1, 0, 0, 1, 0, 102, 102, 0, 0, 19
INVAR-4, Run: 048, F, 101, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19
INVAR-4, Run: 049, F, 101, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19
INVAR-4, Run: 050, F, 93, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19
INVAR-4, Run: 051, F, 87, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19
INVAR-4, Run: 052, F, 79, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19
INVAR-4, Run: 053, F, 84, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19
INVAR-4, Run: 054, F, 107, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19
INVAR-4, Run: 055, F, 91, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19
INVAR-4, Run: 056, F, 99, 0, 1, 0, 0, 1, 0, 104, 104, 0, 0, 19
INVAR-4, Run: 057, F, 84, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19
INVAR-4, Run: 058, F, 89, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19
INVAR-4, Run: 059, F, 82, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19
INVAR-4, Run: 060, F, 87, 0, 1, 0, 0, 1, 0, 114, 114, 0, 0, 19
INVAR-4, Run: 061, F, 104, 0, 1, 0, 0, 1, 0, 114, 114, 0, 0, 19
INVAR-4, Run: 062, F, 91, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19
INVAR-4, Run: 063, F, 83, 0, 1, 0, 0, 1, 0, 104, 104, 0, 0, 19
INVAR-4, Run: 064, F, 105, 0, 1, 1, 0, 1, 0, 109, 109, 0, 0, 19
INVAR-4, Run: 065, F, 100, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19
INVAR-4, Run: 066, F, 93, 0, 1, 0, 0, 1, 0, 96, 96, 0, 0, 19
INVAR-4, Run: 067, F, 83, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19
INVAR-4, Run: 068, F, 88, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19
INVAR-4, Run: 069, F, 78, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19
INVAR-4, Run: 070, F, 86, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19
INVAR-4, Run: 071, F, 96, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19
INVAR-4, Run: 072, F, 79, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19
INVAR-4, Run: 073, F, 112, 0, 1, 1, 0, 1, 0, 109, 109, 0, 0, 19
INVAR-4, Run: 074, F, 99, 0, 1, 0, 0, 1, 0, 114, 114, 0, 0, 19
INVAR-4, Run: 075, F, 87, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19
INVAR-4, Run: 076, F, 95, 0, 1, 1, 0, 1, 0, 109, 109, 0, 0, 19
INVAR-4, Run: 077, F, 80, 0, 1, 0, 0, 1, 0, 104, 104, 0, 0, 19
INVAR-4, Run: 078, F, 94, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19
INVAR-4, Run: 079, F, 94, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19
INVAR-4, Run: 080, F, 88, 0, 1, 1, 0, 1, 0, 105, 105, 0, 0, 19
INVAR-4, Run: 081, F, 80, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19
INVAR-4, Run: 082, F, 79, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19
INVAR-4, Run: 083, F, 84, 0, 1, 1, 0, 1, 0, 107, 107, 0, 0, 19
INVAR-4, Run: 084, F, 97, 0, 1, 0, 0, 1, 0, 114, 114, 0, 0, 19
INVAR-4, Run: 085, F, 92, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19
INVAR-4, Run: 086, F, 93, 0, 1, 0, 0, 1, 0, 104, 104, 0, 0, 19
INVAR-4, Run: 087, F, 83, 0, 1, 1, 0, 1, 0, 109, 109, 0, 0, 19
INVAR-4, Run: 088, F, 90, 0, 1, 1, 0, 1, 0, 101, 101, 0, 0, 19
INVAR-4, Run: 089, F, 77, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19
INVAR-4, Run: 090, F, 98, 0, 1, 0, 0, 1, 0, 114, 114, 0, 0, 19
INVAR-4, Run: 091, F, 89, 0, 1, 0, 0, 1, 0, 104, 104, 0, 0, 19
INVAR-4, Run: 092, F, 77, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19
INVAR-4, Run: 093, F, 123, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19
INVAR-4, Run: 094, F, 78, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19
INVAR-4, Run: 095, F, 95, 0, 1, 1, 0, 1, 0, 99, 99, 0, 0, 19
INVAR-4, Run: 096, F, 90, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19
INVAR-4, Run: 097, F, 111, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19
INVAR-4, Run: 098, F, 85, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19
INVAR-4, Run: 099, F, 75, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19
INVAR-4, Run: 100, F, 100, 0, 1, 1, 0, 1, 0, 107, 107, 0, 0, 19
INVAR-5, Run: 001, F, 108, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
INVAR-5, Run: 002, F, 93, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
INVAR-5, Run: 003, F, 84, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
INVAR-5, Run: 004, F, 115, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
INVAR-5, Run: 005, F, 100, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
INVAR-5, Run: 006, F, 90, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
INVAR-5, Run: 007, F, 79, 0, 1, 0, 0, 1, 0, 156, 156, 0, 0, 26
INVAR-5, Run: 008, F, 96, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26
INVAR-5, Run: 009, F, 93, 0, 1, 0, 0, 1, 0, 156, 156, 0, 0, 26
INVAR-5, Run: 010, F, 102, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
INVAR-5, Run: 011, F, 100, 0, 1, 0, 0, 1, 0, 144, 144, 0, 0, 26
INVAR-5, Run: 012, F, 83, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
INVAR-5, Run: 013, F, 95, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
INVAR-5, Run: 014, F, 99, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
INVAR-5, Run: 015, F, 86, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26
INVAR-5, Run: 016, F, 92, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26
INVAR-5, Run: 017, F, 73, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
INVAR-5, Run: 018, F, 107, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
INVAR-5, Run: 019, F, 109, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
INVAR-5, Run: 020, F, 99, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
INVAR-5, Run: 021, F, 81, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
INVAR-5, Run: 022, F, 79, 0, 1, 0, 0, 1, 0, 144, 144, 0, 0, 26
INVAR-5, Run: 023, F, 97, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26
INVAR-5, Run: 024, F, 101, 0, 1, 1, 0, 1, 0, 149, 149, 0, 0, 26
INVAR-5, Run: 025, F, 72, 0, 1, 0, 0, 1, 0, 136, 136, 0, 0, 26
INVAR-5, Run: 026, F, 106, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26
INVAR-5, Run: 027, F, 91, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26
INVAR-5, Run: 028, F, 127, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26
INVAR-5, Run: 029, F, 94, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
INVAR-5, Run: 030, F, 84, 0, 1, 0, 0, 1, 0, 140, 140, 0, 0, 26
INVAR-5, Run: 031, F, 74, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
INVAR-5, Run: 032, F, 99, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
INVAR-5, Run: 033, F, 92, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
INVAR-5, Run: 034, F, 97, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
INVAR-5, Run: 035, F, 103, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
INVAR-5, Run: 036, F, 99, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26
INVAR-5, Run: 037, F, 87, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
INVAR-5, Run: 038, F, 85, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
INVAR-5, Run: 039, F, 78, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26
INVAR-5, Run: 040, F, 91, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
INVAR-5, Run: 041, F, 83, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
INVAR-5, Run: 042, F, 83, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
INVAR-5, Run: 043, F, 84, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
