Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-1, Run: 018, F, 0, 0, 0, 0, 0, 50, 9, 58, 0, 4, 0, 18, 1, 8, 9, 1, 0, 9, 18, 27, 1, 58
INVAR-1, Run: 019, F, 0, 0, 0, 0, 0, 53, 9, 57, 0, 1, 0, 18, 2, 4, 9, 4, 1, 9, 18, 27, 2, 57
INVAR-1, Run: 020, F, 0, 0, 0, 0, 0, 44, 9, 51, 0, 10, 0, 18, 3, 7, 9, 0, 2, 9, 18, 27, 3, 51
INVAR-1, Run: 021, F, 0, 0, 0, 0, 0, 47, 9, 54, 0, 7, 0, 18, 1, 7, 9, 2, 0, 9, 18, 27, 1, 54
INVAR-1, Run: 022, F, 0, 0, 0, 0, 0, 50, 9, 57, 0, 4, 0, 18, 1, 7, 9, 2, 0, 9, 18, 27, 1, 57
INVAR-1, Run: 023, F, 0, 0, 0, 0, 0, 49, 9, 56, 0, 5, 0, 18, 2, 7, 9, 1, 1, 9, 18, 27, 2, 56
INVAR-1, Run: 024, F, 0, 0, 0, 0, 0, 45, 9, 53, 0, 9, 0, 18, 0, 8, 9, 1, 0, 9, 18, 27, 0, 53
INVAR-1, Run: 025, F, 0, 0, 0, 0, 0, 39, 9, 46, 0, 15, 0, 18, 1, 7, 9, 2, 0, 9, 18, 27, 1, 46
INVAR-1, Run: 026, F, 0, 0, 0, 0, 0, 16, 9, 24, 0, 38, 0, 18, 1, 8, 9, 1, 0, 9, 18, 27, 1, 24
INVAR-1, Run: 027, F, 0, 0, 0, 0, 0, 46, 9, 54, 0, 8, 0, 18, 3, 8, 9, 1, 0, 9, 18, 27, 3, 54
INVAR-1, Run: 028, F, 0, 0, 0, 0, 0, 37, 9, 46, 0, 17, 0, 18, 0, 9, 9, 0, 0, 9, 18, 27, 0, 46
INVAR-1, Run: 029, F, 0, 0, 0, 0, 0, 35, 9, 42, 0, 19, 0, 18, 2, 7, 9, 1, 1, 9, 18, 27, 2, 42
INVAR-1, Run: 030, F, 0, 0, 0, 0, 0, 47, 9, 55, 0, 7, 0, 18, 1, 8, 9, 0, 1, 9, 18, 27, 1, 55
INVAR-1, Run: 031, F, 0, 0, 0, 0, 0, 34, 9, 41, 0, 20, 0, 18, 2, 7, 9, 2, 0, 9, 18, 27, 2, 41
INVAR-1, Run: 032, F, 0, 0, 0, 0, 0, 48, 9, 57, 0, 6, 0, 18, 0, 9, 9, 0, 0, 9, 18, 27, 0, 57
INVAR-1, Run: 033, F, 0, 0, 0, 0, 0, 16, 9, 23, 0, 38, 0, 18, 0, 7, 9, 1, 1, 9, 18, 27, 0, 23
INVAR-1, Run: 034, F, 0, 0, 0, 0, 0, 46, 9, 52, 0, 8, 0, 18, 2, 6, 9, 2, 1, 9, 18, 27, 2, 52
INVAR-1, Run: 035, F, 0, 0, 0, 0, 0, 53, 9, 62, 0, 1, 0, 18, 0, 9, 9, 0, 0, 9, 18, 27, 0, 62
INVAR-1, Run: 036, F, 0, 0, 0, 0, 0, 46, 9, 53, 0, 8, 0, 18, 2, 7, 9, 2, 0, 9, 18, 27, 2, 53
INVAR-1, Run: 037, F, 0, 0, 0, 0, 0, 40, 9, 47, 0, 14, 0, 18, 1, 7, 9, 2, 0, 9, 18, 27, 1, 47
INVAR-1, Run: 038, F, 0, 0, 0, 0, 0, 42, 9, 50, 0, 12, 0, 18, 0, 8, 9, 1, 0, 9, 18, 27, 0, 50
INVAR-1, Run: 039, F, 0, 0, 0, 0, 0, 42, 9, 48, 0, 12, 0, 18, 0, 6, 9, 3, 0, 9, 18, 27, 0, 48
INVAR-1, Run: 040, F, 0, 0, 0, 0, 0, 23, 9, 32, 0, 31, 0, 18, 0, 9, 9, 0, 0, 9, 18, 27, 0, 32
INVAR-1, Run: 041, F, 0, 0, 0, 0, 0, 40, 9, 47, 0, 14, 0, 18, 1, 7, 9, 1, 1, 9, 18, 27, 1, 47
INVAR-1, Run: 042, F, 0, 0, 0, 0, 0, 49, 9, 58, 0, 5, 0, 18, 3, 9, 9, 0, 0, 9, 18, 27, 3, 58
INVAR-1, Run: 043, F, 0, 0, 0, 0, 0, 48, 9, 56, 0, 6, 0, 18, 0, 8, 9, 1, 0, 9, 18, 27, 0, 56
INVAR-1, Run: 044, F, 0, 0, 0, 0, 0, 22, 9, 30, 0, 32, 0, 18, 1, 8, 9, 1, 0, 9, 18, 27, 1, 30
INVAR-1, Run: 045, F, 0, 0, 0, 0, 0, 49, 9, 56, 0, 5, 0, 18, 3, 7, 9, 2, 0, 9, 18, 27, 3, 56
INVAR-1, Run: 046, F, 0, 0, 0, 0, 0, 37, 9, 44, 0, 17, 0, 18, 0, 7, 9, 2, 0, 9, 18, 27, 0, 44
INVAR-1, Run: 047, F, 0, 0, 0, 0, 0, 25, 9, 34, 0, 29, 0, 18, 1, 9, 9, 0, 0, 9, 18, 27, 1, 34
INVAR-1, Run: 048, F, 0, 0, 0, 0, 0, 28, 9, 35, 0, 26, 0, 18, 0, 7, 9, 2, 0, 9, 18, 27, 0, 35
INVAR-1, Run: 049, F, 0, 0, 0, 0, 0, 38, 9, 47, 0, 16, 0, 18, 0, 9, 9, 0, 0, 9, 18, 27, 0, 47
INVAR-1, Run: 050, F, 0, 0, 0, 0, 0, 50, 9, 58, 0, 4, 0, 18, 2, 8, 9, 0, 1, 9, 18, 27, 2, 58
INVAR-1, Run: 051, F, 0, 0, 0, 0, 0, 38, 9, 44, 0, 16, 0, 18, 1, 6, 9, 3, 0, 9, 18, 27, 1, 44
INVAR-1, Run: 052, F, 0, 0, 0, 0, 0, 51, 9, 59, 0, 3, 0, 18, 3, 8, 9, 1, 0, 9, 18, 27, 3, 59
INVAR-1, Run: 053, F, 0, 0, 0, 0, 0, 42, 9, 51, 0, 12, 0, 18, 2, 9, 9, 0, 0, 9, 18, 27, 2, 51
INVAR-1, Run: 054, F, 0, 0, 0, 0, 0, 42, 9, 49, 0, 12, 0, 18, 3, 7, 9, 1, 1, 9, 18, 27, 3, 49
INVAR-1, Run: 055, F, 0, 0, 0, 0, 0, 37, 9, 42, 0, 17, 0, 18, 2, 5, 9, 1, 3, 9, 18, 27, 2, 42
INVAR-1, Run: 056, F, 0, 0, 0, 0, 0, 40, 9, 47, 0, 14, 0, 18, 0, 7, 9, 1, 1, 9, 18, 27, 0, 47
INVAR-1, Run: 057, F, 0, 0, 0, 0, 0, 39, 9, 47, 0, 15, 0, 18, 3, 8, 9, 1, 0, 9, 18, 27, 3, 47
INVAR-1, Run: 058, F, 0, 0, 0, 0, 0, 47, 9, 54, 0, 7, 0, 18, 3, 7, 9, 0, 2, 9, 18, 27, 3, 54
INVAR-1, Run: 059, F, 0, 0, 0, 0, 0, 49, 9, 54, 0, 5, 0, 18, 0, 5, 9, 2, 2, 9, 18, 27, 0, 54
INVAR-1, Run: 060, F, 0, 0, 0, 0, 0, 41, 9, 47, 0, 13, 0, 18, 2, 6, 9, 3, 0, 9, 18, 27, 2, 47
INVAR-1, Run: 061, F, 0, 0, 0, 0, 0, 37, 9, 46, 0, 17, 0, 18, 1, 9, 9, 0, 0, 9, 18, 27, 1, 46
INVAR-1, Run: 062, F, 0, 0, 0, 0, 0, 51, 9, 59, 0, 3, 0, 18, 0, 8, 9, 1, 0, 9, 18, 27, 0, 59
INVAR-1, Run: 063, F, 0, 0, 0, 0, 0, 33, 9, 41, 0, 21, 0, 18, 0, 8, 9, 1, 0, 9, 18, 27, 0, 41
INVAR-1, Run: 064, F, 0, 0, 0, 0, 0, 48, 9, 54, 0, 6, 0, 18, 0, 6, 9, 2, 1, 9, 18, 27, 0, 54
INVAR-1, Run: 065, F, 0, 0, 0, 0, 0, 39, 9, 47, 0, 15, 0, 18, 1, 8, 9, 1, 0, 9, 18, 27, 1, 47
INVAR-1, Run: 066, F, 0, 0, 0, 0, 0, 36, 9, 44, 0, 18, 0, 18, 2, 8, 9, 1, 0, 9, 18, 27, 2, 44
INVAR-1, Run: 067, F, 0, 0, 0, 0, 0, 36, 9, 41, 0, 18, 0, 18, 2, 5, 9, 3, 1, 9, 18, 27, 2, 41
INVAR-1, Run: 068, F, 0, 0, 0, 0, 0, 53, 9, 60, 0, 1, 0, 18, 0, 7, 9, 2, 0, 9, 18, 27, 0, 60
INVAR-1, Run: 069, F, 0, 0, 0, 0, 0, 33, 9, 40, 0, 21, 0, 18, 0, 7, 9, 0, 2, 9, 18, 27, 0, 40
INVAR-1, Run: 070, F, 0, 0, 0, 0, 0, 35, 9, 43, 0, 19, 0, 18, 4, 8, 9, 1, 0, 9, 18, 27, 4, 43
INVAR-1, Run: 071, F, 0, 0, 0, 0, 0, 32, 9, 40, 0, 22, 0, 18, 2, 8, 9, 1, 0, 9, 18, 27, 2, 40
INVAR-1, Run: 072, F, 0, 0, 0, 0, 0, 32, 9, 40, 0, 22, 0, 18, 0, 8, 9, 1, 0, 9, 18, 27, 0, 40
INVAR-1, Run: 073, F, 0, 0, 0, 0, 0, 51, 9, 58, 0, 3, 0, 18, 3, 7, 9, 1, 1, 9, 18, 27, 3, 58
INVAR-1, Run: 074, F, 0, 0, 0, 0, 0, 31, 9, 36, 0, 23, 0, 18, 6, 5, 9, 3, 1, 9, 18, 27, 6, 36
INVAR-1, Run: 075, F, 0, 0, 0, 0, 0, 49, 9, 54, 0, 5, 0, 18, 1, 5, 9, 3, 1, 9, 18, 27, 1, 54
INVAR-1, Run: 076, F, 0, 0, 0, 0, 0, 32, 9, 40, 0, 22, 0, 18, 1, 8, 9, 0, 1, 9, 18, 27, 1, 40
INVAR-1, Run: 077, F, 0, 0, 0, 0, 0, 51, 9, 59, 0, 3, 0, 18, 1, 8, 9, 1, 0, 9, 18, 27, 1, 59
INVAR-1, Run: 078, F, 0, 0, 0, 0, 0, 51, 9, 60, 0, 3, 0, 18, 0, 9, 9, 0, 0, 9, 18, 27, 0, 60
INVAR-1, Run: 079, F, 0, 0, 0, 0, 0, 53, 9, 61, 0, 1, 0, 18, 1, 8, 9, 0, 1, 9, 18, 27, 1, 61
INVAR-1, Run: 080, F, 0, 0, 0, 0, 0, 25, 9, 30, 0, 29, 0, 18, 4, 5, 9, 1, 3, 9, 18, 27, 4, 30
INVAR-1, Run: 081, F, 0, 0, 0, 0, 0, 30, 9, 38, 0, 24, 0, 18, 1, 8, 9, 1, 0, 9, 18, 27, 1, 38
INVAR-1, Run: 082, F, 0, 0, 0, 0, 0, 42, 9, 51, 0, 12, 0, 18, 0, 9, 9, 0, 0, 9, 18, 27, 0, 51
INVAR-1, Run: 083, F, 0, 0, 0, 0, 0, 33, 9, 40, 0, 21, 0, 18, 1, 7, 9, 2, 0, 9, 18, 27, 1, 40
INVAR-1, Run: 084, F, 0, 0, 0, 0, 0, 33, 9, 42, 0, 21, 0, 18, 2, 9, 9, 0, 0, 9, 18, 27, 2, 42
INVAR-1, Run: 085, F, 0, 0, 0, 0, 0, 44, 9, 52, 0, 10, 0, 18, 2, 8, 9, 0, 1, 9, 18, 27, 2, 52
INVAR-1, Run: 086, F, 0, 0, 0, 0, 0, 36, 9, 45, 0, 18, 0, 18, 2, 9, 9, 0, 0, 9, 18, 27, 2, 45
INVAR-1, Run: 087, F, 0, 0, 0, 0, 0, 46, 9, 54, 0, 8, 0, 18, 2, 8, 9, 1, 0, 9, 18, 27, 2, 54
INVAR-1, Run: 088, F, 0, 0, 0, 0, 0, 52, 9, 60, 0, 2, 0, 18, 3, 8, 9, 1, 0, 9, 18, 27, 3, 60
INVAR-1, Run: 089, F, 0, 0, 0, 0, 0, 50, 9, 55, 0, 4, 0, 18, 0, 5, 9, 4, 0, 9, 18, 27, 0, 55
INVAR-1, Run: 090, F, 0, 0, 0, 0, 0, 46, 9, 54, 0, 8, 0, 18, 1, 8, 9, 1, 0, 9, 18, 27, 1, 54
INVAR-1, Run: 091, F, 0, 0, 0, 0, 0, 43, 9, 50, 0, 11, 0, 18, 2, 7, 9, 1, 1, 9, 18, 27, 2, 50
INVAR-1, Run: 092, F, 0, 0, 0, 0, 0, 51, 9, 58, 0, 3, 0, 18, 0, 7, 9, 2, 0, 9, 18, 27, 0, 58
INVAR-1, Run: 093, F, 0, 0, 0, 0, 0, 42, 9, 47, 0, 12, 0, 18, 0, 5, 9, 4, 0, 9, 18, 27, 0, 47
INVAR-1, Run: 094, F, 0, 0, 0, 0, 0, 39, 9, 46, 0, 15, 0, 18, 2, 7, 9, 1, 1, 9, 18, 27, 2, 46
INVAR-1, Run: 095, F, 0, 0, 0, 0, 0, 36, 9, 44, 0, 18, 0, 18, 1, 8, 9, 1, 0, 9, 18, 27, 1, 44
INVAR-1, Run: 096, F, 0, 0, 0, 0, 0, 37, 9, 45, 0, 17, 0, 18, 3, 8, 9, 0, 1, 9, 18, 27, 3, 45
INVAR-1, Run: 097, F, 0, 0, 0, 0, 0, 49, 9, 58, 0, 5, 0, 18, 1, 9, 9, 0, 0, 9, 18, 27, 1, 58
INVAR-1, Run: 098, F, 0, 0, 0, 0, 0, 39, 9, 46, 0, 15, 0, 18, 0, 7, 9, 2, 0, 9, 18, 27, 0, 46
INVAR-1, Run: 099, F, 0, 0, 0, 0, 0, 36, 9, 43, 0, 18, 0, 18, 1, 7, 9, 2, 0, 9, 18, 27, 1, 43
INVAR-1, Run: 100, F, 0, 0, 0, 0, 0, 36, 9, 44, 0, 18, 0, 18, 0, 8, 9, 1, 0, 9, 18, 27, 0, 44
INVAR-10, Run: 001, F, 0, 0, 0, 0, 0, 557, 100, 647, 0, 43, 0, 200, 3, 90, 100, 9, 1, 100, 200, 300, 3, 647
INVAR-10, Run: 002, F, 0, 0, 0, 0, 0, 559, 100, 652, 0, 41, 0, 200, 11, 93, 100, 5, 2, 100, 200, 300, 11, 652
INVAR-10, Run: 003, F, 0, 0, 0, 0, 0, 580, 100, 662, 0, 20, 0, 200, 24, 82, 100, 13, 5, 100, 200, 300, 24, 662
INVAR-10, Run: 004, F, 0, 0, 0, 0, 0, 593, 100, 686, 0, 7, 0, 200, 7, 93, 100, 2, 5, 100, 200, 300, 7, 686
INVAR-10, Run: 005, F, 0, 0, 0, 0, 0, 586, 100, 677, 0, 14, 0, 200, 10, 91, 100, 8, 1, 100, 200, 300, 10, 677
INVAR-10, Run: 006, F, 0, 0, 0, 0, 0, 565, 100, 658, 0, 35, 0, 200, 0, 93, 100, 6, 1, 100, 200, 300, 0, 658
INVAR-10, Run: 007, F, 0, 0, 0, 0, 0, 588, 100, 679, 0, 12, 0, 200, 8, 91, 100, 6, 3, 100, 200, 300, 8, 679
INVAR-10, Run: 008, F, 0, 0, 0, 0, 0, 551, 100, 643, 0, 49, 0, 200, 8, 92, 100, 6, 2, 100, 200, 300, 8, 643
INVAR-10, Run: 009, F, 0, 0, 0, 0, 0, 596, 100, 688, 0, 4, 0, 200, 6, 92, 100, 7, 1, 100, 200, 300, 6, 688
INVAR-10, Run: 010, F, 0, 0, 0, 0, 0, 561, 100, 652, 0, 39, 0, 200, 10, 91, 100, 7, 2, 100, 200, 300, 10, 652
INVAR-10, Run: 011, F, 0, 0, 0, 0, 0, 585, 100, 676, 0, 15, 0, 200, 6, 91, 100, 6, 3, 100, 200, 300, 6, 676
INVAR-10, Run: 012, F, 0, 0, 0, 0, 0, 577, 100, 672, 0, 23, 0, 200, 4, 95, 100, 5, 0, 100, 200, 300, 4, 672
INVAR-10, Run: 013, F, 0, 0, 0, 0, 0, 588, 100, 677, 0, 12, 0, 200, 10, 89, 100, 9, 2, 100, 200, 300, 10, 677
INVAR-10, Run: 014, F, 0, 0, 0, 0, 0, 590, 100, 679, 0, 10, 0, 200, 11, 89, 100, 9, 2, 100, 200, 300, 11, 679
INVAR-10, Run: 015, F, 0, 0, 0, 0, 0, 592, 100, 683, 0, 8, 0, 200, 13, 91, 100, 7, 2, 100, 200, 300, 13, 683
INVAR-10, Run: 016, F, 0, 0, 0, 0, 0, 517, 100, 601, 0, 83, 0, 200, 12, 84, 100, 11, 5, 100, 200, 300, 12, 601
INVAR-10, Run: 017, F, 0, 0, 0, 0, 0, 590, 100, 684, 0, 10, 0, 200, 8, 94, 100, 3, 3, 100, 200, 300, 8, 684
INVAR-10, Run: 018, F, 0, 0, 0, 0, 0, 553, 100, 647, 0, 47, 0, 200, 7, 94, 100, 4, 2, 100, 200, 300, 7, 647
INVAR-10, Run: 019, F, 0, 0, 0, 0, 0, 509, 100, 601, 0, 91, 0, 200, 4, 92, 100, 5, 3, 100, 200, 300, 4, 601
INVAR-10, Run: 020, F, 0, 0, 0, 0, 0, 594, 100, 686, 0, 6, 0, 200, 13, 92, 100, 5, 3, 100, 200, 300, 13, 686
INVAR-10, Run: 021, F, 0, 0, 0, 0, 0, 591, 100, 680, 0, 9, 0, 200, 18, 89, 100, 10, 1, 100, 200, 300, 18, 680
INVAR-10, Run: 022, F, 0, 0, 0, 0, 0, 589, 100, 673, 0, 11, 0, 200, 22, 84, 100, 12, 4, 100, 200, 300, 22, 673
INVAR-10, Run: 023, F, 0, 0, 0, 0, 0, 587, 100, 678, 0, 13, 0, 200, 5, 91, 100, 6, 3, 100, 200, 300, 5, 678
INVAR-10, Run: 024, F, 0, 0, 0, 0, 0, 553, 100, 641, 0, 47, 0, 200, 10, 88, 100, 8, 4, 100, 200, 300, 10, 641
INVAR-10, Run: 025, F, 0, 0, 0, 0, 0, 570, 100, 658, 0, 30, 0, 200, 6, 88, 100, 7, 5, 100, 200, 300, 6, 658
INVAR-10, Run: 026, F, 0, 0, 0, 0, 0, 580, 100, 659, 0, 20, 0, 200, 16, 79, 100, 12, 9, 100, 200, 300, 16, 659
INVAR-10, Run: 027, F, 0, 0, 0, 0, 0, 584, 100, 676, 0, 16, 0, 200, 10, 92, 100, 7, 1, 100, 200, 300, 10, 676
INVAR-10, Run: 028, F, 0, 0, 0, 0, 0, 562, 100, 651, 0, 38, 0, 200, 11, 89, 100, 8, 3, 100, 200, 300, 11, 651
INVAR-10, Run: 029, F, 0, 0, 0, 0, 0, 594, 100, 680, 0, 6, 0, 200, 15, 86, 100, 11, 3, 100, 200, 300, 15, 680
INVAR-10, Run: 030, F, 0, 0, 0, 0, 0, 577, 100, 666, 0, 23, 0, 200, 6, 89, 100, 11, 0, 100, 200, 300, 6, 666
INVAR-10, Run: 031, F, 0, 0, 0, 0, 0, 593, 100, 683, 0, 7, 0, 200, 10, 90, 100, 8, 2, 100, 200, 300, 10, 683
INVAR-10, Run: 032, F, 0, 0, 0, 0, 0, 553, 100, 645, 0, 47, 0, 200, 5, 92, 100, 8, 0, 100, 200, 300, 5, 645
INVAR-10, Run: 033, F, 0, 0, 0, 0, 0, 587, 100, 677, 0, 13, 0, 200, 10, 90, 100, 6, 4, 100, 200, 300, 10, 677
INVAR-10, Run: 034, F, 0, 0, 0, 0, 0, 589, 100, 683, 0, 11, 0, 200, 7, 94, 100, 4, 2, 100, 200, 300, 7, 683
INVAR-10, Run: 035, F, 0, 0, 0, 0, 0, 549, 100, 635, 0, 51, 0, 200, 6, 86, 100, 12, 2, 100, 200, 300, 6, 635
INVAR-10, Run: 036, F, 0, 0, 0, 0, 0, 584, 100, 678, 0, 16, 0, 200, 0, 94, 100, 5, 1, 100, 200, 300, 0, 678
INVAR-10, Run: 037, F, 0, 0, 0, 0, 0, 561, 100, 649, 0, 39, 0, 200, 10, 88, 100, 8, 4, 100, 200, 300, 10, 649
INVAR-10, Run: 038, F, 0, 0, 0, 0, 0, 529, 100, 626, 0, 71, 0, 200, 4, 97, 100, 3, 0, 100, 200, 300, 4, 626
INVAR-10, Run: 039, F, 0, 0, 0, 0, 0, 589, 100, 677, 0, 11, 0, 200, 5, 88, 100, 9, 3, 100, 200, 300, 5, 677
INVAR-10, Run: 040, F, 0, 0, 0, 0, 0, 591, 100, 686, 0, 9, 0, 200, 16, 95, 100, 3, 2, 100, 200, 300, 16, 686
INVAR-10, Run: 041, F, 0, 0, 0, 0, 0, 563, 100, 650, 0, 37, 0, 200, 15, 87, 100, 10, 3, 100, 200, 300, 15, 650
INVAR-10, Run: 042, F, 0, 0, 0, 0, 0, 591, 100, 685, 0, 9, 0, 200, 3, 94, 100, 5, 1, 100, 200, 300, 3, 685
INVAR-10, Run: 043, F, 0, 0, 0, 0, 0, 573, 100, 665, 0, 27, 0, 200, 10, 92, 100, 7, 1, 100, 200, 300, 10, 665
INVAR-10, Run: 044, F, 0, 0, 0, 0, 0, 582, 100, 676, 0, 18, 0, 200, 7, 94, 100, 5, 1, 100, 200, 300, 7, 676
INVAR-10, Run: 045, F, 0, 0, 0, 0, 0, 574, 100, 667, 0, 26, 0, 200, 10, 93, 100, 5, 2, 100, 200, 300, 10, 667
INVAR-10, Run: 046, F, 0, 0, 0, 0, 0, 577, 100, 664, 0, 23, 0, 200, 14, 87, 100, 8, 5, 100, 200, 300, 14, 664
INVAR-10, Run: 047, F, 0, 0, 0, 0, 0, 597, 100, 689, 0, 3, 0, 200, 11, 92, 100, 7, 1, 100, 200, 300, 11, 689
INVAR-10, Run: 048, F, 0, 0, 0, 0, 0, 596, 100, 691, 0, 4, 0, 200, 5, 95, 100, 4, 1, 100, 200, 300, 5, 691
INVAR-10, Run: 049, F, 0, 0, 0, 0, 0, 563, 100, 652, 0, 37, 0, 200, 11, 89, 100, 6, 5, 100, 200, 300, 11, 652
INVAR-10, Run: 050, F, 0, 0, 0, 0, 0, 569, 100, 665, 0, 31, 0, 200, 9, 96, 100, 3, 1, 100, 200, 300, 9, 665
INVAR-10, Run: 051, F, 0, 0, 0, 0, 0, 579, 100, 670, 0, 21, 0, 200, 3, 91, 100, 8, 1, 100, 200, 300, 3, 670
INVAR-10, Run: 052, F, 0, 0, 0, 0, 0, 526, 100, 613, 0, 74, 0, 200, 16, 87, 100, 10, 3, 100, 200, 300, 16, 613
INVAR-10, Run: 053, F, 0, 0, 0, 0, 0, 584, 100, 675, 0, 16, 0, 200, 8, 91, 100, 7, 2, 100, 200, 300, 8, 675
INVAR-10, Run: 054, F, 0, 0, 0, 0, 0, 576, 100, 657, 0, 24, 0, 200, 13, 81, 100, 13, 6, 100, 200, 300, 13, 657
INVAR-10, Run: 055, F, 0, 0, 0, 0, 0, 578, 100, 668, 0, 22, 0, 200, 7, 90, 100, 7, 3, 100, 200, 300, 7, 668
INVAR-10, Run: 056, F, 0, 0, 0, 0, 0, 596, 100, 682, 0, 4, 0, 200, 10, 86, 100, 10, 4, 100, 200, 300, 10, 682
INVAR-10, Run: 057, F, 0, 0, 0, 0, 0, 597, 100, 689, 0, 3, 0, 200, 4, 92, 100, 4, 4, 100, 200, 300, 4, 689
INVAR-10, Run: 058, F, 0, 0, 0, 0, 0, 573, 100, 663, 0, 27, 0, 200, 6, 90, 100, 9, 1, 100, 200, 300, 6, 663
INVAR-10, Run: 059, F, 0, 0, 0, 0, 0, 577, 100, 667, 0, 23, 0, 200, 12, 90, 100, 9, 1, 100, 200, 300, 12, 667
INVAR-10, Run: 060, F, 0, 0, 0, 0, 0, 555, 100, 651, 0, 45, 0, 200, 1, 96, 100, 4, 0, 100, 200, 300, 1, 651
INVAR-10, Run: 061, F, 0, 0, 0, 0, 0, 592, 100, 684, 0, 8, 0, 200, 7, 92, 100, 8, 0, 100, 200, 300, 7, 684
INVAR-10, Run: 062, F, 0, 0, 0, 0, 0, 571, 100, 656, 0, 29, 0, 200, 13, 85, 100, 9, 6, 100, 200, 300, 13, 656
INVAR-10, Run: 063, F, 0, 0, 0, 0, 0, 597, 100, 687, 0, 3, 0, 200, 12, 90, 100, 6, 4, 100, 200, 300, 12, 687
INVAR-10, Run: 064, F, 0, 0, 0, 0, 0, 544, 100, 632, 0, 56, 0, 200, 7, 88, 100, 8, 4, 100, 200, 300, 7, 632
INVAR-10, Run: 065, F, 0, 0, 0, 0, 0, 562, 100, 655, 0, 38, 0, 200, 5, 93, 100, 6, 1, 100, 200, 300, 5, 655
INVAR-10, Run: 066, F, 0, 0, 0, 0, 0, 580, 100, 669, 0, 20, 0, 200, 10, 89, 100, 9, 2, 100, 200, 300, 10, 669
INVAR-10, Run: 067, F, 0, 0, 0, 0, 0, 596, 100, 684, 0, 4, 0, 200, 8, 88, 100, 6, 6, 100, 200, 300, 8, 684
INVAR-10, Run: 068, F, 0, 0, 0, 0, 0, 486, 100, 579, 0, 114, 0, 200, 7, 93, 100, 7, 0, 100, 200, 300, 7, 579
INVAR-10, Run: 069, F, 0, 0, 0, 0, 0, 565, 100, 659, 0, 35, 0, 200, 6, 94, 100, 3, 3, 100, 200, 300, 6, 659
INVAR-10, Run: 070, F, 0, 0, 0, 0, 0, 563, 100, 656, 0, 37, 0, 200, 10, 93, 100, 4, 3, 100, 200, 300, 10, 656
