Input Number, Run_Number, Result@ 100, CO, CE, X1, A, B, C, PO, D, Y, PE, E, F
1, Run: 040, P, 10, 1002, 0, 0, 0, 0, 0, 44, 0, 1, 14, 0
1, Run: 041, P, 40, 3905, 0, 0, 0, 0, 0, 14, 0, 1, 29, 0
1, Run: 042, P, 48, 4553, 0, 0, 0, 0, 0, 6, 0, 1, 33, 0
1, Run: 043, P, 44, 4231, 0, 0, 0, 0, 0, 10, 0, 1, 31, 0
1, Run: 044, P, 44, 4193, 0, 0, 0, 0, 0, 10, 0, 1, 31, 0
1, Run: 045, P, 52, 4930, 0, 0, 0, 0, 0, 2, 0, 1, 35, 0
1, Run: 046, P, 52, 4974, 0, 0, 0, 0, 0, 2, 0, 1, 35, 0
1, Run: 047, P, 20, 2006, 0, 0, 0, 0, 0, 34, 0, 1, 19, 0
1, Run: 048, P, 46, 4405, 0, 0, 0, 0, 0, 8, 0, 1, 32, 0
1, Run: 049, P, 36, 3504, 0, 0, 0, 0, 0, 18, 0, 1, 27, 0
1, Run: 050, P, 6, 590, 0, 0, 0, 0, 0, 48, 0, 1, 12, 0
1, Run: 051, P, 14, 1394, 0, 0, 0, 0, 0, 40, 0, 1, 16, 0
1, Run: 052, P, 12, 1220, 0, 0, 0, 0, 0, 42, 0, 1, 15, 0
1, Run: 053, P, 24, 2276, 0, 0, 0, 0, 0, 30, 0, 1, 21, 0
1, Run: 054, P, 34, 3215, 0, 0, 0, 0, 0, 20, 0, 1, 26, 0
1, Run: 055, P, 44, 4284, 0, 0, 0, 0, 0, 10, 0, 1, 31, 0
1, Run: 056, P, 14, 1436, 0, 0, 0, 0, 0, 40, 0, 1, 16, 0
1, Run: 057, P, 32, 3095, 0, 0, 0, 0, 0, 22, 0, 1, 25, 0
1, Run: 058, P, 52, 5001, 0, 0, 0, 0, 0, 2, 0, 1, 35, 0
1, Run: 059, P, 0, 6, 0, 0, 0, 0, 0, 54, 0, 1, 9, 0
1, Run: 060, P, 32, 3058, 0, 0, 0, 0, 0, 22, 0, 1, 25, 0
1, Run: 061, P, 52, 5081, 0, 0, 0, 0, 0, 2, 0, 1, 35, 0
1, Run: 062, P, 44, 4272, 0, 0, 0, 0, 0, 10, 0, 1, 31, 0
1, Run: 063, P, 6, 564, 0, 0, 0, 0, 0, 48, 0, 1, 12, 0
1, Run: 064, P, 18, 1728, 0, 0, 0, 0, 0, 36, 0, 1, 18, 0
1, Run: 065, P, 38, 3573, 0, 0, 0, 0, 0, 16, 0, 1, 28, 0
1, Run: 066, P, 6, 607, 0, 0, 0, 0, 0, 48, 0, 1, 12, 0
1, Run: 067, P, 36, 3488, 0, 0, 0, 0, 0, 18, 0, 1, 27, 0
1, Run: 068, P, 52, 4878, 0, 0, 0, 0, 0, 2, 0, 1, 35, 0
1, Run: 069, P, 46, 4485, 0, 0, 0, 0, 0, 8, 0, 1, 32, 0
1, Run: 070, P, 6, 574, 0, 0, 0, 0, 0, 48, 0, 1, 12, 0
1, Run: 071, P, 28, 2694, 0, 0, 0, 0, 0, 26, 0, 1, 23, 0
1, Run: 072, P, 46, 4319, 0, 0, 0, 0, 0, 8, 0, 1, 32, 0
1, Run: 073, P, 6, 587, 0, 0, 0, 0, 0, 48, 0, 1, 12, 0
1, Run: 074, P, 22, 2231, 0, 0, 0, 0, 0, 32, 0, 1, 20, 0
1, Run: 075, P, 50, 4771, 0, 0, 0, 0, 0, 4, 0, 1, 34, 0
1, Run: 076, P, 16, 1544, 0, 0, 0, 0, 0, 38, 0, 1, 17, 0
1, Run: 077, P, 2, 188, 0, 0, 0, 0, 0, 52, 0, 1, 10, 0
1, Run: 078, P, 30, 2879, 0, 0, 0, 0, 0, 24, 0, 1, 24, 0
1, Run: 079, P, 28, 2757, 0, 0, 0, 0, 0, 26, 0, 1, 23, 0
1, Run: 080, P, 14, 1355, 0, 0, 0, 0, 0, 40, 0, 1, 16, 0
1, Run: 081, P, 18, 1729, 0, 0, 0, 0, 0, 36, 0, 1, 18, 0
1, Run: 082, P, 44, 4221, 0, 0, 0, 0, 0, 10, 0, 1, 31, 0
1, Run: 083, P, 50, 4891, 0, 0, 0, 0, 0, 4, 0, 1, 34, 0
1, Run: 084, P, 0, 6, 0, 0, 0, 0, 0, 54, 2, 1, 8, 0
1, Run: 085, P, 42, 4016, 0, 0, 0, 0, 0, 12, 0, 1, 30, 0
1, Run: 086, P, 12, 1180, 0, 0, 0, 0, 0, 42, 0, 1, 15, 0
1, Run: 087, P, 34, 3294, 0, 0, 0, 0, 0, 20, 0, 1, 26, 0
1, Run: 088, P, 4, 408, 0, 0, 0, 0, 0, 50, 0, 1, 11, 0
1, Run: 089, P, 16, 1568, 0, 0, 0, 0, 0, 38, 0, 1, 17, 0
1, Run: 090, P, 8, 744, 0, 0, 0, 0, 0, 46, 0, 1, 13, 0
1, Run: 091, P, 0, 5, 0, 0, 0, 0, 0, 54, 0, 1, 9, 0
1, Run: 092, P, 20, 1841, 0, 0, 0, 0, 0, 34, 0, 1, 19, 0
1, Run: 093, P, 6, 571, 0, 0, 0, 0, 0, 48, 0, 1, 12, 0
1, Run: 094, P, 12, 1147, 0, 0, 0, 0, 0, 42, 0, 1, 15, 0
1, Run: 095, P, 20, 1887, 0, 0, 0, 0, 0, 34, 0, 1, 19, 0
1, Run: 096, P, 38, 3662, 0, 0, 0, 0, 0, 16, 0, 1, 28, 0
1, Run: 097, P, 30, 2887, 0, 0, 0, 0, 0, 24, 0, 1, 24, 0
1, Run: 098, P, 28, 2787, 0, 0, 0, 0, 0, 26, 0, 1, 23, 0
1, Run: 099, P, 20, 1919, 0, 0, 0, 0, 0, 34, 0, 1, 19, 0
1, Run: 100, P, 18, 1773, 0, 0, 0, 0, 0, 36, 0, 1, 18, 0
10, Run: 001, P, 406, 38817, 0, 0, 0, 0, 0, 194, 0, 1, 303, 0
10, Run: 002, P, 426, 40886, 0, 0, 0, 0, 0, 174, 0, 1, 313, 0
10, Run: 003, P, 546, 51552, 0, 0, 0, 0, 0, 54, 0, 1, 373, 0
10, Run: 004, P, 588, 56155, 0, 0, 0, 0, 0, 12, 0, 1, 394, 0
10, Run: 005, P, 572, 54102, 0, 0, 0, 0, 0, 28, 0, 1, 386, 0
10, Run: 006, P, 548, 52200, 0, 0, 0, 0, 0, 52, 0, 1, 374, 0
10, Run: 007, P, 558, 53101, 0, 0, 0, 0, 0, 42, 0, 1, 379, 0
10, Run: 008, P, 180, 17312, 0, 0, 0, 0, 0, 420, 0, 1, 190, 0
10, Run: 009, P, 404, 38474, 0, 0, 0, 0, 0, 196, 0, 1, 302, 0
10, Run: 010, P, 520, 49474, 0, 0, 0, 0, 0, 80, 0, 1, 360, 0
10, Run: 011, P, 590, 56014, 0, 0, 0, 0, 0, 10, 0, 1, 395, 0
10, Run: 012, P, 528, 50250, 0, 0, 0, 0, 0, 72, 0, 1, 364, 0
10, Run: 013, P, 404, 38511, 0, 0, 0, 0, 0, 196, 0, 1, 302, 0
10, Run: 014, P, 578, 54748, 0, 0, 0, 0, 0, 22, 0, 1, 389, 0
10, Run: 015, P, 558, 53136, 0, 0, 0, 0, 0, 42, 0, 1, 379, 0
10, Run: 016, P, 494, 46781, 0, 0, 0, 0, 0, 106, 0, 1, 347, 0
10, Run: 017, P, 552, 52360, 0, 0, 0, 0, 0, 48, 0, 1, 376, 0
10, Run: 018, P, 562, 53696, 0, 0, 0, 0, 0, 38, 0, 1, 381, 0
10, Run: 019, P, 460, 43784, 0, 0, 0, 0, 0, 140, 0, 1, 330, 0
10, Run: 020, P, 438, 41474, 0, 0, 0, 0, 0, 162, 0, 1, 319, 0
10, Run: 021, P, 344, 32925, 0, 0, 0, 0, 0, 256, 0, 1, 272, 0
10, Run: 022, P, 446, 42434, 0, 0, 0, 0, 0, 154, 0, 1, 323, 0
10, Run: 023, P, 542, 51140, 0, 0, 0, 0, 0, 58, 0, 1, 371, 0
10, Run: 024, P, 470, 44777, 0, 0, 0, 0, 0, 130, 0, 1, 335, 0
10, Run: 025, P, 586, 55595, 0, 0, 0, 0, 0, 14, 0, 1, 393, 0
10, Run: 026, P, 592, 55909, 0, 0, 0, 0, 0, 8, 0, 1, 396, 0
10, Run: 027, P, 502, 47588, 0, 0, 0, 0, 0, 98, 0, 1, 351, 0
10, Run: 028, P, 494, 47213, 0, 0, 0, 0, 0, 106, 0, 1, 347, 0
10, Run: 029, P, 504, 47718, 0, 0, 0, 0, 0, 96, 0, 1, 352, 0
10, Run: 030, P, 512, 49112, 0, 0, 0, 0, 0, 88, 0, 1, 356, 0
10, Run: 031, P, 476, 45422, 0, 0, 0, 0, 0, 124, 0, 1, 338, 0
10, Run: 032, P, 528, 49866, 0, 0, 0, 0, 0, 72, 0, 1, 364, 0
10, Run: 033, P, 590, 55755, 0, 0, 0, 0, 0, 10, 0, 1, 395, 0
10, Run: 034, P, 496, 47003, 0, 0, 0, 0, 0, 104, 0, 1, 348, 0
10, Run: 035, P, 512, 48469, 0, 0, 0, 0, 0, 88, 0, 1, 356, 0
10, Run: 036, P, 442, 41690, 0, 0, 0, 0, 0, 158, 0, 1, 321, 0
10, Run: 037, P, 528, 49537, 0, 0, 0, 0, 0, 72, 0, 1, 364, 0
10, Run: 038, P, 590, 56337, 0, 0, 0, 0, 0, 10, 0, 1, 395, 0
10, Run: 039, P, 588, 55912, 0, 0, 0, 0, 0, 12, 0, 1, 394, 0
10, Run: 040, P, 570, 54240, 0, 0, 0, 0, 0, 30, 0, 1, 385, 0
10, Run: 041, P, 480, 45974, 0, 0, 0, 0, 0, 120, 0, 1, 340, 0
10, Run: 042, P, 552, 52728, 0, 0, 0, 0, 0, 48, 0, 1, 376, 0
10, Run: 043, P, 406, 38487, 0, 0, 0, 0, 0, 194, 0, 1, 303, 0
10, Run: 044, P, 452, 43456, 0, 0, 0, 0, 0, 148, 0, 1, 326, 0
10, Run: 045, P, 418, 39547, 0, 0, 0, 0, 0, 182, 0, 1, 309, 0
10, Run: 046, P, 372, 35326, 0, 0, 0, 0, 0, 228, 0, 1, 286, 0
10, Run: 047, P, 344, 32848, 0, 0, 0, 0, 0, 256, 0, 1, 272, 0
10, Run: 048, P, 524, 50366, 0, 0, 0, 0, 0, 76, 0, 1, 362, 0
10, Run: 049, P, 440, 42136, 0, 0, 0, 0, 0, 160, 0, 1, 320, 0
10, Run: 050, P, 370, 35265, 0, 0, 0, 0, 0, 230, 0, 1, 285, 0
10, Run: 051, P, 596, 56545, 0, 0, 0, 0, 0, 4, 0, 1, 398, 0
10, Run: 052, P, 560, 53520, 0, 0, 0, 0, 0, 40, 0, 1, 380, 0
10, Run: 053, P, 558, 53187, 0, 0, 0, 0, 0, 42, 0, 1, 379, 0
10, Run: 054, P, 426, 40012, 0, 0, 0, 0, 0, 174, 0, 1, 313, 0
10, Run: 055, P, 504, 48000, 0, 0, 0, 0, 0, 96, 0, 1, 352, 0
10, Run: 056, P, 390, 37232, 0, 0, 0, 0, 0, 210, 0, 1, 295, 0
10, Run: 057, P, 414, 39888, 0, 0, 0, 0, 0, 186, 0, 1, 307, 0
10, Run: 058, P, 510, 48301, 0, 0, 0, 0, 0, 90, 0, 1, 355, 0
10, Run: 059, P, 468, 44655, 0, 0, 0, 0, 0, 132, 0, 1, 334, 0
10, Run: 060, P, 520, 49254, 0, 0, 0, 0, 0, 80, 0, 1, 360, 0
10, Run: 061, P, 482, 45572, 0, 0, 0, 0, 0, 118, 0, 1, 341, 0
10, Run: 062, P, 352, 33714, 0, 0, 0, 0, 0, 248, 0, 1, 276, 0
10, Run: 063, P, 482, 46370, 0, 0, 0, 0, 0, 118, 0, 1, 341, 0
10, Run: 064, P, 598, 56656, 0, 0, 0, 0, 0, 2, 0, 1, 399, 0
10, Run: 065, P, 522, 49598, 0, 0, 0, 0, 0, 78, 0, 1, 361, 0
10, Run: 066, P, 546, 52456, 0, 0, 0, 0, 0, 54, 0, 1, 373, 0
10, Run: 067, P, 490, 46914, 0, 0, 0, 0, 0, 110, 0, 1, 345, 0
10, Run: 068, P, 574, 54684, 0, 0, 0, 0, 0, 26, 0, 1, 387, 0
10, Run: 069, P, 444, 42406, 0, 0, 0, 0, 0, 156, 0, 1, 322, 0
10, Run: 070, P, 558, 53096, 0, 0, 0, 0, 0, 42, 0, 1, 379, 0
10, Run: 071, P, 518, 49271, 0, 0, 0, 0, 0, 82, 0, 1, 359, 0
10, Run: 072, P, 304, 28924, 0, 0, 0, 0, 0, 296, 0, 1, 252, 0
10, Run: 073, P, 546, 51719, 0, 0, 0, 0, 0, 54, 0, 1, 373, 0
10, Run: 074, P, 536, 50822, 0, 0, 0, 0, 0, 64, 0, 1, 368, 0
10, Run: 075, P, 564, 53655, 0, 0, 0, 0, 0, 36, 0, 1, 382, 0
10, Run: 076, P, 504, 48288, 0, 0, 0, 0, 0, 96, 0, 1, 352, 0
10, Run: 077, P, 536, 50602, 0, 0, 0, 0, 0, 64, 0, 1, 368, 0
10, Run: 078, P, 420, 40233, 0, 0, 0, 0, 0, 180, 0, 1, 310, 0
10, Run: 079, P, 582, 55122, 0, 0, 0, 0, 0, 18, 0, 1, 391, 0
10, Run: 080, P, 490, 46516, 0, 0, 0, 0, 0, 110, 0, 1, 345, 0
10, Run: 081, P, 562, 53213, 0, 0, 0, 0, 0, 38, 0, 1, 381, 0
10, Run: 082, P, 460, 44007, 0, 0, 0, 0, 0, 140, 0, 1, 330, 0
10, Run: 083, P, 136, 13159, 0, 0, 0, 0, 0, 464, 0, 1, 168, 0
10, Run: 084, P, 514, 48548, 0, 0, 0, 0, 0, 86, 0, 1, 357, 0
10, Run: 085, P, 376, 35948, 0, 0, 0, 0, 0, 224, 0, 1, 288, 0
10, Run: 086, P, 594, 56778, 0, 0, 0, 0, 0, 6, 0, 1, 397, 0
10, Run: 087, P, 586, 55426, 0, 0, 0, 0, 0, 14, 0, 1, 393, 0
10, Run: 088, P, 326, 31213, 0, 0, 0, 0, 0, 274, 0, 1, 263, 0
10, Run: 089, P, 548, 52045, 0, 0, 0, 0, 0, 52, 0, 1, 374, 0
10, Run: 090, P, 490, 46411, 0, 0, 0, 0, 0, 110, 0, 1, 345, 0
10, Run: 091, P, 524, 49957, 0, 0, 0, 0, 0, 76, 0, 1, 362, 0
10, Run: 092, P, 544, 51921, 0, 0, 0, 0, 0, 56, 0, 1, 372, 0
10, Run: 093, P, 378, 36112, 0, 0, 0, 0, 0, 222, 0, 1, 289, 0
10, Run: 094, P, 306, 29389, 0, 0, 0, 0, 0, 294, 0, 1, 253, 0
10, Run: 095, P, 556, 52636, 0, 0, 0, 0, 0, 44, 0, 1, 378, 0
10, Run: 096, P, 550, 52713, 0, 0, 0, 0, 0, 50, 0, 1, 375, 0
10, Run: 097, P, 552, 52602, 0, 0, 0, 0, 0, 48, 0, 1, 376, 0
10, Run: 098, P, 574, 54343, 0, 0, 0, 0, 0, 26, 0, 1, 387, 0
10, Run: 099, P, 358, 33956, 0, 0, 0, 0, 0, 242, 0, 1, 279, 0
10, Run: 100, P, 464, 43542, 0, 0, 0, 0, 0, 136, 0, 1, 332, 0
2, Run: 001, P, 96, 9133, 0, 0, 0, 0, 0, 72, 0, 1, 76, 0
2, Run: 002, P, 116, 11014, 0, 0, 0, 0, 0, 52, 0, 1, 86, 0
2, Run: 003, P, 154, 14762, 0, 0, 0, 0, 0, 14, 0, 1, 105, 0
2, Run: 004, P, 150, 14244, 0, 0, 0, 0, 0, 18, 0, 1, 103, 0
2, Run: 005, P, 164, 15540, 0, 0, 0, 0, 0, 4, 0, 1, 110, 0
2, Run: 006, P, 118, 11416, 0, 0, 0, 0, 0, 50, 0, 1, 87, 0
2, Run: 007, P, 164, 15501, 0, 0, 0, 0, 0, 4, 0, 1, 110, 0
2, Run: 008, P, 50, 4912, 0, 0, 0, 0, 0, 118, 0, 1, 53, 0
2, Run: 009, P, 156, 14944, 0, 0, 0, 0, 0, 12, 0, 1, 106, 0
2, Run: 010, P, 128, 12142, 0, 0, 0, 0, 0, 40, 0, 1, 92, 0
2, Run: 011, P, 96, 9265, 0, 0, 0, 0, 0, 72, 0, 1, 76, 0
2, Run: 012, P, 86, 8392, 0, 0, 0, 0, 0, 82, 0, 1, 71, 0
2, Run: 013, P, 74, 7161, 0, 0, 0, 0, 0, 94, 0, 1, 65, 0
2, Run: 014, P, 136, 13118, 0, 0, 0, 0, 0, 32, 0, 1, 96, 0
2, Run: 015, P, 92, 8819, 0, 0, 0, 0, 0, 76, 0, 1, 74, 0
2, Run: 016, P, 118, 11371, 0, 0, 0, 0, 0, 50, 0, 1, 87, 0
2, Run: 017, P, 144, 13888, 0, 0, 0, 0, 0, 24, 0, 1, 100, 0
2, Run: 018, P, 126, 12223, 0, 0, 0, 0, 0, 42, 0, 1, 91, 0
2, Run: 019, P, 122, 11683, 0, 0, 0, 0, 0, 46, 0, 1, 89, 0
2, Run: 020, P, 152, 14513, 0, 0, 0, 0, 0, 16, 0, 1, 104, 0
2, Run: 021, P, 108, 10566, 0, 0, 0, 0, 0, 60, 0, 1, 82, 0
2, Run: 022, P, 80, 7898, 0, 0, 0, 0, 0, 88, 0, 1, 68, 0
2, Run: 023, P, 116, 11163, 0, 0, 0, 0, 0, 52, 0, 1, 86, 0
2, Run: 024, P, 160, 15199, 0, 0, 0, 0, 0, 8, 0, 1, 108, 0
2, Run: 025, P, 132, 12549, 0, 0, 0, 0, 0, 36, 0, 1, 94, 0
2, Run: 026, P, 162, 15478, 0, 0, 0, 0, 0, 6, 0, 1, 109, 0
2, Run: 027, P, 152, 14315, 0, 0, 0, 0, 0, 16, 0, 1, 104, 0
2, Run: 028, P, 62, 5919, 0, 0, 0, 0, 0, 106, 0, 1, 59, 0
2, Run: 029, P, 128, 12371, 0, 0, 0, 0, 0, 40, 0, 1, 92, 0
2, Run: 030, P, 54, 5136, 0, 0, 0, 0, 0, 114, 0, 1, 55, 0
2, Run: 031, P, 104, 9941, 0, 0, 0, 0, 0, 64, 0, 1, 80, 0
2, Run: 032, P, 164, 15821, 0, 0, 0, 0, 0, 4, 0, 1, 110, 0
2, Run: 033, P, 134, 12843, 0, 0, 0, 0, 0, 34, 0, 1, 95, 0
2, Run: 034, P, 112, 10788, 0, 0, 0, 0, 0, 56, 0, 1, 84, 0
2, Run: 035, P, 164, 15489, 0, 0, 0, 0, 0, 4, 0, 1, 110, 0
2, Run: 036, P, 104, 10108, 0, 0, 0, 0, 0, 64, 0, 1, 80, 0
2, Run: 037, P, 80, 7677, 0, 0, 0, 0, 0, 88, 0, 1, 68, 0
2, Run: 038, P, 164, 15688, 0, 0, 0, 0, 0, 4, 0, 1, 110, 0
2, Run: 039, P, 160, 15208, 0, 0, 0, 0, 0, 8, 0, 1, 108, 0
2, Run: 040, P, 162, 15491, 0, 0, 0, 0, 0, 6, 0, 1, 109, 0
2, Run: 041, P, 146, 13786, 0, 0, 0, 0, 0, 22, 0, 1, 101, 0
2, Run: 042, P, 144, 14012, 0, 0, 0, 0, 0, 24, 0, 1, 100, 0
2, Run: 043, P, 154, 14680, 0, 0, 0, 0, 0, 14, 0, 1, 105, 0
2, Run: 044, P, 168, 15936, 0, 0, 0, 0, 0, 0, 0, 1, 112, 0
2, Run: 045, P, 142, 13744, 0, 0, 0, 0, 0, 26, 0, 1, 99, 0
2, Run: 046, P, 70, 6813, 0, 0, 0, 0, 0, 98, 0, 1, 63, 0
2, Run: 047, P, 80, 7816, 0, 0, 0, 0, 0, 88, 0, 1, 68, 0
2, Run: 048, P, 138, 13059, 0, 0, 0, 0, 0, 30, 0, 1, 97, 0
2, Run: 049, P, 114, 10813, 0, 0, 0, 0, 0, 54, 0, 1, 85, 0
2, Run: 050, P, 66, 6317, 0, 0, 0, 0, 0, 102, 0, 1, 61, 0
2, Run: 051, P, 140, 13365, 0, 0, 0, 0, 0, 28, 0, 1, 98, 0
2, Run: 052, P, 138, 13403, 0, 0, 0, 0, 0, 30, 0, 1, 97, 0
2, Run: 053, P, 70, 6642, 0, 0, 0, 0, 0, 98, 0, 1, 63, 0
2, Run: 054, P, 26, 2519, 0, 0, 0, 0, 0, 142, 0, 1, 41, 0
2, Run: 055, P, 142, 13562, 0, 0, 0, 0, 0, 26, 0, 1, 99, 0
2, Run: 056, P, 148, 14067, 0, 0, 0, 0, 0, 20, 0, 1, 102, 0
2, Run: 057, P, 104, 9823, 0, 0, 0, 0, 0, 64, 0, 1, 80, 0
2, Run: 058, P, 166, 15841, 0, 0, 0, 0, 0, 2, 0, 1, 111, 0
2, Run: 059, P, 142, 13575, 0, 0, 0, 0, 0, 26, 0, 1, 99, 0
2, Run: 060, P, 154, 14491, 0, 0, 0, 0, 0, 14, 0, 1, 105, 0
2, Run: 061, P, 122, 11730, 0, 0, 0, 0, 0, 46, 0, 1, 89, 0
2, Run: 062, P, 150, 14115, 0, 0, 0, 0, 0, 18, 0, 1, 103, 0
2, Run: 063, P, 128, 12334, 0, 0, 0, 0, 0, 40, 0, 1, 92, 0
2, Run: 064, P, 142, 13477, 0, 0, 0, 0, 0, 26, 0, 1, 99, 0
2, Run: 065, P, 64, 6045, 0, 0, 0, 0, 0, 104, 0, 1, 60, 0
2, Run: 066, P, 164, 15855, 0, 0, 0, 0, 0, 4, 0, 1, 110, 0
2, Run: 067, P, 130, 12488, 0, 0, 0, 0, 0, 38, 0, 1, 93, 0
2, Run: 068, P, 46, 4534, 0, 0, 0, 0, 0, 122, 0, 1, 51, 0
2, Run: 069, P, 134, 12773, 0, 0, 0, 0, 0, 34, 0, 1, 95, 0
2, Run: 070, P, 98, 9229, 0, 0, 0, 0, 0, 70, 0, 1, 77, 0
2, Run: 071, P, 122, 11711, 0, 0, 0, 0, 0, 46, 0, 1, 89, 0
2, Run: 072, P, 140, 13225, 0, 0, 0, 0, 0, 28, 0, 1, 98, 0
2, Run: 073, P, 164, 15678, 0, 0, 0, 0, 0, 4, 0, 1, 110, 0
2, Run: 074, P, 110, 10481, 0, 0, 0, 0, 0, 58, 0, 1, 83, 0
2, Run: 075, P, 168, 15984, 0, 0, 0, 0, 0, 0, 0, 1, 112, 0
2, Run: 076, P, 98, 9243, 0, 0, 0, 0, 0, 70, 0, 1, 77, 0
2, Run: 077, P, 64, 6144, 0, 0, 0, 0, 0, 104, 0, 1, 60, 0
2, Run: 078, P, 122, 11659, 0, 0, 0, 0, 0, 46, 0, 1, 89, 0
2, Run: 079, P, 156, 14850, 0, 0, 0, 0, 0, 12, 0, 1, 106, 0
2, Run: 080, P, 56, 5605, 0, 0, 0, 0, 0, 112, 0, 1, 56, 0
2, Run: 081, P, 116, 11160, 0, 0, 0, 0, 0, 52, 0, 1, 86, 0
2, Run: 082, P, 148, 14247, 0, 0, 0, 0, 0, 20, 0, 1, 102, 0
2, Run: 083, P, 150, 14303, 0, 0, 0, 0, 0, 18, 0, 1, 103, 0
2, Run: 084, P, 112, 10768, 0, 0, 0, 0, 0, 56, 0, 1, 84, 0
2, Run: 085, P, 76, 7420, 0, 0, 0, 0, 0, 92, 0, 1, 66, 0
2, Run: 086, P, 56, 5515, 0, 0, 0, 0, 0, 112, 0, 1, 56, 0
2, Run: 087, P, 166, 15817, 0, 0, 0, 0, 0, 2, 0, 1, 111, 0
2, Run: 088, P, 160, 15385, 0, 0, 0, 0, 0, 8, 0, 1, 108, 0
2, Run: 089, P, 108, 10445, 0, 0, 0, 0, 0, 60, 0, 1, 82, 0
2, Run: 090, P, 158, 15111, 0, 0, 0, 0, 0, 10, 0, 1, 107, 0
2, Run: 091, P, 50, 4870, 0, 0, 0, 0, 0, 118, 0, 1, 53, 0
2, Run: 092, P, 158, 14974, 0, 0, 0, 0, 0, 10, 0, 1, 107, 0
2, Run: 093, P, 156, 14747, 0, 0, 0, 0, 0, 12, 0, 1, 106, 0
2, Run: 094, P, 122, 11675, 0, 0, 0, 0, 0, 46, 0, 1, 89, 0
2, Run: 095, P, 140, 13487, 0, 0, 0, 0, 0, 28, 0, 1, 98, 0
2, Run: 096, P, 140, 13439, 0, 0, 0, 0, 0, 28, 0, 1, 98, 0
