Input Number, Run_Number, Result@ 100, U, X1, X2, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4
INVAR-2, Run: 040, F, 0, 0, 280, 86, 171, 26, 389, 158
INVAR-2, Run: 041, F, 0, 0, 310, 101, 186, 27, 434, 174
INVAR-2, Run: 042, F, 0, 310, 0, 101, 146, 285, 84, 122
INVAR-2, Run: 043, F, 0, 0, 332, 112, 153, 12, 423, 170
INVAR-2, Run: 044, F, 0, 0, 286, 89, 236, 64, 460, 199
INVAR-2, Run: 045, F, 0, 0, 336, 114, 159, 12, 433, 172
INVAR-2, Run: 046, F, 0, 0, 356, 124, 189, 19, 483, 189
INVAR-2, Run: 047, F, 0, 0, 292, 92, 154, 28, 384, 166
INVAR-2, Run: 048, F, 0, 0, 296, 94, 162, 26, 396, 166
INVAR-2, Run: 049, F, 0, 0, 276, 84, 123, 21, 337, 151
INVAR-2, Run: 050, F, 0, 0, 304, 98, 157, 20, 399, 164
INVAR-2, Run: 051, F, 0, 0, 300, 96, 148, 37, 386, 179
INVAR-2, Run: 052, F, 0, 0, 286, 89, 149, 24, 373, 159
INVAR-2, Run: 053, F, 0, 0, 298, 95, 147, 6, 383, 147
INVAR-2, Run: 054, F, 0, 0, 338, 115, 190, 28, 466, 189
INVAR-2, Run: 055, F, 0, 0, 328, 110, 176, 17, 442, 173
INVAR-2, Run: 056, F, 0, 0, 300, 96, 169, 35, 407, 177
INVAR-2, Run: 057, F, 0, 0, 250, 71, 135, 17, 323, 134
INVAR-2, Run: 058, F, 0, 0, 314, 103, 203, 29, 455, 178
INVAR-2, Run: 059, F, 0, 0, 290, 91, 175, 37, 403, 174
INVAR-2, Run: 060, F, 0, 0, 332, 112, 335, 172, 605, 330
INVAR-2, Run: 061, F, 0, 0, 300, 96, 178, 38, 416, 180
INVAR-2, Run: 062, F, 0, 0, 304, 98, 170, 31, 412, 175
INVAR-2, Run: 063, F, 0, 0, 288, 90, 177, 45, 403, 181
INVAR-2, Run: 064, F, 0, 0, 260, 76, 131, 32, 329, 154
INVAR-2, Run: 065, F, 0, 0, 298, 95, 141, 16, 377, 157
INVAR-2, Run: 066, F, 0, 0, 286, 89, 164, 28, 388, 163
INVAR-2, Run: 067, F, 0, 0, 326, 109, 215, 63, 479, 218
INVAR-2, Run: 068, F, 0, 0, 310, 101, 193, 32, 441, 179
INVAR-2, Run: 069, F, 0, 0, 270, 81, 199, 52, 407, 179
INVAR-2, Run: 070, F, 0, 0, 318, 105, 198, 22, 454, 173
INVAR-2, Run: 071, F, 0, 0, 308, 100, 159, 15, 405, 161
INVAR-2, Run: 072, F, 0, 0, 282, 87, 126, 30, 346, 163
INVAR-2, Run: 073, F, 0, 0, 286, 89, 206, 53, 430, 188
INVAR-2, Run: 074, F, 0, 0, 282, 87, 195, 61, 415, 194
INVAR-2, Run: 075, F, 0, 0, 290, 91, 153, 30, 381, 167
INVAR-2, Run: 076, F, 0, 0, 310, 101, 128, 17, 376, 164
INVAR-2, Run: 077, F, 0, 0, 304, 98, 168, 42, 410, 186
INVAR-2, Run: 078, F, 0, 0, 336, 114, 222, 46, 496, 206
INVAR-2, Run: 079, F, 0, 0, 326, 109, 206, 27, 470, 182
INVAR-2, Run: 080, F, 0, 0, 250, 71, 124, 35, 312, 152
INVAR-2, Run: 081, F, 0, 0, 318, 105, 178, 23, 434, 174
INVAR-2, Run: 082, F, 0, 0, 306, 99, 202, 69, 446, 214
INVAR-2, Run: 083, F, 0, 0, 338, 115, 265, 66, 541, 227
INVAR-2, Run: 084, F, 0, 286, 0, 89, 160, 297, 98, 146
INVAR-2, Run: 085, F, 0, 300, 0, 96, 193, 315, 131, 157
INVAR-2, Run: 086, F, 0, 0, 308, 100, 158, 20, 404, 166
INVAR-2, Run: 087, F, 0, 0, 328, 110, 211, 46, 477, 202
INVAR-2, Run: 088, F, 0, 0, 298, 95, 120, 13, 356, 154
INVAR-2, Run: 089, F, 0, 0, 304, 98, 190, 77, 432, 221
INVAR-2, Run: 090, F, 0, 0, 292, 92, 160, 30, 390, 168
INVAR-2, Run: 091, F, 0, 0, 300, 96, 188, 34, 426, 176
INVAR-2, Run: 092, F, 0, 0, 308, 100, 190, 36, 436, 182
INVAR-2, Run: 093, F, 0, 0, 318, 105, 165, 33, 421, 184
INVAR-2, Run: 094, F, 0, 0, 290, 91, 184, 53, 412, 190
INVAR-2, Run: 095, F, 0, 0, 320, 106, 212, 68, 470, 220
INVAR-2, Run: 096, F, 0, 0, 286, 89, 152, 30, 376, 165
INVAR-2, Run: 097, F, 0, 0, 310, 101, 180, 30, 428, 177
INVAR-2, Run: 098, F, 0, 0, 320, 106, 184, 31, 442, 183
INVAR-2, Run: 099, F, 0, 0, 292, 92, 196, 49, 426, 187
INVAR-2, Run: 100, F, 0, 0, 316, 104, 185, 25, 439, 175
INVAR-20, Run: 001, F, 0, 276, 0, 114, 18, 154, 2, 24
INVAR-20, Run: 002, F, 0, 268, 0, 110, 25, 149, 9, 23
INVAR-20, Run: 003, F, 0, 220, 0, 86, 18, 112, 2, 10
INVAR-20, Run: 004, F, 0, 272, 0, 112, 20, 138, 4, 10
INVAR-20, Run: 005, F, 0, 240, 0, 96, 21, 137, 5, 25
INVAR-20, Run: 006, F, 0, 258, 0, 105, 16, 127, 0, 6
INVAR-20, Run: 007, F, 0, 238, 0, 95, 23, 131, 7, 20
INVAR-20, Run: 008, F, 0, 268, 0, 110, 18, 146, 2, 20
INVAR-20, Run: 009, F, 0, 236, 0, 94, 21, 128, 5, 18
INVAR-20, Run: 010, F, 0, 246, 0, 99, 17, 129, 1, 14
INVAR-20, Run: 011, F, 0, 268, 0, 110, 22, 141, 6, 15
INVAR-20, Run: 012, F, 0, 252, 0, 102, 20, 132, 4, 14
INVAR-20, Run: 013, F, 0, 272, 0, 112, 17, 138, 1, 10
INVAR-20, Run: 014, F, 0, 272, 0, 112, 24, 152, 8, 24
INVAR-20, Run: 015, F, 0, 224, 0, 88, 33, 149, 17, 45
INVAR-20, Run: 016, F, 0, 232, 0, 92, 25, 143, 9, 35
INVAR-20, Run: 017, F, 0, 284, 0, 118, 18, 154, 2, 20
INVAR-20, Run: 018, F, 0, 268, 0, 110, 42, 172, 26, 46
INVAR-20, Run: 019, F, 0, 238, 0, 95, 23, 136, 7, 25
INVAR-20, Run: 020, F, 0, 274, 0, 113, 18, 143, 2, 14
INVAR-20, Run: 021, F, 0, 258, 0, 105, 34, 151, 18, 30
INVAR-20, Run: 022, F, 0, 234, 0, 93, 21, 123, 5, 14
INVAR-20, Run: 023, F, 0, 222, 0, 87, 34, 147, 18, 44
INVAR-20, Run: 024, F, 0, 272, 0, 112, 27, 165, 11, 37
INVAR-20, Run: 025, F, 0, 240, 0, 96, 23, 139, 7, 27
INVAR-20, Run: 026, F, 0, 216, 0, 84, 18, 112, 2, 12
INVAR-20, Run: 027, F, 0, 256, 0, 104, 22, 143, 6, 23
INVAR-20, Run: 028, F, 0, 256, 0, 104, 54, 179, 38, 59
INVAR-20, Run: 029, F, 0, 286, 0, 119, 22, 160, 6, 25
INVAR-20, Run: 030, F, 0, 234, 0, 93, 21, 130, 5, 21
INVAR-20, Run: 031, F, 0, 250, 0, 101, 23, 130, 7, 13
INVAR-20, Run: 032, F, 0, 240, 0, 96, 19, 128, 3, 16
INVAR-20, Run: 033, F, 0, 0, 286, 119, 170, 38, 440, 189
INVAR-20, Run: 034, F, 0, 270, 0, 111, 17, 133, 1, 6
INVAR-20, Run: 035, F, 0, 244, 0, 98, 35, 154, 19, 40
INVAR-20, Run: 036, F, 0, 274, 0, 113, 27, 164, 11, 35
INVAR-20, Run: 037, F, 0, 274, 0, 113, 17, 146, 1, 17
INVAR-20, Run: 038, F, 0, 254, 0, 103, 19, 143, 3, 24
INVAR-20, Run: 039, F, 0, 208, 0, 80, 19, 105, 3, 9
INVAR-20, Run: 040, F, 0, 228, 0, 90, 18, 124, 2, 18
INVAR-20, Run: 041, F, 0, 316, 0, 134, 17, 159, 1, 9
INVAR-20, Run: 042, F, 0, 252, 0, 102, 18, 137, 2, 19
INVAR-20, Run: 043, F, 0, 224, 0, 88, 23, 130, 7, 26
INVAR-20, Run: 044, F, 0, 226, 0, 89, 22, 122, 6, 17
INVAR-20, Run: 045, F, 0, 266, 0, 109, 24, 146, 8, 21
INVAR-20, Run: 046, F, 0, 258, 0, 105, 18, 130, 2, 9
INVAR-20, Run: 047, F, 0, 238, 0, 95, 30, 148, 14, 37
INVAR-20, Run: 048, F, 0, 218, 0, 85, 20, 127, 4, 26
INVAR-20, Run: 049, F, 0, 270, 0, 111, 21, 149, 5, 22
INVAR-20, Run: 050, F, 0, 230, 0, 91, 26, 132, 10, 25
INVAR-20, Run: 051, F, 0, 258, 0, 105, 19, 136, 3, 15
INVAR-20, Run: 052, F, 0, 226, 0, 89, 22, 138, 6, 33
INVAR-20, Run: 053, F, 0, 244, 0, 98, 20, 132, 4, 18
INVAR-20, Run: 054, F, 0, 268, 0, 110, 19, 142, 3, 16
INVAR-20, Run: 055, F, 0, 242, 0, 97, 20, 144, 4, 31
INVAR-20, Run: 056, F, 0, 240, 0, 96, 29, 137, 13, 25
INVAR-20, Run: 057, F, 0, 270, 0, 111, 20, 144, 4, 17
INVAR-20, Run: 058, F, 0, 244, 0, 98, 20, 138, 4, 24
INVAR-20, Run: 059, F, 0, 256, 0, 104, 37, 159, 21, 39
INVAR-20, Run: 060, F, 0, 264, 0, 108, 20, 140, 4, 16
INVAR-20, Run: 061, F, 0, 264, 0, 108, 18, 131, 2, 7
INVAR-20, Run: 062, F, 0, 262, 0, 107, 18, 132, 2, 9
INVAR-20, Run: 063, F, 0, 236, 0, 94, 20, 129, 4, 19
INVAR-20, Run: 064, F, 0, 226, 0, 89, 22, 119, 6, 14
INVAR-20, Run: 065, F, 0, 246, 0, 99, 17, 126, 1, 11
INVAR-20, Run: 066, F, 0, 254, 0, 103, 16, 132, 0, 13
INVAR-20, Run: 067, F, 0, 276, 0, 114, 34, 172, 18, 42
INVAR-20, Run: 068, F, 0, 208, 0, 80, 21, 117, 5, 21
INVAR-20, Run: 069, F, 0, 234, 0, 93, 26, 135, 10, 26
INVAR-20, Run: 070, F, 0, 238, 0, 95, 17, 120, 1, 9
INVAR-20, Run: 071, F, 0, 218, 0, 85, 18, 117, 2, 16
INVAR-20, Run: 072, F, 0, 246, 0, 99, 33, 152, 17, 37
INVAR-20, Run: 073, F, 0, 274, 0, 113, 22, 159, 6, 30
INVAR-20, Run: 074, F, 0, 288, 0, 120, 16, 150, 0, 14
INVAR-20, Run: 075, F, 0, 250, 0, 101, 24, 137, 8, 20
INVAR-20, Run: 076, F, 0, 256, 0, 104, 19, 135, 3, 15
INVAR-20, Run: 077, F, 0, 238, 0, 95, 17, 120, 1, 9
INVAR-20, Run: 078, F, 0, 258, 0, 105, 17, 143, 1, 22
INVAR-20, Run: 079, F, 0, 234, 0, 93, 24, 125, 8, 16
INVAR-20, Run: 080, F, 0, 246, 0, 99, 27, 136, 11, 21
INVAR-20, Run: 081, F, 0, 264, 0, 108, 21, 142, 5, 18
INVAR-20, Run: 082, F, 0, 262, 0, 107, 16, 136, 0, 13
INVAR-20, Run: 083, F, 0, 288, 0, 120, 31, 174, 15, 38
INVAR-20, Run: 084, F, 0, 244, 0, 98, 18, 134, 2, 20
INVAR-20, Run: 085, F, 0, 252, 0, 102, 24, 145, 8, 27
INVAR-20, Run: 086, F, 0, 240, 0, 96, 19, 121, 3, 9
INVAR-20, Run: 087, F, 0, 262, 0, 107, 40, 185, 24, 62
INVAR-20, Run: 088, F, 0, 254, 0, 103, 17, 126, 1, 7
INVAR-20, Run: 089, F, 0, 254, 0, 103, 17, 135, 1, 16
INVAR-20, Run: 090, F, 0, 238, 0, 95, 20, 122, 4, 11
INVAR-20, Run: 091, F, 0, 262, 0, 107, 25, 143, 9, 20
INVAR-20, Run: 092, F, 0, 238, 0, 95, 24, 131, 8, 20
INVAR-20, Run: 093, F, 0, 224, 0, 88, 25, 143, 9, 39
INVAR-20, Run: 094, F, 0, 228, 0, 90, 19, 129, 3, 23
INVAR-20, Run: 095, F, 0, 222, 0, 87, 23, 131, 7, 28
INVAR-20, Run: 096, F, 0, 230, 0, 91, 21, 130, 5, 23
INVAR-20, Run: 097, F, 0, 248, 0, 100, 19, 134, 3, 18
INVAR-20, Run: 098, F, 0, 272, 0, 112, 24, 154, 8, 26
INVAR-20, Run: 099, F, 0, 242, 0, 97, 30, 148, 14, 35
INVAR-20, Run: 100, F, 0, 268, 0, 110, 19, 146, 3, 20
INVAR-21, Run: 001, F, 0, 0, 424, 103, 281, 95, 601, 312
INVAR-21, Run: 002, F, 0, 382, 0, 82, 179, 351, 75, 165
INVAR-21, Run: 003, F, 0, 402, 0, 92, 217, 410, 113, 214
INVAR-21, Run: 004, F, 0, 0, 390, 86, 294, 109, 580, 309
INVAR-21, Run: 005, F, 0, 496, 0, 139, 230, 468, 126, 225
INVAR-21, Run: 006, F, 0, 384, 0, 83, 185, 364, 81, 177
INVAR-21, Run: 007, F, 0, 402, 0, 92, 298, 537, 194, 341
INVAR-21, Run: 008, F, 0, 424, 0, 103, 186, 379, 82, 172
INVAR-21, Run: 009, F, 0, 424, 0, 103, 200, 383, 96, 176
INVAR-21, Run: 010, F, 0, 0, 368, 75, 289, 114, 553, 303
INVAR-21, Run: 011, F, 0, 0, 408, 95, 311, 150, 615, 359
INVAR-21, Run: 012, F, 0, 404, 0, 93, 187, 357, 83, 160
INVAR-21, Run: 013, F, 0, 384, 0, 83, 342, 542, 238, 355
INVAR-21, Run: 014, F, 0, 382, 0, 82, 175, 345, 71, 159
INVAR-21, Run: 015, F, 0, 0, 394, 88, 248, 97, 538, 299
INVAR-21, Run: 016, F, 0, 0, 456, 119, 329, 91, 681, 324
INVAR-21, Run: 017, F, 0, 440, 0, 111, 181, 388, 77, 173
INVAR-21, Run: 018, F, 0, 434, 0, 108, 196, 423, 92, 211
INVAR-21, Run: 019, F, 0, 0, 422, 102, 388, 215, 706, 431
INVAR-21, Run: 020, F, 0, 400, 0, 91, 328, 503, 224, 308
INVAR-21, Run: 021, F, 0, 0, 420, 101, 345, 133, 661, 348
INVAR-21, Run: 022, F, 0, 0, 432, 107, 372, 123, 700, 344
INVAR-21, Run: 023, F, 0, 422, 0, 102, 199, 410, 95, 204
INVAR-21, Run: 024, F, 0, 418, 0, 100, 204, 404, 100, 200
INVAR-21, Run: 025, F, 0, 374, 0, 78, 319, 503, 215, 321
INVAR-21, Run: 026, F, 0, 426, 0, 104, 247, 437, 143, 229
INVAR-21, Run: 027, F, 0, 442, 0, 112, 191, 406, 87, 190
INVAR-21, Run: 028, F, 0, 400, 0, 91, 213, 422, 109, 227
INVAR-21, Run: 029, F, 0, 434, 0, 108, 221, 427, 117, 215
INVAR-21, Run: 030, F, 0, 374, 0, 78, 222, 384, 118, 202
INVAR-21, Run: 031, F, 0, 456, 0, 119, 293, 505, 189, 282
INVAR-21, Run: 032, F, 0, 0, 424, 103, 374, 173, 694, 390
INVAR-21, Run: 033, F, 0, 414, 0, 98, 198, 393, 94, 191
INVAR-21, Run: 034, F, 0, 388, 0, 85, 177, 338, 73, 149
INVAR-21, Run: 035, F, 0, 418, 0, 100, 241, 434, 137, 230
INVAR-21, Run: 036, F, 0, 404, 0, 93, 165, 355, 61, 158
INVAR-21, Run: 037, F, 0, 450, 0, 116, 295, 483, 191, 263
INVAR-21, Run: 038, F, 0, 430, 0, 106, 189, 368, 85, 158
INVAR-21, Run: 039, F, 0, 0, 416, 99, 450, 263, 762, 476
INVAR-21, Run: 040, F, 0, 414, 0, 98, 194, 373, 90, 171
INVAR-21, Run: 041, F, 0, 412, 0, 97, 214, 382, 110, 181
INVAR-21, Run: 042, F, 0, 0, 418, 100, 336, 154, 650, 368
INVAR-21, Run: 043, F, 0, 390, 0, 86, 233, 422, 129, 232
INVAR-21, Run: 044, F, 0, 0, 374, 78, 373, 219, 643, 411
INVAR-21, Run: 045, F, 0, 394, 0, 88, 184, 332, 80, 140
INVAR-21, Run: 046, F, 0, 408, 0, 95, 198, 393, 94, 194
INVAR-21, Run: 047, F, 0, 0, 420, 101, 282, 115, 598, 330
INVAR-21, Run: 048, F, 0, 430, 0, 106, 238, 430, 134, 220
INVAR-21, Run: 049, F, 0, 436, 0, 109, 268, 484, 164, 271
INVAR-21, Run: 050, F, 0, 0, 416, 99, 529, 366, 841, 579
INVAR-21, Run: 051, F, 0, 0, 428, 105, 287, 105, 611, 324
INVAR-21, Run: 052, F, 0, 0, 418, 100, 228, 86, 542, 300
INVAR-21, Run: 053, F, 0, 400, 0, 91, 246, 423, 142, 228
INVAR-21, Run: 054, F, 0, 0, 404, 93, 351, 156, 651, 363
INVAR-21, Run: 055, F, 0, 0, 434, 108, 394, 176, 724, 398
INVAR-21, Run: 056, F, 0, 0, 378, 80, 435, 279, 709, 473
INVAR-21, Run: 057, F, 0, 0, 392, 87, 562, 385, 850, 586
INVAR-21, Run: 058, F, 0, 472, 0, 127, 274, 509, 170, 278
INVAR-21, Run: 059, F, 0, 416, 0, 99, 162, 344, 58, 141
INVAR-21, Run: 060, F, 0, 406, 0, 94, 221, 390, 117, 192
INVAR-21, Run: 061, F, 1, 435, 0, 109, 204, 397, 100, 185
INVAR-21, Run: 062, F, 0, 430, 0, 106, 168, 370, 64, 160
INVAR-21, Run: 063, F, 0, 386, 0, 84, 244, 436, 140, 248
INVAR-21, Run: 064, F, 0, 426, 0, 104, 315, 557, 211, 349
INVAR-21, Run: 065, F, 0, 418, 0, 100, 212, 396, 108, 192
INVAR-21, Run: 066, F, 0, 400, 0, 91, 214, 401, 110, 206
INVAR-21, Run: 067, F, 0, 0, 414, 98, 298, 112, 608, 324
INVAR-21, Run: 068, F, 0, 0, 384, 83, 468, 293, 748, 490
INVAR-21, Run: 069, F, 0, 390, 0, 86, 166, 346, 62, 156
INVAR-21, Run: 070, F, 0, 0, 422, 102, 519, 273, 837, 489
INVAR-21, Run: 071, F, 0, 0, 418, 100, 427, 223, 741, 437
INVAR-21, Run: 072, F, 0, 0, 454, 118, 425, 198, 775, 430
INVAR-21, Run: 073, F, 0, 436, 0, 109, 202, 401, 98, 188
INVAR-21, Run: 074, F, 0, 436, 0, 109, 215, 422, 111, 209
INVAR-21, Run: 075, F, 0, 428, 0, 105, 193, 381, 89, 172
INVAR-21, Run: 076, F, 0, 434, 0, 108, 345, 586, 241, 374
INVAR-21, Run: 077, F, 0, 398, 0, 90, 181, 367, 77, 173
INVAR-21, Run: 078, F, 0, 0, 402, 92, 419, 203, 717, 409
INVAR-21, Run: 079, F, 0, 414, 0, 98, 191, 408, 87, 206
INVAR-21, Run: 080, F, 0, 0, 444, 113, 560, 336, 900, 563
INVAR-21, Run: 081, F, 0, 0, 446, 114, 405, 173, 747, 401
INVAR-21, Run: 082, F, 0, 0, 424, 103, 290, 78, 610, 295
INVAR-21, Run: 083, F, 0, 392, 0, 87, 265, 436, 161, 245
INVAR-21, Run: 084, F, 0, 414, 0, 98, 221, 425, 117, 223
INVAR-21, Run: 085, F, 0, 428, 0, 105, 346, 528, 242, 319
INVAR-21, Run: 086, F, 0, 0, 420, 101, 329, 122, 645, 337
INVAR-21, Run: 087, F, 0, 0, 434, 108, 374, 188, 704, 410
INVAR-21, Run: 088, F, 0, 434, 0, 108, 215, 378, 111, 166
INVAR-21, Run: 089, F, 0, 412, 0, 97, 242, 462, 138, 261
INVAR-21, Run: 090, F, 0, 0, 390, 86, 505, 299, 791, 499
INVAR-21, Run: 091, F, 0, 406, 0, 94, 179, 381, 75, 183
INVAR-21, Run: 092, F, 0, 376, 0, 79, 259, 467, 155, 284
INVAR-21, Run: 093, F, 0, 406, 0, 94, 274, 475, 170, 277
INVAR-21, Run: 094, F, 0, 428, 0, 105, 207, 409, 103, 200
INVAR-21, Run: 095, F, 0, 444, 0, 113, 234, 464, 130, 247
INVAR-21, Run: 096, F, 0, 0, 428, 105, 464, 289, 788, 508
INVAR-21, Run: 097, F, 0, 438, 0, 110, 170, 363, 66, 149
INVAR-21, Run: 098, F, 0, 402, 0, 92, 263, 462, 159, 266
INVAR-21, Run: 099, F, 0, 412, 0, 97, 288, 479, 184, 278
INVAR-21, Run: 100, F, 0, 414, 0, 98, 218, 402, 114, 200
INVAR-22, Run: 001, F, 0, 0, 399, 108, 275, 86, 583, 286
INVAR-22, Run: 002, F, 0, 0, 349, 83, 466, 224, 724, 399
INVAR-22, Run: 003, F, 0, 0, 369, 93, 218, 72, 496, 257
INVAR-22, Run: 004, F, 0, 0, 399, 108, 395, 200, 703, 400
INVAR-22, Run: 005, F, 0, 0, 345, 81, 531, 352, 785, 525
INVAR-22, Run: 006, F, 0, 401, 0, 109, 291, 445, 200, 245
INVAR-22, Run: 007, F, 0, 0, 383, 100, 448, 263, 740, 455
INVAR-22, Run: 008, F, 0, 0, 423, 120, 262, 87, 594, 299
INVAR-22, Run: 009, F, 0, 0, 351, 84, 293, 142, 553, 318
INVAR-22, Run: 010, F, 0, 359, 0, 88, 164, 335, 73, 156
INVAR-22, Run: 011, F, 0, 0, 401, 109, 278, 100, 588, 301
INVAR-22, Run: 012, F, 0, 0, 377, 97, 261, 112, 547, 301
INVAR-22, Run: 013, F, 0, 403, 0, 110, 206, 400, 115, 199
INVAR-22, Run: 014, F, 0, 393, 0, 105, 245, 418, 154, 222
INVAR-22, Run: 015, F, 0, 0, 365, 91, 317, 140, 591, 323
INVAR-22, Run: 016, F, 0, 0, 351, 84, 493, 331, 753, 507
INVAR-22, Run: 017, F, 0, 0, 365, 91, 451, 291, 725, 474
INVAR-22, Run: 018, F, 0, 0, 387, 102, 298, 117, 594, 311
INVAR-22, Run: 019, F, 0, 0, 401, 109, 292, 101, 602, 302
INVAR-22, Run: 020, F, 0, 351, 0, 84, 213, 375, 122, 200
INVAR-22, Run: 021, F, 0, 0, 435, 126, 409, 172, 753, 390
INVAR-22, Run: 022, F, 0, 383, 0, 100, 224, 402, 133, 211
INVAR-22, Run: 023, F, 0, 409, 0, 113, 254, 446, 163, 242
INVAR-22, Run: 024, F, 0, 373, 0, 95, 215, 381, 124, 195
INVAR-22, Run: 025, F, 0, 341, 0, 79, 179, 356, 88, 186
INVAR-22, Run: 026, F, 0, 339, 0, 78, 188, 330, 97, 161
INVAR-22, Run: 027, F, 0, 381, 0, 99, 173, 349, 82, 159
INVAR-22, Run: 028, F, 0, 0, 391, 104, 341, 124, 641, 320
INVAR-22, Run: 029, F, 0, 0, 399, 108, 273, 90, 581, 290
INVAR-22, Run: 030, F, 0, 0, 381, 99, 291, 71, 581, 262
INVAR-22, Run: 031, F, 0, 365, 0, 91, 132, 286, 41, 104
INVAR-22, Run: 032, F, 0, 351, 0, 84, 180, 341, 89, 166
INVAR-22, Run: 033, F, 0, 0, 373, 95, 537, 342, 819, 529
INVAR-22, Run: 034, F, 0, 383, 0, 100, 168, 309, 77, 118
INVAR-22, Run: 035, F, 0, 393, 0, 105, 234, 403, 143, 207
INVAR-22, Run: 036, F, 0, 391, 0, 104, 160, 350, 69, 155
INVAR-22, Run: 037, F, 0, 0, 387, 102, 449, 236, 745, 430
INVAR-22, Run: 038, F, 0, 389, 0, 103, 294, 519, 203, 325
INVAR-22, Run: 039, F, 0, 405, 0, 111, 210, 370, 119, 168
INVAR-22, Run: 040, F, 0, 395, 0, 106, 163, 349, 72, 152
INVAR-22, Run: 041, F, 0, 0, 403, 110, 293, 90, 605, 292
INVAR-22, Run: 042, F, 0, 371, 0, 94, 151, 305, 60, 120
INVAR-22, Run: 043, F, 0, 0, 425, 121, 337, 130, 671, 343
INVAR-22, Run: 044, F, 0, 371, 0, 94, 254, 459, 163, 274
INVAR-22, Run: 045, F, 0, 0, 367, 92, 421, 218, 697, 402
INVAR-22, Run: 046, F, 0, 0, 413, 115, 338, 137, 660, 344
INVAR-22, Run: 047, F, 0, 0, 371, 94, 288, 86, 568, 272
INVAR-22, Run: 048, F, 0, 377, 0, 97, 222, 404, 131, 216
INVAR-22, Run: 049, F, 0, 413, 0, 115, 290, 505, 199, 299
INVAR-22, Run: 050, F, 0, 0, 389, 103, 416, 228, 714, 423
INVAR-22, Run: 051, F, 0, 0, 365, 91, 228, 67, 502, 250
INVAR-22, Run: 052, F, 0, 399, 0, 108, 145, 334, 54, 135
INVAR-22, Run: 053, F, 0, 407, 0, 112, 183, 382, 92, 179
INVAR-22, Run: 054, F, 0, 0, 395, 106, 171, 42, 475, 240
INVAR-22, Run: 055, F, 0, 401, 0, 109, 143, 345, 52, 145
INVAR-22, Run: 056, F, 0, 0, 397, 107, 262, 80, 568, 279
INVAR-22, Run: 057, F, 0, 0, 383, 100, 315, 108, 607, 300
INVAR-22, Run: 058, F, 0, 397, 0, 107, 235, 412, 144, 214
INVAR-22, Run: 059, F, 0, 371, 0, 94, 237, 394, 146, 209
INVAR-22, Run: 060, F, 0, 0, 375, 96, 246, 68, 530, 256
INVAR-22, Run: 061, F, 0, 395, 0, 106, 199, 379, 108, 182
INVAR-22, Run: 062, F, 0, 359, 0, 88, 150, 318, 59, 139
INVAR-22, Run: 063, F, 0, 385, 0, 101, 269, 456, 178, 264
INVAR-22, Run: 064, F, 0, 0, 397, 107, 322, 194, 628, 393
INVAR-22, Run: 065, F, 0, 379, 0, 98, 259, 395, 168, 206
INVAR-22, Run: 066, F, 0, 379, 0, 98, 200, 389, 109, 200
INVAR-22, Run: 067, F, 0, 0, 369, 93, 223, 66, 501, 251
INVAR-22, Run: 068, F, 0, 0, 373, 95, 248, 91, 530, 278
INVAR-22, Run: 069, F, 0, 383, 0, 100, 268, 475, 177, 284
INVAR-22, Run: 070, F, 0, 401, 0, 109, 201, 402, 110, 202
INVAR-22, Run: 071, F, 0, 0, 407, 112, 384, 202, 700, 406
INVAR-22, Run: 072, F, 0, 367, 0, 92, 164, 313, 73, 130
INVAR-22, Run: 073, F, 0, 0, 393, 105, 294, 111, 596, 308
INVAR-22, Run: 074, F, 0, 0, 383, 100, 249, 78, 541, 270
INVAR-22, Run: 075, F, 0, 365, 0, 91, 175, 357, 84, 175
INVAR-22, Run: 076, F, 0, 375, 0, 96, 143, 319, 52, 132
INVAR-22, Run: 077, F, 0, 0, 387, 102, 530, 296, 826, 490
INVAR-22, Run: 078, F, 1, 0, 402, 110, 268, 80, 579, 282
INVAR-22, Run: 079, F, 0, 0, 391, 104, 350, 141, 650, 337
INVAR-22, Run: 080, F, 0, 0, 401, 109, 564, 312, 874, 513
INVAR-22, Run: 081, F, 0, 0, 391, 104, 423, 243, 723, 439
INVAR-22, Run: 082, F, 0, 0, 381, 99, 237, 64, 527, 255
INVAR-22, Run: 083, F, 0, 0, 353, 85, 257, 117, 519, 294
INVAR-22, Run: 084, F, 0, 375, 0, 96, 188, 375, 97, 188
INVAR-22, Run: 085, F, 0, 0, 399, 108, 282, 86, 590, 286
INVAR-22, Run: 086, F, 0, 0, 379, 98, 252, 66, 540, 256
INVAR-22, Run: 087, F, 0, 443, 0, 130, 276, 481, 185, 260
INVAR-22, Run: 088, F, 0, 0, 355, 86, 245, 82, 509, 260
INVAR-22, Run: 089, F, 0, 343, 0, 80, 138, 282, 47, 111
INVAR-22, Run: 090, F, 0, 0, 393, 105, 293, 87, 595, 284
INVAR-22, Run: 091, F, 0, 0, 381, 99, 256, 98, 546, 289
INVAR-22, Run: 092, F, 0, 0, 375, 96, 272, 86, 556, 274
INVAR-22, Run: 093, F, 0, 355, 0, 86, 263, 456, 172, 279
INVAR-22, Run: 094, F, 0, 0, 415, 116, 372, 139, 696, 347
INVAR-22, Run: 095, F, 0, 441, 0, 129, 166, 344, 75, 124
INVAR-22, Run: 096, F, 0, 0, 407, 112, 293, 78, 609, 282
