Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
M1,1,100,56,0,0,0,56
M1,10,100,100,0,0,0,100
M1,11,100,100,0,0,0,100
M1,12,100,100,0,0,0,100
M1,2,100,60,0,0,0,60
M1,3,100,60,0,0,0,60
M1,4,100,53,0,0,0,53
M1,5,100,67,0,0,0,67
M1,6,100,67,0,0,0,67
M1,7,100,49,0,0,0,49
M1,8,100,55,0,0,0,55
M1,9,100,67,0,0,0,67
M2,1,100,56,0,0,0,56
M2,10,100,100,0,0,0,100
M2,11,100,100,0,0,0,100
M2,12,100,100,0,0,0,100
M2,2,100,60,0,0,0,60
M2,3,100,60,0,0,0,60
M2,4,100,53,0,0,0,53
M2,5,100,67,0,0,0,67
M2,6,100,67,0,0,0,67
M2,7,100,49,0,0,0,49
M2,8,100,55,0,0,0,55
M2,9,100,67,0,0,0,67
M3,1,100,31,0,0,0,31
M3,10,100,0,0,0,0,0
M3,11,100,40,0,0,0,40
M3,12,100,0,0,0,0,0
M3,13,100,36,0,0,0,36
M3,14,100,28,0,0,0,28
M3,15,100,40,0,0,0,40
M3,16,100,35,0,0,0,35
M3,17,100,0,0,0,0,0
M3,18,100,0,0,0,0,0
M3,19,100,0,0,0,0,0
M3,2,100,37,0,0,0,37
M3,20,100,0,0,0,0,0
M3,21,100,0,0,0,0,0
M3,22,100,0,0,0,0,0
M3,3,100,34,0,0,0,34
M3,4,100,0,0,0,0,0
M3,5,100,0,0,0,0,0
M3,6,100,41,0,0,0,41
M3,7,100,33,0,0,0,33
M3,8,100,0,0,0,0,0
M3,9,100,0,0,0,0,0
M4,1,100,31,0,0,0,31
M4,10,100,0,0,0,0,0
M4,11,100,40,0,0,0,40
M4,12,100,0,0,0,0,0
M4,13,100,36,0,0,0,36
M4,14,100,28,0,0,0,28
M4,15,100,40,0,0,0,40
M4,16,100,35,0,0,0,35
M4,17,100,0,0,0,0,0
M4,18,100,0,0,0,0,0
M4,19,100,0,0,0,0,0
M4,2,100,37,0,0,0,37
M4,20,100,0,0,0,0,0
M4,21,100,0,0,0,0,0
M4,22,100,0,0,0,0,0
M4,3,100,34,0,0,0,34
M4,4,100,0,0,0,0,0
M4,5,100,0,0,0,0,0
M4,6,100,41,0,0,0,41
M4,7,100,33,0,0,0,33
M4,8,100,0,0,0,0,0
M4,9,100,0,0,0,0,0
M5,1,100,100,0,0,0,100
M5,2,100,100,0,0,0,100
M5,3,100,100,0,0,0,100
M5,4,100,100,0,0,0,100
M5,5,100,100,0,0,0,100
M5,6,100,66,0,0,0,66
