Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
M1,1,100,65,0,0,0,65
M1,10,100,77,0,0,0,77
M1,11,100,65,0,0,0,65
M1,12,100,82,0,0,0,82
M1,2,100,61,0,0,0,61
M1,3,100,56,0,0,0,56
M1,4,100,50,0,0,0,50
M1,5,100,64,0,0,0,64
M1,6,100,64,0,0,0,64
M1,7,100,57,0,0,0,57
M1,8,100,64,0,0,0,64
M1,9,100,64,0,0,0,64
M2,1,100,65,0,0,0,65
M2,10,100,77,0,0,0,77
M2,11,100,65,0,0,0,65
M2,12,100,82,0,0,0,82
M2,2,100,61,0,0,0,61
M2,3,100,56,0,0,0,56
M2,4,100,50,0,0,0,50
M2,5,100,64,0,0,0,64
M2,6,100,64,0,0,0,64
M2,7,100,57,0,0,0,57
M2,8,100,64,0,0,0,64
M2,9,100,64,0,0,0,64
M3,1,100,40,0,0,0,40
M3,10,100,40,0,0,0,40
M3,11,100,31,0,0,0,31
M3,12,100,25,0,0,0,25
M3,13,100,29,0,0,0,29
M3,14,100,41,0,0,0,41
M3,15,100,37,0,0,0,37
M3,16,100,41,0,0,0,41
M3,17,100,17,0,0,0,17
M3,18,100,34,0,0,0,34
M3,19,100,28,0,0,0,28
M3,2,100,37,0,0,0,37
M3,20,100,12,0,0,0,12
M3,21,100,36,0,0,0,36
M3,22,100,19,0,0,0,19
M3,3,100,42,0,0,0,42
M3,4,100,15,0,0,0,15
M3,5,100,40,0,0,0,40
M3,6,100,37,0,0,0,37
M3,7,100,35,0,0,0,35
M3,8,100,23,0,0,0,23
M3,9,100,30,0,0,0,30
M4,1,100,40,0,0,0,40
M4,10,100,40,0,0,0,40
M4,11,100,31,0,0,0,31
M4,12,100,25,0,0,0,25
M4,13,100,29,0,0,0,29
M4,14,100,41,0,0,0,41
M4,15,100,37,0,0,0,37
M4,16,100,41,0,0,0,41
M4,17,100,17,0,0,0,17
M4,18,100,34,0,0,0,34
M4,19,100,28,0,0,0,28
M4,2,100,37,0,0,0,37
M4,20,100,12,0,0,0,12
M4,21,100,36,0,0,0,36
M4,22,100,19,0,0,0,19
M4,3,100,42,0,0,0,42
M4,4,100,15,0,0,0,15
M4,5,100,40,0,0,0,40
M4,6,100,37,0,0,0,37
M4,7,100,35,0,0,0,35
M4,8,100,23,0,0,0,23
M4,9,100,30,0,0,0,30
M5,1,100,79,0,0,0,79
M5,2,100,78,0,0,0,78
M5,3,100,49,0,0,0,49
M5,4,100,78,0,0,0,78
M5,5,100,81,0,0,0,81
M5,6,100,61,0,0,0,61
