Input Number, Run_Number, Result@ 100, V, Y, X
16, Run: 033, F, 88, 0, 0
16, Run: 034, F, 96, 0, 0
16, Run: 035, P, 0, 0, 2
16, Run: 036, F, 40, 0, 0
16, Run: 037, F, 79, 0, 0
16, Run: 038, P, 0, 0, 2
16, Run: 039, P, 0, 0, 1
16, Run: 040, F, 70, 0, 0
16, Run: 041, F, 99, 0, 0
16, Run: 042, F, 73, 0, 0
16, Run: 043, P, 0, 0, 2
16, Run: 044, P, 0, 0, 2
16, Run: 045, P, 0, 0, 2
16, Run: 046, F, 22, 0, 0
16, Run: 047, P, 0, 0, 2
16, Run: 048, F, 97, 0, 0
16, Run: 049, F, 88, 0, 0
16, Run: 050, F, 87, 0, 0
16, Run: 051, F, 82, 0, 0
16, Run: 052, P, 0, 0, 1
16, Run: 053, F, 77, 0, 0
16, Run: 054, P, 0, 0, 2
16, Run: 055, P, 0, 0, 2
16, Run: 056, P, 0, 0, 2
16, Run: 057, P, 0, 0, 2
16, Run: 058, P, 0, 0, 2
16, Run: 059, P, 0, 0, 1
16, Run: 060, F, 88, 0, 0
16, Run: 061, F, 52, 0, 0
16, Run: 062, P, 0, 0, 2
16, Run: 063, P, 0, 0, 2
16, Run: 064, P, 0, 0, 2
16, Run: 065, P, 0, 0, 1
16, Run: 066, F, 72, 0, 0
16, Run: 067, F, 87, 0, 0
16, Run: 068, P, 0, 0, 1
16, Run: 069, P, 0, 0, 1
16, Run: 070, F, 72, 0, 0
16, Run: 071, F, 33, 0, 0
16, Run: 072, F, 85, 0, 0
16, Run: 073, F, 87, 0, 0
16, Run: 074, P, 0, 0, 1
16, Run: 075, P, 0, 0, 1
16, Run: 076, F, 99, 0, 0
16, Run: 077, P, 0, 0, 2
16, Run: 078, P, 0, 0, 1
16, Run: 079, P, 0, 0, 2
16, Run: 080, F, 93, 0, 0
16, Run: 081, P, 0, 0, 2
16, Run: 082, P, 0, 0, 2
16, Run: 083, F, 93, 0, 0
16, Run: 084, F, 61, 0, 0
16, Run: 085, P, 0, 0, 2
16, Run: 086, F, 43, 0, 0
16, Run: 087, P, 0, 0, 1
16, Run: 088, P, 0, 0, 2
16, Run: 089, F, 50, 0, 0
16, Run: 090, P, 0, 0, 2
16, Run: 091, P, 0, 0, 1
16, Run: 092, F, 68, 0, 0
16, Run: 093, P, 0, 0, 2
16, Run: 094, P, 0, 0, 2
16, Run: 095, P, 0, 0, 1
16, Run: 096, F, 38, 0, 0
16, Run: 097, P, 0, 0, 2
16, Run: 098, F, 75, 0, 0
16, Run: 099, F, 52, 0, 0
16, Run: 100, F, 108, 0, 0
17, Run: 001, P, 0, 0, 2
17, Run: 002, P, 0, 0, 2
17, Run: 003, P, 0, 0, 1
17, Run: 004, P, 0, 0, 2
17, Run: 005, P, 0, 0, 2
17, Run: 006, P, 0, 0, 1
17, Run: 007, P, 0, 0, 2
17, Run: 008, P, 0, 0, 1
17, Run: 009, P, 0, 0, 1
17, Run: 010, P, 0, 0, 1
17, Run: 011, P, 0, 0, 2
17, Run: 012, P, 0, 0, 1
17, Run: 013, P, 0, 0, 2
17, Run: 014, P, 0, 0, 1
17, Run: 015, P, 0, 0, 1
17, Run: 016, F, 29, 0, 0
17, Run: 017, P, 0, 0, 1
17, Run: 018, F, 22, 0, 0
17, Run: 019, P, 0, 0, 1
17, Run: 020, P, 0, 0, 1
17, Run: 021, P, 0, 0, 1
17, Run: 022, P, 0, 0, 2
17, Run: 023, P, 0, 0, 2
17, Run: 024, P, 0, 0, 2
17, Run: 025, P, 0, 0, 1
17, Run: 026, P, 0, 0, 1
17, Run: 027, P, 0, 0, 2
17, Run: 028, P, 0, 0, 1
17, Run: 029, P, 0, 0, 2
17, Run: 030, P, 0, 0, 1
17, Run: 031, F, 23, 0, 0
17, Run: 032, P, 0, 0, 2
17, Run: 033, F, 16, 0, 0
17, Run: 034, P, 0, 0, 1
17, Run: 035, P, 0, 0, 1
17, Run: 036, P, 0, 0, 2
17, Run: 037, F, 26, 0, 0
17, Run: 038, P, 0, 0, 1
17, Run: 039, P, 0, 0, 1
17, Run: 040, F, 7, 0, 0
17, Run: 041, F, 16, 0, 0
17, Run: 042, P, 0, 0, 2
17, Run: 043, P, 0, 0, 1
17, Run: 044, P, 0, 0, 1
17, Run: 045, P, 0, 0, 1
17, Run: 046, P, 0, 0, 1
17, Run: 047, F, 20, 0, 0
17, Run: 048, P, 0, 0, 2
17, Run: 049, P, 0, 0, 1
17, Run: 050, P, 0, 0, 2
17, Run: 051, F, 15, 0, 0
17, Run: 052, F, 9, 0, 0
17, Run: 053, P, 0, 0, 1
17, Run: 054, P, 0, 0, 1
17, Run: 055, P, 0, 0, 1
17, Run: 056, P, 0, 0, 2
17, Run: 057, P, 0, 0, 1
17, Run: 058, F, 22, 0, 0
17, Run: 059, P, 0, 0, 2
17, Run: 060, P, 0, 0, 2
17, Run: 061, P, 0, 0, 1
17, Run: 062, P, 0, 0, 2
17, Run: 063, P, 0, 0, 2
17, Run: 064, F, 22, 0, 0
17, Run: 065, P, 0, 0, 1
17, Run: 066, P, 0, 0, 2
17, Run: 067, F, 26, 0, 0
17, Run: 068, P, 0, 0, 2
17, Run: 069, P, 0, 0, 1
17, Run: 070, P, 0, 0, 1
17, Run: 071, P, 0, 0, 1
17, Run: 072, F, 31, 0, 0
17, Run: 073, P, 0, 0, 2
17, Run: 074, P, 0, 0, 2
17, Run: 075, P, 0, 0, 1
17, Run: 076, P, 0, 0, 2
17, Run: 077, P, 0, 0, 2
17, Run: 078, P, 0, 0, 2
17, Run: 079, P, 0, 0, 1
17, Run: 080, P, 0, 0, 2
17, Run: 081, P, 0, 0, 1
17, Run: 082, P, 0, 0, 1
17, Run: 083, P, 0, 0, 2
17, Run: 084, P, 0, 0, 1
17, Run: 085, P, 0, 0, 2
17, Run: 086, F, 8, 0, 0
17, Run: 087, P, 0, 0, 2
17, Run: 088, F, 17, 0, 0
17, Run: 089, P, 0, 0, 1
17, Run: 090, P, 0, 0, 1
17, Run: 091, F, 18, 0, 0
17, Run: 092, P, 0, 0, 1
17, Run: 093, P, 0, 0, 1
17, Run: 094, P, 0, 0, 2
17, Run: 095, P, 0, 0, 2
17, Run: 096, P, 0, 0, 1
17, Run: 097, P, 0, 0, 2
17, Run: 098, P, 0, 0, 1
17, Run: 099, P, 0, 0, 1
17, Run: 100, P, 0, 0, 1
18, Run: 001, P, 0, 0, 2
18, Run: 002, F, 22, 0, 0
18, Run: 003, P, 0, 0, 1
18, Run: 004, P, 0, 0, 2
18, Run: 005, P, 0, 0, 1
18, Run: 006, P, 0, 0, 2
18, Run: 007, F, 20, 0, 0
18, Run: 008, F, 45, 0, 0
18, Run: 009, P, 0, 0, 2
18, Run: 010, P, 0, 0, 1
18, Run: 011, P, 0, 0, 1
18, Run: 012, P, 0, 0, 1
18, Run: 013, F, 16, 0, 0
18, Run: 014, P, 0, 0, 1
18, Run: 015, P, 0, 0, 1
18, Run: 016, P, 0, 0, 1
18, Run: 017, P, 0, 0, 2
18, Run: 018, F, 29, 0, 0
18, Run: 019, P, 0, 0, 2
18, Run: 020, P, 0, 0, 1
18, Run: 021, P, 0, 0, 1
18, Run: 022, F, 37, 0, 0
18, Run: 023, F, 13, 0, 0
18, Run: 024, F, 30, 0, 0
18, Run: 025, F, 23, 0, 0
18, Run: 026, F, 16, 0, 0
18, Run: 027, P, 0, 0, 2
18, Run: 028, P, 0, 0, 1
18, Run: 029, P, 0, 0, 1
18, Run: 030, P, 0, 0, 1
18, Run: 031, P, 0, 0, 1
18, Run: 032, F, 35, 0, 0
18, Run: 033, P, 0, 0, 1
18, Run: 034, F, 18, 0, 0
18, Run: 035, P, 0, 0, 1
18, Run: 036, P, 0, 0, 1
18, Run: 037, P, 0, 0, 2
18, Run: 038, P, 0, 0, 1
18, Run: 039, F, 24, 0, 0
18, Run: 040, P, 0, 0, 1
18, Run: 041, F, 25, 0, 0
18, Run: 042, F, 9, 0, 0
18, Run: 043, F, 31, 0, 0
18, Run: 044, F, 43, 0, 0
18, Run: 045, P, 0, 0, 1
18, Run: 046, F, 39, 0, 0
18, Run: 047, P, 0, 0, 2
18, Run: 048, F, 24, 0, 0
18, Run: 049, F, 19, 0, 0
18, Run: 050, P, 0, 0, 2
18, Run: 051, P, 0, 0, 1
18, Run: 052, P, 0, 0, 1
18, Run: 053, P, 0, 0, 1
18, Run: 054, P, 0, 0, 1
18, Run: 055, P, 0, 0, 1
18, Run: 056, F, 33, 0, 0
18, Run: 057, P, 0, 0, 2
18, Run: 058, F, 37, 0, 0
18, Run: 059, F, 16, 0, 0
18, Run: 060, P, 0, 0, 1
18, Run: 061, P, 0, 0, 1
18, Run: 062, P, 0, 0, 1
18, Run: 063, F, 31, 0, 0
18, Run: 064, P, 0, 0, 1
18, Run: 065, P, 0, 0, 1
18, Run: 066, P, 0, 0, 2
18, Run: 067, P, 0, 0, 1
18, Run: 068, F, 24, 0, 0
18, Run: 069, P, 0, 0, 2
18, Run: 070, P, 0, 0, 2
18, Run: 071, P, 0, 0, 1
18, Run: 072, F, 18, 0, 0
18, Run: 073, F, 44, 0, 0
18, Run: 074, P, 0, 0, 2
18, Run: 075, P, 0, 0, 1
18, Run: 076, F, 38, 0, 0
18, Run: 077, F, 20, 0, 0
18, Run: 078, P, 0, 0, 2
18, Run: 079, P, 0, 0, 1
18, Run: 080, P, 0, 0, 2
18, Run: 081, P, 0, 0, 1
18, Run: 082, P, 0, 0, 1
18, Run: 083, P, 0, 0, 2
18, Run: 084, P, 0, 0, 2
18, Run: 085, P, 0, 0, 2
18, Run: 086, P, 0, 0, 1
18, Run: 087, F, 30, 0, 0
18, Run: 088, P, 0, 0, 1
18, Run: 089, F, 34, 0, 0
18, Run: 090, F, 26, 0, 0
18, Run: 091, P, 0, 0, 1
18, Run: 092, F, 37, 0, 0
18, Run: 093, P, 0, 0, 1
18, Run: 094, P, 0, 0, 2
18, Run: 095, P, 0, 0, 1
18, Run: 096, P, 0, 0, 1
18, Run: 097, P, 0, 0, 1
18, Run: 098, P, 0, 0, 2
18, Run: 099, F, 36, 0, 0
18, Run: 100, P, 0, 0, 1
19, Run: 001, P, 0, 0, 2
19, Run: 002, P, 0, 0, 1
19, Run: 003, P, 0, 0, 1
19, Run: 004, P, 0, 0, 1
19, Run: 005, P, 0, 0, 2
19, Run: 006, P, 0, 0, 1
19, Run: 007, P, 0, 0, 2
19, Run: 008, P, 0, 0, 1
19, Run: 009, P, 0, 0, 2
19, Run: 010, P, 0, 0, 2
19, Run: 011, P, 0, 0, 1
19, Run: 012, P, 0, 0, 1
19, Run: 013, P, 0, 0, 1
19, Run: 014, P, 0, 0, 1
19, Run: 015, P, 0, 0, 1
19, Run: 016, F, 52, 0, 0
19, Run: 017, P, 0, 0, 1
19, Run: 018, P, 0, 0, 2
19, Run: 019, P, 0, 0, 1
19, Run: 020, P, 0, 0, 2
19, Run: 021, P, 0, 0, 2
19, Run: 022, P, 0, 0, 2
19, Run: 023, P, 0, 0, 1
19, Run: 024, P, 0, 0, 2
19, Run: 025, P, 0, 0, 1
19, Run: 026, P, 0, 0, 1
19, Run: 027, P, 0, 0, 1
19, Run: 028, P, 0, 0, 1
19, Run: 029, F, 66, 0, 0
19, Run: 030, P, 0, 0, 2
19, Run: 031, P, 0, 0, 2
19, Run: 032, P, 0, 0, 1
19, Run: 033, P, 0, 0, 2
19, Run: 034, P, 0, 0, 2
19, Run: 035, P, 0, 0, 1
19, Run: 036, F, 58, 0, 0
19, Run: 037, P, 0, 0, 1
19, Run: 038, P, 0, 0, 2
19, Run: 039, P, 0, 0, 1
19, Run: 040, F, 53, 0, 0
19, Run: 041, P, 0, 0, 1
19, Run: 042, F, 68, 0, 0
19, Run: 043, F, 92, 0, 0
19, Run: 044, P, 0, 0, 1
19, Run: 045, P, 0, 0, 1
19, Run: 046, P, 0, 0, 2
19, Run: 047, P, 0, 0, 1
19, Run: 048, P, 0, 0, 2
19, Run: 049, P, 0, 0, 1
19, Run: 050, F, 96, 0, 0
19, Run: 051, P, 0, 0, 1
19, Run: 052, F, 71, 0, 0
19, Run: 053, F, 42, 0, 0
19, Run: 054, P, 0, 0, 1
19, Run: 055, F, 59, 0, 0
19, Run: 056, F, 95, 0, 0
19, Run: 057, P, 0, 0, 2
19, Run: 058, P, 0, 0, 2
19, Run: 059, P, 0, 0, 2
19, Run: 060, P, 0, 0, 2
19, Run: 061, P, 0, 0, 2
19, Run: 062, P, 0, 0, 1
19, Run: 063, F, 61, 0, 0
19, Run: 064, P, 0, 0, 1
19, Run: 065, P, 0, 0, 2
19, Run: 066, F, 57, 0, 0
19, Run: 067, F, 87, 0, 0
19, Run: 068, P, 0, 0, 1
19, Run: 069, P, 0, 0, 2
19, Run: 070, P, 0, 0, 1
19, Run: 071, F, 79, 0, 0
19, Run: 072, P, 0, 0, 1
19, Run: 073, P, 0, 0, 1
19, Run: 074, P, 0, 0, 2
19, Run: 075, F, 38, 0, 0
19, Run: 076, P, 0, 0, 1
19, Run: 077, F, 86, 0, 0
19, Run: 078, P, 0, 0, 2
19, Run: 079, P, 0, 0, 1
19, Run: 080, P, 0, 0, 2
19, Run: 081, F, 51, 0, 0
19, Run: 082, P, 0, 0, 2
19, Run: 083, P, 0, 0, 2
19, Run: 084, P, 0, 0, 2
19, Run: 085, P, 0, 0, 1
19, Run: 086, F, 63, 0, 0
19, Run: 087, F, 40, 0, 0
19, Run: 088, F, 22, 0, 0
19, Run: 089, F, 55, 0, 0
19, Run: 090, P, 0, 0, 1
19, Run: 091, P, 0, 0, 1
19, Run: 092, F, 19, 0, 0
19, Run: 093, F, 80, 0, 0
19, Run: 094, F, 64, 0, 0
19, Run: 095, F, 47, 0, 0
19, Run: 096, P, 0, 0, 2
19, Run: 097, F, 88, 0, 0
19, Run: 098, F, 63, 0, 0
19, Run: 099, P, 0, 0, 2
19, Run: 100, P, 0, 0, 1
2, Run: 001, P, 0, 0, 2
2, Run: 002, P, 0, 0, 2
2, Run: 003, P, 0, 0, 2
2, Run: 004, P, 0, 0, 1
2, Run: 005, F, 9, 0, 0
2, Run: 006, F, 9, 0, 0
2, Run: 007, P, 0, 0, 2
2, Run: 008, P, 0, 0, 1
2, Run: 009, P, 0, 0, 2
2, Run: 010, F, 29, 0, 0
2, Run: 011, F, 34, 0, 0
2, Run: 012, P, 0, 0, 1
2, Run: 013, F, 13, 0, 0
2, Run: 014, P, 0, 0, 2
2, Run: 015, P, 0, 0, 2
2, Run: 016, F, 29, 0, 0
2, Run: 017, F, 11, 0, 0
2, Run: 018, F, 33, 0, 0
2, Run: 019, F, 18, 0, 0
2, Run: 020, P, 0, 0, 1
2, Run: 021, P, 0, 0, 2
2, Run: 022, P, 0, 0, 2
2, Run: 023, P, 0, 0, 2
2, Run: 024, P, 0, 0, 1
2, Run: 025, P, 0, 0, 1
2, Run: 026, F, 9, 0, 0
2, Run: 027, P, 0, 0, 2
2, Run: 028, P, 0, 0, 2
2, Run: 029, P, 0, 0, 2
2, Run: 030, F, 25, 0, 0
2, Run: 031, F, 12, 0, 0
2, Run: 032, P, 0, 0, 2
2, Run: 033, P, 0, 0, 1
2, Run: 034, F, 24, 0, 0
2, Run: 035, F, 9, 0, 0
2, Run: 036, P, 0, 0, 2
2, Run: 037, F, 29, 0, 0
2, Run: 038, P, 0, 0, 2
2, Run: 039, F, 32, 0, 0
2, Run: 040, F, 26, 0, 0
2, Run: 041, P, 0, 0, 2
2, Run: 042, P, 0, 0, 2
2, Run: 043, P, 0, 0, 2
2, Run: 044, P, 0, 0, 2
2, Run: 045, F, 22, 0, 0
2, Run: 046, P, 0, 0, 2
2, Run: 047, P, 0, 0, 1
2, Run: 048, P, 0, 0, 2
2, Run: 049, P, 0, 0, 2
2, Run: 050, F, 24, 0, 0
2, Run: 051, P, 0, 0, 1
2, Run: 052, P, 0, 0, 1
2, Run: 053, P, 0, 0, 1
2, Run: 054, F, 38, 0, 0
2, Run: 055, P, 0, 0, 1
2, Run: 056, P, 0, 0, 2
2, Run: 057, F, 35, 0, 0
2, Run: 058, P, 0, 0, 1
2, Run: 059, P, 0, 0, 2
2, Run: 060, F, 29, 0, 0
2, Run: 061, P, 0, 0, 1
2, Run: 062, F, 26, 0, 0
2, Run: 063, P, 0, 0, 1
2, Run: 064, P, 0, 0, 2
2, Run: 065, P, 0, 0, 1
2, Run: 066, F, 30, 0, 0
2, Run: 067, F, 22, 0, 0
2, Run: 068, F, 22, 0, 0
2, Run: 069, F, 19, 0, 0
2, Run: 070, F, 16, 0, 0
2, Run: 071, P, 0, 0, 1
2, Run: 072, F, 31, 0, 0
2, Run: 073, F, 15, 0, 0
2, Run: 074, F, 25, 0, 0
2, Run: 075, P, 0, 0, 2
2, Run: 076, P, 0, 0, 1
2, Run: 077, P, 0, 0, 2
2, Run: 078, P, 0, 0, 1
2, Run: 079, P, 0, 0, 2
2, Run: 080, P, 0, 0, 2
2, Run: 081, P, 0, 0, 2
2, Run: 082, P, 0, 0, 2
2, Run: 083, P, 0, 0, 2
2, Run: 084, F, 38, 0, 0
2, Run: 085, P, 0, 0, 2
2, Run: 086, P, 0, 0, 2
2, Run: 087, P, 0, 0, 2
2, Run: 088, P, 0, 0, 1
2, Run: 089, F, 20, 0, 0
2, Run: 090, F, 22, 0, 0
2, Run: 091, P, 0, 0, 1
2, Run: 092, P, 0, 0, 1
2, Run: 093, F, 29, 0, 0
2, Run: 094, F, 11, 0, 0
2, Run: 095, P, 0, 0, 2
2, Run: 096, P, 0, 0, 2
2, Run: 097, P, 0, 0, 2
2, Run: 098, P, 0, 0, 2
2, Run: 099, P, 0, 0, 1
2, Run: 100, F, 31, 0, 0
20, Run: 001, P, 0, 0, 2
20, Run: 002, P, 0, 0, 1
20, Run: 003, P, 0, 0, 2
20, Run: 004, P, 0, 0, 1
20, Run: 005, P, 0, 0, 2
20, Run: 006, P, 0, 0, 1
20, Run: 007, P, 0, 0, 1
20, Run: 008, P, 0, 0, 2
20, Run: 009, P, 0, 0, 1
20, Run: 010, P, 0, 0, 1
20, Run: 011, P, 0, 0, 2
20, Run: 012, P, 0, 0, 2
20, Run: 013, P, 0, 0, 2
20, Run: 014, P, 0, 0, 2
20, Run: 015, F, 6, 0, 0
20, Run: 016, P, 0, 0, 2
20, Run: 017, F, 13, 0, 0
20, Run: 018, P, 0, 0, 2
20, Run: 019, P, 0, 0, 1
20, Run: 020, P, 0, 0, 2
20, Run: 021, P, 0, 0, 2
20, Run: 022, P, 0, 0, 1
20, Run: 023, P, 0, 0, 2
20, Run: 024, P, 0, 0, 1
20, Run: 025, F, 21, 0, 0
20, Run: 026, P, 0, 0, 2
20, Run: 027, P, 0, 0, 2
20, Run: 028, P, 0, 0, 2
20, Run: 029, P, 0, 0, 2
20, Run: 030, F, 14, 0, 0
20, Run: 031, F, 20, 0, 0
20, Run: 032, P, 0, 0, 1
20, Run: 033, P, 0, 0, 1
20, Run: 034, P, 0, 0, 1
20, Run: 035, P, 0, 0, 2
20, Run: 036, P, 0, 0, 2
20, Run: 037, P, 0, 0, 1
20, Run: 038, P, 0, 0, 1
20, Run: 039, P, 0, 0, 1
20, Run: 040, P, 0, 0, 2
20, Run: 041, P, 0, 0, 1
20, Run: 042, F, 14, 0, 0
20, Run: 043, F, 18, 0, 0
20, Run: 044, P, 0, 0, 2
20, Run: 045, P, 0, 0, 2
20, Run: 046, P, 0, 0, 1
20, Run: 047, P, 0, 0, 2
20, Run: 048, P, 0, 0, 1
20, Run: 049, F, 20, 0, 0
20, Run: 050, P, 0, 0, 2
20, Run: 051, P, 0, 0, 2
20, Run: 052, P, 0, 0, 1
20, Run: 053, P, 0, 0, 1
20, Run: 054, P, 0, 0, 2
20, Run: 055, P, 0, 0, 1
20, Run: 056, P, 0, 0, 1
20, Run: 057, P, 0, 0, 1
20, Run: 058, P, 0, 0, 2
20, Run: 059, P, 0, 0, 1
20, Run: 060, P, 0, 0, 2
20, Run: 061, P, 0, 0, 1
20, Run: 062, P, 0, 0, 1
20, Run: 063, P, 0, 0, 1
20, Run: 064, P, 0, 0, 1
20, Run: 065, P, 0, 0, 1
20, Run: 066, P, 0, 0, 2
20, Run: 067, F, 16, 0, 0
20, Run: 068, P, 0, 0, 2
20, Run: 069, P, 0, 0, 1
20, Run: 070, P, 0, 0, 1
20, Run: 071, P, 0, 0, 2
20, Run: 072, P, 0, 0, 2
20, Run: 073, P, 0, 0, 1
20, Run: 074, P, 0, 0, 2
20, Run: 075, P, 0, 0, 2
20, Run: 076, F, 17, 0, 0
20, Run: 077, P, 0, 0, 1
20, Run: 078, P, 0, 0, 1
20, Run: 079, P, 0, 0, 1
20, Run: 080, P, 0, 0, 1
20, Run: 081, P, 0, 0, 2
20, Run: 082, P, 0, 0, 1
20, Run: 083, P, 0, 0, 1
20, Run: 084, P, 0, 0, 1
20, Run: 085, P, 0, 0, 1
20, Run: 086, P, 0, 0, 1
20, Run: 087, F, 19, 0, 0
20, Run: 088, P, 0, 0, 2
20, Run: 089, P, 0, 0, 1
20, Run: 090, P, 0, 0, 2
20, Run: 091, P, 0, 0, 2
20, Run: 092, F, 9, 0, 0
20, Run: 093, P, 0, 0, 2
20, Run: 094, P, 0, 0, 2
20, Run: 095, P, 0, 0, 1
20, Run: 096, P, 0, 0, 1
20, Run: 097, P, 0, 0, 1
20, Run: 098, P, 0, 0, 1
20, Run: 099, P, 0, 0, 1
20, Run: 100, P, 0, 0, 1
21, Run: 001, P, 0, 0, 1
21, Run: 002, P, 0, 0, 1
21, Run: 003, P, 0, 0, 1
21, Run: 004, P, 0, 0, 2
21, Run: 005, P, 0, 0, 2
21, Run: 006, P, 0, 0, 1
21, Run: 007, P, 0, 0, 1
21, Run: 008, P, 0, 0, 1
21, Run: 009, P, 0, 0, 1
21, Run: 010, P, 0, 0, 2
21, Run: 011, F, 48, 0, 0
21, Run: 012, F, 33, 0, 0
21, Run: 013, P, 0, 0, 1
21, Run: 014, F, 5, 0, 0
21, Run: 015, P, 0, 0, 1
21, Run: 016, P, 0, 0, 2
21, Run: 017, F, 19, 0, 0
21, Run: 018, P, 0, 0, 1
21, Run: 019, P, 0, 0, 1
21, Run: 020, P, 0, 0, 1
21, Run: 021, F, 42, 0, 0
21, Run: 022, P, 0, 0, 1
21, Run: 023, P, 0, 0, 1
21, Run: 024, P, 0, 0, 1
21, Run: 025, F, 18, 0, 0
21, Run: 026, P, 0, 0, 1
21, Run: 027, F, 21, 0, 0
21, Run: 028, P, 0, 0, 1
21, Run: 029, F, 24, 0, 0
21, Run: 030, P, 0, 0, 1
21, Run: 031, P, 0, 0, 2
21, Run: 032, P, 0, 0, 1
21, Run: 033, F, 18, 0, 0
21, Run: 034, P, 0, 0, 1
21, Run: 035, F, 10, 0, 0
21, Run: 036, P, 0, 0, 2
21, Run: 037, F, 23, 0, 0
21, Run: 038, P, 0, 0, 2
21, Run: 039, F, 34, 0, 0
21, Run: 040, P, 0, 0, 1
21, Run: 041, P, 0, 0, 2
21, Run: 042, P, 0, 0, 2
21, Run: 043, F, 42, 0, 0
21, Run: 044, P, 0, 0, 1
21, Run: 045, F, 29, 0, 0
21, Run: 046, P, 0, 0, 2
21, Run: 047, P, 0, 0, 1
21, Run: 048, P, 0, 0, 1
21, Run: 049, P, 0, 0, 1
21, Run: 050, F, 23, 0, 0
21, Run: 051, P, 0, 0, 1
21, Run: 052, F, 41, 0, 0
21, Run: 053, F, 13, 0, 0
21, Run: 054, F, 46, 0, 0
21, Run: 055, P, 0, 0, 1
21, Run: 056, P, 0, 0, 2
21, Run: 057, P, 0, 0, 1
21, Run: 058, F, 39, 0, 0
21, Run: 059, P, 0, 0, 1
21, Run: 060, P, 0, 0, 1
21, Run: 061, F, 33, 0, 0
21, Run: 062, P, 0, 0, 1
21, Run: 063, P, 0, 0, 1
21, Run: 064, F, 32, 0, 0
21, Run: 065, F, 14, 0, 0
21, Run: 066, F, 28, 0, 0
21, Run: 067, P, 0, 0, 2
21, Run: 068, P, 0, 0, 1
21, Run: 069, F, 35, 0, 0
21, Run: 070, P, 0, 0, 1
21, Run: 071, P, 0, 0, 1
21, Run: 072, P, 0, 0, 1
21, Run: 073, P, 0, 0, 2
21, Run: 074, P, 0, 0, 1
21, Run: 075, F, 41, 0, 0
21, Run: 076, P, 0, 0, 1
21, Run: 077, P, 0, 0, 1
21, Run: 078, P, 0, 0, 1
21, Run: 079, P, 0, 0, 1
21, Run: 080, F, 20, 0, 0
21, Run: 081, F, 24, 0, 0
21, Run: 082, F, 18, 0, 0
21, Run: 083, F, 43, 0, 0
21, Run: 084, P, 0, 0, 1
21, Run: 085, F, 35, 0, 0
21, Run: 086, P, 0, 0, 1
21, Run: 087, F, 21, 0, 0
21, Run: 088, P, 0, 0, 1
21, Run: 089, P, 0, 0, 1
21, Run: 090, P, 0, 0, 2
21, Run: 091, F, 40, 0, 0
21, Run: 092, P, 0, 0, 1
21, Run: 093, F, 11, 0, 0
21, Run: 094, F, 36, 0, 0
21, Run: 095, P, 0, 0, 1
21, Run: 096, P, 0, 0, 1
21, Run: 097, P, 0, 0, 1
21, Run: 098, F, 29, 0, 0
21, Run: 099, P, 0, 0, 1
21, Run: 100, F, 36, 0, 0
22, Run: 001, P, 0, 0, 2
22, Run: 002, F, 40, 0, 0
22, Run: 003, P, 0, 0, 1
22, Run: 004, P, 0, 0, 1
22, Run: 005, P, 0, 0, 1
22, Run: 006, P, 0, 0, 1
22, Run: 007, P, 0, 0, 2
22, Run: 008, P, 0, 0, 2
22, Run: 009, P, 0, 0, 2
22, Run: 010, F, 68, 0, 0
22, Run: 011, F, 24, 0, 0
22, Run: 012, P, 0, 0, 1
22, Run: 013, P, 0, 0, 1
22, Run: 014, P, 0, 0, 1
22, Run: 015, P, 0, 0, 1
22, Run: 016, F, 71, 0, 0
22, Run: 017, F, 14, 0, 0
22, Run: 018, P, 0, 0, 1
22, Run: 019, P, 0, 0, 1
22, Run: 020, P, 0, 0, 2
22, Run: 021, F, 65, 0, 0
22, Run: 022, P, 0, 0, 2
22, Run: 023, P, 0, 0, 2
22, Run: 024, P, 0, 0, 1
22, Run: 025, P, 0, 0, 1
22, Run: 026, P, 0, 0, 1
22, Run: 027, F, 80, 0, 0
22, Run: 028, P, 0, 0, 1
22, Run: 029, P, 0, 0, 1
22, Run: 030, F, 31, 0, 0
22, Run: 031, F, 82, 0, 0
22, Run: 032, P, 0, 0, 1
22, Run: 033, P, 0, 0, 2
22, Run: 034, P, 0, 0, 1
22, Run: 035, P, 0, 0, 1
22, Run: 036, P, 0, 0, 2
22, Run: 037, P, 0, 0, 2
22, Run: 038, P, 0, 0, 1
22, Run: 039, P, 0, 0, 1
22, Run: 040, P, 0, 0, 1
22, Run: 041, F, 81, 0, 0
22, Run: 042, P, 0, 0, 1
22, Run: 043, P, 0, 0, 2
22, Run: 044, P, 0, 0, 2
22, Run: 045, P, 0, 0, 1
22, Run: 046, P, 0, 0, 2
22, Run: 047, P, 0, 0, 1
22, Run: 048, P, 0, 0, 2
22, Run: 049, P, 0, 0, 1
22, Run: 050, P, 0, 0, 1
22, Run: 051, P, 0, 0, 1
22, Run: 052, P, 0, 0, 1
22, Run: 053, P, 0, 0, 2
22, Run: 054, P, 0, 0, 1
22, Run: 055, P, 0, 0, 2
22, Run: 056, F, 79, 0, 0
22, Run: 057, P, 0, 0, 2
22, Run: 058, P, 0, 0, 2
22, Run: 059, P, 0, 0, 2
22, Run: 060, P, 0, 0, 1
22, Run: 061, P, 0, 0, 2
22, Run: 062, P, 0, 0, 2
22, Run: 063, P, 0, 0, 1
22, Run: 064, P, 0, 0, 1
22, Run: 065, P, 0, 0, 2
22, Run: 066, P, 0, 0, 1
22, Run: 067, P, 0, 0, 2
