Input Number, Run_Number, Result@ 100, X1, X2, U
1, Run: 001, F, 0, 207, 0
1, Run: 002, F, 0, 417, 0
1, Run: 003, F, 0, 181, 0
1, Run: 004, F, 0, 249, 0
1, Run: 005, F, 0, 187, 0
1, Run: 006, F, 0, 232, 0
1, Run: 007, F, 0, 201, 0
1, Run: 008, F, 0, 178, 0
1, Run: 009, F, 0, 227, 0
1, Run: 010, F, 0, 219, 0
1, Run: 011, F, 0, 241, 0
1, Run: 012, F, 0, 224, 0
1, Run: 013, F, 0, 181, 0
1, Run: 014, F, 0, 243, 0
1, Run: 015, F, 0, 192, 0
1, Run: 016, F, 0, 194, 0
1, Run: 017, F, 0, 186, 0
1, Run: 018, F, 0, 184, 0
1, Run: 019, F, 0, 220, 0
1, Run: 020, F, 0, 205, 0
1, Run: 021, F, 0, 201, 0
1, Run: 022, F, 0, 234, 0
1, Run: 023, F, 0, 192, 0
1, Run: 024, F, 0, 190, 0
1, Run: 025, F, 0, 186, 0
1, Run: 026, F, 0, 216, 0
1, Run: 027, F, 0, 192, 0
1, Run: 028, F, 0, 195, 0
1, Run: 029, F, 0, 280, 0
1, Run: 030, F, 0, 203, 0
1, Run: 031, F, 0, 191, 0
1, Run: 032, F, 0, 262, 0
1, Run: 033, F, 0, 281, 0
1, Run: 034, F, 0, 204, 0
1, Run: 035, F, 682, 0, 0
1, Run: 036, F, 0, 264, 0
1, Run: 037, F, 275, 0, 0
1, Run: 038, F, 381, 0, 0
1, Run: 039, F, 0, 187, 0
1, Run: 040, F, 0, 234, 0
1, Run: 041, F, 0, 346, 0
1, Run: 042, F, 0, 204, 0
1, Run: 043, F, 0, 249, 0
1, Run: 044, F, 0, 252, 0
1, Run: 045, F, 0, 196, 0
1, Run: 046, F, 0, 227, 0
1, Run: 047, F, 0, 233, 0
1, Run: 048, F, 0, 177, 0
1, Run: 049, F, 0, 199, 0
1, Run: 050, F, 0, 241, 0
1, Run: 051, F, 0, 226, 0
1, Run: 052, F, 0, 220, 0
1, Run: 053, F, 0, 222, 0
1, Run: 054, F, 0, 188, 0
1, Run: 055, F, 0, 185, 0
1, Run: 056, F, 0, 192, 0
1, Run: 057, F, 0, 188, 0
1, Run: 058, F, 238, 0, 0
1, Run: 059, F, 0, 247, 0
1, Run: 060, F, 0, 258, 0
1, Run: 061, F, 0, 196, 0
1, Run: 062, F, 0, 271, 0
1, Run: 063, F, 0, 201, 0
1, Run: 064, F, 0, 192, 0
1, Run: 065, F, 0, 184, 0
1, Run: 066, F, 0, 188, 0
1, Run: 067, F, 0, 201, 0
1, Run: 068, F, 0, 295, 0
1, Run: 069, F, 0, 180, 0
1, Run: 070, F, 0, 206, 0
1, Run: 071, F, 0, 195, 0
1, Run: 072, F, 0, 197, 0
