Input Number, Run_Number, Result@ 100, Y, X2
In01, Run: 059, E, 66, 0
In01, Run: 060, E, 72, 0
In01, Run: 061, E, 74, 0
In01, Run: 062, E, 89, 0
In01, Run: 063, E, 88, 0
In01, Run: 064, E, 82, 0
In01, Run: 065, E, 87, 0
In01, Run: 066, E, 82, 0
In01, Run: 067, E, 55, 0
In01, Run: 068, E, 81, 0
In01, Run: 069, E, 79, 0
In01, Run: 070, E, 65, 0
In01, Run: 071, E, 78, 0
In01, Run: 072, E, 64, 0
In01, Run: 073, E, 76, 0
In01, Run: 074, E, 94, 0
In01, Run: 075, E, 71, 0
In01, Run: 076, E, 78, 0
In01, Run: 077, E, 90, 0
In01, Run: 078, E, 84, 0
In01, Run: 079, E, 81, 0
In01, Run: 080, E, 78, 0
In01, Run: 081, E, 74, 0
In01, Run: 082, E, 92, 0
In01, Run: 083, E, 79, 0
In01, Run: 084, E, 75, 0
In01, Run: 085, E, 90, 0
In01, Run: 086, E, 86, 0
In01, Run: 087, E, 69, 0
In01, Run: 088, E, 59, 0
In01, Run: 089, E, 91, 0
In01, Run: 090, E, 94, 0
In01, Run: 091, E, 90, 0
In01, Run: 092, E, 64, 0
In01, Run: 093, E, 63, 0
In01, Run: 094, E, 69, 0
In01, Run: 095, E, 84, 0
In01, Run: 096, E, 82, 0
In01, Run: 097, E, 68, 0
In01, Run: 098, E, 69, 0
In01, Run: 099, E, 74, 0
In01, Run: 100, E, 81, 0
In02, Run: 001, E, 35, 0
In02, Run: 002, E, 40, 0
In02, Run: 003, E, 27, 0
In02, Run: 004, E, 56, 0
In02, Run: 005, E, 31, 0
In02, Run: 006, E, 48, 0
In02, Run: 007, E, 42, 0
In02, Run: 008, E, 35, 0
In02, Run: 009, E, 40, 0
In02, Run: 010, E, 50, 0
In02, Run: 011, E, 37, 0
In02, Run: 012, E, 36, 0
In02, Run: 013, E, 34, 0
In02, Run: 014, E, 48, 0
In02, Run: 015, E, 41, 0
In02, Run: 016, E, 30, 0
In02, Run: 017, E, 34, 0
In02, Run: 018, E, 43, 0
In02, Run: 019, E, 38, 0
In02, Run: 020, E, 48, 0
In02, Run: 021, E, 48, 0
In02, Run: 022, E, 35, 0
In02, Run: 023, E, 41, 0
In02, Run: 024, E, 30, 0
In02, Run: 025, E, 19, 0
In02, Run: 026, E, 41, 0
In02, Run: 027, E, 49, 0
In02, Run: 028, E, 34, 0
In02, Run: 029, E, 34, 0
In02, Run: 030, E, 40, 0
In02, Run: 031, E, 28, 0
In02, Run: 032, E, 31, 0
In02, Run: 033, E, 39, 0
In02, Run: 034, E, 30, 0
In02, Run: 035, E, 60, 0
In02, Run: 036, E, 42, 0
In02, Run: 037, E, 43, 0
In02, Run: 038, E, 44, 0
In02, Run: 039, E, 30, 0
In02, Run: 040, E, 42, 0
In02, Run: 041, E, 26, 0
In02, Run: 042, E, 24, 0
In02, Run: 043, E, 39, 0
In02, Run: 044, E, 61, 0
In02, Run: 045, E, 23, 0
In02, Run: 046, E, 46, 0
In02, Run: 047, E, 60, 0
In02, Run: 048, E, 37, 0
In02, Run: 049, E, 42, 0
In02, Run: 050, E, 39, 0
In02, Run: 051, E, 38, 0
In02, Run: 052, E, 52, 0
In02, Run: 053, E, 41, 0
In02, Run: 054, E, 27, 0
In02, Run: 055, E, 55, 0
In02, Run: 056, E, 36, 0
In02, Run: 057, E, 33, 0
In02, Run: 058, E, 37, 0
In02, Run: 059, E, 39, 0
In02, Run: 060, E, 44, 0
In02, Run: 061, E, 37, 0
In02, Run: 062, E, 55, 0
In02, Run: 063, E, 53, 0
In02, Run: 064, E, 47, 0
In02, Run: 065, E, 43, 0
In02, Run: 066, E, 44, 0
In02, Run: 067, E, 56, 0
In02, Run: 068, E, 42, 0
In02, Run: 069, E, 54, 0
In02, Run: 070, E, 29, 0
In02, Run: 071, E, 39, 0
In02, Run: 072, E, 59, 0
In02, Run: 073, E, 41, 0
In02, Run: 074, E, 41, 0
In02, Run: 075, E, 58, 0
In02, Run: 076, E, 36, 0
In02, Run: 077, E, 42, 0
In02, Run: 078, E, 44, 0
In02, Run: 079, E, 40, 0
In02, Run: 080, E, 34, 0
In02, Run: 081, E, 41, 0
In02, Run: 082, E, 47, 0
In02, Run: 083, E, 25, 0
In02, Run: 084, E, 51, 0
In02, Run: 085, E, 52, 0
In02, Run: 086, E, 29, 0
In02, Run: 087, E, 44, 0
In02, Run: 088, E, 39, 0
In02, Run: 089, E, 44, 0
In02, Run: 090, E, 43, 0
In02, Run: 091, E, 51, 0
In02, Run: 092, E, 27, 0
In02, Run: 093, E, 39, 0
In02, Run: 094, E, 44, 0
In02, Run: 095, E, 30, 0
In02, Run: 096, E, 58, 0
In02, Run: 097, E, 38, 0
In02, Run: 098, E, 26, 0
In02, Run: 099, E, 60, 0
In02, Run: 100, E, 36, 0
In03, Run: 001, E, 0, 10
In03, Run: 002, E, 0, 22
In03, Run: 003, E, 0, 8
In03, Run: 004, E, 0, 4
In03, Run: 005, E, 0, 18
In03, Run: 006, E, 0, 14
In03, Run: 007, E, 0, 27
In03, Run: 008, E, 0, 26
In03, Run: 009, E, 0, 17
In03, Run: 010, E, 1, 12
In03, Run: 011, E, 5, 0
In03, Run: 012, E, 0, 15
In03, Run: 013, E, 0, 16
In03, Run: 014, E, 0, 32
In03, Run: 015, E, 0, 19
In03, Run: 016, E, 0, 24
In03, Run: 017, E, 0, 6
In03, Run: 018, E, 0, 40
In03, Run: 019, E, 0, 11
In03, Run: 020, E, 0, 22
In03, Run: 021, E, 0, 21
In03, Run: 022, E, 0, 20
In03, Run: 023, E, 0, 18
In03, Run: 024, E, 0, 10
In03, Run: 025, E, 1, 4
In03, Run: 026, E, 0, 13
In03, Run: 027, E, 0, 11
In03, Run: 028, E, 0, 27
In03, Run: 029, E, 0, 2
In03, Run: 030, E, 4, 0
In03, Run: 031, E, 0, 22
In03, Run: 032, E, 0, 5
In03, Run: 033, E, 0, 7
In03, Run: 034, E, 0, 21
In03, Run: 035, E, 0, 28
In03, Run: 036, E, 0, 15
In03, Run: 037, E, 1, 10
In03, Run: 038, E, 1, 17
In03, Run: 039, E, 0, 34
In03, Run: 040, E, 0, 29
In03, Run: 041, E, 0, 11
In03, Run: 042, E, 0, 30
In03, Run: 043, E, 1, 21
In03, Run: 044, E, 0, 30
In03, Run: 045, E, 0, 4
In03, Run: 046, E, 0, 36
In03, Run: 047, E, 0, 26
In03, Run: 048, E, 0, 15
In03, Run: 049, E, 0, 16
In03, Run: 050, E, 0, 35
In03, Run: 051, E, 0, 14
In03, Run: 052, E, 1, 10
In03, Run: 053, E, 0, 22
In03, Run: 054, E, 0, 23
In03, Run: 055, E, 0, 12
In03, Run: 056, E, 2, 5
In03, Run: 057, E, 0, 15
In03, Run: 058, E, 0, 9
In03, Run: 059, E, 0, 3
In03, Run: 060, E, 0, 24
In03, Run: 061, E, 0, 35
In03, Run: 062, E, 0, 27
In03, Run: 063, E, 0, 15
In03, Run: 064, E, 0, 24
In03, Run: 065, E, 1, 15
In03, Run: 066, E, 0, 17
In03, Run: 067, E, 0, 29
In03, Run: 068, E, 0, 4
In03, Run: 069, E, 0, 32
In03, Run: 070, E, 9, 0
In03, Run: 071, E, 1, 3
In03, Run: 072, E, 0, 39
In03, Run: 073, E, 0, 24
In03, Run: 074, E, 0, 16
In03, Run: 075, E, 0, 15
In03, Run: 076, E, 0, 19
In03, Run: 077, E, 0, 12
In03, Run: 078, E, 0, 16
In03, Run: 079, E, 0, 19
In03, Run: 080, E, 0, 12
In03, Run: 081, E, 1, 31
In03, Run: 082, E, 0, 33
In03, Run: 083, E, 0, 36
In03, Run: 084, E, 0, 15
In03, Run: 085, E, 0, 4
In03, Run: 086, E, 5, 0
In03, Run: 087, E, 12, 0
In03, Run: 088, E, 0, 26
In03, Run: 089, E, 0, 9
In03, Run: 090, E, 0, 15
In03, Run: 091, E, 0, 15
In03, Run: 092, E, 0, 12
In03, Run: 093, E, 0, 10
In03, Run: 094, E, 0, 20
In03, Run: 095, E, 0, 42
In03, Run: 096, E, 0, 2
In03, Run: 097, E, 0, 13
In03, Run: 098, E, 1, 1
In03, Run: 099, E, 0, 19
In03, Run: 100, E, 0, 21
In04, Run: 001, E, 82, 0
In04, Run: 002, E, 98, 0
In04, Run: 003, E, 96, 0
In04, Run: 004, E, 82, 0
In04, Run: 005, E, 100, 0
In04, Run: 006, E, 92, 0
In04, Run: 007, E, 83, 0
In04, Run: 008, E, 103, 0
In04, Run: 009, E, 91, 0
In04, Run: 010, E, 76, 0
In04, Run: 011, E, 95, 0
In04, Run: 012, E, 86, 0
In04, Run: 013, E, 90, 0
In04, Run: 014, E, 94, 0
In04, Run: 015, E, 85, 0
In04, Run: 016, E, 82, 0
In04, Run: 017, E, 97, 0
In04, Run: 018, E, 104, 0
In04, Run: 019, E, 92, 0
In04, Run: 020, E, 83, 0
In04, Run: 021, E, 81, 0
In04, Run: 022, E, 116, 0
In04, Run: 023, E, 101, 0
In04, Run: 024, E, 94, 0
In04, Run: 025, E, 90, 0
In04, Run: 026, E, 88, 0
In04, Run: 027, E, 90, 0
In04, Run: 028, E, 96, 0
In04, Run: 029, E, 100, 0
In04, Run: 030, E, 94, 0
In04, Run: 031, E, 89, 0
In04, Run: 032, E, 120, 0
In04, Run: 033, E, 99, 0
In04, Run: 034, E, 91, 0
In04, Run: 035, E, 88, 0
In04, Run: 036, E, 75, 0
In04, Run: 037, E, 88, 0
In04, Run: 038, E, 85, 0
In04, Run: 039, E, 86, 0
In04, Run: 040, E, 88, 0
In04, Run: 041, E, 84, 0
In04, Run: 042, E, 91, 0
In04, Run: 043, E, 95, 0
In04, Run: 044, E, 75, 0
In04, Run: 045, E, 107, 0
In04, Run: 046, E, 80, 0
In04, Run: 047, E, 103, 0
In04, Run: 048, E, 84, 0
In04, Run: 049, E, 107, 0
In04, Run: 050, E, 92, 0
In04, Run: 051, E, 105, 0
In04, Run: 052, E, 107, 0
In04, Run: 053, E, 88, 0
In04, Run: 054, E, 90, 0
In04, Run: 055, E, 87, 0
In04, Run: 056, E, 88, 0
In04, Run: 057, E, 95, 0
In04, Run: 058, E, 95, 0
In04, Run: 059, E, 88, 0
In04, Run: 060, E, 101, 0
In04, Run: 061, E, 97, 0
In04, Run: 062, E, 99, 0
In04, Run: 063, E, 99, 0
In04, Run: 064, E, 77, 0
In04, Run: 065, E, 82, 0
In04, Run: 066, E, 89, 0
In04, Run: 067, E, 83, 0
In04, Run: 068, E, 100, 0
In04, Run: 069, E, 84, 0
In04, Run: 070, E, 97, 0
In04, Run: 071, E, 74, 0
In04, Run: 072, E, 86, 0
In04, Run: 073, E, 88, 0
In04, Run: 074, E, 87, 0
In04, Run: 075, E, 89, 0
In04, Run: 076, E, 70, 0
In04, Run: 077, E, 129, 0
In04, Run: 078, E, 82, 0
In04, Run: 079, E, 78, 0
In04, Run: 080, E, 83, 0
In04, Run: 081, E, 84, 0
In04, Run: 082, E, 87, 0
In04, Run: 083, E, 106, 0
In04, Run: 084, E, 84, 0
In04, Run: 085, E, 92, 0
In04, Run: 086, E, 106, 0
In04, Run: 087, E, 87, 0
In04, Run: 088, E, 99, 0
In04, Run: 089, E, 83, 0
In04, Run: 090, E, 81, 0
In04, Run: 091, E, 76, 0
In04, Run: 092, E, 85, 0
In04, Run: 093, E, 90, 0
In04, Run: 094, E, 93, 0
In04, Run: 095, E, 91, 0
In04, Run: 096, E, 89, 0
In04, Run: 097, E, 82, 0
In04, Run: 098, E, 93, 0
In04, Run: 099, E, 85, 0
In04, Run: 100, E, 106, 0
In05, Run: 001, E, 33, 0
In05, Run: 002, E, 30, 0
In05, Run: 003, E, 52, 0
In05, Run: 004, E, 27, 0
In05, Run: 005, E, 23, 0
In05, Run: 006, E, 33, 0
In05, Run: 007, E, 44, 0
In05, Run: 008, E, 37, 0
In05, Run: 009, E, 24, 0
In05, Run: 010, E, 43, 0
In05, Run: 011, E, 42, 0
In05, Run: 012, E, 47, 0
In05, Run: 013, E, 38, 0
In05, Run: 014, E, 39, 0
In05, Run: 015, E, 45, 0
In05, Run: 016, E, 32, 0
In05, Run: 017, E, 30, 0
In05, Run: 018, E, 28, 0
In05, Run: 019, E, 24, 0
In05, Run: 020, E, 36, 0
In05, Run: 021, E, 31, 0
In05, Run: 022, E, 40, 0
In05, Run: 023, E, 23, 0
In05, Run: 024, E, 21, 0
In05, Run: 025, E, 48, 0
In05, Run: 026, E, 49, 0
In05, Run: 027, E, 27, 0
In05, Run: 028, E, 45, 0
In05, Run: 029, E, 35, 0
In05, Run: 030, E, 29, 0
In05, Run: 031, E, 31, 0
In05, Run: 032, E, 32, 0
In05, Run: 033, E, 47, 0
In05, Run: 034, E, 52, 0
In05, Run: 035, E, 28, 0
In05, Run: 036, E, 45, 0
In05, Run: 037, E, 45, 0
In05, Run: 038, E, 55, 0
In05, Run: 039, E, 43, 0
In05, Run: 040, E, 37, 0
In05, Run: 041, E, 32, 0
In05, Run: 042, E, 30, 0
In05, Run: 043, E, 53, 0
In05, Run: 044, E, 52, 0
In05, Run: 045, E, 27, 0
In05, Run: 046, E, 39, 0
In05, Run: 047, E, 31, 0
In05, Run: 048, E, 31, 0
In05, Run: 049, E, 62, 0
In05, Run: 050, E, 37, 0
In05, Run: 051, E, 26, 0
In05, Run: 052, E, 41, 0
In05, Run: 053, E, 37, 0
In05, Run: 054, E, 25, 0
In05, Run: 055, E, 47, 0
In05, Run: 056, E, 29, 0
In05, Run: 057, E, 48, 0
In05, Run: 058, E, 39, 0
In05, Run: 059, E, 17, 0
In05, Run: 060, E, 39, 0
In05, Run: 061, E, 32, 0
In05, Run: 062, E, 42, 0
In05, Run: 063, E, 32, 0
In05, Run: 064, E, 47, 0
In05, Run: 065, E, 43, 0
In05, Run: 066, E, 58, 0
In05, Run: 067, E, 13, 0
In05, Run: 068, E, 55, 0
In05, Run: 069, E, 39, 0
In05, Run: 070, E, 31, 0
In05, Run: 071, E, 32, 0
In05, Run: 072, E, 29, 0
In05, Run: 073, E, 23, 0
In05, Run: 074, E, 32, 0
In05, Run: 075, E, 46, 0
In05, Run: 076, E, 38, 0
In05, Run: 077, E, 55, 0
In05, Run: 078, E, 39, 0
In05, Run: 079, E, 46, 0
In05, Run: 080, E, 33, 0
In05, Run: 081, E, 39, 0
In05, Run: 082, E, 37, 0
In05, Run: 083, E, 41, 0
In05, Run: 084, E, 28, 0
In05, Run: 085, E, 32, 0
In05, Run: 086, E, 38, 0
In05, Run: 087, E, 23, 0
In05, Run: 088, E, 38, 0
In05, Run: 089, E, 13, 0
In05, Run: 090, E, 39, 0
In05, Run: 091, E, 33, 0
In05, Run: 092, E, 27, 0
In05, Run: 093, E, 64, 0
In05, Run: 094, E, 40, 0
In05, Run: 095, E, 20, 0
In05, Run: 096, E, 39, 0
In05, Run: 097, E, 38, 0
In05, Run: 098, E, 45, 0
In05, Run: 099, E, 36, 0
In05, Run: 100, E, 44, 0
In06, Run: 001, E, 0, 69
In06, Run: 002, E, 0, 88
In06, Run: 003, E, 0, 75
In06, Run: 004, E, 0, 71
In06, Run: 005, E, 0, 83
In06, Run: 006, E, 0, 72
In06, Run: 007, E, 0, 81
In06, Run: 008, E, 0, 70
In06, Run: 009, E, 0, 87
In06, Run: 010, E, 0, 85
In06, Run: 011, E, 0, 82
In06, Run: 012, E, 0, 70
In06, Run: 013, E, 0, 62
In06, Run: 014, E, 0, 67
In06, Run: 015, E, 0, 48
In06, Run: 016, E, 0, 82
In06, Run: 017, E, 0, 73
In06, Run: 018, E, 0, 62
In06, Run: 019, E, 0, 65
In06, Run: 020, E, 0, 68
In06, Run: 021, E, 0, 56
In06, Run: 022, E, 0, 62
In06, Run: 023, E, 0, 73
In06, Run: 024, E, 0, 71
In06, Run: 025, E, 0, 73
In06, Run: 026, E, 0, 62
In06, Run: 027, E, 0, 45
In06, Run: 028, E, 0, 40
In06, Run: 029, E, 0, 76
In06, Run: 030, E, 0, 66
In06, Run: 031, E, 0, 72
In06, Run: 032, E, 0, 59
In06, Run: 033, E, 0, 63
In06, Run: 034, E, 0, 66
In06, Run: 035, E, 0, 61
In06, Run: 036, E, 0, 66
In06, Run: 037, E, 0, 69
In06, Run: 038, E, 0, 67
In06, Run: 039, E, 0, 68
In06, Run: 040, E, 0, 69
In06, Run: 041, E, 0, 67
In06, Run: 042, E, 0, 78
In06, Run: 043, E, 0, 70
In06, Run: 044, E, 0, 68
In06, Run: 045, E, 0, 51
In06, Run: 046, E, 0, 72
In06, Run: 047, E, 0, 77
In06, Run: 048, E, 0, 86
In06, Run: 049, E, 1, 72
In06, Run: 050, E, 0, 55
In06, Run: 051, E, 0, 63
In06, Run: 052, E, 0, 77
In06, Run: 053, E, 0, 63
In06, Run: 054, E, 0, 51
In06, Run: 055, E, 0, 71
In06, Run: 056, E, 0, 72
In06, Run: 057, E, 0, 54
In06, Run: 058, E, 0, 85
In06, Run: 059, E, 0, 78
In06, Run: 060, E, 0, 64
In06, Run: 061, E, 0, 62
In06, Run: 062, E, 0, 62
In06, Run: 063, E, 0, 85
In06, Run: 064, E, 0, 72
In06, Run: 065, E, 0, 63
In06, Run: 066, E, 0, 83
In06, Run: 067, E, 0, 72
In06, Run: 068, E, 0, 83
In06, Run: 069, E, 0, 63
In06, Run: 070, E, 0, 63
In06, Run: 071, E, 0, 80
In06, Run: 072, E, 0, 76
In06, Run: 073, E, 0, 64
In06, Run: 074, E, 0, 74
In06, Run: 075, E, 0, 67
In06, Run: 076, E, 0, 66
In06, Run: 077, E, 0, 73
In06, Run: 078, E, 0, 70
In06, Run: 079, E, 0, 61
In06, Run: 080, E, 0, 56
In06, Run: 081, E, 0, 56
In06, Run: 082, E, 0, 80
In06, Run: 083, E, 0, 75
In06, Run: 084, E, 0, 59
In06, Run: 085, E, 0, 66
In06, Run: 086, E, 0, 69
In06, Run: 087, E, 0, 92
In06, Run: 088, E, 0, 54
In06, Run: 089, E, 0, 50
In06, Run: 090, E, 1, 76
In06, Run: 091, E, 0, 51
In06, Run: 092, E, 0, 59
In06, Run: 093, E, 0, 60
In06, Run: 094, E, 0, 62
In06, Run: 095, E, 0, 56
In06, Run: 096, E, 0, 64
In06, Run: 097, E, 0, 65
In06, Run: 098, E, 0, 62
In06, Run: 099, E, 0, 79
In06, Run: 100, E, 0, 61
In07, Run: 001, E, 108, 0
In07, Run: 002, E, 98, 0
In07, Run: 003, E, 97, 0
In07, Run: 004, E, 96, 0
In07, Run: 005, E, 102, 0
In07, Run: 006, E, 95, 0
In07, Run: 007, E, 89, 0
In07, Run: 008, E, 99, 0
In07, Run: 009, E, 104, 0
In07, Run: 010, E, 114, 0
In07, Run: 011, E, 105, 0
In07, Run: 012, E, 89, 0
In07, Run: 013, E, 99, 0
In07, Run: 014, E, 97, 0
In07, Run: 015, E, 118, 0
In07, Run: 016, E, 105, 0
In07, Run: 017, E, 109, 0
In07, Run: 018, E, 107, 0
In07, Run: 019, E, 104, 0
In07, Run: 020, E, 102, 0
In07, Run: 021, E, 93, 0
In07, Run: 022, E, 98, 0
In07, Run: 023, E, 122, 0
In07, Run: 024, E, 90, 0
In07, Run: 025, E, 117, 0
In07, Run: 026, E, 89, 0
In07, Run: 027, E, 104, 0
In07, Run: 028, E, 105, 0
In07, Run: 029, E, 116, 0
In07, Run: 030, E, 111, 0
In07, Run: 031, E, 97, 0
In07, Run: 032, E, 108, 0
In07, Run: 033, E, 89, 0
In07, Run: 034, E, 107, 0
In07, Run: 035, E, 101, 0
In07, Run: 036, E, 99, 0
In07, Run: 037, E, 99, 0
In07, Run: 038, E, 104, 0
In07, Run: 039, E, 100, 0
In07, Run: 040, E, 104, 0
In07, Run: 041, E, 91, 0
In07, Run: 042, E, 104, 0
In07, Run: 043, E, 99, 0
In07, Run: 044, E, 100, 0
In07, Run: 045, E, 92, 0
In07, Run: 046, E, 87, 0
In07, Run: 047, E, 105, 0
In07, Run: 048, E, 100, 0
In07, Run: 049, E, 107, 0
In07, Run: 050, E, 89, 0
In07, Run: 051, E, 98, 0
In07, Run: 052, E, 96, 0
In07, Run: 053, E, 84, 0
In07, Run: 054, E, 97, 0
In07, Run: 055, E, 77, 0
In07, Run: 056, E, 98, 0
In07, Run: 057, E, 112, 0
In07, Run: 058, E, 94, 0
In07, Run: 059, E, 92, 0
In07, Run: 060, E, 93, 0
In07, Run: 061, E, 88, 0
In07, Run: 062, E, 96, 0
In07, Run: 063, E, 113, 0
In07, Run: 064, E, 104, 0
In07, Run: 065, E, 109, 0
In07, Run: 066, E, 101, 0
In07, Run: 067, E, 107, 0
In07, Run: 068, E, 99, 0
In07, Run: 069, E, 106, 0
In07, Run: 070, E, 108, 0
In07, Run: 071, E, 97, 0
In07, Run: 072, E, 90, 0
In07, Run: 073, E, 108, 0
In07, Run: 074, E, 109, 0
In07, Run: 075, E, 87, 0
In07, Run: 076, E, 92, 0
In07, Run: 077, E, 117, 0
In07, Run: 078, E, 117, 0
In07, Run: 079, E, 111, 0
In07, Run: 080, E, 108, 0
In07, Run: 081, E, 96, 0
In07, Run: 082, E, 93, 0
In07, Run: 083, E, 107, 0
In07, Run: 084, E, 95, 0
In07, Run: 085, E, 113, 0
In07, Run: 086, E, 109, 0
In07, Run: 087, E, 111, 0
In07, Run: 088, E, 75, 0
In07, Run: 089, E, 106, 0
In07, Run: 090, E, 98, 0
In07, Run: 091, E, 85, 0
In07, Run: 092, E, 105, 0
In07, Run: 093, E, 103, 0
In07, Run: 094, E, 98, 0
In07, Run: 095, E, 83, 0
In07, Run: 096, E, 102, 0
In07, Run: 097, E, 84, 0
In07, Run: 098, E, 86, 0
In07, Run: 099, E, 88, 0
In07, Run: 100, E, 103, 0
In08, Run: 001, E, 91, 0
In08, Run: 002, E, 118, 0
In08, Run: 003, E, 112, 0
In08, Run: 004, E, 99, 0
In08, Run: 005, E, 99, 0
In08, Run: 006, E, 93, 0
In08, Run: 007, E, 95, 0
In08, Run: 008, E, 90, 0
In08, Run: 009, E, 101, 0
In08, Run: 010, E, 96, 0
In08, Run: 011, E, 99, 0
In08, Run: 012, E, 99, 0
In08, Run: 013, E, 113, 0
In08, Run: 014, E, 93, 0
In08, Run: 015, E, 97, 0
In08, Run: 016, E, 87, 0
In08, Run: 017, E, 91, 0
In08, Run: 018, E, 110, 0
In08, Run: 019, E, 125, 0
In08, Run: 020, E, 105, 0
In08, Run: 021, E, 114, 0
In08, Run: 022, E, 107, 0
In08, Run: 023, E, 114, 0
In08, Run: 024, E, 103, 0
In08, Run: 025, E, 96, 0
In08, Run: 026, E, 109, 0
In08, Run: 027, E, 89, 0
In08, Run: 028, E, 112, 0
In08, Run: 029, E, 112, 0
In08, Run: 030, E, 107, 0
In08, Run: 031, E, 94, 0
In08, Run: 032, E, 105, 0
In08, Run: 033, E, 94, 0
In08, Run: 034, E, 91, 0
In08, Run: 035, E, 95, 0
In08, Run: 036, E, 102, 0
In08, Run: 037, E, 96, 0
In08, Run: 038, E, 90, 0
In08, Run: 039, E, 95, 0
In08, Run: 040, E, 89, 0
In08, Run: 041, E, 106, 0
In08, Run: 042, E, 108, 0
In08, Run: 043, E, 102, 0
In08, Run: 044, E, 100, 0
In08, Run: 045, E, 113, 0
In08, Run: 046, E, 93, 0
In08, Run: 047, E, 101, 0
In08, Run: 048, E, 106, 0
In08, Run: 049, E, 104, 0
In08, Run: 050, E, 99, 0
In08, Run: 051, E, 99, 0
In08, Run: 052, E, 99, 0
In08, Run: 053, E, 109, 0
In08, Run: 054, E, 91, 0
In08, Run: 055, E, 95, 0
In08, Run: 056, E, 83, 0
In08, Run: 057, E, 94, 0
In08, Run: 058, E, 84, 0
In08, Run: 059, E, 99, 0
In08, Run: 060, E, 96, 0
In08, Run: 061, E, 93, 0
In08, Run: 062, E, 98, 0
In08, Run: 063, E, 100, 0
In08, Run: 064, E, 104, 0
In08, Run: 065, E, 128, 0
In08, Run: 066, E, 101, 0
In08, Run: 067, E, 111, 0
In08, Run: 068, E, 95, 0
In08, Run: 069, E, 106, 0
In08, Run: 070, E, 94, 0
In08, Run: 071, E, 96, 0
In08, Run: 072, E, 115, 0
In08, Run: 073, E, 86, 0
In08, Run: 074, E, 79, 0
In08, Run: 075, E, 85, 0
In08, Run: 076, E, 92, 0
In08, Run: 077, E, 108, 0
In08, Run: 078, E, 105, 0
In08, Run: 079, E, 94, 0
In08, Run: 080, E, 90, 0
In08, Run: 081, E, 100, 0
In08, Run: 082, E, 102, 0
In08, Run: 083, E, 97, 0
In08, Run: 084, E, 100, 0
In08, Run: 085, E, 88, 0
In08, Run: 086, E, 100, 0
In08, Run: 087, E, 91, 0
In08, Run: 088, E, 107, 0
In08, Run: 089, E, 99, 0
In08, Run: 090, E, 108, 0
In08, Run: 091, E, 126, 0
In08, Run: 092, E, 104, 0
In08, Run: 093, E, 95, 0
In08, Run: 094, E, 99, 0
In08, Run: 095, E, 96, 0
In08, Run: 096, E, 106, 0
In08, Run: 097, E, 97, 0
In08, Run: 098, E, 102, 0
In08, Run: 099, E, 120, 0
In08, Run: 100, E, 81, 0
In09, Run: 001, E, 102, 0
In09, Run: 002, E, 90, 0
In09, Run: 003, E, 87, 0
In09, Run: 004, E, 104, 0
In09, Run: 005, E, 115, 0
In09, Run: 006, E, 100, 0
In09, Run: 007, E, 98, 0
In09, Run: 008, E, 91, 0
In09, Run: 009, E, 85, 0
In09, Run: 010, E, 92, 0
In09, Run: 011, E, 107, 0
In09, Run: 012, E, 118, 0
In09, Run: 013, E, 93, 0
In09, Run: 014, E, 115, 0
In09, Run: 015, E, 86, 0
In09, Run: 016, E, 87, 0
In09, Run: 017, E, 97, 0
In09, Run: 018, E, 102, 0
In09, Run: 019, E, 92, 0
In09, Run: 020, E, 111, 0
