Input Number, Run_Number, Result@ 100, Y, X2
In09, Run: 012, E, 0, 105
In09, Run: 013, E, 0, 92
In09, Run: 014, E, 0, 94
In09, Run: 015, E, 0, 114
In09, Run: 016, E, 0, 98
In09, Run: 017, E, 0, 95
In09, Run: 018, E, 0, 115
In09, Run: 019, E, 0, 103
In09, Run: 020, E, 0, 113
In09, Run: 021, E, 0, 93
In09, Run: 022, E, 0, 109
In09, Run: 023, E, 0, 97
In09, Run: 024, E, 0, 90
In09, Run: 025, E, 0, 95
In09, Run: 026, E, 0, 95
In09, Run: 027, E, 0, 91
In09, Run: 028, E, 0, 94
In09, Run: 029, E, 0, 83
In09, Run: 030, E, 0, 81
In09, Run: 031, E, 0, 106
In09, Run: 032, E, 0, 91
In09, Run: 033, E, 0, 98
In09, Run: 034, E, 0, 91
In09, Run: 035, E, 0, 88
In09, Run: 036, E, 0, 88
In09, Run: 037, E, 0, 98
In09, Run: 038, E, 0, 89
In09, Run: 039, E, 0, 80
In09, Run: 040, E, 0, 101
In09, Run: 041, E, 0, 94
In09, Run: 042, E, 0, 94
In09, Run: 043, E, 0, 103
In09, Run: 044, E, 0, 106
In09, Run: 045, E, 0, 90
In09, Run: 046, E, 0, 102
In09, Run: 047, E, 0, 96
In09, Run: 048, E, 0, 99
In09, Run: 049, E, 0, 95
In09, Run: 050, E, 0, 113
In09, Run: 051, E, 0, 99
In09, Run: 052, E, 0, 94
In09, Run: 053, E, 0, 93
In09, Run: 054, E, 0, 103
In09, Run: 055, E, 0, 106
In09, Run: 056, E, 0, 77
In09, Run: 057, E, 0, 132
In09, Run: 058, E, 0, 109
In09, Run: 059, E, 0, 104
In09, Run: 060, E, 0, 101
In09, Run: 061, E, 0, 90
In09, Run: 062, E, 0, 96
In09, Run: 063, E, 0, 88
In09, Run: 064, E, 0, 92
In09, Run: 065, E, 0, 100
In09, Run: 066, E, 0, 87
In09, Run: 067, E, 0, 100
In09, Run: 068, E, 0, 112
In09, Run: 069, E, 0, 107
In09, Run: 070, E, 0, 106
In09, Run: 071, E, 0, 93
In09, Run: 072, E, 0, 114
In09, Run: 073, E, 0, 105
In09, Run: 074, E, 0, 100
In09, Run: 075, E, 0, 87
In09, Run: 076, E, 0, 81
In09, Run: 077, E, 0, 102
In09, Run: 078, E, 0, 89
In09, Run: 079, E, 0, 95
In09, Run: 080, E, 0, 91
In09, Run: 081, E, 0, 77
In09, Run: 082, E, 0, 104
In09, Run: 083, E, 0, 89
In09, Run: 084, E, 0, 103
In09, Run: 085, E, 0, 89
In09, Run: 086, E, 0, 96
In09, Run: 087, E, 0, 104
In09, Run: 088, E, 0, 88
In09, Run: 089, E, 0, 95
In09, Run: 090, E, 0, 92
In09, Run: 091, E, 0, 104
In09, Run: 092, E, 0, 104
In09, Run: 093, E, 0, 111
In09, Run: 094, E, 0, 96
In09, Run: 095, E, 0, 104
In09, Run: 096, E, 0, 96
In09, Run: 097, E, 0, 92
In09, Run: 098, E, 0, 101
In09, Run: 099, E, 0, 109
In09, Run: 100, E, 0, 90
In10, Run: 001, E, 34, 0
In10, Run: 002, E, 55, 0
In10, Run: 003, E, 61, 0
In10, Run: 004, E, 66, 0
In10, Run: 005, E, 53, 0
In10, Run: 006, E, 40, 0
In10, Run: 007, E, 55, 0
In10, Run: 008, E, 54, 0
In10, Run: 009, E, 43, 0
In10, Run: 010, E, 45, 0
In10, Run: 011, E, 27, 0
In10, Run: 012, E, 50, 0
In10, Run: 013, E, 39, 0
In10, Run: 014, E, 59, 0
In10, Run: 015, E, 64, 0
In10, Run: 016, E, 63, 0
In10, Run: 017, E, 39, 0
In10, Run: 018, E, 65, 0
In10, Run: 019, E, 55, 0
In10, Run: 020, E, 37, 0
In10, Run: 021, E, 50, 0
In10, Run: 022, E, 46, 0
In10, Run: 023, E, 79, 0
In10, Run: 024, E, 52, 0
In10, Run: 025, E, 41, 0
In10, Run: 026, E, 52, 0
In10, Run: 027, E, 54, 0
In10, Run: 028, E, 48, 0
In10, Run: 029, E, 45, 0
In10, Run: 030, E, 60, 0
In10, Run: 031, E, 54, 0
In10, Run: 032, E, 41, 0
In10, Run: 033, E, 49, 0
In10, Run: 034, E, 43, 0
In10, Run: 035, E, 41, 0
In10, Run: 036, E, 60, 0
In10, Run: 037, E, 59, 0
In10, Run: 038, E, 39, 0
In10, Run: 039, E, 32, 0
In10, Run: 040, E, 42, 0
In10, Run: 041, E, 53, 0
In10, Run: 042, E, 49, 0
In10, Run: 043, E, 48, 0
In10, Run: 044, E, 41, 0
In10, Run: 045, E, 57, 0
In10, Run: 046, E, 53, 0
In10, Run: 047, E, 47, 0
In10, Run: 048, E, 55, 0
In10, Run: 049, E, 57, 0
In10, Run: 050, E, 60, 0
In10, Run: 051, E, 57, 0
In10, Run: 052, E, 62, 0
In10, Run: 053, E, 54, 0
In10, Run: 054, E, 62, 0
In10, Run: 055, E, 42, 0
In10, Run: 056, E, 60, 0
In10, Run: 057, E, 59, 0
In10, Run: 058, E, 44, 0
In10, Run: 059, E, 53, 0
In10, Run: 060, E, 51, 0
In10, Run: 061, E, 52, 0
In10, Run: 062, E, 50, 0
In10, Run: 063, E, 38, 0
In10, Run: 064, E, 69, 0
In10, Run: 065, E, 41, 0
In10, Run: 066, E, 43, 0
In10, Run: 067, E, 35, 0
In10, Run: 068, E, 54, 0
In10, Run: 069, E, 39, 0
In10, Run: 070, E, 50, 0
In10, Run: 071, E, 54, 0
In10, Run: 072, E, 44, 0
In10, Run: 073, E, 32, 0
In10, Run: 074, E, 45, 0
In10, Run: 075, E, 53, 0
In10, Run: 076, E, 44, 0
In10, Run: 077, E, 29, 0
In10, Run: 078, E, 48, 0
In10, Run: 079, E, 55, 0
In10, Run: 080, E, 66, 0
In10, Run: 081, E, 63, 0
In10, Run: 082, E, 38, 0
In10, Run: 083, E, 41, 0
In10, Run: 084, E, 52, 0
In10, Run: 085, E, 49, 0
In10, Run: 086, E, 40, 0
In10, Run: 087, E, 55, 0
In10, Run: 088, E, 59, 0
In10, Run: 089, E, 52, 0
In10, Run: 090, E, 49, 0
In10, Run: 091, E, 55, 0
In10, Run: 092, E, 41, 0
In10, Run: 093, E, 44, 0
In10, Run: 094, E, 59, 0
In10, Run: 095, E, 37, 0
In10, Run: 096, E, 55, 0
In10, Run: 097, E, 64, 0
In10, Run: 098, E, 58, 0
In10, Run: 099, E, 73, 0
In10, Run: 100, E, 48, 0
In11, Run: 001, E, 0, 6
In11, Run: 002, E, 0, 10
In11, Run: 003, E, 0, 24
In11, Run: 004, E, 6, 0
In11, Run: 005, E, 5, 0
In11, Run: 006, E, 1, 0
In11, Run: 007, E, 0, 8
In11, Run: 008, E, 1, 5
In11, Run: 009, E, 19, 0
In11, Run: 010, E, 9, 0
In11, Run: 011, E, 0, 4
In11, Run: 012, E, 11, 0
In11, Run: 013, E, 9, 0
In11, Run: 014, E, 2, 0
In11, Run: 015, E, 1, 0
In11, Run: 016, E, 2, 1
In11, Run: 017, E, 1, 0
In11, Run: 018, E, 7, 0
In11, Run: 019, E, 10, 0
In11, Run: 020, E, 0, 0
In11, Run: 021, E, 0, 23
In11, Run: 022, E, 0, 8
In11, Run: 023, E, 10, 0
In11, Run: 024, E, 9, 0
In11, Run: 025, E, 0, 17
In11, Run: 026, E, 1, 0
In11, Run: 027, E, 0, 11
In11, Run: 028, E, 1, 8
In11, Run: 029, E, 0, 2
In11, Run: 030, E, 0, 26
In11, Run: 031, E, 8, 0
In11, Run: 032, E, 0, 4
In11, Run: 033, E, 7, 0
In11, Run: 034, E, 1, 0
In11, Run: 035, E, 0, 5
In11, Run: 036, E, 2, 0
In11, Run: 037, E, 0, 5
In11, Run: 038, E, 0, 0
In11, Run: 039, E, 6, 0
In11, Run: 040, E, 2, 0
In11, Run: 041, E, 12, 0
In11, Run: 042, E, 15, 0
In11, Run: 043, E, 0, 7
In11, Run: 044, E, 3, 0
In11, Run: 045, E, 8, 0
In11, Run: 046, E, 13, 0
In11, Run: 047, E, 0, 13
In11, Run: 048, E, 0, 17
In11, Run: 049, E, 15, 0
In11, Run: 050, E, 0, 1
In11, Run: 051, E, 1, 4
In11, Run: 052, E, 1, 2
In11, Run: 053, E, 0, 8
In11, Run: 054, E, 1, 2
In11, Run: 055, E, 7, 0
In11, Run: 056, E, 0, 15
In11, Run: 057, E, 1, 1
In11, Run: 058, E, 6, 0
In11, Run: 059, E, 0, 4
In11, Run: 060, E, 7, 0
In11, Run: 061, E, 0, 0
In11, Run: 062, E, 2, 1
In11, Run: 063, E, 17, 0
In11, Run: 064, E, 1, 1
In11, Run: 065, E, 4, 0
In11, Run: 066, E, 2, 1
In11, Run: 067, E, 2, 0
In11, Run: 068, E, 0, 0
In11, Run: 069, E, 4, 0
In11, Run: 070, E, 1, 7
In11, Run: 071, E, 0, 6
In11, Run: 072, E, 2, 0
In11, Run: 073, E, 0, 2
In11, Run: 074, E, 1, 0
In11, Run: 075, E, 5, 0
In11, Run: 076, E, 7, 0
In11, Run: 077, E, 0, 12
In11, Run: 078, E, 11, 0
In11, Run: 079, E, 26, 0
In11, Run: 080, E, 4, 0
In11, Run: 081, E, 0, 7
In11, Run: 082, E, 0, 2
In11, Run: 083, E, 0, 0
In11, Run: 084, E, 1, 21
In11, Run: 085, E, 0, 14
In11, Run: 086, E, 0, 7
In11, Run: 087, E, 10, 0
In11, Run: 088, E, 6, 0
In11, Run: 089, E, 4, 0
In11, Run: 090, E, 19, 0
In11, Run: 091, E, 11, 0
In11, Run: 092, E, 17, 0
In11, Run: 093, E, 0, 1
In11, Run: 094, E, 5, 0
In11, Run: 095, E, 5, 0
In11, Run: 096, E, 8, 0
In11, Run: 097, E, 0, 4
In11, Run: 098, E, 21, 0
In11, Run: 099, E, 0, 6
In11, Run: 100, E, 18, 0
In12, Run: 001, E, 0, 102
In12, Run: 002, E, 0, 79
In12, Run: 003, E, 0, 115
In12, Run: 004, E, 0, 87
In12, Run: 005, E, 0, 89
In12, Run: 006, E, 0, 81
In12, Run: 007, E, 0, 93
In12, Run: 008, E, 0, 103
In12, Run: 009, E, 0, 97
In12, Run: 010, E, 0, 103
In12, Run: 011, E, 0, 102
In12, Run: 012, E, 0, 95
In12, Run: 013, E, 0, 107
In12, Run: 014, E, 0, 90
In12, Run: 015, E, 0, 111
In12, Run: 016, E, 0, 121
In12, Run: 017, E, 0, 103
In12, Run: 018, E, 0, 85
In12, Run: 019, E, 0, 83
In12, Run: 020, E, 0, 101
In12, Run: 021, E, 1, 99
In12, Run: 022, E, 0, 110
In12, Run: 023, E, 0, 94
In12, Run: 024, E, 0, 109
In12, Run: 025, E, 0, 90
In12, Run: 026, E, 0, 121
In12, Run: 027, E, 0, 108
In12, Run: 028, E, 0, 108
In12, Run: 029, E, 0, 120
In12, Run: 030, E, 0, 99
In12, Run: 031, E, 0, 93
In12, Run: 032, E, 0, 96
In12, Run: 033, E, 0, 98
In12, Run: 034, E, 0, 107
In12, Run: 035, E, 0, 103
In12, Run: 036, E, 0, 102
In12, Run: 037, E, 0, 112
In12, Run: 038, E, 0, 100
In12, Run: 039, E, 0, 98
In12, Run: 040, E, 0, 95
In12, Run: 041, E, 0, 83
In12, Run: 042, E, 0, 101
In12, Run: 043, E, 0, 104
In12, Run: 044, E, 0, 102
In12, Run: 045, E, 0, 105
In12, Run: 046, E, 0, 89
In12, Run: 047, E, 0, 88
In12, Run: 048, E, 0, 103
In12, Run: 049, E, 0, 99
In12, Run: 050, E, 0, 113
In12, Run: 051, E, 0, 105
In12, Run: 052, E, 0, 103
In12, Run: 053, E, 0, 94
In12, Run: 054, E, 0, 116
In12, Run: 055, E, 0, 114
In12, Run: 056, E, 0, 105
In12, Run: 057, E, 0, 99
In12, Run: 058, E, 0, 80
In12, Run: 059, E, 0, 104
In12, Run: 060, E, 0, 99
In12, Run: 061, E, 0, 111
In12, Run: 062, E, 0, 79
In12, Run: 063, E, 0, 85
In12, Run: 064, E, 0, 89
In12, Run: 065, E, 0, 105
In12, Run: 066, E, 0, 111
In12, Run: 067, E, 0, 101
In12, Run: 068, E, 0, 99
In12, Run: 069, E, 0, 102
In12, Run: 070, E, 0, 114
In12, Run: 071, E, 0, 109
In12, Run: 072, E, 0, 101
In12, Run: 073, E, 0, 101
In12, Run: 074, E, 0, 89
In12, Run: 075, E, 0, 99
In12, Run: 076, E, 0, 99
In12, Run: 077, E, 0, 111
In12, Run: 078, E, 0, 93
In12, Run: 079, E, 0, 98
In12, Run: 080, E, 0, 114
In12, Run: 081, E, 0, 104
In12, Run: 082, E, 0, 97
In12, Run: 083, E, 0, 108
In12, Run: 084, E, 0, 92
In12, Run: 085, E, 0, 101
In12, Run: 086, E, 0, 98
In12, Run: 087, E, 0, 105
In12, Run: 088, E, 0, 116
In12, Run: 089, E, 0, 109
In12, Run: 090, E, 0, 103
In12, Run: 091, E, 0, 107
In12, Run: 092, E, 0, 101
In12, Run: 093, E, 0, 94
In12, Run: 094, E, 0, 88
In12, Run: 095, E, 0, 98
In12, Run: 096, E, 0, 85
In12, Run: 097, E, 0, 107
In12, Run: 098, E, 0, 104
In12, Run: 099, E, 0, 95
In12, Run: 100, E, 0, 101
In13, Run: 001, E, 99, 0
In13, Run: 002, E, 66, 0
In13, Run: 003, E, 89, 0
In13, Run: 004, E, 70, 0
In13, Run: 005, E, 80, 0
In13, Run: 006, E, 93, 0
In13, Run: 007, E, 84, 0
In13, Run: 008, E, 90, 0
In13, Run: 009, E, 80, 0
In13, Run: 010, E, 91, 0
In13, Run: 011, E, 70, 0
In13, Run: 012, E, 70, 0
In13, Run: 013, E, 78, 0
In13, Run: 014, E, 78, 0
In13, Run: 015, E, 92, 0
In13, Run: 016, E, 67, 0
In13, Run: 017, E, 120, 0
In13, Run: 018, E, 76, 0
In13, Run: 019, E, 79, 0
In13, Run: 020, E, 85, 0
In13, Run: 021, E, 82, 0
In13, Run: 022, E, 87, 0
In13, Run: 023, E, 96, 0
In13, Run: 024, E, 87, 0
In13, Run: 025, E, 79, 0
In13, Run: 026, E, 71, 0
In13, Run: 027, E, 82, 0
In13, Run: 028, E, 93, 0
In13, Run: 029, E, 105, 0
In13, Run: 030, E, 70, 0
In13, Run: 031, E, 85, 0
In13, Run: 032, E, 92, 0
In13, Run: 033, E, 73, 0
In13, Run: 034, E, 96, 0
In13, Run: 035, E, 97, 0
In13, Run: 036, E, 81, 0
In13, Run: 037, E, 86, 0
In13, Run: 038, E, 81, 0
In13, Run: 039, E, 91, 0
In13, Run: 040, E, 81, 0
In13, Run: 041, E, 88, 0
In13, Run: 042, E, 86, 0
In13, Run: 043, E, 90, 0
In13, Run: 044, E, 93, 0
In13, Run: 045, E, 78, 0
In13, Run: 046, E, 100, 0
In13, Run: 047, E, 92, 0
In13, Run: 048, E, 72, 0
In13, Run: 049, E, 89, 0
In13, Run: 050, E, 55, 0
In13, Run: 051, E, 81, 0
In13, Run: 052, E, 85, 0
In13, Run: 053, E, 90, 0
In13, Run: 054, E, 70, 0
In13, Run: 055, E, 98, 0
In13, Run: 056, E, 76, 0
In13, Run: 057, E, 72, 0
In13, Run: 058, E, 91, 0
In13, Run: 059, E, 76, 0
In13, Run: 060, E, 88, 0
In13, Run: 061, E, 60, 0
In13, Run: 062, E, 75, 0
In13, Run: 063, E, 68, 0
In13, Run: 064, E, 78, 0
In13, Run: 065, E, 75, 0
In13, Run: 066, E, 92, 0
In13, Run: 067, E, 83, 0
In13, Run: 068, E, 83, 0
In13, Run: 069, E, 76, 0
In13, Run: 070, E, 79, 0
In13, Run: 071, E, 86, 0
In13, Run: 072, E, 97, 0
In13, Run: 073, E, 93, 0
In13, Run: 074, E, 81, 0
In13, Run: 075, E, 73, 0
In13, Run: 076, E, 95, 0
In13, Run: 077, E, 90, 0
In13, Run: 078, E, 91, 0
In13, Run: 079, E, 90, 0
In13, Run: 080, E, 77, 0
In13, Run: 081, E, 92, 0
In13, Run: 082, E, 84, 0
In13, Run: 083, E, 93, 0
In13, Run: 084, E, 78, 0
In13, Run: 085, E, 66, 0
In13, Run: 086, E, 82, 0
In13, Run: 087, E, 76, 0
In13, Run: 088, E, 77, 0
In13, Run: 089, E, 101, 0
In13, Run: 090, E, 83, 0
In13, Run: 091, E, 112, 0
In13, Run: 092, E, 100, 0
In13, Run: 093, E, 84, 0
In13, Run: 094, E, 87, 0
In13, Run: 095, E, 83, 0
In13, Run: 096, E, 65, 0
In13, Run: 097, E, 74, 0
In13, Run: 098, E, 67, 0
In13, Run: 099, E, 97, 0
In13, Run: 100, E, 85, 0
In14, Run: 001, E, 9, 0
In14, Run: 002, E, 12, 0
In14, Run: 003, E, 13, 0
In14, Run: 004, E, 8, 0
In14, Run: 005, E, 0, 9
In14, Run: 006, E, 3, 0
In14, Run: 007, E, 0, 2
In14, Run: 008, E, 0, 8
In14, Run: 009, E, 15, 0
In14, Run: 010, E, 7, 0
In14, Run: 011, E, 5, 0
In14, Run: 012, E, 0, 1
In14, Run: 013, E, 13, 0
In14, Run: 014, E, 12, 0
In14, Run: 015, E, 0, 8
In14, Run: 016, E, 15, 0
In14, Run: 017, E, 11, 0
In14, Run: 018, E, 0, 9
In14, Run: 019, E, 28, 0
In14, Run: 020, E, 8, 0
In14, Run: 021, E, 7, 0
In14, Run: 022, E, 1, 1
In14, Run: 023, E, 4, 0
In14, Run: 024, E, 27, 0
In14, Run: 025, E, 20, 0
In14, Run: 026, E, 21, 0
In14, Run: 027, E, 0, 5
In14, Run: 028, E, 9, 0
In14, Run: 029, E, 1, 2
In14, Run: 030, E, 0, 11
In14, Run: 031, E, 10, 0
In14, Run: 032, E, 13, 0
In14, Run: 033, E, 20, 0
In14, Run: 034, E, 22, 0
In14, Run: 035, E, 11, 0
In14, Run: 036, E, 23, 0
In14, Run: 037, E, 0, 6
In14, Run: 038, E, 13, 0
In14, Run: 039, E, 14, 0
In14, Run: 040, E, 0, 3
In14, Run: 041, E, 15, 0
In14, Run: 042, E, 12, 0
In14, Run: 043, E, 12, 0
In14, Run: 044, E, 5, 0
In14, Run: 045, E, 0, 2
In14, Run: 046, E, 1, 4
In14, Run: 047, E, 32, 0
In14, Run: 048, E, 3, 0
In14, Run: 049, E, 15, 0
In14, Run: 050, E, 29, 0
In14, Run: 051, E, 3, 0
In14, Run: 052, E, 21, 0
In14, Run: 053, E, 12, 0
In14, Run: 054, E, 0, 3
In14, Run: 055, E, 2, 1
In14, Run: 056, E, 4, 0
In14, Run: 057, E, 17, 0
In14, Run: 058, E, 4, 0
In14, Run: 059, E, 3, 0
In14, Run: 060, E, 15, 0
In14, Run: 061, E, 14, 0
In14, Run: 062, E, 1, 2
In14, Run: 063, E, 9, 0
In14, Run: 064, E, 0, 5
In14, Run: 065, E, 1, 0
In14, Run: 066, E, 0, 10
In14, Run: 067, E, 10, 0
In14, Run: 068, E, 7, 0
In14, Run: 069, E, 11, 0
In14, Run: 070, E, 22, 0
In14, Run: 071, E, 15, 0
In14, Run: 072, E, 18, 0
In14, Run: 073, E, 0, 9
In14, Run: 074, E, 0, 4
In14, Run: 075, E, 29, 0
In14, Run: 076, E, 12, 0
In14, Run: 077, E, 6, 0
In14, Run: 078, E, 6, 0
In14, Run: 079, E, 11, 0
In14, Run: 080, E, 15, 0
In14, Run: 081, E, 12, 0
In14, Run: 082, E, 7, 0
In14, Run: 083, E, 12, 0
In14, Run: 084, E, 10, 0
In14, Run: 085, E, 4, 0
In14, Run: 086, E, 0, 3
In14, Run: 087, E, 16, 0
In14, Run: 088, E, 15, 0
In14, Run: 089, E, 0, 0
In14, Run: 090, E, 18, 0
In14, Run: 091, E, 4, 0
In14, Run: 092, E, 18, 0
In14, Run: 093, E, 18, 0
In14, Run: 094, E, 1, 1
In14, Run: 095, E, 0, 14
In14, Run: 096, E, 17, 0
In14, Run: 097, E, 4, 0
In14, Run: 098, E, 9, 0
In14, Run: 099, E, 25, 0
In14, Run: 100, E, 21, 0
In15, Run: 001, E, 0, 76
In15, Run: 002, E, 0, 65
In15, Run: 003, E, 0, 76
In15, Run: 004, E, 0, 76
In15, Run: 005, E, 0, 84
In15, Run: 006, E, 0, 78
In15, Run: 007, E, 0, 84
In15, Run: 008, E, 0, 70
In15, Run: 009, E, 0, 75
In15, Run: 010, E, 0, 64
In15, Run: 011, E, 0, 69
In15, Run: 012, E, 0, 61
In15, Run: 013, E, 0, 60
In15, Run: 014, E, 0, 72
In15, Run: 015, E, 0, 65
In15, Run: 016, E, 0, 89
In15, Run: 017, E, 0, 62
In15, Run: 018, E, 0, 66
In15, Run: 019, E, 0, 67
In15, Run: 020, E, 0, 89
In15, Run: 021, E, 0, 74
In15, Run: 022, E, 0, 46
In15, Run: 023, E, 0, 73
In15, Run: 024, E, 0, 79
In15, Run: 025, E, 0, 91
In15, Run: 026, E, 0, 86
In15, Run: 027, E, 0, 68
In15, Run: 028, E, 0, 63
In15, Run: 029, E, 0, 76
In15, Run: 030, E, 0, 87
In15, Run: 031, E, 0, 69
In15, Run: 032, E, 0, 53
In15, Run: 033, E, 0, 59
In15, Run: 034, E, 0, 85
In15, Run: 035, E, 0, 70
In15, Run: 036, E, 0, 75
In15, Run: 037, E, 0, 65
In15, Run: 038, E, 0, 82
In15, Run: 039, E, 0, 85
In15, Run: 040, E, 0, 84
In15, Run: 041, E, 0, 79
In15, Run: 042, E, 0, 56
In15, Run: 043, E, 0, 78
In15, Run: 044, E, 0, 70
In15, Run: 045, E, 0, 85
In15, Run: 046, E, 0, 58
In15, Run: 047, E, 0, 77
In15, Run: 048, E, 0, 77
In15, Run: 049, E, 0, 63
In15, Run: 050, E, 0, 77
In15, Run: 051, E, 0, 72
In15, Run: 052, E, 0, 64
In15, Run: 053, E, 0, 73
In15, Run: 054, E, 0, 78
In15, Run: 055, E, 0, 77
In15, Run: 056, E, 0, 77
In15, Run: 057, E, 0, 103
In15, Run: 058, E, 0, 76
In15, Run: 059, E, 0, 77
In15, Run: 060, E, 0, 71
In15, Run: 061, E, 0, 59
In15, Run: 062, E, 0, 74
In15, Run: 063, E, 0, 80
In15, Run: 064, E, 0, 66
In15, Run: 065, E, 0, 51
In15, Run: 066, E, 0, 64
In15, Run: 067, E, 0, 72
In15, Run: 068, E, 0, 78
In15, Run: 069, E, 0, 80
In15, Run: 070, E, 0, 68
In15, Run: 071, E, 0, 71
In15, Run: 072, E, 0, 68
In15, Run: 073, E, 0, 57
In15, Run: 074, E, 0, 77
In15, Run: 075, E, 0, 74
In15, Run: 076, E, 0, 78
In15, Run: 077, E, 0, 64
In15, Run: 078, E, 0, 61
In15, Run: 079, E, 0, 58
In15, Run: 080, E, 0, 65
In15, Run: 081, E, 0, 66
In15, Run: 082, E, 0, 71
In15, Run: 083, E, 0, 78
In15, Run: 084, E, 0, 79
In15, Run: 085, E, 0, 67
In15, Run: 086, E, 0, 88
In15, Run: 087, E, 0, 63
In15, Run: 088, E, 0, 82
In15, Run: 089, E, 0, 72
In15, Run: 090, E, 0, 66
In15, Run: 091, E, 0, 76
In15, Run: 092, E, 0, 64
In15, Run: 093, E, 0, 81
In15, Run: 094, E, 0, 68
In15, Run: 095, E, 0, 85
In15, Run: 096, E, 0, 78
In15, Run: 097, E, 0, 63
In15, Run: 098, E, 0, 64
In15, Run: 099, E, 0, 77
In15, Run: 100, E, 0, 69
In17, Run: 001, E, 5, 0
In17, Run: 002, E, 26, 0
In17, Run: 003, E, 15, 0
In17, Run: 004, E, 7, 0
In17, Run: 005, E, 36, 0
In17, Run: 006, E, 21, 0
In17, Run: 007, E, 15, 0
In17, Run: 008, E, 24, 0
In17, Run: 009, E, 13, 0
In17, Run: 010, E, 23, 0
In17, Run: 011, E, 23, 0
In17, Run: 012, E, 18, 0
In17, Run: 013, E, 29, 0
In17, Run: 014, E, 24, 0
In17, Run: 015, E, 13, 0
In17, Run: 016, E, 12, 0
In17, Run: 017, E, 27, 0
In17, Run: 018, E, 8, 0
In17, Run: 019, E, 10, 0
In17, Run: 020, E, 25, 0
In17, Run: 021, E, 7, 0
In17, Run: 022, E, 17, 0
In17, Run: 023, E, 13, 0
In17, Run: 024, E, 7, 0
In17, Run: 025, E, 5, 0
In17, Run: 026, E, 15, 0
In17, Run: 027, E, 30, 0
In17, Run: 028, E, 29, 0
In17, Run: 029, E, 18, 0
In17, Run: 030, E, 26, 0
In17, Run: 031, E, 27, 0
In17, Run: 032, E, 27, 0
In17, Run: 033, E, 10, 0
In17, Run: 034, E, 32, 0
In17, Run: 035, E, 0, 1
In17, Run: 036, E, 31, 0
In17, Run: 037, E, 32, 0
In17, Run: 038, E, 29, 0
In17, Run: 039, E, 21, 0
In17, Run: 040, E, 28, 0
In17, Run: 041, E, 0, 3
In17, Run: 042, E, 18, 0
In17, Run: 043, E, 2, 1
In17, Run: 044, E, 24, 0
In17, Run: 045, E, 23, 0
In17, Run: 046, E, 32, 0
In17, Run: 047, E, 23, 0
In17, Run: 048, E, 12, 0
In17, Run: 049, E, 15, 0
In17, Run: 050, E, 32, 0
In17, Run: 051, E, 25, 0
In17, Run: 052, E, 10, 0
In17, Run: 053, E, 13, 0
In17, Run: 054, E, 25, 0
In17, Run: 055, E, 15, 0
In17, Run: 056, E, 2, 0
In17, Run: 057, E, 17, 0
In17, Run: 058, E, 19, 0
In17, Run: 059, E, 31, 0
In17, Run: 060, E, 18, 0
In17, Run: 061, E, 3, 0
In17, Run: 062, E, 18, 0
In17, Run: 063, E, 6, 0
In17, Run: 064, E, 35, 0
In17, Run: 065, E, 30, 0
In17, Run: 066, E, 22, 0
In17, Run: 067, E, 15, 0
In17, Run: 068, E, 24, 0
In17, Run: 069, E, 14, 0
In17, Run: 070, E, 42, 0
In17, Run: 071, E, 22, 0
In17, Run: 072, E, 8, 0
In17, Run: 073, E, 13, 0
In17, Run: 074, E, 7, 0
In17, Run: 075, E, 5, 0
In17, Run: 076, E, 27, 0
In17, Run: 077, E, 28, 0
In17, Run: 078, E, 18, 0
In17, Run: 079, E, 3, 0
In17, Run: 080, E, 29, 0
In17, Run: 081, E, 18, 0
In17, Run: 082, E, 10, 0
In17, Run: 083, E, 15, 0
In17, Run: 084, E, 26, 0
In17, Run: 085, E, 21, 0
In17, Run: 086, E, 21, 0
In17, Run: 087, E, 26, 0
In17, Run: 088, E, 31, 0
In17, Run: 089, E, 25, 0
In17, Run: 090, E, 16, 0
In17, Run: 091, E, 9, 0
In17, Run: 092, E, 17, 0
In17, Run: 093, E, 10, 0
In17, Run: 094, E, 42, 0
In17, Run: 095, E, 25, 0
In17, Run: 096, E, 28, 0
In17, Run: 097, E, 17, 0
In17, Run: 098, E, 4, 0
In17, Run: 099, E, 12, 0
In17, Run: 100, E, 29, 0
In19, Run: 001, E, 71, 0
In19, Run: 002, E, 69, 0
In19, Run: 003, E, 79, 0
In19, Run: 004, E, 72, 0
In19, Run: 005, E, 55, 0
In19, Run: 006, E, 80, 0
In19, Run: 007, E, 65, 0
In19, Run: 008, E, 66, 0
In19, Run: 009, E, 69, 0
In19, Run: 010, E, 59, 0
In19, Run: 011, E, 50, 0
In19, Run: 012, E, 57, 0
In19, Run: 013, E, 75, 0
In19, Run: 014, E, 64, 0
In19, Run: 015, E, 60, 0
In19, Run: 016, E, 52, 0
In19, Run: 017, E, 39, 0
In19, Run: 018, E, 66, 0
In19, Run: 019, E, 69, 0
In19, Run: 020, E, 63, 0
In19, Run: 021, E, 53, 0
In19, Run: 022, E, 68, 0
In19, Run: 023, E, 63, 0
In19, Run: 024, E, 53, 0
In19, Run: 025, E, 71, 0
In19, Run: 026, E, 76, 0
In19, Run: 027, E, 54, 0
In19, Run: 028, E, 71, 0
In19, Run: 029, E, 46, 0
In19, Run: 030, E, 70, 0
In19, Run: 031, E, 78, 0
In19, Run: 032, E, 63, 0
In19, Run: 033, E, 56, 0
