Input Number, Run_Number, Result@ 100, X1, Y, X2
In02, Run: 036, F, 2, 93, 0
In02, Run: 037, F, 0, 85, 0
In02, Run: 038, F, 1, 79, 0
In02, Run: 039, F, 1, 94, 0
In02, Run: 040, F, 0, 84, 0
In02, Run: 041, F, 1, 86, 0
In02, Run: 042, F, 0, 99, 0
In02, Run: 043, F, 4, 84, 0
In02, Run: 044, F, 3, 80, 0
In02, Run: 045, F, 0, 92, 0
In02, Run: 046, F, 2, 91, 0
In02, Run: 047, F, 2, 98, 0
In02, Run: 048, F, 3, 93, 0
In02, Run: 049, F, 2, 104, 0
In02, Run: 050, F, 0, 95, 0
In02, Run: 051, F, 0, 82, 0
In02, Run: 052, F, 3, 98, 0
In02, Run: 053, F, 1, 102, 0
In02, Run: 054, F, 0, 99, 0
In02, Run: 055, F, 0, 104, 0
In02, Run: 056, F, 1, 73, 0
In02, Run: 057, F, 3, 98, 0
In02, Run: 058, F, 1, 95, 0
In02, Run: 059, F, 0, 101, 0
In02, Run: 060, F, 0, 76, 0
In02, Run: 061, F, 0, 79, 0
In02, Run: 062, F, 2, 98, 0
In02, Run: 063, F, 2, 109, 0
In02, Run: 064, F, 3, 79, 0
In02, Run: 065, F, 0, 88, 0
In02, Run: 066, F, 1, 98, 0
In02, Run: 067, F, 0, 84, 0
In02, Run: 068, F, 1, 87, 0
In02, Run: 069, F, 0, 88, 0
In02, Run: 070, F, 0, 72, 0
In02, Run: 071, F, 2, 96, 0
In02, Run: 072, F, 2, 83, 0
In02, Run: 073, F, 3, 78, 0
In02, Run: 074, F, 3, 106, 0
In02, Run: 075, F, 2, 108, 0
In02, Run: 076, F, 1, 84, 0
In02, Run: 077, F, 2, 90, 0
In02, Run: 078, F, 1, 94, 0
In02, Run: 079, F, 0, 96, 0
In02, Run: 080, F, 1, 79, 0
In02, Run: 081, F, 2, 87, 0
In02, Run: 082, F, 1, 84, 0
In02, Run: 083, F, 3, 88, 0
In02, Run: 084, F, 0, 72, 0
In02, Run: 085, F, 1, 87, 0
In02, Run: 086, F, 2, 105, 0
In02, Run: 087, F, 3, 101, 0
In02, Run: 088, F, 1, 86, 0
In02, Run: 089, F, 0, 100, 0
In02, Run: 090, F, 0, 99, 0
In02, Run: 091, F, 2, 88, 0
In02, Run: 092, F, 1, 84, 0
In02, Run: 093, F, 0, 79, 0
In02, Run: 094, F, 0, 73, 0
In02, Run: 095, F, 1, 78, 1
In02, Run: 096, F, 1, 85, 0
In02, Run: 097, F, 2, 88, 0
In02, Run: 098, F, 3, 99, 0
In02, Run: 099, F, 0, 79, 0
In02, Run: 100, F, 1, 102, 0
In03, Run: 001, F, 2, 87, 0
In03, Run: 002, F, 2, 92, 0
In03, Run: 003, F, 1, 108, 0
In03, Run: 004, F, 1, 84, 0
In03, Run: 005, F, 1, 100, 0
In03, Run: 006, F, 0, 98, 0
In03, Run: 007, F, 2, 92, 0
In03, Run: 008, F, 0, 85, 0
In03, Run: 009, F, 2, 80, 0
In03, Run: 010, F, 0, 89, 0
In03, Run: 011, F, 0, 86, 0
In03, Run: 012, F, 0, 91, 0
In03, Run: 013, F, 3, 83, 0
In03, Run: 014, F, 2, 109, 0
In03, Run: 015, F, 1, 81, 0
In03, Run: 016, F, 0, 104, 0
In03, Run: 017, F, 1, 99, 0
In03, Run: 018, F, 1, 85, 0
In03, Run: 019, F, 0, 98, 0
In03, Run: 020, F, 1, 96, 0
In03, Run: 021, F, 1, 100, 0
In03, Run: 022, F, 2, 95, 0
In03, Run: 023, F, 3, 106, 0
In03, Run: 024, F, 1, 82, 0
In03, Run: 025, F, 0, 112, 0
In03, Run: 026, F, 1, 93, 0
In03, Run: 027, F, 2, 79, 0
In03, Run: 028, F, 2, 92, 0
In03, Run: 029, F, 1, 103, 0
In03, Run: 030, F, 2, 100, 0
In03, Run: 031, F, 0, 91, 0
In03, Run: 032, F, 0, 100, 0
In03, Run: 033, F, 0, 115, 0
In03, Run: 034, F, 3, 98, 0
In03, Run: 035, F, 3, 90, 0
In03, Run: 036, F, 1, 75, 0
In03, Run: 037, F, 1, 96, 0
In03, Run: 038, F, 3, 101, 0
In03, Run: 039, F, 0, 58, 0
In03, Run: 040, F, 0, 106, 0
In03, Run: 041, F, 1, 99, 0
In03, Run: 042, F, 1, 86, 0
In03, Run: 043, F, 1, 122, 0
In03, Run: 044, F, 0, 89, 0
In03, Run: 045, F, 2, 101, 0
In03, Run: 046, F, 1, 90, 0
In03, Run: 047, F, 0, 113, 0
In03, Run: 048, F, 0, 77, 0
In03, Run: 049, F, 1, 105, 0
In03, Run: 050, F, 2, 88, 0
In03, Run: 051, F, 0, 67, 0
In03, Run: 052, F, 0, 87, 0
In03, Run: 053, F, 2, 97, 0
In03, Run: 054, F, 3, 88, 0
In03, Run: 055, F, 1, 106, 0
In03, Run: 056, F, 0, 70, 0
In03, Run: 057, F, 1, 88, 0
In03, Run: 058, F, 0, 94, 0
In03, Run: 059, F, 1, 90, 0
In03, Run: 060, F, 1, 94, 0
In03, Run: 061, F, 1, 104, 0
In03, Run: 062, F, 0, 94, 0
In03, Run: 063, F, 1, 107, 0
In03, Run: 064, F, 0, 95, 0
In03, Run: 065, F, 2, 78, 0
In03, Run: 066, F, 3, 95, 0
In03, Run: 067, F, 0, 94, 0
In03, Run: 068, F, 0, 95, 0
In03, Run: 069, F, 1, 105, 0
In03, Run: 070, F, 2, 81, 0
In03, Run: 071, F, 1, 93, 0
In03, Run: 072, F, 1, 113, 0
In03, Run: 073, F, 0, 90, 0
In03, Run: 074, F, 1, 87, 0
In03, Run: 075, F, 2, 87, 0
In03, Run: 076, F, 0, 91, 0
In03, Run: 077, F, 2, 98, 0
In03, Run: 078, F, 2, 101, 0
In03, Run: 079, F, 1, 85, 0
In03, Run: 080, F, 1, 97, 0
In03, Run: 081, F, 3, 101, 0
In03, Run: 082, F, 2, 95, 0
In03, Run: 083, F, 1, 103, 0
In03, Run: 084, F, 0, 95, 0
In03, Run: 085, F, 2, 107, 0
In03, Run: 086, F, 2, 106, 0
In03, Run: 087, F, 1, 82, 0
In03, Run: 088, F, 1, 93, 0
In03, Run: 089, F, 1, 93, 0
In03, Run: 090, F, 1, 94, 0
In03, Run: 091, F, 1, 70, 0
In03, Run: 092, F, 0, 94, 0
In03, Run: 093, F, 1, 97, 0
In03, Run: 094, F, 2, 78, 0
In03, Run: 095, F, 1, 101, 0
In03, Run: 096, F, 2, 85, 0
In03, Run: 097, F, 1, 91, 0
In03, Run: 098, F, 1, 87, 0
In03, Run: 099, F, 2, 87, 0
In03, Run: 100, F, 0, 85, 0
In04, Run: 001, F, 1, 65, 0
In04, Run: 002, F, 0, 48, 0
In04, Run: 003, F, 1, 96, 0
In04, Run: 004, F, 2, 67, 1
In04, Run: 005, F, 1, 45, 0
In04, Run: 006, F, 0, 42, 0
In04, Run: 007, F, 1, 37, 0
In04, Run: 008, F, 0, 52, 0
In04, Run: 009, F, 1, 76, 0
In04, Run: 010, F, 1, 74, 0
In04, Run: 011, F, 2, 61, 0
In04, Run: 012, F, 1, 70, 0
In04, Run: 013, F, 0, 55, 0
In04, Run: 014, F, 2, 53, 0
In04, Run: 015, F, 0, 52, 0
In04, Run: 016, F, 0, 70, 0
In04, Run: 017, F, 0, 37, 0
In04, Run: 018, F, 0, 57, 0
In04, Run: 019, F, 2, 79, 0
In04, Run: 020, F, 1, 54, 0
In04, Run: 021, F, 2, 63, 0
In04, Run: 022, F, 0, 54, 0
In04, Run: 023, F, 1, 44, 0
In04, Run: 024, F, 0, 57, 0
In04, Run: 025, F, 0, 59, 0
In04, Run: 026, F, 1, 56, 0
In04, Run: 027, F, 1, 58, 0
In04, Run: 028, F, 0, 44, 0
In04, Run: 029, F, 0, 55, 0
In04, Run: 030, F, 0, 40, 0
In04, Run: 031, F, 1, 60, 0
In04, Run: 032, F, 1, 59, 0
In04, Run: 033, F, 1, 53, 0
In04, Run: 034, F, 1, 65, 0
In04, Run: 035, F, 1, 61, 0
In04, Run: 036, F, 0, 68, 0
In04, Run: 037, F, 2, 66, 0
In04, Run: 038, F, 0, 77, 0
In04, Run: 039, F, 2, 61, 0
In04, Run: 040, F, 2, 59, 0
In04, Run: 041, F, 0, 57, 0
In04, Run: 042, F, 1, 64, 0
In04, Run: 043, F, 0, 68, 0
In04, Run: 044, F, 1, 65, 0
In04, Run: 045, F, 0, 49, 0
In04, Run: 046, F, 0, 54, 0
In04, Run: 047, F, 1, 66, 0
In04, Run: 048, F, 1, 55, 0
In04, Run: 049, F, 2, 63, 0
In04, Run: 050, F, 2, 44, 0
In04, Run: 051, F, 2, 75, 0
In04, Run: 052, F, 0, 56, 0
In04, Run: 053, F, 2, 69, 0
In04, Run: 054, F, 2, 63, 0
In04, Run: 055, F, 2, 61, 0
In04, Run: 056, F, 1, 60, 0
In04, Run: 057, F, 1, 59, 0
In04, Run: 058, F, 2, 70, 0
In04, Run: 059, F, 0, 65, 0
In04, Run: 060, F, 1, 56, 0
In04, Run: 061, F, 1, 66, 0
In04, Run: 062, F, 1, 69, 0
In04, Run: 063, F, 1, 63, 0
In04, Run: 064, F, 1, 45, 0
In04, Run: 065, F, 1, 60, 0
In04, Run: 066, F, 0, 58, 0
In04, Run: 067, F, 1, 83, 0
In04, Run: 068, F, 2, 38, 0
In04, Run: 069, F, 1, 34, 0
In04, Run: 070, F, 0, 55, 0
In04, Run: 071, F, 2, 67, 0
In04, Run: 072, F, 0, 65, 0
In04, Run: 073, F, 0, 62, 0
In04, Run: 074, F, 2, 66, 0
In04, Run: 075, F, 1, 45, 0
In04, Run: 076, F, 2, 49, 0
In04, Run: 077, F, 0, 50, 0
In04, Run: 078, F, 3, 47, 1
In04, Run: 079, F, 0, 52, 0
In04, Run: 080, F, 0, 54, 0
In04, Run: 081, F, 2, 72, 0
In04, Run: 082, F, 0, 51, 0
In04, Run: 083, F, 1, 64, 0
In04, Run: 084, F, 0, 69, 0
In04, Run: 085, F, 2, 70, 0
In04, Run: 086, F, 0, 59, 0
In04, Run: 087, F, 0, 55, 0
In04, Run: 088, F, 1, 69, 0
In04, Run: 089, F, 1, 72, 0
In04, Run: 090, F, 3, 67, 0
In04, Run: 091, F, 0, 54, 0
In04, Run: 092, F, 1, 43, 0
In04, Run: 093, F, 0, 45, 0
In04, Run: 094, F, 0, 44, 0
In04, Run: 095, F, 1, 74, 0
In04, Run: 096, F, 1, 54, 0
In04, Run: 097, F, 1, 54, 0
In04, Run: 098, F, 0, 67, 0
In04, Run: 099, F, 3, 66, 0
In04, Run: 100, F, 1, 54, 0
In05, Run: 001, F, 1, 95, 0
In05, Run: 002, F, 1, 115, 0
In05, Run: 003, F, 0, 86, 0
In05, Run: 004, F, 0, 81, 0
In05, Run: 005, F, 0, 92, 0
In05, Run: 006, F, 1, 88, 0
In05, Run: 007, F, 1, 71, 0
In05, Run: 008, F, 0, 94, 0
In05, Run: 009, F, 0, 101, 0
In05, Run: 010, F, 1, 88, 0
In05, Run: 011, F, 1, 101, 0
In05, Run: 012, F, 0, 96, 0
In05, Run: 013, F, 1, 103, 0
In05, Run: 014, F, 3, 86, 0
In05, Run: 015, F, 1, 85, 0
In05, Run: 016, F, 1, 88, 0
In05, Run: 017, F, 1, 76, 0
In05, Run: 018, F, 0, 99, 0
In05, Run: 019, F, 3, 92, 0
In05, Run: 020, F, 1, 86, 0
In05, Run: 021, F, 1, 86, 0
In05, Run: 022, F, 1, 102, 0
In05, Run: 023, F, 2, 81, 0
In05, Run: 024, F, 1, 103, 0
In05, Run: 025, F, 0, 86, 0
In05, Run: 026, F, 1, 75, 0
In05, Run: 027, F, 0, 86, 0
In05, Run: 028, F, 0, 82, 0
In05, Run: 029, F, 2, 102, 0
In05, Run: 030, F, 3, 97, 0
In05, Run: 031, F, 1, 87, 0
In05, Run: 032, F, 2, 89, 0
In05, Run: 033, F, 6, 97, 0
In05, Run: 034, F, 0, 87, 0
In05, Run: 035, F, 0, 85, 0
In05, Run: 036, F, 1, 80, 0
In05, Run: 037, F, 2, 80, 0
In05, Run: 038, F, 0, 105, 0
In05, Run: 039, F, 1, 103, 0
In05, Run: 040, F, 1, 105, 0
In05, Run: 041, F, 2, 82, 0
In05, Run: 042, F, 1, 115, 0
In05, Run: 043, F, 0, 80, 0
In05, Run: 044, F, 0, 88, 0
In05, Run: 045, F, 1, 101, 0
In05, Run: 046, F, 1, 97, 0
In05, Run: 047, F, 1, 95, 0
In05, Run: 048, F, 0, 104, 0
In05, Run: 049, F, 0, 75, 0
In05, Run: 050, F, 0, 103, 0
In05, Run: 051, F, 0, 76, 0
In05, Run: 052, F, 0, 105, 0
In05, Run: 053, F, 0, 93, 0
In05, Run: 054, F, 0, 83, 0
In05, Run: 055, F, 1, 97, 0
In05, Run: 056, F, 0, 88, 0
In05, Run: 057, F, 0, 69, 0
In05, Run: 058, F, 5, 108, 0
In05, Run: 059, F, 0, 90, 0
In05, Run: 060, F, 0, 95, 0
In05, Run: 061, F, 0, 77, 0
In05, Run: 062, F, 0, 99, 0
In05, Run: 063, F, 0, 102, 0
In05, Run: 064, F, 1, 106, 0
In05, Run: 065, F, 1, 103, 0
In05, Run: 066, F, 2, 101, 0
In05, Run: 067, F, 1, 97, 0
In05, Run: 068, F, 2, 78, 0
In05, Run: 069, F, 0, 97, 0
In05, Run: 070, F, 0, 94, 0
In05, Run: 071, F, 0, 90, 0
In05, Run: 072, F, 0, 94, 0
In05, Run: 073, F, 1, 93, 0
In05, Run: 074, F, 3, 85, 0
In05, Run: 075, F, 0, 86, 0
In05, Run: 076, F, 2, 75, 0
In05, Run: 077, F, 0, 102, 0
In05, Run: 078, F, 0, 91, 0
In05, Run: 079, F, 1, 101, 0
In05, Run: 080, F, 1, 82, 0
In05, Run: 081, F, 0, 97, 0
In05, Run: 082, F, 2, 75, 0
In05, Run: 083, F, 1, 89, 0
In05, Run: 084, F, 0, 102, 0
In05, Run: 085, F, 0, 87, 0
In05, Run: 086, F, 0, 89, 0
In05, Run: 087, F, 1, 74, 0
In05, Run: 088, F, 2, 94, 0
In05, Run: 089, F, 1, 93, 0
In05, Run: 090, F, 0, 78, 0
In05, Run: 091, F, 1, 89, 0
In05, Run: 092, F, 0, 92, 0
In05, Run: 093, F, 2, 81, 0
In05, Run: 094, F, 0, 88, 0
In05, Run: 095, F, 3, 97, 0
In05, Run: 096, F, 1, 82, 0
In05, Run: 097, F, 0, 103, 0
In05, Run: 098, F, 1, 81, 0
In05, Run: 099, F, 2, 104, 1
In05, Run: 100, F, 3, 98, 0
In06, Run: 001, F, 0, 63, 0
In06, Run: 002, F, 1, 68, 0
In06, Run: 003, F, 2, 63, 0
In06, Run: 004, F, 1, 90, 0
In06, Run: 005, F, 0, 78, 0
In06, Run: 006, F, 2, 73, 0
In06, Run: 007, F, 0, 77, 0
In06, Run: 008, F, 2, 80, 0
In06, Run: 009, F, 1, 80, 0
In06, Run: 010, F, 1, 79, 0
In06, Run: 011, F, 0, 85, 0
In06, Run: 012, F, 1, 65, 0
In06, Run: 013, F, 0, 84, 0
In06, Run: 014, F, 0, 81, 0
In06, Run: 015, F, 1, 70, 0
In06, Run: 016, F, 1, 89, 0
In06, Run: 017, F, 1, 72, 0
In06, Run: 018, F, 1, 58, 0
In06, Run: 019, F, 1, 73, 0
In06, Run: 020, F, 3, 86, 0
In06, Run: 021, F, 1, 59, 0
In06, Run: 022, F, 2, 89, 0
In06, Run: 023, F, 0, 60, 0
In06, Run: 024, F, 2, 73, 0
In06, Run: 025, F, 1, 101, 0
In06, Run: 026, F, 1, 72, 0
In06, Run: 027, F, 0, 100, 0
In06, Run: 028, F, 0, 80, 0
In06, Run: 029, F, 2, 68, 0
In06, Run: 030, F, 0, 89, 0
In06, Run: 031, F, 0, 87, 0
In06, Run: 032, F, 3, 93, 0
In06, Run: 033, F, 2, 76, 0
In06, Run: 034, F, 0, 68, 0
In06, Run: 035, F, 2, 96, 0
In06, Run: 036, F, 1, 72, 0
In06, Run: 037, F, 1, 75, 0
In06, Run: 038, F, 0, 61, 0
In06, Run: 039, F, 3, 80, 0
In06, Run: 040, F, 0, 80, 0
In06, Run: 041, F, 3, 96, 0
In06, Run: 042, F, 2, 71, 0
In06, Run: 043, F, 2, 60, 0
In06, Run: 044, F, 0, 70, 0
In06, Run: 045, F, 1, 84, 0
In06, Run: 046, F, 1, 93, 0
In06, Run: 047, F, 0, 67, 0
In06, Run: 048, F, 0, 66, 0
In06, Run: 049, F, 2, 62, 0
In06, Run: 050, F, 2, 88, 0
In06, Run: 051, F, 0, 96, 0
In06, Run: 052, F, 1, 74, 0
In06, Run: 053, F, 0, 79, 0
In06, Run: 054, F, 2, 78, 0
In06, Run: 055, F, 0, 83, 0
In06, Run: 056, F, 2, 89, 0
In06, Run: 057, F, 1, 81, 0
In06, Run: 058, F, 3, 78, 0
In06, Run: 059, F, 3, 63, 0
In06, Run: 060, F, 0, 73, 0
In06, Run: 061, F, 1, 77, 0
In06, Run: 062, F, 1, 90, 0
In06, Run: 063, F, 1, 90, 0
In06, Run: 064, F, 0, 70, 0
In06, Run: 065, F, 3, 78, 0
In06, Run: 066, F, 1, 81, 0
In06, Run: 067, F, 0, 74, 0
In06, Run: 068, F, 2, 81, 0
In06, Run: 069, F, 1, 79, 0
In06, Run: 070, F, 1, 81, 0
In06, Run: 071, F, 1, 88, 0
In06, Run: 072, F, 0, 81, 0
In06, Run: 073, F, 0, 76, 0
In06, Run: 074, F, 1, 70, 0
In06, Run: 075, F, 0, 78, 0
In06, Run: 076, F, 2, 76, 0
In06, Run: 077, F, 2, 76, 0
In06, Run: 078, F, 0, 99, 0
In06, Run: 079, F, 0, 76, 0
In06, Run: 080, F, 2, 70, 0
In06, Run: 081, F, 2, 77, 0
In06, Run: 082, F, 1, 55, 0
In06, Run: 083, F, 2, 83, 0
In06, Run: 084, F, 0, 81, 0
In06, Run: 085, F, 0, 99, 0
In06, Run: 086, F, 0, 77, 0
In06, Run: 087, F, 1, 73, 0
In06, Run: 088, F, 0, 94, 0
In06, Run: 089, F, 0, 82, 0
In06, Run: 090, F, 1, 66, 0
In06, Run: 091, F, 0, 81, 0
In06, Run: 092, F, 1, 78, 0
In06, Run: 093, F, 1, 59, 0
In06, Run: 094, F, 1, 62, 0
In06, Run: 095, F, 0, 73, 0
In06, Run: 096, F, 0, 82, 0
In06, Run: 097, F, 0, 102, 0
In06, Run: 098, F, 0, 91, 0
In06, Run: 099, F, 3, 69, 0
In06, Run: 100, F, 0, 86, 0
In07, Run: 001, F, 0, 79, 0
In07, Run: 002, F, 5, 85, 0
In07, Run: 003, F, 1, 80, 0
In07, Run: 004, F, 1, 95, 0
In07, Run: 005, F, 1, 85, 0
In07, Run: 006, F, 1, 101, 0
In07, Run: 007, F, 1, 88, 0
In07, Run: 008, F, 2, 72, 0
In07, Run: 009, F, 0, 92, 0
In07, Run: 010, F, 2, 90, 0
In07, Run: 011, F, 0, 91, 0
In07, Run: 012, F, 1, 70, 0
In07, Run: 013, F, 0, 79, 0
In07, Run: 014, F, 1, 98, 0
In07, Run: 015, F, 2, 90, 0
In07, Run: 016, F, 0, 92, 0
In07, Run: 017, F, 2, 75, 0
In07, Run: 018, F, 0, 85, 0
In07, Run: 019, F, 2, 75, 0
In07, Run: 020, F, 0, 84, 0
In07, Run: 021, F, 0, 82, 0
In07, Run: 022, F, 3, 78, 0
In07, Run: 023, F, 1, 78, 0
In07, Run: 024, F, 0, 68, 0
In07, Run: 025, F, 2, 88, 0
In07, Run: 026, F, 2, 81, 0
In07, Run: 027, F, 0, 87, 0
In07, Run: 028, F, 0, 85, 0
In07, Run: 029, F, 2, 107, 0
In07, Run: 030, F, 1, 91, 0
In07, Run: 031, F, 1, 68, 0
In07, Run: 032, F, 2, 77, 0
In07, Run: 033, F, 1, 95, 0
In07, Run: 034, F, 1, 90, 0
In07, Run: 035, F, 1, 82, 0
In07, Run: 036, F, 3, 96, 0
In07, Run: 037, F, 1, 96, 0
In07, Run: 038, F, 2, 125, 0
In07, Run: 039, F, 1, 97, 0
In07, Run: 040, F, 3, 81, 0
In07, Run: 041, F, 3, 72, 0
In07, Run: 042, F, 2, 81, 0
In07, Run: 043, F, 1, 70, 0
In07, Run: 044, F, 4, 78, 0
In07, Run: 045, F, 2, 83, 0
In07, Run: 046, F, 0, 85, 0
In07, Run: 047, F, 3, 100, 0
In07, Run: 048, F, 0, 104, 0
In07, Run: 049, F, 0, 84, 0
In07, Run: 050, F, 2, 97, 0
In07, Run: 051, F, 0, 95, 0
In07, Run: 052, F, 1, 82, 0
In07, Run: 053, F, 0, 81, 0
In07, Run: 054, F, 0, 82, 0
In07, Run: 055, F, 0, 73, 0
In07, Run: 056, F, 1, 88, 0
In07, Run: 057, F, 1, 76, 0
In07, Run: 058, F, 0, 75, 0
In07, Run: 059, F, 0, 98, 0
In07, Run: 060, F, 0, 84, 0
In07, Run: 061, F, 0, 91, 0
In07, Run: 062, F, 1, 80, 0
In07, Run: 063, F, 2, 93, 0
In07, Run: 064, F, 1, 74, 0
In07, Run: 065, F, 1, 78, 0
In07, Run: 066, F, 0, 94, 0
In07, Run: 067, F, 1, 95, 0
In07, Run: 068, F, 0, 78, 0
In07, Run: 069, F, 1, 80, 0
In07, Run: 070, F, 2, 91, 0
In07, Run: 071, F, 0, 85, 0
In07, Run: 072, F, 1, 82, 0
In07, Run: 073, F, 1, 85, 0
In07, Run: 074, F, 0, 93, 0
In07, Run: 075, F, 3, 89, 0
In07, Run: 076, F, 1, 80, 0
In07, Run: 077, F, 3, 73, 0
In07, Run: 078, F, 4, 92, 0
In07, Run: 079, F, 2, 91, 0
In07, Run: 080, F, 2, 77, 0
In07, Run: 081, F, 0, 80, 0
In07, Run: 082, F, 0, 89, 0
In07, Run: 083, F, 2, 87, 0
In07, Run: 084, F, 0, 78, 0
In07, Run: 085, F, 0, 100, 0
In07, Run: 086, F, 0, 100, 0
In07, Run: 087, F, 3, 90, 0
In07, Run: 088, F, 1, 78, 0
In07, Run: 089, F, 0, 102, 0
In07, Run: 090, F, 2, 95, 0
In07, Run: 091, F, 3, 72, 0
In07, Run: 092, F, 3, 73, 0
In07, Run: 093, F, 0, 94, 0
In07, Run: 094, F, 2, 86, 0
In07, Run: 095, F, 0, 87, 0
In07, Run: 096, F, 2, 66, 0
In07, Run: 097, F, 5, 95, 0
