Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, D, CO, Y, PE, CE, E, F, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-1, Run: 015, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 60, 3, 3, 60, 9, 5, 3, 9, 9, 18, 72, 36
INVAR-1, Run: 016, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 129, 7, 7, 129, 9, 6, 2, 9, 9, 18, 358, 179
INVAR-1, Run: 017, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 154, 9, 7, 154, 9, 3, 5, 8, 9, 18, 294, 147
INVAR-1, Run: 018, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 105, 7, 7, 105, 9, 6, 2, 9, 9, 18, 64, 32
INVAR-1, Run: 019, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 60, 8, 6, 60, 9, 4, 4, 8, 9, 18, 96, 48
INVAR-1, Run: 020, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 132, 11, 11, 132, 9, 6, 2, 9, 9, 18, 102, 51
INVAR-1, Run: 021, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 122, 10, 8, 122, 9, 4, 4, 8, 9, 18, 60, 30
INVAR-1, Run: 022, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 72, 9, 9, 72, 9, 7, 1, 9, 9, 18, 116, 58
INVAR-1, Run: 023, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 30, 1, 1, 30, 9, 6, 2, 9, 9, 18, 294, 147
INVAR-1, Run: 024, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 149, 8, 6, 149, 9, 8, 0, 8, 9, 18, 242, 121
INVAR-1, Run: 025, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 59, 5, 5, 59, 9, 5, 3, 9, 9, 18, 114, 57
INVAR-1, Run: 026, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 82, 7, 5, 82, 9, 6, 2, 8, 9, 18, 48, 24
INVAR-1, Run: 027, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 122, 9, 7, 122, 9, 5, 3, 8, 9, 18, 52, 26
INVAR-1, Run: 028, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 142, 6, 6, 142, 9, 6, 2, 9, 9, 18, 16, 8
INVAR-1, Run: 029, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 219, 4, 4, 219, 9, 8, 0, 9, 9, 18, 52, 26
INVAR-1, Run: 030, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 73, 2, 2, 73, 9, 6, 2, 9, 9, 18, 142, 71
INVAR-1, Run: 031, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 124, 5, 5, 124, 9, 7, 1, 9, 9, 18, 78, 39
INVAR-1, Run: 032, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 212, 7, 7, 212, 9, 4, 4, 9, 9, 18, 172, 86
INVAR-1, Run: 033, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 67, 3, 3, 67, 9, 5, 3, 9, 9, 18, 90, 45
INVAR-1, Run: 034, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 70, 6, 6, 70, 9, 5, 3, 9, 9, 18, 76, 38
INVAR-1, Run: 035, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 50, 9, 9, 50, 9, 4, 4, 9, 9, 18, 402, 201
INVAR-1, Run: 036, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 163, 10, 10, 163, 9, 4, 4, 9, 9, 18, 116, 58
INVAR-1, Run: 037, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 131, 10, 8, 131, 9, 8, 0, 8, 9, 18, 92, 46
INVAR-1, Run: 038, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 74, 10, 8, 74, 9, 3, 5, 8, 9, 18, 142, 71
INVAR-1, Run: 039, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 147, 3, 3, 147, 9, 7, 1, 9, 9, 18, 184, 92
INVAR-1, Run: 040, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 137, 7, 7, 137, 9, 5, 3, 9, 9, 18, 120, 60
INVAR-1, Run: 041, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 163, 2, 2, 163, 9, 7, 1, 9, 9, 18, 186, 93
INVAR-1, Run: 042, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 75, 9, 9, 75, 9, 5, 3, 9, 9, 18, 38, 19
INVAR-1, Run: 043, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 41, 2, 2, 41, 9, 7, 1, 9, 9, 18, 46, 23
INVAR-1, Run: 044, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 115, 4, 4, 115, 9, 8, 0, 9, 9, 18, 288, 144
INVAR-1, Run: 045, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 64, 2, 2, 64, 9, 5, 3, 9, 9, 18, 66, 33
INVAR-1, Run: 046, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 110, 6, 4, 110, 9, 7, 1, 8, 9, 18, 118, 59
INVAR-1, Run: 047, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 109, 2, 2, 109, 9, 5, 3, 9, 9, 18, 82, 41
INVAR-1, Run: 048, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 122, 6, 4, 122, 9, 7, 1, 8, 9, 18, 304, 152
INVAR-1, Run: 049, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 87, 2, 0, 87, 9, 7, 1, 8, 9, 18, 76, 38
INVAR-1, Run: 050, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 79, 6, 6, 79, 9, 4, 4, 9, 9, 18, 210, 105
INVAR-1, Run: 051, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 141, 8, 8, 141, 9, 4, 4, 9, 9, 18, 334, 167
INVAR-1, Run: 052, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 127, 9, 7, 127, 9, 5, 3, 8, 9, 18, 602, 301
INVAR-1, Run: 053, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 87, 5, 5, 87, 9, 5, 3, 9, 9, 18, 162, 81
INVAR-1, Run: 054, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 82, 9, 7, 82, 9, 3, 5, 8, 9, 18, 246, 123
INVAR-1, Run: 055, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 129, 6, 6, 129, 9, 5, 3, 9, 9, 18, 440, 220
INVAR-1, Run: 056, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 157, 5, 5, 157, 9, 6, 2, 9, 9, 18, 140, 70
INVAR-1, Run: 057, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 77, 11, 11, 77, 9, 2, 6, 9, 9, 18, 410, 205
INVAR-1, Run: 058, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 88, 12, 10, 88, 9, 5, 3, 8, 9, 18, 166, 83
INVAR-1, Run: 059, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 136, 4, 4, 136, 9, 6, 2, 9, 9, 18, 336, 168
INVAR-1, Run: 060, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 188, 8, 8, 188, 9, 4, 4, 9, 9, 18, 110, 55
INVAR-1, Run: 061, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 91, 4, 2, 91, 9, 4, 4, 8, 9, 18, 128, 64
INVAR-1, Run: 062, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 99, 6, 6, 99, 9, 3, 5, 9, 9, 18, 212, 106
INVAR-1, Run: 063, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 85, 6, 6, 85, 9, 6, 2, 9, 9, 18, 50, 25
INVAR-1, Run: 064, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 67, 4, 4, 67, 9, 2, 6, 9, 9, 18, 262, 131
INVAR-1, Run: 065, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 78, 7, 7, 78, 9, 8, 0, 9, 9, 18, 476, 238
INVAR-1, Run: 066, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 102, 9, 9, 102, 9, 4, 4, 9, 9, 18, 138, 69
INVAR-1, Run: 067, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 109, 8, 8, 109, 9, 6, 2, 9, 9, 18, 168, 84
INVAR-1, Run: 068, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 123, 6, 4, 123, 9, 7, 1, 8, 9, 18, 86, 43
INVAR-1, Run: 069, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 92, 8, 8, 92, 9, 5, 3, 9, 9, 18, 134, 67
INVAR-1, Run: 070, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 175, 4, 4, 175, 9, 5, 3, 9, 9, 18, 110, 55
INVAR-1, Run: 071, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 159, 10, 8, 159, 9, 7, 1, 8, 9, 18, 506, 253
INVAR-1, Run: 072, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 164, 13, 13, 164, 9, 5, 3, 9, 9, 18, 74, 37
INVAR-1, Run: 073, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 72, 4, 4, 72, 9, 6, 2, 9, 9, 18, 128, 64
INVAR-1, Run: 074, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 120, 5, 5, 120, 9, 5, 3, 9, 9, 18, 242, 121
INVAR-1, Run: 075, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 91, 8, 6, 91, 9, 6, 2, 8, 9, 18, 58, 29
INVAR-1, Run: 076, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 76, 5, 3, 76, 9, 5, 3, 8, 9, 18, 128, 64
INVAR-1, Run: 077, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 106, 7, 7, 106, 9, 6, 2, 9, 9, 18, 102, 51
INVAR-1, Run: 078, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 101, 10, 10, 101, 9, 5, 3, 9, 9, 18, 98, 49
INVAR-1, Run: 079, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 70, 4, 4, 70, 9, 3, 5, 9, 9, 18, 362, 181
INVAR-1, Run: 080, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 158, 4, 4, 158, 9, 7, 1, 9, 9, 18, 228, 114
INVAR-1, Run: 081, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 63, 10, 8, 63, 9, 5, 3, 8, 9, 18, 54, 27
INVAR-1, Run: 082, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 75, 3, 1, 75, 9, 7, 1, 8, 9, 18, 376, 188
INVAR-1, Run: 083, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 83, 9, 7, 83, 9, 5, 3, 8, 9, 18, 148, 74
INVAR-1, Run: 084, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 91, 8, 6, 91, 9, 6, 2, 8, 9, 18, 406, 203
INVAR-1, Run: 085, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 95, 13, 13, 95, 9, 4, 4, 9, 9, 18, 422, 211
INVAR-1, Run: 086, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 82, 3, 3, 82, 9, 6, 2, 9, 9, 18, 164, 82
INVAR-1, Run: 087, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 103, 7, 7, 103, 9, 2, 6, 9, 9, 18, 60, 30
INVAR-1, Run: 088, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 85, 6, 6, 85, 9, 5, 3, 9, 9, 18, 244, 122
INVAR-1, Run: 089, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 42, 9, 9, 42, 9, 5, 3, 9, 9, 18, 74, 37
INVAR-1, Run: 090, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 70, 4, 2, 70, 9, 3, 5, 8, 9, 18, 434, 217
INVAR-1, Run: 091, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 254, 6, 6, 254, 9, 5, 3, 9, 9, 18, 84, 42
INVAR-1, Run: 092, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 114, 2, 2, 114, 9, 7, 1, 9, 9, 18, 324, 162
INVAR-1, Run: 093, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 80, 12, 10, 80, 9, 4, 4, 8, 9, 18, 86, 43
INVAR-1, Run: 094, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 62, 6, 4, 62, 9, 4, 4, 8, 9, 18, 168, 84
INVAR-1, Run: 095, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 91, 6, 6, 91, 9, 6, 2, 9, 9, 18, 182, 91
INVAR-1, Run: 096, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 52, 4, 2, 52, 9, 6, 2, 8, 9, 18, 48, 24
INVAR-1, Run: 097, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 59, 10, 8, 59, 9, 4, 4, 8, 9, 18, 140, 70
INVAR-1, Run: 098, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 86, 1, 1, 86, 9, 5, 3, 9, 9, 18, 86, 43
INVAR-1, Run: 099, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 65, 11, 9, 65, 9, 6, 2, 8, 9, 18, 182, 91
INVAR-1, Run: 100, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 91, 6, 6, 91, 9, 5, 3, 9, 9, 18, 80, 40
INVAR-10, Run: 001, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 5285, 65, 63, 5285, 100, 57, 42, 99, 100, 200, 6192, 3096
INVAR-10, Run: 002, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5461, 82, 82, 5461, 100, 59, 40, 100, 100, 200, 5306, 2653
INVAR-10, Run: 003, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4475, 69, 67, 4475, 100, 64, 35, 99, 100, 200, 5320, 2660
INVAR-10, Run: 004, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4416, 73, 71, 4416, 100, 59, 40, 99, 100, 200, 6416, 3208
INVAR-10, Run: 005, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 5280, 69, 67, 5280, 100, 57, 42, 99, 100, 200, 5364, 2682
INVAR-10, Run: 006, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5244, 73, 73, 5244, 100, 66, 33, 100, 100, 200, 5182, 2591
INVAR-10, Run: 007, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4750, 76, 76, 4750, 100, 56, 43, 100, 100, 200, 3770, 1885
INVAR-10, Run: 008, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 7071, 59, 59, 7071, 100, 65, 34, 100, 100, 200, 9778, 4889
INVAR-10, Run: 009, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4754, 70, 70, 4754, 100, 61, 38, 100, 100, 200, 4878, 2439
INVAR-10, Run: 010, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4403, 65, 65, 4403, 100, 57, 42, 100, 100, 200, 7136, 3568
INVAR-10, Run: 011, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4887, 85, 85, 4887, 100, 63, 36, 100, 100, 200, 3756, 1878
INVAR-10, Run: 012, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4736, 63, 63, 4736, 100, 63, 36, 100, 100, 200, 5046, 2523
INVAR-10, Run: 013, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5422, 58, 58, 5422, 100, 56, 43, 100, 100, 200, 9726, 4863
INVAR-10, Run: 014, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 3814, 62, 60, 3814, 100, 63, 36, 99, 100, 200, 4638, 2319
INVAR-10, Run: 015, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5401, 60, 60, 5401, 100, 57, 42, 100, 100, 200, 5362, 2681
INVAR-10, Run: 016, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4695, 41, 41, 4695, 100, 70, 29, 100, 100, 200, 3782, 1891
INVAR-10, Run: 017, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4740, 68, 68, 4740, 100, 62, 37, 100, 100, 200, 4136, 2068
INVAR-10, Run: 018, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5574, 58, 58, 5574, 100, 57, 42, 100, 100, 200, 4110, 2055
INVAR-10, Run: 019, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 3843, 61, 61, 3843, 100, 59, 40, 100, 100, 200, 4368, 2184
INVAR-10, Run: 020, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5350, 75, 75, 5350, 100, 67, 32, 100, 100, 200, 4176, 2088
INVAR-10, Run: 021, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5158, 63, 63, 5158, 100, 59, 40, 100, 100, 200, 7480, 3740
INVAR-10, Run: 022, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 5414, 78, 76, 5414, 100, 71, 28, 99, 100, 200, 5980, 2990
INVAR-10, Run: 023, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5380, 48, 48, 5380, 100, 61, 38, 100, 100, 200, 11380, 5690
INVAR-10, Run: 024, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4720, 56, 56, 4720, 100, 63, 36, 100, 100, 200, 4220, 2110
INVAR-10, Run: 025, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4888, 68, 68, 4888, 100, 55, 44, 100, 100, 200, 4848, 2424
INVAR-10, Run: 026, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4404, 53, 53, 4404, 100, 66, 33, 100, 100, 200, 4438, 2219
INVAR-10, Run: 027, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 6212, 76, 74, 6212, 100, 67, 32, 99, 100, 200, 5188, 2594
INVAR-10, Run: 028, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4527, 66, 66, 4527, 100, 66, 33, 100, 100, 200, 5362, 2681
INVAR-10, Run: 029, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5294, 56, 56, 5294, 100, 64, 35, 100, 100, 200, 6340, 3170
INVAR-10, Run: 030, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4836, 65, 65, 4836, 100, 68, 31, 100, 100, 200, 4662, 2331
INVAR-10, Run: 031, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4480, 52, 52, 4480, 100, 67, 32, 100, 100, 200, 3398, 1699
INVAR-10, Run: 032, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5179, 75, 75, 5179, 100, 64, 35, 100, 100, 200, 4916, 2458
INVAR-10, Run: 033, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 5106, 83, 81, 5106, 100, 68, 31, 99, 100, 200, 5490, 2745
INVAR-10, Run: 034, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 3744, 47, 45, 3744, 100, 55, 44, 99, 100, 200, 5830, 2915
INVAR-10, Run: 035, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5015, 81, 81, 5015, 100, 56, 43, 100, 100, 200, 4850, 2425
INVAR-10, Run: 036, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4537, 65, 63, 4537, 100, 61, 38, 99, 100, 200, 3616, 1808
INVAR-10, Run: 037, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4889, 67, 67, 4889, 100, 59, 40, 100, 100, 200, 6602, 3301
INVAR-10, Run: 038, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4456, 62, 62, 4456, 100, 64, 35, 100, 100, 200, 5246, 2623
INVAR-10, Run: 039, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5115, 76, 76, 5115, 100, 62, 37, 100, 100, 200, 4016, 2008
INVAR-10, Run: 040, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4684, 70, 70, 4684, 100, 51, 48, 100, 100, 200, 5240, 2620
INVAR-10, Run: 041, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4934, 69, 67, 4934, 100, 68, 31, 99, 100, 200, 4064, 2032
INVAR-10, Run: 042, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4654, 58, 56, 4654, 100, 63, 36, 99, 100, 200, 7304, 3652
INVAR-10, Run: 043, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4463, 66, 66, 4463, 100, 69, 30, 100, 100, 200, 4888, 2444
INVAR-10, Run: 044, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4463, 64, 62, 4463, 100, 70, 29, 99, 100, 200, 4236, 2118
INVAR-10, Run: 045, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4476, 76, 76, 4476, 100, 61, 38, 100, 100, 200, 4780, 2390
INVAR-10, Run: 046, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4823, 69, 69, 4823, 100, 59, 40, 100, 100, 200, 3568, 1784
INVAR-10, Run: 047, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4913, 66, 66, 4913, 100, 61, 38, 100, 100, 200, 5986, 2993
INVAR-10, Run: 048, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4327, 73, 73, 4327, 100, 63, 36, 100, 100, 200, 3936, 1968
INVAR-10, Run: 049, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4554, 70, 70, 4554, 100, 64, 35, 100, 100, 200, 4330, 2165
INVAR-10, Run: 050, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4487, 71, 69, 4487, 100, 68, 31, 99, 100, 200, 4376, 2188
