Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B
4, Run: 001, F, 0, 1, 0, 1, 19, 0, 0, 34, 0, 84, 1
4, Run: 002, F, 0, 1, 0, 1, 16, 0, 3, 26, 0, 92, 1
4, Run: 003, F, 0, 1, 0, 1, 15, 0, 4, 44, 0, 74, 1
4, Run: 004, F, 0, 1, 0, 1, 17, 0, 2, 24, 0, 94, 1
4, Run: 005, F, 0, 1, 0, 1, 19, 0, 0, 40, 0, 78, 1
4, Run: 006, F, 0, 1, 0, 1, 17, 0, 2, 38, 0, 80, 1
4, Run: 007, F, 0, 1, 0, 1, 18, 0, 1, 15, 0, 103, 1
4, Run: 008, F, 0, 1, 0, 1, 19, 0, 0, 39, 0, 79, 1
4, Run: 009, F, 0, 1, 0, 1, 19, 0, 0, 20, 0, 98, 1
4, Run: 010, F, 0, 1, 0, 1, 16, 0, 3, 27, 0, 91, 1
4, Run: 011, F, 0, 1, 0, 1, 17, 0, 2, 15, 0, 103, 1
4, Run: 012, F, 0, 1, 0, 1, 19, 0, 0, 34, 0, 84, 1
4, Run: 013, F, 0, 1, 0, 1, 18, 0, 1, 36, 0, 82, 1
4, Run: 014, F, 0, 1, 0, 1, 19, 0, 0, 17, 0, 101, 1
4, Run: 015, F, 0, 1, 0, 1, 14, 0, 5, 23, 0, 95, 1
4, Run: 016, F, 0, 1, 0, 1, 19, 0, 0, 27, 0, 91, 1
4, Run: 017, F, 0, 1, 0, 1, 18, 0, 1, 29, 0, 89, 1
4, Run: 018, F, 0, 1, 0, 1, 12, 0, 7, 31, 0, 87, 1
4, Run: 019, F, 0, 1, 0, 1, 16, 0, 3, 28, 0, 90, 1
4, Run: 020, F, 0, 1, 0, 1, 19, 0, 0, 34, 0, 84, 1
4, Run: 021, F, 0, 1, 0, 1, 17, 0, 2, 37, 0, 81, 1
4, Run: 022, F, 0, 1, 0, 1, 19, 0, 0, 29, 0, 89, 1
4, Run: 023, F, 0, 1, 0, 1, 14, 0, 5, 19, 0, 99, 1
4, Run: 024, F, 0, 1, 0, 1, 18, 0, 1, 18, 0, 100, 1
4, Run: 025, F, 0, 1, 0, 1, 19, 0, 0, 34, 0, 84, 1
4, Run: 026, F, 0, 1, 0, 1, 19, 0, 0, 14, 0, 104, 1
4, Run: 027, F, 0, 1, 0, 1, 17, 0, 2, 25, 0, 93, 1
4, Run: 028, F, 0, 1, 0, 1, 17, 0, 2, 28, 0, 90, 1
4, Run: 029, F, 0, 1, 0, 1, 18, 0, 1, 16, 0, 102, 1
4, Run: 030, F, 0, 1, 0, 1, 16, 0, 3, 21, 0, 97, 1
4, Run: 031, F, 0, 1, 0, 1, 19, 0, 0, 19, 0, 99, 1
4, Run: 032, F, 0, 1, 0, 1, 18, 0, 1, 47, 0, 71, 1
4, Run: 033, F, 0, 1, 0, 1, 19, 0, 0, 29, 0, 89, 1
4, Run: 034, F, 0, 1, 0, 1, 19, 0, 0, 23, 0, 95, 1
4, Run: 035, F, 0, 1, 0, 1, 18, 0, 1, 25, 0, 93, 1
4, Run: 036, F, 0, 1, 0, 1, 17, 0, 2, 21, 0, 97, 1
4, Run: 037, F, 0, 1, 0, 1, 19, 0, 0, 31, 0, 87, 1
4, Run: 038, F, 0, 1, 0, 1, 18, 0, 1, 21, 0, 97, 1
4, Run: 039, F, 0, 1, 0, 1, 11, 0, 8, 28, 0, 90, 1
4, Run: 040, F, 0, 1, 0, 1, 15, 0, 4, 32, 0, 86, 1
4, Run: 041, F, 0, 1, 0, 1, 16, 0, 3, 13, 0, 105, 1
4, Run: 042, F, 0, 1, 0, 1, 16, 0, 3, 24, 0, 94, 1
4, Run: 043, F, 0, 1, 0, 1, 14, 0, 5, 20, 0, 98, 1
4, Run: 044, F, 0, 1, 0, 1, 19, 0, 0, 19, 0, 99, 1
4, Run: 045, F, 0, 1, 0, 1, 19, 0, 0, 16, 0, 102, 1
4, Run: 046, F, 0, 1, 0, 1, 19, 0, 0, 23, 0, 95, 1
4, Run: 047, F, 0, 1, 0, 1, 18, 0, 1, 25, 0, 93, 1
4, Run: 048, F, 0, 1, 0, 1, 16, 0, 3, 14, 0, 104, 1
4, Run: 049, F, 0, 1, 0, 1, 18, 0, 1, 18, 0, 100, 1
4, Run: 050, F, 0, 1, 0, 1, 18, 0, 1, 24, 0, 94, 1
4, Run: 051, F, 0, 1, 0, 1, 15, 0, 4, 18, 0, 100, 1
4, Run: 052, F, 0, 1, 0, 1, 13, 0, 6, 11, 0, 107, 1
4, Run: 053, F, 0, 1, 0, 1, 19, 0, 0, 15, 0, 103, 1
4, Run: 054, F, 0, 1, 0, 1, 17, 0, 2, 33, 0, 85, 1
4, Run: 055, F, 0, 1, 0, 1, 17, 0, 2, 27, 0, 91, 1
4, Run: 056, F, 0, 1, 0, 1, 18, 0, 1, 39, 0, 79, 1
4, Run: 057, F, 0, 1, 0, 1, 18, 0, 1, 37, 0, 81, 1
4, Run: 058, F, 0, 1, 0, 1, 16, 0, 3, 23, 0, 95, 1
4, Run: 059, F, 0, 1, 0, 1, 10, 0, 9, 16, 0, 102, 1
4, Run: 060, F, 0, 1, 0, 1, 17, 0, 2, 20, 0, 98, 1
4, Run: 061, F, 0, 1, 0, 1, 18, 0, 1, 24, 0, 94, 1
4, Run: 062, F, 0, 1, 0, 1, 17, 0, 2, 33, 0, 85, 1
4, Run: 063, F, 0, 1, 0, 1, 19, 0, 0, 15, 0, 103, 1
4, Run: 064, F, 0, 1, 0, 1, 16, 0, 3, 11, 0, 107, 1
4, Run: 065, F, 0, 1, 0, 1, 16, 0, 3, 47, 0, 71, 1
4, Run: 066, F, 0, 1, 0, 1, 19, 0, 0, 9, 0, 109, 1
4, Run: 067, F, 0, 1, 0, 1, 17, 0, 2, 27, 0, 91, 1
4, Run: 068, F, 0, 1, 0, 1, 19, 0, 0, 26, 0, 92, 1
4, Run: 069, F, 0, 1, 0, 1, 16, 0, 3, 21, 0, 97, 1
4, Run: 070, F, 0, 1, 0, 1, 18, 0, 1, 13, 0, 105, 1
4, Run: 071, F, 0, 1, 0, 1, 16, 0, 3, 18, 0, 100, 1
4, Run: 072, F, 0, 1, 0, 1, 19, 0, 0, 22, 0, 96, 1
4, Run: 073, F, 0, 1, 0, 1, 18, 0, 1, 30, 0, 88, 1
4, Run: 074, F, 0, 1, 0, 1, 19, 0, 0, 40, 0, 78, 1
4, Run: 075, F, 0, 1, 0, 1, 18, 0, 1, 24, 0, 94, 1
4, Run: 076, F, 0, 1, 0, 1, 19, 0, 0, 15, 0, 103, 1
4, Run: 077, F, 0, 1, 0, 1, 18, 0, 1, 30, 0, 88, 1
4, Run: 078, F, 0, 1, 0, 1, 16, 0, 3, 34, 0, 84, 1
4, Run: 079, F, 0, 1, 0, 1, 19, 0, 0, 30, 0, 88, 1
4, Run: 080, F, 0, 1, 0, 1, 16, 0, 3, 35, 0, 83, 1
4, Run: 081, F, 0, 1, 0, 1, 15, 0, 4, 23, 0, 95, 1
4, Run: 082, F, 0, 1, 0, 1, 18, 0, 1, 47, 0, 71, 1
4, Run: 083, F, 0, 1, 0, 1, 19, 0, 0, 26, 0, 92, 1
4, Run: 084, F, 0, 1, 0, 1, 16, 0, 3, 29, 0, 89, 1
4, Run: 085, F, 0, 1, 0, 1, 16, 0, 3, 16, 0, 102, 1
4, Run: 086, F, 0, 1, 0, 1, 18, 0, 1, 28, 0, 90, 1
4, Run: 087, F, 0, 1, 0, 1, 18, 0, 1, 30, 0, 88, 1
4, Run: 088, F, 0, 1, 0, 1, 18, 0, 1, 24, 0, 94, 1
4, Run: 089, F, 0, 1, 0, 1, 18, 0, 1, 18, 0, 100, 1
4, Run: 090, F, 0, 1, 0, 1, 16, 0, 3, 13, 0, 105, 1
4, Run: 091, F, 0, 1, 0, 1, 15, 0, 4, 28, 0, 90, 1
4, Run: 092, F, 0, 1, 0, 1, 18, 0, 1, 40, 0, 78, 1
4, Run: 093, F, 0, 1, 0, 1, 18, 0, 1, 17, 0, 101, 1
4, Run: 094, F, 0, 1, 0, 1, 19, 0, 0, 23, 0, 95, 1
4, Run: 095, F, 0, 1, 0, 1, 19, 0, 0, 25, 0, 93, 1
4, Run: 096, F, 0, 1, 0, 1, 18, 0, 1, 25, 0, 93, 1
4, Run: 097, F, 0, 1, 0, 1, 19, 0, 0, 32, 0, 86, 1
4, Run: 098, F, 0, 1, 0, 1, 19, 0, 0, 7, 0, 111, 1
4, Run: 099, F, 0, 1, 0, 1, 17, 0, 2, 26, 0, 92, 1
4, Run: 100, F, 0, 1, 0, 1, 16, 0, 3, 37, 0, 81, 1
5, Run: 001, F, 0, 1, 0, 1, 26, 0, 0, 44, 0, 116, 1
5, Run: 002, F, 0, 1, 0, 1, 25, 0, 1, 24, 0, 136, 1
5, Run: 003, F, 0, 1, 0, 1, 20, 0, 6, 32, 0, 128, 1
5, Run: 004, F, 0, 1, 0, 1, 26, 0, 0, 27, 0, 133, 1
5, Run: 005, F, 0, 1, 0, 1, 26, 0, 0, 48, 0, 112, 1
5, Run: 006, F, 0, 1, 0, 1, 25, 0, 1, 40, 0, 120, 1
5, Run: 007, F, 0, 1, 0, 1, 26, 0, 0, 33, 0, 127, 1
5, Run: 008, F, 0, 1, 0, 1, 25, 0, 1, 41, 0, 119, 1
5, Run: 009, F, 0, 1, 0, 1, 26, 0, 0, 29, 0, 131, 1
5, Run: 010, F, 0, 1, 0, 1, 24, 0, 2, 41, 0, 119, 1
5, Run: 011, F, 0, 1, 0, 1, 23, 0, 3, 43, 0, 117, 1
5, Run: 012, F, 0, 1, 0, 1, 23, 0, 3, 27, 0, 133, 1
5, Run: 013, F, 0, 1, 0, 1, 23, 0, 3, 39, 0, 121, 1
5, Run: 014, F, 0, 1, 0, 1, 22, 0, 4, 41, 0, 119, 1
5, Run: 015, F, 0, 1, 0, 1, 26, 0, 0, 33, 0, 127, 1
5, Run: 016, F, 0, 1, 0, 1, 26, 0, 0, 37, 0, 123, 1
5, Run: 017, F, 0, 1, 0, 1, 26, 0, 0, 39, 0, 121, 1
5, Run: 018, F, 0, 1, 0, 1, 25, 0, 1, 20, 0, 140, 1
5, Run: 019, F, 0, 1, 0, 1, 25, 0, 1, 37, 0, 123, 1
5, Run: 020, F, 0, 1, 0, 1, 21, 0, 5, 51, 0, 109, 1
5, Run: 021, F, 0, 1, 0, 1, 26, 0, 0, 44, 0, 116, 1
5, Run: 022, F, 0, 1, 0, 1, 24, 0, 2, 44, 0, 116, 1
5, Run: 023, F, 0, 1, 0, 1, 20, 0, 6, 22, 0, 138, 1
