Input Number, Run_Number, Result@ 100, A1, F1, F1P, A2, F2, F2P
INVAR-13, Run: 021, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 022, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 023, E, 10, 0, 0, 11, 0, 0
INVAR-13, Run: 024, E, 12, 0, 0, 12, 0, 0
INVAR-13, Run: 025, E, 11, 0, 0, 10, 0, 0
INVAR-13, Run: 026, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 027, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 028, E, 11, 0, 0, 11, 0, 0
INVAR-13, Run: 029, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 030, E, 11, 0, 0, 12, 0, 0
INVAR-13, Run: 031, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 032, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 033, E, 10, 0, 0, 11, 0, 0
INVAR-13, Run: 034, E, 11, 0, 0, 11, 0, 0
INVAR-13, Run: 035, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 036, E, 11, 0, 0, 11, 0, 0
INVAR-13, Run: 037, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 038, E, 11, 0, 0, 10, 0, 0
INVAR-13, Run: 039, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 040, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 041, E, 11, 0, 0, 11, 0, 0
INVAR-13, Run: 042, E, 11, 0, 0, 11, 0, 0
INVAR-13, Run: 043, E, 11, 0, 0, 10, 0, 0
INVAR-13, Run: 044, E, 11, 0, 0, 11, 0, 0
INVAR-13, Run: 045, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 046, E, 11, 0, 0, 11, 0, 0
INVAR-13, Run: 047, E, 11, 0, 0, 11, 0, 0
INVAR-13, Run: 048, E, 10, 0, 0, 11, 0, 0
INVAR-13, Run: 049, E, 12, 0, 0, 13, 0, 0
INVAR-13, Run: 050, E, 10, 0, 0, 11, 0, 0
INVAR-13, Run: 051, E, 12, 0, 0, 10, 0, 0
INVAR-13, Run: 052, E, 12, 0, 0, 10, 0, 0
INVAR-13, Run: 053, E, 10, 0, 0, 11, 0, 0
INVAR-13, Run: 054, E, 11, 0, 0, 10, 0, 0
INVAR-13, Run: 055, E, 11, 0, 0, 12, 0, 0
INVAR-13, Run: 056, E, 11, 0, 0, 10, 0, 0
INVAR-13, Run: 057, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 058, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 059, E, 12, 0, 0, 12, 0, 0
INVAR-13, Run: 060, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 061, E, 12, 0, 0, 10, 0, 0
INVAR-13, Run: 062, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 063, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 064, E, 12, 0, 0, 10, 0, 0
INVAR-13, Run: 065, E, 11, 0, 0, 11, 0, 0
INVAR-13, Run: 066, E, 11, 0, 0, 10, 0, 0
INVAR-13, Run: 067, E, 10, 0, 0, 11, 0, 0
INVAR-13, Run: 068, E, 11, 0, 0, 10, 0, 0
INVAR-13, Run: 069, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 070, E, 10, 0, 0, 11, 0, 0
INVAR-13, Run: 071, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 072, E, 11, 0, 0, 10, 0, 0
INVAR-13, Run: 073, E, 11, 0, 0, 11, 0, 0
INVAR-13, Run: 074, E, 10, 0, 0, 11, 0, 0
INVAR-13, Run: 075, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 076, E, 11, 0, 0, 11, 0, 0
INVAR-13, Run: 077, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 078, E, 10, 0, 0, 11, 0, 0
INVAR-13, Run: 079, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 080, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 081, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 082, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 083, E, 11, 0, 0, 11, 0, 0
INVAR-13, Run: 084, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 085, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 086, E, 11, 0, 0, 10, 0, 0
INVAR-13, Run: 087, E, 10, 0, 0, 11, 0, 0
INVAR-13, Run: 088, E, 12, 0, 0, 10, 0, 0
INVAR-13, Run: 089, E, 10, 0, 0, 11, 0, 0
INVAR-13, Run: 090, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 091, E, 11, 0, 0, 10, 0, 0
INVAR-13, Run: 092, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 093, E, 11, 0, 0, 10, 0, 0
INVAR-13, Run: 094, E, 10, 0, 0, 11, 0, 0
INVAR-13, Run: 095, E, 12, 0, 0, 13, 0, 0
INVAR-13, Run: 096, E, 11, 0, 0, 10, 0, 0
INVAR-13, Run: 097, E, 10, 0, 0, 10, 0, 0
INVAR-13, Run: 098, E, 11, 0, 0, 11, 0, 0
INVAR-13, Run: 099, E, 13, 0, 0, 11, 0, 0
INVAR-13, Run: 100, E, 10, 0, 0, 10, 0, 0
INVAR-14, Run: 001, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 002, E, 76, 0, 0, 61, 0, 0
INVAR-14, Run: 003, E, 76, 0, 0, 61, 0, 0
INVAR-14, Run: 004, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 005, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 006, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 007, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 008, E, 76, 0, 0, 61, 0, 0
INVAR-14, Run: 009, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 010, E, 76, 0, 0, 61, 0, 0
INVAR-14, Run: 011, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 012, E, 77, 0, 0, 60, 0, 0
INVAR-14, Run: 013, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 014, E, 76, 0, 0, 61, 0, 0
INVAR-14, Run: 015, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 016, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 017, E, 77, 0, 0, 60, 0, 0
INVAR-14, Run: 018, E, 77, 0, 0, 61, 0, 0
INVAR-14, Run: 019, E, 76, 0, 0, 61, 0, 0
INVAR-14, Run: 020, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 021, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 022, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 023, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 024, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 025, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 026, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 027, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 028, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 029, E, 77, 0, 0, 60, 0, 0
INVAR-14, Run: 030, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 031, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 032, E, 77, 0, 0, 60, 0, 0
INVAR-14, Run: 033, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 034, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 035, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 036, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 037, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 038, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 039, E, 77, 0, 0, 60, 0, 0
INVAR-14, Run: 040, E, 76, 0, 0, 62, 0, 0
INVAR-14, Run: 041, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 042, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 043, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 044, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 045, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 046, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 047, E, 76, 0, 0, 61, 0, 0
INVAR-14, Run: 048, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 049, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 050, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 051, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 052, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 053, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 054, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 055, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 056, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 057, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 058, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 059, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 060, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 061, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 062, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 063, E, 76, 0, 0, 61, 0, 0
INVAR-14, Run: 064, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 065, E, 77, 0, 0, 60, 0, 0
INVAR-14, Run: 066, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 067, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 068, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 069, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 070, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 071, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 072, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 073, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 074, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 075, E, 76, 0, 0, 61, 0, 0
INVAR-14, Run: 076, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 077, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 078, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 079, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 080, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 081, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 082, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 083, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 084, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 085, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 086, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 087, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 088, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 089, E, 77, 0, 0, 61, 0, 0
INVAR-14, Run: 090, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 091, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 092, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 093, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 094, E, 77, 0, 0, 60, 0, 0
INVAR-14, Run: 095, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 096, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 097, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 098, E, 77, 0, 0, 60, 0, 0
INVAR-14, Run: 099, E, 76, 0, 0, 60, 0, 0
INVAR-14, Run: 100, E, 76, 0, 0, 60, 0, 0
INVAR-15, Run: 001, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 002, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 003, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 004, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 005, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 006, E, 161, 0, 0, 160, 0, 0
INVAR-15, Run: 007, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 008, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 009, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 010, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 011, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 012, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 013, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 014, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 015, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 016, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 017, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 018, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 019, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 020, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 021, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 022, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 023, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 024, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 025, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 026, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 027, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 028, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 029, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 030, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 031, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 032, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 033, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 034, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 035, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 036, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 037, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 038, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 039, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 040, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 041, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 042, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 043, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 044, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 045, E, 161, 0, 0, 160, 0, 0
INVAR-15, Run: 046, E, 161, 0, 0, 160, 0, 0
INVAR-15, Run: 047, E, 161, 0, 0, 160, 0, 0
INVAR-15, Run: 048, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 049, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 050, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 051, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 052, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 053, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 054, E, 160, 0, 0, 161, 0, 0
INVAR-15, Run: 055, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 056, E, 160, 0, 0, 161, 0, 0
INVAR-15, Run: 057, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 058, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 059, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 060, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 061, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 062, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 063, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 064, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 065, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 066, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 067, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 068, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 069, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 070, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 071, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 072, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 073, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 074, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 075, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 076, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 077, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 078, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 079, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 080, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 081, E, 160, 0, 0, 161, 0, 0
INVAR-15, Run: 082, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 083, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 084, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 085, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 086, E, 160, 0, 0, 161, 0, 0
INVAR-15, Run: 087, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 088, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 089, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 090, E, 161, 0, 0, 160, 0, 0
INVAR-15, Run: 091, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 092, E, 160, 0, 0, 161, 0, 0
INVAR-15, Run: 093, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 094, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 095, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 096, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 097, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 098, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 099, E, 160, 0, 0, 160, 0, 0
INVAR-15, Run: 100, E, 160, 0, 0, 160, 0, 0
INVAR-16, Run: 001, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 002, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 003, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 004, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 005, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 006, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 007, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 008, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 009, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 010, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 011, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 012, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 013, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 014, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 015, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 016, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 017, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 018, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 019, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 020, E, 32, 0, 5, 0, 5, 0
INVAR-16, Run: 021, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 022, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 023, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 024, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 025, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 026, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 027, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 028, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 029, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 030, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 031, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 032, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 033, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 034, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 035, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 036, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 037, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 038, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 039, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 040, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 041, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 042, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 043, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 044, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 045, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 046, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 047, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 048, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 049, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 050, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 051, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 052, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 053, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 054, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 055, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 056, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 057, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 058, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 059, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 060, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 061, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 062, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 063, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 064, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 065, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 066, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 067, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 068, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 069, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 070, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 071, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 072, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 073, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 074, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 075, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 076, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 077, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 078, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 079, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 080, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 081, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 082, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 083, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 084, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 085, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 086, E, 31, 0, 5, 0, 5, 0
INVAR-16, Run: 087, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 088, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 089, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 090, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 091, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 092, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 093, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 094, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 095, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 096, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 097, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 098, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 099, E, 30, 0, 5, 0, 5, 0
INVAR-16, Run: 100, E, 30, 0, 5, 0, 5, 0
INVAR-17, Run: 001, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 002, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 003, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 004, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 005, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 006, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 007, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 008, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 009, E, 87, 0, 5, 0, 5, 0
INVAR-17, Run: 010, E, 87, 0, 5, 0, 5, 0
INVAR-17, Run: 011, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 012, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 013, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 014, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 015, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 016, E, 87, 0, 5, 0, 5, 0
INVAR-17, Run: 017, E, 87, 0, 5, 0, 5, 0
INVAR-17, Run: 018, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 019, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 020, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 021, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 022, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 023, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 024, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 025, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 026, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 027, E, 87, 0, 5, 0, 5, 0
INVAR-17, Run: 028, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 029, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 030, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 031, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 032, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 033, E, 87, 0, 5, 0, 5, 0
INVAR-17, Run: 034, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 035, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 036, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 037, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 038, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 039, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 040, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 041, E, 86, 0, 5, 0, 5, 0
INVAR-17, Run: 042, E, 87, 0, 5, 0, 5, 0
INVAR-17, Run: 043, E, 86, 0, 5, 0, 5, 0
