Input Number, Run_Number, Result@ 100, V, X, Y
5, Run: 035, P, 104, 0, 0
5, Run: 036, P, 101, 0, 0
5, Run: 037, P, 98, 0, 0
5, Run: 038, P, 99, 0, 0
5, Run: 039, P, 88, 0, 0
5, Run: 040, P, 118, 0, 0
5, Run: 041, P, 107, 0, 0
5, Run: 042, P, 123, 0, 0
5, Run: 043, P, 95, 0, 0
5, Run: 044, P, 115, 0, 0
5, Run: 045, P, 101, 0, 0
5, Run: 046, P, 119, 0, 0
5, Run: 047, P, 106, 0, 0
5, Run: 048, P, 111, 0, 0
5, Run: 049, P, 104, 0, 0
5, Run: 050, P, 106, 0, 0
5, Run: 051, P, 108, 0, 0
5, Run: 052, P, 132, 0, 0
5, Run: 053, P, 91, 0, 0
5, Run: 054, P, 122, 0, 0
5, Run: 055, P, 141, 0, 0
5, Run: 056, P, 118, 0, 0
5, Run: 057, P, 108, 0, 0
5, Run: 058, P, 100, 0, 0
5, Run: 059, P, 79, 0, 0
5, Run: 060, P, 107, 0, 0
5, Run: 061, P, 132, 0, 0
5, Run: 062, P, 116, 0, 0
5, Run: 063, P, 117, 0, 0
5, Run: 064, P, 87, 0, 0
5, Run: 065, P, 114, 0, 0
5, Run: 066, P, 113, 0, 0
5, Run: 067, P, 123, 0, 0
5, Run: 068, P, 97, 0, 0
5, Run: 069, P, 90, 0, 0
5, Run: 070, P, 105, 0, 0
5, Run: 071, P, 100, 0, 0
5, Run: 072, P, 120, 0, 0
5, Run: 073, P, 99, 0, 0
5, Run: 074, P, 130, 0, 0
5, Run: 075, P, 99, 0, 0
5, Run: 076, P, 113, 0, 0
5, Run: 077, P, 120, 0, 0
5, Run: 078, P, 121, 0, 0
5, Run: 079, P, 105, 0, 0
5, Run: 080, P, 105, 0, 0
5, Run: 081, P, 127, 0, 0
5, Run: 082, P, 111, 0, 0
5, Run: 083, P, 148, 0, 0
5, Run: 084, P, 120, 0, 0
5, Run: 085, P, 147, 0, 0
5, Run: 086, P, 105, 0, 0
5, Run: 087, P, 88, 0, 0
5, Run: 088, P, 99, 0, 0
5, Run: 089, P, 92, 0, 0
5, Run: 090, P, 129, 0, 0
5, Run: 091, P, 132, 0, 0
5, Run: 092, P, 102, 0, 0
5, Run: 093, P, 135, 0, 0
5, Run: 094, P, 102, 0, 0
5, Run: 095, P, 128, 0, 0
5, Run: 096, P, 106, 0, 0
5, Run: 097, P, 135, 0, 0
5, Run: 098, P, 134, 0, 0
5, Run: 099, P, 137, 0, 0
5, Run: 100, P, 109, 0, 0
6, Run: 001, P, 126, 0, 0
6, Run: 002, P, 140, 0, 0
6, Run: 003, P, 144, 0, 0
6, Run: 004, P, 157, 0, 0
6, Run: 005, P, 97, 0, 0
6, Run: 006, P, 111, 0, 0
6, Run: 007, P, 99, 0, 0
6, Run: 008, P, 126, 0, 0
6, Run: 009, P, 126, 0, 0
6, Run: 010, P, 108, 0, 0
6, Run: 011, P, 105, 0, 0
6, Run: 012, P, 165, 0, 0
6, Run: 013, P, 143, 0, 0
6, Run: 014, P, 120, 0, 0
6, Run: 015, P, 107, 0, 0
6, Run: 016, P, 75, 0, 0
6, Run: 017, P, 96, 0, 0
6, Run: 018, P, 129, 0, 0
6, Run: 019, P, 142, 0, 0
6, Run: 020, P, 107, 0, 0
6, Run: 021, P, 113, 0, 0
6, Run: 022, P, 128, 0, 0
6, Run: 023, P, 96, 0, 0
6, Run: 024, P, 102, 0, 0
6, Run: 025, P, 118, 0, 0
6, Run: 026, P, 118, 0, 0
6, Run: 027, P, 139, 0, 0
6, Run: 028, P, 106, 0, 0
6, Run: 029, P, 115, 0, 0
6, Run: 030, P, 153, 0, 0
6, Run: 031, P, 129, 0, 0
6, Run: 032, P, 150, 0, 0
6, Run: 033, P, 93, 0, 0
6, Run: 034, P, 132, 0, 0
6, Run: 035, P, 128, 0, 0
6, Run: 036, P, 142, 0, 0
6, Run: 037, P, 135, 0, 0
6, Run: 038, P, 97, 0, 0
6, Run: 039, P, 115, 0, 0
6, Run: 040, P, 151, 0, 0
6, Run: 041, P, 110, 0, 0
6, Run: 042, P, 89, 0, 0
6, Run: 043, P, 160, 0, 0
6, Run: 044, P, 107, 0, 0
6, Run: 045, P, 136, 0, 0
6, Run: 046, P, 151, 0, 0
6, Run: 047, P, 117, 0, 0
6, Run: 048, P, 101, 0, 0
6, Run: 049, P, 131, 0, 0
6, Run: 050, P, 107, 0, 0
6, Run: 051, P, 135, 0, 0
6, Run: 052, P, 110, 0, 0
6, Run: 053, P, 136, 0, 0
6, Run: 054, P, 129, 0, 0
6, Run: 055, P, 113, 0, 0
6, Run: 056, P, 116, 0, 0
6, Run: 057, P, 181, 0, 0
6, Run: 058, P, 178, 0, 0
6, Run: 059, P, 170, 0, 0
6, Run: 060, P, 113, 0, 0
6, Run: 061, P, 160, 0, 0
6, Run: 062, P, 102, 0, 0
6, Run: 063, P, 156, 0, 0
6, Run: 064, P, 89, 0, 0
6, Run: 065, P, 129, 0, 0
6, Run: 066, P, 176, 0, 0
6, Run: 067, P, 142, 0, 0
6, Run: 068, P, 180, 0, 0
6, Run: 069, P, 156, 0, 0
6, Run: 070, P, 111, 0, 0
6, Run: 071, P, 144, 0, 0
6, Run: 072, P, 109, 0, 0
6, Run: 073, P, 125, 0, 0
6, Run: 074, P, 151, 0, 0
6, Run: 075, P, 104, 0, 0
6, Run: 076, P, 107, 0, 0
6, Run: 077, P, 128, 0, 0
6, Run: 078, P, 106, 0, 0
6, Run: 079, P, 152, 0, 0
6, Run: 080, P, 153, 0, 0
6, Run: 081, P, 102, 0, 0
6, Run: 082, P, 221, 0, 0
6, Run: 083, P, 137, 0, 0
6, Run: 084, P, 89, 0, 0
6, Run: 085, P, 126, 0, 0
6, Run: 086, P, 80, 0, 0
6, Run: 087, P, 99, 0, 0
6, Run: 088, P, 114, 0, 0
6, Run: 089, P, 136, 0, 0
6, Run: 090, P, 163, 0, 0
6, Run: 091, P, 126, 0, 0
6, Run: 092, P, 112, 0, 0
6, Run: 093, P, 187, 0, 0
6, Run: 094, P, 109, 0, 0
6, Run: 095, P, 143, 0, 0
6, Run: 096, P, 136, 0, 0
6, Run: 097, P, 115, 0, 0
6, Run: 098, P, 87, 0, 0
6, Run: 099, P, 122, 0, 0
6, Run: 100, P, 169, 0, 0
7, Run: 001, P, 115, 0, 0
7, Run: 002, P, 129, 0, 0
7, Run: 003, P, 122, 0, 0
7, Run: 004, P, 118, 0, 0
7, Run: 005, P, 101, 0, 0
7, Run: 006, P, 94, 0, 0
7, Run: 007, P, 104, 0, 0
7, Run: 008, P, 87, 0, 0
7, Run: 009, P, 110, 0, 0
7, Run: 010, P, 107, 0, 0
7, Run: 011, P, 99, 0, 0
7, Run: 012, P, 112, 0, 0
7, Run: 013, P, 117, 0, 0
7, Run: 014, P, 98, 0, 0
7, Run: 015, P, 111, 0, 0
7, Run: 016, P, 126, 0, 0
7, Run: 017, P, 104, 0, 0
7, Run: 018, P, 107, 0, 0
7, Run: 019, P, 102, 0, 0
7, Run: 020, P, 119, 0, 0
7, Run: 021, P, 103, 0, 0
7, Run: 022, P, 105, 0, 0
7, Run: 023, P, 96, 0, 0
7, Run: 024, P, 87, 0, 0
7, Run: 025, P, 101, 0, 0
7, Run: 026, P, 106, 0, 0
7, Run: 027, P, 117, 0, 0
7, Run: 028, P, 93, 0, 0
7, Run: 029, P, 122, 0, 0
7, Run: 030, P, 104, 0, 0
7, Run: 031, P, 101, 0, 0
7, Run: 032, P, 105, 0, 0
7, Run: 033, P, 126, 0, 0
7, Run: 034, P, 96, 0, 0
7, Run: 035, P, 109, 0, 0
7, Run: 036, P, 89, 0, 0
7, Run: 037, P, 103, 0, 0
7, Run: 038, P, 91, 0, 0
7, Run: 039, P, 118, 0, 0
7, Run: 040, P, 97, 0, 0
7, Run: 041, P, 114, 0, 0
7, Run: 042, P, 88, 0, 0
7, Run: 043, P, 89, 0, 0
7, Run: 044, P, 107, 0, 0
7, Run: 045, P, 111, 0, 0
7, Run: 046, P, 97, 0, 0
7, Run: 047, P, 102, 0, 0
7, Run: 048, P, 100, 0, 0
7, Run: 049, P, 105, 0, 0
7, Run: 050, P, 109, 0, 0
7, Run: 051, P, 98, 0, 0
7, Run: 052, P, 98, 0, 0
7, Run: 053, P, 95, 0, 0
7, Run: 054, P, 122, 0, 0
7, Run: 055, P, 87, 0, 0
7, Run: 056, P, 96, 0, 0
7, Run: 057, P, 97, 0, 0
7, Run: 058, P, 106, 0, 0
7, Run: 059, P, 93, 0, 0
7, Run: 060, P, 109, 0, 0
7, Run: 061, P, 97, 0, 0
7, Run: 062, P, 88, 0, 0
7, Run: 063, P, 89, 0, 0
7, Run: 064, P, 97, 0, 0
7, Run: 065, P, 103, 0, 0
7, Run: 066, P, 94, 0, 0
7, Run: 067, P, 89, 0, 0
7, Run: 068, P, 105, 0, 0
7, Run: 069, P, 103, 0, 0
7, Run: 070, P, 94, 0, 0
7, Run: 071, P, 115, 0, 0
7, Run: 072, P, 117, 0, 0
7, Run: 073, P, 111, 0, 0
7, Run: 074, P, 96, 0, 0
7, Run: 075, P, 103, 0, 0
7, Run: 076, P, 96, 0, 0
7, Run: 077, P, 83, 0, 0
7, Run: 078, P, 97, 0, 0
7, Run: 079, P, 88, 0, 0
7, Run: 080, P, 89, 0, 0
7, Run: 081, P, 95, 0, 0
7, Run: 082, P, 93, 0, 0
7, Run: 083, P, 112, 0, 0
7, Run: 084, P, 107, 0, 0
7, Run: 085, P, 113, 0, 0
7, Run: 086, P, 96, 0, 0
7, Run: 087, P, 109, 0, 0
7, Run: 088, P, 111, 0, 0
7, Run: 089, P, 113, 0, 0
7, Run: 090, P, 101, 0, 0
7, Run: 091, P, 82, 0, 0
7, Run: 092, P, 100, 0, 0
7, Run: 093, P, 114, 0, 0
7, Run: 094, P, 102, 0, 0
7, Run: 095, P, 133, 0, 0
7, Run: 096, P, 121, 0, 0
7, Run: 097, P, 112, 0, 0
7, Run: 098, P, 108, 0, 0
7, Run: 099, P, 109, 0, 0
7, Run: 100, P, 108, 0, 0
8, Run: 001, P, 94, 0, 0
8, Run: 002, P, 116, 0, 0
8, Run: 003, P, 97, 0, 0
8, Run: 004, P, 140, 0, 0
8, Run: 005, P, 101, 0, 0
8, Run: 006, P, 94, 0, 0
8, Run: 007, P, 110, 0, 0
8, Run: 008, P, 135, 0, 0
8, Run: 009, P, 96, 0, 0
8, Run: 010, P, 113, 0, 0
8, Run: 011, P, 105, 0, 0
8, Run: 012, P, 126, 0, 0
8, Run: 013, P, 133, 0, 0
8, Run: 014, P, 105, 0, 0
8, Run: 015, P, 120, 0, 0
8, Run: 016, P, 105, 0, 0
8, Run: 017, P, 92, 0, 0
8, Run: 018, P, 133, 0, 0
8, Run: 019, P, 94, 0, 0
8, Run: 020, P, 126, 0, 0
8, Run: 021, P, 112, 0, 0
8, Run: 022, P, 127, 0, 0
8, Run: 023, P, 102, 0, 0
8, Run: 024, P, 122, 0, 0
8, Run: 025, P, 119, 0, 0
8, Run: 026, P, 97, 0, 0
8, Run: 027, P, 98, 0, 0
8, Run: 028, P, 101, 0, 0
8, Run: 029, P, 109, 0, 0
8, Run: 030, P, 104, 0, 0
8, Run: 031, P, 133, 0, 0
8, Run: 032, P, 97, 0, 0
8, Run: 033, P, 98, 0, 0
8, Run: 034, P, 122, 0, 0
8, Run: 035, P, 114, 0, 0
8, Run: 036, P, 103, 0, 0
8, Run: 037, P, 92, 0, 0
8, Run: 038, P, 107, 0, 0
8, Run: 039, P, 143, 0, 0
8, Run: 040, P, 90, 0, 0
8, Run: 041, P, 118, 0, 0
8, Run: 042, P, 125, 0, 0
8, Run: 043, P, 113, 0, 0
8, Run: 044, P, 128, 0, 0
8, Run: 045, P, 111, 0, 0
8, Run: 046, P, 113, 0, 0
8, Run: 047, P, 114, 0, 0
8, Run: 048, P, 120, 0, 0
8, Run: 049, P, 82, 0, 0
8, Run: 050, P, 121, 0, 0
8, Run: 051, P, 111, 0, 0
8, Run: 052, P, 93, 0, 0
8, Run: 053, P, 88, 0, 0
8, Run: 054, P, 105, 0, 0
8, Run: 055, P, 120, 0, 0
8, Run: 056, P, 119, 0, 0
8, Run: 057, P, 118, 0, 0
8, Run: 058, P, 125, 0, 0
8, Run: 059, P, 113, 0, 0
8, Run: 060, P, 119, 0, 0
8, Run: 061, P, 106, 0, 0
8, Run: 062, P, 121, 0, 0
8, Run: 063, P, 106, 0, 0
8, Run: 064, P, 106, 0, 0
8, Run: 065, P, 110, 0, 0
8, Run: 066, P, 119, 0, 0
8, Run: 067, P, 146, 0, 0
8, Run: 068, P, 86, 0, 0
8, Run: 069, P, 111, 0, 0
8, Run: 070, P, 105, 0, 0
8, Run: 071, P, 87, 0, 0
8, Run: 072, P, 107, 0, 0
8, Run: 073, P, 150, 0, 0
8, Run: 074, P, 103, 0, 0
8, Run: 075, P, 95, 0, 0
8, Run: 076, P, 112, 0, 0
8, Run: 077, P, 112, 0, 0
8, Run: 078, P, 124, 0, 0
8, Run: 079, P, 92, 0, 0
8, Run: 080, P, 99, 0, 0
8, Run: 081, P, 117, 0, 0
8, Run: 082, P, 102, 0, 0
8, Run: 083, P, 120, 0, 0
8, Run: 084, P, 110, 0, 0
8, Run: 085, P, 101, 0, 0
8, Run: 086, P, 103, 0, 0
8, Run: 087, P, 128, 0, 0
8, Run: 088, P, 103, 0, 0
8, Run: 089, P, 112, 0, 0
8, Run: 090, P, 120, 0, 0
8, Run: 091, P, 118, 0, 0
8, Run: 092, P, 125, 0, 0
8, Run: 093, P, 119, 0, 0
8, Run: 094, P, 114, 0, 0
8, Run: 095, P, 106, 0, 0
8, Run: 096, P, 103, 0, 0
8, Run: 097, P, 136, 0, 0
8, Run: 098, P, 154, 0, 0
8, Run: 099, P, 104, 0, 0
8, Run: 100, P, 118, 0, 0
9, Run: 001, P, 150, 0, 0
9, Run: 002, P, 119, 0, 0
9, Run: 003, P, 147, 0, 0
9, Run: 004, P, 96, 0, 0
9, Run: 005, P, 100, 0, 0
9, Run: 006, P, 148, 0, 0
9, Run: 007, P, 105, 0, 0
9, Run: 008, P, 168, 0, 0
9, Run: 009, P, 128, 0, 0
9, Run: 010, P, 106, 0, 0
9, Run: 011, P, 114, 0, 0
9, Run: 012, P, 126, 0, 0
9, Run: 013, P, 105, 0, 0
9, Run: 014, P, 154, 0, 0
9, Run: 015, P, 141, 0, 0
9, Run: 016, P, 87, 0, 0
9, Run: 017, P, 109, 0, 0
9, Run: 018, P, 194, 0, 0
9, Run: 019, P, 128, 0, 0
9, Run: 020, P, 124, 0, 0
9, Run: 021, P, 126, 0, 0
9, Run: 022, P, 115, 0, 0
9, Run: 023, P, 100, 0, 0
9, Run: 024, P, 160, 0, 0
9, Run: 025, P, 98, 0, 0
9, Run: 026, P, 170, 0, 0
9, Run: 027, P, 161, 0, 0
9, Run: 028, P, 149, 0, 0
9, Run: 029, P, 109, 0, 0
9, Run: 030, P, 117, 0, 0
9, Run: 031, P, 91, 0, 0
9, Run: 032, P, 91, 0, 0
9, Run: 033, P, 142, 0, 0
9, Run: 034, P, 165, 0, 0
9, Run: 035, P, 155, 0, 0
9, Run: 036, P, 93, 0, 0
9, Run: 037, P, 114, 0, 0
9, Run: 038, P, 155, 0, 0
9, Run: 039, P, 169, 0, 0
9, Run: 040, P, 106, 0, 0
9, Run: 041, P, 108, 0, 0
9, Run: 042, P, 170, 0, 0
9, Run: 043, P, 116, 0, 0
9, Run: 044, P, 182, 0, 0
9, Run: 045, P, 107, 0, 0
9, Run: 046, P, 95, 0, 0
9, Run: 047, P, 173, 0, 0
9, Run: 048, P, 148, 0, 0
9, Run: 049, P, 101, 0, 0
9, Run: 050, P, 92, 0, 0
9, Run: 051, P, 104, 0, 0
9, Run: 052, P, 192, 0, 0
9, Run: 053, P, 119, 0, 0
9, Run: 054, P, 111, 0, 0
9, Run: 055, P, 113, 0, 0
9, Run: 056, P, 85, 0, 0
9, Run: 057, P, 166, 0, 0
9, Run: 058, P, 115, 0, 0
9, Run: 059, P, 135, 0, 0
9, Run: 060, P, 98, 0, 0
9, Run: 061, P, 104, 0, 0
9, Run: 062, P, 116, 0, 0
9, Run: 063, P, 145, 0, 0
9, Run: 064, P, 121, 0, 0
9, Run: 065, P, 107, 0, 0
9, Run: 066, P, 145, 0, 0
9, Run: 067, P, 135, 0, 0
9, Run: 068, P, 97, 0, 0
9, Run: 069, P, 104, 0, 0
9, Run: 070, P, 143, 0, 0
9, Run: 071, P, 96, 0, 0
9, Run: 072, P, 118, 0, 0
9, Run: 073, P, 166, 0, 0
9, Run: 074, P, 97, 0, 0
9, Run: 075, P, 134, 0, 0
9, Run: 076, P, 107, 0, 0
9, Run: 077, P, 155, 0, 0
9, Run: 078, P, 111, 0, 0
9, Run: 079, P, 97, 0, 0
9, Run: 080, P, 114, 0, 0
9, Run: 081, P, 109, 0, 0
9, Run: 082, P, 112, 0, 0
9, Run: 083, P, 91, 0, 0
9, Run: 084, P, 116, 0, 0
9, Run: 085, P, 98, 0, 0
9, Run: 086, P, 98, 0, 0
9, Run: 087, P, 83, 0, 0
9, Run: 088, P, 87, 0, 0
9, Run: 089, P, 139, 0, 0
9, Run: 090, P, 116, 0, 0
9, Run: 091, P, 110, 0, 0
9, Run: 092, P, 128, 0, 0
9, Run: 093, P, 98, 0, 0
9, Run: 094, P, 105, 0, 0
9, Run: 095, P, 118, 0, 0
9, Run: 096, P, 92, 0, 0
9, Run: 097, P, 121, 0, 0
9, Run: 098, P, 121, 0, 0
9, Run: 099, P, 114, 0, 0
9, Run: 100, P, 96, 0, 0
