Input Number, Run_Number, Result@ 100, V, X, Y
3, Run: 012, P, 94, 0, 0
3, Run: 013, P, 103, 0, 0
3, Run: 014, P, 125, 0, 0
3, Run: 015, P, 167, 0, 0
3, Run: 016, P, 92, 0, 0
3, Run: 017, P, 116, 0, 0
3, Run: 018, P, 109, 0, 0
3, Run: 019, P, 108, 0, 0
3, Run: 020, P, 97, 0, 0
3, Run: 021, P, 116, 0, 0
3, Run: 022, P, 169, 0, 0
3, Run: 023, P, 104, 0, 0
3, Run: 024, P, 130, 0, 0
3, Run: 025, P, 92, 0, 0
3, Run: 026, P, 126, 0, 0
3, Run: 027, P, 96, 0, 0
3, Run: 028, P, 117, 0, 0
3, Run: 029, P, 125, 0, 0
3, Run: 030, P, 102, 0, 0
3, Run: 031, P, 164, 0, 0
3, Run: 032, P, 95, 0, 0
3, Run: 033, P, 82, 0, 0
3, Run: 034, P, 117, 0, 0
3, Run: 035, P, 115, 0, 0
3, Run: 036, P, 83, 0, 0
3, Run: 037, P, 132, 0, 0
3, Run: 038, P, 106, 0, 0
3, Run: 039, P, 116, 0, 0
3, Run: 040, P, 117, 0, 0
3, Run: 041, P, 156, 0, 0
3, Run: 042, P, 104, 0, 0
3, Run: 043, P, 101, 0, 0
3, Run: 044, P, 162, 0, 0
3, Run: 045, P, 107, 0, 0
3, Run: 046, P, 119, 0, 0
3, Run: 047, P, 116, 0, 0
3, Run: 048, P, 132, 0, 0
3, Run: 049, P, 118, 0, 0
3, Run: 050, P, 155, 0, 0
3, Run: 051, P, 95, 0, 0
3, Run: 052, P, 96, 0, 0
3, Run: 053, P, 139, 0, 0
3, Run: 054, P, 130, 0, 0
3, Run: 055, P, 148, 0, 0
3, Run: 056, P, 137, 0, 0
3, Run: 057, P, 107, 0, 0
3, Run: 058, P, 111, 0, 0
3, Run: 059, P, 112, 0, 0
3, Run: 060, P, 116, 0, 0
3, Run: 061, P, 94, 0, 0
3, Run: 062, P, 118, 0, 0
3, Run: 063, P, 101, 0, 0
3, Run: 064, P, 128, 0, 0
3, Run: 065, P, 139, 0, 0
3, Run: 066, P, 110, 0, 0
3, Run: 067, P, 95, 0, 0
3, Run: 068, P, 117, 0, 0
3, Run: 069, P, 130, 0, 0
3, Run: 070, P, 106, 0, 0
3, Run: 071, P, 77, 0, 0
3, Run: 072, P, 141, 0, 0
3, Run: 073, P, 122, 0, 0
3, Run: 074, P, 123, 0, 0
3, Run: 075, P, 105, 0, 0
3, Run: 076, P, 118, 0, 0
3, Run: 077, P, 125, 0, 0
3, Run: 078, P, 142, 0, 0
3, Run: 079, P, 133, 0, 0
3, Run: 080, P, 169, 0, 0
3, Run: 081, P, 113, 0, 0
3, Run: 082, P, 114, 0, 0
3, Run: 083, P, 91, 0, 0
3, Run: 084, P, 103, 0, 0
3, Run: 085, P, 105, 0, 0
3, Run: 086, P, 97, 0, 0
3, Run: 087, P, 143, 0, 0
3, Run: 088, P, 108, 0, 0
3, Run: 089, P, 118, 0, 0
3, Run: 090, P, 115, 0, 0
3, Run: 091, P, 132, 0, 0
3, Run: 092, P, 110, 0, 0
3, Run: 093, P, 112, 0, 0
3, Run: 094, P, 85, 0, 0
3, Run: 095, P, 115, 0, 0
3, Run: 096, P, 110, 0, 0
3, Run: 097, P, 134, 0, 0
3, Run: 098, P, 95, 0, 0
3, Run: 099, P, 155, 0, 0
3, Run: 100, P, 109, 0, 0
4, Run: 001, P, 99, 0, 0
4, Run: 002, P, 97, 0, 0
4, Run: 003, P, 103, 0, 0
4, Run: 004, P, 116, 0, 0
4, Run: 005, P, 92, 0, 0
4, Run: 006, P, 90, 0, 0
4, Run: 007, P, 82, 0, 0
4, Run: 008, P, 93, 0, 0
4, Run: 009, P, 94, 0, 0
4, Run: 010, P, 104, 0, 0
4, Run: 011, P, 103, 0, 0
4, Run: 012, P, 107, 0, 0
4, Run: 013, P, 115, 0, 0
4, Run: 014, P, 98, 0, 0
4, Run: 015, P, 112, 0, 0
4, Run: 016, P, 99, 0, 0
4, Run: 017, P, 93, 0, 0
4, Run: 018, P, 106, 0, 0
4, Run: 019, P, 88, 0, 0
4, Run: 020, P, 87, 0, 0
4, Run: 021, P, 115, 0, 0
4, Run: 022, P, 101, 0, 0
4, Run: 023, P, 96, 0, 0
4, Run: 024, P, 99, 0, 0
4, Run: 025, P, 89, 0, 0
4, Run: 026, P, 100, 0, 0
4, Run: 027, P, 103, 0, 0
4, Run: 028, P, 105, 0, 0
4, Run: 029, P, 86, 0, 0
4, Run: 030, P, 104, 0, 0
4, Run: 031, P, 98, 0, 0
4, Run: 032, P, 93, 0, 0
4, Run: 033, P, 92, 0, 0
4, Run: 034, P, 109, 0, 0
4, Run: 035, P, 106, 0, 0
4, Run: 036, P, 96, 0, 0
4, Run: 037, P, 89, 0, 0
4, Run: 038, P, 101, 0, 0
4, Run: 039, P, 101, 0, 0
4, Run: 040, P, 101, 0, 0
4, Run: 041, P, 92, 0, 0
4, Run: 042, P, 94, 0, 0
4, Run: 043, P, 104, 0, 0
4, Run: 044, P, 98, 0, 0
4, Run: 045, P, 112, 0, 0
4, Run: 046, P, 103, 0, 0
4, Run: 047, P, 110, 0, 0
4, Run: 048, P, 98, 0, 0
4, Run: 049, P, 103, 0, 0
4, Run: 050, P, 99, 0, 0
4, Run: 051, P, 120, 0, 0
4, Run: 052, P, 99, 0, 0
4, Run: 053, P, 118, 0, 0
4, Run: 054, P, 99, 0, 0
4, Run: 055, P, 98, 0, 0
4, Run: 056, P, 121, 0, 0
4, Run: 057, P, 97, 0, 0
4, Run: 058, P, 100, 0, 0
4, Run: 059, P, 109, 0, 0
4, Run: 060, P, 96, 0, 0
4, Run: 061, P, 111, 0, 0
4, Run: 062, P, 105, 0, 0
4, Run: 063, P, 98, 0, 0
4, Run: 064, P, 95, 0, 0
4, Run: 065, P, 100, 0, 0
4, Run: 066, P, 105, 0, 0
4, Run: 067, P, 81, 0, 0
4, Run: 068, P, 102, 0, 0
4, Run: 069, P, 110, 0, 0
4, Run: 070, P, 99, 0, 0
4, Run: 071, P, 106, 0, 0
4, Run: 072, P, 110, 0, 0
4, Run: 073, P, 106, 0, 0
4, Run: 074, P, 76, 0, 0
4, Run: 075, P, 114, 0, 0
4, Run: 076, P, 112, 0, 0
4, Run: 077, P, 107, 0, 0
4, Run: 078, P, 87, 0, 0
4, Run: 079, P, 102, 0, 0
4, Run: 080, P, 107, 0, 0
4, Run: 081, P, 122, 0, 0
4, Run: 082, P, 108, 0, 0
4, Run: 083, P, 103, 0, 0
4, Run: 084, P, 109, 0, 0
4, Run: 085, P, 118, 0, 0
4, Run: 086, P, 112, 0, 0
4, Run: 087, P, 109, 0, 0
4, Run: 088, P, 103, 0, 0
4, Run: 089, P, 109, 0, 0
4, Run: 090, P, 103, 0, 0
4, Run: 091, P, 94, 0, 0
4, Run: 092, P, 102, 0, 0
4, Run: 093, P, 86, 0, 0
4, Run: 094, P, 98, 0, 0
4, Run: 095, P, 106, 0, 0
4, Run: 096, P, 108, 0, 0
4, Run: 097, P, 96, 0, 0
4, Run: 098, P, 86, 0, 0
4, Run: 099, P, 101, 0, 0
4, Run: 100, P, 111, 0, 0
5, Run: 001, P, 127, 0, 0
5, Run: 002, P, 102, 0, 0
5, Run: 003, P, 138, 0, 0
5, Run: 004, P, 76, 0, 0
5, Run: 005, P, 85, 0, 0
5, Run: 006, P, 99, 0, 0
5, Run: 007, P, 126, 0, 0
5, Run: 008, P, 99, 0, 0
5, Run: 009, P, 84, 0, 0
5, Run: 010, P, 103, 0, 0
5, Run: 011, P, 107, 0, 0
5, Run: 012, P, 107, 0, 0
5, Run: 013, P, 97, 0, 0
5, Run: 014, P, 129, 0, 0
5, Run: 015, P, 110, 0, 0
5, Run: 016, P, 114, 0, 0
5, Run: 017, P, 134, 0, 0
5, Run: 018, P, 119, 0, 0
5, Run: 019, P, 114, 0, 0
5, Run: 020, P, 138, 0, 0
5, Run: 021, P, 128, 0, 0
5, Run: 022, P, 107, 0, 0
5, Run: 023, P, 98, 0, 0
5, Run: 024, P, 145, 0, 0
5, Run: 025, P, 104, 0, 0
5, Run: 026, P, 108, 0, 0
5, Run: 027, P, 121, 0, 0
5, Run: 028, P, 111, 0, 0
5, Run: 029, P, 91, 0, 0
5, Run: 030, P, 120, 0, 0
5, Run: 031, P, 102, 0, 0
5, Run: 032, P, 120, 0, 0
5, Run: 033, P, 98, 0, 0
5, Run: 034, P, 94, 0, 0
5, Run: 035, P, 113, 0, 0
5, Run: 036, P, 115, 0, 0
5, Run: 037, P, 92, 0, 0
5, Run: 038, P, 101, 0, 0
5, Run: 039, P, 114, 0, 0
5, Run: 040, P, 126, 0, 0
5, Run: 041, P, 103, 0, 0
5, Run: 042, P, 84, 0, 0
5, Run: 043, P, 145, 0, 0
5, Run: 044, P, 128, 0, 0
5, Run: 045, P, 117, 0, 0
5, Run: 046, P, 119, 0, 0
5, Run: 047, P, 101, 0, 0
5, Run: 048, P, 92, 0, 0
5, Run: 049, P, 110, 0, 0
5, Run: 050, P, 141, 0, 0
5, Run: 051, P, 103, 0, 0
5, Run: 052, P, 99, 0, 0
5, Run: 053, P, 126, 0, 0
5, Run: 054, P, 122, 0, 0
5, Run: 055, P, 91, 0, 0
5, Run: 056, P, 94, 0, 0
5, Run: 057, P, 127, 0, 0
5, Run: 058, P, 150, 0, 0
5, Run: 059, P, 120, 0, 0
5, Run: 060, P, 105, 0, 0
5, Run: 061, P, 132, 0, 0
5, Run: 062, P, 122, 0, 0
5, Run: 063, P, 110, 0, 0
5, Run: 064, P, 128, 0, 0
5, Run: 065, P, 132, 0, 0
5, Run: 066, P, 94, 0, 0
5, Run: 067, P, 105, 0, 0
5, Run: 068, P, 121, 0, 0
5, Run: 069, P, 121, 0, 0
5, Run: 070, P, 115, 0, 0
5, Run: 071, P, 113, 0, 0
5, Run: 072, P, 108, 0, 0
5, Run: 073, P, 111, 0, 0
5, Run: 074, P, 108, 0, 0
5, Run: 075, P, 111, 0, 0
5, Run: 076, P, 121, 0, 0
5, Run: 077, P, 123, 0, 0
5, Run: 078, P, 127, 0, 0
5, Run: 079, P, 97, 0, 0
5, Run: 080, P, 93, 0, 0
5, Run: 081, P, 113, 0, 0
5, Run: 082, P, 95, 0, 0
5, Run: 083, P, 97, 0, 0
5, Run: 084, P, 105, 0, 0
5, Run: 085, P, 95, 0, 0
5, Run: 086, P, 144, 0, 0
5, Run: 087, P, 111, 0, 0
5, Run: 088, P, 127, 0, 0
5, Run: 089, P, 116, 0, 0
5, Run: 090, P, 116, 0, 0
5, Run: 091, P, 131, 0, 0
5, Run: 092, P, 105, 0, 0
5, Run: 093, P, 130, 0, 0
5, Run: 094, P, 100, 0, 0
5, Run: 095, P, 92, 0, 0
5, Run: 096, P, 89, 0, 0
5, Run: 097, P, 104, 0, 0
5, Run: 098, P, 151, 0, 0
5, Run: 099, P, 94, 0, 0
5, Run: 100, P, 96, 0, 0
6, Run: 001, P, 94, 0, 0
6, Run: 002, P, 100, 0, 0
6, Run: 003, P, 113, 0, 0
6, Run: 004, P, 117, 0, 0
6, Run: 005, P, 134, 0, 0
6, Run: 006, P, 134, 0, 0
6, Run: 007, P, 102, 0, 0
6, Run: 008, P, 145, 0, 0
6, Run: 009, P, 121, 0, 0
6, Run: 010, P, 113, 0, 0
6, Run: 011, P, 93, 0, 0
6, Run: 012, P, 94, 0, 0
6, Run: 013, P, 114, 0, 0
6, Run: 014, P, 97, 0, 0
6, Run: 015, P, 83, 0, 0
6, Run: 016, P, 159, 0, 0
6, Run: 017, P, 103, 0, 0
6, Run: 018, P, 114, 0, 0
6, Run: 019, P, 131, 0, 0
6, Run: 020, P, 126, 0, 0
6, Run: 021, P, 153, 0, 0
6, Run: 022, P, 103, 0, 0
6, Run: 023, P, 93, 0, 0
6, Run: 024, P, 134, 0, 0
6, Run: 025, P, 121, 0, 0
6, Run: 026, P, 129, 0, 0
6, Run: 027, P, 118, 0, 0
6, Run: 028, P, 120, 0, 0
6, Run: 029, P, 116, 0, 0
6, Run: 030, P, 117, 0, 0
6, Run: 031, P, 135, 0, 0
6, Run: 032, P, 125, 0, 0
6, Run: 033, P, 121, 0, 0
6, Run: 034, P, 112, 0, 0
6, Run: 035, P, 164, 0, 0
6, Run: 036, P, 108, 0, 0
6, Run: 037, P, 99, 0, 0
6, Run: 038, P, 171, 0, 0
6, Run: 039, P, 150, 0, 0
6, Run: 040, P, 105, 0, 0
6, Run: 041, P, 113, 0, 0
6, Run: 042, P, 175, 0, 0
6, Run: 043, P, 105, 0, 0
6, Run: 044, P, 120, 0, 0
6, Run: 045, P, 148, 0, 0
6, Run: 046, P, 114, 0, 0
6, Run: 047, P, 102, 0, 0
6, Run: 048, P, 178, 0, 0
6, Run: 049, P, 119, 0, 0
6, Run: 050, P, 187, 0, 0
6, Run: 051, P, 92, 0, 0
6, Run: 052, P, 114, 0, 0
6, Run: 053, P, 129, 0, 0
6, Run: 054, P, 137, 0, 0
6, Run: 055, P, 154, 0, 0
6, Run: 056, P, 142, 0, 0
6, Run: 057, P, 101, 0, 0
6, Run: 058, P, 163, 0, 0
6, Run: 059, P, 169, 0, 0
6, Run: 060, P, 167, 0, 0
6, Run: 061, P, 96, 0, 0
6, Run: 062, P, 109, 0, 0
6, Run: 063, P, 103, 0, 0
6, Run: 064, P, 163, 0, 0
6, Run: 065, P, 110, 0, 0
6, Run: 066, P, 101, 0, 0
6, Run: 067, P, 103, 0, 0
6, Run: 068, P, 125, 0, 0
6, Run: 069, P, 117, 0, 0
6, Run: 070, P, 124, 0, 0
6, Run: 071, P, 101, 0, 0
6, Run: 072, P, 113, 0, 0
6, Run: 073, P, 94, 0, 0
6, Run: 074, P, 124, 0, 0
6, Run: 075, P, 132, 0, 0
6, Run: 076, P, 107, 0, 0
6, Run: 077, P, 130, 0, 0
6, Run: 078, P, 114, 0, 0
6, Run: 079, P, 98, 0, 0
6, Run: 080, P, 157, 0, 0
6, Run: 081, P, 136, 0, 0
6, Run: 082, P, 135, 0, 0
6, Run: 083, P, 105, 0, 0
6, Run: 084, P, 106, 0, 0
6, Run: 085, P, 201, 0, 0
6, Run: 086, P, 106, 0, 0
6, Run: 087, P, 99, 0, 0
6, Run: 088, P, 151, 0, 0
6, Run: 089, P, 127, 0, 0
6, Run: 090, P, 118, 0, 0
6, Run: 091, P, 171, 0, 0
6, Run: 092, P, 108, 0, 0
6, Run: 093, P, 146, 0, 0
6, Run: 094, P, 172, 0, 0
6, Run: 095, P, 133, 0, 0
6, Run: 096, P, 100, 0, 0
6, Run: 097, P, 119, 0, 0
6, Run: 098, P, 148, 0, 0
6, Run: 099, P, 116, 0, 0
6, Run: 100, P, 151, 0, 0
