Input Number, Run_Number, Result@ 100, A1, F1, F1P, F2, F2P, Y, A1*, F1*, F1P*, F2*, F2P*, Y*
1, Run: 001, P, 11, 0, 24, 5, 0, 0
1, Run: 002, P, 9, 0, 24, 5, 0, 0
1, Run: 003, P, 8, 0, 24, 5, 0, 0
1, Run: 004, P, 11, 0, 24, 5, 0, 0
1, Run: 005, P, 11, 0, 24, 5, 0, 0
1, Run: 006, P, 9, 0, 24, 5, 0, 0
1, Run: 007, P, 11, 0, 24, 5, 0, 0
1, Run: 008, P, 6, 0, 24, 5, 0, 0
1, Run: 009, P, 13, 0, 24, 5, 0, 0
1, Run: 010, P, 10, 0, 24, 5, 0, 0
1, Run: 011, P, 9, 0, 24, 5, 0, 0
1, Run: 012, P, 9, 0, 24, 5, 0, 0
1, Run: 013, P, 9, 0, 24, 5, 0, 0
1, Run: 014, P, 8, 0, 24, 5, 0, 0
1, Run: 015, P, 9, 0, 24, 5, 0, 0
1, Run: 016, P, 10, 0, 24, 5, 0, 0
1, Run: 017, P, 8, 0, 24, 5, 0, 0
1, Run: 018, P, 12, 0, 24, 5, 0, 0
1, Run: 019, P, 11, 0, 24, 5, 0, 0
1, Run: 020, P, 8, 0, 24, 5, 0, 0
1, Run: 021, P, 9, 0, 24, 5, 0, 0
1, Run: 022, P, 7, 0, 24, 5, 0, 0
1, Run: 023, P, 11, 0, 24, 5, 0, 0
1, Run: 024, P, 12, 0, 24, 5, 0, 0
1, Run: 025, P, 9, 0, 24, 5, 0, 0
1, Run: 026, P, 10, 0, 24, 5, 0, 0
1, Run: 027, P, 8, 0, 24, 5, 0, 0
1, Run: 028, P, 11, 0, 24, 5, 0, 0
1, Run: 029, P, 8, 0, 24, 5, 0, 0
1, Run: 030, P, 11, 0, 24, 5, 0, 0
1, Run: 031, P, 7, 0, 24, 5, 0, 0
1, Run: 032, P, 9, 0, 24, 5, 0, 0
1, Run: 033, P, 8, 0, 24, 5, 0, 0
1, Run: 034, P, 8, 0, 24, 5, 0, 0
1, Run: 035, P, 8, 0, 24, 5, 0, 0
1, Run: 036, P, 4, 0, 24, 5, 0, 0
1, Run: 037, P, 9, 0, 24, 5, 0, 0
1, Run: 038, P, 12, 0, 24, 5, 0, 0
1, Run: 039, P, 11, 0, 24, 5, 0, 0
1, Run: 040, P, 8, 0, 24, 5, 0, 0
1, Run: 041, P, 8, 0, 24, 5, 0, 0
1, Run: 042, P, 6, 0, 24, 5, 0, 0
1, Run: 043, P, 10, 0, 24, 5, 0, 0
1, Run: 044, P, 8, 0, 24, 5, 0, 0
1, Run: 045, P, 12, 0, 24, 5, 0, 0
1, Run: 046, P, 8, 0, 24, 5, 0, 0
1, Run: 047, P, 11, 0, 24, 5, 0, 0
1, Run: 048, P, 8, 0, 24, 5, 0, 0
1, Run: 049, P, 7, 0, 24, 5, 0, 0
1, Run: 050, P, 9, 0, 24, 5, 0, 0
1, Run: 051, P, 11, 0, 24, 5, 0, 0
1, Run: 052, P, 9, 0, 24, 5, 0, 0
1, Run: 053, P, 8, 0, 24, 5, 0, 0
1, Run: 054, P, 11, 0, 24, 5, 0, 0
1, Run: 055, P, 12, 0, 24, 5, 0, 0
1, Run: 056, P, 8, 0, 24, 5, 0, 0
1, Run: 057, P, 10, 0, 24, 5, 0, 0
1, Run: 058, P, 8, 0, 24, 5, 0, 0
1, Run: 059, P, 9, 0, 24, 5, 0, 0
1, Run: 060, P, 10, 0, 24, 5, 0, 0
1, Run: 061, P, 12, 0, 24, 5, 0, 0
1, Run: 062, P, 12, 0, 24, 5, 0, 0
1, Run: 063, P, 9, 0, 24, 5, 0, 0
1, Run: 064, P, 13, 0, 24, 5, 0, 0
1, Run: 065, P, 11, 0, 24, 5, 0, 0
1, Run: 066, P, 10, 0, 24, 5, 0, 0
1, Run: 067, P, 6, 0, 24, 5, 0, 0
1, Run: 068, P, 10, 0, 24, 5, 0, 0
1, Run: 069, P, 11, 0, 24, 5, 0, 0
1, Run: 070, P, 10, 0, 24, 5, 0, 0
1, Run: 071, P, 9, 0, 24, 5, 0, 0
1, Run: 072, P, 10, 0, 24, 5, 0, 0
1, Run: 073, P, 11, 0, 24, 5, 0, 0
1, Run: 074, P, 10, 0, 24, 5, 0, 0
1, Run: 075, P, 6, 0, 24, 5, 0, 0
1, Run: 076, P, 11, 0, 24, 5, 0, 0
1, Run: 077, P, 8, 0, 24, 5, 0, 0
1, Run: 078, P, 9, 0, 24, 5, 0, 0
1, Run: 079, P, 11, 0, 24, 5, 0, 0
1, Run: 080, P, 9, 0, 24, 5, 0, 0
1, Run: 081, P, 8, 0, 24, 5, 0, 0
1, Run: 082, P, 8, 0, 24, 5, 0, 0
1, Run: 083, P, 9, 0, 24, 5, 0, 0
1, Run: 084, P, 10, 0, 24, 5, 0, 0
1, Run: 085, P, 8, 0, 24, 5, 0, 0
1, Run: 086, P, 14, 0, 24, 5, 0, 0
1, Run: 087, P, 9, 0, 24, 5, 0, 0
1, Run: 088, P, 10, 0, 24, 5, 0, 0
1, Run: 089, P, 9, 0, 24, 5, 0, 0
1, Run: 090, P, 11, 0, 24, 5, 0, 0
1, Run: 091, P, 11, 0, 24, 5, 0, 0
1, Run: 092, P, 9, 0, 24, 5, 0, 0
1, Run: 093, P, 9, 0, 24, 5, 0, 0
1, Run: 094, P, 10, 0, 24, 5, 0, 0
1, Run: 095, P, 9, 0, 24, 5, 0, 0
1, Run: 096, P, 12, 0, 24, 5, 0, 0
1, Run: 097, P, 10, 0, 24, 5, 0, 0
