Input Number, Run_Number, Result@ 100, X, XP, Z, Y, YP, X*, XP*, Z*, Y*, YP*
1, Run: 001, P, 0, 24, 3881, 38, 0
1, Run: 002, P, 0, 24, 3721, 38, 0
1, Run: 003, P, 0, 24, 3877, 38, 0
1, Run: 004, P, 0, 24, 3803, 38, 0
1, Run: 005, P, 0, 24, 3781, 38, 0
1, Run: 006, P, 0, 24, 3848, 38, 0
1, Run: 007, P, 0, 24, 3787, 38, 0
1, Run: 008, P, 0, 24, 3867, 38, 0
1, Run: 009, P, 0, 24, 3811, 38, 0
1, Run: 010, P, 0, 24, 3907, 38, 0
1, Run: 011, P, 0, 24, 3745, 38, 0
1, Run: 012, P, 0, 24, 3827, 38, 0
1, Run: 013, P, 0, 24, 3908, 38, 0
1, Run: 014, P, 0, 24, 3784, 38, 0
1, Run: 015, P, 0, 24, 3799, 38, 0
1, Run: 016, P, 0, 24, 3821, 38, 0
1, Run: 017, P, 0, 24, 3851, 38, 0
1, Run: 018, P, 0, 24, 3782, 38, 0
1, Run: 019, P, 0, 24, 3864, 38, 0
1, Run: 020, P, 0, 24, 3855, 38, 0
1, Run: 021, P, 0, 24, 3851, 38, 0
1, Run: 022, P, 0, 24, 3758, 38, 0
1, Run: 023, P, 0, 24, 3765, 38, 0
1, Run: 024, P, 0, 24, 3833, 38, 0
1, Run: 025, P, 0, 24, 3777, 38, 0
1, Run: 026, P, 0, 24, 3776, 38, 0
1, Run: 027, P, 0, 24, 3840, 38, 0
1, Run: 028, P, 0, 24, 3855, 38, 0
1, Run: 029, P, 0, 24, 3903, 38, 0
1, Run: 030, P, 0, 24, 3757, 38, 0
1, Run: 031, P, 0, 24, 3876, 38, 0
1, Run: 032, P, 0, 24, 3813, 38, 0
1, Run: 033, P, 0, 24, 3852, 38, 0
1, Run: 034, P, 0, 24, 3945, 38, 0
1, Run: 035, P, 0, 24, 3773, 38, 0
1, Run: 036, P, 0, 24, 3807, 38, 0
1, Run: 037, P, 0, 24, 3855, 38, 0
1, Run: 038, P, 0, 24, 3878, 38, 0
1, Run: 039, P, 0, 24, 3802, 38, 0
1, Run: 040, P, 0, 24, 3786, 38, 0
1, Run: 041, P, 0, 24, 3815, 38, 0
1, Run: 042, P, 0, 24, 3720, 38, 0
1, Run: 043, P, 0, 24, 3873, 38, 0
1, Run: 044, P, 0, 24, 3802, 38, 0
1, Run: 045, P, 0, 24, 3702, 38, 0
1, Run: 046, P, 0, 24, 3904, 38, 0
1, Run: 047, P, 0, 24, 3892, 38, 0
1, Run: 048, P, 0, 24, 3849, 38, 0
1, Run: 049, P, 0, 24, 3756, 38, 0
1, Run: 050, P, 0, 24, 3824, 38, 0
1, Run: 051, P, 0, 24, 3884, 38, 0
1, Run: 052, P, 0, 24, 3709, 38, 0
1, Run: 053, P, 0, 24, 3741, 38, 0
1, Run: 054, P, 0, 24, 3914, 38, 0
1, Run: 055, P, 0, 24, 3828, 38, 0
1, Run: 056, P, 0, 24, 3753, 38, 0
1, Run: 057, P, 0, 24, 3798, 38, 0
1, Run: 058, P, 0, 24, 3789, 38, 0
1, Run: 059, P, 0, 24, 3865, 38, 0
1, Run: 060, P, 0, 24, 3871, 38, 0
1, Run: 061, P, 0, 24, 3819, 38, 0
1, Run: 062, P, 0, 24, 3696, 38, 0
1, Run: 063, P, 0, 24, 3865, 38, 0
1, Run: 064, P, 0, 24, 3849, 38, 0
1, Run: 065, P, 0, 24, 3747, 38, 0
1, Run: 066, P, 0, 24, 3676, 38, 0
1, Run: 067, P, 0, 24, 3798, 38, 0
1, Run: 068, P, 0, 24, 3876, 38, 0
1, Run: 069, P, 0, 24, 3853, 38, 0
1, Run: 070, P, 0, 24, 3933, 38, 0
1, Run: 071, P, 0, 24, 3822, 38, 0
1, Run: 072, P, 0, 24, 3793, 38, 0
1, Run: 073, P, 0, 24, 3881, 38, 0
1, Run: 074, P, 0, 24, 3849, 38, 0
1, Run: 075, P, 0, 24, 3761, 38, 0
1, Run: 076, P, 0, 24, 3841, 38, 0
1, Run: 077, P, 0, 24, 3746, 38, 0
1, Run: 078, P, 0, 24, 3895, 38, 0
1, Run: 079, P, 0, 24, 3849, 38, 0
1, Run: 080, P, 0, 24, 3915, 38, 0
1, Run: 081, P, 0, 24, 3924, 38, 0
1, Run: 082, P, 0, 24, 3850, 38, 0
1, Run: 083, P, 0, 24, 3722, 38, 0
1, Run: 084, P, 0, 24, 3787, 38, 0
1, Run: 085, P, 0, 24, 3812, 38, 0
1, Run: 086, P, 0, 24, 3842, 38, 0
1, Run: 087, P, 0, 24, 3837, 38, 0
1, Run: 088, P, 0, 24, 3851, 38, 0
1, Run: 089, P, 0, 24, 3872, 38, 0
1, Run: 090, P, 0, 24, 3820, 38, 0
1, Run: 091, P, 0, 24, 3778, 38, 0
1, Run: 092, P, 0, 24, 3779, 38, 0
1, Run: 093, P, 0, 24, 3885, 38, 0
1, Run: 094, P, 0, 24, 3869, 38, 0
1, Run: 095, P, 0, 24, 3907, 38, 0
1, Run: 096, P, 0, 24, 3957, 38, 0
1, Run: 097, P, 0, 24, 3828, 38, 0
1, Run: 098, P, 0, 24, 3740, 38, 0
1, Run: 099, P, 0, 24, 3880, 38, 0
1, Run: 100, P, 0, 24, 3722, 38, 0
10, Run: 001, P, 0, 42, 5120, 50, 0
10, Run: 002, P, 0, 42, 5103, 50, 0
10, Run: 003, P, 0, 42, 5030, 50, 0
10, Run: 004, P, 0, 42, 4997, 50, 0
10, Run: 005, P, 0, 42, 5090, 50, 0
