Input Number, Run_Number, Result@ 100, X, XP, Z, Y, YP
10, Run: 058, F, 0, 50, 4351, 42, 0
10, Run: 059, F, 0, 50, 4228, 42, 0
10, Run: 060, F, 0, 50, 4146, 42, 0
10, Run: 061, F, 0, 50, 4309, 42, 0
10, Run: 062, F, 0, 50, 4299, 42, 0
10, Run: 063, F, 0, 50, 4309, 42, 0
10, Run: 064, F, 0, 50, 4279, 42, 0
10, Run: 065, F, 0, 50, 4268, 42, 0
10, Run: 066, F, 0, 50, 4265, 42, 0
10, Run: 067, F, 0, 50, 4140, 42, 0
10, Run: 068, F, 0, 50, 4189, 42, 0
10, Run: 069, F, 0, 50, 4258, 42, 0
10, Run: 070, F, 0, 50, 4147, 42, 0
10, Run: 071, F, 0, 50, 4165, 42, 0
10, Run: 072, F, 0, 50, 4245, 42, 0
10, Run: 073, F, 0, 50, 4091, 42, 0
10, Run: 074, F, 0, 50, 4231, 42, 0
10, Run: 075, F, 0, 50, 4214, 42, 0
10, Run: 076, F, 0, 50, 4262, 42, 0
10, Run: 077, F, 0, 50, 4212, 42, 0
10, Run: 078, F, 0, 50, 4127, 42, 0
10, Run: 079, F, 0, 50, 4251, 42, 0
10, Run: 080, F, 0, 50, 4304, 42, 0
10, Run: 081, F, 0, 50, 4274, 42, 0
10, Run: 082, F, 0, 50, 4337, 42, 0
10, Run: 083, F, 0, 50, 4236, 42, 0
10, Run: 084, F, 0, 50, 4236, 42, 0
10, Run: 085, F, 0, 50, 4173, 42, 0
10, Run: 086, F, 0, 50, 4384, 42, 0
10, Run: 087, F, 0, 50, 4276, 42, 0
10, Run: 088, F, 0, 50, 4153, 42, 0
10, Run: 089, F, 0, 50, 4296, 42, 0
10, Run: 090, F, 0, 50, 4301, 42, 0
10, Run: 091, F, 0, 50, 4264, 42, 0
10, Run: 092, F, 0, 50, 4096, 42, 0
10, Run: 093, F, 0, 50, 4254, 42, 0
10, Run: 094, F, 0, 50, 4172, 42, 0
10, Run: 095, F, 0, 50, 4227, 42, 0
10, Run: 096, F, 0, 50, 4182, 42, 0
10, Run: 097, F, 0, 50, 4318, 42, 0
10, Run: 098, F, 0, 50, 4245, 42, 0
10, Run: 099, F, 0, 50, 4284, 42, 0
10, Run: 100, F, 0, 50, 4327, 42, 0
11, Run: 001, F, 0, 100, 5848, 58, 0
11, Run: 002, F, 0, 100, 5956, 58, 0
11, Run: 003, F, 0, 100, 5843, 58, 0
11, Run: 004, F, 0, 100, 5853, 58, 0
11, Run: 005, F, 0, 100, 5900, 58, 0
11, Run: 006, F, 0, 100, 5843, 58, 0
11, Run: 007, F, 0, 100, 5873, 58, 0
11, Run: 008, F, 0, 100, 5879, 58, 0
11, Run: 009, F, 0, 100, 5961, 58, 0
11, Run: 010, F, 0, 100, 5894, 58, 0
11, Run: 011, F, 0, 100, 5892, 58, 0
11, Run: 012, F, 0, 100, 5796, 58, 0
11, Run: 013, F, 0, 100, 6034, 58, 0
11, Run: 014, F, 0, 100, 5936, 58, 0
11, Run: 015, F, 0, 100, 6117, 58, 0
11, Run: 016, F, 0, 100, 5935, 58, 0
11, Run: 017, F, 0, 100, 5875, 58, 0
11, Run: 018, F, 0, 100, 5865, 58, 0
11, Run: 019, F, 0, 100, 5921, 58, 0
11, Run: 020, F, 0, 100, 5922, 58, 0
11, Run: 021, F, 0, 100, 5862, 58, 0
11, Run: 022, F, 0, 100, 5852, 58, 0
11, Run: 023, F, 0, 100, 5821, 58, 0
11, Run: 024, F, 0, 100, 5941, 58, 0
11, Run: 025, F, 0, 100, 6054, 58, 0
11, Run: 026, F, 0, 100, 5986, 58, 0
11, Run: 027, F, 0, 100, 5921, 58, 0
11, Run: 028, F, 0, 100, 5960, 58, 0
11, Run: 029, F, 0, 100, 5968, 58, 0
11, Run: 030, F, 0, 100, 5889, 58, 0
11, Run: 031, F, 0, 100, 5972, 58, 0
11, Run: 032, F, 0, 100, 5934, 58, 0
11, Run: 033, F, 0, 100, 5924, 58, 0
11, Run: 034, F, 0, 100, 5929, 58, 0
11, Run: 035, F, 0, 100, 5955, 58, 0
11, Run: 036, F, 0, 100, 5892, 58, 0
11, Run: 037, F, 0, 100, 5811, 58, 0
11, Run: 038, F, 0, 100, 5941, 58, 0
11, Run: 039, F, 0, 100, 5787, 58, 0
11, Run: 040, F, 0, 100, 5786, 58, 0
11, Run: 041, F, 0, 100, 5789, 58, 0
11, Run: 042, F, 0, 100, 5815, 58, 0
11, Run: 043, F, 0, 100, 5999, 58, 0
11, Run: 044, F, 0, 100, 6026, 58, 0
11, Run: 045, F, 0, 100, 5994, 58, 0
11, Run: 046, F, 0, 100, 5862, 58, 0
11, Run: 047, F, 0, 100, 5885, 58, 0
11, Run: 048, F, 0, 100, 5850, 58, 0
11, Run: 049, F, 0, 100, 5900, 58, 0
11, Run: 050, F, 0, 100, 6005, 58, 0
11, Run: 051, F, 0, 100, 5911, 58, 0
11, Run: 052, F, 0, 100, 5795, 58, 0
11, Run: 053, F, 0, 100, 5829, 58, 0
11, Run: 054, F, 0, 100, 5803, 58, 0
11, Run: 055, F, 0, 100, 5806, 58, 0
11, Run: 056, F, 0, 100, 5947, 58, 0
11, Run: 057, F, 0, 100, 5876, 58, 0
11, Run: 058, F, 0, 100, 5871, 58, 0
11, Run: 059, F, 0, 100, 5880, 58, 0
11, Run: 060, F, 0, 100, 5876, 58, 0
11, Run: 061, F, 0, 100, 5859, 58, 0
11, Run: 062, F, 0, 100, 5952, 58, 0
11, Run: 063, F, 0, 100, 5991, 58, 0
11, Run: 064, F, 0, 100, 5980, 58, 0
11, Run: 065, F, 0, 100, 5936, 58, 0
11, Run: 066, F, 0, 100, 5869, 58, 0
11, Run: 067, F, 0, 100, 5901, 58, 0
11, Run: 068, F, 0, 100, 5955, 58, 0
11, Run: 069, F, 0, 100, 5817, 58, 0
11, Run: 070, F, 0, 100, 5968, 58, 0
11, Run: 071, F, 0, 100, 5923, 58, 0
11, Run: 072, F, 0, 100, 5928, 58, 0
11, Run: 073, F, 0, 100, 5887, 58, 0
11, Run: 074, F, 0, 100, 5746, 58, 0
11, Run: 075, F, 0, 100, 6040, 58, 0
11, Run: 076, F, 0, 100, 5880, 58, 0
11, Run: 077, F, 0, 100, 5940, 58, 0
11, Run: 078, F, 0, 100, 5974, 58, 0
11, Run: 079, F, 0, 100, 5752, 58, 0
11, Run: 080, F, 0, 100, 5851, 58, 0
11, Run: 081, F, 0, 100, 5783, 58, 0
11, Run: 082, F, 0, 100, 5851, 58, 0
11, Run: 083, F, 0, 100, 5895, 58, 0
11, Run: 084, F, 0, 100, 5997, 58, 0
11, Run: 085, F, 0, 100, 5873, 58, 0
11, Run: 086, F, 0, 100, 5902, 58, 0
11, Run: 087, F, 0, 100, 5901, 58, 0
11, Run: 088, F, 0, 100, 5828, 58, 0
11, Run: 089, F, 0, 100, 5884, 58, 0
11, Run: 090, F, 0, 100, 5942, 58, 0
11, Run: 091, F, 0, 100, 5819, 58, 0
11, Run: 092, F, 0, 100, 5817, 58, 0
11, Run: 093, F, 0, 100, 5849, 58, 0
11, Run: 094, F, 0, 100, 5931, 58, 0
11, Run: 095, F, 0, 100, 5967, 58, 0
11, Run: 096, F, 0, 100, 5919, 58, 0
11, Run: 097, F, 0, 100, 5985, 58, 0
11, Run: 098, F, 0, 100, 5854, 58, 0
11, Run: 099, F, 0, 100, 5935, 58, 0
11, Run: 100, F, 0, 100, 6040, 58, 0
12, Run: 001, F, 0, 200, 13178, 130, 0
12, Run: 002, F, 0, 200, 13282, 130, 0
12, Run: 003, F, 0, 200, 13185, 130, 0
12, Run: 004, F, 0, 200, 13008, 130, 0
12, Run: 005, F, 0, 200, 13177, 130, 0
12, Run: 006, F, 0, 200, 13142, 130, 0
12, Run: 007, F, 0, 200, 13283, 130, 0
12, Run: 008, F, 0, 200, 13528, 130, 0
12, Run: 009, F, 0, 200, 13219, 130, 0
12, Run: 010, F, 0, 200, 13185, 130, 0
12, Run: 011, F, 0, 200, 13416, 130, 0
12, Run: 012, F, 0, 200, 13263, 130, 0
12, Run: 013, F, 0, 200, 12985, 130, 0
12, Run: 014, F, 0, 200, 13113, 130, 0
12, Run: 015, F, 0, 200, 13106, 130, 0
12, Run: 016, F, 0, 200, 13177, 130, 0
12, Run: 017, F, 0, 200, 13048, 130, 0
12, Run: 018, F, 0, 200, 13161, 130, 0
12, Run: 019, F, 0, 200, 13228, 130, 0
12, Run: 020, F, 0, 200, 13266, 130, 0
12, Run: 021, F, 0, 200, 13203, 130, 0
12, Run: 022, F, 0, 200, 13020, 130, 0
12, Run: 023, F, 0, 200, 13098, 130, 0
12, Run: 024, F, 0, 200, 13078, 130, 0
12, Run: 025, F, 0, 200, 13259, 130, 0
12, Run: 026, F, 0, 200, 13428, 130, 0
12, Run: 027, F, 0, 200, 13234, 130, 0
12, Run: 028, F, 0, 200, 13157, 130, 0
12, Run: 029, F, 0, 200, 13172, 130, 0
12, Run: 030, F, 0, 200, 13233, 130, 0
12, Run: 031, F, 0, 200, 13265, 130, 0
12, Run: 032, F, 0, 200, 13205, 130, 0
12, Run: 033, F, 0, 200, 13262, 130, 0
12, Run: 034, F, 0, 200, 13107, 130, 0
12, Run: 035, F, 0, 200, 13322, 130, 0
12, Run: 036, F, 0, 200, 13115, 130, 0
12, Run: 037, F, 0, 200, 13134, 130, 0
12, Run: 038, F, 0, 200, 13125, 130, 0
12, Run: 039, F, 0, 200, 13254, 130, 0
12, Run: 040, F, 0, 200, 13231, 130, 0
12, Run: 041, F, 0, 200, 13141, 130, 0
12, Run: 042, F, 0, 200, 13097, 130, 0
12, Run: 043, F, 0, 200, 13123, 130, 0
12, Run: 044, F, 0, 200, 13245, 130, 0
12, Run: 045, F, 0, 200, 13343, 130, 0
12, Run: 046, F, 0, 200, 13291, 130, 0
12, Run: 047, F, 0, 200, 13146, 130, 0
12, Run: 048, F, 0, 200, 13260, 130, 0
12, Run: 049, F, 0, 200, 13143, 130, 0
12, Run: 050, F, 0, 200, 13109, 130, 0
12, Run: 051, F, 0, 200, 13310, 130, 0
12, Run: 052, F, 0, 200, 13086, 130, 0
12, Run: 053, F, 0, 200, 12863, 130, 0
12, Run: 054, F, 0, 200, 13453, 130, 0
12, Run: 055, F, 0, 200, 13120, 130, 0
12, Run: 056, F, 0, 200, 13096, 130, 0
12, Run: 057, F, 0, 200, 13208, 130, 0
12, Run: 058, F, 0, 200, 13258, 130, 0
12, Run: 059, F, 0, 200, 13191, 130, 0
12, Run: 060, F, 0, 200, 13175, 130, 0
12, Run: 061, F, 0, 200, 13187, 130, 0
12, Run: 062, F, 0, 200, 13237, 130, 0
12, Run: 063, F, 0, 200, 13446, 130, 0
12, Run: 064, F, 0, 200, 13263, 130, 0
12, Run: 065, F, 0, 200, 13403, 130, 0
12, Run: 066, F, 0, 200, 13312, 130, 0
12, Run: 067, F, 0, 200, 12970, 130, 0
12, Run: 068, F, 0, 200, 13388, 130, 0
12, Run: 069, F, 0, 200, 13210, 130, 0
12, Run: 070, F, 0, 200, 13304, 130, 0
12, Run: 071, F, 0, 200, 13184, 130, 0
12, Run: 072, F, 0, 200, 13153, 130, 0
12, Run: 073, F, 0, 200, 13436, 130, 0
12, Run: 074, F, 0, 200, 13173, 130, 0
12, Run: 075, F, 0, 200, 13266, 130, 0
12, Run: 076, F, 0, 200, 13384, 130, 0
12, Run: 077, F, 0, 200, 13144, 130, 0
12, Run: 078, F, 0, 200, 13115, 130, 0
12, Run: 079, F, 0, 200, 13125, 130, 0
12, Run: 080, F, 0, 200, 13223, 130, 0
12, Run: 081, F, 0, 200, 13110, 130, 0
12, Run: 082, F, 0, 200, 13158, 130, 0
12, Run: 083, F, 0, 200, 13212, 130, 0
12, Run: 084, F, 0, 200, 13340, 130, 0
12, Run: 085, F, 0, 200, 13328, 130, 0
12, Run: 086, F, 0, 200, 13309, 130, 0
12, Run: 087, F, 0, 200, 13072, 130, 0
12, Run: 088, F, 0, 200, 13253, 130, 0
12, Run: 089, F, 0, 200, 13242, 130, 0
12, Run: 090, F, 0, 200, 13080, 130, 0
12, Run: 091, F, 0, 200, 13192, 130, 0
12, Run: 092, F, 0, 200, 13189, 130, 0
12, Run: 093, F, 0, 200, 13118, 130, 0
12, Run: 094, F, 0, 200, 13330, 130, 0
12, Run: 095, F, 0, 200, 13175, 130, 0
12, Run: 096, F, 0, 200, 13030, 130, 0
12, Run: 097, F, 0, 200, 13394, 130, 0
12, Run: 098, F, 0, 200, 13204, 130, 0
12, Run: 099, F, 0, 200, 13309, 130, 0
12, Run: 100, F, 0, 200, 13049, 130, 0
13, Run: 001, F, 0, 18, 542, 5, 0
13, Run: 002, F, 0, 18, 502, 5, 0
13, Run: 003, F, 0, 18, 497, 5, 0
13, Run: 004, F, 0, 18, 491, 5, 0
13, Run: 005, F, 0, 18, 484, 5, 0
13, Run: 006, F, 0, 18, 513, 5, 0
13, Run: 007, F, 0, 18, 522, 5, 0
13, Run: 008, F, 0, 18, 526, 5, 0
13, Run: 009, F, 0, 18, 491, 5, 0
13, Run: 010, F, 0, 18, 498, 5, 0
13, Run: 011, F, 0, 18, 573, 5, 0
13, Run: 012, F, 0, 18, 497, 5, 0
13, Run: 013, F, 0, 18, 507, 5, 0
13, Run: 014, F, 0, 18, 500, 5, 0
13, Run: 015, F, 0, 18, 511, 5, 0
13, Run: 016, F, 0, 18, 476, 5, 0
13, Run: 017, F, 0, 18, 517, 5, 0
13, Run: 018, F, 0, 18, 499, 5, 0
13, Run: 019, F, 0, 18, 501, 5, 0
13, Run: 020, F, 0, 18, 529, 5, 0
13, Run: 021, F, 0, 18, 506, 5, 0
13, Run: 022, F, 0, 18, 481, 5, 0
13, Run: 023, F, 0, 18, 519, 5, 0
13, Run: 024, F, 0, 18, 475, 5, 0
13, Run: 025, F, 0, 18, 514, 5, 0
13, Run: 026, F, 0, 18, 491, 5, 0
13, Run: 027, F, 0, 18, 533, 5, 0
13, Run: 028, F, 0, 18, 477, 5, 0
13, Run: 029, F, 0, 18, 526, 5, 0
13, Run: 030, F, 0, 18, 507, 5, 0
13, Run: 031, F, 0, 18, 528, 5, 0
13, Run: 032, F, 0, 18, 501, 5, 0
13, Run: 033, F, 0, 18, 525, 5, 0
13, Run: 034, F, 0, 18, 480, 5, 0
13, Run: 035, F, 0, 18, 518, 5, 0
13, Run: 036, F, 0, 18, 535, 5, 0
13, Run: 037, F, 0, 18, 502, 5, 0
13, Run: 038, F, 0, 18, 512, 5, 0
13, Run: 039, F, 0, 18, 524, 5, 0
13, Run: 040, F, 0, 18, 514, 5, 0
13, Run: 041, F, 0, 18, 511, 5, 0
13, Run: 042, F, 0, 18, 527, 5, 0
13, Run: 043, F, 0, 18, 521, 5, 0
13, Run: 044, F, 0, 18, 500, 5, 0
13, Run: 045, F, 0, 18, 488, 5, 0
13, Run: 046, F, 0, 18, 513, 5, 0
13, Run: 047, F, 0, 18, 543, 5, 0
13, Run: 048, F, 0, 18, 547, 5, 0
13, Run: 049, F, 0, 18, 521, 5, 0
13, Run: 050, F, 0, 18, 532, 5, 0
13, Run: 051, F, 0, 18, 510, 5, 0
13, Run: 052, F, 0, 18, 551, 5, 0
13, Run: 053, F, 0, 18, 510, 5, 0
13, Run: 054, F, 0, 18, 527, 5, 0
13, Run: 055, F, 0, 18, 502, 5, 0
13, Run: 056, F, 0, 18, 476, 5, 0
13, Run: 057, F, 0, 18, 519, 5, 0
13, Run: 058, F, 0, 18, 546, 5, 0
13, Run: 059, F, 0, 18, 544, 5, 0
13, Run: 060, F, 0, 18, 559, 5, 0
13, Run: 061, F, 0, 18, 546, 5, 0
13, Run: 062, F, 0, 18, 514, 5, 0
13, Run: 063, F, 0, 18, 515, 5, 0
13, Run: 064, F, 0, 18, 535, 5, 0
13, Run: 065, F, 0, 18, 515, 5, 0
13, Run: 066, F, 0, 18, 531, 5, 0
13, Run: 067, F, 0, 18, 550, 5, 0
13, Run: 068, F, 0, 18, 505, 5, 0
13, Run: 069, F, 0, 18, 559, 5, 0
13, Run: 070, F, 0, 18, 510, 5, 0
13, Run: 071, F, 0, 18, 495, 5, 0
13, Run: 072, F, 0, 18, 523, 5, 0
13, Run: 073, F, 0, 18, 500, 5, 0
13, Run: 074, F, 0, 18, 513, 5, 0
13, Run: 075, F, 0, 18, 508, 5, 0
13, Run: 076, F, 0, 18, 524, 5, 0
13, Run: 077, F, 0, 18, 532, 5, 0
13, Run: 078, F, 0, 18, 541, 5, 0
13, Run: 079, F, 0, 18, 504, 5, 0
13, Run: 080, F, 0, 18, 511, 5, 0
13, Run: 081, F, 0, 18, 523, 5, 0
13, Run: 082, F, 0, 18, 527, 5, 0
13, Run: 083, F, 0, 18, 488, 5, 0
13, Run: 084, F, 0, 18, 527, 5, 0
13, Run: 085, F, 0, 18, 501, 5, 0
13, Run: 086, F, 0, 18, 480, 5, 0
13, Run: 087, F, 0, 18, 511, 5, 0
13, Run: 088, F, 0, 18, 531, 5, 0
13, Run: 089, F, 0, 18, 497, 5, 0
13, Run: 090, F, 0, 18, 533, 5, 0
13, Run: 091, F, 0, 18, 527, 5, 0
13, Run: 092, F, 0, 18, 515, 5, 0
13, Run: 093, F, 0, 18, 490, 5, 0
13, Run: 094, F, 0, 18, 527, 5, 0
13, Run: 095, F, 0, 18, 478, 5, 0
13, Run: 096, F, 0, 18, 510, 5, 0
13, Run: 097, F, 0, 18, 544, 5, 0
13, Run: 098, F, 0, 18, 528, 5, 0
13, Run: 099, F, 0, 18, 552, 5, 0
13, Run: 100, F, 0, 18, 512, 5, 0
14, Run: 001, F, 0, 93, 8653, 86, 0
14, Run: 002, F, 0, 93, 8745, 86, 0
14, Run: 003, F, 0, 93, 8689, 86, 0
14, Run: 004, F, 0, 93, 8715, 86, 0
14, Run: 005, F, 0, 93, 8797, 86, 0
14, Run: 006, F, 0, 93, 8746, 86, 0
14, Run: 007, F, 0, 93, 8634, 86, 0
14, Run: 008, F, 0, 93, 8530, 86, 0
14, Run: 009, F, 0, 93, 8678, 86, 0
14, Run: 010, F, 0, 93, 8676, 86, 0
14, Run: 011, F, 0, 93, 8786, 86, 0
14, Run: 012, F, 0, 93, 8741, 86, 0
14, Run: 013, F, 0, 93, 8581, 86, 0
14, Run: 014, F, 0, 93, 8648, 86, 0
14, Run: 015, F, 0, 93, 8521, 86, 0
14, Run: 016, F, 0, 93, 8675, 86, 0
14, Run: 017, F, 0, 93, 8732, 86, 0
14, Run: 018, F, 0, 93, 8750, 86, 0
14, Run: 019, F, 0, 93, 8786, 86, 0
14, Run: 020, F, 0, 93, 8710, 86, 0
14, Run: 021, F, 0, 93, 8459, 86, 0
14, Run: 022, F, 0, 93, 8635, 86, 0
14, Run: 023, F, 0, 93, 8732, 86, 0
14, Run: 024, F, 0, 93, 8834, 86, 0
14, Run: 025, F, 0, 93, 8617, 86, 0
14, Run: 026, F, 0, 93, 8675, 86, 0
14, Run: 027, F, 0, 93, 8791, 86, 0
14, Run: 028, F, 0, 93, 8760, 86, 0
14, Run: 029, F, 0, 93, 8550, 86, 0
14, Run: 030, F, 0, 93, 8733, 86, 0
14, Run: 031, F, 0, 93, 8692, 86, 0
14, Run: 032, F, 0, 93, 8630, 86, 0
14, Run: 033, F, 0, 93, 8688, 86, 0
14, Run: 034, F, 0, 93, 8715, 86, 0
14, Run: 035, F, 0, 93, 8683, 86, 0
14, Run: 036, F, 0, 93, 8530, 86, 0
14, Run: 037, F, 0, 93, 8641, 86, 0
14, Run: 038, F, 0, 93, 8604, 86, 0
14, Run: 039, F, 0, 93, 8589, 86, 0
