Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-10, Run: 072, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1268, 5446, 100, 99, 100, 200, 300, 1368, 5446
INVAR-10, Run: 073, P, 0, 0, 0, 0, 100, 100, 0, 0, 3, 600, 0, 200, 1258, 3866, 100, 97, 100, 200, 300, 1358, 3866
INVAR-10, Run: 074, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1356, 5764, 100, 99, 100, 200, 300, 1456, 5764
INVAR-10, Run: 075, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1377, 5653, 100, 99, 100, 200, 300, 1477, 5653
INVAR-10, Run: 076, P, 0, 0, 0, 0, 100, 100, 0, 0, 4, 600, 0, 200, 1467, 4074, 100, 96, 100, 200, 300, 1567, 4074
INVAR-10, Run: 077, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1752, 4561, 100, 99, 100, 200, 300, 1852, 4561
INVAR-10, Run: 078, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1335, 5673, 100, 99, 100, 200, 300, 1435, 5673
INVAR-10, Run: 079, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1121, 5062, 100, 99, 100, 200, 300, 1221, 5062
INVAR-10, Run: 080, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1376, 4852, 100, 99, 100, 200, 300, 1476, 4852
INVAR-10, Run: 081, P, 0, 0, 0, 0, 100, 100, 0, 0, 2, 600, 0, 200, 1193, 4999, 100, 98, 100, 200, 300, 1293, 4999
INVAR-10, Run: 082, P, 0, 0, 0, 0, 100, 100, 0, 0, 2, 600, 0, 200, 1155, 4937, 100, 98, 100, 200, 300, 1255, 4937
INVAR-10, Run: 083, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1370, 6085, 100, 99, 100, 200, 300, 1470, 6085
INVAR-10, Run: 084, P, 0, 0, 0, 0, 100, 100, 0, 0, 2, 600, 0, 200, 967, 5504, 100, 98, 100, 200, 300, 1067, 5504
INVAR-10, Run: 085, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1414, 6022, 100, 99, 100, 200, 300, 1514, 6022
INVAR-10, Run: 086, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1192, 4890, 100, 99, 100, 200, 300, 1292, 4890
INVAR-10, Run: 087, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1135, 6196, 100, 99, 100, 200, 300, 1235, 6196
INVAR-10, Run: 088, P, 0, 0, 0, 0, 100, 100, 0, 0, 3, 600, 0, 200, 1539, 4660, 100, 97, 100, 200, 300, 1639, 4660
INVAR-10, Run: 089, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1481, 6636, 100, 99, 100, 200, 300, 1581, 6636
INVAR-10, Run: 090, P, 0, 0, 0, 0, 100, 100, 0, 0, 3, 600, 0, 200, 1490, 4612, 100, 97, 100, 200, 300, 1590, 4612
INVAR-10, Run: 091, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1266, 6031, 100, 99, 100, 200, 300, 1366, 6031
INVAR-10, Run: 092, P, 0, 0, 0, 0, 100, 100, 0, 0, 2, 600, 0, 200, 1076, 4555, 100, 98, 100, 200, 300, 1176, 4555
INVAR-10, Run: 093, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1863, 5452, 100, 99, 100, 200, 300, 1963, 5452
INVAR-10, Run: 094, P, 0, 0, 0, 0, 100, 100, 0, 0, 3, 600, 0, 200, 1855, 4422, 100, 97, 100, 200, 300, 1955, 4422
INVAR-10, Run: 095, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1229, 4450, 100, 99, 100, 200, 300, 1329, 4450
INVAR-10, Run: 096, P, 0, 0, 0, 0, 100, 100, 0, 0, 3, 600, 0, 200, 1164, 5238, 100, 97, 100, 200, 300, 1264, 5238
INVAR-10, Run: 097, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1239, 5358, 100, 99, 100, 200, 300, 1339, 5358
INVAR-10, Run: 098, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1251, 5157, 100, 99, 100, 200, 300, 1351, 5157
INVAR-10, Run: 099, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1283, 5963, 100, 99, 100, 200, 300, 1383, 5963
INVAR-10, Run: 100, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1594, 4802, 100, 99, 100, 200, 300, 1694, 4802
INVAR-2, Run: 001, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 204, 1110, 28, 27, 28, 56, 84, 232, 1110
INVAR-2, Run: 002, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 191, 721, 28, 27, 28, 56, 84, 219, 721
INVAR-2, Run: 003, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 253, 831, 28, 27, 28, 56, 84, 281, 831
INVAR-2, Run: 004, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 299, 999, 28, 27, 28, 56, 84, 327, 999
INVAR-2, Run: 005, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 119, 823, 28, 27, 28, 56, 84, 147, 823
INVAR-2, Run: 006, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 138, 638, 28, 27, 28, 56, 84, 166, 638
INVAR-2, Run: 007, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 128, 834, 28, 27, 28, 56, 84, 156, 834
INVAR-2, Run: 008, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 202, 927, 28, 27, 28, 56, 84, 230, 927
INVAR-2, Run: 009, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 211, 694, 28, 26, 28, 56, 84, 239, 694
INVAR-2, Run: 010, P, 0, 0, 0, 0, 28, 28, 0, 0, 3, 168, 0, 56, 236, 641, 28, 25, 28, 56, 84, 264, 641
INVAR-2, Run: 011, P, 0, 0, 0, 0, 28, 28, 0, 0, 3, 168, 0, 56, 150, 852, 28, 25, 28, 56, 84, 178, 852
INVAR-2, Run: 012, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 120, 531, 28, 27, 28, 56, 84, 148, 531
INVAR-2, Run: 013, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 182, 708, 28, 27, 28, 56, 84, 210, 708
INVAR-2, Run: 014, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 224, 679, 28, 27, 28, 56, 84, 252, 679
INVAR-2, Run: 015, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 158, 772, 28, 27, 28, 56, 84, 186, 772
INVAR-2, Run: 016, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 226, 952, 28, 26, 28, 56, 84, 254, 952
INVAR-2, Run: 017, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 180, 743, 28, 27, 28, 56, 84, 208, 743
INVAR-2, Run: 018, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 224, 1054, 28, 27, 28, 56, 84, 252, 1054
INVAR-2, Run: 019, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 142, 713, 28, 27, 28, 56, 84, 170, 713
INVAR-2, Run: 020, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 203, 969, 28, 27, 28, 56, 84, 231, 969
INVAR-2, Run: 021, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 97, 614, 28, 27, 28, 56, 84, 125, 614
INVAR-2, Run: 022, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 115, 817, 28, 27, 28, 56, 84, 143, 817
INVAR-2, Run: 023, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 133, 427, 28, 27, 28, 56, 84, 161, 427
INVAR-2, Run: 024, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 225, 697, 28, 26, 28, 56, 84, 253, 697
INVAR-2, Run: 025, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 179, 620, 28, 27, 28, 56, 84, 207, 620
INVAR-2, Run: 026, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 168, 590, 28, 27, 28, 56, 84, 196, 590
INVAR-2, Run: 027, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 230, 1322, 28, 27, 28, 56, 84, 258, 1322
INVAR-2, Run: 028, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 143, 895, 28, 27, 28, 56, 84, 171, 895
INVAR-2, Run: 029, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 159, 797, 28, 26, 28, 56, 84, 187, 797
INVAR-2, Run: 030, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 160, 566, 28, 27, 28, 56, 84, 188, 566
INVAR-2, Run: 031, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 183, 937, 28, 27, 28, 56, 84, 211, 937
INVAR-2, Run: 032, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 191, 697, 28, 27, 28, 56, 84, 219, 697
INVAR-2, Run: 033, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 191, 684, 28, 26, 28, 56, 84, 219, 684
INVAR-2, Run: 034, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 135, 558, 28, 27, 28, 56, 84, 163, 558
INVAR-2, Run: 035, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 158, 739, 28, 26, 28, 56, 84, 186, 739
INVAR-2, Run: 036, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 114, 782, 28, 27, 28, 56, 84, 142, 782
INVAR-2, Run: 037, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 202, 847, 28, 26, 28, 56, 84, 230, 847
INVAR-2, Run: 038, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 161, 672, 28, 27, 28, 56, 84, 189, 672
INVAR-2, Run: 039, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 126, 766, 28, 27, 28, 56, 84, 154, 766
INVAR-2, Run: 040, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 160, 684, 28, 27, 28, 56, 84, 188, 684
INVAR-2, Run: 041, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 95, 595, 28, 26, 28, 56, 84, 123, 595
INVAR-2, Run: 042, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 300, 975, 28, 27, 28, 56, 84, 328, 975
INVAR-2, Run: 043, P, 0, 0, 0, 0, 28, 28, 0, 0, 4, 168, 0, 56, 197, 346, 28, 24, 28, 56, 84, 225, 346
INVAR-2, Run: 044, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 131, 646, 28, 27, 28, 56, 84, 159, 646
INVAR-2, Run: 045, P, 0, 0, 0, 0, 28, 28, 0, 0, 4, 168, 0, 56, 203, 780, 28, 24, 28, 56, 84, 231, 780
INVAR-2, Run: 046, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 186, 906, 28, 27, 28, 56, 84, 214, 906
INVAR-2, Run: 047, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 180, 779, 28, 27, 28, 56, 84, 208, 779
INVAR-2, Run: 048, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 145, 724, 28, 27, 28, 56, 84, 173, 724
INVAR-2, Run: 049, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 126, 564, 28, 27, 28, 56, 84, 154, 564
INVAR-2, Run: 050, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 194, 737, 28, 27, 28, 56, 84, 222, 737
INVAR-2, Run: 051, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 164, 736, 28, 27, 28, 56, 84, 192, 736
INVAR-2, Run: 052, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 169, 822, 28, 27, 28, 56, 84, 197, 822
INVAR-2, Run: 053, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 141, 733, 28, 27, 28, 56, 84, 169, 733
INVAR-2, Run: 054, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 187, 831, 28, 27, 28, 56, 84, 215, 831
INVAR-2, Run: 055, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 155, 520, 28, 27, 28, 56, 84, 183, 520
INVAR-2, Run: 056, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 193, 533, 28, 26, 28, 56, 84, 221, 533
INVAR-2, Run: 057, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 141, 909, 28, 27, 28, 56, 84, 169, 909
INVAR-2, Run: 058, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 177, 858, 28, 27, 28, 56, 84, 205, 858
INVAR-2, Run: 059, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 97, 891, 28, 27, 28, 56, 84, 125, 891
INVAR-2, Run: 060, P, 0, 0, 0, 0, 28, 28, 0, 0, 4, 168, 0, 56, 145, 406, 28, 24, 28, 56, 84, 173, 406
INVAR-2, Run: 061, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 165, 645, 28, 27, 28, 56, 84, 193, 645
INVAR-2, Run: 062, P, 0, 0, 0, 0, 28, 28, 0, 0, 3, 168, 0, 56, 165, 471, 28, 25, 28, 56, 84, 193, 471
INVAR-2, Run: 063, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 128, 761, 28, 26, 28, 56, 84, 156, 761
INVAR-2, Run: 064, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 145, 673, 28, 27, 28, 56, 84, 173, 673
INVAR-2, Run: 065, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 142, 823, 28, 27, 28, 56, 84, 170, 823
INVAR-2, Run: 066, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 190, 694, 28, 26, 28, 56, 84, 218, 694
INVAR-2, Run: 067, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 147, 530, 28, 26, 28, 56, 84, 175, 530
INVAR-2, Run: 068, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 151, 535, 28, 27, 28, 56, 84, 179, 535
INVAR-2, Run: 069, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 116, 752, 28, 27, 28, 56, 84, 144, 752
INVAR-2, Run: 070, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 136, 700, 28, 27, 28, 56, 84, 164, 700
INVAR-2, Run: 071, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 130, 735, 28, 27, 28, 56, 84, 158, 735
INVAR-2, Run: 072, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 262, 1184, 28, 27, 28, 56, 84, 290, 1184
INVAR-2, Run: 073, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 108, 727, 28, 27, 28, 56, 84, 136, 727
INVAR-2, Run: 074, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 191, 682, 28, 27, 28, 56, 84, 219, 682
INVAR-2, Run: 075, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 169, 764, 28, 27, 28, 56, 84, 197, 764
INVAR-2, Run: 076, P, 0, 0, 0, 0, 28, 28, 0, 0, 3, 168, 0, 56, 261, 720, 28, 25, 28, 56, 84, 289, 720
INVAR-2, Run: 077, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 240, 755, 28, 27, 28, 56, 84, 268, 755
INVAR-2, Run: 078, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 168, 1034, 28, 27, 28, 56, 84, 196, 1034
INVAR-2, Run: 079, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 237, 932, 28, 27, 28, 56, 84, 265, 932
INVAR-2, Run: 080, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 185, 862, 28, 27, 28, 56, 84, 213, 862
INVAR-2, Run: 081, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 135, 878, 28, 26, 28, 56, 84, 163, 878
INVAR-2, Run: 082, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 190, 717, 28, 26, 28, 56, 84, 218, 717
INVAR-2, Run: 083, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 180, 880, 28, 27, 28, 56, 84, 208, 880
INVAR-2, Run: 084, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 93, 631, 28, 27, 28, 56, 84, 121, 631
INVAR-2, Run: 085, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 284, 951, 28, 26, 28, 56, 84, 312, 951
INVAR-2, Run: 086, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 173, 580, 28, 27, 28, 56, 84, 201, 580
INVAR-2, Run: 087, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 170, 796, 28, 27, 28, 56, 84, 198, 796
INVAR-2, Run: 088, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 146, 882, 28, 27, 28, 56, 84, 174, 882
INVAR-2, Run: 089, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 165, 599, 28, 27, 28, 56, 84, 193, 599
INVAR-2, Run: 090, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 310, 932, 28, 26, 28, 56, 84, 338, 932
INVAR-2, Run: 091, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 126, 428, 28, 27, 28, 56, 84, 154, 428
INVAR-2, Run: 092, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 180, 412, 28, 26, 28, 56, 84, 208, 412
INVAR-2, Run: 093, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 187, 587, 28, 26, 28, 56, 84, 215, 587
INVAR-2, Run: 094, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 123, 551, 28, 27, 28, 56, 84, 151, 551
INVAR-2, Run: 095, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 275, 834, 28, 27, 28, 56, 84, 303, 834
INVAR-2, Run: 096, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 142, 745, 28, 26, 28, 56, 84, 170, 745
INVAR-2, Run: 097, P, 0, 0, 0, 0, 28, 28, 0, 0, 2, 168, 0, 56, 164, 650, 28, 26, 28, 56, 84, 192, 650
INVAR-2, Run: 098, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 231, 901, 28, 27, 28, 56, 84, 259, 901
INVAR-2, Run: 099, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 144, 1056, 28, 27, 28, 56, 84, 172, 1056
INVAR-2, Run: 100, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 168, 0, 56, 204, 781, 28, 27, 28, 56, 84, 232, 781
INVAR-3, Run: 001, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1165, 3808, 82, 81, 82, 164, 246, 1247, 3808
INVAR-3, Run: 002, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 1092, 2849, 82, 80, 82, 164, 246, 1174, 2849
INVAR-3, Run: 003, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 738, 3204, 82, 81, 82, 164, 246, 820, 3204
INVAR-3, Run: 004, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1187, 3297, 82, 81, 82, 164, 246, 1269, 3297
INVAR-3, Run: 005, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 808, 3042, 82, 81, 82, 164, 246, 890, 3042
INVAR-3, Run: 006, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1085, 4712, 82, 81, 82, 164, 246, 1167, 4712
INVAR-3, Run: 007, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 828, 3760, 82, 81, 82, 164, 246, 910, 3760
INVAR-3, Run: 008, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 997, 2959, 82, 80, 82, 164, 246, 1079, 2959
INVAR-3, Run: 009, P, 0, 0, 0, 0, 82, 82, 0, 0, 3, 492, 0, 164, 1203, 4181, 82, 79, 82, 164, 246, 1285, 4181
INVAR-3, Run: 010, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 849, 3554, 82, 81, 82, 164, 246, 931, 3554
INVAR-3, Run: 011, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 957, 4192, 82, 81, 82, 164, 246, 1039, 4192
INVAR-3, Run: 012, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 788, 3414, 82, 80, 82, 164, 246, 870, 3414
INVAR-3, Run: 013, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 1097, 3308, 82, 80, 82, 164, 246, 1179, 3308
INVAR-3, Run: 014, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 894, 3463, 82, 80, 82, 164, 246, 976, 3463
INVAR-3, Run: 015, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 1173, 4787, 82, 80, 82, 164, 246, 1255, 4787
INVAR-3, Run: 016, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1126, 4651, 82, 81, 82, 164, 246, 1208, 4651
INVAR-3, Run: 017, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 919, 3360, 82, 80, 82, 164, 246, 1001, 3360
INVAR-3, Run: 018, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 854, 4246, 82, 81, 82, 164, 246, 936, 4246
INVAR-3, Run: 019, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 952, 3861, 82, 81, 82, 164, 246, 1034, 3861
INVAR-3, Run: 020, P, 0, 0, 0, 0, 82, 82, 0, 0, 3, 492, 0, 164, 1194, 4188, 82, 79, 82, 164, 246, 1276, 4188
INVAR-3, Run: 021, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 1267, 5163, 82, 80, 82, 164, 246, 1349, 5163
INVAR-3, Run: 022, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1179, 4345, 82, 81, 82, 164, 246, 1261, 4345
INVAR-3, Run: 023, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1649, 5501, 82, 81, 82, 164, 246, 1731, 5501
INVAR-3, Run: 024, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 1081, 4521, 82, 80, 82, 164, 246, 1163, 4521
INVAR-3, Run: 025, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 1352, 3092, 82, 80, 82, 164, 246, 1434, 3092
INVAR-3, Run: 026, P, 0, 0, 0, 0, 82, 82, 0, 0, 3, 492, 0, 164, 865, 3362, 82, 79, 82, 164, 246, 947, 3362
INVAR-3, Run: 027, P, 0, 0, 0, 0, 82, 82, 0, 0, 3, 492, 0, 164, 1430, 4381, 82, 79, 82, 164, 246, 1512, 4381
INVAR-3, Run: 028, P, 0, 0, 0, 0, 82, 82, 0, 0, 4, 492, 0, 164, 1037, 3714, 82, 78, 82, 164, 246, 1119, 3714
INVAR-3, Run: 029, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 878, 2795, 82, 80, 82, 164, 246, 960, 2795
INVAR-3, Run: 030, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 860, 4237, 82, 81, 82, 164, 246, 942, 4237
INVAR-3, Run: 031, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 915, 3566, 82, 80, 82, 164, 246, 997, 3566
INVAR-3, Run: 032, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1045, 4960, 82, 81, 82, 164, 246, 1127, 4960
INVAR-3, Run: 033, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 974, 3546, 82, 81, 82, 164, 246, 1056, 3546
INVAR-3, Run: 034, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 1260, 5178, 82, 80, 82, 164, 246, 1342, 5178
INVAR-3, Run: 035, P, 0, 0, 0, 0, 82, 82, 0, 0, 3, 492, 0, 164, 909, 4126, 82, 79, 82, 164, 246, 991, 4126
INVAR-3, Run: 036, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 996, 5028, 82, 80, 82, 164, 246, 1078, 5028
INVAR-3, Run: 037, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 709, 4494, 82, 81, 82, 164, 246, 791, 4494
INVAR-3, Run: 038, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 869, 3261, 82, 80, 82, 164, 246, 951, 3261
INVAR-3, Run: 039, P, 0, 0, 0, 0, 82, 82, 0, 0, 2, 492, 0, 164, 987, 3355, 82, 80, 82, 164, 246, 1069, 3355
INVAR-3, Run: 040, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 958, 3733, 82, 81, 82, 164, 246, 1040, 3733
INVAR-3, Run: 041, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 976, 3339, 82, 81, 82, 164, 246, 1058, 3339
INVAR-3, Run: 042, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 826, 3131, 82, 81, 82, 164, 246, 908, 3131
INVAR-3, Run: 043, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1062, 4033, 82, 81, 82, 164, 246, 1144, 4033
INVAR-3, Run: 044, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 1156, 3986, 82, 81, 82, 164, 246, 1238, 3986
INVAR-3, Run: 045, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 492, 0, 164, 946, 3694, 82, 81, 82, 164, 246, 1028, 3694
