Input Number, Run_Number, Result@ 100, X1, X2, U
INVAR-1, Run: 001, F, 42, 0, 0
INVAR-1, Run: 002, F, 42, 0, 0
INVAR-1, Run: 003, F, 42, 0, 0
INVAR-1, Run: 004, F, 46, 0, 0
INVAR-1, Run: 005, F, 41, 0, 0
INVAR-1, Run: 006, F, 45, 0, 0
INVAR-1, Run: 007, F, 41, 0, 0
INVAR-1, Run: 008, F, 42, 0, 0
INVAR-1, Run: 009, F, 50, 0, 0
INVAR-1, Run: 010, F, 46, 0, 0
INVAR-1, Run: 011, F, 47, 0, 0
INVAR-1, Run: 012, F, 44, 0, 0
INVAR-1, Run: 013, F, 41, 0, 0
INVAR-1, Run: 014, F, 44, 0, 0
INVAR-1, Run: 015, F, 54, 0, 0
INVAR-1, Run: 016, F, 42, 0, 0
INVAR-1, Run: 017, F, 42, 0, 0
INVAR-1, Run: 018, F, 43, 0, 0
INVAR-1, Run: 019, F, 42, 0, 0
INVAR-1, Run: 020, F, 45, 0, 0
INVAR-1, Run: 021, F, 42, 0, 0
INVAR-1, Run: 022, F, 42, 0, 0
INVAR-1, Run: 023, F, 45, 0, 0
INVAR-1, Run: 024, F, 44, 0, 0
INVAR-1, Run: 025, F, 40, 0, 0
INVAR-1, Run: 026, F, 44, 0, 0
INVAR-1, Run: 027, F, 45, 0, 0
INVAR-1, Run: 028, F, 44, 0, 0
INVAR-1, Run: 029, F, 45, 0, 0
INVAR-1, Run: 030, F, 43, 0, 0
INVAR-1, Run: 031, F, 48, 0, 0
INVAR-1, Run: 032, F, 42, 0, 0
INVAR-1, Run: 033, F, 44, 0, 0
INVAR-1, Run: 034, F, 46, 0, 0
INVAR-1, Run: 035, P, 38, 0, 0
INVAR-1, Run: 036, F, 40, 0, 0
INVAR-1, Run: 037, F, 39, 0, 0
INVAR-1, Run: 038, F, 55, 0, 0
INVAR-1, Run: 039, F, 44, 0, 0
INVAR-1, Run: 040, F, 40, 0, 0
INVAR-1, Run: 041, F, 42, 0, 0
INVAR-1, Run: 042, F, 47, 0, 0
INVAR-1, Run: 043, F, 40, 0, 0
INVAR-1, Run: 044, F, 42, 0, 0
INVAR-1, Run: 045, F, 45, 0, 0
INVAR-1, Run: 046, F, 40, 0, 0
INVAR-1, Run: 047, F, 45, 0, 0
INVAR-1, Run: 048, F, 41, 0, 0
INVAR-1, Run: 049, F, 41, 0, 0
INVAR-1, Run: 050, F, 42, 0, 0
INVAR-1, Run: 051, F, 43, 0, 0
INVAR-1, Run: 052, F, 42, 0, 0
INVAR-1, Run: 053, F, 39, 0, 0
INVAR-1, Run: 054, P, 38, 0, 0
INVAR-1, Run: 055, F, 40, 0, 0
INVAR-1, Run: 056, F, 42, 0, 0
INVAR-1, Run: 057, F, 40, 0, 0
INVAR-1, Run: 058, F, 42, 0, 0
INVAR-1, Run: 059, F, 41, 0, 0
INVAR-1, Run: 060, F, 43, 0, 0
INVAR-1, Run: 061, F, 44, 0, 0
INVAR-1, Run: 062, F, 45, 0, 0
INVAR-1, Run: 063, F, 41, 0, 0
INVAR-1, Run: 064, F, 50, 0, 0
INVAR-1, Run: 065, F, 49, 0, 0
INVAR-1, Run: 066, F, 41, 0, 0
INVAR-1, Run: 067, F, 45, 0, 0
INVAR-1, Run: 068, F, 43, 0, 0
INVAR-1, Run: 069, F, 43, 0, 0
INVAR-1, Run: 070, F, 49, 0, 0
INVAR-1, Run: 071, F, 51, 0, 0
INVAR-1, Run: 072, F, 41, 0, 0
INVAR-1, Run: 073, F, 41, 0, 0
INVAR-1, Run: 074, F, 41, 0, 0
INVAR-1, Run: 075, F, 44, 0, 0
INVAR-1, Run: 076, F, 47, 0, 0
INVAR-1, Run: 077, F, 40, 0, 0
INVAR-1, Run: 078, F, 47, 0, 0
INVAR-1, Run: 079, F, 58, 0, 0
INVAR-1, Run: 080, F, 40, 0, 0
INVAR-1, Run: 081, F, 42, 0, 0
INVAR-1, Run: 082, F, 42, 0, 0
INVAR-1, Run: 083, F, 48, 0, 0
INVAR-1, Run: 084, F, 48, 0, 0
INVAR-1, Run: 085, F, 52, 0, 0
INVAR-1, Run: 086, F, 40, 0, 0
INVAR-1, Run: 087, F, 40, 0, 0
INVAR-1, Run: 088, F, 48, 0, 0
INVAR-1, Run: 089, F, 43, 0, 0
INVAR-1, Run: 090, F, 41, 0, 0
INVAR-1, Run: 091, F, 49, 0, 0
INVAR-1, Run: 092, F, 42, 0, 0
INVAR-1, Run: 093, F, 41, 0, 0
INVAR-1, Run: 094, F, 45, 0, 0
INVAR-1, Run: 095, F, 40, 0, 0
INVAR-1, Run: 096, F, 40, 0, 0
INVAR-1, Run: 097, F, 46, 0, 0
INVAR-1, Run: 098, F, 41, 0, 0
INVAR-1, Run: 099, F, 40, 0, 0
INVAR-1, Run: 100, F, 51, 0, 0
INVAR-10, Run: 001, F, 16, 0, 0
INVAR-10, Run: 002, F, 13, 0, 0
INVAR-10, Run: 003, F, 27, 0, 0
INVAR-10, Run: 004, F, 13, 0, 0
INVAR-10, Run: 005, F, 15, 0, 0
INVAR-10, Run: 006, P, 12, 0, 0
INVAR-10, Run: 007, F, 20, 0, 0
INVAR-10, Run: 008, P, 12, 0, 0
INVAR-10, Run: 009, P, 12, 0, 0
INVAR-10, Run: 010, F, 18, 0, 0
INVAR-10, Run: 011, P, 12, 0, 0
INVAR-10, Run: 012, F, 13, 0, 0
INVAR-10, Run: 013, F, 13, 0, 0
INVAR-10, Run: 014, F, 14, 0, 0
INVAR-10, Run: 015, F, 19, 0, 0
INVAR-10, Run: 016, F, 13, 0, 0
INVAR-10, Run: 017, F, 13, 0, 0
INVAR-10, Run: 018, F, 13, 0, 0
INVAR-10, Run: 019, F, 15, 0, 0
INVAR-10, Run: 020, F, 14, 0, 0
INVAR-10, Run: 021, P, 12, 0, 0
INVAR-10, Run: 022, F, 15, 0, 0
INVAR-10, Run: 023, F, 18, 0, 0
INVAR-10, Run: 024, F, 29, 0, 0
INVAR-10, Run: 025, F, 32, 0, 0
INVAR-10, Run: 026, F, 14, 0, 0
INVAR-10, Run: 027, P, 12, 0, 0
INVAR-10, Run: 028, F, 13, 0, 0
INVAR-10, Run: 029, F, 13, 0, 0
INVAR-10, Run: 030, F, 28, 0, 0
INVAR-10, Run: 031, F, 13, 0, 0
INVAR-10, Run: 032, P, 12, 0, 0
INVAR-10, Run: 033, F, 18, 0, 0
INVAR-10, Run: 034, P, 12, 0, 0
INVAR-10, Run: 035, F, 13, 0, 0
INVAR-10, Run: 036, P, 12, 0, 0
INVAR-10, Run: 037, F, 18, 0, 0
INVAR-10, Run: 038, F, 13, 0, 0
INVAR-10, Run: 039, F, 13, 0, 0
INVAR-10, Run: 040, F, 21, 0, 0
INVAR-10, Run: 041, F, 16, 0, 0
INVAR-10, Run: 042, F, 14, 0, 0
INVAR-10, Run: 043, F, 13, 0, 0
INVAR-10, Run: 044, F, 14, 0, 0
INVAR-10, Run: 045, F, 16, 0, 0
INVAR-10, Run: 046, F, 13, 0, 0
INVAR-10, Run: 047, P, 12, 0, 0
INVAR-10, Run: 048, P, 12, 0, 0
INVAR-10, Run: 049, P, 12, 0, 0
INVAR-10, Run: 050, F, 17, 0, 0
INVAR-10, Run: 051, F, 14, 0, 0
INVAR-10, Run: 052, F, 14, 0, 0
INVAR-10, Run: 053, F, 13, 0, 0
INVAR-10, Run: 054, P, 12, 0, 0
INVAR-10, Run: 055, F, 14, 0, 0
INVAR-10, Run: 056, F, 29, 0, 0
INVAR-10, Run: 057, F, 19, 0, 0
INVAR-10, Run: 058, F, 15, 0, 0
INVAR-10, Run: 059, F, 15, 0, 0
INVAR-10, Run: 060, P, 12, 0, 0
INVAR-10, Run: 061, F, 17, 0, 0
INVAR-10, Run: 062, F, 16, 0, 0
INVAR-10, Run: 063, F, 13, 0, 0
INVAR-10, Run: 064, F, 13, 0, 0
INVAR-10, Run: 065, P, 12, 0, 0
INVAR-10, Run: 066, F, 16, 0, 0
INVAR-10, Run: 067, P, 12, 0, 0
INVAR-10, Run: 068, F, 16, 0, 0
INVAR-10, Run: 069, F, 13, 0, 0
