Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
AD1,1,100,67,0,0,0,67
AD1,2,100,54,0,0,0,54
AD1,3,100,65,0,0,0,65
AD2,1,100,0,0,0,0,0
AD2,2,100,0,0,0,0,0
AD2,3,100,0,0,0,0,0
AD3,1,100,0,0,0,0,0
AD3,2,100,0,0,0,0,0
AD3,3,100,0,0,0,0,0
AD4,1,100,0,0,0,0,0
AD4,2,100,0,0,0,0,0
AD4,3,100,0,0,0,0,0
AD5,1,100,14,0,0,0,14
AD5,2,100,1,0,0,0,1
AD5,3,100,0,0,0,0,0
AD6,1,100,13,0,0,0,13
AD6,2,100,24,0,0,0,24
AD6,3,100,23,0,0,0,23
TF1,1,100,35,0,0,0,35
TF1,2,100,28,0,0,0,28
TF1,3,100,17,0,0,0,17
TF2,1,100,0,0,0,0,0
TF2,2,100,0,0,0,0,0
TF2,3,100,0,0,0,0,0
TF3,1,100,21,0,0,0,21
TF3,2,100,28,0,0,0,28
TF3,3,100,17,0,0,0,17
