Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
M1,1,100,96,0,0,0,96
M1,10,100,70,0,0,0,70
M1,11,100,56,0,0,0,56
M1,12,100,46,0,0,0,46
M1,2,100,97,0,0,0,97
M1,3,100,30,0,0,0,30
M1,4,100,31,0,0,0,31
M1,5,100,87,0,0,0,87
M1,6,100,32,0,0,0,32
M1,7,100,100,0,0,0,100
M1,8,100,87,0,0,0,87
M1,9,100,25,0,0,0,25
M2,1,100,96,0,0,0,96
M2,10,100,70,0,0,0,70
M2,11,100,56,0,0,0,56
M2,12,100,46,0,0,0,46
M2,2,100,97,0,0,0,97
M2,3,100,30,0,0,0,30
M2,4,100,31,0,0,0,31
M2,5,100,87,0,0,0,87
M2,6,100,32,0,0,0,32
M2,7,100,100,0,0,0,100
M2,8,100,87,0,0,0,87
M2,9,100,25,0,0,0,25
M3,1,100,69,0,0,0,69
M3,10,100,0,0,0,0,0
M3,11,100,15,0,0,0,15
M3,12,100,35,0,0,0,35
M3,13,100,8,0,0,0,8
M3,14,100,26,0,0,0,26
M3,15,100,12,0,0,0,12
M3,16,100,10,0,0,0,10
M3,17,100,0,0,0,0,0
M3,18,100,46,0,0,0,46
M3,19,100,2,0,0,0,2
M3,2,100,74,0,0,0,74
M3,20,100,73,0,0,0,73
M3,21,100,54,0,0,0,54
M3,22,100,25,0,0,0,25
M3,3,100,8,0,0,0,8
M3,4,100,0,0,0,0,0
M3,5,100,48,0,0,0,48
M3,6,100,6,0,0,0,6
M3,7,100,67,0,0,0,67
M3,8,100,74,0,0,0,74
M3,9,100,6,0,0,0,6
M4,1,100,69,0,0,0,69
M4,10,100,0,0,0,0,0
M4,11,100,15,0,0,0,15
M4,12,100,35,0,0,0,35
M4,13,100,8,0,0,0,8
M4,14,100,26,0,0,0,26
M4,15,100,12,0,0,0,12
M4,16,100,10,0,0,0,10
M4,17,100,0,0,0,0,0
M4,18,100,46,0,0,0,46
M4,19,100,2,0,0,0,2
M4,2,100,74,0,0,0,74
M4,20,100,73,0,0,0,73
M4,21,100,54,0,0,0,54
M4,22,100,25,0,0,0,25
M4,3,100,8,0,0,0,8
M4,4,100,0,0,0,0,0
M4,5,100,48,0,0,0,48
M4,6,100,6,0,0,0,6
M4,7,100,67,0,0,0,67
M4,8,100,74,0,0,0,74
M4,9,100,6,0,0,0,6
M5,1,100,100,0,0,0,100
M5,2,100,99,0,0,0,99
M5,3,100,48,0,0,0,48
M5,4,100,90,0,0,0,90
M5,5,100,33,0,0,0,33
M5,6,100,23,0,0,0,23
