Input Number, Run_Number, Result@ 100, F, X1, A, B, C, PO, D, CO, Y, PE, CE, E
4, Run: 090, F, 89, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19
4, Run: 091, F, 85, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19
4, Run: 092, F, 84, 0, 1, 0, 0, 1, 0, 96, 96, 0, 0, 19
4, Run: 093, F, 71, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19
4, Run: 094, F, 97, 0, 1, 1, 0, 1, 0, 101, 101, 0, 0, 19
4, Run: 095, F, 92, 0, 1, 0, 0, 1, 0, 114, 114, 0, 0, 19
4, Run: 096, F, 112, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19
4, Run: 097, F, 81, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19
4, Run: 098, F, 100, 0, 1, 1, 0, 1, 0, 111, 111, 0, 0, 19
4, Run: 099, F, 75, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19
4, Run: 100, F, 96, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19
5, Run: 001, F, 87, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
5, Run: 002, F, 90, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
5, Run: 003, F, 102, 0, 1, 0, 0, 1, 0, 144, 144, 0, 0, 26
5, Run: 004, F, 98, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
5, Run: 005, F, 87, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26
5, Run: 006, F, 87, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
5, Run: 007, F, 106, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
5, Run: 008, F, 78, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
5, Run: 009, F, 82, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 010, F, 86, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
5, Run: 011, F, 75, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
5, Run: 012, F, 79, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
5, Run: 013, F, 79, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
5, Run: 014, F, 94, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26
5, Run: 015, F, 97, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
5, Run: 016, F, 109, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
5, Run: 017, F, 80, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 018, F, 99, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 019, F, 87, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26
5, Run: 020, F, 101, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
5, Run: 021, F, 100, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 022, F, 95, 0, 1, 1, 0, 1, 0, 151, 151, 0, 0, 26
5, Run: 023, F, 89, 0, 1, 1, 0, 1, 0, 145, 145, 0, 0, 26
5, Run: 024, F, 94, 0, 1, 1, 0, 1, 0, 149, 149, 0, 0, 26
5, Run: 025, F, 93, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
5, Run: 026, F, 88, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 027, F, 99, 0, 1, 0, 0, 1, 0, 156, 156, 0, 0, 26
5, Run: 028, F, 81, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 029, F, 86, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
5, Run: 030, F, 91, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26
5, Run: 031, F, 88, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26
5, Run: 032, F, 88, 0, 1, 1, 0, 1, 0, 145, 145, 0, 0, 26
5, Run: 033, F, 82, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26
5, Run: 034, F, 92, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 035, F, 67, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
5, Run: 036, F, 88, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 037, F, 87, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
5, Run: 038, F, 95, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 039, F, 76, 0, 1, 0, 0, 1, 0, 142, 142, 0, 0, 26
5, Run: 040, F, 81, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 041, F, 106, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 042, F, 96, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 043, F, 100, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 044, F, 105, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 045, F, 92, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
5, Run: 046, F, 94, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
5, Run: 047, F, 88, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
5, Run: 048, F, 77, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
5, Run: 049, F, 89, 0, 1, 1, 0, 1, 0, 145, 145, 0, 0, 26
5, Run: 050, F, 84, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
5, Run: 051, F, 84, 0, 1, 0, 0, 1, 0, 144, 144, 0, 0, 26
5, Run: 052, F, 87, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 053, F, 80, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 054, F, 83, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
5, Run: 055, F, 89, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 056, F, 80, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26
5, Run: 057, F, 98, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
5, Run: 058, F, 90, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26
5, Run: 059, F, 88, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
5, Run: 060, F, 82, 0, 1, 1, 0, 1, 0, 155, 155, 0, 0, 26
5, Run: 061, F, 93, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26
5, Run: 062, F, 89, 0, 1, 1, 0, 1, 0, 149, 149, 0, 0, 26
5, Run: 063, F, 90, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26
5, Run: 064, F, 96, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 065, F, 92, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 066, F, 96, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26
5, Run: 067, F, 100, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26
5, Run: 068, F, 86, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
5, Run: 069, F, 86, 0, 1, 1, 0, 1, 0, 151, 151, 0, 0, 26
5, Run: 070, F, 87, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26
5, Run: 071, F, 79, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 072, F, 75, 0, 1, 0, 0, 1, 0, 144, 144, 0, 0, 26
5, Run: 073, F, 85, 0, 1, 1, 0, 1, 0, 147, 147, 0, 0, 26
5, Run: 074, F, 77, 0, 1, 1, 0, 1, 0, 141, 141, 0, 0, 26
5, Run: 075, F, 102, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 076, F, 103, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26
5, Run: 077, F, 99, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26
5, Run: 078, F, 89, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
5, Run: 079, F, 87, 0, 1, 1, 0, 1, 0, 143, 143, 0, 0, 26
5, Run: 080, F, 87, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26
5, Run: 081, F, 86, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26
5, Run: 082, F, 99, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
5, Run: 083, F, 105, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26
5, Run: 084, F, 105, 0, 1, 1, 0, 1, 0, 149, 149, 0, 0, 26
5, Run: 085, F, 92, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26
5, Run: 086, F, 81, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
5, Run: 087, F, 69, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26
5, Run: 088, F, 107, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26
5, Run: 089, F, 81, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
5, Run: 090, F, 101, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26
5, Run: 091, F, 98, 0, 1, 0, 0, 1, 0, 144, 144, 0, 0, 26
5, Run: 092, F, 87, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
5, Run: 093, F, 92, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26
5, Run: 094, F, 89, 0, 1, 1, 0, 1, 0, 143, 143, 0, 0, 26
5, Run: 095, F, 94, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
5, Run: 096, F, 91, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26
5, Run: 097, F, 103, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26
5, Run: 098, F, 82, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
5, Run: 099, F, 73, 0, 1, 0, 0, 1, 0, 154, 154, 0, 0, 26
5, Run: 100, F, 83, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26
6, Run: 001, F, 105, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87
6, Run: 002, F, 91, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 003, F, 78, 0, 1, 1, 0, 1, 0, 495, 495, 0, 0, 87
6, Run: 004, F, 80, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 005, F, 80, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 006, F, 71, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87
6, Run: 007, F, 91, 0, 1, 1, 0, 1, 0, 515, 515, 0, 0, 87
6, Run: 008, F, 85, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87
6, Run: 009, F, 110, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87
6, Run: 010, F, 91, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 011, F, 94, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 012, F, 93, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 013, F, 89, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 014, F, 71, 0, 1, 0, 0, 1, 0, 518, 518, 0, 0, 87
6, Run: 015, F, 81, 0, 1, 1, 0, 1, 0, 507, 507, 0, 0, 87
6, Run: 016, F, 85, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87
6, Run: 017, F, 75, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87
6, Run: 018, F, 90, 0, 1, 0, 0, 1, 0, 518, 518, 0, 0, 87
6, Run: 019, F, 96, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87
6, Run: 020, F, 82, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 021, F, 84, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87
6, Run: 022, F, 96, 0, 1, 0, 0, 1, 0, 518, 518, 0, 0, 87
6, Run: 023, F, 98, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87
6, Run: 024, F, 82, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87
6, Run: 025, F, 88, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87
6, Run: 026, F, 97, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 027, F, 95, 0, 1, 1, 0, 1, 0, 509, 509, 0, 0, 87
6, Run: 028, F, 94, 0, 1, 0, 0, 1, 0, 508, 508, 0, 0, 87
6, Run: 029, F, 75, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87
6, Run: 030, F, 92, 0, 1, 1, 0, 1, 0, 511, 511, 0, 0, 87
6, Run: 031, F, 95, 0, 1, 1, 0, 1, 0, 509, 509, 0, 0, 87
6, Run: 032, F, 85, 0, 1, 0, 0, 1, 0, 518, 518, 0, 0, 87
6, Run: 033, F, 100, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87
6, Run: 034, F, 84, 0, 1, 0, 0, 1, 0, 506, 506, 0, 0, 87
6, Run: 035, F, 100, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87
6, Run: 036, F, 81, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 037, F, 90, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87
6, Run: 038, F, 83, 0, 1, 0, 0, 1, 0, 504, 504, 0, 0, 87
6, Run: 039, F, 89, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 040, F, 82, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87
6, Run: 041, F, 68, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 042, F, 85, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 043, F, 91, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87
6, Run: 044, F, 88, 0, 1, 0, 0, 1, 0, 520, 520, 0, 0, 87
6, Run: 045, F, 91, 0, 1, 0, 0, 1, 0, 500, 500, 0, 0, 87
6, Run: 046, F, 110, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87
6, Run: 047, F, 83, 0, 1, 0, 0, 1, 0, 518, 518, 0, 0, 87
6, Run: 048, F, 86, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 049, F, 98, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87
6, Run: 050, F, 82, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87
6, Run: 051, F, 82, 0, 1, 0, 0, 1, 0, 508, 508, 0, 0, 87
6, Run: 052, F, 84, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87
6, Run: 053, F, 94, 0, 1, 1, 0, 1, 0, 513, 513, 0, 0, 87
6, Run: 054, F, 73, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87
6, Run: 055, F, 90, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 056, F, 102, 0, 1, 0, 0, 1, 0, 522, 522, 0, 0, 87
6, Run: 057, F, 89, 0, 1, 1, 0, 1, 0, 517, 517, 0, 0, 87
6, Run: 058, F, 88, 0, 1, 0, 0, 1, 0, 520, 520, 0, 0, 87
6, Run: 059, F, 87, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87
6, Run: 060, F, 88, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 061, F, 92, 0, 1, 1, 0, 1, 0, 513, 513, 0, 0, 87
6, Run: 062, F, 99, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87
6, Run: 063, F, 80, 0, 1, 0, 0, 1, 0, 518, 518, 0, 0, 87
6, Run: 064, F, 96, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87
6, Run: 065, F, 87, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87
6, Run: 066, F, 80, 0, 1, 1, 0, 1, 0, 505, 505, 0, 0, 87
6, Run: 067, F, 97, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87
6, Run: 068, F, 89, 0, 1, 0, 0, 1, 0, 520, 520, 0, 0, 87
6, Run: 069, F, 70, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87
6, Run: 070, F, 105, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87
6, Run: 071, F, 101, 0, 1, 1, 0, 1, 0, 509, 509, 0, 0, 87
6, Run: 072, F, 83, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87
6, Run: 073, F, 96, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87
6, Run: 074, F, 96, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 075, F, 97, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87
6, Run: 076, F, 85, 0, 1, 0, 0, 1, 0, 518, 518, 0, 0, 87
6, Run: 077, F, 108, 0, 1, 0, 0, 1, 0, 518, 518, 0, 0, 87
6, Run: 078, F, 90, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87
6, Run: 079, F, 82, 0, 1, 1, 0, 1, 0, 511, 511, 0, 0, 87
6, Run: 080, F, 96, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 081, F, 98, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 082, F, 82, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87
6, Run: 083, F, 94, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 084, F, 94, 0, 1, 1, 0, 1, 0, 511, 511, 0, 0, 87
6, Run: 085, F, 85, 0, 1, 0, 0, 1, 0, 508, 508, 0, 0, 87
6, Run: 086, F, 89, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87
6, Run: 087, F, 82, 0, 1, 1, 0, 1, 0, 509, 509, 0, 0, 87
6, Run: 088, F, 88, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 089, F, 98, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87
6, Run: 090, F, 80, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87
6, Run: 091, F, 87, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 092, F, 94, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 093, F, 86, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87
6, Run: 094, F, 98, 0, 1, 0, 0, 1, 0, 520, 520, 0, 0, 87
6, Run: 095, F, 83, 0, 1, 0, 0, 1, 0, 506, 506, 0, 0, 87
6, Run: 096, F, 98, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87
6, Run: 097, F, 93, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87
6, Run: 098, F, 94, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87
6, Run: 099, F, 80, 0, 1, 0, 0, 1, 0, 504, 504, 0, 0, 87
6, Run: 100, F, 84, 0, 1, 1, 0, 1, 0, 513, 513, 0, 0, 87
