Input Number, Run_Number, Result@ 100, M, X1, H, PO, CE, Y, D, CO, PE, A, B
7, Run: 028, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 276, 0
7, Run: 029, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0
7, Run: 030, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 304, 1
7, Run: 031, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 306, 0
7, Run: 032, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 294, 0
7, Run: 033, P, 3, 0, 0, 0, 0, 0, 0, 0, 0, 310, 1
7, Run: 034, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 328, 1
7, Run: 035, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 322, 1
7, Run: 036, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 322, 1
7, Run: 037, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 298, 1
7, Run: 038, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 270, 0
7, Run: 039, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 268, 1
7, Run: 040, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 310, 1
7, Run: 041, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0
7, Run: 042, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 336, 0
7, Run: 043, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 336, 0
7, Run: 044, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 282, 0
7, Run: 045, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 262, 1
7, Run: 046, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 292, 1
7, Run: 047, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 346, 1
7, Run: 048, P, 3, 0, 0, 0, 0, 0, 0, 0, 0, 304, 1
7, Run: 049, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 258, 0
7, Run: 050, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 262, 1
7, Run: 051, P, 4, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0
7, Run: 052, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 334, 1
7, Run: 053, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 286, 1
7, Run: 054, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 304, 1
7, Run: 055, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 300, 0
7, Run: 056, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 270, 0
7, Run: 057, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 304, 1
7, Run: 058, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 234, 0
7, Run: 059, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 298, 1
7, Run: 060, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 274, 1
7, Run: 061, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0
7, Run: 062, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 348, 0
7, Run: 063, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0
7, Run: 064, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 282, 0
7, Run: 065, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 312, 0
7, Run: 066, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 258, 0
7, Run: 067, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 334, 1
7, Run: 068, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0
7, Run: 069, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 336, 0
7, Run: 070, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 358, 1
7, Run: 071, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 226, 1
7, Run: 072, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 310, 1
7, Run: 073, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0
7, Run: 074, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 310, 1
7, Run: 075, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 298, 1
7, Run: 076, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 352, 1
7, Run: 077, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 310, 1
7, Run: 078, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 328, 1
7, Run: 079, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 342, 0
7, Run: 080, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0
7, Run: 081, P, 3, 0, 0, 0, 0, 0, 0, 0, 0, 306, 0
7, Run: 082, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 316, 1
7, Run: 083, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 316, 1
7, Run: 084, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 336, 0
7, Run: 085, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 0
7, Run: 086, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 274, 1
7, Run: 087, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 316, 1
7, Run: 088, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0
7, Run: 089, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 298, 1
7, Run: 090, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 304, 1
7, Run: 091, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 316, 1
7, Run: 092, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 298, 1
7, Run: 093, P, 3, 0, 0, 0, 0, 0, 0, 0, 0, 298, 1
7, Run: 094, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 286, 1
7, Run: 095, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0
7, Run: 096, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 264, 0
7, Run: 097, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 342, 0
7, Run: 098, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 280, 1
7, Run: 099, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 0
7, Run: 100, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 262, 1
