Input Number, Run_Number, Result@ 100, M, X1, H, PO, CE, Y, D, CO, PE, A, B
4, Run: 043, F, 0, 0, 1, 1, 0, 434, 19, 434, 0, 4, 0
4, Run: 044, F, 0, 0, 1, 1, 0, 439, 19, 439, 0, 3, 1
4, Run: 045, F, 1, 0, 1, 1, 0, 376, 19, 376, 0, 6, 1
4, Run: 046, F, 0, 0, 1, 1, 0, 456, 19, 456, 0, 6, 0
4, Run: 047, F, 1, 0, 1, 1, 0, 390, 19, 390, 0, 4, 1
4, Run: 048, F, 1, 0, 1, 1, 0, 408, 19, 408, 0, 6, 0
4, Run: 049, F, 0, 0, 1, 1, 0, 444, 19, 444, 0, 4, 1
4, Run: 050, F, 0, 0, 1, 1, 0, 382, 19, 382, 0, 0, 1
4, Run: 051, F, 0, 0, 1, 1, 0, 368, 19, 368, 0, 2, 1
4, Run: 052, F, 0, 0, 1, 1, 0, 402, 19, 402, 0, 0, 0
4, Run: 053, F, 2, 0, 1, 1, 0, 388, 19, 388, 0, 8, 0
4, Run: 054, F, 0, 0, 1, 1, 0, 402, 19, 402, 0, 0, 0
4, Run: 055, F, 2, 0, 1, 1, 0, 358, 19, 358, 0, 0, 1
4, Run: 056, F, 0, 0, 1, 1, 0, 382, 19, 382, 0, 2, 0
4, Run: 057, F, 0, 0, 1, 1, 0, 380, 19, 380, 0, 2, 1
4, Run: 058, F, 1, 0, 1, 1, 0, 402, 19, 402, 0, 0, 0
4, Run: 059, F, 1, 0, 1, 1, 0, 402, 19, 402, 0, 4, 1
4, Run: 060, F, 0, 0, 1, 1, 0, 398, 19, 398, 0, 4, 0
4, Run: 061, F, 0, 0, 1, 1, 0, 431, 19, 431, 0, 1, 0
4, Run: 062, F, 2, 0, 1, 1, 0, 339, 19, 339, 0, 3, 0
4, Run: 063, F, 0, 0, 1, 1, 0, 365, 19, 365, 0, 1, 0
4, Run: 064, F, 1, 0, 1, 1, 0, 419, 19, 419, 0, 1, 0
4, Run: 065, F, 1, 0, 1, 1, 0, 445, 19, 445, 0, 5, 0
4, Run: 066, F, 4, 0, 1, 1, 0, 451, 19, 451, 0, 3, 1
4, Run: 067, F, 1, 0, 1, 1, 0, 412, 19, 412, 0, 2, 0
4, Run: 068, F, 0, 0, 1, 1, 0, 420, 19, 420, 0, 0, 0
4, Run: 069, F, 1, 0, 1, 1, 0, 436, 19, 436, 0, 0, 1
4, Run: 070, F, 4, 0, 1, 1, 0, 433, 19, 433, 0, 3, 1
4, Run: 071, F, 1, 0, 1, 1, 0, 388, 19, 388, 0, 2, 0
4, Run: 072, F, 2, 0, 1, 1, 0, 424, 19, 424, 0, 2, 0
4, Run: 073, F, 2, 0, 1, 1, 0, 447, 19, 447, 0, 1, 1
4, Run: 074, F, 0, 0, 1, 1, 0, 371, 19, 371, 0, 5, 1
4, Run: 075, F, 0, 0, 1, 1, 0, 378, 19, 378, 0, 0, 0
4, Run: 076, F, 1, 0, 1, 1, 0, 439, 19, 439, 0, 5, 0
4, Run: 077, F, 1, 0, 1, 1, 0, 378, 19, 378, 0, 6, 0
4, Run: 078, F, 2, 0, 1, 1, 0, 399, 19, 399, 0, 3, 0
4, Run: 079, F, 0, 0, 1, 1, 0, 407, 19, 407, 0, 1, 0
4, Run: 080, F, 3, 0, 1, 1, 0, 437, 19, 437, 0, 7, 0
4, Run: 081, F, 2, 0, 1, 1, 0, 411, 19, 411, 0, 3, 0
4, Run: 082, F, 2, 0, 1, 1, 0, 351, 19, 351, 0, 3, 0
4, Run: 083, F, 0, 0, 1, 1, 0, 454, 19, 454, 0, 2, 0
4, Run: 084, F, 3, 0, 1, 1, 0, 430, 19, 430, 0, 2, 0
4, Run: 085, F, 0, 0, 1, 1, 0, 376, 19, 376, 0, 2, 0
4, Run: 086, F, 1, 0, 1, 1, 0, 464, 19, 464, 0, 4, 0
4, Run: 087, F, 1, 0, 1, 1, 0, 404, 19, 404, 0, 8, 1
4, Run: 088, F, 0, 0, 1, 1, 0, 433, 19, 433, 0, 5, 0
4, Run: 089, F, 3, 0, 1, 1, 0, 394, 19, 394, 0, 2, 0
4, Run: 090, F, 0, 0, 1, 1, 0, 418, 19, 418, 0, 2, 0
4, Run: 091, F, 2, 0, 1, 1, 0, 393, 19, 393, 0, 1, 1
4, Run: 092, F, 0, 0, 1, 1, 0, 390, 19, 390, 0, 0, 0
4, Run: 093, F, 0, 0, 1, 1, 0, 351, 19, 351, 0, 3, 0
4, Run: 094, F, 1, 0, 1, 1, 0, 428, 19, 428, 0, 4, 0
4, Run: 095, F, 0, 0, 1, 1, 0, 380, 19, 380, 0, 4, 0
4, Run: 096, F, 0, 0, 1, 1, 0, 407, 19, 407, 0, 1, 0
4, Run: 097, F, 0, 0, 1, 1, 0, 402, 19, 402, 0, 4, 1
4, Run: 098, F, 2, 0, 1, 1, 0, 435, 19, 435, 0, 7, 1
4, Run: 099, F, 3, 0, 1, 1, 0, 425, 19, 425, 0, 5, 1
4, Run: 100, F, 1, 0, 1, 1, 0, 358, 19, 358, 0, 0, 1
5, Run: 001, F, 2, 0, 1, 1, 0, 498, 26, 498, 0, 0, 0
5, Run: 002, F, 1, 0, 1, 1, 0, 415, 26, 415, 0, 3, 1
5, Run: 003, F, 1, 0, 1, 1, 0, 421, 26, 421, 0, 5, 0
5, Run: 004, F, 0, 0, 1, 1, 0, 425, 26, 425, 0, 5, 1
5, Run: 005, F, 0, 0, 1, 1, 0, 471, 26, 471, 0, 3, 0
5, Run: 006, F, 2, 0, 1, 1, 0, 429, 26, 429, 0, 1, 1
5, Run: 007, F, 1, 0, 1, 1, 0, 433, 26, 433, 0, 3, 1
5, Run: 008, F, 1, 0, 1, 1, 0, 468, 26, 468, 0, 4, 1
5, Run: 009, F, 3, 0, 1, 1, 0, 423, 26, 423, 0, 3, 0
5, Run: 010, F, 0, 0, 1, 1, 0, 503, 26, 503, 0, 5, 1
5, Run: 011, F, 3, 0, 1, 1, 0, 473, 26, 473, 0, 1, 0
5, Run: 012, F, 0, 0, 1, 1, 0, 417, 26, 417, 0, 3, 0
5, Run: 013, F, 1, 0, 1, 1, 0, 426, 26, 426, 0, 6, 0
5, Run: 014, F, 0, 0, 1, 1, 0, 479, 26, 479, 0, 5, 1
5, Run: 015, F, 2, 0, 1, 1, 0, 482, 26, 482, 0, 4, 0
5, Run: 016, F, 0, 0, 1, 1, 0, 492, 26, 492, 0, 0, 0
5, Run: 017, F, 2, 0, 1, 1, 0, 446, 26, 446, 0, 8, 1
5, Run: 018, F, 0, 0, 1, 1, 0, 466, 26, 466, 0, 6, 1
5, Run: 019, F, 1, 0, 1, 1, 0, 472, 26, 472, 0, 6, 1
5, Run: 020, F, 0, 0, 1, 1, 0, 466, 26, 466, 0, 6, 1
5, Run: 021, F, 1, 0, 1, 1, 0, 402, 26, 402, 0, 2, 2
5, Run: 022, F, 2, 0, 1, 1, 0, 476, 26, 476, 0, 4, 0
5, Run: 023, F, 1, 0, 1, 1, 0, 449, 26, 449, 0, 1, 0
5, Run: 024, F, 2, 0, 1, 1, 0, 421, 26, 421, 0, 3, 1
5, Run: 025, F, 1, 0, 1, 1, 0, 411, 26, 411, 0, 1, 1
5, Run: 026, F, 1, 0, 1, 1, 0, 434, 26, 434, 0, 4, 0
5, Run: 027, F, 1, 0, 1, 1, 0, 420, 26, 420, 0, 0, 0
5, Run: 028, F, 2, 0, 1, 1, 0, 459, 26, 459, 0, 1, 1
5, Run: 029, F, 2, 0, 1, 1, 0, 474, 26, 474, 0, 0, 0
5, Run: 030, F, 0, 0, 1, 1, 0, 418, 26, 418, 0, 2, 0
5, Run: 031, F, 0, 0, 1, 1, 0, 481, 26, 481, 0, 5, 0
5, Run: 032, F, 2, 0, 1, 1, 0, 474, 26, 474, 0, 4, 1
5, Run: 033, F, 4, 0, 1, 1, 0, 457, 26, 457, 0, 5, 0
5, Run: 034, F, 1, 0, 1, 1, 0, 459, 26, 459, 0, 3, 0
5, Run: 035, F, 0, 0, 1, 1, 0, 395, 26, 395, 0, 5, 1
5, Run: 036, F, 0, 0, 1, 1, 0, 454, 26, 454, 0, 8, 0
5, Run: 037, F, 1, 0, 1, 1, 0, 482, 26, 482, 0, 4, 0
5, Run: 038, F, 0, 0, 1, 1, 0, 453, 26, 453, 0, 3, 0
5, Run: 039, F, 0, 0, 1, 1, 0, 530, 26, 530, 0, 4, 0
5, Run: 040, F, 0, 0, 1, 1, 0, 426, 26, 426, 0, 0, 0
5, Run: 041, F, 0, 0, 1, 1, 0, 520, 26, 520, 0, 6, 1
5, Run: 042, F, 1, 0, 1, 1, 0, 477, 26, 477, 0, 3, 0
5, Run: 043, F, 2, 0, 1, 1, 0, 462, 26, 462, 0, 6, 0
5, Run: 044, F, 0, 0, 1, 1, 0, 419, 26, 419, 0, 5, 1
5, Run: 045, F, 3, 0, 1, 1, 0, 460, 26, 460, 0, 2, 0
5, Run: 046, F, 1, 0, 1, 1, 0, 477, 26, 477, 0, 7, 1
5, Run: 047, F, 0, 0, 1, 1, 0, 483, 26, 483, 0, 3, 0
5, Run: 048, F, 1, 0, 1, 1, 0, 454, 26, 454, 0, 0, 1
5, Run: 049, F, 0, 0, 1, 1, 0, 412, 26, 412, 0, 0, 1
5, Run: 050, F, 0, 0, 1, 1, 0, 470, 26, 470, 0, 2, 1
5, Run: 051, F, 0, 0, 1, 1, 0, 462, 26, 462, 0, 12, 0
5, Run: 052, F, 0, 0, 1, 1, 0, 469, 26, 469, 0, 3, 1
5, Run: 053, F, 4, 0, 1, 1, 0, 457, 26, 457, 0, 3, 1
5, Run: 054, F, 1, 0, 1, 1, 0, 475, 26, 475, 0, 5, 0
5, Run: 055, F, 0, 0, 1, 1, 0, 473, 26, 473, 0, 1, 0
5, Run: 056, F, 0, 0, 1, 1, 0, 421, 26, 421, 0, 3, 1
5, Run: 057, F, 1, 0, 1, 1, 0, 429, 26, 429, 0, 3, 0
5, Run: 058, F, 0, 0, 1, 1, 0, 453, 26, 453, 0, 3, 0
5, Run: 059, F, 0, 0, 1, 1, 0, 450, 26, 450, 0, 0, 0
5, Run: 060, F, 1, 0, 1, 1, 0, 443, 26, 443, 0, 1, 0
5, Run: 061, F, 1, 0, 1, 1, 0, 469, 26, 469, 0, 3, 1
5, Run: 062, F, 0, 0, 1, 1, 0, 436, 26, 436, 0, 2, 0
5, Run: 063, F, 0, 0, 1, 1, 0, 449, 26, 449, 0, 7, 0
5, Run: 064, F, 4, 0, 1, 1, 0, 475, 26, 475, 0, 3, 1
5, Run: 065, F, 1, 0, 1, 1, 0, 447, 26, 447, 0, 3, 0
5, Run: 066, F, 1, 0, 1, 1, 0, 505, 26, 505, 0, 3, 1
5, Run: 067, F, 0, 0, 1, 1, 0, 455, 26, 455, 0, 1, 0
5, Run: 068, F, 0, 0, 1, 1, 0, 411, 26, 411, 0, 7, 1
5, Run: 069, F, 1, 0, 1, 1, 0, 474, 26, 474, 0, 0, 0
5, Run: 070, F, 0, 0, 1, 1, 0, 442, 26, 442, 0, 6, 1
5, Run: 071, F, 1, 0, 1, 1, 0, 495, 26, 495, 0, 13, 1
5, Run: 072, F, 3, 0, 1, 1, 0, 448, 26, 448, 0, 2, 0
5, Run: 073, F, 2, 0, 1, 1, 0, 437, 26, 437, 0, 1, 0
5, Run: 074, F, 2, 0, 1, 1, 0, 418, 26, 418, 0, 0, 1
5, Run: 075, F, 1, 0, 1, 1, 0, 458, 26, 458, 0, 2, 1
5, Run: 076, F, 1, 0, 1, 1, 0, 475, 26, 475, 0, 5, 0
5, Run: 077, F, 3, 0, 1, 1, 0, 383, 26, 383, 0, 5, 1
5, Run: 078, F, 0, 0, 1, 1, 0, 505, 26, 505, 0, 3, 1
5, Run: 079, F, 1, 0, 1, 1, 0, 453, 26, 453, 0, 3, 0
5, Run: 080, F, 1, 0, 1, 1, 0, 453, 26, 453, 0, 7, 1
5, Run: 081, F, 2, 0, 1, 1, 0, 428, 26, 428, 0, 4, 0
5, Run: 082, F, 3, 0, 1, 1, 0, 420, 26, 420, 0, 0, 0
5, Run: 083, F, 1, 0, 1, 1, 0, 496, 26, 496, 0, 0, 1
5, Run: 084, F, 0, 0, 1, 1, 0, 398, 26, 398, 0, 4, 0
5, Run: 085, F, 2, 0, 1, 1, 0, 460, 26, 460, 0, 2, 0
5, Run: 086, F, 1, 0, 1, 1, 0, 466, 26, 466, 0, 6, 1
5, Run: 087, F, 1, 0, 1, 1, 0, 461, 26, 461, 0, 7, 0
5, Run: 088, F, 2, 0, 1, 1, 0, 445, 26, 445, 0, 5, 0
5, Run: 089, F, 0, 0, 1, 1, 0, 450, 26, 450, 0, 0, 0
5, Run: 090, F, 0, 0, 1, 1, 0, 411, 26, 411, 0, 7, 1
5, Run: 091, F, 0, 0, 1, 1, 0, 409, 26, 409, 0, 5, 0
5, Run: 092, F, 2, 0, 1, 1, 0, 446, 26, 446, 0, 10, 0
5, Run: 093, F, 2, 0, 1, 1, 0, 477, 26, 477, 0, 3, 0
5, Run: 094, F, 2, 0, 1, 1, 0, 435, 26, 435, 0, 1, 1
5, Run: 095, F, 0, 0, 1, 1, 0, 496, 26, 496, 0, 2, 0
5, Run: 096, F, 3, 0, 1, 1, 0, 525, 26, 525, 0, 3, 0
5, Run: 097, F, 4, 0, 1, 1, 0, 432, 26, 432, 0, 0, 0
5, Run: 098, F, 1, 0, 1, 1, 0, 447, 26, 447, 0, 1, 1
5, Run: 099, F, 2, 0, 1, 1, 0, 429, 26, 429, 0, 3, 0
5, Run: 100, F, 0, 0, 1, 1, 0, 478, 26, 478, 0, 6, 1
6, Run: 001, F, 1, 0, 1, 1, 0, 815, 87, 815, 0, 5, 1
6, Run: 002, F, 1, 0, 1, 1, 0, 827, 87, 827, 0, 1, 0
6, Run: 003, F, 4, 0, 1, 1, 0, 801, 87, 801, 0, 7, 1
6, Run: 004, F, 1, 0, 1, 1, 0, 853, 87, 853, 0, 9, 1
6, Run: 005, F, 2, 0, 1, 1, 0, 815, 87, 815, 0, 5, 1
6, Run: 006, F, 0, 0, 1, 1, 0, 831, 87, 831, 0, 1, 1
6, Run: 007, F, 1, 0, 1, 1, 0, 790, 87, 790, 0, 6, 1
6, Run: 008, F, 3, 0, 1, 1, 0, 822, 87, 822, 0, 0, 0
6, Run: 009, F, 1, 0, 1, 1, 0, 842, 87, 842, 0, 8, 1
6, Run: 010, F, 1, 0, 1, 1, 0, 855, 87, 855, 0, 3, 0
6, Run: 011, F, 0, 0, 1, 1, 0, 904, 87, 904, 0, 2, 0
6, Run: 012, F, 2, 0, 1, 1, 0, 826, 87, 826, 0, 0, 1
6, Run: 013, F, 0, 0, 1, 1, 0, 795, 87, 795, 0, 3, 0
6, Run: 014, F, 0, 0, 1, 1, 0, 850, 87, 850, 0, 2, 0
6, Run: 015, F, 1, 0, 1, 1, 0, 767, 87, 767, 0, 1, 0
6, Run: 016, F, 2, 0, 1, 1, 0, 859, 87, 859, 0, 9, 1
6, Run: 017, F, 3, 0, 1, 1, 0, 820, 87, 820, 0, 0, 1
6, Run: 018, F, 2, 0, 1, 1, 0, 777, 87, 777, 0, 1, 1
6, Run: 019, F, 0, 0, 1, 1, 0, 837, 87, 837, 0, 3, 0
6, Run: 020, F, 0, 0, 1, 1, 0, 807, 87, 807, 0, 3, 0
6, Run: 021, F, 1, 0, 1, 1, 0, 872, 87, 872, 0, 2, 1
6, Run: 022, F, 1, 0, 1, 1, 0, 864, 87, 864, 0, 0, 0
6, Run: 023, F, 1, 0, 1, 1, 0, 863, 87, 863, 0, 1, 0
6, Run: 024, F, 0, 0, 1, 1, 0, 844, 87, 844, 0, 0, 1
6, Run: 025, F, 0, 0, 1, 1, 0, 796, 87, 796, 0, 0, 1
6, Run: 026, F, 3, 0, 1, 1, 0, 814, 87, 814, 0, 6, 1
6, Run: 027, F, 2, 0, 1, 1, 0, 854, 87, 854, 0, 4, 0
6, Run: 028, F, 1, 0, 1, 1, 0, 886, 87, 886, 0, 0, 1
6, Run: 029, F, 0, 0, 1, 1, 0, 877, 87, 877, 0, 3, 1
6, Run: 030, F, 1, 0, 1, 1, 0, 807, 87, 807, 0, 3, 0
6, Run: 031, F, 1, 0, 1, 1, 0, 808, 87, 808, 0, 2, 0
6, Run: 032, F, 0, 0, 1, 1, 0, 804, 87, 804, 0, 0, 0
6, Run: 033, F, 1, 0, 1, 1, 0, 834, 87, 834, 0, 4, 1
6, Run: 034, F, 1, 0, 1, 1, 0, 848, 87, 848, 0, 2, 1
6, Run: 035, F, 4, 0, 1, 1, 0, 788, 87, 788, 0, 2, 1
6, Run: 036, F, 0, 0, 1, 1, 0, 829, 87, 829, 0, 3, 1
6, Run: 037, F, 1, 0, 1, 1, 0, 824, 87, 824, 0, 10, 0
6, Run: 038, F, 1, 0, 1, 1, 0, 865, 87, 865, 0, 3, 1
6, Run: 039, F, 0, 0, 1, 1, 0, 850, 87, 850, 0, 0, 1
6, Run: 040, F, 0, 0, 1, 1, 0, 832, 87, 832, 0, 2, 0
6, Run: 041, F, 1, 0, 1, 1, 0, 769, 87, 769, 0, 5, 0
6, Run: 042, F, 1, 0, 1, 1, 0, 814, 87, 814, 0, 0, 1
6, Run: 043, F, 2, 0, 1, 1, 0, 851, 87, 851, 0, 1, 0
6, Run: 044, F, 0, 0, 1, 1, 0, 835, 87, 835, 0, 3, 1
6, Run: 045, F, 0, 0, 1, 1, 0, 825, 87, 825, 0, 9, 0
6, Run: 046, F, 2, 0, 1, 1, 0, 839, 87, 839, 0, 5, 1
6, Run: 047, F, 1, 0, 1, 1, 0, 792, 87, 792, 0, 4, 1
6, Run: 048, F, 0, 0, 1, 1, 0, 811, 87, 811, 0, 3, 1
6, Run: 049, F, 2, 0, 1, 1, 0, 807, 87, 807, 0, 1, 1
6, Run: 050, F, 0, 0, 1, 1, 0, 834, 87, 834, 0, 0, 0
6, Run: 051, F, 1, 0, 1, 1, 0, 841, 87, 841, 0, 3, 1
6, Run: 052, F, 1, 0, 1, 1, 0, 792, 87, 792, 0, 0, 0
6, Run: 053, F, 1, 0, 1, 1, 0, 802, 87, 802, 0, 0, 1
6, Run: 054, F, 0, 0, 1, 1, 0, 846, 87, 846, 0, 4, 1
6, Run: 055, F, 0, 0, 1, 1, 0, 798, 87, 798, 0, 0, 0
6, Run: 056, F, 1, 0, 1, 1, 0, 818, 87, 818, 0, 4, 0
6, Run: 057, F, 2, 0, 1, 1, 0, 767, 87, 767, 0, 1, 0
6, Run: 058, F, 3, 0, 1, 1, 0, 832, 87, 832, 0, 6, 1
6, Run: 059, F, 1, 0, 1, 1, 0, 810, 87, 810, 0, 2, 2
6, Run: 060, F, 0, 0, 1, 1, 0, 829, 87, 829, 0, 9, 1
6, Run: 061, F, 0, 0, 1, 1, 0, 748, 87, 748, 0, 2, 0
6, Run: 062, F, 1, 0, 1, 1, 0, 831, 87, 831, 0, 7, 1
6, Run: 063, F, 0, 0, 1, 1, 0, 817, 87, 817, 0, 5, 0
6, Run: 064, F, 2, 0, 1, 1, 0, 816, 87, 816, 0, 4, 1
6, Run: 065, F, 1, 0, 1, 1, 0, 759, 87, 759, 0, 7, 1
6, Run: 066, F, 0, 0, 1, 1, 0, 790, 87, 790, 0, 6, 1
6, Run: 067, F, 3, 0, 1, 1, 0, 837, 87, 837, 0, 1, 1
6, Run: 068, F, 0, 0, 1, 1, 0, 862, 87, 862, 0, 0, 1
6, Run: 069, F, 2, 0, 1, 1, 0, 775, 87, 775, 0, 3, 1
6, Run: 070, F, 0, 0, 1, 1, 0, 793, 87, 793, 0, 5, 0
6, Run: 071, F, 0, 0, 1, 1, 0, 830, 87, 830, 0, 2, 1
6, Run: 072, F, 1, 0, 1, 1, 0, 845, 87, 845, 0, 7, 0
6, Run: 073, F, 2, 0, 1, 1, 0, 816, 87, 816, 0, 0, 0
6, Run: 074, F, 0, 0, 1, 1, 0, 808, 87, 808, 0, 0, 1
6, Run: 075, F, 0, 0, 1, 1, 0, 810, 87, 810, 0, 2, 2
6, Run: 076, F, 0, 0, 1, 1, 0, 833, 87, 833, 0, 1, 0
6, Run: 077, F, 1, 0, 1, 1, 0, 758, 87, 758, 0, 8, 1
6, Run: 078, F, 0, 0, 1, 1, 0, 817, 87, 817, 0, 3, 1
6, Run: 079, F, 0, 0, 1, 1, 0, 844, 87, 844, 0, 6, 1
6, Run: 080, F, 3, 0, 1, 1, 0, 800, 87, 800, 0, 4, 0
6, Run: 081, F, 3, 0, 1, 1, 0, 844, 87, 844, 0, 0, 1
6, Run: 082, F, 2, 0, 1, 1, 0, 836, 87, 836, 0, 2, 1
6, Run: 083, F, 1, 0, 1, 1, 0, 830, 87, 830, 0, 2, 1
6, Run: 084, F, 2, 0, 1, 1, 0, 864, 87, 864, 0, 4, 1
6, Run: 085, F, 0, 0, 1, 1, 0, 804, 87, 804, 0, 4, 1
6, Run: 086, F, 1, 0, 1, 1, 0, 804, 87, 804, 0, 0, 0
6, Run: 087, F, 2, 0, 1, 1, 0, 865, 87, 865, 0, 3, 1
6, Run: 088, F, 1, 0, 1, 1, 0, 800, 87, 800, 0, 4, 0
6, Run: 089, F, 1, 0, 1, 1, 0, 894, 87, 894, 0, 4, 1
6, Run: 090, F, 1, 0, 1, 1, 0, 846, 87, 846, 0, 6, 0
6, Run: 091, F, 0, 0, 1, 1, 0, 850, 87, 850, 0, 2, 0
6, Run: 092, F, 1, 0, 1, 1, 0, 871, 87, 871, 0, 3, 1
6, Run: 093, F, 1, 0, 1, 1, 0, 837, 87, 837, 0, 1, 1
6, Run: 094, F, 2, 0, 1, 1, 0, 818, 87, 818, 0, 2, 1
6, Run: 095, F, 0, 0, 1, 1, 0, 823, 87, 823, 0, 5, 0
6, Run: 096, F, 1, 0, 1, 1, 0, 804, 87, 804, 0, 4, 1
6, Run: 097, F, 2, 0, 1, 1, 0, 771, 87, 771, 0, 3, 0
6, Run: 098, F, 1, 0, 1, 1, 0, 800, 87, 800, 0, 2, 1
6, Run: 099, F, 0, 0, 1, 1, 0, 874, 87, 874, 0, 6, 1
6, Run: 100, F, 0, 0, 1, 1, 0, 862, 87, 862, 0, 6, 1
