Input Number, Run_Number, Result@ 100, Y, X2
INVAR-11, Run: 026, E, 51, 0
INVAR-11, Run: 027, E, 37, 0
INVAR-11, Run: 028, E, 64, 0
INVAR-11, Run: 029, E, 28, 0
INVAR-11, Run: 030, E, 39, 0
INVAR-11, Run: 031, E, 39, 0
INVAR-11, Run: 032, E, 63, 0
INVAR-11, Run: 033, E, 42, 0
INVAR-11, Run: 034, E, 38, 0
INVAR-11, Run: 035, E, 36, 0
INVAR-11, Run: 036, E, 51, 0
INVAR-11, Run: 037, E, 25, 0
INVAR-11, Run: 038, E, 47, 0
INVAR-11, Run: 039, E, 44, 0
INVAR-11, Run: 040, E, 29, 0
INVAR-11, Run: 041, E, 57, 0
INVAR-11, Run: 042, E, 23, 0
INVAR-11, Run: 043, E, 51, 0
INVAR-11, Run: 044, E, 39, 0
INVAR-11, Run: 045, E, 39, 0
INVAR-11, Run: 046, E, 22, 0
INVAR-11, Run: 047, E, 51, 0
INVAR-11, Run: 048, E, 62, 0
INVAR-11, Run: 049, E, 27, 0
INVAR-11, Run: 050, E, 29, 0
INVAR-11, Run: 051, E, 35, 0
INVAR-11, Run: 052, E, 37, 0
INVAR-11, Run: 053, E, 40, 0
INVAR-11, Run: 054, E, 40, 0
INVAR-11, Run: 055, E, 38, 0
INVAR-11, Run: 056, E, 52, 0
INVAR-11, Run: 057, E, 32, 0
INVAR-11, Run: 058, E, 38, 0
INVAR-11, Run: 059, E, 50, 0
INVAR-11, Run: 060, E, 41, 0
INVAR-11, Run: 061, E, 42, 0
INVAR-11, Run: 062, E, 36, 0
INVAR-11, Run: 063, E, 25, 0
INVAR-11, Run: 064, E, 39, 0
INVAR-11, Run: 065, E, 51, 0
INVAR-11, Run: 066, E, 50, 0
INVAR-11, Run: 067, E, 41, 0
INVAR-11, Run: 068, E, 43, 0
INVAR-11, Run: 069, E, 30, 0
INVAR-11, Run: 070, E, 47, 0
INVAR-11, Run: 071, E, 36, 0
INVAR-11, Run: 072, E, 51, 0
INVAR-11, Run: 073, E, 37, 0
INVAR-11, Run: 074, E, 19, 0
INVAR-11, Run: 075, E, 42, 0
INVAR-11, Run: 076, E, 41, 0
INVAR-11, Run: 077, E, 42, 0
INVAR-11, Run: 078, E, 42, 0
INVAR-11, Run: 079, E, 43, 0
INVAR-11, Run: 080, E, 31, 0
INVAR-11, Run: 081, E, 32, 0
INVAR-11, Run: 082, E, 29, 0
INVAR-11, Run: 083, E, 41, 0
INVAR-11, Run: 084, E, 39, 0
INVAR-11, Run: 085, E, 32, 0
INVAR-11, Run: 086, E, 59, 0
INVAR-11, Run: 087, E, 38, 0
INVAR-11, Run: 088, E, 40, 0
INVAR-11, Run: 089, E, 52, 0
INVAR-11, Run: 090, E, 25, 0
INVAR-11, Run: 091, E, 50, 0
INVAR-11, Run: 092, E, 35, 0
INVAR-11, Run: 093, E, 51, 0
INVAR-11, Run: 094, E, 53, 0
INVAR-11, Run: 095, E, 48, 0
INVAR-11, Run: 096, E, 42, 0
INVAR-11, Run: 097, E, 51, 0
INVAR-11, Run: 098, E, 42, 0
INVAR-11, Run: 099, E, 58, 0
INVAR-11, Run: 100, E, 40, 0
INVAR-12, Run: 001, E, 0, 38
INVAR-12, Run: 002, E, 0, 46
INVAR-12, Run: 003, E, 0, 23
INVAR-12, Run: 004, E, 0, 31
INVAR-12, Run: 005, E, 0, 17
INVAR-12, Run: 006, E, 0, 33
INVAR-12, Run: 007, E, 0, 36
INVAR-12, Run: 008, E, 0, 17
INVAR-12, Run: 009, E, 1, 14
INVAR-12, Run: 010, E, 0, 32
INVAR-12, Run: 011, E, 0, 27
INVAR-12, Run: 012, E, 0, 32
INVAR-12, Run: 013, E, 0, 13
INVAR-12, Run: 014, E, 0, 39
INVAR-12, Run: 015, E, 1, 1
INVAR-12, Run: 016, E, 0, 30
INVAR-12, Run: 017, E, 0, 34
INVAR-12, Run: 018, E, 0, 32
INVAR-12, Run: 019, E, 0, 20
INVAR-12, Run: 020, E, 0, 21
INVAR-12, Run: 021, E, 0, 20
INVAR-12, Run: 022, E, 0, 27
INVAR-12, Run: 023, E, 0, 41
INVAR-12, Run: 024, E, 0, 30
INVAR-12, Run: 025, E, 0, 7
INVAR-12, Run: 026, E, 0, 36
INVAR-12, Run: 027, E, 0, 16
INVAR-12, Run: 028, E, 0, 36
INVAR-12, Run: 029, E, 0, 27
INVAR-12, Run: 030, E, 0, 40
INVAR-12, Run: 031, E, 0, 29
INVAR-12, Run: 032, E, 0, 46
INVAR-12, Run: 033, E, 0, 36
INVAR-12, Run: 034, E, 0, 32
INVAR-12, Run: 035, E, 0, 16
INVAR-12, Run: 036, E, 0, 33
INVAR-12, Run: 037, E, 1, 40
INVAR-12, Run: 038, E, 0, 31
INVAR-12, Run: 039, E, 0, 16
INVAR-12, Run: 040, E, 1, 27
INVAR-12, Run: 041, E, 0, 21
INVAR-12, Run: 042, E, 0, 29
INVAR-12, Run: 043, E, 0, 25
INVAR-12, Run: 044, E, 0, 30
INVAR-12, Run: 045, E, 0, 42
INVAR-12, Run: 046, E, 0, 28
INVAR-12, Run: 047, E, 0, 44
INVAR-12, Run: 048, E, 0, 24
INVAR-12, Run: 049, E, 1, 35
INVAR-12, Run: 050, E, 0, 11
INVAR-12, Run: 051, E, 0, 17
INVAR-12, Run: 052, E, 0, 37
INVAR-12, Run: 053, E, 0, 27
INVAR-12, Run: 054, E, 0, 32
INVAR-12, Run: 055, E, 0, 20
INVAR-12, Run: 056, E, 0, 14
INVAR-12, Run: 057, E, 0, 23
INVAR-12, Run: 058, E, 0, 29
INVAR-12, Run: 059, E, 0, 14
INVAR-12, Run: 060, E, 0, 29
INVAR-12, Run: 061, E, 0, 28
INVAR-12, Run: 062, E, 0, 9
INVAR-12, Run: 063, E, 0, 47
INVAR-12, Run: 064, E, 0, 32
INVAR-12, Run: 065, E, 0, 30
INVAR-12, Run: 066, E, 0, 16
INVAR-12, Run: 067, E, 0, 29
INVAR-12, Run: 068, E, 0, 28
INVAR-12, Run: 069, E, 0, 35
INVAR-12, Run: 070, E, 0, 10
INVAR-12, Run: 071, E, 0, 20
INVAR-12, Run: 072, E, 0, 26
INVAR-12, Run: 073, E, 0, 36
INVAR-12, Run: 074, E, 0, 27
INVAR-12, Run: 075, E, 0, 35
INVAR-12, Run: 076, E, 0, 34
INVAR-12, Run: 077, E, 0, 28
INVAR-12, Run: 078, E, 0, 39
INVAR-12, Run: 079, E, 0, 24
INVAR-12, Run: 080, E, 0, 42
INVAR-12, Run: 081, E, 0, 19
INVAR-12, Run: 082, E, 0, 28
INVAR-12, Run: 083, E, 0, 19
INVAR-12, Run: 084, E, 0, 47
INVAR-12, Run: 085, E, 0, 34
INVAR-12, Run: 086, E, 0, 38
INVAR-12, Run: 087, E, 0, 46
INVAR-12, Run: 088, E, 0, 41
INVAR-12, Run: 089, E, 0, 20
INVAR-12, Run: 090, E, 0, 24
INVAR-12, Run: 091, E, 0, 40
INVAR-12, Run: 092, E, 0, 30
INVAR-12, Run: 093, E, 0, 42
INVAR-12, Run: 094, E, 0, 23
INVAR-12, Run: 095, E, 0, 21
INVAR-12, Run: 096, E, 0, 30
INVAR-12, Run: 097, E, 0, 31
INVAR-12, Run: 098, E, 0, 16
INVAR-12, Run: 099, E, 0, 45
INVAR-12, Run: 100, E, 0, 43
INVAR-13, Run: 001, E, 86, 0
INVAR-13, Run: 002, E, 89, 0
INVAR-13, Run: 003, E, 94, 0
INVAR-13, Run: 004, E, 104, 0
INVAR-13, Run: 005, E, 79, 0
INVAR-13, Run: 006, E, 77, 0
INVAR-13, Run: 007, E, 88, 0
INVAR-13, Run: 008, E, 97, 0
INVAR-13, Run: 009, E, 90, 0
INVAR-13, Run: 010, E, 100, 0
INVAR-13, Run: 011, E, 85, 0
INVAR-13, Run: 012, E, 93, 0
INVAR-13, Run: 013, E, 106, 0
INVAR-13, Run: 014, E, 108, 0
INVAR-13, Run: 015, E, 104, 0
INVAR-13, Run: 016, E, 85, 0
INVAR-13, Run: 017, E, 88, 0
INVAR-13, Run: 018, E, 92, 0
INVAR-13, Run: 019, E, 68, 0
INVAR-13, Run: 020, E, 95, 0
INVAR-13, Run: 021, E, 114, 0
INVAR-13, Run: 022, E, 124, 0
INVAR-13, Run: 023, E, 88, 0
INVAR-13, Run: 024, E, 97, 0
INVAR-13, Run: 025, E, 81, 0
INVAR-13, Run: 026, E, 100, 0
INVAR-13, Run: 027, E, 126, 0
INVAR-13, Run: 028, E, 89, 0
INVAR-13, Run: 029, E, 108, 0
INVAR-13, Run: 030, E, 77, 0
INVAR-13, Run: 031, E, 107, 0
INVAR-13, Run: 032, E, 78, 0
INVAR-13, Run: 033, E, 89, 0
INVAR-13, Run: 034, E, 98, 0
INVAR-13, Run: 035, E, 101, 0
INVAR-13, Run: 036, E, 76, 0
INVAR-13, Run: 037, E, 76, 0
INVAR-13, Run: 038, E, 102, 0
INVAR-13, Run: 039, E, 102, 0
INVAR-13, Run: 040, E, 102, 0
INVAR-13, Run: 041, E, 101, 0
INVAR-13, Run: 042, E, 97, 0
INVAR-13, Run: 043, E, 103, 0
INVAR-13, Run: 044, E, 103, 0
INVAR-13, Run: 045, E, 104, 0
INVAR-13, Run: 046, E, 92, 0
INVAR-13, Run: 047, E, 92, 0
INVAR-13, Run: 048, E, 86, 0
INVAR-13, Run: 049, E, 76, 0
INVAR-13, Run: 050, E, 105, 0
INVAR-13, Run: 051, E, 93, 0
INVAR-13, Run: 052, E, 92, 0
INVAR-13, Run: 053, E, 105, 0
INVAR-13, Run: 054, E, 115, 0
INVAR-13, Run: 055, E, 93, 0
INVAR-13, Run: 056, E, 94, 0
INVAR-13, Run: 057, E, 78, 0
INVAR-13, Run: 058, E, 91, 0
INVAR-13, Run: 059, E, 89, 0
INVAR-13, Run: 060, E, 106, 0
INVAR-13, Run: 061, E, 96, 0
INVAR-13, Run: 062, E, 81, 0
INVAR-13, Run: 063, E, 81, 0
INVAR-13, Run: 064, E, 78, 0
INVAR-13, Run: 065, E, 85, 0
INVAR-13, Run: 066, E, 89, 0
INVAR-13, Run: 067, E, 90, 0
INVAR-13, Run: 068, E, 108, 0
INVAR-13, Run: 069, E, 100, 0
INVAR-13, Run: 070, E, 95, 0
INVAR-13, Run: 071, E, 96, 0
INVAR-13, Run: 072, E, 88, 0
INVAR-13, Run: 073, E, 94, 0
INVAR-13, Run: 074, E, 117, 0
INVAR-13, Run: 075, E, 89, 0
INVAR-13, Run: 076, E, 96, 0
INVAR-13, Run: 077, E, 100, 0
INVAR-13, Run: 078, E, 114, 0
INVAR-13, Run: 079, E, 95, 0
INVAR-13, Run: 080, E, 96, 0
INVAR-13, Run: 081, E, 96, 0
INVAR-13, Run: 082, E, 98, 0
INVAR-13, Run: 083, E, 94, 0
INVAR-13, Run: 084, E, 94, 0
INVAR-13, Run: 085, E, 82, 0
INVAR-13, Run: 086, E, 82, 0
INVAR-13, Run: 087, E, 90, 0
INVAR-13, Run: 088, E, 113, 0
INVAR-13, Run: 089, E, 99, 0
INVAR-13, Run: 090, E, 107, 0
INVAR-13, Run: 091, E, 105, 0
INVAR-13, Run: 092, E, 88, 0
INVAR-13, Run: 093, E, 97, 0
INVAR-13, Run: 094, E, 82, 0
INVAR-13, Run: 095, E, 87, 0
INVAR-13, Run: 096, E, 100, 0
INVAR-13, Run: 097, E, 101, 0
INVAR-13, Run: 098, E, 91, 0
INVAR-13, Run: 099, E, 104, 0
INVAR-13, Run: 100, E, 106, 0
INVAR-14, Run: 001, E, 19, 0
INVAR-14, Run: 002, E, 1, 0
INVAR-14, Run: 003, E, 20, 0
INVAR-14, Run: 004, E, 25, 0
INVAR-14, Run: 005, E, 20, 0
INVAR-14, Run: 006, E, 1, 0
INVAR-14, Run: 007, E, 0, 6
INVAR-14, Run: 008, E, 7, 0
INVAR-14, Run: 009, E, 24, 0
INVAR-14, Run: 010, E, 0, 5
INVAR-14, Run: 011, E, 0, 0
INVAR-14, Run: 012, E, 19, 0
INVAR-14, Run: 013, E, 13, 0
INVAR-14, Run: 014, E, 7, 0
INVAR-14, Run: 015, E, 29, 0
INVAR-14, Run: 016, E, 23, 0
INVAR-14, Run: 017, E, 8, 0
INVAR-14, Run: 018, E, 18, 0
INVAR-14, Run: 019, E, 3, 0
INVAR-14, Run: 020, E, 15, 0
INVAR-14, Run: 021, E, 20, 0
INVAR-14, Run: 022, E, 6, 0
INVAR-14, Run: 023, E, 12, 0
INVAR-14, Run: 024, E, 11, 0
INVAR-14, Run: 025, E, 27, 0
INVAR-14, Run: 026, E, 3, 0
INVAR-14, Run: 027, E, 6, 0
INVAR-14, Run: 028, E, 9, 0
INVAR-14, Run: 029, E, 20, 0
INVAR-14, Run: 030, E, 22, 0
INVAR-14, Run: 031, E, 15, 0
INVAR-14, Run: 032, E, 1, 0
INVAR-14, Run: 033, E, 13, 0
INVAR-14, Run: 034, E, 3, 0
INVAR-14, Run: 035, E, 22, 0
INVAR-14, Run: 036, E, 29, 0
INVAR-14, Run: 037, E, 22, 0
INVAR-14, Run: 038, E, 14, 0
INVAR-14, Run: 039, E, 32, 0
INVAR-14, Run: 040, E, 35, 0
INVAR-14, Run: 041, E, 18, 0
INVAR-14, Run: 042, E, 15, 0
INVAR-14, Run: 043, E, 3, 0
INVAR-14, Run: 044, E, 11, 0
INVAR-14, Run: 045, E, 13, 0
INVAR-14, Run: 046, E, 16, 0
INVAR-14, Run: 047, E, 14, 0
INVAR-14, Run: 048, E, 10, 0
INVAR-14, Run: 049, E, 34, 0
INVAR-14, Run: 050, E, 17, 0
INVAR-14, Run: 051, E, 17, 0
INVAR-14, Run: 052, E, 0, 5
INVAR-14, Run: 053, E, 12, 0
INVAR-14, Run: 054, E, 14, 0
INVAR-14, Run: 055, E, 25, 0
INVAR-14, Run: 056, E, 22, 0
INVAR-14, Run: 057, E, 20, 0
INVAR-14, Run: 058, E, 12, 0
INVAR-14, Run: 059, E, 11, 0
INVAR-14, Run: 060, E, 11, 0
INVAR-14, Run: 061, E, 7, 0
INVAR-14, Run: 062, E, 10, 0
INVAR-14, Run: 063, E, 17, 0
INVAR-14, Run: 064, E, 8, 0
INVAR-14, Run: 065, E, 25, 0
INVAR-14, Run: 066, E, 16, 0
INVAR-14, Run: 067, E, 10, 0
INVAR-14, Run: 068, E, 2, 0
INVAR-14, Run: 069, E, 12, 0
INVAR-14, Run: 070, E, 7, 0
INVAR-14, Run: 071, E, 41, 0
INVAR-14, Run: 072, E, 23, 0
INVAR-14, Run: 073, E, 27, 0
INVAR-14, Run: 074, E, 16, 0
INVAR-14, Run: 075, E, 23, 0
INVAR-14, Run: 076, E, 34, 0
INVAR-14, Run: 077, E, 22, 0
INVAR-14, Run: 078, E, 7, 0
INVAR-14, Run: 079, E, 32, 0
INVAR-14, Run: 080, E, 9, 0
INVAR-14, Run: 081, E, 5, 0
INVAR-14, Run: 082, E, 35, 0
INVAR-14, Run: 083, E, 11, 0
INVAR-14, Run: 084, E, 10, 0
INVAR-14, Run: 085, E, 17, 0
INVAR-14, Run: 086, E, 16, 0
INVAR-14, Run: 087, E, 4, 0
INVAR-14, Run: 088, E, 18, 0
INVAR-14, Run: 089, E, 1, 6
INVAR-14, Run: 090, E, 4, 0
INVAR-14, Run: 091, E, 9, 0
INVAR-14, Run: 092, E, 20, 0
INVAR-14, Run: 093, E, 25, 0
INVAR-14, Run: 094, E, 1, 3
INVAR-14, Run: 095, E, 30, 0
INVAR-14, Run: 096, E, 26, 0
INVAR-14, Run: 097, E, 1, 0
INVAR-14, Run: 098, E, 37, 0
INVAR-14, Run: 099, E, 6, 0
INVAR-14, Run: 100, E, 2, 0
INVAR-15, Run: 001, E, 0, 71
INVAR-15, Run: 002, E, 0, 64
INVAR-15, Run: 003, E, 0, 64
INVAR-15, Run: 004, E, 0, 71
INVAR-15, Run: 005, E, 0, 57
INVAR-15, Run: 006, E, 0, 69
INVAR-15, Run: 007, E, 0, 53
INVAR-15, Run: 008, E, 0, 77
INVAR-15, Run: 009, E, 0, 51
INVAR-15, Run: 010, E, 0, 70
INVAR-15, Run: 011, E, 0, 69
INVAR-15, Run: 012, E, 0, 42
INVAR-15, Run: 013, E, 0, 53
INVAR-15, Run: 014, E, 0, 67
INVAR-15, Run: 015, E, 0, 82
INVAR-15, Run: 016, E, 0, 51
INVAR-15, Run: 017, E, 0, 62
INVAR-15, Run: 018, E, 0, 64
INVAR-15, Run: 019, E, 0, 57
INVAR-15, Run: 020, E, 0, 61
INVAR-15, Run: 021, E, 0, 61
INVAR-15, Run: 022, E, 0, 59
INVAR-15, Run: 023, E, 0, 47
INVAR-15, Run: 024, E, 0, 70
INVAR-15, Run: 025, E, 1, 78
INVAR-15, Run: 026, E, 0, 68
INVAR-15, Run: 027, E, 0, 67
INVAR-15, Run: 028, E, 0, 53
INVAR-15, Run: 029, E, 0, 35
INVAR-15, Run: 030, E, 0, 49
INVAR-15, Run: 031, E, 0, 60
INVAR-15, Run: 032, E, 0, 59
INVAR-15, Run: 033, E, 0, 56
INVAR-15, Run: 034, E, 0, 60
INVAR-15, Run: 035, E, 0, 51
INVAR-15, Run: 036, E, 0, 73
INVAR-15, Run: 037, E, 0, 57
INVAR-15, Run: 038, E, 0, 59
INVAR-15, Run: 039, E, 0, 63
INVAR-15, Run: 040, E, 0, 48
INVAR-15, Run: 041, E, 0, 56
INVAR-15, Run: 042, E, 0, 80
INVAR-15, Run: 043, E, 0, 63
INVAR-15, Run: 044, E, 0, 75
INVAR-15, Run: 045, E, 0, 56
INVAR-15, Run: 046, E, 0, 66
INVAR-15, Run: 047, E, 0, 52
INVAR-15, Run: 048, E, 0, 62
INVAR-15, Run: 049, E, 0, 59
INVAR-15, Run: 050, E, 0, 82
INVAR-15, Run: 051, E, 0, 63
INVAR-15, Run: 052, E, 0, 65
INVAR-15, Run: 053, E, 0, 53
INVAR-15, Run: 054, E, 0, 58
INVAR-15, Run: 055, E, 0, 64
INVAR-15, Run: 056, E, 0, 71
INVAR-15, Run: 057, E, 0, 52
INVAR-15, Run: 058, E, 0, 66
INVAR-15, Run: 059, E, 0, 55
INVAR-15, Run: 060, E, 0, 72
INVAR-15, Run: 061, E, 0, 64
INVAR-15, Run: 062, E, 0, 66
INVAR-15, Run: 063, E, 0, 57
