Input Number, Run_Number, Result@ 100, X2, Y, X1, NEW_REACTION, Reaction1, Reaction2
INVAR-10, Run: 028, P, 0, 8, 0, 107, 50, 149
INVAR-10, Run: 029, P, 0, 8, 0, 85, 50, 127
INVAR-10, Run: 030, P, 0, 8, 0, 96, 50, 138
INVAR-10, Run: 031, P, 0, 8, 0, 99, 50, 141
INVAR-10, Run: 032, P, 0, 8, 0, 100, 50, 142
INVAR-10, Run: 033, P, 0, 8, 0, 110, 50, 152
INVAR-10, Run: 034, P, 1, 9, 0, 83, 50, 124
INVAR-10, Run: 035, P, 0, 8, 0, 94, 50, 136
INVAR-10, Run: 036, P, 0, 8, 0, 101, 50, 143
INVAR-10, Run: 037, P, 0, 8, 0, 107, 50, 149
INVAR-10, Run: 038, P, 0, 8, 0, 102, 50, 144
INVAR-10, Run: 039, P, 0, 8, 0, 105, 50, 147
INVAR-10, Run: 040, P, 0, 8, 0, 109, 50, 151
INVAR-10, Run: 041, P, 0, 8, 0, 99, 50, 141
INVAR-10, Run: 042, P, 0, 8, 0, 85, 50, 127
INVAR-10, Run: 043, P, 0, 8, 0, 83, 50, 125
INVAR-10, Run: 044, P, 1, 9, 0, 103, 50, 144
INVAR-10, Run: 045, P, 0, 8, 0, 97, 50, 139
INVAR-10, Run: 046, P, 0, 8, 0, 92, 50, 134
INVAR-10, Run: 047, P, 1, 9, 0, 93, 50, 134
INVAR-10, Run: 048, P, 0, 8, 0, 103, 50, 145
INVAR-10, Run: 049, P, 0, 8, 0, 117, 50, 159
INVAR-10, Run: 050, P, 0, 8, 0, 93, 50, 135
INVAR-10, Run: 051, P, 1, 9, 0, 87, 50, 128
INVAR-10, Run: 052, P, 0, 8, 0, 90, 50, 132
INVAR-10, Run: 053, P, 1, 9, 0, 95, 50, 136
INVAR-10, Run: 054, P, 0, 8, 0, 102, 50, 144
INVAR-10, Run: 055, P, 0, 8, 0, 101, 50, 143
INVAR-10, Run: 056, P, 0, 8, 0, 109, 50, 151
INVAR-10, Run: 057, P, 0, 8, 0, 95, 50, 137
INVAR-10, Run: 058, P, 0, 8, 0, 87, 50, 129
INVAR-10, Run: 059, P, 0, 8, 0, 102, 50, 144
INVAR-10, Run: 060, P, 0, 8, 0, 96, 50, 138
INVAR-10, Run: 061, P, 0, 8, 0, 100, 50, 142
INVAR-10, Run: 062, P, 0, 8, 0, 103, 50, 145
INVAR-10, Run: 063, P, 0, 8, 0, 114, 50, 156
INVAR-10, Run: 064, P, 0, 8, 0, 98, 50, 140
INVAR-10, Run: 065, P, 0, 8, 0, 104, 50, 146
INVAR-10, Run: 066, P, 0, 8, 0, 106, 50, 148
INVAR-10, Run: 067, P, 0, 8, 0, 100, 50, 142
INVAR-10, Run: 068, P, 0, 8, 0, 99, 50, 141
INVAR-10, Run: 069, P, 1, 9, 0, 108, 50, 149
INVAR-10, Run: 070, P, 0, 8, 0, 90, 50, 132
INVAR-10, Run: 071, P, 0, 8, 0, 115, 50, 157
INVAR-10, Run: 072, P, 1, 9, 0, 91, 50, 132
INVAR-10, Run: 073, P, 0, 8, 0, 110, 50, 152
INVAR-10, Run: 074, P, 0, 8, 0, 100, 50, 142
INVAR-10, Run: 075, P, 0, 8, 0, 99, 50, 141
INVAR-10, Run: 076, P, 0, 8, 0, 101, 50, 143
INVAR-10, Run: 077, P, 0, 8, 0, 103, 50, 145
INVAR-10, Run: 078, P, 0, 8, 0, 82, 50, 124
INVAR-10, Run: 079, P, 0, 8, 0, 106, 50, 148
INVAR-10, Run: 080, P, 0, 8, 0, 93, 50, 135
INVAR-10, Run: 081, P, 0, 8, 0, 96, 50, 138
INVAR-10, Run: 082, P, 0, 8, 0, 88, 50, 130
INVAR-10, Run: 083, P, 0, 8, 0, 89, 50, 131
INVAR-10, Run: 084, P, 0, 8, 0, 112, 50, 154
INVAR-10, Run: 085, P, 0, 8, 0, 114, 50, 156
INVAR-10, Run: 086, P, 0, 8, 0, 101, 50, 143
INVAR-10, Run: 087, P, 0, 8, 0, 117, 50, 159
INVAR-10, Run: 088, P, 0, 8, 0, 91, 50, 133
INVAR-10, Run: 089, P, 0, 8, 0, 95, 50, 137
INVAR-10, Run: 090, P, 0, 8, 0, 112, 50, 154
INVAR-10, Run: 091, P, 0, 8, 0, 94, 50, 136
INVAR-10, Run: 092, P, 0, 8, 0, 111, 50, 153
INVAR-10, Run: 093, P, 0, 8, 0, 96, 50, 138
INVAR-10, Run: 094, P, 0, 8, 0, 90, 50, 132
INVAR-10, Run: 095, P, 0, 8, 0, 113, 50, 155
INVAR-10, Run: 096, P, 0, 8, 0, 102, 50, 144
INVAR-10, Run: 097, P, 0, 8, 0, 84, 50, 126
INVAR-10, Run: 098, P, 0, 8, 0, 106, 50, 148
INVAR-10, Run: 099, P, 1, 9, 0, 103, 50, 144
INVAR-10, Run: 100, P, 0, 8, 0, 95, 50, 137
INVAR-11, Run: 001, P, 0, 42, 0, 105, 100, 163
INVAR-11, Run: 002, P, 0, 42, 0, 116, 100, 174
INVAR-11, Run: 003, P, 0, 42, 0, 105, 100, 163
INVAR-11, Run: 004, P, 0, 42, 0, 95, 100, 153
INVAR-11, Run: 005, P, 0, 42, 0, 116, 100, 174
INVAR-11, Run: 006, P, 0, 42, 0, 111, 100, 169
INVAR-11, Run: 007, P, 0, 42, 0, 98, 100, 156
INVAR-11, Run: 008, P, 0, 42, 0, 94, 100, 152
INVAR-11, Run: 009, P, 0, 42, 0, 90, 100, 148
INVAR-11, Run: 010, P, 0, 42, 0, 107, 100, 165
INVAR-11, Run: 011, P, 0, 42, 0, 95, 100, 153
INVAR-11, Run: 012, P, 0, 42, 0, 89, 100, 147
INVAR-11, Run: 013, P, 0, 42, 0, 94, 100, 152
INVAR-11, Run: 014, P, 0, 42, 0, 87, 100, 145
INVAR-11, Run: 015, P, 0, 42, 0, 94, 100, 152
INVAR-11, Run: 016, P, 0, 42, 0, 103, 100, 161
INVAR-11, Run: 017, P, 0, 42, 0, 81, 100, 139
INVAR-11, Run: 018, P, 0, 42, 0, 100, 100, 158
INVAR-11, Run: 019, P, 0, 42, 0, 105, 100, 163
INVAR-11, Run: 020, P, 0, 42, 0, 111, 100, 169
INVAR-11, Run: 021, P, 0, 42, 0, 105, 100, 163
INVAR-11, Run: 022, P, 0, 42, 0, 104, 100, 162
INVAR-11, Run: 023, P, 0, 42, 0, 108, 100, 166
INVAR-11, Run: 024, P, 0, 42, 0, 101, 100, 159
INVAR-11, Run: 025, P, 1, 43, 0, 105, 100, 162
INVAR-11, Run: 026, P, 0, 42, 0, 90, 100, 148
INVAR-11, Run: 027, P, 0, 42, 0, 84, 100, 142
INVAR-11, Run: 028, P, 0, 42, 0, 103, 100, 161
INVAR-11, Run: 029, P, 0, 42, 0, 114, 100, 172
INVAR-11, Run: 030, P, 0, 42, 0, 94, 100, 152
INVAR-11, Run: 031, P, 0, 42, 0, 94, 100, 152
INVAR-11, Run: 032, P, 0, 42, 0, 96, 100, 154
INVAR-11, Run: 033, P, 0, 42, 0, 111, 100, 169
INVAR-11, Run: 034, P, 0, 42, 0, 90, 100, 148
INVAR-11, Run: 035, P, 0, 42, 0, 106, 100, 164
INVAR-11, Run: 036, P, 0, 42, 0, 103, 100, 161
INVAR-11, Run: 037, P, 0, 42, 0, 109, 100, 167
INVAR-11, Run: 038, P, 0, 42, 0, 89, 100, 147
INVAR-11, Run: 039, P, 0, 42, 0, 93, 100, 151
INVAR-11, Run: 040, P, 0, 42, 0, 97, 100, 155
INVAR-11, Run: 041, P, 0, 42, 0, 84, 100, 142
INVAR-11, Run: 042, P, 0, 42, 0, 108, 100, 166
INVAR-11, Run: 043, P, 0, 42, 0, 107, 100, 165
INVAR-11, Run: 044, P, 0, 42, 0, 87, 100, 145
INVAR-11, Run: 045, P, 0, 42, 0, 88, 100, 146
INVAR-11, Run: 046, P, 0, 42, 0, 92, 100, 150
INVAR-11, Run: 047, P, 0, 42, 0, 89, 100, 147
INVAR-11, Run: 048, P, 0, 42, 0, 98, 100, 156
INVAR-11, Run: 049, P, 1, 43, 0, 94, 100, 151
INVAR-11, Run: 050, P, 0, 42, 0, 98, 100, 156
INVAR-11, Run: 051, P, 0, 42, 0, 101, 100, 159
INVAR-11, Run: 052, P, 0, 42, 0, 95, 100, 153
INVAR-11, Run: 053, P, 0, 42, 0, 94, 100, 152
INVAR-11, Run: 054, P, 0, 42, 0, 98, 100, 156
INVAR-11, Run: 055, P, 0, 42, 0, 80, 100, 138
INVAR-11, Run: 056, P, 0, 42, 0, 111, 100, 169
INVAR-11, Run: 057, P, 0, 42, 0, 81, 100, 139
INVAR-11, Run: 058, P, 0, 42, 0, 110, 100, 168
INVAR-11, Run: 059, P, 1, 43, 0, 87, 100, 144
INVAR-11, Run: 060, P, 0, 42, 0, 103, 100, 161
INVAR-11, Run: 061, P, 0, 42, 0, 111, 100, 169
INVAR-11, Run: 062, P, 0, 42, 0, 97, 100, 155
INVAR-11, Run: 063, P, 0, 42, 0, 110, 100, 168
INVAR-11, Run: 064, P, 0, 42, 0, 126, 100, 184
INVAR-11, Run: 065, P, 0, 42, 0, 109, 100, 167
INVAR-11, Run: 066, P, 0, 42, 0, 94, 100, 152
INVAR-11, Run: 067, P, 0, 42, 0, 100, 100, 158
INVAR-11, Run: 068, P, 0, 42, 0, 88, 100, 146
INVAR-11, Run: 069, P, 0, 42, 0, 95, 100, 153
INVAR-11, Run: 070, P, 0, 42, 0, 103, 100, 161
INVAR-11, Run: 071, P, 0, 42, 0, 93, 100, 151
INVAR-11, Run: 072, P, 0, 42, 0, 119, 100, 177
INVAR-11, Run: 073, P, 0, 42, 0, 94, 100, 152
INVAR-11, Run: 074, P, 0, 42, 0, 111, 100, 169
INVAR-11, Run: 075, P, 0, 42, 0, 93, 100, 151
INVAR-11, Run: 076, P, 0, 42, 0, 111, 100, 169
INVAR-11, Run: 077, P, 0, 42, 0, 94, 100, 152
INVAR-11, Run: 078, P, 0, 42, 0, 114, 100, 172
INVAR-11, Run: 079, P, 0, 42, 0, 111, 100, 169
INVAR-11, Run: 080, P, 0, 42, 0, 116, 100, 174
INVAR-11, Run: 081, P, 0, 42, 0, 96, 100, 154
INVAR-11, Run: 082, P, 0, 42, 0, 96, 100, 154
INVAR-11, Run: 083, P, 0, 42, 0, 95, 100, 153
INVAR-11, Run: 084, P, 0, 42, 0, 90, 100, 148
INVAR-11, Run: 085, P, 0, 42, 0, 111, 100, 169
INVAR-11, Run: 086, P, 0, 42, 0, 92, 100, 150
INVAR-11, Run: 087, P, 0, 42, 0, 119, 100, 177
INVAR-11, Run: 088, P, 0, 42, 0, 86, 100, 144
INVAR-11, Run: 089, P, 0, 42, 0, 92, 100, 150
INVAR-11, Run: 090, P, 0, 42, 0, 116, 100, 174
INVAR-11, Run: 091, P, 0, 42, 0, 104, 100, 162
INVAR-11, Run: 092, P, 0, 42, 0, 85, 100, 143
INVAR-11, Run: 093, P, 0, 42, 0, 126, 100, 184
INVAR-11, Run: 094, P, 0, 42, 0, 116, 100, 174
INVAR-11, Run: 095, P, 0, 42, 0, 86, 100, 144
INVAR-11, Run: 096, P, 0, 42, 0, 91, 100, 149
INVAR-11, Run: 097, P, 0, 42, 0, 102, 100, 160
INVAR-11, Run: 098, P, 0, 42, 0, 83, 100, 141
INVAR-11, Run: 099, P, 0, 42, 0, 107, 100, 165
INVAR-11, Run: 100, P, 0, 42, 0, 99, 100, 157
INVAR-12, Run: 001, P, 0, 70, 0, 101, 200, 231
INVAR-12, Run: 002, P, 0, 70, 0, 86, 200, 216
INVAR-12, Run: 003, P, 0, 70, 0, 103, 200, 233
INVAR-12, Run: 004, P, 0, 70, 0, 90, 200, 220
INVAR-12, Run: 005, P, 0, 70, 0, 94, 200, 224
INVAR-12, Run: 006, P, 0, 70, 0, 81, 200, 211
INVAR-12, Run: 007, P, 0, 70, 0, 91, 200, 221
INVAR-12, Run: 008, P, 0, 70, 0, 105, 200, 235
INVAR-12, Run: 009, P, 0, 70, 0, 106, 200, 236
INVAR-12, Run: 010, P, 0, 70, 0, 100, 200, 230
INVAR-12, Run: 011, P, 0, 70, 0, 105, 200, 235
INVAR-12, Run: 012, P, 0, 70, 0, 84, 200, 214
INVAR-12, Run: 013, P, 0, 70, 0, 101, 200, 231
INVAR-12, Run: 014, P, 0, 70, 0, 85, 200, 215
INVAR-12, Run: 015, P, 0, 70, 0, 102, 200, 232
INVAR-12, Run: 016, P, 0, 70, 0, 96, 200, 226
INVAR-12, Run: 017, P, 0, 70, 0, 103, 200, 233
INVAR-12, Run: 018, P, 0, 70, 0, 99, 200, 229
INVAR-12, Run: 019, P, 0, 70, 0, 112, 200, 242
INVAR-12, Run: 020, P, 0, 70, 0, 106, 200, 236
INVAR-12, Run: 021, P, 0, 70, 0, 104, 200, 234
INVAR-12, Run: 022, P, 0, 70, 0, 101, 200, 231
INVAR-12, Run: 023, P, 0, 70, 0, 107, 200, 237
INVAR-12, Run: 024, P, 0, 70, 0, 85, 200, 215
INVAR-12, Run: 025, P, 0, 70, 0, 102, 200, 232
INVAR-12, Run: 026, P, 0, 70, 0, 85, 200, 215
INVAR-12, Run: 027, P, 0, 70, 0, 104, 200, 234
INVAR-12, Run: 028, P, 0, 70, 0, 118, 200, 248
INVAR-12, Run: 029, P, 0, 70, 0, 95, 200, 225
INVAR-12, Run: 030, P, 0, 70, 0, 111, 200, 241
INVAR-12, Run: 031, P, 0, 70, 0, 106, 200, 236
INVAR-12, Run: 032, P, 0, 70, 0, 126, 200, 256
INVAR-12, Run: 033, P, 0, 70, 0, 102, 200, 232
INVAR-12, Run: 034, P, 0, 70, 0, 105, 200, 235
INVAR-12, Run: 035, P, 0, 70, 0, 97, 200, 227
INVAR-12, Run: 036, P, 0, 70, 0, 103, 200, 233
INVAR-12, Run: 037, P, 0, 70, 0, 85, 200, 215
INVAR-12, Run: 038, P, 0, 70, 0, 100, 200, 230
INVAR-12, Run: 039, P, 0, 70, 0, 99, 200, 229
INVAR-12, Run: 040, P, 1, 71, 0, 99, 200, 228
INVAR-12, Run: 041, P, 0, 70, 0, 103, 200, 233
INVAR-12, Run: 042, P, 0, 70, 0, 87, 200, 217
INVAR-12, Run: 043, P, 0, 70, 0, 98, 200, 228
INVAR-12, Run: 044, P, 0, 70, 0, 108, 200, 238
INVAR-12, Run: 045, P, 0, 70, 0, 99, 200, 229
INVAR-12, Run: 046, P, 0, 70, 0, 108, 200, 238
INVAR-12, Run: 047, P, 0, 70, 0, 117, 200, 247
INVAR-12, Run: 048, P, 0, 70, 0, 106, 200, 236
INVAR-12, Run: 049, P, 0, 70, 0, 102, 200, 232
INVAR-12, Run: 050, P, 0, 70, 0, 96, 200, 226
INVAR-12, Run: 051, P, 0, 70, 0, 100, 200, 230
INVAR-12, Run: 052, P, 0, 70, 0, 95, 200, 225
INVAR-12, Run: 053, P, 0, 70, 0, 93, 200, 223
INVAR-12, Run: 054, P, 0, 70, 0, 89, 200, 219
INVAR-12, Run: 055, P, 0, 70, 0, 102, 200, 232
INVAR-12, Run: 056, P, 0, 70, 0, 101, 200, 231
INVAR-12, Run: 057, P, 0, 70, 0, 99, 200, 229
INVAR-12, Run: 058, P, 0, 70, 0, 100, 200, 230
INVAR-12, Run: 059, P, 0, 70, 0, 93, 200, 223
INVAR-12, Run: 060, P, 0, 70, 0, 102, 200, 232
INVAR-12, Run: 061, P, 0, 70, 0, 107, 200, 237
INVAR-12, Run: 062, P, 0, 70, 0, 108, 200, 238
INVAR-12, Run: 063, P, 0, 70, 0, 99, 200, 229
INVAR-12, Run: 064, P, 0, 70, 0, 104, 200, 234
INVAR-12, Run: 065, P, 0, 70, 0, 84, 200, 214
INVAR-12, Run: 066, P, 0, 70, 0, 92, 200, 222
INVAR-12, Run: 067, P, 0, 70, 0, 89, 200, 219
INVAR-12, Run: 068, P, 0, 70, 0, 99, 200, 229
INVAR-12, Run: 069, P, 0, 70, 0, 126, 200, 256
INVAR-12, Run: 070, P, 1, 71, 0, 112, 200, 241
INVAR-12, Run: 071, P, 0, 70, 0, 121, 200, 251
INVAR-12, Run: 072, P, 0, 70, 0, 105, 200, 235
INVAR-12, Run: 073, P, 0, 70, 0, 100, 200, 230
INVAR-12, Run: 074, P, 0, 70, 0, 103, 200, 233
INVAR-12, Run: 075, P, 0, 70, 0, 96, 200, 226
INVAR-12, Run: 076, P, 0, 70, 0, 79, 200, 209
INVAR-12, Run: 077, P, 0, 70, 0, 119, 200, 249
INVAR-12, Run: 078, P, 0, 70, 0, 100, 200, 230
INVAR-12, Run: 079, P, 0, 70, 0, 102, 200, 232
INVAR-12, Run: 080, P, 0, 70, 0, 113, 200, 243
INVAR-12, Run: 081, P, 0, 70, 0, 106, 200, 236
INVAR-12, Run: 082, P, 0, 70, 0, 112, 200, 242
INVAR-12, Run: 083, P, 0, 70, 0, 99, 200, 229
INVAR-12, Run: 084, P, 0, 70, 0, 93, 200, 223
INVAR-12, Run: 085, P, 0, 70, 0, 104, 200, 234
INVAR-12, Run: 086, P, 0, 70, 0, 94, 200, 224
INVAR-12, Run: 087, P, 0, 70, 0, 110, 200, 240
INVAR-12, Run: 088, P, 0, 70, 0, 82, 200, 212
INVAR-12, Run: 089, P, 0, 70, 0, 102, 200, 232
INVAR-12, Run: 090, P, 0, 70, 0, 105, 200, 235
INVAR-12, Run: 091, P, 0, 70, 0, 108, 200, 238
INVAR-12, Run: 092, P, 0, 70, 0, 117, 200, 247
INVAR-12, Run: 093, P, 0, 70, 0, 103, 200, 233
INVAR-12, Run: 094, P, 0, 70, 0, 105, 200, 235
INVAR-12, Run: 095, P, 1, 71, 0, 110, 200, 239
INVAR-12, Run: 096, P, 0, 70, 0, 102, 200, 232
INVAR-12, Run: 097, P, 0, 70, 0, 119, 200, 249
INVAR-12, Run: 098, P, 0, 70, 0, 91, 200, 221
INVAR-12, Run: 099, P, 0, 70, 0, 98, 200, 228
INVAR-12, Run: 100, P, 0, 70, 0, 106, 200, 236
INVAR-13, Run: 001, P, 0, 13, 0, 99, 18, 104
INVAR-13, Run: 002, P, 0, 13, 0, 97, 18, 102
INVAR-13, Run: 003, P, 0, 13, 0, 104, 18, 109
INVAR-13, Run: 004, P, 0, 13, 0, 87, 18, 92
INVAR-13, Run: 005, P, 0, 13, 0, 97, 18, 102
INVAR-13, Run: 006, P, 0, 13, 0, 79, 18, 84
INVAR-13, Run: 007, P, 1, 14, 0, 104, 18, 108
INVAR-13, Run: 008, P, 0, 13, 0, 97, 18, 102
INVAR-13, Run: 009, P, 0, 13, 0, 100, 18, 105
INVAR-13, Run: 010, P, 0, 13, 0, 107, 18, 112
INVAR-13, Run: 011, P, 0, 13, 0, 95, 18, 100
INVAR-13, Run: 012, P, 0, 13, 0, 97, 18, 102
INVAR-13, Run: 013, P, 0, 13, 0, 92, 18, 97
INVAR-13, Run: 014, P, 0, 13, 0, 108, 18, 113
INVAR-13, Run: 015, P, 0, 13, 0, 99, 18, 104
INVAR-13, Run: 016, P, 0, 13, 0, 113, 18, 118
INVAR-13, Run: 017, P, 0, 13, 0, 102, 18, 107
INVAR-13, Run: 018, P, 0, 13, 0, 91, 18, 96
INVAR-13, Run: 019, P, 0, 13, 0, 100, 18, 105
INVAR-13, Run: 020, P, 0, 13, 0, 87, 18, 92
INVAR-13, Run: 021, P, 0, 13, 0, 102, 18, 107
