Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
ASE1,1,100,98,0,0,0,98
ASE1,10,100,100,0,0,0,100
ASE1,2,100,100,0,0,0,100
ASE1,3,100,100,0,0,0,100
ASE1,8,100,100,0,0,0,100
ASE1,9,100,100,0,0,0,100
ASE2,4,100,99,0,0,0,99
ASE2,5,100,99,0,0,0,99
ASE2,6,100,100,0,0,0,100
ASE3,7,100,0,0,0,0,0
ASE4,1,100,60,0,0,0,60
ASE4,10,100,48,0,0,0,48
ASE4,2,100,48,0,0,0,48
ASE4,3,100,49,0,0,0,49
ASE4,4,100,63,0,0,0,63
ASE4,5,100,50,0,0,0,50
ASE4,6,100,50,0,0,0,50
ASE4,8,100,53,0,0,0,53
ASE4,9,100,50,0,0,0,50
ASE7,4,100,25,0,0,0,25
ASE7,5,100,19,0,0,0,19
ASE7,6,100,24,0,0,0,24
ASE8,4,100,78,0,0,0,78
ASE8,5,100,75,0,0,0,75
ASE8,6,100,81,0,0,0,81
M10,1,100,0,0,0,0,0
M10,10,100,0,0,0,0,0
M10,2,100,0,0,0,0,0
M10,3,100,0,0,0,0,0
M10,4,100,0,0,0,0,0
M10,5,100,0,0,0,0,0
M10,6,100,0,0,0,0,0
M10,8,100,0,0,0,0,0
M10,9,100,0,0,0,0,0
M11,1,100,0,0,0,0,0
M11,10,100,0,0,0,0,0
M11,2,100,0,0,0,0,0
M11,3,100,0,0,0,0,0
M11,4,100,0,0,0,0,0
M11,5,100,0,0,0,0,0
M11,6,100,0,0,0,0,0
M11,8,100,0,0,0,0,0
M11,9,100,0,0,0,0,0
M12,1,100,0,0,0,0,0
M12,10,100,0,0,0,0,0
M12,2,100,0,0,0,0,0
M12,3,100,0,0,0,0,0
M12,8,100,0,0,0,0,0
M12,9,100,0,0,0,0,0
M14,4,100,100,0,0,0,100
M14,5,100,100,0,0,0,100
M14,6,100,99,0,0,0,99
M15,1,100,36,0,0,0,36
M15,10,100,23,0,0,0,23
M15,2,100,23,0,0,0,23
M15,3,100,27,0,0,0,27
M15,8,100,19,0,0,0,19
M15,9,100,27,0,0,0,27
M16,4,100,30,0,0,0,30
M16,5,100,30,0,0,0,30
M16,6,100,36,0,0,0,36
M9,1,100,0,0,0,0,0
M9,10,100,0,0,0,0,0
M9,2,100,0,0,0,0,0
M9,3,100,0,0,0,0,0
M9,4,100,0,0,0,0,0
M9,5,100,0,0,0,0,0
M9,6,100,0,0,0,0,0
M9,8,100,0,0,0,0,0
M9,9,100,0,0,0,0,0
