Input Number, Run_Number, Result@ 100, PE, Y, M, X1, H, PO, CE, D, CO, A, B
10, Run: 063, P, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
10, Run: 064, P, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
10, Run: 065, P, 1, 0, 0, 0, 0, 0, 100, 0, 4, 908, 0
10, Run: 066, P, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
10, Run: 067, P, 1, 0, 0, 0, 0, 0, 100, 0, 4, 908, 0
10, Run: 068, P, 1, 0, 0, 0, 0, 0, 100, 0, 8, 916, 0
10, Run: 069, P, 1, 0, 0, 0, 0, 0, 100, 0, 14, 928, 0
10, Run: 070, P, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
10, Run: 071, P, 1, 0, 0, 0, 0, 0, 100, 0, 3, 907, 1
10, Run: 072, P, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
10, Run: 073, P, 1, 0, 0, 0, 0, 0, 100, 0, 8, 916, 0
10, Run: 074, P, 1, 0, 0, 0, 0, 0, 100, 0, 9, 919, 1
10, Run: 075, P, 1, 0, 0, 0, 0, 0, 100, 0, 10, 920, 0
10, Run: 076, P, 1, 0, 0, 0, 0, 0, 100, 0, 8, 916, 0
10, Run: 077, P, 1, 0, 0, 0, 0, 0, 100, 0, 10, 920, 0
10, Run: 078, P, 1, 0, 0, 0, 0, 0, 100, 0, 15, 931, 1
10, Run: 079, P, 1, 0, 0, 0, 0, 0, 100, 0, 1, 903, 1
10, Run: 080, P, 1, 0, 0, 0, 0, 0, 100, 0, 9, 919, 1
10, Run: 081, P, 1, 0, 0, 0, 0, 0, 100, 0, 8, 916, 0
10, Run: 082, P, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
10, Run: 083, P, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
10, Run: 084, P, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
10, Run: 085, P, 1, 0, 0, 0, 0, 0, 100, 0, 9, 919, 1
10, Run: 086, P, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
10, Run: 087, P, 1, 0, 0, 0, 0, 0, 100, 0, 1, 903, 1
10, Run: 088, P, 1, 0, 0, 0, 0, 0, 100, 0, 4, 908, 0
10, Run: 089, P, 1, 0, 0, 0, 0, 0, 100, 0, 22, 944, 0
10, Run: 090, P, 1, 0, 0, 0, 0, 0, 100, 0, 1, 903, 1
10, Run: 091, P, 1, 0, 0, 0, 0, 0, 100, 0, 4, 908, 0
10, Run: 092, P, 1, 0, 0, 0, 0, 0, 100, 0, 3, 907, 1
10, Run: 093, P, 1, 0, 0, 0, 0, 0, 100, 0, 5, 911, 1
10, Run: 094, P, 1, 0, 0, 0, 0, 0, 100, 0, 1, 903, 1
10, Run: 095, P, 1, 0, 0, 0, 0, 0, 100, 0, 12, 924, 0
10, Run: 096, P, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
10, Run: 097, P, 1, 0, 0, 0, 0, 0, 100, 0, 14, 928, 0
10, Run: 098, P, 1, 0, 0, 0, 0, 0, 100, 0, 17, 935, 1
10, Run: 099, P, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
10, Run: 100, P, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
2, Run: 001, P, 1, 0, 0, 0, 0, 0, 28, 0, 4, 260, 0
2, Run: 002, P, 1, 0, 0, 0, 0, 0, 28, 0, 8, 268, 0
2, Run: 003, P, 1, 0, 0, 0, 0, 0, 28, 0, 13, 279, 1
2, Run: 004, P, 1, 0, 0, 0, 0, 0, 28, 0, 10, 272, 0
2, Run: 005, P, 1, 0, 0, 0, 0, 0, 28, 0, 10, 272, 0
2, Run: 006, P, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1
2, Run: 007, P, 1, 0, 0, 0, 0, 0, 28, 0, 10, 272, 0
2, Run: 008, P, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
2, Run: 009, P, 1, 0, 0, 0, 0, 0, 28, 0, 8, 268, 0
2, Run: 010, P, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
2, Run: 011, P, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
2, Run: 012, P, 1, 0, 0, 0, 0, 0, 28, 0, 6, 264, 0
2, Run: 013, P, 1, 0, 0, 0, 0, 0, 28, 0, 2, 256, 0
2, Run: 014, P, 1, 0, 0, 0, 0, 0, 28, 0, 6, 264, 0
2, Run: 015, P, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0
2, Run: 016, P, 1, 0, 0, 0, 0, 0, 28, 0, 14, 280, 0
2, Run: 017, P, 1, 0, 0, 0, 0, 0, 28, 0, 3, 259, 1
2, Run: 018, P, 1, 0, 0, 0, 0, 0, 28, 0, 20, 292, 0
2, Run: 019, P, 1, 0, 0, 0, 0, 0, 28, 0, 6, 264, 0
2, Run: 020, P, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1
2, Run: 021, P, 1, 0, 0, 0, 0, 0, 28, 0, 5, 263, 1
2, Run: 022, P, 1, 0, 0, 0, 0, 0, 28, 0, 6, 264, 0
2, Run: 023, P, 1, 0, 0, 0, 0, 0, 28, 0, 6, 264, 0
2, Run: 024, P, 1, 0, 0, 0, 0, 0, 28, 0, 11, 275, 1
2, Run: 025, P, 1, 0, 0, 0, 0, 0, 28, 0, 10, 272, 0
2, Run: 026, P, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
2, Run: 027, P, 1, 0, 0, 0, 0, 0, 28, 0, 8, 268, 0
2, Run: 028, P, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0
