Input Number, Run_Number, Result@ 100, predator_g494, predator_mrna495, predator_g532_Q2b_H2, predator_mrna533, predator_A, predator_g555, predator_mrna556, predator_ccdB, predator_Q1a, predator_H1, predator_H2, predator_Q2b, predator_Q2b_H2, prey_g594, prey_mrna595, prey_H1_Q1b, prey_g594_H1_Q1b, prey_ccdB, prey_g616, prey_mrna617, prey_Q1b, prey_Q2a, prey_H2, prey_H1, H1, H2, predator_g532, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-1, Run: 011, P, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 1, 1, 1, 1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 110, 24, 81, 81, 80, 103, 103, 98, 67, 0, 28, 110, 27, 31, 0, 21, 0, 90, 0, 0, 0, 89, 103, 91, 89, 109, 109, 73, 72, 87, 64, 56, 0, 101, 0, 32, 0, 23, 0, 0, 24, 24, 0, 0, 57, 29, 29
INVAR-1, Run: 012, P, 1, 1, 0, 0, 2, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 1, 1, 96, 13, 73, 69, 67, 96, 95, 88, 58, 0, 16, 95, 16, 30, 0, 17, 0, 119, 0, 0, 0, 118, 91, 135, 135, 103, 102, 104, 102, 108, 60, 56, 0, 90, 0, 38, 0, 48, 0, 0, 18, 17, 0, 0, 60, 19, 19
INVAR-1, Run: 013, P, 1, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 94, 26, 104, 95, 94, 106, 106, 96, 64, 0, 41, 93, 41, 32, 0, 54, 0, 92, 0, 0, 0, 92, 90, 84, 83, 122, 121, 130, 128, 132, 98, 98, 0, 89, 0, 44, 0, 34, 0, 0, 54, 54, 0, 0, 80, 28, 28
INVAR-1, Run: 014, P, 1, 3, 0, 2, 1, 1, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 1, 2, 1, 0, 1, 0, 0, 0, 1, 101, 4, 103, 127, 126, 99, 97, 94, 52, 0, 2, 98, 2, 41, 0, 11, 0, 107, 0, 0, 0, 106, 89, 107, 104, 98, 96, 101, 100, 92, 52, 35, 0, 89, 0, 23, 0, 40, 0, 0, 11, 11, 0, 0, 101, 2, 2
INVAR-1, Run: 015, P, 1, 1, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 4, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 99, 29, 93, 99, 99, 86, 86, 78, 51, 0, 52, 98, 51, 25, 0, 38, 0, 114, 0, 0, 0, 110, 79, 100, 98, 116, 116, 84, 84, 100, 70, 62, 0, 78, 0, 23, 0, 30, 0, 0, 39, 39, 0, 0, 64, 30, 29
INVAR-1, Run: 016, P, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 1, 96, 16, 69, 63, 63, 91, 91, 111, 81, 0, 45, 96, 45, 30, 0, 33, 0, 104, 0, 0, 0, 102, 110, 76, 75, 94, 94, 107, 107, 86, 47, 80, 0, 110, 0, 47, 0, 37, 0, 0, 33, 33, 0, 0, 53, 24, 24
INVAR-1, Run: 017, P, 1, 2, 0, 2, 4, 1, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 109, 3, 101, 103, 99, 112, 110, 101, 69, 0, 19, 107, 19, 32, 0, 31, 0, 92, 0, 0, 0, 92, 96, 84, 84, 96, 96, 88, 87, 97, 61, 62, 0, 96, 0, 29, 0, 36, 0, 0, 32, 32, 0, 0, 100, 7, 7
INVAR-1, Run: 018, P, 1, 1, 0, 0, 2, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 115, 25, 87, 81, 79, 103, 100, 106, 66, 0, 31, 114, 31, 39, 0, 30, 0, 96, 0, 0, 0, 95, 105, 84, 84, 99, 98, 111, 110, 112, 72, 69, 0, 105, 0, 39, 0, 40, 0, 0, 30, 30, 0, 0, 62, 22, 22
INVAR-1, Run: 019, P, 1, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 1, 2, 0, 1, 0, 0, 0, 0, 1, 98, 36, 120, 104, 104, 105, 105, 116, 74, 0, 33, 97, 33, 42, 0, 29, 0, 115, 0, 0, 0, 115, 136, 104, 102, 93, 91, 65, 65, 78, 42, 60, 0, 135, 0, 31, 0, 35, 0, 0, 29, 29, 0, 0, 86, 30, 30
INVAR-1, Run: 020, P, 1, 0, 0, 0, 0, 1, 2, 5, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 4, 1, 1, 0, 0, 0, 0, 1, 76, 19, 105, 101, 101, 106, 104, 124, 65, 0, 28, 76, 28, 54, 0, 29, 0, 95, 0, 0, 0, 94, 81, 100, 99, 101, 97, 89, 88, 87, 55, 55, 0, 81, 0, 26, 0, 31, 0, 0, 29, 29, 0, 0, 86, 20, 20
INVAR-1, Run: 021, P, 1, 0, 0, 2, 4, 1, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 107, 4, 109, 84, 80, 113, 112, 122, 72, 0, 29, 107, 29, 50, 0, 31, 0, 96, 0, 0, 0, 96, 132, 72, 71, 96, 96, 103, 102, 97, 59, 61, 0, 130, 0, 30, 0, 38, 0, 0, 31, 31, 0, 0, 107, 13, 13
INVAR-1, Run: 022, P, 1, 3, 0, 1, 2, 1, 0, 0, 0, 0, 0, 3, 1, 1, 1, 0, 0, 2, 1, 1, 1, 0, 2, 0, 0, 0, 1, 96, 22, 109, 105, 103, 98, 98, 89, 47, 0, 15, 93, 14, 42, 0, 19, 0, 106, 0, 0, 0, 105, 113, 115, 113, 92, 91, 90, 89, 96, 61, 48, 0, 109, 0, 26, 0, 35, 0, 0, 20, 20, 0, 0, 88, 19, 19
INVAR-1, Run: 023, P, 1, 0, 0, 2, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 86, 15, 103, 116, 116, 96, 95, 93, 45, 0, 18, 86, 18, 48, 0, 37, 0, 92, 0, 0, 0, 90, 72, 92, 92, 107, 106, 117, 116, 99, 66, 65, 0, 72, 0, 27, 0, 33, 0, 0, 38, 38, 0, 0, 90, 21, 21
INVAR-1, Run: 024, P, 1, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 4, 0, 1, 2, 0, 0, 2, 1, 1, 2, 0, 0, 0, 0, 0, 0, 104, 28, 90, 81, 80, 96, 96, 114, 76, 0, 31, 102, 30, 38, 0, 25, 0, 106, 0, 0, 0, 104, 119, 99, 97, 103, 102, 96, 94, 83, 49, 49, 0, 114, 0, 23, 0, 34, 0, 0, 26, 26, 0, 0, 63, 30, 29
INVAR-1, Run: 025, P, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 99, 7, 94, 70, 69, 92, 91, 84, 62, 0, 11, 98, 11, 21, 0, 20, 0, 90, 0, 0, 0, 89, 86, 90, 89, 79, 78, 54, 53, 66, 35, 29, 0, 85, 0, 9, 0, 31, 0, 0, 20, 20, 0, 0, 88, 11, 11
INVAR-1, Run: 026, P, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 103, 19, 113, 124, 123, 89, 89, 79, 34, 0, 24, 102, 24, 44, 0, 46, 0, 99, 0, 0, 0, 96, 96, 81, 80, 100, 100, 123, 123, 119, 79, 83, 0, 95, 0, 37, 0, 40, 0, 0, 46, 46, 0, 0, 95, 15, 15
INVAR-1, Run: 027, P, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 89, 21, 92, 83, 82, 103, 102, 92, 66, 0, 29, 89, 29, 26, 0, 40, 0, 119, 0, 0, 0, 117, 101, 101, 99, 103, 103, 106, 106, 132, 78, 77, 0, 100, 0, 37, 0, 54, 0, 0, 40, 40, 0, 0, 72, 20, 20
INVAR-1, Run: 028, P, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 114, 6, 93, 99, 98, 91, 90, 83, 61, 0, 20, 113, 20, 21, 0, 24, 0, 108, 0, 0, 0, 108, 128, 117, 117, 99, 98, 94, 94, 84, 54, 59, 0, 127, 0, 34, 0, 29, 0, 0, 24, 24, 0, 0, 87, 14, 14
INVAR-1, Run: 029, P, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 2, 0, 0, 1, 2, 0, 0, 4, 1, 1, 0, 0, 1, 0, 0, 1, 0, 113, 16, 85, 73, 72, 106, 106, 124, 88, 0, 19, 112, 18, 35, 0, 24, 0, 103, 0, 0, 0, 101, 112, 95, 91, 101, 100, 76, 76, 84, 43, 53, 0, 111, 0, 24, 0, 41, 0, 0, 28, 27, 0, 0, 70, 20, 19
INVAR-1, Run: 030, P, 1, 1, 0, 2, 1, 1, 1, 0, 0, 0, 2, 2, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 98, 21, 96, 78, 77, 100, 99, 78, 52, 0, 27, 97, 27, 26, 0, 22, 0, 105, 0, 0, 0, 105, 108, 108, 108, 95, 94, 101, 101, 90, 63, 62, 0, 106, 0, 38, 0, 27, 0, 0, 24, 24, 0, 0, 77, 21, 21
INVAR-1, Run: 031, P, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 100, 24, 102, 96, 96, 109, 108, 101, 72, 0, 35, 100, 34, 29, 0, 54, 0, 92, 0, 0, 0, 92, 84, 62, 62, 115, 115, 105, 104, 137, 102, 125, 0, 83, 0, 68, 0, 35, 0, 0, 57, 56, 0, 0, 79, 22, 22
INVAR-1, Run: 032, P, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 101, 23, 97, 116, 115, 112, 111, 109, 71, 0, 30, 100, 30, 38, 0, 29, 0, 104, 0, 0, 0, 104, 119, 80, 80, 90, 90, 93, 93, 93, 69, 62, 0, 119, 0, 33, 0, 24, 0, 0, 29, 29, 0, 0, 75, 26, 26
INVAR-1, Run: 033, P, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 100, 44, 114, 112, 112, 125, 124, 124, 81, 0, 39, 100, 39, 43, 0, 38, 0, 107, 0, 0, 0, 107, 127, 89, 89, 102, 102, 91, 90, 119, 82, 69, 0, 126, 0, 30, 0, 37, 0, 0, 39, 38, 0, 0, 71, 36, 36
INVAR-1, Run: 034, P, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 1, 1, 2, 1, 1, 0, 0, 2, 1, 102, 9, 98, 108, 108, 110, 109, 100, 58, 0, 16, 101, 15, 41, 0, 17, 0, 105, 0, 0, 0, 105, 107, 103, 103, 97, 96, 80, 78, 109, 56, 42, 0, 106, 0, 19, 0, 52, 0, 0, 22, 20, 0, 0, 90, 9, 9
INVAR-1, Run: 035, P, 1, 1, 0, 1, 2, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 109, 19, 100, 91, 89, 86, 85, 83, 55, 0, 27, 108, 27, 27, 0, 24, 0, 86, 0, 0, 0, 85, 112, 69, 67, 95, 95, 86, 86, 75, 48, 51, 0, 112, 0, 27, 0, 27, 0, 0, 24, 24, 0, 0, 82, 16, 16
INVAR-1, Run: 036, P, 1, 0, 0, 2, 1, 1, 2, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 4, 1, 0, 4, 0, 0, 0, 1, 101, 12, 97, 98, 97, 113, 111, 130, 75, 0, 13, 101, 13, 54, 0, 19, 0, 110, 0, 0, 0, 110, 95, 84, 84, 85, 81, 79, 78, 68, 43, 49, 0, 94, 0, 26, 0, 25, 0, 0, 19, 19, 0, 0, 87, 8, 8
INVAR-1, Run: 037, P, 1, 0, 0, 2, 0, 1, 4, 2, 0, 0, 0, 1, 0, 1, 2, 0, 0, 5, 1, 2, 0, 0, 0, 0, 0, 0, 1, 95, 41, 106, 87, 87, 97, 93, 96, 63, 0, 26, 95, 26, 31, 0, 38, 0, 107, 0, 0, 0, 105, 125, 98, 93, 113, 111, 95, 95, 121, 72, 75, 0, 124, 0, 37, 0, 49, 0, 0, 38, 38, 0, 0, 67, 30, 30
INVAR-1, Run: 038, P, 1, 3, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 1, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 105, 27, 117, 142, 142, 91, 90, 92, 55, 0, 29, 102, 29, 37, 0, 35, 0, 95, 0, 0, 0, 93, 111, 96, 95, 99, 98, 108, 107, 119, 59, 68, 0, 109, 0, 30, 0, 59, 0, 0, 37, 36, 0, 0, 90, 16, 16
INVAR-1, Run: 039, P, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 4, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 94, 39, 94, 115, 115, 98, 97, 119, 77, 0, 60, 93, 59, 41, 0, 39, 0, 94, 0, 0, 0, 94, 105, 101, 101, 96, 95, 101, 101, 117, 76, 88, 0, 100, 0, 48, 0, 41, 0, 0, 40, 40, 0, 0, 56, 47, 47
INVAR-1, Run: 040, P, 1, 1, 1, 2, 2, 1, 2, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 6, 3, 4, 0, 0, 0, 0, 0, 98, 12, 101, 93, 91, 111, 109, 112, 58, 0, 10, 97, 9, 53, 0, 18, 0, 100, 0, 0, 0, 100, 91, 94, 94, 107, 101, 89, 86, 106, 60, 47, 0, 90, 0, 27, 0, 42, 0, 0, 20, 20, 0, 0, 91, 6, 5
INVAR-1, Run: 041, P, 1, 0, 0, 1, 0, 1, 3, 4, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 2, 1, 2, 1, 0, 0, 0, 1, 86, 22, 99, 91, 91, 108, 105, 112, 73, 0, 18, 86, 17, 35, 0, 33, 0, 97, 0, 0, 0, 96, 80, 96, 96, 95, 93, 100, 99, 97, 65, 73, 0, 79, 0, 38, 0, 30, 0, 0, 34, 34, 0, 0, 78, 23, 23
INVAR-1, Run: 042, P, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 4, 0, 0, 1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 101, 14, 102, 98, 98, 120, 120, 108, 81, 0, 25, 101, 24, 27, 0, 33, 0, 102, 0, 0, 0, 98, 122, 90, 89, 95, 92, 87, 86, 89, 57, 63, 0, 120, 0, 29, 0, 32, 0, 0, 34, 34, 0, 0, 88, 14, 14
INVAR-1, Run: 043, P, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 4, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 1, 89, 10, 94, 84, 84, 113, 113, 113, 59, 0, 14, 89, 14, 54, 0, 21, 0, 89, 0, 0, 0, 85, 106, 86, 83, 85, 84, 98, 98, 94, 52, 57, 0, 105, 0, 36, 0, 42, 0, 0, 21, 21, 0, 0, 85, 10, 10
INVAR-1, Run: 044, P, 1, 1, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 2, 2, 3, 0, 0, 0, 1, 0, 89, 5, 107, 112, 110, 117, 117, 108, 68, 0, 11, 88, 10, 40, 0, 21, 0, 116, 0, 0, 0, 115, 90, 105, 105, 83, 81, 84, 82, 65, 35, 49, 0, 89, 0, 25, 0, 27, 0, 0, 24, 23, 0, 0, 102, 6, 5
INVAR-1, Run: 045, P, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 1, 1, 1, 0, 0, 0, 0, 1, 1, 95, 2, 101, 99, 98, 96, 96, 89, 61, 0, 15, 93, 14, 28, 0, 24, 0, 100, 0, 0, 0, 99, 99, 94, 92, 96, 95, 95, 94, 89, 53, 55, 0, 98, 0, 29, 0, 36, 0, 0, 26, 25, 0, 0, 99, 7, 7
INVAR-1, Run: 046, P, 1, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 5, 1, 5, 0, 0, 0, 0, 1, 88, 28, 89, 89, 89, 95, 93, 109, 69, 0, 29, 88, 29, 38, 0, 37, 0, 100, 0, 0, 0, 99, 100, 91, 91, 105, 100, 101, 100, 93, 52, 65, 0, 100, 0, 28, 0, 36, 0, 0, 37, 37, 0, 0, 61, 33, 33
INVAR-1, Run: 047, P, 1, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 103, 37, 99, 83, 83, 97, 96, 106, 67, 0, 36, 103, 36, 37, 0, 34, 0, 108, 0, 0, 0, 107, 113, 94, 93, 93, 93, 116, 115, 124, 69, 74, 0, 113, 0, 39, 0, 55, 0, 0, 35, 34, 0, 0, 62, 22, 22
INVAR-1, Run: 048, P, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 3, 1, 1, 1, 0, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 1, 83, 21, 85, 80, 80, 116, 115, 97, 66, 0, 33, 82, 32, 31, 0, 34, 0, 104, 0, 0, 0, 103, 93, 85, 84, 109, 107, 87, 86, 111, 80, 72, 0, 89, 0, 37, 0, 31, 0, 0, 35, 35, 0, 0, 64, 22, 22
INVAR-1, Run: 049, P, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 1, 0, 3, 2, 0, 0, 1, 1, 106, 43, 111, 117, 117, 100, 100, 103, 49, 0, 52, 104, 52, 54, 0, 44, 0, 95, 0, 0, 0, 95, 119, 109, 109, 104, 103, 103, 103, 115, 62, 66, 0, 117, 0, 19, 0, 50, 0, 0, 45, 44, 0, 0, 69, 35, 35
INVAR-1, Run: 050, P, 1, 1, 0, 1, 0, 1, 3, 3, 0, 0, 0, 1, 0, 1, 2, 0, 0, 1, 1, 2, 4, 1, 0, 0, 0, 0, 1, 99, 17, 103, 94, 94, 109, 106, 130, 75, 0, 30, 98, 30, 52, 0, 23, 0, 108, 0, 0, 0, 106, 74, 100, 99, 102, 100, 94, 90, 85, 43, 50, 0, 73, 0, 27, 0, 41, 0, 0, 23, 23, 0, 0, 87, 22, 22
INVAR-1, Run: 051, P, 1, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 1, 103, 15, 101, 73, 73, 113, 112, 98, 66, 0, 23, 101, 22, 31, 0, 28, 0, 104, 0, 0, 0, 103, 93, 114, 112, 97, 96, 106, 105, 96, 65, 56, 0, 92, 0, 27, 0, 31, 0, 0, 29, 29, 0, 0, 86, 24, 24
INVAR-1, Run: 052, P, 1, 1, 0, 1, 2, 1, 1, 0, 0, 0, 1, 0, 2, 1, 2, 0, 0, 2, 1, 2, 2, 0, 0, 0, 0, 1, 1, 108, 19, 86, 71, 69, 96, 95, 95, 60, 0, 27, 107, 25, 35, 0, 29, 0, 110, 0, 0, 0, 108, 103, 113, 111, 88, 86, 106, 104, 97, 54, 58, 0, 101, 0, 25, 0, 43, 0, 0, 33, 32, 0, 0, 68, 18, 18
INVAR-1, Run: 053, P, 1, 0, 0, 2, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 94, 7, 98, 89, 89, 93, 93, 76, 52, 0, 16, 94, 16, 23, 0, 32, 0, 104, 0, 0, 0, 103, 96, 125, 124, 103, 102, 103, 103, 83, 55, 59, 0, 95, 0, 26, 0, 28, 0, 0, 33, 33, 0, 0, 93, 10, 10
INVAR-1, Run: 054, P, 1, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 3, 2, 1, 1, 0, 0, 1, 1, 90, 29, 103, 96, 95, 95, 95, 97, 52, 0, 23, 90, 22, 45, 0, 34, 0, 88, 0, 0, 0, 87, 86, 86, 86, 91, 88, 111, 109, 107, 76, 79, 0, 85, 0, 42, 0, 30, 0, 0, 36, 35, 0, 0, 76, 14, 14
