Input Number, Run_Number, Result@ 100, X1, X2, U, Reaction1, Reaction3, Reaction4
INVAR-45, Run: 005, P, 0, 240, 0, 164, 312, 148
INVAR-45, Run: 006, P, 0, 240, 0, 153, 301, 148
INVAR-45, Run: 007, P, 0, 240, 0, 149, 297, 148
INVAR-45, Run: 008, P, 0, 240, 0, 151, 299, 148
INVAR-45, Run: 009, P, 0, 240, 0, 113, 261, 148
INVAR-45, Run: 010, P, 0, 240, 0, 148, 296, 148
INVAR-45, Run: 011, P, 0, 240, 0, 141, 289, 148
INVAR-45, Run: 012, P, 0, 240, 0, 158, 306, 148
INVAR-45, Run: 013, P, 0, 240, 0, 153, 301, 148
INVAR-45, Run: 014, P, 0, 240, 0, 133, 281, 148
INVAR-45, Run: 015, P, 0, 240, 0, 145, 293, 148
INVAR-45, Run: 016, P, 0, 240, 0, 152, 300, 148
INVAR-45, Run: 017, P, 0, 240, 0, 164, 312, 148
INVAR-45, Run: 018, P, 0, 240, 0, 177, 325, 148
INVAR-45, Run: 019, P, 0, 240, 0, 147, 295, 148
INVAR-45, Run: 020, P, 0, 240, 0, 112, 260, 148
INVAR-45, Run: 021, P, 0, 240, 0, 151, 299, 148
INVAR-45, Run: 022, P, 0, 240, 0, 162, 310, 148
INVAR-45, Run: 023, P, 0, 240, 0, 128, 276, 148
INVAR-45, Run: 024, P, 0, 240, 0, 166, 314, 148
INVAR-45, Run: 025, P, 0, 240, 0, 149, 297, 148
INVAR-45, Run: 026, P, 0, 240, 0, 156, 304, 148
INVAR-45, Run: 027, P, 0, 240, 0, 166, 314, 148
INVAR-45, Run: 028, P, 0, 240, 0, 174, 322, 148
INVAR-45, Run: 029, P, 0, 240, 0, 120, 268, 148
INVAR-45, Run: 030, P, 0, 240, 0, 188, 336, 148
INVAR-45, Run: 031, P, 0, 240, 0, 159, 307, 148
INVAR-45, Run: 032, P, 0, 240, 0, 141, 289, 148
INVAR-45, Run: 033, P, 0, 240, 0, 160, 308, 148
INVAR-45, Run: 034, P, 0, 240, 0, 135, 283, 148
INVAR-45, Run: 035, P, 0, 240, 0, 139, 287, 148
INVAR-45, Run: 036, P, 0, 240, 0, 148, 296, 148
INVAR-45, Run: 037, P, 0, 240, 0, 157, 305, 148
INVAR-45, Run: 038, P, 0, 240, 0, 114, 262, 148
INVAR-45, Run: 039, P, 0, 240, 0, 141, 289, 148
INVAR-45, Run: 040, P, 0, 240, 0, 165, 313, 148
INVAR-45, Run: 041, P, 0, 240, 0, 146, 294, 148
INVAR-45, Run: 042, P, 0, 240, 0, 149, 297, 148
INVAR-45, Run: 043, P, 0, 240, 0, 132, 280, 148
INVAR-45, Run: 044, P, 0, 240, 0, 156, 304, 148
INVAR-45, Run: 045, P, 0, 240, 0, 140, 288, 148
INVAR-45, Run: 046, P, 0, 240, 0, 166, 314, 148
INVAR-45, Run: 047, P, 0, 240, 0, 156, 304, 148
INVAR-45, Run: 048, P, 0, 240, 0, 158, 306, 148
INVAR-45, Run: 049, P, 0, 240, 0, 124, 272, 148
INVAR-45, Run: 050, P, 0, 240, 0, 216, 364, 148
INVAR-45, Run: 051, P, 0, 240, 0, 162, 310, 148
INVAR-45, Run: 052, P, 0, 240, 0, 144, 292, 148
INVAR-45, Run: 053, P, 0, 240, 0, 145, 293, 148
INVAR-45, Run: 054, P, 0, 240, 0, 168, 316, 148
INVAR-45, Run: 055, P, 0, 240, 0, 159, 307, 148
INVAR-45, Run: 056, P, 0, 240, 0, 133, 281, 148
INVAR-45, Run: 057, P, 0, 240, 0, 154, 302, 148
INVAR-45, Run: 058, P, 0, 240, 0, 176, 324, 148
INVAR-45, Run: 059, P, 0, 240, 0, 126, 274, 148
INVAR-45, Run: 060, P, 0, 240, 0, 126, 274, 148
INVAR-45, Run: 061, P, 0, 240, 0, 131, 279, 148
INVAR-45, Run: 062, P, 0, 240, 0, 134, 282, 148
INVAR-45, Run: 063, P, 0, 240, 0, 167, 315, 148
INVAR-45, Run: 064, P, 0, 240, 0, 162, 310, 148
INVAR-45, Run: 065, P, 0, 240, 0, 169, 317, 148
INVAR-45, Run: 066, P, 0, 240, 0, 141, 289, 148
INVAR-45, Run: 067, P, 0, 240, 0, 191, 339, 148
INVAR-45, Run: 068, P, 0, 240, 0, 154, 302, 148
INVAR-45, Run: 069, P, 0, 240, 0, 161, 309, 148
INVAR-45, Run: 070, P, 0, 240, 0, 168, 316, 148
INVAR-45, Run: 071, P, 0, 240, 0, 131, 279, 148
INVAR-45, Run: 072, P, 0, 240, 0, 164, 312, 148
INVAR-45, Run: 073, P, 0, 240, 0, 134, 282, 148
INVAR-45, Run: 074, P, 0, 240, 0, 126, 274, 148
INVAR-45, Run: 075, P, 0, 240, 0, 155, 303, 148
INVAR-45, Run: 076, P, 0, 240, 0, 139, 287, 148
INVAR-45, Run: 077, P, 0, 240, 0, 140, 288, 148
INVAR-45, Run: 078, P, 0, 240, 0, 185, 333, 148
INVAR-45, Run: 079, P, 0, 240, 0, 176, 324, 148
INVAR-45, Run: 080, P, 0, 240, 0, 169, 317, 148
INVAR-45, Run: 081, P, 0, 240, 0, 151, 299, 148
INVAR-45, Run: 082, P, 0, 240, 0, 131, 279, 148
INVAR-45, Run: 083, P, 0, 240, 0, 164, 312, 148
INVAR-45, Run: 084, P, 0, 240, 0, 166, 314, 148
INVAR-45, Run: 085, P, 0, 240, 0, 146, 294, 148
INVAR-45, Run: 086, P, 0, 240, 0, 207, 355, 148
INVAR-45, Run: 087, P, 0, 240, 0, 143, 291, 148
INVAR-45, Run: 088, P, 0, 240, 0, 144, 292, 148
INVAR-45, Run: 089, P, 0, 240, 0, 129, 277, 148
INVAR-45, Run: 090, P, 0, 240, 0, 189, 337, 148
INVAR-45, Run: 091, P, 0, 240, 0, 151, 299, 148
INVAR-45, Run: 092, P, 0, 240, 0, 155, 303, 148
INVAR-45, Run: 093, P, 0, 240, 0, 174, 322, 148
INVAR-45, Run: 094, P, 0, 240, 0, 166, 314, 148
INVAR-45, Run: 095, P, 0, 240, 0, 151, 299, 148
INVAR-45, Run: 096, P, 0, 240, 0, 152, 300, 148
INVAR-45, Run: 097, P, 0, 240, 0, 143, 291, 148
INVAR-45, Run: 098, P, 0, 240, 0, 171, 319, 148
INVAR-45, Run: 099, P, 0, 240, 0, 161, 309, 148
INVAR-45, Run: 100, P, 0, 240, 0, 128, 276, 148
INVAR-46, Run: 001, P, 0, 69, 0, 29, 73, 44
INVAR-46, Run: 002, P, 0, 69, 0, 44, 88, 44
INVAR-46, Run: 003, P, 0, 69, 0, 51, 95, 44
INVAR-46, Run: 004, P, 0, 69, 0, 36, 80, 44
INVAR-46, Run: 005, P, 0, 69, 0, 42, 86, 44
INVAR-46, Run: 006, P, 0, 69, 0, 38, 82, 44
INVAR-46, Run: 007, P, 0, 69, 0, 49, 93, 44
INVAR-46, Run: 008, P, 0, 69, 0, 43, 87, 44
INVAR-46, Run: 009, P, 0, 69, 0, 42, 86, 44
INVAR-46, Run: 010, P, 0, 69, 0, 60, 104, 44
INVAR-46, Run: 011, P, 0, 69, 0, 44, 88, 44
INVAR-46, Run: 012, P, 0, 69, 0, 46, 90, 44
INVAR-46, Run: 013, P, 0, 69, 0, 24, 68, 44
INVAR-46, Run: 014, P, 0, 69, 0, 34, 78, 44
INVAR-46, Run: 015, P, 0, 69, 0, 38, 82, 44
INVAR-46, Run: 016, P, 0, 69, 0, 46, 90, 44
INVAR-46, Run: 017, P, 0, 69, 0, 54, 98, 44
INVAR-46, Run: 018, P, 0, 69, 0, 43, 87, 44
INVAR-46, Run: 019, P, 0, 69, 0, 65, 109, 44
INVAR-46, Run: 020, P, 0, 69, 0, 45, 89, 44
INVAR-46, Run: 021, P, 0, 69, 0, 43, 87, 44
INVAR-46, Run: 022, P, 0, 69, 0, 49, 93, 44
INVAR-46, Run: 023, P, 0, 69, 0, 52, 96, 44
INVAR-46, Run: 024, P, 0, 69, 0, 43, 87, 44
INVAR-46, Run: 025, P, 0, 69, 0, 46, 90, 44
INVAR-46, Run: 026, P, 0, 69, 0, 55, 99, 44
INVAR-46, Run: 027, P, 0, 69, 0, 39, 83, 44
INVAR-46, Run: 028, P, 0, 69, 0, 52, 96, 44
INVAR-46, Run: 029, P, 0, 69, 0, 45, 89, 44
INVAR-46, Run: 030, P, 0, 69, 0, 60, 104, 44
INVAR-46, Run: 031, P, 0, 69, 0, 32, 76, 44
INVAR-46, Run: 032, P, 0, 69, 0, 55, 99, 44
INVAR-46, Run: 033, P, 0, 69, 0, 43, 87, 44
INVAR-46, Run: 034, P, 0, 69, 0, 32, 76, 44
INVAR-46, Run: 035, P, 0, 69, 0, 44, 88, 44
INVAR-46, Run: 036, P, 0, 69, 0, 47, 91, 44
INVAR-46, Run: 037, P, 0, 69, 0, 39, 83, 44
INVAR-46, Run: 038, P, 0, 69, 0, 37, 81, 44
INVAR-46, Run: 039, P, 0, 69, 0, 49, 93, 44
INVAR-46, Run: 040, P, 0, 69, 0, 39, 83, 44
INVAR-46, Run: 041, P, 0, 69, 0, 18, 62, 44
INVAR-46, Run: 042, P, 0, 69, 0, 55, 99, 44
INVAR-46, Run: 043, P, 0, 69, 0, 43, 87, 44
INVAR-46, Run: 044, P, 0, 69, 0, 31, 75, 44
INVAR-46, Run: 045, P, 0, 69, 0, 53, 97, 44
INVAR-46, Run: 046, P, 0, 69, 0, 42, 86, 44
INVAR-46, Run: 047, P, 0, 69, 0, 38, 82, 44
INVAR-46, Run: 048, P, 0, 69, 0, 44, 88, 44
INVAR-46, Run: 049, P, 0, 69, 0, 44, 88, 44
INVAR-46, Run: 050, P, 0, 69, 0, 55, 99, 44
INVAR-46, Run: 051, P, 0, 69, 0, 31, 75, 44
INVAR-46, Run: 052, P, 0, 69, 0, 42, 86, 44
INVAR-46, Run: 053, P, 0, 69, 0, 42, 86, 44
INVAR-46, Run: 054, P, 0, 69, 0, 33, 77, 44
INVAR-46, Run: 055, P, 0, 69, 0, 52, 96, 44
INVAR-46, Run: 056, P, 0, 69, 0, 29, 73, 44
INVAR-46, Run: 057, P, 0, 69, 0, 47, 91, 44
INVAR-46, Run: 058, P, 0, 69, 0, 52, 96, 44
INVAR-46, Run: 059, P, 0, 69, 0, 39, 83, 44
INVAR-46, Run: 060, P, 0, 69, 0, 35, 79, 44
INVAR-46, Run: 061, P, 0, 69, 0, 53, 97, 44
INVAR-46, Run: 062, P, 0, 69, 0, 54, 98, 44
INVAR-46, Run: 063, P, 0, 69, 0, 30, 74, 44
INVAR-46, Run: 064, P, 0, 69, 0, 33, 77, 44
INVAR-46, Run: 065, P, 0, 69, 0, 36, 80, 44
INVAR-46, Run: 066, P, 0, 69, 0, 54, 98, 44
INVAR-46, Run: 067, P, 0, 69, 0, 31, 75, 44
INVAR-46, Run: 068, P, 0, 69, 0, 42, 86, 44
INVAR-46, Run: 069, P, 0, 69, 0, 37, 81, 44
INVAR-46, Run: 070, P, 0, 69, 0, 44, 88, 44
INVAR-46, Run: 071, P, 0, 69, 0, 44, 88, 44
INVAR-46, Run: 072, P, 0, 69, 0, 42, 86, 44
INVAR-46, Run: 073, P, 0, 69, 0, 40, 84, 44
INVAR-46, Run: 074, P, 0, 69, 0, 37, 81, 44
INVAR-46, Run: 075, P, 0, 69, 0, 39, 83, 44
INVAR-46, Run: 076, P, 0, 69, 0, 41, 85, 44
INVAR-46, Run: 077, P, 0, 69, 0, 27, 71, 44
INVAR-46, Run: 078, P, 0, 69, 0, 50, 94, 44
INVAR-46, Run: 079, P, 0, 69, 0, 35, 79, 44
INVAR-46, Run: 080, P, 0, 69, 0, 43, 87, 44
INVAR-46, Run: 081, P, 0, 69, 0, 36, 80, 44
INVAR-46, Run: 082, P, 0, 69, 0, 35, 79, 44
INVAR-46, Run: 083, P, 0, 69, 0, 42, 86, 44
INVAR-46, Run: 084, P, 0, 69, 0, 55, 99, 44
INVAR-46, Run: 085, P, 0, 69, 0, 31, 75, 44
INVAR-46, Run: 086, P, 0, 69, 0, 37, 81, 44
INVAR-46, Run: 087, P, 0, 69, 0, 47, 91, 44
INVAR-46, Run: 088, P, 0, 69, 0, 45, 89, 44
INVAR-46, Run: 089, P, 0, 69, 0, 30, 74, 44
INVAR-46, Run: 090, P, 0, 69, 0, 40, 84, 44
INVAR-46, Run: 091, P, 0, 69, 0, 59, 103, 44
INVAR-46, Run: 092, P, 0, 69, 0, 37, 81, 44
INVAR-46, Run: 093, P, 0, 69, 0, 49, 93, 44
INVAR-46, Run: 094, P, 0, 69, 0, 34, 78, 44
INVAR-46, Run: 095, P, 0, 69, 0, 38, 82, 44
INVAR-46, Run: 096, P, 0, 69, 0, 38, 82, 44
INVAR-46, Run: 097, P, 0, 69, 0, 30, 74, 44
INVAR-46, Run: 098, P, 0, 69, 0, 28, 72, 44
INVAR-46, Run: 099, P, 0, 69, 0, 53, 97, 44
INVAR-46, Run: 100, P, 0, 69, 0, 49, 93, 44
INVAR-47, Run: 001, P, 0, 141, 0, 104, 202, 98
INVAR-47, Run: 002, P, 0, 141, 0, 114, 212, 98
INVAR-47, Run: 003, P, 0, 141, 0, 93, 191, 98
INVAR-47, Run: 004, P, 0, 141, 0, 87, 185, 98
INVAR-47, Run: 005, P, 0, 141, 0, 76, 174, 98
INVAR-47, Run: 006, P, 0, 141, 0, 82, 180, 98
INVAR-47, Run: 007, P, 0, 141, 0, 111, 209, 98
INVAR-47, Run: 008, P, 0, 141, 0, 92, 190, 98
INVAR-47, Run: 009, P, 0, 141, 0, 74, 172, 98
INVAR-47, Run: 010, P, 0, 141, 0, 111, 209, 98
INVAR-47, Run: 011, P, 0, 141, 0, 85, 183, 98
INVAR-47, Run: 012, P, 0, 141, 0, 86, 184, 98
INVAR-47, Run: 013, P, 0, 141, 0, 98, 196, 98
INVAR-47, Run: 014, P, 0, 141, 0, 95, 193, 98
INVAR-47, Run: 015, P, 0, 141, 0, 93, 191, 98
INVAR-47, Run: 016, P, 0, 141, 0, 98, 196, 98
INVAR-47, Run: 017, P, 0, 141, 0, 141, 239, 98
INVAR-47, Run: 018, P, 0, 141, 0, 87, 185, 98
INVAR-47, Run: 019, P, 0, 141, 0, 114, 212, 98
INVAR-47, Run: 020, P, 0, 141, 0, 103, 201, 98
INVAR-47, Run: 021, P, 0, 141, 0, 94, 192, 98
INVAR-47, Run: 022, P, 0, 141, 0, 106, 204, 98
INVAR-47, Run: 023, P, 0, 141, 0, 90, 188, 98
INVAR-47, Run: 024, P, 0, 141, 0, 85, 183, 98
INVAR-47, Run: 025, P, 0, 141, 0, 132, 230, 98
INVAR-47, Run: 026, P, 0, 141, 0, 120, 218, 98
INVAR-47, Run: 027, P, 0, 141, 0, 81, 179, 98
INVAR-47, Run: 028, P, 0, 141, 0, 109, 207, 98
INVAR-47, Run: 029, P, 0, 141, 0, 88, 186, 98
INVAR-47, Run: 030, P, 0, 141, 0, 112, 210, 98
INVAR-47, Run: 031, P, 0, 141, 0, 89, 187, 98
INVAR-47, Run: 032, P, 0, 141, 0, 86, 184, 98
INVAR-47, Run: 033, P, 0, 141, 0, 94, 192, 98
INVAR-47, Run: 034, P, 0, 141, 0, 87, 185, 98
INVAR-47, Run: 035, P, 0, 141, 0, 83, 181, 98
INVAR-47, Run: 036, P, 0, 141, 0, 99, 197, 98
INVAR-47, Run: 037, P, 0, 141, 0, 89, 187, 98
INVAR-47, Run: 038, P, 0, 141, 0, 116, 214, 98
INVAR-47, Run: 039, P, 0, 141, 0, 88, 186, 98
INVAR-47, Run: 040, P, 0, 141, 0, 97, 195, 98
INVAR-47, Run: 041, P, 0, 141, 0, 116, 214, 98
INVAR-47, Run: 042, P, 0, 141, 0, 105, 203, 98
INVAR-47, Run: 043, P, 0, 141, 0, 100, 198, 98
INVAR-47, Run: 044, P, 0, 141, 0, 90, 188, 98
INVAR-47, Run: 045, P, 0, 141, 0, 88, 186, 98
INVAR-47, Run: 046, P, 0, 141, 0, 115, 213, 98
INVAR-47, Run: 047, P, 0, 141, 0, 88, 186, 98
INVAR-47, Run: 048, P, 0, 141, 0, 93, 191, 98
INVAR-47, Run: 049, P, 0, 141, 0, 111, 209, 98
INVAR-47, Run: 050, P, 0, 141, 0, 97, 195, 98
INVAR-47, Run: 051, P, 0, 141, 0, 82, 180, 98
INVAR-47, Run: 052, P, 0, 141, 0, 98, 196, 98
INVAR-47, Run: 053, P, 0, 141, 0, 83, 181, 98
INVAR-47, Run: 054, P, 0, 141, 0, 104, 202, 98
INVAR-47, Run: 055, P, 0, 141, 0, 109, 207, 98
INVAR-47, Run: 056, P, 0, 141, 0, 115, 213, 98
INVAR-47, Run: 057, P, 0, 141, 0, 92, 190, 98
INVAR-47, Run: 058, P, 0, 141, 0, 96, 194, 98
INVAR-47, Run: 059, P, 0, 141, 0, 119, 217, 98
INVAR-47, Run: 060, P, 0, 141, 0, 110, 208, 98
INVAR-47, Run: 061, P, 0, 141, 0, 88, 186, 98
INVAR-47, Run: 062, P, 0, 141, 0, 116, 214, 98
INVAR-47, Run: 063, P, 0, 141, 0, 112, 210, 98
INVAR-47, Run: 064, P, 0, 141, 0, 83, 181, 98
INVAR-47, Run: 065, P, 0, 141, 0, 63, 161, 98
INVAR-47, Run: 066, P, 0, 141, 0, 77, 175, 98
INVAR-47, Run: 067, P, 0, 141, 0, 106, 204, 98
INVAR-47, Run: 068, P, 0, 141, 0, 94, 192, 98
INVAR-47, Run: 069, P, 0, 141, 0, 91, 189, 98
INVAR-47, Run: 070, P, 0, 141, 0, 86, 184, 98
INVAR-47, Run: 071, P, 0, 141, 0, 77, 175, 98
INVAR-47, Run: 072, P, 0, 141, 0, 98, 196, 98
INVAR-47, Run: 073, P, 0, 141, 0, 96, 194, 98
INVAR-47, Run: 074, P, 0, 141, 0, 105, 203, 98
INVAR-47, Run: 075, P, 0, 141, 0, 99, 197, 98
INVAR-47, Run: 076, P, 0, 141, 0, 100, 198, 98
INVAR-47, Run: 077, P, 0, 141, 0, 97, 195, 98
INVAR-47, Run: 078, P, 0, 141, 0, 73, 171, 98
INVAR-47, Run: 079, P, 0, 141, 0, 71, 169, 98
INVAR-47, Run: 080, P, 0, 141, 0, 95, 193, 98
INVAR-47, Run: 081, P, 0, 141, 0, 116, 214, 98
INVAR-47, Run: 082, P, 0, 141, 0, 122, 220, 98
INVAR-47, Run: 083, P, 0, 141, 0, 108, 206, 98
INVAR-47, Run: 084, P, 0, 141, 0, 98, 196, 98
INVAR-47, Run: 085, P, 0, 141, 0, 91, 189, 98
INVAR-47, Run: 086, P, 0, 141, 0, 110, 208, 98
INVAR-47, Run: 087, P, 0, 141, 0, 105, 203, 98
INVAR-47, Run: 088, P, 0, 141, 0, 89, 187, 98
INVAR-47, Run: 089, P, 0, 141, 0, 97, 195, 98
INVAR-47, Run: 090, P, 0, 141, 0, 83, 181, 98
INVAR-47, Run: 091, P, 0, 141, 0, 112, 210, 98
INVAR-47, Run: 092, P, 0, 141, 0, 104, 202, 98
INVAR-47, Run: 093, P, 0, 141, 0, 77, 175, 98
INVAR-47, Run: 094, P, 0, 141, 0, 122, 220, 98
INVAR-47, Run: 095, P, 0, 141, 0, 102, 200, 98
INVAR-47, Run: 096, P, 0, 141, 0, 122, 220, 98
INVAR-47, Run: 097, P, 0, 141, 0, 104, 202, 98
INVAR-47, Run: 098, P, 0, 141, 0, 109, 207, 98
INVAR-47, Run: 099, P, 0, 141, 0, 81, 179, 98
INVAR-47, Run: 100, P, 0, 141, 0, 97, 195, 98
INVAR-48, Run: 001, P, 0, 281, 0, 193, 361, 168
INVAR-48, Run: 002, P, 0, 281, 0, 170, 338, 168
INVAR-48, Run: 003, P, 0, 281, 0, 153, 321, 168
INVAR-48, Run: 004, P, 0, 281, 0, 200, 368, 168
INVAR-48, Run: 005, P, 0, 281, 0, 163, 331, 168
INVAR-48, Run: 006, P, 0, 281, 0, 206, 374, 168
INVAR-48, Run: 007, P, 0, 281, 0, 163, 331, 168
INVAR-48, Run: 008, P, 0, 281, 0, 166, 334, 168
INVAR-48, Run: 009, P, 0, 281, 0, 164, 332, 168
INVAR-48, Run: 010, P, 0, 281, 0, 135, 303, 168
INVAR-48, Run: 011, P, 0, 281, 0, 156, 324, 168
INVAR-48, Run: 012, P, 0, 281, 0, 162, 330, 168
INVAR-48, Run: 013, P, 0, 281, 0, 180, 348, 168
INVAR-48, Run: 014, P, 0, 281, 0, 179, 347, 168
INVAR-48, Run: 015, P, 0, 281, 0, 179, 347, 168
INVAR-48, Run: 016, P, 0, 281, 0, 149, 317, 168
INVAR-48, Run: 017, P, 0, 281, 0, 174, 342, 168
INVAR-48, Run: 018, P, 0, 281, 0, 193, 361, 168
INVAR-48, Run: 019, P, 0, 281, 0, 150, 318, 168
INVAR-48, Run: 020, P, 0, 281, 0, 196, 364, 168
INVAR-48, Run: 021, P, 0, 281, 0, 184, 352, 168
INVAR-48, Run: 022, P, 0, 281, 0, 167, 335, 168
INVAR-48, Run: 023, P, 0, 281, 0, 158, 326, 168
INVAR-48, Run: 024, P, 0, 281, 0, 155, 323, 168
INVAR-48, Run: 025, P, 0, 281, 0, 138, 306, 168
INVAR-48, Run: 026, P, 0, 281, 0, 155, 323, 168
INVAR-48, Run: 027, P, 0, 281, 0, 166, 334, 168
INVAR-48, Run: 028, P, 0, 281, 0, 164, 332, 168
INVAR-48, Run: 029, P, 0, 281, 0, 196, 364, 168
INVAR-48, Run: 030, P, 0, 281, 0, 141, 309, 168
INVAR-48, Run: 031, P, 0, 281, 0, 158, 326, 168
INVAR-48, Run: 032, P, 0, 281, 0, 152, 320, 168
INVAR-48, Run: 033, P, 0, 281, 0, 154, 322, 168
INVAR-48, Run: 034, P, 0, 281, 0, 199, 367, 168
INVAR-48, Run: 035, P, 0, 281, 0, 213, 381, 168
INVAR-48, Run: 036, P, 0, 281, 0, 162, 330, 168
INVAR-48, Run: 037, P, 0, 281, 0, 206, 374, 168
INVAR-48, Run: 038, P, 0, 281, 0, 139, 307, 168
INVAR-48, Run: 039, P, 0, 281, 0, 163, 331, 168
INVAR-48, Run: 040, P, 0, 281, 0, 154, 322, 168
INVAR-48, Run: 041, P, 0, 281, 0, 167, 335, 168
INVAR-48, Run: 042, P, 0, 281, 0, 183, 351, 168
INVAR-48, Run: 043, P, 0, 281, 0, 144, 312, 168
INVAR-48, Run: 044, P, 0, 281, 0, 186, 354, 168
INVAR-48, Run: 045, P, 0, 281, 0, 176, 344, 168
INVAR-48, Run: 046, P, 0, 281, 0, 170, 338, 168
INVAR-48, Run: 047, P, 0, 281, 0, 164, 332, 168
INVAR-48, Run: 048, P, 0, 281, 0, 158, 326, 168
INVAR-48, Run: 049, P, 0, 281, 0, 148, 316, 168
INVAR-48, Run: 050, P, 0, 281, 0, 160, 328, 168
INVAR-48, Run: 051, P, 0, 281, 0, 147, 315, 168
INVAR-48, Run: 052, P, 0, 281, 0, 170, 338, 168
INVAR-48, Run: 053, P, 0, 281, 0, 186, 354, 168
INVAR-48, Run: 054, P, 0, 281, 0, 133, 301, 168
INVAR-48, Run: 055, P, 0, 281, 0, 200, 368, 168
INVAR-48, Run: 056, P, 0, 281, 0, 160, 328, 168
INVAR-48, Run: 057, P, 0, 281, 0, 170, 338, 168
INVAR-48, Run: 058, P, 0, 281, 0, 167, 335, 168
INVAR-48, Run: 059, P, 0, 281, 0, 145, 313, 168
INVAR-48, Run: 060, P, 0, 281, 0, 165, 333, 168
INVAR-48, Run: 061, P, 0, 281, 0, 137, 305, 168
INVAR-48, Run: 062, P, 0, 281, 0, 175, 343, 168
INVAR-48, Run: 063, P, 0, 281, 0, 153, 321, 168
INVAR-48, Run: 064, P, 0, 281, 0, 167, 335, 168
INVAR-48, Run: 065, P, 0, 281, 0, 173, 341, 168
INVAR-48, Run: 066, P, 0, 281, 0, 179, 347, 168
INVAR-48, Run: 067, P, 0, 281, 0, 183, 351, 168
INVAR-48, Run: 068, P, 0, 281, 0, 159, 327, 168
INVAR-48, Run: 069, P, 0, 281, 0, 164, 332, 168
INVAR-48, Run: 070, P, 0, 281, 0, 169, 337, 168
INVAR-48, Run: 071, P, 0, 281, 0, 153, 321, 168
INVAR-48, Run: 072, P, 0, 281, 0, 172, 340, 168
INVAR-48, Run: 073, P, 0, 281, 0, 201, 369, 168
INVAR-48, Run: 074, P, 0, 281, 0, 183, 351, 168
INVAR-48, Run: 075, P, 0, 281, 0, 188, 356, 168
INVAR-48, Run: 076, P, 0, 281, 0, 156, 324, 168
INVAR-48, Run: 077, P, 0, 281, 0, 128, 296, 168
INVAR-48, Run: 078, P, 0, 281, 0, 152, 320, 168
INVAR-48, Run: 079, P, 0, 281, 0, 166, 334, 168
INVAR-48, Run: 080, P, 0, 281, 0, 193, 361, 168
INVAR-48, Run: 081, P, 0, 281, 0, 166, 334, 168
INVAR-48, Run: 082, P, 0, 281, 0, 193, 361, 168
INVAR-48, Run: 083, P, 0, 281, 0, 169, 337, 168
INVAR-48, Run: 084, P, 0, 281, 0, 147, 315, 168
INVAR-48, Run: 085, P, 0, 281, 0, 166, 334, 168
INVAR-48, Run: 086, P, 0, 281, 0, 163, 331, 168
INVAR-48, Run: 087, P, 0, 281, 0, 154, 322, 168
INVAR-48, Run: 088, P, 0, 281, 0, 147, 315, 168
INVAR-48, Run: 089, P, 0, 281, 0, 177, 345, 168
INVAR-48, Run: 090, P, 0, 281, 0, 172, 340, 168
INVAR-48, Run: 091, P, 0, 281, 0, 140, 308, 168
INVAR-48, Run: 092, P, 0, 281, 0, 172, 340, 168
INVAR-48, Run: 093, P, 0, 281, 0, 174, 342, 168
INVAR-48, Run: 094, P, 0, 281, 0, 169, 337, 168
INVAR-48, Run: 095, P, 0, 281, 0, 181, 349, 168
INVAR-48, Run: 096, P, 0, 281, 0, 158, 326, 168
INVAR-48, Run: 097, P, 0, 281, 0, 156, 324, 168
INVAR-48, Run: 098, P, 0, 281, 0, 185, 353, 168
INVAR-48, Run: 099, P, 0, 281, 0, 132, 300, 168
INVAR-48, Run: 100, P, 0, 281, 0, 179, 347, 168
INVAR-49, Run: 001, P, 0, 90, 0, 45, 91, 46
INVAR-49, Run: 002, P, 0, 90, 0, 41, 87, 46
INVAR-49, Run: 003, P, 0, 90, 0, 39, 85, 46
INVAR-49, Run: 004, P, 0, 90, 0, 49, 95, 46
INVAR-49, Run: 005, P, 0, 90, 0, 43, 89, 46
INVAR-49, Run: 006, P, 0, 90, 0, 41, 87, 46
INVAR-49, Run: 007, P, 0, 90, 0, 43, 89, 46
INVAR-49, Run: 008, P, 0, 90, 0, 40, 86, 46
INVAR-49, Run: 009, P, 0, 90, 0, 42, 88, 46
INVAR-49, Run: 010, P, 0, 90, 0, 31, 77, 46
INVAR-49, Run: 011, P, 0, 90, 0, 51, 97, 46
INVAR-49, Run: 012, P, 0, 90, 0, 52, 98, 46
INVAR-49, Run: 013, P, 0, 90, 0, 45, 91, 46
INVAR-49, Run: 014, P, 0, 90, 0, 55, 101, 46
INVAR-49, Run: 015, P, 0, 90, 0, 45, 91, 46
INVAR-49, Run: 016, P, 0, 90, 0, 45, 91, 46
INVAR-49, Run: 017, P, 0, 90, 0, 27, 73, 46
INVAR-49, Run: 018, P, 0, 90, 0, 60, 106, 46
INVAR-49, Run: 019, P, 0, 90, 0, 41, 87, 46
INVAR-49, Run: 020, P, 0, 90, 0, 46, 92, 46
INVAR-49, Run: 021, P, 0, 90, 0, 46, 92, 46
INVAR-49, Run: 022, P, 0, 90, 0, 50, 96, 46
INVAR-49, Run: 023, P, 0, 90, 0, 49, 95, 46
INVAR-49, Run: 024, P, 0, 90, 0, 43, 89, 46
INVAR-49, Run: 025, P, 0, 90, 0, 55, 101, 46
INVAR-49, Run: 026, P, 0, 90, 0, 46, 92, 46
