Input Number, Run_Number, Result@ 100, X2, X1, Y, X2*, X1*, Y*
In01, Run: 001, P, 0, 0, 24
In01, Run: 002, P, 0, 0, 28
In01, Run: 003, P, 0, 0, 22
In01, Run: 004, P, 0, 0, 26
In01, Run: 005, F, 0, 0, 34
In01, Run: 006, F, 0, 0, 32
In01, Run: 007, P, 0, 0, 28
In01, Run: 008, F, 0, 0, 36
In01, Run: 009, P, 0, 0, 28
In01, Run: 010, P, 0, 0, 28
In01, Run: 011, P, 0, 0, 26
In01, Run: 012, P, 0, 0, 26
In01, Run: 013, F, 0, 0, 30
In01, Run: 014, P, 0, 0, 22
In01, Run: 015, F, 0, 0, 32
In01, Run: 016, P, 0, 0, 30
In01, Run: 017, P, 0, 0, 30
In01, Run: 018, P, 0, 0, 28
In01, Run: 019, P, 0, 0, 28
In01, Run: 020, P, 0, 0, 28
In01, Run: 021, P, 0, 0, 24
In01, Run: 022, F, 0, 0, 36
In01, Run: 023, P, 0, 0, 24
In01, Run: 024, F, 0, 0, 38
In01, Run: 025, P, 0, 0, 30
In01, Run: 026, P, 0, 0, 28
In01, Run: 027, P, 0, 0, 28
In01, Run: 028, P, 0, 0, 24
In01, Run: 029, P, 0, 0, 28
In01, Run: 030, P, 0, 0, 26
In01, Run: 031, P, 0, 0, 32
In01, Run: 032, F, 0, 0, 30
In01, Run: 033, P, 0, 0, 30
In01, Run: 034, P, 0, 0, 30
In01, Run: 035, F, 0, 0, 30
In01, Run: 036, P, 0, 0, 26
In01, Run: 037, P, 0, 0, 24
In01, Run: 038, P, 0, 0, 30
In01, Run: 039, P, 0, 0, 26
In01, Run: 040, F, 0, 0, 32
In01, Run: 041, P, 0, 0, 28
In01, Run: 042, P, 0, 0, 28
In01, Run: 043, P, 0, 0, 32
In01, Run: 044, P, 0, 0, 26
In01, Run: 045, P, 0, 0, 24
In01, Run: 046, F, 0, 0, 36
In01, Run: 047, P, 0, 0, 24
In01, Run: 048, F, 0, 0, 32
In01, Run: 049, F, 0, 0, 32
In01, Run: 050, P, 0, 0, 30
In01, Run: 051, F, 0, 0, 34
In01, Run: 052, P, 0, 0, 30
In01, Run: 053, F, 0, 0, 36
In01, Run: 054, P, 0, 0, 20
In01, Run: 055, P, 0, 0, 24
In01, Run: 056, P, 0, 0, 28
In01, Run: 057, F, 0, 0, 30
In01, Run: 058, P, 0, 0, 30
In01, Run: 059, P, 0, 0, 26
In01, Run: 060, P, 0, 0, 26
In01, Run: 061, F, 0, 0, 32
In01, Run: 062, P, 0, 0, 30
In01, Run: 063, P, 0, 0, 28
In01, Run: 064, F, 0, 0, 30
In01, Run: 065, F, 0, 0, 32
In01, Run: 066, P, 0, 0, 34
In01, Run: 067, P, 0, 0, 30
In01, Run: 068, P, 0, 0, 34
In01, Run: 069, P, 0, 0, 24
In01, Run: 070, F, 0, 0, 34
In01, Run: 071, P, 0, 0, 28
In01, Run: 072, P, 0, 0, 24
In01, Run: 073, F, 0, 0, 30
In01, Run: 074, F, 0, 0, 34
In01, Run: 075, P, 0, 0, 26
In01, Run: 076, P, 0, 0, 26
In01, Run: 077, P, 0, 0, 28
In01, Run: 078, P, 0, 0, 32
In01, Run: 079, P, 0, 0, 28
In01, Run: 080, P, 0, 0, 30
In01, Run: 081, P, 0, 0, 30
In01, Run: 082, F, 0, 0, 32
In01, Run: 083, P, 0, 0, 24
In01, Run: 084, F, 0, 0, 34
In01, Run: 085, F, 0, 0, 32
In01, Run: 086, P, 0, 0, 30
In01, Run: 087, P, 0, 0, 30
In01, Run: 088, P, 0, 0, 28
In01, Run: 089, P, 0, 0, 30
In01, Run: 090, P, 0, 0, 24
In01, Run: 091, P, 0, 0, 24
In01, Run: 092, P, 0, 0, 30
In01, Run: 093, P, 0, 0, 30
In01, Run: 094, P, 0, 0, 28
In01, Run: 095, P, 0, 0, 26
