Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, D, CO, Y, PE, CE, E, F, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-1, Run: 060, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 95, 10, 8, 95, 9, 6, 2, 8, 9, 18, 140, 70
INVAR-1, Run: 061, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 89, 2, 2, 89, 9, 5, 3, 9, 9, 18, 140, 70
INVAR-1, Run: 062, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 52, 3, 3, 52, 9, 7, 1, 9, 9, 18, 116, 58
INVAR-1, Run: 063, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 233, 17, 17, 233, 9, 5, 3, 9, 9, 18, 136, 68
INVAR-1, Run: 064, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 76, 15, 13, 76, 9, 5, 3, 8, 9, 18, 262, 131
INVAR-1, Run: 065, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 68, 9, 7, 68, 9, 3, 5, 8, 9, 18, 56, 28
INVAR-1, Run: 066, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 84, 11, 11, 84, 9, 6, 2, 9, 9, 18, 184, 92
INVAR-1, Run: 067, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 94, 3, 3, 94, 9, 7, 1, 9, 9, 18, 80, 40
INVAR-1, Run: 068, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 70, 2, 2, 70, 9, 4, 4, 9, 9, 18, 54, 27
INVAR-1, Run: 069, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 80, 9, 9, 80, 9, 2, 6, 9, 9, 18, 136, 68
INVAR-1, Run: 070, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 96, 8, 8, 96, 9, 5, 3, 9, 9, 18, 122, 61
INVAR-1, Run: 071, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 107, 10, 8, 107, 9, 6, 2, 8, 9, 18, 82, 41
INVAR-1, Run: 072, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 98, 6, 4, 98, 9, 3, 5, 8, 9, 18, 118, 59
INVAR-1, Run: 073, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 175, 7, 7, 175, 9, 5, 3, 9, 9, 18, 152, 76
INVAR-1, Run: 074, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 91, 3, 3, 91, 9, 6, 2, 9, 9, 18, 138, 69
INVAR-1, Run: 075, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 132, 5, 5, 132, 9, 8, 0, 9, 9, 18, 50, 25
INVAR-1, Run: 076, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 167, 6, 6, 167, 9, 5, 3, 9, 9, 18, 118, 59
INVAR-1, Run: 077, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 160, 10, 10, 160, 9, 7, 1, 9, 9, 18, 222, 111
INVAR-1, Run: 078, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 67, 6, 6, 67, 9, 4, 4, 9, 9, 18, 148, 74
INVAR-1, Run: 079, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 73, 6, 6, 73, 9, 5, 3, 9, 9, 18, 60, 30
INVAR-1, Run: 080, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 83, 8, 6, 83, 9, 4, 4, 8, 9, 18, 74, 37
INVAR-1, Run: 081, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 138, 7, 7, 138, 9, 3, 5, 9, 9, 18, 58, 29
INVAR-1, Run: 082, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 90, 3, 3, 90, 9, 7, 1, 9, 9, 18, 88, 44
INVAR-1, Run: 083, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 47, 14, 12, 47, 9, 4, 4, 8, 9, 18, 200, 100
INVAR-1, Run: 084, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 57, 9, 9, 57, 9, 4, 4, 9, 9, 18, 168, 84
INVAR-1, Run: 085, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 116, 9, 9, 116, 9, 7, 1, 9, 9, 18, 464, 232
INVAR-1, Run: 086, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 99, 8, 6, 99, 9, 5, 3, 8, 9, 18, 118, 59
INVAR-1, Run: 087, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 101, 8, 8, 101, 9, 4, 4, 9, 9, 18, 136, 68
INVAR-1, Run: 088, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 135, 5, 3, 135, 9, 8, 0, 8, 9, 18, 194, 97
INVAR-1, Run: 089, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 156, 12, 10, 156, 9, 4, 4, 8, 9, 18, 206, 103
INVAR-1, Run: 090, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 108, 14, 12, 108, 9, 4, 4, 8, 9, 18, 180, 90
INVAR-1, Run: 091, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 56, 4, 4, 56, 9, 5, 3, 9, 9, 18, 258, 129
INVAR-1, Run: 092, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 124, 16, 14, 124, 9, 4, 4, 8, 9, 18, 96, 48
INVAR-1, Run: 093, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 126, 6, 6, 126, 9, 7, 1, 9, 9, 18, 112, 56
INVAR-1, Run: 094, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 101, 5, 5, 101, 9, 6, 2, 9, 9, 18, 236, 118
INVAR-1, Run: 095, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 112, 6, 4, 112, 9, 6, 2, 8, 9, 18, 54, 27
INVAR-1, Run: 096, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 47, 11, 9, 47, 9, 2, 6, 8, 9, 18, 66, 33
INVAR-1, Run: 097, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 91, 6, 6, 91, 9, 8, 0, 9, 9, 18, 188, 94
INVAR-1, Run: 098, P, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 9, 0, 18, 155, 6, 6, 155, 9, 6, 2, 9, 9, 18, 66, 33
INVAR-1, Run: 099, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 168, 11, 9, 168, 9, 4, 4, 8, 9, 18, 180, 90
INVAR-1, Run: 100, P, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 8, 0, 18, 109, 6, 4, 109, 9, 5, 3, 8, 9, 18, 374, 187
INVAR-10, Run: 001, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4281, 65, 65, 4281, 100, 62, 37, 100, 100, 200, 6036, 3018
INVAR-10, Run: 002, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5669, 80, 80, 5669, 100, 69, 30, 100, 100, 200, 4650, 2325
INVAR-10, Run: 003, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4801, 66, 66, 4801, 100, 57, 42, 100, 100, 200, 3818, 1909
INVAR-10, Run: 004, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4424, 92, 92, 4424, 100, 56, 43, 100, 100, 200, 7552, 3776
INVAR-10, Run: 005, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4730, 84, 82, 4730, 100, 60, 39, 99, 100, 200, 5460, 2730
INVAR-10, Run: 006, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4591, 67, 65, 4591, 100, 69, 30, 99, 100, 200, 5456, 2728
INVAR-10, Run: 007, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5354, 66, 66, 5354, 100, 65, 34, 100, 100, 200, 3906, 1953
INVAR-10, Run: 008, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5527, 71, 71, 5527, 100, 59, 40, 100, 100, 200, 7126, 3563
INVAR-10, Run: 009, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 5337, 73, 71, 5337, 100, 55, 44, 99, 100, 200, 7302, 3651
INVAR-10, Run: 010, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4681, 85, 85, 4681, 100, 62, 37, 100, 100, 200, 5732, 2866
INVAR-10, Run: 011, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4343, 57, 55, 4343, 100, 70, 29, 99, 100, 200, 3720, 1860
INVAR-10, Run: 012, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4667, 60, 58, 4667, 100, 71, 28, 99, 100, 200, 3726, 1863
INVAR-10, Run: 013, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4427, 73, 71, 4427, 100, 68, 31, 99, 100, 200, 4424, 2212
INVAR-10, Run: 014, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5074, 63, 63, 5074, 100, 68, 31, 100, 100, 200, 3860, 1930
INVAR-10, Run: 015, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4895, 74, 74, 4895, 100, 60, 39, 100, 100, 200, 5462, 2731
INVAR-10, Run: 016, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5479, 62, 62, 5479, 100, 60, 39, 100, 100, 200, 3442, 1721
INVAR-10, Run: 017, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4105, 58, 56, 4105, 100, 55, 44, 99, 100, 200, 5104, 2552
INVAR-10, Run: 018, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4026, 53, 51, 4026, 100, 64, 35, 99, 100, 200, 6574, 3287
INVAR-10, Run: 019, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4752, 79, 77, 4752, 100, 57, 42, 99, 100, 200, 5262, 2631
INVAR-10, Run: 020, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4693, 74, 72, 4693, 100, 65, 34, 99, 100, 200, 4754, 2377
INVAR-10, Run: 021, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 6026, 86, 86, 6026, 100, 65, 34, 100, 100, 200, 6444, 3222
INVAR-10, Run: 022, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4122, 73, 71, 4122, 100, 64, 35, 99, 100, 200, 3758, 1879
INVAR-10, Run: 023, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4632, 69, 69, 4632, 100, 57, 42, 100, 100, 200, 5628, 2814
INVAR-10, Run: 024, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5751, 61, 61, 5751, 100, 63, 36, 100, 100, 200, 5480, 2740
INVAR-10, Run: 025, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 3873, 79, 79, 3873, 100, 60, 39, 100, 100, 200, 5238, 2619
INVAR-10, Run: 026, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4646, 79, 77, 4646, 100, 65, 34, 99, 100, 200, 6062, 3031
INVAR-10, Run: 027, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5084, 50, 50, 5084, 100, 70, 29, 100, 100, 200, 8564, 4282
INVAR-10, Run: 028, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4851, 52, 52, 4851, 100, 74, 25, 100, 100, 200, 4744, 2372
INVAR-10, Run: 029, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4534, 63, 61, 4534, 100, 70, 29, 99, 100, 200, 4792, 2396
INVAR-10, Run: 030, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5380, 55, 55, 5380, 100, 66, 33, 100, 100, 200, 5786, 2893
INVAR-10, Run: 031, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5261, 58, 58, 5261, 100, 60, 39, 100, 100, 200, 3976, 1988
INVAR-10, Run: 032, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 5637, 76, 74, 5637, 100, 63, 36, 99, 100, 200, 5232, 2616
INVAR-10, Run: 033, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5140, 67, 67, 5140, 100, 62, 37, 100, 100, 200, 4722, 2361
INVAR-10, Run: 034, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5426, 71, 71, 5426, 100, 60, 39, 100, 100, 200, 5160, 2580
INVAR-10, Run: 035, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5561, 81, 81, 5561, 100, 61, 38, 100, 100, 200, 5596, 2798
INVAR-10, Run: 036, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 3962, 65, 65, 3962, 100, 60, 39, 100, 100, 200, 7784, 3892
INVAR-10, Run: 037, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4361, 70, 68, 4361, 100, 69, 30, 99, 100, 200, 4736, 2368
INVAR-10, Run: 038, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4407, 47, 45, 4407, 100, 68, 31, 99, 100, 200, 4802, 2401
INVAR-10, Run: 039, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4548, 70, 68, 4548, 100, 61, 38, 99, 100, 200, 4548, 2274
INVAR-10, Run: 040, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 4478, 61, 59, 4478, 100, 70, 29, 99, 100, 200, 4526, 2263
INVAR-10, Run: 041, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5393, 69, 69, 5393, 100, 56, 43, 100, 100, 200, 5454, 2727
INVAR-10, Run: 042, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5625, 64, 64, 5625, 100, 64, 35, 100, 100, 200, 3522, 1761
INVAR-10, Run: 043, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4876, 42, 42, 4876, 100, 67, 32, 100, 100, 200, 5346, 2673
INVAR-10, Run: 044, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5211, 72, 72, 5211, 100, 62, 37, 100, 100, 200, 4172, 2086
INVAR-10, Run: 045, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 6191, 53, 53, 6191, 100, 71, 28, 100, 100, 200, 6544, 3272
INVAR-10, Run: 046, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4381, 71, 71, 4381, 100, 63, 36, 100, 100, 200, 8996, 4498
INVAR-10, Run: 047, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 5611, 60, 58, 5611, 100, 59, 40, 99, 100, 200, 7144, 3572
INVAR-10, Run: 048, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 5703, 77, 77, 5703, 100, 67, 32, 100, 100, 200, 8346, 4173
INVAR-10, Run: 049, P, 0, 0, 0, 0, 0, 600, 0, 0, 1, 0, 100, 0, 200, 4013, 66, 66, 4013, 100, 60, 39, 100, 100, 200, 6104, 3052
INVAR-10, Run: 050, P, 0, 0, 0, 0, 0, 600, 0, 2, 1, 2, 99, 0, 200, 5112, 50, 48, 5112, 100, 66, 33, 99, 100, 200, 6072, 3036
