Input Number, Run_Number, Result@ 100, ao, SetABX1, SetX1ab, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-10, Run: 085, P, 0, 0, 0, 1, 0, 200, 200, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-10, Run: 086, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 0, 0, 1, 193, 98, 2, 0, 98, 2, 0, 5, 1, 10, 2, 7, 1, 198, 2, 0, 11, 3, 14, 4, 1, 1, 0, 100, 0, 0, 3, 1, 3, 1, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 194, 6, 0, 15, 7, 5, 22, 6, 1, 1, 1, 1, 1, 44, 1, 35, 0, 329, 1, 0, 0, 0, 0, 0, 0, 0, 8, 18, 1, 21, 2, 1, 55, 0, 0, 270, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 087, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 0, 0, 1, 193, 99, 1, 0, 100, 0, 0, 21, 6, 23, 7, 6, 1, 199, 1, 0, 20, 3, 22, 4, 1, 1, 1, 100, 0, 0, 1, 1, 1, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 196, 4, 0, 9, 1, 1, 14, 2, 1, 1, 1, 1, 1, 41, 0, 15, 0, 296, 2, 0, 0, 0, 0, 0, 0, 0, 3, 22, 3, 25, 4, 1, 59, 0, 0, 303, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 088, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 0, 0, 1, 197, 98, 1, 1, 97, 3, 0, 12, 1, 18, 3, 3, 1, 193, 7, 0, 3, 3, 11, 4, 1, 1, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 196, 4, 0, 1, 11, 0, 6, 1, 1, 1, 1, 1, 1, 50, 0, 14, 0, 313, 2, 0, 0, 0, 0, 0, 0, 0, 12, 6, 0, 9, 1, 1, 50, 0, 0, 286, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 089, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 0, 0, 1, 197, 100, 0, 0, 97, 3, 0, 1, 1, 5, 2, 3, 1, 196, 4, 0, 22, 7, 27, 8, 1, 1, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 196, 4, 0, 3, 1, 0, 8, 1, 1, 1, 1, 1, 1, 54, 0, 12, 0, 282, 5, 1, 0, 0, 0, 0, 0, 0, 2, 3, 1, 10, 3, 1, 46, 0, 0, 313, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 090, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 200, 200, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 198, 93, 7, 0, 96, 4, 0, 7, 1, 19, 2, 1, 1, 196, 4, 0, 51, 17, 55, 17, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 091, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 0, 0, 1, 198, 100, 0, 0, 96, 3, 1, 11, 4, 16, 6, 2, 1, 198, 1, 1, 5, 1, 8, 3, 1, 1, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 197, 3, 0, 30, 0, 2, 34, 3, 1, 1, 1, 1, 1, 42, 1, 8, 0, 306, 5, 0, 0, 0, 0, 0, 0, 0, 1, 31, 10, 38, 11, 1, 57, 0, 0, 290, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 092, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 0, 0, 1, 198, 99, 1, 0, 98, 2, 0, 17, 6, 21, 7, 2, 1, 197, 3, 0, 10, 4, 14, 5, 1, 1, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 195, 4, 1, 26, 8, 12, 32, 14, 1, 1, 1, 1, 1, 45, 1, 21, 0, 298, 2, 1, 0, 0, 0, 0, 0, 0, 9, 17, 5, 22, 7, 1, 54, 0, 0, 300, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 093, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 200, 200, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 97, 3, 0, 98, 2, 0, 21, 8, 27, 9, 1, 1, 193, 7, 0, 45, 17, 53, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 094, P, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 100, 0, 0, 0, 0, 0, 0, 0, 0, 1, 197, 98, 2, 0, 98, 2, 0, 7, 0, 12, 1, 3, 1, 196, 4, 0, 41, 14, 46, 15, 1, 1, 0, 99, 1, 0, 0, 0, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 199, 1, 0, 6, 2, 0, 7, 0, 0, 0, 0, 0, 1, 47, 0, 16, 0, 295, 3, 0, 0, 0, 0, 0, 0, 0, 3, 11, 2, 14, 2, 0, 53, 0, 0, 302, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 095, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 0, 0, 1, 198, 98, 2, 0, 97, 3, 0, 22, 6, 28, 7, 2, 1, 194, 6, 0, 39, 4, 46, 5, 1, 1, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 193, 6, 1, 7, 0, 3, 15, 5, 1, 1, 1, 1, 1, 49, 0, 7, 0, 299, 3, 1, 0, 0, 0, 0, 0, 0, 1, 9, 1, 14, 3, 1, 51, 0, 0, 297, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 096, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 0, 0, 1, 199, 98, 2, 0, 99, 1, 0, 4, 0, 8, 1, 1, 1, 196, 4, 0, 15, 3, 20, 4, 1, 1, 0, 99, 1, 0, 0, 0, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 195, 5, 0, 5, 1, 5, 11, 6, 1, 1, 1, 1, 1, 43, 0, 16, 0, 291, 5, 0, 0, 0, 0, 0, 0, 0, 2, 16, 1, 22, 2, 1, 57, 0, 0, 305, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 097, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 0, 0, 1, 194, 97, 3, 0, 97, 3, 0, 13, 1, 20, 2, 6, 1, 198, 2, 0, 17, 5, 20, 6, 1, 1, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 197, 3, 0, 5, 3, 1, 9, 2, 1, 1, 1, 1, 1, 39, 0, 20, 0, 281, 7, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 9, 1, 1, 61, 0, 0, 312, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 098, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 0, 0, 1, 197, 99, 1, 0, 99, 1, 0, 7, 3, 10, 4, 3, 1, 196, 4, 0, 18, 3, 23, 4, 1, 1, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 193, 7, 0, 20, 1, 4, 28, 5, 1, 1, 1, 1, 1, 47, 0, 8, 0, 284, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7, 3, 13, 4, 1, 53, 0, 0, 311, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 099, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 0, 0, 1, 196, 98, 1, 1, 100, 0, 0, 14, 1, 17, 3, 4, 1, 199, 1, 0, 27, 5, 29, 6, 1, 1, 0, 100, 0, 0, 2, 1, 2, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 198, 2, 0, 29, 2, 5, 32, 6, 1, 1, 1, 1, 1, 50, 1, 7, 0, 303, 4, 0, 0, 0, 0, 0, 0, 0, 3, 22, 2, 28, 3, 1, 49, 0, 0, 293, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 100, P, 0, 0, 1, 0, 4, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 1, 0, 0, 0, 0, 1, 193, 97, 1, 0, 96, 2, 0, 15, 5, 19, 6, 3, 1, 193, 2, 0, 0, 1, 3, 2, 1, 1, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 5, 0, 2, 0, 0, 8, 1, 1, 1, 1, 1, 1, 45, 0, 4, 0, 285, 1, 1, 0, 0, 0, 0, 0, 0, 1, 47, 11, 50, 13, 1, 52, 0, 0, 296, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 001, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 1, 2, 0, 2, 0, 0, 4, 1, 7, 2, 1, 1, 3, 2, 0, 46, 7, 49, 8, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 5, 0, 0, 3, 3, 1, 4, 2, 1, 1, 1, 1, 1, 0, 0, 14, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 1, 0, 1, 0, 0, 3, 2, 5, 1, 3, 1
INVAR-11, Run: 002, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 2, 0, 1, 1, 1, 0, 22, 6, 25, 8, 2, 1, 4, 1, 0, 16, 4, 18, 5, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 5, 0, 0, 7, 3, 1, 8, 2, 1, 1, 1, 1, 1, 0, 0, 12, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 10, 0, 0, 2, 0, 0, 9, 1, 10, 1, 2, 1
INVAR-11, Run: 003, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 3, 0, 0, 2, 0, 0, 7, 4, 8, 5, 1, 1, 5, 0, 0, 6, 1, 7, 2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 4, 1, 0, 7, 3, 1, 9, 2, 1, 1, 1, 1, 1, 0, 0, 13, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 2, 0, 0, 8, 4, 9, 1, 5, 1
INVAR-11, Run: 004, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 3, 0, 0, 2, 0, 0, 2, 0, 3, 1, 0, 1, 5, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 5, 0, 0, 4, 0, 1, 5, 2, 1, 1, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 1, 0, 2, 0, 0, 4, 1, 6, 1, 2, 1
INVAR-11, Run: 005, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 3, 0, 0, 2, 0, 0, 4, 2, 5, 3, 1, 1, 5, 0, 0, 3, 1, 4, 2, 1, 1, 0, 2, 0, 0, 3, 1, 3, 1, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 4, 1, 0, 27, 5, 7, 29, 8, 1, 1, 1, 1, 1, 0, 0, 24, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 1, 0, 1, 0, 0, 4, 1, 6, 1, 2, 1
INVAR-11, Run: 006, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 3, 0, 0, 2, 0, 0, 1, 0, 2, 1, 1, 1, 5, 0, 0, 0, 1, 1, 2, 1, 1, 0, 0, 1, 1, 2, 0, 4, 1, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 0, 1, 6, 3, 0, 8, 2, 1, 1, 1, 1, 1, 0, 0, 26, 0, 0, 0, 0, 7, 0, 0, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 1, 0, 0, 0, 0, 7, 1, 9, 1, 2, 1
INVAR-11, Run: 007, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 2, 1, 0, 2, 0, 0, 17, 5, 19, 6, 1, 1, 5, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 5, 0, 0, 6, 4, 4, 7, 5, 1, 1, 1, 1, 1, 0, 0, 17, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 1, 0, 0, 1, 0, 7, 0, 10, 1, 1, 1
INVAR-11, Run: 008, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 3, 0, 0, 2, 0, 0, 7, 0, 8, 1, 1, 1, 4, 1, 0, 13, 0, 15, 1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 7, 2, 5, 4, 1, 1, 1, 1, 1, 0, 0, 21, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 10, 1, 1, 0, 0, 0, 5, 3, 8, 1, 5, 1
INVAR-11, Run: 009, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 3, 0, 0, 2, 0, 0, 16, 3, 17, 4, 0, 1, 5, 0, 0, 7, 4, 8, 5, 1, 1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 3, 1, 1, 2, 6, 3, 5, 5, 1, 1, 1, 1, 1, 0, 0, 24, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 1, 0, 1, 0, 0, 12, 4, 14, 1, 5, 1
INVAR-11, Run: 010, P, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 4, 2, 0, 0, 2, 0, 0, 11, 1, 12, 2, 0, 1, 3, 1, 0, 20, 4, 22, 5, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 4, 0, 0, 6, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 9, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 4, 2, 1, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 011, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 3, 0, 0, 2, 0, 0, 7, 0, 8, 1, 1, 1, 4, 1, 0, 18, 4, 20, 5, 1, 1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 4, 1, 0, 16, 1, 3, 18, 4, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 1, 0, 1, 0, 0, 9, 3, 11, 1, 4, 1
INVAR-11, Run: 012, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 3, 0, 0, 2, 0, 0, 5, 2, 6, 3, 0, 1, 4, 1, 0, 5, 2, 7, 3, 1, 1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 3, 2, 0, 6, 3, 1, 9, 2, 1, 1, 1, 1, 1, 0, 0, 19, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 3, 0, 1, 0, 0, 18, 3, 22, 1, 4, 1
INVAR-11, Run: 013, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 2, 1, 0, 2, 0, 0, 10, 1, 12, 2, 0, 1, 3, 2, 0, 5, 1, 8, 2, 1, 1, 0, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 22, 0, 0, 0, 0, 0, 0, 4, 1, 0, 12, 5, 3, 14, 4, 1, 1, 1, 1, 1, 0, 0, 23, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 1, 1, 0, 1, 0, 3, 0, 7, 1, 2, 1
