Input Number, Run_Number, Result@ 100, X1, Y, X2, NEW_REACTION, Reaction1, Reaction2
INVAR-19, Run: 067, P, 4, 247, 0, 108, 247, 0
INVAR-19, Run: 068, P, 2, 243, 0, 105, 243, 0
INVAR-19, Run: 069, P, 3, 208, 0, 88, 208, 0
INVAR-19, Run: 070, P, 0, 213, 0, 89, 213, 0
INVAR-19, Run: 071, P, 5, 212, 0, 91, 212, 0
INVAR-19, Run: 072, P, 0, 205, 0, 85, 205, 0
INVAR-19, Run: 073, P, 2, 259, 0, 113, 259, 0
INVAR-19, Run: 074, P, 1, 258, 0, 112, 258, 0
INVAR-19, Run: 075, P, 3, 240, 0, 104, 240, 0
INVAR-19, Run: 076, P, 0, 229, 0, 97, 229, 0
INVAR-19, Run: 077, P, 3, 274, 0, 121, 274, 0
INVAR-19, Run: 078, P, 6, 261, 0, 116, 261, 0
INVAR-19, Run: 079, P, 2, 201, 0, 84, 201, 0
INVAR-19, Run: 080, P, 0, 239, 0, 102, 239, 0
INVAR-19, Run: 081, P, 4, 215, 0, 92, 215, 0
INVAR-19, Run: 082, P, 7, 256, 0, 114, 256, 0
INVAR-19, Run: 083, P, 4, 229, 0, 99, 229, 0
INVAR-19, Run: 084, P, 4, 215, 0, 92, 215, 0
INVAR-19, Run: 085, P, 3, 246, 0, 107, 246, 0
INVAR-19, Run: 086, P, 7, 228, 0, 100, 228, 0
INVAR-19, Run: 087, P, 2, 221, 0, 94, 221, 0
INVAR-19, Run: 088, P, 3, 204, 0, 86, 204, 0
INVAR-19, Run: 089, P, 2, 243, 0, 105, 243, 0
INVAR-19, Run: 090, P, 0, 237, 0, 101, 237, 0
INVAR-19, Run: 091, P, 2, 235, 0, 101, 235, 0
INVAR-19, Run: 092, P, 1, 238, 0, 102, 238, 0
INVAR-19, Run: 093, P, 1, 252, 0, 109, 252, 0
INVAR-19, Run: 094, P, 2, 231, 0, 99, 231, 0
INVAR-19, Run: 095, P, 5, 246, 0, 108, 246, 0
INVAR-19, Run: 096, P, 0, 229, 0, 97, 229, 0
INVAR-19, Run: 097, P, 1, 234, 0, 100, 234, 0
INVAR-19, Run: 098, P, 5, 222, 0, 96, 222, 0
INVAR-19, Run: 099, P, 2, 253, 0, 110, 253, 0
INVAR-19, Run: 100, P, 0, 253, 0, 109, 253, 0
INVAR-2, Run: 001, P, 1, 157, 0, 75, 217, 60
INVAR-2, Run: 002, P, 1, 223, 0, 108, 283, 60
INVAR-2, Run: 003, P, 2, 214, 0, 104, 274, 60
INVAR-2, Run: 004, P, 0, 210, 0, 101, 270, 60
INVAR-2, Run: 005, P, 4, 196, 0, 96, 256, 60
INVAR-2, Run: 006, P, 3, 205, 0, 100, 265, 60
INVAR-2, Run: 007, P, 0, 194, 0, 93, 254, 60
INVAR-2, Run: 008, P, 1, 195, 0, 94, 255, 60
INVAR-2, Run: 009, P, 4, 172, 0, 84, 232, 60
INVAR-2, Run: 010, P, 3, 201, 0, 98, 261, 60
INVAR-2, Run: 011, P, 2, 186, 0, 90, 246, 60
INVAR-2, Run: 012, P, 0, 210, 0, 101, 270, 60
INVAR-2, Run: 013, P, 2, 218, 0, 106, 278, 60
INVAR-2, Run: 014, P, 3, 211, 0, 103, 271, 60
INVAR-2, Run: 015, P, 2, 202, 0, 98, 262, 60
INVAR-2, Run: 016, P, 2, 180, 0, 87, 240, 60
INVAR-2, Run: 017, P, 1, 187, 0, 90, 247, 60
INVAR-2, Run: 018, P, 0, 200, 0, 96, 260, 60
INVAR-2, Run: 019, P, 1, 231, 0, 112, 291, 60
INVAR-2, Run: 020, P, 0, 220, 0, 106, 280, 60
INVAR-2, Run: 021, P, 2, 202, 0, 98, 262, 60
INVAR-2, Run: 022, P, 0, 222, 0, 107, 282, 60
INVAR-2, Run: 023, P, 1, 189, 0, 91, 249, 60
INVAR-2, Run: 024, P, 2, 224, 0, 109, 284, 60
INVAR-2, Run: 025, P, 0, 200, 0, 96, 260, 60
INVAR-2, Run: 026, P, 4, 220, 0, 108, 280, 60
INVAR-2, Run: 027, P, 1, 211, 0, 102, 271, 60
INVAR-2, Run: 028, P, 1, 209, 0, 101, 269, 60
INVAR-2, Run: 029, P, 3, 181, 0, 88, 241, 60
INVAR-2, Run: 030, P, 0, 216, 0, 104, 276, 60
INVAR-2, Run: 031, P, 1, 241, 0, 117, 301, 60
INVAR-2, Run: 032, P, 0, 190, 0, 91, 250, 60
INVAR-2, Run: 033, P, 1, 199, 0, 96, 259, 60
INVAR-2, Run: 034, P, 1, 203, 0, 98, 263, 60
INVAR-2, Run: 035, P, 0, 178, 0, 85, 238, 60
INVAR-2, Run: 036, P, 0, 230, 0, 111, 290, 60
INVAR-2, Run: 037, P, 0, 210, 0, 101, 270, 60
INVAR-2, Run: 038, P, 3, 197, 0, 96, 257, 60
INVAR-2, Run: 039, P, 2, 228, 0, 111, 288, 60
INVAR-2, Run: 040, P, 2, 168, 0, 81, 228, 60
INVAR-2, Run: 041, P, 6, 222, 0, 110, 282, 60
INVAR-2, Run: 042, P, 0, 204, 0, 98, 264, 60
INVAR-2, Run: 043, P, 2, 192, 0, 93, 252, 60
INVAR-2, Run: 044, P, 2, 188, 0, 91, 248, 60
INVAR-2, Run: 045, P, 1, 181, 0, 87, 241, 60
INVAR-2, Run: 046, P, 3, 195, 0, 95, 255, 60
INVAR-2, Run: 047, P, 3, 191, 0, 93, 251, 60
INVAR-2, Run: 048, P, 2, 176, 0, 85, 236, 60
INVAR-2, Run: 049, P, 0, 208, 0, 100, 268, 60
INVAR-2, Run: 050, P, 1, 205, 0, 99, 265, 60
INVAR-2, Run: 051, P, 3, 181, 0, 88, 241, 60
INVAR-2, Run: 052, P, 2, 250, 0, 122, 310, 60
INVAR-2, Run: 053, P, 1, 193, 0, 93, 253, 60
INVAR-2, Run: 054, P, 0, 242, 0, 117, 302, 60
INVAR-2, Run: 055, P, 3, 197, 0, 96, 257, 60
INVAR-2, Run: 056, P, 1, 203, 0, 98, 263, 60
INVAR-2, Run: 057, P, 1, 209, 0, 101, 269, 60
INVAR-2, Run: 058, P, 5, 171, 0, 84, 231, 60
INVAR-2, Run: 059, P, 0, 222, 0, 107, 282, 60
INVAR-2, Run: 060, P, 4, 190, 0, 93, 250, 60
INVAR-2, Run: 061, P, 1, 183, 0, 88, 243, 60
INVAR-2, Run: 062, P, 2, 206, 0, 100, 266, 60
INVAR-2, Run: 063, P, 0, 194, 0, 93, 254, 60
INVAR-2, Run: 064, P, 2, 204, 0, 99, 264, 60
INVAR-2, Run: 065, P, 2, 192, 0, 93, 252, 60
INVAR-2, Run: 066, P, 0, 188, 0, 90, 248, 60
INVAR-2, Run: 067, P, 0, 200, 0, 96, 260, 60
INVAR-2, Run: 068, P, 2, 186, 0, 90, 246, 60
INVAR-2, Run: 069, P, 1, 213, 0, 103, 273, 60
INVAR-2, Run: 070, P, 0, 238, 0, 115, 298, 60
INVAR-2, Run: 071, P, 1, 217, 0, 105, 277, 60
INVAR-2, Run: 072, P, 5, 219, 0, 108, 279, 60
INVAR-2, Run: 073, P, 0, 228, 0, 110, 288, 60
INVAR-2, Run: 074, P, 3, 211, 0, 103, 271, 60
INVAR-2, Run: 075, P, 0, 232, 0, 112, 292, 60
INVAR-2, Run: 076, P, 3, 211, 0, 103, 271, 60
INVAR-2, Run: 077, P, 0, 236, 0, 114, 296, 60
INVAR-2, Run: 078, P, 6, 150, 0, 74, 210, 60
INVAR-2, Run: 079, P, 2, 174, 0, 84, 234, 60
INVAR-2, Run: 080, P, 2, 202, 0, 98, 262, 60
INVAR-2, Run: 081, P, 3, 199, 0, 97, 259, 60
INVAR-2, Run: 082, P, 0, 174, 0, 83, 234, 60
INVAR-2, Run: 083, P, 0, 180, 0, 86, 240, 60
INVAR-2, Run: 084, P, 0, 186, 0, 89, 246, 60
INVAR-2, Run: 085, P, 4, 214, 0, 105, 274, 60
INVAR-2, Run: 086, P, 1, 205, 0, 99, 265, 60
INVAR-2, Run: 087, P, 0, 214, 0, 103, 274, 60
INVAR-2, Run: 088, P, 0, 228, 0, 110, 288, 60
INVAR-2, Run: 089, P, 2, 196, 0, 95, 256, 60
INVAR-2, Run: 090, P, 0, 204, 0, 98, 264, 60
INVAR-2, Run: 091, P, 2, 228, 0, 111, 288, 60
INVAR-2, Run: 092, P, 1, 217, 0, 105, 277, 60
INVAR-2, Run: 093, P, 3, 211, 0, 103, 271, 60
INVAR-2, Run: 094, P, 3, 183, 0, 89, 243, 60
INVAR-2, Run: 095, P, 0, 168, 0, 80, 228, 60
INVAR-2, Run: 096, P, 4, 180, 0, 88, 240, 60
INVAR-2, Run: 097, P, 0, 202, 0, 97, 262, 60
INVAR-2, Run: 098, P, 0, 230, 0, 111, 290, 60
INVAR-2, Run: 099, P, 4, 174, 0, 85, 234, 60
INVAR-2, Run: 100, P, 1, 223, 0, 108, 283, 60
INVAR-20, Run: 001, P, 5, 304, 0, 109, 304, 0
INVAR-20, Run: 002, P, 1, 260, 0, 85, 260, 0
INVAR-20, Run: 003, P, 2, 287, 0, 99, 287, 0
INVAR-20, Run: 004, P, 1, 254, 0, 82, 254, 0
INVAR-20, Run: 005, P, 1, 290, 0, 100, 290, 0
INVAR-20, Run: 006, P, 1, 286, 0, 98, 286, 0
INVAR-20, Run: 007, P, 2, 285, 0, 98, 285, 0
INVAR-20, Run: 008, P, 2, 303, 0, 107, 303, 0
INVAR-20, Run: 009, P, 2, 257, 0, 84, 257, 0
INVAR-20, Run: 010, P, 0, 321, 0, 115, 321, 0
INVAR-20, Run: 011, P, 3, 308, 0, 110, 308, 0
INVAR-20, Run: 012, P, 0, 315, 0, 112, 315, 0
INVAR-20, Run: 013, P, 0, 301, 0, 105, 301, 0
INVAR-20, Run: 014, P, 0, 293, 0, 101, 293, 0
INVAR-20, Run: 015, P, 0, 289, 0, 99, 289, 0
INVAR-20, Run: 016, P, 4, 323, 0, 118, 323, 0
INVAR-20, Run: 017, P, 1, 262, 0, 86, 262, 0
INVAR-20, Run: 018, P, 4, 269, 0, 91, 269, 0
INVAR-20, Run: 019, P, 0, 313, 0, 111, 313, 0
INVAR-20, Run: 020, P, 2, 263, 0, 87, 263, 0
INVAR-20, Run: 021, P, 6, 277, 0, 96, 277, 0
INVAR-20, Run: 022, P, 2, 313, 0, 112, 313, 0
INVAR-20, Run: 023, P, 2, 265, 0, 88, 265, 0
INVAR-20, Run: 024, P, 1, 258, 0, 84, 258, 0
INVAR-20, Run: 025, P, 4, 319, 0, 116, 319, 0
INVAR-20, Run: 026, P, 1, 256, 0, 83, 256, 0
INVAR-20, Run: 027, P, 3, 250, 0, 81, 250, 0
INVAR-20, Run: 028, P, 0, 319, 0, 114, 319, 0
INVAR-20, Run: 029, P, 0, 293, 0, 101, 293, 0
INVAR-20, Run: 030, P, 3, 292, 0, 102, 292, 0
INVAR-20, Run: 031, P, 1, 294, 0, 102, 294, 0
INVAR-20, Run: 032, P, 3, 286, 0, 99, 286, 0
INVAR-20, Run: 033, P, 2, 327, 0, 119, 327, 0
INVAR-20, Run: 034, P, 3, 354, 0, 133, 354, 0
INVAR-20, Run: 035, P, 0, 311, 0, 110, 311, 0
INVAR-20, Run: 036, P, 3, 242, 0, 77, 242, 0
INVAR-20, Run: 037, P, 1, 288, 0, 99, 288, 0
INVAR-20, Run: 038, P, 1, 282, 0, 96, 282, 0
INVAR-20, Run: 039, P, 0, 277, 0, 93, 277, 0
INVAR-20, Run: 040, P, 3, 294, 0, 103, 294, 0
INVAR-20, Run: 041, P, 4, 287, 0, 100, 287, 0
INVAR-20, Run: 042, P, 4, 279, 0, 96, 279, 0
INVAR-20, Run: 043, P, 5, 280, 0, 97, 280, 0
INVAR-20, Run: 044, P, 1, 298, 0, 104, 298, 0
INVAR-20, Run: 045, P, 2, 283, 0, 97, 283, 0
INVAR-20, Run: 046, P, 3, 294, 0, 103, 294, 0
INVAR-20, Run: 047, P, 4, 279, 0, 96, 279, 0
INVAR-20, Run: 048, P, 4, 273, 0, 93, 273, 0
INVAR-20, Run: 049, P, 0, 313, 0, 111, 313, 0
INVAR-20, Run: 050, P, 1, 302, 0, 106, 302, 0
INVAR-20, Run: 051, P, 0, 271, 0, 90, 271, 0
INVAR-20, Run: 052, P, 7, 284, 0, 100, 284, 0
INVAR-20, Run: 053, P, 2, 305, 0, 108, 305, 0
INVAR-20, Run: 054, P, 6, 299, 0, 107, 299, 0
INVAR-20, Run: 055, P, 2, 299, 0, 105, 299, 0
INVAR-20, Run: 056, P, 1, 254, 0, 82, 254, 0
INVAR-20, Run: 057, P, 4, 299, 0, 106, 299, 0
INVAR-20, Run: 058, P, 3, 290, 0, 101, 290, 0
INVAR-20, Run: 059, P, 0, 315, 0, 112, 315, 0
INVAR-20, Run: 060, P, 2, 311, 0, 111, 311, 0
INVAR-20, Run: 061, P, 0, 269, 0, 89, 269, 0
INVAR-20, Run: 062, P, 0, 293, 0, 101, 293, 0
INVAR-20, Run: 063, P, 2, 283, 0, 97, 283, 0
INVAR-20, Run: 064, P, 3, 322, 0, 117, 322, 0
INVAR-20, Run: 065, P, 1, 238, 0, 74, 238, 0
INVAR-20, Run: 066, P, 1, 288, 0, 99, 288, 0
INVAR-20, Run: 067, P, 4, 269, 0, 91, 269, 0
INVAR-20, Run: 068, P, 2, 275, 0, 93, 275, 0
INVAR-20, Run: 069, P, 1, 296, 0, 103, 296, 0
INVAR-20, Run: 070, P, 4, 327, 0, 120, 327, 0
INVAR-20, Run: 071, P, 1, 290, 0, 100, 290, 0
INVAR-20, Run: 072, P, 0, 265, 0, 87, 265, 0
INVAR-20, Run: 073, P, 0, 259, 0, 84, 259, 0
INVAR-20, Run: 074, P, 2, 299, 0, 105, 299, 0
INVAR-20, Run: 075, P, 1, 312, 0, 111, 312, 0
INVAR-20, Run: 076, P, 1, 296, 0, 103, 296, 0
INVAR-20, Run: 077, P, 5, 274, 0, 94, 274, 0
INVAR-20, Run: 078, P, 3, 312, 0, 112, 312, 0
INVAR-20, Run: 079, P, 1, 258, 0, 84, 258, 0
INVAR-20, Run: 080, P, 2, 295, 0, 103, 295, 0
INVAR-20, Run: 081, P, 3, 310, 0, 111, 310, 0
INVAR-20, Run: 082, P, 4, 273, 0, 93, 273, 0
INVAR-20, Run: 083, P, 2, 243, 0, 77, 243, 0
INVAR-20, Run: 084, P, 2, 293, 0, 102, 293, 0
INVAR-20, Run: 085, P, 1, 312, 0, 111, 312, 0
INVAR-20, Run: 086, P, 4, 299, 0, 106, 299, 0
INVAR-20, Run: 087, P, 2, 333, 0, 122, 333, 0
INVAR-20, Run: 088, P, 5, 326, 0, 120, 326, 0
INVAR-20, Run: 089, P, 1, 312, 0, 111, 312, 0
INVAR-20, Run: 090, P, 0, 261, 0, 85, 261, 0
INVAR-20, Run: 091, P, 0, 299, 0, 104, 299, 0
INVAR-20, Run: 092, P, 1, 282, 0, 96, 282, 0
INVAR-20, Run: 093, P, 2, 269, 0, 90, 269, 0
INVAR-20, Run: 094, P, 1, 276, 0, 93, 276, 0
INVAR-20, Run: 095, P, 3, 246, 0, 79, 246, 0
INVAR-20, Run: 096, P, 0, 303, 0, 106, 303, 0
INVAR-20, Run: 097, P, 2, 269, 0, 90, 269, 0
INVAR-20, Run: 098, P, 4, 303, 0, 108, 303, 0
INVAR-20, Run: 099, P, 0, 303, 0, 106, 303, 0
INVAR-20, Run: 100, P, 1, 290, 0, 100, 290, 0
INVAR-21, Run: 001, P, 3, 304, 0, 87, 304, 0
INVAR-21, Run: 002, P, 1, 356, 0, 112, 356, 0
INVAR-21, Run: 003, P, 3, 322, 0, 96, 322, 0
INVAR-21, Run: 004, P, 5, 342, 0, 107, 342, 0
INVAR-21, Run: 005, P, 1, 358, 0, 113, 358, 0
INVAR-21, Run: 006, P, 5, 330, 0, 101, 330, 0
INVAR-21, Run: 007, P, 0, 305, 0, 86, 305, 0
INVAR-21, Run: 008, P, 3, 368, 0, 119, 368, 0
INVAR-21, Run: 009, P, 2, 293, 0, 81, 293, 0
INVAR-21, Run: 010, P, 3, 308, 0, 89, 308, 0
INVAR-21, Run: 011, P, 3, 320, 0, 95, 320, 0
INVAR-21, Run: 012, P, 4, 337, 0, 104, 337, 0
INVAR-21, Run: 013, P, 1, 324, 0, 96, 324, 0
INVAR-21, Run: 014, P, 0, 309, 0, 88, 309, 0
INVAR-21, Run: 015, P, 2, 339, 0, 104, 339, 0
INVAR-21, Run: 016, P, 4, 339, 0, 105, 339, 0
INVAR-21, Run: 017, P, 1, 326, 0, 97, 326, 0
INVAR-21, Run: 018, P, 1, 348, 0, 108, 348, 0
INVAR-21, Run: 019, P, 0, 323, 0, 95, 323, 0
INVAR-21, Run: 020, P, 3, 338, 0, 104, 338, 0
INVAR-21, Run: 021, P, 2, 305, 0, 87, 305, 0
INVAR-21, Run: 022, P, 3, 340, 0, 105, 340, 0
INVAR-21, Run: 023, P, 0, 311, 0, 89, 311, 0
INVAR-21, Run: 024, P, 3, 324, 0, 97, 324, 0
INVAR-21, Run: 025, P, 1, 324, 0, 96, 324, 0
INVAR-21, Run: 026, P, 2, 327, 0, 98, 327, 0
INVAR-21, Run: 027, P, 2, 309, 0, 89, 309, 0
INVAR-21, Run: 028, P, 4, 319, 0, 95, 319, 0
INVAR-21, Run: 029, P, 3, 338, 0, 104, 338, 0
INVAR-21, Run: 030, P, 3, 320, 0, 95, 320, 0
INVAR-21, Run: 031, P, 0, 327, 0, 97, 327, 0
INVAR-21, Run: 032, P, 3, 332, 0, 101, 332, 0
INVAR-21, Run: 033, P, 7, 334, 0, 104, 334, 0
INVAR-21, Run: 034, P, 4, 325, 0, 98, 325, 0
INVAR-21, Run: 035, P, 4, 339, 0, 105, 339, 0
INVAR-21, Run: 036, P, 1, 332, 0, 100, 332, 0
INVAR-21, Run: 037, P, 0, 329, 0, 98, 329, 0
INVAR-21, Run: 038, P, 1, 336, 0, 102, 336, 0
INVAR-21, Run: 039, P, 1, 334, 0, 101, 334, 0
INVAR-21, Run: 040, P, 3, 348, 0, 109, 348, 0
INVAR-21, Run: 041, P, 0, 347, 0, 107, 347, 0
INVAR-21, Run: 042, P, 6, 289, 0, 81, 289, 0
INVAR-21, Run: 043, P, 1, 382, 0, 125, 382, 0
INVAR-21, Run: 044, P, 7, 330, 0, 102, 330, 0
INVAR-21, Run: 045, P, 2, 329, 0, 99, 329, 0
INVAR-21, Run: 046, P, 0, 331, 0, 99, 331, 0
INVAR-21, Run: 047, P, 0, 361, 0, 114, 361, 0
INVAR-21, Run: 048, P, 2, 299, 0, 84, 299, 0
INVAR-21, Run: 049, P, 2, 361, 0, 115, 361, 0
INVAR-21, Run: 050, P, 2, 363, 0, 116, 363, 0
INVAR-21, Run: 051, P, 1, 334, 0, 101, 334, 0
INVAR-21, Run: 052, P, 3, 328, 0, 99, 328, 0
INVAR-21, Run: 053, P, 0, 315, 0, 91, 315, 0
INVAR-21, Run: 054, P, 7, 286, 0, 80, 286, 0
INVAR-21, Run: 055, P, 1, 348, 0, 108, 348, 0
INVAR-21, Run: 056, P, 1, 292, 0, 80, 292, 0
INVAR-21, Run: 057, P, 5, 344, 0, 108, 344, 0
INVAR-21, Run: 058, P, 0, 359, 0, 113, 359, 0
INVAR-21, Run: 059, P, 2, 353, 0, 111, 353, 0
INVAR-21, Run: 060, P, 1, 344, 0, 106, 344, 0
INVAR-21, Run: 061, P, 1, 330, 0, 99, 330, 0
INVAR-21, Run: 062, P, 5, 282, 0, 77, 282, 0
INVAR-21, Run: 063, P, 2, 347, 0, 108, 347, 0
INVAR-21, Run: 064, P, 4, 325, 0, 98, 325, 0
INVAR-21, Run: 065, P, 2, 321, 0, 95, 321, 0
INVAR-21, Run: 066, P, 2, 329, 0, 99, 329, 0
INVAR-21, Run: 067, P, 3, 356, 0, 113, 356, 0
INVAR-21, Run: 068, P, 2, 331, 0, 100, 331, 0
INVAR-21, Run: 069, P, 3, 370, 0, 120, 370, 0
INVAR-21, Run: 070, P, 5, 334, 0, 103, 334, 0
INVAR-21, Run: 071, P, 6, 333, 0, 103, 333, 0
INVAR-21, Run: 072, P, 1, 328, 0, 98, 328, 0
INVAR-21, Run: 073, P, 0, 333, 0, 100, 333, 0
INVAR-21, Run: 074, P, 4, 335, 0, 103, 335, 0
INVAR-21, Run: 075, P, 0, 341, 0, 104, 341, 0
INVAR-21, Run: 076, P, 1, 338, 0, 103, 338, 0
INVAR-21, Run: 077, P, 1, 308, 0, 88, 308, 0
INVAR-21, Run: 078, P, 3, 340, 0, 105, 340, 0
INVAR-21, Run: 079, P, 5, 364, 0, 118, 364, 0
INVAR-21, Run: 080, P, 0, 347, 0, 107, 347, 0
INVAR-21, Run: 081, P, 2, 341, 0, 105, 341, 0
INVAR-21, Run: 082, P, 3, 318, 0, 94, 318, 0
INVAR-21, Run: 083, P, 0, 313, 0, 90, 313, 0
INVAR-21, Run: 084, P, 6, 323, 0, 98, 323, 0
INVAR-21, Run: 085, P, 1, 328, 0, 98, 328, 0
INVAR-21, Run: 086, P, 4, 341, 0, 106, 341, 0
INVAR-21, Run: 087, P, 2, 293, 0, 81, 293, 0
INVAR-21, Run: 088, P, 3, 346, 0, 108, 346, 0
INVAR-21, Run: 089, P, 3, 312, 0, 91, 312, 0
INVAR-21, Run: 090, P, 2, 339, 0, 104, 339, 0
INVAR-21, Run: 091, P, 2, 323, 0, 96, 323, 0
INVAR-21, Run: 092, P, 1, 312, 0, 90, 312, 0
INVAR-21, Run: 093, P, 1, 326, 0, 97, 326, 0
INVAR-21, Run: 094, P, 1, 338, 0, 103, 338, 0
INVAR-21, Run: 095, P, 2, 317, 0, 93, 317, 0
INVAR-21, Run: 096, P, 2, 329, 0, 99, 329, 0
INVAR-21, Run: 097, P, 3, 328, 0, 99, 328, 0
INVAR-21, Run: 098, P, 1, 340, 0, 104, 340, 0
INVAR-21, Run: 099, P, 3, 328, 0, 99, 328, 0
INVAR-21, Run: 100, P, 4, 357, 0, 114, 357, 0
INVAR-22, Run: 001, P, 2, 221, 0, 97, 242, 21
INVAR-22, Run: 002, P, 2, 245, 0, 109, 266, 21
INVAR-22, Run: 003, P, 3, 246, 0, 110, 267, 21
INVAR-22, Run: 004, P, 6, 227, 0, 102, 248, 21
INVAR-22, Run: 005, P, 0, 235, 0, 103, 256, 21
INVAR-22, Run: 006, P, 2, 207, 0, 90, 228, 21
INVAR-22, Run: 007, P, 3, 234, 0, 104, 255, 21
INVAR-22, Run: 008, P, 1, 226, 0, 99, 247, 21
INVAR-22, Run: 009, P, 3, 208, 0, 91, 229, 21
INVAR-22, Run: 010, P, 0, 231, 0, 101, 252, 21
INVAR-22, Run: 011, P, 0, 229, 0, 100, 250, 21
INVAR-22, Run: 012, P, 0, 233, 0, 102, 254, 21
INVAR-22, Run: 013, P, 1, 242, 0, 107, 263, 21
INVAR-22, Run: 014, P, 0, 209, 0, 90, 230, 21
INVAR-22, Run: 015, P, 4, 259, 0, 117, 280, 21
INVAR-22, Run: 016, P, 3, 240, 0, 107, 261, 21
INVAR-22, Run: 017, P, 2, 207, 0, 90, 228, 21
INVAR-22, Run: 018, P, 2, 255, 0, 114, 276, 21
INVAR-22, Run: 019, P, 0, 219, 0, 95, 240, 21
INVAR-22, Run: 020, P, 0, 217, 0, 94, 238, 21
INVAR-22, Run: 021, P, 5, 216, 0, 96, 237, 21
INVAR-22, Run: 022, P, 0, 235, 0, 103, 256, 21
INVAR-22, Run: 023, P, 1, 240, 0, 106, 261, 21
INVAR-22, Run: 024, P, 3, 220, 0, 97, 241, 21
INVAR-22, Run: 025, P, 5, 238, 0, 107, 259, 21
INVAR-22, Run: 026, P, 4, 223, 0, 99, 244, 21
INVAR-22, Run: 027, P, 2, 217, 0, 95, 238, 21
INVAR-22, Run: 028, P, 3, 242, 0, 108, 263, 21
INVAR-22, Run: 029, P, 2, 233, 0, 103, 254, 21
INVAR-22, Run: 030, P, 0, 225, 0, 98, 246, 21
INVAR-22, Run: 031, P, 1, 228, 0, 100, 249, 21
INVAR-22, Run: 032, P, 2, 229, 0, 101, 250, 21
INVAR-22, Run: 033, P, 1, 218, 0, 95, 239, 21
INVAR-22, Run: 034, P, 0, 213, 0, 92, 234, 21
INVAR-22, Run: 035, P, 1, 216, 0, 94, 237, 21
INVAR-22, Run: 036, P, 1, 242, 0, 107, 263, 21
INVAR-22, Run: 037, P, 1, 264, 0, 118, 285, 21
INVAR-22, Run: 038, P, 3, 224, 0, 99, 245, 21
INVAR-22, Run: 039, P, 7, 222, 0, 100, 243, 21
INVAR-22, Run: 040, P, 3, 214, 0, 94, 235, 21
INVAR-22, Run: 041, P, 1, 236, 0, 104, 257, 21
INVAR-22, Run: 042, P, 0, 219, 0, 95, 240, 21
INVAR-22, Run: 043, P, 8, 229, 0, 104, 250, 21
INVAR-22, Run: 044, P, 2, 273, 0, 123, 294, 21
INVAR-22, Run: 045, P, 0, 263, 0, 117, 284, 21
INVAR-22, Run: 046, P, 0, 211, 0, 91, 232, 21
INVAR-22, Run: 047, P, 1, 240, 0, 106, 261, 21
INVAR-22, Run: 048, P, 1, 256, 0, 114, 277, 21
INVAR-22, Run: 049, P, 0, 251, 0, 111, 272, 21
INVAR-22, Run: 050, P, 2, 253, 0, 113, 274, 21
INVAR-22, Run: 051, P, 1, 202, 0, 87, 223, 21
INVAR-22, Run: 052, P, 0, 209, 0, 90, 230, 21
INVAR-22, Run: 053, P, 1, 214, 0, 93, 235, 21
INVAR-22, Run: 054, P, 3, 232, 0, 103, 253, 21
INVAR-22, Run: 055, P, 0, 215, 0, 93, 236, 21
INVAR-22, Run: 056, P, 0, 239, 0, 105, 260, 21
INVAR-22, Run: 057, P, 4, 235, 0, 105, 256, 21
INVAR-22, Run: 058, P, 4, 229, 0, 102, 250, 21
INVAR-22, Run: 059, P, 4, 235, 0, 105, 256, 21
INVAR-22, Run: 060, P, 3, 224, 0, 99, 245, 21
INVAR-22, Run: 061, P, 1, 220, 0, 96, 241, 21
INVAR-22, Run: 062, P, 5, 250, 0, 113, 271, 21
INVAR-22, Run: 063, P, 0, 219, 0, 95, 240, 21
INVAR-22, Run: 064, P, 1, 198, 0, 85, 219, 21
INVAR-22, Run: 065, P, 2, 201, 0, 87, 222, 21
INVAR-22, Run: 066, P, 6, 245, 0, 111, 266, 21
INVAR-22, Run: 067, P, 6, 273, 0, 125, 294, 21
INVAR-22, Run: 068, P, 1, 230, 0, 101, 251, 21
INVAR-22, Run: 069, P, 1, 238, 0, 105, 259, 21
INVAR-22, Run: 070, P, 3, 234, 0, 104, 255, 21
INVAR-22, Run: 071, P, 0, 269, 0, 120, 290, 21
INVAR-22, Run: 072, P, 3, 258, 0, 116, 279, 21
INVAR-22, Run: 073, P, 3, 218, 0, 96, 239, 21
INVAR-22, Run: 074, P, 0, 231, 0, 101, 252, 21
INVAR-22, Run: 075, P, 3, 216, 0, 95, 237, 21
INVAR-22, Run: 076, P, 3, 250, 0, 112, 271, 21
INVAR-22, Run: 077, P, 3, 242, 0, 108, 263, 21
INVAR-22, Run: 078, P, 2, 207, 0, 90, 228, 21
INVAR-22, Run: 079, P, 3, 224, 0, 99, 245, 21
INVAR-22, Run: 080, P, 2, 225, 0, 99, 246, 21
INVAR-22, Run: 081, P, 0, 235, 0, 103, 256, 21
INVAR-22, Run: 082, P, 2, 225, 0, 99, 246, 21
INVAR-22, Run: 083, P, 1, 226, 0, 99, 247, 21
INVAR-22, Run: 084, P, 3, 246, 0, 110, 267, 21
INVAR-22, Run: 085, P, 2, 233, 0, 103, 254, 21
INVAR-22, Run: 086, P, 2, 211, 0, 92, 232, 21
INVAR-22, Run: 087, P, 1, 238, 0, 105, 259, 21
INVAR-22, Run: 088, P, 2, 217, 0, 95, 238, 21
