Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, D, CO, Y, PE, CE, E, F
INVAR-1, Run: 027, P, 0, 0, 0, 0, 0, 6, 48, 48, 0, 0, 9, 0
INVAR-1, Run: 028, P, 0, 0, 0, 0, 0, 11, 43, 43, 0, 0, 9, 0
INVAR-1, Run: 029, P, 0, 0, 0, 0, 0, 13, 41, 41, 0, 0, 9, 0
INVAR-1, Run: 030, P, 0, 0, 0, 0, 0, 24, 30, 30, 0, 0, 9, 0
INVAR-1, Run: 031, P, 0, 0, 0, 0, 0, 17, 37, 37, 0, 0, 9, 0
INVAR-1, Run: 032, P, 0, 0, 0, 0, 0, 14, 40, 40, 0, 0, 9, 0
INVAR-1, Run: 033, P, 0, 0, 0, 0, 0, 17, 37, 37, 0, 0, 9, 0
INVAR-1, Run: 034, P, 0, 0, 0, 0, 0, 11, 43, 43, 0, 0, 9, 0
INVAR-1, Run: 035, P, 0, 0, 0, 0, 0, 20, 34, 34, 0, 0, 9, 0
INVAR-1, Run: 036, P, 0, 0, 0, 0, 0, 4, 50, 50, 0, 0, 9, 0
INVAR-1, Run: 037, P, 0, 0, 0, 0, 0, 23, 31, 31, 0, 0, 9, 0
INVAR-1, Run: 038, P, 0, 0, 0, 0, 0, 18, 36, 36, 0, 0, 9, 0
INVAR-1, Run: 039, P, 0, 0, 0, 0, 0, 15, 39, 39, 0, 0, 9, 0
INVAR-1, Run: 040, P, 0, 0, 0, 0, 0, 18, 36, 36, 0, 0, 9, 0
INVAR-1, Run: 041, P, 0, 0, 0, 0, 0, 10, 44, 44, 0, 0, 9, 0
INVAR-1, Run: 042, P, 0, 0, 0, 0, 0, 25, 29, 29, 0, 0, 9, 0
INVAR-1, Run: 043, P, 0, 0, 0, 0, 0, 4, 50, 50, 0, 0, 9, 0
INVAR-1, Run: 044, P, 0, 0, 0, 0, 0, 5, 49, 49, 0, 0, 9, 0
INVAR-1, Run: 045, P, 0, 0, 1, 0, 0, 0, 55, 55, 0, 0, 9, 1
INVAR-1, Run: 046, P, 0, 0, 0, 0, 0, 29, 25, 25, 0, 0, 9, 0
INVAR-1, Run: 047, P, 0, 0, 0, 0, 0, 14, 40, 40, 0, 0, 9, 0
INVAR-1, Run: 048, P, 0, 0, 0, 0, 0, 10, 44, 44, 0, 0, 9, 0
INVAR-1, Run: 049, P, 0, 0, 0, 0, 0, 13, 41, 41, 0, 0, 9, 0
INVAR-1, Run: 050, P, 0, 0, 0, 0, 0, 6, 48, 48, 0, 0, 9, 0
INVAR-1, Run: 051, P, 0, 0, 0, 0, 0, 11, 43, 43, 0, 0, 9, 0
INVAR-1, Run: 052, P, 0, 0, 0, 0, 0, 12, 42, 42, 0, 0, 9, 0
INVAR-1, Run: 053, P, 0, 0, 0, 0, 0, 12, 42, 42, 0, 0, 9, 0
INVAR-1, Run: 054, P, 0, 0, 0, 0, 0, 4, 50, 50, 0, 0, 9, 0
INVAR-1, Run: 055, P, 0, 0, 0, 0, 0, 7, 47, 47, 0, 0, 9, 0
INVAR-1, Run: 056, P, 0, 0, 0, 0, 0, 16, 38, 38, 0, 0, 9, 0
INVAR-1, Run: 057, P, 0, 0, 0, 0, 0, 3, 51, 51, 0, 0, 9, 0
INVAR-1, Run: 058, P, 0, 0, 0, 0, 0, 8, 46, 46, 0, 0, 9, 0
INVAR-1, Run: 059, P, 0, 0, 0, 0, 0, 13, 41, 41, 0, 0, 9, 0
INVAR-1, Run: 060, P, 0, 0, 0, 0, 0, 19, 35, 35, 0, 0, 9, 0
INVAR-1, Run: 061, P, 0, 0, 0, 0, 0, 19, 35, 35, 0, 0, 9, 0
INVAR-1, Run: 062, P, 0, 0, 0, 0, 0, 12, 42, 42, 0, 0, 9, 0
INVAR-1, Run: 063, P, 0, 0, 0, 0, 0, 0, 54, 54, 0, 0, 9, 0
INVAR-1, Run: 064, P, 0, 0, 0, 0, 0, 2, 52, 52, 0, 0, 9, 0
INVAR-1, Run: 065, P, 0, 0, 0, 0, 0, 8, 46, 46, 0, 0, 9, 0
INVAR-1, Run: 066, P, 0, 0, 0, 0, 0, 7, 47, 47, 0, 0, 9, 0
INVAR-1, Run: 067, P, 0, 0, 0, 0, 0, 20, 34, 34, 0, 0, 9, 0
INVAR-1, Run: 068, P, 0, 0, 0, 0, 0, 14, 40, 40, 0, 0, 9, 0
INVAR-1, Run: 069, P, 0, 0, 0, 0, 0, 16, 38, 38, 0, 0, 9, 0
INVAR-1, Run: 070, P, 0, 0, 0, 0, 0, 6, 48, 48, 0, 0, 9, 0
INVAR-1, Run: 071, P, 0, 0, 0, 0, 0, 14, 40, 40, 0, 0, 9, 0
INVAR-1, Run: 072, P, 0, 0, 0, 0, 0, 2, 52, 52, 0, 0, 9, 0
INVAR-1, Run: 073, P, 0, 0, 0, 0, 0, 16, 38, 38, 0, 0, 9, 0
INVAR-1, Run: 074, P, 0, 0, 0, 0, 0, 9, 45, 45, 0, 0, 9, 0
INVAR-1, Run: 075, P, 0, 0, 0, 0, 0, 6, 48, 48, 0, 0, 9, 0
INVAR-1, Run: 076, P, 0, 0, 0, 0, 0, 8, 46, 46, 0, 0, 9, 0
INVAR-1, Run: 077, P, 0, 0, 0, 0, 0, 9, 45, 45, 0, 0, 9, 0
INVAR-1, Run: 078, P, 0, 0, 0, 0, 0, 15, 39, 39, 0, 0, 9, 0
INVAR-1, Run: 079, P, 0, 0, 0, 0, 0, 24, 30, 30, 0, 0, 9, 0
INVAR-1, Run: 080, P, 0, 0, 0, 0, 0, 2, 52, 52, 0, 0, 9, 0
INVAR-1, Run: 081, P, 0, 0, 0, 0, 0, 11, 43, 43, 0, 0, 9, 0
INVAR-1, Run: 082, P, 0, 0, 0, 0, 0, 0, 54, 54, 0, 0, 9, 0
INVAR-1, Run: 083, P, 0, 0, 0, 0, 0, 21, 33, 33, 0, 0, 9, 0
INVAR-1, Run: 084, P, 0, 0, 0, 0, 0, 3, 51, 51, 0, 0, 9, 0
INVAR-1, Run: 085, P, 0, 0, 0, 0, 0, 2, 52, 52, 0, 0, 9, 0
INVAR-1, Run: 086, P, 0, 0, 0, 0, 0, 24, 30, 30, 0, 0, 9, 0
INVAR-1, Run: 087, P, 0, 0, 0, 0, 0, 3, 51, 51, 0, 0, 9, 0
INVAR-1, Run: 088, P, 0, 0, 0, 0, 0, 6, 48, 48, 0, 0, 9, 0
INVAR-1, Run: 089, P, 0, 0, 0, 0, 0, 6, 48, 48, 0, 0, 9, 0
INVAR-1, Run: 090, P, 0, 0, 0, 0, 0, 0, 54, 54, 0, 0, 9, 0
INVAR-1, Run: 091, P, 0, 0, 0, 0, 0, 8, 46, 46, 0, 0, 9, 0
INVAR-1, Run: 092, P, 0, 0, 0, 0, 0, 6, 48, 48, 0, 0, 9, 0
INVAR-1, Run: 093, P, 0, 0, 0, 0, 0, 16, 38, 38, 0, 0, 9, 0
INVAR-1, Run: 094, P, 0, 0, 0, 0, 0, 15, 39, 39, 0, 0, 9, 0
INVAR-1, Run: 095, P, 0, 0, 0, 0, 0, 14, 40, 40, 0, 0, 9, 0
INVAR-1, Run: 096, P, 0, 0, 0, 0, 0, 11, 43, 43, 0, 0, 9, 0
INVAR-1, Run: 097, P, 0, 0, 0, 0, 0, 10, 44, 44, 0, 0, 9, 0
INVAR-1, Run: 098, P, 0, 0, 0, 0, 0, 16, 38, 38, 0, 0, 9, 0
INVAR-1, Run: 099, P, 0, 0, 0, 0, 0, 27, 27, 27, 0, 0, 9, 0
INVAR-1, Run: 100, P, 0, 0, 0, 0, 0, 19, 35, 35, 0, 0, 9, 0
INVAR-10, Run: 001, P, 0, 0, 0, 0, 0, 10, 590, 590, 0, 0, 100, 0
INVAR-10, Run: 002, P, 0, 0, 0, 0, 0, 0, 600, 600, 0, 0, 100, 0
INVAR-10, Run: 003, P, 0, 0, 0, 0, 0, 17, 583, 583, 0, 0, 100, 0
INVAR-10, Run: 004, P, 0, 0, 0, 0, 0, 4, 596, 596, 0, 0, 100, 0
INVAR-10, Run: 005, P, 0, 0, 0, 0, 0, 17, 583, 583, 0, 0, 100, 0
INVAR-10, Run: 006, P, 0, 0, 0, 0, 0, 48, 552, 552, 0, 0, 100, 0
INVAR-10, Run: 007, P, 0, 0, 0, 0, 0, 56, 544, 544, 0, 0, 100, 0
INVAR-10, Run: 008, P, 0, 0, 0, 0, 0, 11, 589, 589, 0, 0, 100, 0
INVAR-10, Run: 009, P, 0, 0, 0, 0, 0, 35, 565, 565, 0, 0, 100, 0
INVAR-10, Run: 010, P, 0, 0, 0, 0, 0, 20, 580, 580, 0, 0, 100, 0
INVAR-10, Run: 011, P, 0, 0, 0, 0, 0, 40, 560, 560, 0, 0, 100, 0
INVAR-10, Run: 012, P, 0, 0, 0, 0, 0, 45, 555, 555, 0, 0, 100, 0
INVAR-10, Run: 013, P, 0, 0, 0, 0, 0, 11, 589, 589, 0, 0, 100, 0
INVAR-10, Run: 014, P, 0, 0, 0, 0, 0, 19, 581, 581, 0, 0, 100, 0
INVAR-10, Run: 015, P, 0, 0, 0, 0, 0, 52, 548, 548, 0, 0, 100, 0
INVAR-10, Run: 016, P, 0, 0, 0, 0, 0, 19, 581, 581, 0, 0, 100, 0
INVAR-10, Run: 017, P, 0, 0, 0, 0, 0, 8, 592, 592, 0, 0, 100, 0
INVAR-10, Run: 018, P, 0, 0, 0, 0, 0, 7, 593, 593, 0, 0, 100, 0
INVAR-10, Run: 019, P, 0, 0, 0, 0, 0, 30, 570, 570, 0, 0, 100, 0
INVAR-10, Run: 020, P, 0, 0, 0, 0, 0, 13, 587, 587, 0, 0, 100, 0
INVAR-10, Run: 021, P, 0, 0, 0, 0, 0, 42, 558, 558, 0, 0, 100, 0
INVAR-10, Run: 022, P, 0, 0, 0, 0, 0, 7, 593, 593, 0, 0, 100, 0
INVAR-10, Run: 023, P, 0, 0, 0, 0, 0, 37, 563, 563, 0, 0, 100, 0
INVAR-10, Run: 024, P, 0, 0, 0, 0, 0, 18, 582, 582, 0, 0, 100, 0
INVAR-10, Run: 025, P, 0, 0, 0, 0, 0, 15, 585, 585, 0, 0, 100, 0
INVAR-10, Run: 026, P, 0, 0, 0, 0, 0, 22, 578, 578, 0, 0, 100, 0
INVAR-10, Run: 027, P, 0, 0, 0, 0, 0, 11, 589, 589, 0, 0, 100, 0
INVAR-10, Run: 028, P, 0, 0, 0, 0, 0, 15, 585, 585, 0, 0, 100, 0
INVAR-10, Run: 029, P, 0, 0, 0, 0, 0, 26, 574, 574, 0, 0, 100, 0
INVAR-10, Run: 030, P, 0, 0, 0, 0, 0, 54, 546, 546, 0, 0, 100, 0
INVAR-10, Run: 031, P, 0, 0, 0, 0, 0, 13, 587, 587, 0, 0, 100, 0
INVAR-10, Run: 032, P, 0, 0, 0, 0, 0, 29, 571, 571, 0, 0, 100, 0
INVAR-10, Run: 033, P, 0, 0, 0, 0, 0, 7, 593, 593, 0, 0, 100, 0
INVAR-10, Run: 034, P, 0, 0, 0, 0, 0, 1, 599, 599, 0, 0, 100, 0
INVAR-10, Run: 035, P, 0, 0, 0, 0, 0, 19, 581, 581, 0, 0, 100, 0
INVAR-10, Run: 036, P, 0, 0, 0, 0, 0, 28, 572, 572, 0, 0, 100, 0
INVAR-10, Run: 037, P, 0, 0, 0, 0, 0, 73, 527, 527, 0, 0, 100, 0
INVAR-10, Run: 038, P, 0, 0, 0, 0, 0, 11, 589, 589, 0, 0, 100, 0
INVAR-10, Run: 039, P, 0, 0, 0, 0, 0, 11, 589, 589, 0, 0, 100, 0
INVAR-10, Run: 040, P, 0, 0, 0, 0, 0, 11, 589, 589, 0, 0, 100, 0
INVAR-10, Run: 041, P, 0, 0, 0, 0, 0, 28, 572, 572, 0, 0, 100, 0
INVAR-10, Run: 042, P, 0, 0, 0, 0, 0, 43, 557, 557, 0, 0, 100, 0
INVAR-10, Run: 043, P, 0, 0, 0, 0, 0, 73, 527, 527, 0, 0, 100, 0
INVAR-10, Run: 044, P, 0, 0, 0, 0, 0, 33, 567, 567, 0, 0, 100, 0
INVAR-10, Run: 045, P, 0, 0, 0, 0, 0, 104, 496, 496, 0, 0, 100, 0
INVAR-10, Run: 046, P, 0, 0, 0, 0, 0, 9, 591, 591, 0, 0, 100, 0
INVAR-10, Run: 047, P, 0, 0, 0, 0, 0, 33, 567, 567, 0, 0, 100, 0
INVAR-10, Run: 048, P, 0, 0, 0, 0, 0, 12, 588, 588, 0, 0, 100, 0
INVAR-10, Run: 049, P, 0, 0, 0, 0, 0, 46, 554, 554, 0, 0, 100, 0
INVAR-10, Run: 050, P, 0, 0, 0, 0, 0, 23, 577, 577, 0, 0, 100, 0
INVAR-10, Run: 051, P, 0, 0, 0, 0, 0, 31, 569, 569, 0, 0, 100, 0
INVAR-10, Run: 052, P, 0, 0, 0, 0, 0, 22, 578, 578, 0, 0, 100, 0
INVAR-10, Run: 053, P, 0, 0, 0, 0, 0, 39, 561, 561, 0, 0, 100, 0
INVAR-10, Run: 054, P, 0, 0, 0, 0, 0, 15, 585, 585, 0, 0, 100, 0
INVAR-10, Run: 055, P, 0, 0, 0, 0, 0, 38, 562, 562, 0, 0, 100, 0
INVAR-10, Run: 056, P, 0, 0, 0, 0, 0, 28, 572, 572, 0, 0, 100, 0
INVAR-10, Run: 057, P, 0, 0, 0, 0, 0, 10, 590, 590, 0, 0, 100, 0
INVAR-10, Run: 058, P, 0, 0, 0, 0, 0, 3, 597, 597, 0, 0, 100, 0
INVAR-10, Run: 059, P, 0, 0, 0, 0, 0, 16, 584, 584, 0, 0, 100, 0
INVAR-10, Run: 060, P, 0, 0, 0, 0, 0, 19, 581, 581, 0, 0, 100, 0
INVAR-10, Run: 061, P, 0, 0, 0, 0, 0, 29, 571, 571, 0, 0, 100, 0
INVAR-10, Run: 062, P, 0, 0, 0, 0, 0, 10, 590, 590, 0, 0, 100, 0
INVAR-10, Run: 063, P, 0, 0, 0, 0, 0, 54, 546, 546, 0, 0, 100, 0
INVAR-10, Run: 064, P, 0, 0, 0, 0, 0, 36, 564, 564, 0, 0, 100, 0
INVAR-10, Run: 065, P, 0, 0, 0, 0, 0, 16, 584, 584, 0, 0, 100, 0
INVAR-10, Run: 066, P, 0, 0, 0, 0, 0, 80, 520, 520, 0, 0, 100, 0
INVAR-10, Run: 067, P, 0, 0, 0, 0, 0, 63, 537, 537, 0, 0, 100, 0
INVAR-10, Run: 068, P, 0, 0, 0, 0, 0, 17, 583, 583, 0, 0, 100, 0
INVAR-10, Run: 069, P, 0, 0, 0, 0, 0, 23, 577, 577, 0, 0, 100, 0
INVAR-10, Run: 070, P, 0, 0, 0, 0, 0, 10, 590, 590, 0, 0, 100, 0
INVAR-10, Run: 071, P, 0, 0, 0, 0, 0, 38, 562, 562, 0, 0, 100, 0
INVAR-10, Run: 072, P, 0, 0, 0, 0, 0, 15, 585, 585, 0, 0, 100, 0
INVAR-10, Run: 073, P, 0, 0, 0, 0, 0, 49, 551, 551, 0, 0, 100, 0
INVAR-10, Run: 074, P, 0, 0, 0, 0, 0, 22, 578, 578, 0, 0, 100, 0
INVAR-10, Run: 075, P, 0, 0, 0, 0, 0, 6, 594, 594, 0, 0, 100, 0
INVAR-10, Run: 076, P, 0, 0, 0, 0, 0, 17, 583, 583, 0, 0, 100, 0
INVAR-10, Run: 077, P, 0, 0, 0, 0, 0, 8, 592, 592, 0, 0, 100, 0
INVAR-10, Run: 078, P, 0, 0, 0, 0, 0, 19, 581, 581, 0, 0, 100, 0
INVAR-10, Run: 079, P, 0, 0, 0, 0, 0, 50, 550, 550, 0, 0, 100, 0
INVAR-10, Run: 080, P, 0, 0, 0, 0, 0, 10, 590, 590, 0, 0, 100, 0
INVAR-10, Run: 081, P, 0, 0, 0, 0, 0, 18, 582, 582, 0, 0, 100, 0
INVAR-10, Run: 082, P, 0, 0, 0, 0, 0, 6, 594, 594, 0, 0, 100, 0
INVAR-10, Run: 083, P, 0, 0, 0, 0, 0, 34, 566, 566, 0, 0, 100, 0
INVAR-10, Run: 084, P, 0, 0, 0, 0, 0, 17, 583, 583, 0, 0, 100, 0
INVAR-10, Run: 085, P, 0, 0, 0, 0, 0, 36, 564, 564, 0, 0, 100, 0
INVAR-10, Run: 086, P, 0, 0, 0, 0, 0, 3, 597, 597, 0, 0, 100, 0
INVAR-10, Run: 087, P, 0, 0, 0, 0, 0, 13, 587, 587, 0, 0, 100, 0
INVAR-10, Run: 088, P, 0, 0, 0, 0, 0, 6, 594, 594, 0, 0, 100, 0
INVAR-10, Run: 089, P, 0, 0, 0, 0, 0, 34, 566, 566, 0, 0, 100, 0
INVAR-10, Run: 090, P, 0, 0, 0, 0, 0, 7, 593, 593, 0, 0, 100, 0
INVAR-10, Run: 091, P, 0, 0, 0, 0, 0, 6, 594, 594, 0, 0, 100, 0
INVAR-10, Run: 092, P, 0, 0, 0, 0, 0, 59, 541, 541, 0, 0, 100, 0
INVAR-10, Run: 093, P, 0, 0, 0, 0, 0, 38, 562, 562, 0, 0, 100, 0
INVAR-10, Run: 094, P, 0, 0, 0, 0, 0, 28, 572, 572, 0, 0, 100, 0
INVAR-10, Run: 095, P, 0, 0, 0, 0, 0, 30, 570, 570, 0, 0, 100, 0
INVAR-10, Run: 096, P, 0, 0, 0, 0, 0, 30, 570, 570, 0, 0, 100, 0
INVAR-10, Run: 097, P, 0, 0, 0, 0, 0, 19, 581, 581, 0, 0, 100, 0
INVAR-10, Run: 098, P, 0, 0, 0, 0, 0, 52, 548, 548, 0, 0, 100, 0
INVAR-10, Run: 099, P, 0, 0, 0, 0, 0, 1, 599, 599, 0, 0, 100, 0
INVAR-10, Run: 100, P, 0, 0, 0, 0, 0, 28, 572, 572, 0, 0, 100, 0
INVAR-2, Run: 001, P, 0, 0, 0, 0, 0, 35, 133, 133, 0, 0, 28, 0
INVAR-2, Run: 002, P, 0, 0, 0, 0, 0, 4, 164, 164, 0, 0, 28, 0
INVAR-2, Run: 003, P, 0, 0, 0, 0, 0, 20, 148, 148, 0, 0, 28, 0
INVAR-2, Run: 004, P, 0, 0, 0, 0, 0, 30, 138, 138, 0, 0, 28, 0
INVAR-2, Run: 005, P, 0, 0, 0, 0, 0, 8, 160, 160, 0, 0, 28, 0
INVAR-2, Run: 006, P, 0, 0, 0, 0, 0, 11, 157, 157, 0, 0, 28, 0
INVAR-2, Run: 007, P, 0, 0, 0, 0, 0, 20, 148, 148, 0, 0, 28, 0
INVAR-2, Run: 008, P, 0, 0, 0, 0, 0, 42, 126, 126, 0, 0, 28, 0
INVAR-2, Run: 009, P, 0, 0, 0, 0, 0, 3, 165, 165, 0, 0, 28, 0
INVAR-2, Run: 010, P, 0, 0, 0, 0, 0, 20, 148, 148, 0, 0, 28, 0
INVAR-2, Run: 011, P, 0, 0, 0, 0, 0, 5, 163, 163, 0, 0, 28, 0
INVAR-2, Run: 012, P, 0, 0, 0, 0, 0, 14, 154, 154, 0, 0, 28, 0
INVAR-2, Run: 013, P, 0, 0, 0, 0, 0, 5, 163, 163, 0, 0, 28, 0
INVAR-2, Run: 014, P, 0, 0, 0, 0, 0, 7, 161, 161, 0, 0, 28, 0
INVAR-2, Run: 015, P, 0, 0, 0, 0, 0, 19, 149, 149, 0, 0, 28, 0
INVAR-2, Run: 016, P, 0, 0, 0, 0, 0, 10, 158, 158, 0, 0, 28, 0
INVAR-2, Run: 017, P, 0, 0, 0, 0, 0, 25, 143, 143, 0, 0, 28, 0
INVAR-2, Run: 018, P, 0, 0, 0, 0, 0, 7, 161, 161, 0, 0, 28, 0
INVAR-2, Run: 019, P, 0, 0, 0, 0, 0, 27, 141, 141, 0, 0, 28, 0
INVAR-2, Run: 020, P, 0, 0, 0, 0, 0, 16, 152, 152, 0, 0, 28, 0
INVAR-2, Run: 021, P, 0, 0, 0, 0, 0, 0, 168, 168, 0, 0, 28, 0
INVAR-2, Run: 022, P, 0, 0, 0, 0, 0, 21, 147, 147, 0, 0, 28, 0
INVAR-2, Run: 023, P, 0, 0, 0, 0, 0, 10, 158, 158, 0, 0, 28, 0
INVAR-2, Run: 024, P, 0, 0, 0, 0, 0, 27, 141, 141, 0, 0, 28, 0
INVAR-2, Run: 025, P, 0, 0, 0, 0, 0, 1, 167, 167, 0, 0, 28, 0
INVAR-2, Run: 026, P, 0, 0, 0, 0, 0, 8, 160, 160, 0, 0, 28, 0
INVAR-2, Run: 027, P, 0, 0, 0, 0, 0, 16, 152, 152, 0, 0, 28, 0
INVAR-2, Run: 028, P, 0, 0, 0, 0, 0, 2, 166, 166, 0, 0, 28, 0
INVAR-2, Run: 029, P, 0, 0, 0, 0, 0, 7, 161, 161, 0, 0, 28, 0
INVAR-2, Run: 030, P, 0, 0, 0, 0, 0, 8, 160, 160, 0, 0, 28, 0
INVAR-2, Run: 031, P, 0, 0, 0, 0, 0, 7, 161, 161, 0, 0, 28, 0
INVAR-2, Run: 032, P, 0, 0, 0, 0, 0, 26, 142, 142, 0, 0, 28, 0
INVAR-2, Run: 033, P, 0, 0, 0, 0, 0, 32, 136, 136, 0, 0, 28, 0
INVAR-2, Run: 034, P, 0, 0, 0, 0, 0, 6, 162, 162, 0, 0, 28, 0
INVAR-2, Run: 035, P, 0, 0, 0, 0, 0, 20, 148, 148, 0, 0, 28, 0
INVAR-2, Run: 036, P, 0, 0, 0, 0, 0, 16, 152, 152, 0, 0, 28, 0
INVAR-2, Run: 037, P, 0, 0, 0, 0, 0, 27, 141, 141, 0, 0, 28, 0
INVAR-2, Run: 038, P, 0, 0, 0, 0, 0, 15, 153, 153, 0, 0, 28, 0
INVAR-2, Run: 039, P, 0, 0, 0, 0, 0, 13, 155, 155, 0, 0, 28, 0
INVAR-2, Run: 040, P, 0, 0, 0, 0, 0, 20, 148, 148, 0, 0, 28, 0
INVAR-2, Run: 041, P, 0, 0, 0, 0, 0, 12, 156, 156, 0, 0, 28, 0
INVAR-2, Run: 042, P, 0, 0, 0, 0, 0, 14, 154, 154, 0, 0, 28, 0
INVAR-2, Run: 043, P, 0, 0, 0, 0, 0, 23, 145, 145, 0, 0, 28, 0
INVAR-2, Run: 044, P, 0, 0, 0, 0, 0, 16, 152, 152, 0, 0, 28, 0
INVAR-2, Run: 045, P, 0, 0, 0, 0, 0, 9, 159, 159, 0, 0, 28, 0
INVAR-2, Run: 046, P, 0, 0, 0, 0, 0, 10, 158, 158, 0, 0, 28, 0
INVAR-2, Run: 047, P, 0, 0, 0, 0, 0, 41, 127, 127, 0, 0, 28, 0
INVAR-2, Run: 048, P, 0, 0, 0, 0, 0, 16, 152, 152, 0, 0, 28, 0
INVAR-2, Run: 049, P, 0, 0, 0, 0, 0, 12, 156, 156, 0, 0, 28, 0
INVAR-2, Run: 050, P, 0, 0, 0, 0, 0, 24, 144, 144, 0, 0, 28, 0
INVAR-2, Run: 051, P, 0, 0, 0, 0, 0, 24, 144, 144, 0, 0, 28, 0
INVAR-2, Run: 052, P, 0, 0, 0, 0, 0, 5, 163, 163, 0, 0, 28, 0
INVAR-2, Run: 053, P, 0, 0, 0, 0, 0, 5, 163, 163, 0, 0, 28, 0
INVAR-2, Run: 054, P, 0, 0, 0, 0, 0, 37, 131, 131, 0, 0, 28, 0
INVAR-2, Run: 055, P, 0, 0, 0, 0, 0, 11, 157, 157, 0, 0, 28, 0
INVAR-2, Run: 056, P, 0, 0, 0, 0, 0, 14, 154, 154, 0, 0, 28, 0
INVAR-2, Run: 057, P, 0, 0, 0, 0, 0, 12, 156, 156, 0, 0, 28, 0
INVAR-2, Run: 058, P, 0, 0, 0, 0, 0, 24, 144, 144, 0, 0, 28, 0
INVAR-2, Run: 059, P, 0, 0, 0, 0, 0, 11, 157, 157, 0, 0, 28, 0
INVAR-2, Run: 060, P, 0, 0, 0, 0, 0, 28, 140, 140, 0, 0, 28, 0
INVAR-2, Run: 061, P, 0, 0, 0, 0, 0, 2, 166, 166, 0, 0, 28, 0
INVAR-2, Run: 062, P, 0, 0, 0, 0, 0, 8, 160, 160, 0, 0, 28, 0
INVAR-2, Run: 063, P, 0, 0, 0, 0, 0, 58, 110, 110, 0, 0, 28, 0
INVAR-2, Run: 064, P, 0, 0, 0, 0, 0, 10, 158, 158, 0, 0, 28, 0
INVAR-2, Run: 065, P, 0, 0, 0, 0, 0, 23, 145, 145, 0, 0, 28, 0
INVAR-2, Run: 066, P, 0, 0, 0, 0, 0, 7, 161, 161, 0, 0, 28, 0
INVAR-2, Run: 067, P, 0, 0, 0, 0, 0, 18, 150, 150, 0, 0, 28, 0
INVAR-2, Run: 068, P, 0, 0, 0, 0, 0, 31, 137, 137, 0, 0, 28, 0
INVAR-2, Run: 069, P, 0, 0, 0, 0, 0, 17, 151, 151, 0, 0, 28, 0
INVAR-2, Run: 070, P, 0, 0, 0, 0, 0, 5, 163, 163, 0, 0, 28, 0
INVAR-2, Run: 071, P, 0, 0, 0, 0, 0, 27, 141, 141, 0, 0, 28, 0
INVAR-2, Run: 072, P, 0, 0, 0, 0, 0, 15, 153, 153, 0, 0, 28, 0
