Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
M1,1,100,58,0,0,0,58
M1,10,100,57,0,0,0,57
M1,11,100,44,0,0,0,44
M1,12,100,49,0,0,0,49
M1,2,100,61,0,0,0,61
M1,3,100,55,0,0,0,55
M1,4,100,54,0,0,0,54
M1,5,100,56,0,0,0,56
M1,6,100,53,0,0,0,53
M1,7,100,50,0,0,0,50
M1,8,100,58,0,0,0,58
M1,9,100,56,0,0,0,56
M2,1,100,58,0,0,0,58
M2,10,100,57,0,0,0,57
M2,11,100,44,0,0,0,44
M2,12,100,49,0,0,0,49
M2,2,100,61,0,0,0,61
M2,3,100,55,0,0,0,55
M2,4,100,54,0,0,0,54
M2,5,100,56,0,0,0,56
M2,6,100,53,0,0,0,53
M2,7,100,50,0,0,0,50
M2,8,100,58,0,0,0,58
M2,9,100,56,0,0,0,56
M3,1,100,46,0,0,0,46
M3,10,100,11,0,0,0,11
M3,11,100,36,0,0,0,36
M3,12,100,19,0,0,0,19
M3,13,100,39,0,0,0,39
M3,14,100,36,0,0,0,36
M3,15,100,7,0,0,0,7
M3,16,100,26,0,0,0,26
M3,17,100,14,0,0,0,14
M3,18,100,12,0,0,0,12
M3,19,100,34,0,0,0,34
M3,2,100,28,0,0,0,28
M3,20,100,33,0,0,0,33
M3,21,100,13,0,0,0,13
M3,22,100,17,0,0,0,17
M3,3,100,38,0,0,0,38
M3,4,100,30,0,0,0,30
M3,5,100,34,0,0,0,34
M3,6,100,16,0,0,0,16
M3,7,100,33,0,0,0,33
M3,8,100,28,0,0,0,28
M3,9,100,11,0,0,0,11
M4,1,100,46,0,0,0,46
M4,10,100,11,0,0,0,11
M4,11,100,36,0,0,0,36
M4,12,100,19,0,0,0,19
M4,13,100,39,0,0,0,39
M4,14,100,36,0,0,0,36
M4,15,100,7,0,0,0,7
M4,16,100,26,0,0,0,26
M4,17,100,14,0,0,0,14
M4,18,100,12,0,0,0,12
M4,19,100,34,0,0,0,34
M4,2,100,28,0,0,0,28
M4,20,100,33,0,0,0,33
M4,21,100,13,0,0,0,13
M4,22,100,17,0,0,0,17
M4,3,100,38,0,0,0,38
M4,4,100,30,0,0,0,30
M4,5,100,34,0,0,0,34
M4,6,100,16,0,0,0,16
M4,7,100,33,0,0,0,33
M4,8,100,28,0,0,0,28
M4,9,100,11,0,0,0,11
M5,1,100,59,0,0,0,59
M5,2,100,52,0,0,0,52
M5,3,100,56,0,0,0,56
M5,4,100,61,0,0,0,61
M5,5,100,62,0,0,0,62
M5,6,100,61,0,0,0,61
