Input Number, Run_Number, Result@ 100, A1, F1, F1P, A2, F2, F2P
16, Run: 068, E, 30, 0, 5, 0, 5, 0
16, Run: 069, E, 30, 0, 5, 0, 5, 0
16, Run: 070, E, 30, 0, 5, 0, 5, 0
16, Run: 071, E, 31, 0, 5, 0, 5, 0
16, Run: 072, E, 30, 0, 5, 0, 5, 0
16, Run: 073, E, 30, 0, 5, 0, 5, 0
16, Run: 074, E, 30, 0, 5, 0, 5, 0
16, Run: 075, E, 30, 0, 5, 0, 5, 0
16, Run: 076, E, 30, 0, 5, 0, 5, 0
16, Run: 077, E, 30, 0, 5, 0, 5, 0
16, Run: 078, E, 31, 0, 5, 0, 5, 0
16, Run: 079, E, 30, 0, 5, 0, 5, 0
16, Run: 080, E, 31, 0, 5, 0, 5, 0
16, Run: 081, E, 30, 0, 5, 0, 5, 0
16, Run: 082, E, 30, 0, 5, 0, 5, 0
16, Run: 083, E, 31, 0, 5, 0, 5, 0
16, Run: 084, E, 30, 0, 5, 0, 5, 0
16, Run: 085, E, 30, 0, 5, 0, 5, 0
16, Run: 086, E, 31, 0, 5, 0, 5, 0
16, Run: 087, E, 31, 0, 5, 0, 5, 0
16, Run: 088, E, 30, 0, 5, 0, 5, 0
16, Run: 089, E, 31, 0, 5, 0, 5, 0
16, Run: 090, E, 31, 0, 5, 0, 5, 0
16, Run: 091, E, 31, 0, 5, 0, 5, 0
16, Run: 092, E, 32, 0, 5, 0, 5, 0
16, Run: 093, E, 32, 0, 5, 0, 5, 0
16, Run: 094, E, 30, 0, 5, 0, 5, 0
16, Run: 095, E, 30, 0, 5, 0, 5, 0
16, Run: 096, E, 30, 0, 5, 0, 5, 0
16, Run: 097, E, 30, 0, 5, 0, 5, 0
16, Run: 098, E, 30, 0, 5, 0, 5, 0
16, Run: 099, E, 30, 0, 5, 0, 5, 0
16, Run: 100, E, 30, 0, 5, 0, 5, 0
17, Run: 001, E, 86, 0, 5, 0, 5, 0
17, Run: 002, E, 86, 0, 5, 0, 5, 0
17, Run: 003, E, 87, 0, 5, 0, 5, 0
17, Run: 004, E, 87, 0, 5, 0, 5, 0
17, Run: 005, E, 86, 0, 5, 0, 5, 0
17, Run: 006, E, 86, 0, 5, 0, 5, 0
17, Run: 007, E, 87, 0, 5, 0, 5, 0
17, Run: 008, E, 86, 0, 5, 0, 5, 0
17, Run: 009, E, 86, 0, 5, 0, 5, 0
17, Run: 010, E, 86, 0, 5, 0, 5, 0
17, Run: 011, E, 86, 0, 5, 0, 5, 0
17, Run: 012, E, 86, 0, 5, 0, 5, 0
17, Run: 013, E, 86, 0, 5, 0, 5, 0
17, Run: 014, E, 86, 0, 5, 0, 5, 0
17, Run: 015, E, 87, 0, 5, 0, 5, 0
17, Run: 016, E, 86, 0, 5, 0, 5, 0
17, Run: 017, E, 86, 0, 5, 0, 5, 0
17, Run: 018, E, 88, 0, 5, 0, 5, 0
17, Run: 019, E, 86, 0, 5, 0, 5, 0
17, Run: 020, E, 86, 0, 5, 0, 5, 0
17, Run: 021, E, 87, 0, 5, 0, 5, 0
17, Run: 022, E, 86, 0, 5, 0, 5, 0
17, Run: 023, E, 86, 0, 5, 0, 5, 0
17, Run: 024, E, 87, 0, 5, 0, 5, 0
17, Run: 025, E, 86, 0, 5, 0, 5, 0
17, Run: 026, E, 86, 0, 5, 0, 5, 0
17, Run: 027, E, 86, 0, 5, 0, 5, 0
17, Run: 028, E, 86, 0, 5, 0, 5, 0
17, Run: 029, E, 86, 0, 5, 0, 5, 0
17, Run: 030, E, 86, 0, 5, 0, 5, 0
17, Run: 031, E, 86, 0, 5, 0, 5, 0
17, Run: 032, E, 86, 0, 5, 0, 5, 0
17, Run: 033, E, 86, 0, 5, 0, 5, 0
17, Run: 034, E, 86, 0, 5, 0, 5, 0
17, Run: 035, E, 86, 0, 5, 0, 5, 0
17, Run: 036, E, 86, 0, 5, 0, 5, 0
17, Run: 037, E, 87, 0, 5, 0, 5, 0
17, Run: 038, E, 87, 0, 5, 0, 5, 0
17, Run: 039, E, 86, 0, 5, 0, 5, 0
17, Run: 040, E, 86, 0, 5, 0, 5, 0
17, Run: 041, E, 86, 0, 5, 0, 5, 0
17, Run: 042, E, 86, 0, 5, 0, 5, 0
17, Run: 043, E, 86, 0, 5, 0, 5, 0
17, Run: 044, E, 87, 0, 5, 0, 5, 0
17, Run: 045, E, 86, 0, 5, 0, 5, 0
17, Run: 046, E, 86, 0, 5, 0, 5, 0
17, Run: 047, E, 86, 0, 5, 0, 5, 0
17, Run: 048, E, 86, 0, 5, 0, 5, 0
17, Run: 049, E, 86, 0, 5, 0, 5, 0
17, Run: 050, E, 87, 0, 5, 0, 5, 0
17, Run: 051, E, 86, 0, 5, 0, 5, 0
17, Run: 052, E, 86, 0, 5, 0, 5, 0
17, Run: 053, E, 86, 0, 5, 0, 5, 0
17, Run: 054, E, 86, 0, 5, 0, 5, 0
17, Run: 055, E, 87, 0, 5, 0, 5, 0
17, Run: 056, E, 86, 0, 5, 0, 5, 0
17, Run: 057, E, 86, 0, 5, 0, 5, 0
17, Run: 058, E, 86, 0, 5, 0, 5, 0
17, Run: 059, E, 86, 0, 5, 0, 5, 0
17, Run: 060, E, 87, 0, 5, 0, 5, 0
17, Run: 061, E, 86, 0, 5, 0, 5, 0
17, Run: 062, E, 86, 0, 5, 0, 5, 0
17, Run: 063, E, 86, 0, 5, 0, 5, 0
17, Run: 064, E, 86, 0, 5, 0, 5, 0
17, Run: 065, E, 86, 0, 5, 0, 5, 0
17, Run: 066, E, 86, 0, 5, 0, 5, 0
17, Run: 067, E, 86, 0, 5, 0, 5, 0
17, Run: 068, E, 86, 0, 5, 0, 5, 0
17, Run: 069, E, 86, 0, 5, 0, 5, 0
17, Run: 070, E, 87, 0, 5, 0, 5, 0
17, Run: 071, E, 86, 0, 5, 0, 5, 0
17, Run: 072, E, 86, 0, 5, 0, 5, 0
17, Run: 073, E, 86, 0, 5, 0, 5, 0
17, Run: 074, E, 86, 0, 5, 0, 5, 0
17, Run: 075, E, 86, 0, 5, 0, 5, 0
17, Run: 076, E, 87, 0, 5, 0, 5, 0
17, Run: 077, E, 87, 0, 5, 0, 5, 0
17, Run: 078, E, 86, 0, 5, 0, 5, 0
17, Run: 079, E, 86, 0, 5, 0, 5, 0
17, Run: 080, E, 87, 0, 5, 0, 5, 0
17, Run: 081, E, 86, 0, 5, 0, 5, 0
17, Run: 082, E, 86, 0, 5, 0, 5, 0
17, Run: 083, E, 86, 0, 5, 0, 5, 0
17, Run: 084, E, 86, 0, 5, 0, 5, 0
17, Run: 085, E, 86, 0, 5, 0, 5, 0
17, Run: 086, E, 86, 0, 5, 0, 5, 0
17, Run: 087, E, 86, 0, 5, 0, 5, 0
17, Run: 088, E, 86, 0, 5, 0, 5, 0
17, Run: 089, E, 86, 0, 5, 0, 5, 0
17, Run: 090, E, 87, 0, 5, 0, 5, 0
17, Run: 091, E, 86, 0, 5, 0, 5, 0
17, Run: 092, E, 86, 0, 5, 0, 5, 0
17, Run: 093, E, 86, 0, 5, 0, 5, 0
17, Run: 094, E, 86, 0, 5, 0, 5, 0
17, Run: 095, E, 86, 0, 5, 0, 5, 0
17, Run: 096, E, 86, 0, 5, 0, 5, 0
17, Run: 097, E, 87, 0, 5, 0, 5, 0
17, Run: 098, E, 86, 0, 5, 0, 5, 0
17, Run: 099, E, 86, 0, 5, 0, 5, 0
17, Run: 100, E, 86, 0, 5, 0, 5, 0
18, Run: 001, E, 128, 0, 5, 0, 5, 0
18, Run: 002, E, 128, 0, 5, 0, 5, 0
18, Run: 003, E, 128, 0, 5, 0, 5, 0
18, Run: 004, E, 128, 0, 5, 0, 5, 0
18, Run: 005, E, 128, 0, 5, 0, 5, 0
18, Run: 006, E, 128, 0, 5, 0, 5, 0
18, Run: 007, E, 128, 0, 5, 0, 5, 0
18, Run: 008, E, 128, 0, 5, 0, 5, 0
18, Run: 009, E, 128, 0, 5, 0, 5, 0
18, Run: 010, E, 128, 0, 5, 0, 5, 0
18, Run: 011, E, 128, 0, 5, 0, 5, 0
18, Run: 012, E, 128, 0, 5, 0, 5, 0
18, Run: 013, E, 128, 0, 5, 0, 5, 0
18, Run: 014, E, 128, 0, 5, 0, 5, 0
18, Run: 015, E, 128, 0, 5, 0, 5, 0
18, Run: 016, E, 128, 0, 5, 0, 5, 0
18, Run: 017, E, 128, 0, 5, 0, 5, 0
18, Run: 018, E, 128, 0, 5, 0, 5, 0
18, Run: 019, E, 128, 0, 5, 0, 5, 0
18, Run: 020, E, 128, 0, 5, 0, 5, 0
18, Run: 021, E, 128, 0, 5, 0, 5, 0
18, Run: 022, E, 128, 0, 5, 0, 5, 0
18, Run: 023, E, 128, 0, 5, 0, 5, 0
18, Run: 024, E, 128, 0, 5, 0, 5, 0
18, Run: 025, E, 128, 0, 5, 0, 5, 0
18, Run: 026, E, 128, 0, 5, 0, 5, 0
18, Run: 027, E, 128, 0, 5, 0, 5, 0
18, Run: 028, E, 128, 0, 5, 0, 5, 0
18, Run: 029, E, 128, 0, 5, 0, 5, 0
18, Run: 030, E, 128, 0, 5, 0, 5, 0
18, Run: 031, E, 128, 0, 5, 0, 5, 0
18, Run: 032, E, 128, 0, 5, 0, 5, 0
18, Run: 033, E, 128, 0, 5, 0, 5, 0
18, Run: 034, E, 128, 0, 5, 0, 5, 0
18, Run: 035, E, 128, 0, 5, 0, 5, 0
18, Run: 036, E, 128, 0, 5, 0, 5, 0
18, Run: 037, E, 128, 0, 5, 0, 5, 0
18, Run: 038, E, 128, 0, 5, 0, 5, 0
18, Run: 039, E, 129, 0, 5, 0, 5, 0
18, Run: 040, E, 128, 0, 5, 0, 5, 0
18, Run: 041, E, 128, 0, 5, 0, 5, 0
18, Run: 042, E, 128, 0, 5, 0, 5, 0
18, Run: 043, E, 128, 0, 5, 0, 5, 0
18, Run: 044, E, 128, 0, 5, 0, 5, 0
18, Run: 045, E, 128, 0, 5, 0, 5, 0
18, Run: 046, E, 128, 0, 5, 0, 5, 0
18, Run: 047, E, 128, 0, 5, 0, 5, 0
18, Run: 048, E, 128, 0, 5, 0, 5, 0
18, Run: 049, E, 128, 0, 5, 0, 5, 0
18, Run: 050, E, 128, 0, 5, 0, 5, 0
18, Run: 051, E, 128, 0, 5, 0, 5, 0
18, Run: 052, E, 128, 0, 5, 0, 5, 0
18, Run: 053, E, 128, 0, 5, 0, 5, 0
18, Run: 054, E, 128, 0, 5, 0, 5, 0
18, Run: 055, E, 129, 0, 5, 0, 5, 0
18, Run: 056, E, 128, 0, 5, 0, 5, 0
18, Run: 057, E, 128, 0, 5, 0, 5, 0
18, Run: 058, E, 128, 0, 5, 0, 5, 0
18, Run: 059, E, 128, 0, 5, 0, 5, 0
18, Run: 060, E, 128, 0, 5, 0, 5, 0
18, Run: 061, E, 128, 0, 5, 0, 5, 0
18, Run: 062, E, 128, 0, 5, 0, 5, 0
18, Run: 063, E, 128, 0, 5, 0, 5, 0
18, Run: 064, E, 128, 0, 5, 0, 5, 0
18, Run: 065, E, 128, 0, 5, 0, 5, 0
18, Run: 066, E, 128, 0, 5, 0, 5, 0
18, Run: 067, E, 128, 0, 5, 0, 5, 0
18, Run: 068, E, 128, 0, 5, 0, 5, 0
18, Run: 069, E, 129, 0, 5, 0, 5, 0
18, Run: 070, E, 128, 0, 5, 0, 5, 0
18, Run: 071, E, 128, 0, 5, 0, 5, 0
18, Run: 072, E, 128, 0, 5, 0, 5, 0
18, Run: 073, E, 128, 0, 5, 0, 5, 0
18, Run: 074, E, 128, 0, 5, 0, 5, 0
18, Run: 075, E, 128, 0, 5, 0, 5, 0
18, Run: 076, E, 128, 0, 5, 0, 5, 0
18, Run: 077, E, 128, 0, 5, 0, 5, 0
18, Run: 078, E, 128, 0, 5, 0, 5, 0
18, Run: 079, E, 128, 0, 5, 0, 5, 0
18, Run: 080, E, 128, 0, 5, 0, 5, 0
18, Run: 081, E, 128, 0, 5, 0, 5, 0
18, Run: 082, E, 128, 0, 5, 0, 5, 0
18, Run: 083, E, 128, 0, 5, 0, 5, 0
18, Run: 084, E, 128, 0, 5, 0, 5, 0
18, Run: 085, E, 128, 0, 5, 0, 5, 0
18, Run: 086, E, 128, 0, 5, 0, 5, 0
18, Run: 087, E, 128, 0, 5, 0, 5, 0
18, Run: 088, E, 128, 0, 5, 0, 5, 0
18, Run: 089, E, 128, 0, 5, 0, 5, 0
18, Run: 090, E, 128, 0, 5, 0, 5, 0
18, Run: 091, E, 128, 0, 5, 0, 5, 0
18, Run: 092, E, 128, 0, 5, 0, 5, 0
18, Run: 093, E, 128, 0, 5, 0, 5, 0
18, Run: 094, E, 128, 0, 5, 0, 5, 0
18, Run: 095, E, 128, 0, 5, 0, 5, 0
18, Run: 096, E, 128, 0, 5, 0, 5, 0
18, Run: 097, E, 129, 0, 5, 0, 5, 0
18, Run: 098, E, 128, 0, 5, 0, 5, 0
18, Run: 099, E, 128, 0, 5, 0, 5, 0
18, Run: 100, E, 128, 0, 5, 0, 5, 0
7, Run: 001, E, 10, 0, 5, 0, 5, 0
7, Run: 002, E, 10, 0, 5, 0, 5, 0
7, Run: 003, E, 9, 0, 5, 0, 5, 0
7, Run: 004, E, 9, 0, 5, 0, 5, 0
7, Run: 005, E, 9, 0, 5, 0, 5, 0
7, Run: 006, E, 9, 0, 5, 0, 5, 0
7, Run: 007, E, 9, 0, 5, 0, 5, 0
7, Run: 008, E, 9, 0, 5, 0, 5, 0
7, Run: 009, E, 10, 0, 5, 0, 5, 0
7, Run: 010, E, 9, 0, 5, 0, 5, 0
7, Run: 011, E, 10, 0, 5, 0, 5, 0
7, Run: 012, E, 10, 0, 5, 0, 5, 0
7, Run: 013, E, 10, 0, 5, 0, 5, 0
7, Run: 014, E, 9, 0, 5, 0, 5, 0
7, Run: 015, E, 9, 0, 5, 0, 5, 0
7, Run: 016, E, 9, 0, 5, 0, 5, 0
7, Run: 017, E, 10, 0, 5, 0, 5, 0
7, Run: 018, E, 9, 0, 5, 0, 5, 0
7, Run: 019, E, 10, 0, 5, 0, 5, 0
7, Run: 020, E, 9, 0, 5, 0, 5, 0
7, Run: 021, E, 10, 0, 5, 0, 5, 0
7, Run: 022, E, 11, 0, 5, 0, 5, 0
7, Run: 023, E, 9, 0, 5, 0, 5, 0
7, Run: 024, E, 10, 0, 5, 0, 5, 0
7, Run: 025, E, 9, 0, 5, 0, 5, 0
7, Run: 026, E, 9, 0, 5, 0, 5, 0
7, Run: 027, E, 9, 0, 5, 0, 5, 0
7, Run: 028, E, 11, 0, 5, 0, 5, 0
7, Run: 029, E, 10, 0, 5, 0, 5, 0
7, Run: 030, E, 9, 0, 5, 0, 5, 0
7, Run: 031, E, 9, 0, 5, 0, 5, 0
7, Run: 032, E, 10, 0, 5, 0, 5, 0
7, Run: 033, E, 9, 0, 5, 0, 5, 0
7, Run: 034, E, 11, 0, 5, 0, 5, 0
7, Run: 035, E, 10, 0, 5, 0, 5, 0
7, Run: 036, E, 11, 0, 5, 0, 5, 0
7, Run: 037, E, 10, 0, 5, 0, 5, 0
7, Run: 038, E, 9, 0, 5, 0, 5, 0
7, Run: 039, E, 9, 0, 5, 0, 5, 0
7, Run: 040, E, 9, 0, 5, 0, 5, 0
7, Run: 041, E, 11, 0, 5, 0, 5, 0
7, Run: 042, E, 9, 0, 5, 0, 5, 0
7, Run: 043, E, 10, 0, 5, 0, 5, 0
7, Run: 044, E, 9, 0, 5, 0, 5, 0
7, Run: 045, E, 10, 0, 5, 0, 5, 0
7, Run: 046, E, 10, 0, 5, 0, 5, 0
7, Run: 047, E, 9, 0, 5, 0, 5, 0
7, Run: 048, E, 9, 0, 5, 0, 5, 0
7, Run: 049, E, 9, 0, 5, 0, 5, 0
7, Run: 050, E, 10, 0, 5, 0, 5, 0
7, Run: 051, E, 11, 0, 5, 0, 5, 0
7, Run: 052, E, 9, 0, 5, 0, 5, 0
7, Run: 053, E, 9, 0, 5, 0, 5, 0
7, Run: 054, E, 9, 0, 5, 0, 5, 0
7, Run: 055, E, 11, 0, 5, 0, 5, 0
7, Run: 056, E, 9, 0, 5, 0, 5, 0
7, Run: 057, E, 11, 0, 5, 0, 5, 0
7, Run: 058, E, 9, 0, 5, 0, 5, 0
7, Run: 059, E, 10, 0, 5, 0, 5, 0
7, Run: 060, E, 9, 0, 5, 0, 5, 0
7, Run: 061, E, 10, 0, 5, 0, 5, 0
7, Run: 062, E, 9, 0, 5, 0, 5, 0
7, Run: 063, E, 9, 0, 5, 0, 5, 0
7, Run: 064, E, 12, 0, 5, 0, 5, 0
7, Run: 065, E, 9, 0, 5, 0, 5, 0
7, Run: 066, E, 9, 0, 5, 0, 5, 0
7, Run: 067, E, 11, 0, 5, 0, 5, 0
7, Run: 068, E, 11, 0, 5, 0, 5, 0
7, Run: 069, E, 10, 0, 5, 0, 5, 0
7, Run: 070, E, 10, 0, 5, 0, 5, 0
7, Run: 071, E, 10, 0, 5, 0, 5, 0
7, Run: 072, E, 10, 0, 5, 0, 5, 0
7, Run: 073, E, 11, 0, 5, 0, 5, 0
7, Run: 074, E, 9, 0, 5, 0, 5, 0
7, Run: 075, E, 10, 0, 5, 0, 5, 0
7, Run: 076, E, 9, 0, 5, 0, 5, 0
7, Run: 077, E, 9, 0, 5, 0, 5, 0
7, Run: 078, E, 9, 0, 5, 0, 5, 0
7, Run: 079, E, 9, 0, 5, 0, 5, 0
7, Run: 080, E, 9, 0, 5, 0, 5, 0
7, Run: 081, E, 9, 0, 5, 0, 5, 0
7, Run: 082, E, 10, 0, 5, 0, 5, 0
7, Run: 083, E, 10, 0, 5, 0, 5, 0
7, Run: 084, E, 10, 0, 5, 0, 5, 0
7, Run: 085, E, 11, 0, 5, 0, 5, 0
7, Run: 086, E, 10, 0, 5, 0, 5, 0
7, Run: 087, E, 9, 0, 5, 0, 5, 0
7, Run: 088, E, 10, 0, 5, 0, 5, 0
7, Run: 089, E, 9, 0, 5, 0, 5, 0
7, Run: 090, E, 9, 0, 5, 0, 5, 0
7, Run: 091, E, 10, 0, 5, 0, 5, 0
7, Run: 092, E, 10, 0, 5, 0, 5, 0
7, Run: 093, E, 10, 0, 5, 0, 5, 0
7, Run: 094, E, 9, 0, 5, 0, 5, 0
7, Run: 095, E, 9, 0, 5, 0, 5, 0
7, Run: 096, E, 9, 0, 5, 0, 5, 0
7, Run: 097, E, 9, 0, 5, 0, 5, 0
7, Run: 098, E, 10, 0, 5, 0, 5, 0
7, Run: 099, E, 9, 0, 5, 0, 5, 0
7, Run: 100, E, 9, 0, 5, 0, 5, 0
8, Run: 001, E, 85, 0, 5, 0, 5, 0
8, Run: 002, E, 85, 0, 5, 0, 5, 0
8, Run: 003, E, 85, 0, 5, 0, 5, 0
8, Run: 004, E, 85, 0, 5, 0, 5, 0
8, Run: 005, E, 85, 0, 5, 0, 5, 0
8, Run: 006, E, 85, 0, 5, 0, 5, 0
8, Run: 007, E, 85, 0, 5, 0, 5, 0
8, Run: 008, E, 86, 0, 5, 0, 5, 0
8, Run: 009, E, 85, 0, 5, 0, 5, 0
8, Run: 010, E, 85, 0, 5, 0, 5, 0
8, Run: 011, E, 85, 0, 5, 0, 5, 0
8, Run: 012, E, 85, 0, 5, 0, 5, 0
8, Run: 013, E, 85, 0, 5, 0, 5, 0
8, Run: 014, E, 85, 0, 5, 0, 5, 0
8, Run: 015, E, 86, 0, 5, 0, 5, 0
8, Run: 016, E, 85, 0, 5, 0, 5, 0
8, Run: 017, E, 85, 0, 5, 0, 5, 0
8, Run: 018, E, 85, 0, 5, 0, 5, 0
8, Run: 019, E, 85, 0, 5, 0, 5, 0
8, Run: 020, E, 85, 0, 5, 0, 5, 0
8, Run: 021, E, 85, 0, 5, 0, 5, 0
8, Run: 022, E, 85, 0, 5, 0, 5, 0
8, Run: 023, E, 85, 0, 5, 0, 5, 0
8, Run: 024, E, 85, 0, 5, 0, 5, 0
8, Run: 025, E, 85, 0, 5, 0, 5, 0
8, Run: 026, E, 85, 0, 5, 0, 5, 0
8, Run: 027, E, 85, 0, 5, 0, 5, 0
8, Run: 028, E, 85, 0, 5, 0, 5, 0
8, Run: 029, E, 85, 0, 5, 0, 5, 0
8, Run: 030, E, 85, 0, 5, 0, 5, 0
8, Run: 031, E, 85, 0, 5, 0, 5, 0
8, Run: 032, E, 85, 0, 5, 0, 5, 0
8, Run: 033, E, 85, 0, 5, 0, 5, 0
8, Run: 034, E, 85, 0, 5, 0, 5, 0
8, Run: 035, E, 85, 0, 5, 0, 5, 0
8, Run: 036, E, 85, 0, 5, 0, 5, 0
8, Run: 037, E, 85, 0, 5, 0, 5, 0
8, Run: 038, E, 85, 0, 5, 0, 5, 0
8, Run: 039, E, 85, 0, 5, 0, 5, 0
8, Run: 040, E, 85, 0, 5, 0, 5, 0
8, Run: 041, E, 85, 0, 5, 0, 5, 0
8, Run: 042, E, 86, 0, 5, 0, 5, 0
8, Run: 043, E, 85, 0, 5, 0, 5, 0
8, Run: 044, E, 85, 0, 5, 0, 5, 0
8, Run: 045, E, 85, 0, 5, 0, 5, 0
8, Run: 046, E, 85, 0, 5, 0, 5, 0
8, Run: 047, E, 85, 0, 5, 0, 5, 0
8, Run: 048, E, 85, 0, 5, 0, 5, 0
8, Run: 049, E, 85, 0, 5, 0, 5, 0
8, Run: 050, E, 85, 0, 5, 0, 5, 0
8, Run: 051, E, 85, 0, 5, 0, 5, 0
8, Run: 052, E, 85, 0, 5, 0, 5, 0
8, Run: 053, E, 85, 0, 5, 0, 5, 0
8, Run: 054, E, 85, 0, 5, 0, 5, 0
8, Run: 055, E, 85, 0, 5, 0, 5, 0
8, Run: 056, E, 85, 0, 5, 0, 5, 0
8, Run: 057, E, 85, 0, 5, 0, 5, 0
8, Run: 058, E, 85, 0, 5, 0, 5, 0
8, Run: 059, E, 85, 0, 5, 0, 5, 0
8, Run: 060, E, 85, 0, 5, 0, 5, 0
8, Run: 061, E, 86, 0, 5, 0, 5, 0
8, Run: 062, E, 85, 0, 5, 0, 5, 0
8, Run: 063, E, 85, 0, 5, 0, 5, 0
8, Run: 064, E, 85, 0, 5, 0, 5, 0
8, Run: 065, E, 85, 0, 5, 0, 5, 0
8, Run: 066, E, 85, 0, 5, 0, 5, 0
8, Run: 067, E, 85, 0, 5, 0, 5, 0
8, Run: 068, E, 85, 0, 5, 0, 5, 0
8, Run: 069, E, 85, 0, 5, 0, 5, 0
8, Run: 070, E, 85, 0, 5, 0, 5, 0
8, Run: 071, E, 85, 0, 5, 0, 5, 0
8, Run: 072, E, 85, 0, 5, 0, 5, 0
8, Run: 073, E, 85, 0, 5, 0, 5, 0
8, Run: 074, E, 85, 0, 5, 0, 5, 0
8, Run: 075, E, 85, 0, 5, 0, 5, 0
8, Run: 076, E, 85, 0, 5, 0, 5, 0
8, Run: 077, E, 85, 0, 5, 0, 5, 0
8, Run: 078, E, 85, 0, 5, 0, 5, 0
8, Run: 079, E, 85, 0, 5, 0, 5, 0
8, Run: 080, E, 85, 0, 5, 0, 5, 0
8, Run: 081, E, 86, 0, 5, 0, 5, 0
8, Run: 082, E, 85, 0, 5, 0, 5, 0
8, Run: 083, E, 85, 0, 5, 0, 5, 0
8, Run: 084, E, 85, 0, 5, 0, 5, 0
8, Run: 085, E, 85, 0, 5, 0, 5, 0
8, Run: 086, E, 85, 0, 5, 0, 5, 0
8, Run: 087, E, 85, 0, 5, 0, 5, 0
8, Run: 088, E, 86, 0, 5, 0, 5, 0
8, Run: 089, E, 85, 0, 5, 0, 5, 0
8, Run: 090, E, 85, 0, 5, 0, 5, 0
8, Run: 091, E, 85, 0, 5, 0, 5, 0
8, Run: 092, E, 85, 0, 5, 0, 5, 0
8, Run: 093, E, 86, 0, 5, 0, 5, 0
8, Run: 094, E, 85, 0, 5, 0, 5, 0
8, Run: 095, E, 85, 0, 5, 0, 5, 0
8, Run: 096, E, 85, 0, 5, 0, 5, 0
8, Run: 097, E, 85, 0, 5, 0, 5, 0
