Input Number, Run_Number, Result@ 100, A1, F1, F1P, A2, F2, F2P
25, Run: 044, E, 0, 5, 0, 0, 5, 0
25, Run: 045, E, 0, 5, 0, 0, 5, 0
25, Run: 046, E, 0, 5, 0, 0, 5, 0
25, Run: 047, E, 0, 5, 0, 0, 5, 0
25, Run: 048, E, 0, 5, 0, 0, 5, 0
25, Run: 049, E, 0, 5, 0, 0, 5, 0
25, Run: 050, E, 0, 5, 0, 0, 5, 0
25, Run: 051, E, 0, 5, 0, 0, 5, 0
25, Run: 052, E, 0, 5, 0, 0, 5, 0
25, Run: 053, E, 0, 5, 0, 0, 5, 0
25, Run: 054, E, 0, 5, 0, 0, 5, 0
25, Run: 055, E, 0, 5, 0, 0, 5, 0
25, Run: 056, E, 0, 5, 0, 0, 5, 0
25, Run: 057, E, 0, 5, 0, 0, 5, 0
25, Run: 058, E, 0, 5, 0, 0, 5, 0
25, Run: 059, E, 0, 5, 0, 0, 5, 0
25, Run: 060, E, 0, 5, 0, 0, 5, 0
25, Run: 061, E, 0, 5, 0, 0, 5, 0
25, Run: 062, E, 0, 5, 0, 0, 5, 0
25, Run: 063, E, 0, 5, 0, 0, 5, 0
25, Run: 064, E, 0, 5, 0, 0, 5, 0
25, Run: 065, E, 0, 5, 0, 0, 5, 0
25, Run: 066, E, 0, 5, 0, 0, 5, 0
25, Run: 067, E, 0, 5, 0, 0, 5, 0
25, Run: 068, E, 0, 5, 0, 0, 5, 0
25, Run: 069, E, 0, 5, 0, 0, 5, 0
25, Run: 070, E, 0, 5, 0, 0, 5, 0
25, Run: 071, E, 0, 5, 0, 0, 5, 0
25, Run: 072, E, 0, 5, 0, 0, 5, 0
25, Run: 073, E, 0, 5, 0, 0, 5, 0
25, Run: 074, E, 0, 5, 0, 0, 5, 0
25, Run: 075, E, 0, 5, 0, 0, 5, 0
25, Run: 076, E, 0, 5, 0, 0, 5, 0
25, Run: 077, E, 0, 5, 0, 0, 5, 0
25, Run: 078, E, 0, 5, 0, 0, 5, 0
25, Run: 079, E, 0, 5, 0, 0, 5, 0
25, Run: 080, E, 0, 5, 0, 0, 5, 0
25, Run: 081, E, 0, 5, 0, 0, 5, 0
25, Run: 082, E, 0, 5, 0, 0, 5, 0
25, Run: 083, E, 0, 5, 0, 0, 5, 0
25, Run: 084, E, 0, 5, 0, 0, 5, 0
25, Run: 085, E, 0, 5, 0, 0, 5, 0
25, Run: 086, E, 0, 5, 0, 0, 5, 0
25, Run: 087, E, 0, 5, 0, 0, 5, 0
25, Run: 088, E, 0, 5, 0, 0, 5, 0
25, Run: 089, E, 0, 5, 0, 0, 5, 0
25, Run: 090, E, 0, 5, 0, 0, 5, 0
25, Run: 091, E, 0, 5, 0, 0, 5, 0
25, Run: 092, E, 0, 5, 0, 0, 5, 0
25, Run: 093, E, 0, 5, 0, 0, 5, 0
25, Run: 094, E, 0, 5, 0, 0, 5, 0
25, Run: 095, E, 0, 5, 0, 0, 5, 0
25, Run: 096, E, 0, 5, 0, 0, 5, 0
25, Run: 097, E, 0, 5, 0, 0, 5, 0
25, Run: 098, E, 0, 5, 0, 0, 5, 0
25, Run: 099, E, 0, 5, 0, 0, 5, 0
25, Run: 100, E, 0, 5, 0, 0, 5, 0
