Input Number, Run_Number, Result@ 100, PO, E, F, X1, A, B, C, D, CO, Y, PE, CE
1, Run: 090, F, 0, 15, 0, 0, 0, 0, 0, 12, 36, 36, 0, 0
1, Run: 091, F, 0, 17, 0, 0, 0, 0, 0, 6, 40, 40, 0, 0
1, Run: 092, F, 0, 13, 2, 0, 0, 0, 0, 1, 51, 51, 0, 0
1, Run: 093, P, 0, 12, 0, 0, 0, 0, 0, 50, 0, 2, 1, 2
1, Run: 094, P, 0, 16, 0, 0, 0, 0, 0, 46, 0, 2, 1, 2
1, Run: 095, F, 0, 15, 0, 0, 0, 0, 0, 22, 26, 26, 0, 0
1, Run: 096, F, 0, 15, 0, 0, 0, 0, 0, 40, 8, 8, 0, 0
1, Run: 097, P, 0, 15, 0, 0, 0, 0, 0, 48, 0, 0, 1, 0
1, Run: 098, P, 0, 14, 0, 0, 0, 0, 0, 48, 0, 2, 1, 2
1, Run: 099, F, 0, 17, 0, 0, 0, 0, 0, 2, 44, 44, 0, 0
1, Run: 100, F, 0, 15, 0, 0, 0, 0, 0, 10, 38, 38, 0, 0
10, Run: 001, P, 0, 118, 0, 0, 0, 0, 0, 582, 0, 0, 1, 0
10, Run: 002, P, 0, 113, 0, 0, 0, 0, 0, 586, 0, 2, 1, 2
10, Run: 003, F, 0, 128, 0, 0, 0, 0, 0, 3, 569, 569, 0, 0
10, Run: 004, P, 0, 120, 0, 0, 0, 0, 0, 580, 0, 0, 1, 0
10, Run: 005, F, 0, 116, 0, 0, 0, 0, 0, 19, 565, 565, 0, 0
10, Run: 006, F, 0, 124, 0, 0, 0, 0, 0, 125, 451, 451, 0, 0
10, Run: 007, F, 0, 122, 0, 0, 0, 0, 0, 505, 73, 73, 0, 0
10, Run: 008, P, 0, 116, 0, 0, 0, 0, 0, 584, 0, 0, 1, 0
10, Run: 009, P, 0, 118, 0, 0, 0, 0, 0, 582, 0, 0, 1, 0
10, Run: 010, P, 0, 122, 0, 0, 0, 0, 0, 578, 0, 0, 1, 0
10, Run: 011, P, 0, 124, 0, 0, 0, 0, 0, 576, 0, 0, 1, 0
10, Run: 012, F, 0, 120, 0, 0, 0, 0, 0, 54, 526, 526, 0, 0
10, Run: 013, P, 0, 117, 0, 0, 0, 0, 0, 582, 0, 2, 1, 2
10, Run: 014, F, 0, 120, 0, 0, 0, 0, 0, 36, 544, 544, 0, 0
10, Run: 015, F, 0, 122, 0, 0, 0, 0, 0, 447, 131, 131, 0, 0
10, Run: 016, F, 0, 116, 0, 0, 0, 0, 0, 478, 106, 106, 0, 0
10, Run: 017, P, 0, 124, 0, 0, 0, 0, 0, 576, 0, 0, 1, 0
10, Run: 018, F, 0, 122, 0, 0, 0, 0, 0, 122, 456, 456, 0, 0
10, Run: 019, F, 0, 122, 0, 0, 0, 0, 0, 339, 239, 239, 0, 0
10, Run: 020, P, 0, 122, 0, 0, 0, 0, 0, 578, 0, 0, 1, 0
10, Run: 021, F, 0, 116, 0, 0, 0, 0, 0, 98, 486, 486, 0, 0
10, Run: 022, F, 0, 116, 0, 0, 0, 0, 0, 83, 501, 501, 0, 0
10, Run: 023, P, 0, 123, 0, 0, 0, 0, 0, 576, 0, 2, 1, 2
10, Run: 024, P, 0, 115, 0, 0, 0, 0, 0, 584, 0, 2, 1, 2
10, Run: 025, F, 0, 126, 0, 0, 0, 0, 0, 3, 571, 571, 0, 0
10, Run: 026, F, 0, 124, 0, 0, 0, 0, 0, 11, 565, 565, 0, 0
10, Run: 027, P, 0, 119, 0, 0, 0, 0, 0, 580, 0, 2, 1, 2
10, Run: 028, F, 0, 116, 0, 0, 0, 0, 0, 28, 556, 556, 0, 0
10, Run: 029, P, 0, 119, 0, 0, 0, 0, 0, 580, 0, 2, 1, 2
10, Run: 030, F, 0, 114, 0, 0, 0, 0, 0, 420, 166, 166, 0, 0
10, Run: 031, F, 0, 114, 0, 0, 0, 0, 0, 272, 314, 314, 0, 0
10, Run: 032, P, 0, 116, 0, 0, 0, 0, 0, 584, 0, 0, 1, 0
10, Run: 033, P, 0, 117, 0, 0, 0, 0, 0, 582, 0, 2, 1, 2
10, Run: 034, P, 0, 111, 0, 0, 0, 0, 0, 588, 0, 2, 1, 2
10, Run: 035, F, 0, 120, 0, 0, 0, 0, 0, 215, 365, 365, 0, 0
10, Run: 036, P, 0, 117, 0, 0, 0, 0, 0, 582, 0, 2, 1, 2
10, Run: 037, P, 0, 116, 0, 0, 0, 0, 0, 584, 0, 0, 1, 0
10, Run: 038, F, 0, 126, 0, 0, 0, 0, 0, 47, 527, 527, 0, 0
10, Run: 039, F, 0, 118, 0, 0, 0, 0, 0, 140, 442, 442, 0, 0
10, Run: 040, P, 0, 122, 0, 0, 0, 0, 0, 578, 0, 0, 1, 0
10, Run: 041, F, 0, 116, 0, 0, 0, 0, 0, 455, 129, 129, 0, 0
10, Run: 042, P, 0, 118, 0, 0, 0, 0, 0, 582, 0, 0, 1, 0
10, Run: 043, F, 0, 116, 0, 0, 0, 0, 0, 131, 453, 453, 0, 0
10, Run: 044, F, 0, 110, 0, 0, 0, 0, 0, 383, 207, 207, 0, 0
10, Run: 045, P, 0, 116, 0, 0, 0, 0, 0, 584, 0, 0, 1, 0
10, Run: 046, F, 0, 114, 0, 0, 0, 0, 0, 496, 90, 90, 0, 0
10, Run: 047, F, 0, 116, 0, 0, 0, 0, 0, 29, 555, 555, 0, 0
10, Run: 048, F, 0, 124, 0, 0, 0, 0, 0, 66, 510, 510, 0, 0
10, Run: 049, F, 0, 116, 0, 0, 0, 0, 0, 553, 31, 31, 0, 0
10, Run: 050, F, 0, 124, 0, 0, 0, 0, 0, 294, 282, 282, 0, 0
10, Run: 051, F, 0, 116, 0, 0, 0, 0, 0, 10, 574, 574, 0, 0
10, Run: 052, P, 0, 114, 0, 0, 0, 0, 0, 586, 0, 0, 1, 0
10, Run: 053, F, 0, 126, 0, 0, 0, 0, 0, 117, 457, 457, 0, 0
10, Run: 054, P, 0, 118, 0, 0, 0, 0, 0, 582, 0, 0, 1, 0
10, Run: 055, F, 0, 122, 0, 0, 0, 0, 0, 39, 539, 539, 0, 0
10, Run: 056, F, 0, 118, 0, 0, 0, 0, 0, 95, 487, 487, 0, 0
10, Run: 057, P, 0, 115, 0, 0, 0, 0, 0, 584, 0, 2, 1, 2
10, Run: 058, P, 0, 115, 0, 0, 0, 0, 0, 584, 0, 2, 1, 2
10, Run: 059, F, 0, 118, 0, 0, 0, 0, 0, 1, 581, 581, 0, 0
10, Run: 060, F, 0, 122, 0, 0, 0, 0, 0, 115, 463, 463, 0, 0
10, Run: 061, F, 0, 122, 0, 0, 0, 0, 0, 367, 211, 211, 0, 0
10, Run: 062, P, 0, 116, 0, 0, 0, 0, 0, 584, 0, 0, 1, 0
10, Run: 063, F, 0, 118, 0, 0, 0, 0, 0, 115, 467, 467, 0, 0
10, Run: 064, P, 0, 113, 0, 0, 0, 0, 0, 586, 0, 2, 1, 2
10, Run: 065, F, 0, 116, 0, 0, 0, 0, 0, 33, 551, 551, 0, 0
10, Run: 066, P, 0, 126, 0, 0, 0, 0, 0, 574, 0, 0, 1, 0
10, Run: 067, P, 0, 122, 0, 0, 0, 0, 0, 578, 0, 0, 1, 0
10, Run: 068, P, 0, 128, 0, 0, 0, 0, 0, 572, 0, 0, 1, 0
10, Run: 069, P, 0, 121, 0, 0, 0, 0, 0, 578, 0, 2, 1, 2
10, Run: 070, F, 0, 122, 0, 0, 0, 0, 0, 321, 257, 257, 0, 0
10, Run: 071, P, 0, 115, 0, 0, 0, 0, 0, 584, 0, 2, 1, 2
10, Run: 072, P, 0, 122, 0, 0, 0, 0, 0, 578, 0, 0, 1, 0
10, Run: 073, P, 0, 118, 0, 0, 0, 0, 0, 582, 0, 0, 1, 0
10, Run: 074, P, 0, 126, 0, 0, 0, 0, 0, 574, 0, 0, 1, 0
10, Run: 075, P, 0, 117, 0, 0, 0, 0, 0, 582, 0, 2, 1, 2
10, Run: 076, P, 0, 115, 0, 0, 0, 0, 0, 584, 0, 2, 1, 2
10, Run: 077, F, 0, 112, 0, 0, 0, 0, 0, 370, 218, 218, 0, 0
10, Run: 078, P, 0, 121, 0, 0, 0, 0, 0, 578, 0, 2, 1, 2
10, Run: 079, F, 0, 116, 0, 0, 0, 0, 0, 235, 349, 349, 0, 0
10, Run: 080, F, 0, 124, 0, 0, 0, 0, 0, 431, 145, 145, 0, 0
10, Run: 081, P, 0, 116, 0, 0, 0, 0, 0, 584, 0, 0, 1, 0
10, Run: 082, P, 0, 115, 0, 0, 0, 0, 0, 584, 0, 2, 1, 2
10, Run: 083, F, 0, 120, 0, 0, 0, 0, 0, 6, 574, 574, 0, 0
10, Run: 084, P, 0, 116, 0, 0, 0, 0, 0, 584, 0, 0, 1, 0
10, Run: 085, P, 0, 117, 0, 0, 0, 0, 0, 582, 0, 2, 1, 2
10, Run: 086, F, 0, 118, 0, 0, 0, 0, 0, 296, 286, 286, 0, 0
10, Run: 087, F, 0, 114, 0, 0, 0, 0, 0, 214, 372, 372, 0, 0
10, Run: 088, P, 0, 115, 0, 0, 0, 0, 0, 584, 0, 2, 1, 2
10, Run: 089, F, 0, 122, 0, 0, 0, 0, 0, 433, 145, 145, 0, 0
10, Run: 090, F, 0, 118, 0, 0, 0, 0, 0, 283, 299, 299, 0, 0
10, Run: 091, P, 0, 115, 0, 0, 0, 0, 0, 584, 0, 2, 1, 2
10, Run: 092, P, 0, 118, 0, 0, 0, 0, 0, 582, 0, 0, 1, 0
10, Run: 093, F, 0, 120, 0, 0, 0, 0, 0, 332, 248, 248, 0, 0
10, Run: 094, F, 0, 108, 0, 0, 0, 0, 0, 455, 137, 137, 0, 0
10, Run: 095, F, 0, 122, 0, 0, 0, 0, 0, 541, 37, 37, 0, 0
10, Run: 096, F, 0, 118, 0, 0, 0, 0, 0, 255, 327, 327, 0, 0
10, Run: 097, F, 0, 118, 0, 0, 0, 0, 0, 53, 529, 529, 0, 0
10, Run: 098, F, 0, 118, 0, 0, 0, 0, 0, 476, 106, 106, 0, 0
10, Run: 099, F, 0, 116, 0, 0, 0, 0, 0, 198, 386, 386, 0, 0
10, Run: 100, F, 0, 112, 0, 0, 0, 0, 0, 212, 376, 376, 0, 0
2, Run: 001, F, 0, 46, 0, 0, 0, 0, 0, 57, 93, 93, 0, 0
2, Run: 002, F, 0, 36, 0, 0, 0, 0, 0, 113, 47, 47, 0, 0
2, Run: 003, P, 0, 38, 0, 0, 0, 0, 0, 158, 0, 0, 1, 0
2, Run: 004, P, 0, 38, 0, 0, 0, 0, 0, 158, 0, 0, 1, 0
2, Run: 005, F, 0, 38, 0, 0, 0, 0, 0, 29, 129, 129, 0, 0
2, Run: 006, F, 0, 40, 0, 0, 0, 0, 0, 47, 109, 109, 0, 0
2, Run: 007, P, 0, 38, 0, 0, 0, 0, 0, 158, 0, 0, 1, 0
2, Run: 008, P, 0, 42, 0, 0, 0, 0, 0, 154, 0, 0, 1, 0
2, Run: 009, F, 0, 34, 0, 0, 0, 0, 0, 38, 124, 124, 0, 0
2, Run: 010, F, 0, 34, 0, 0, 0, 0, 0, 150, 12, 12, 0, 0
2, Run: 011, P, 0, 42, 0, 0, 0, 0, 0, 154, 0, 0, 1, 0
2, Run: 012, F, 0, 40, 0, 0, 0, 0, 0, 59, 97, 97, 0, 0
2, Run: 013, F, 0, 36, 0, 0, 0, 0, 0, 54, 106, 106, 0, 0
2, Run: 014, P, 0, 34, 0, 0, 0, 0, 0, 162, 0, 0, 1, 0
2, Run: 015, P, 0, 34, 0, 0, 0, 0, 0, 162, 0, 0, 1, 0
2, Run: 016, F, 0, 42, 0, 0, 0, 0, 0, 87, 67, 67, 0, 0
2, Run: 017, F, 0, 36, 0, 0, 0, 0, 0, 27, 133, 133, 0, 0
2, Run: 018, F, 0, 38, 0, 0, 0, 0, 0, 59, 99, 99, 0, 0
2, Run: 019, F, 0, 34, 0, 0, 0, 0, 0, 20, 142, 142, 0, 0
2, Run: 020, P, 0, 43, 0, 0, 0, 0, 0, 152, 0, 2, 1, 2
2, Run: 021, P, 0, 32, 0, 0, 0, 0, 0, 164, 0, 0, 1, 0
2, Run: 022, P, 0, 33, 0, 0, 0, 0, 0, 162, 0, 2, 1, 2
2, Run: 023, F, 0, 36, 0, 0, 0, 0, 0, 66, 94, 94, 0, 0
2, Run: 024, F, 0, 32, 0, 0, 0, 0, 0, 143, 21, 21, 0, 0
2, Run: 025, P, 0, 37, 0, 0, 0, 0, 0, 158, 0, 2, 1, 2
2, Run: 026, F, 0, 42, 0, 0, 0, 0, 0, 66, 88, 88, 0, 0
2, Run: 027, P, 0, 36, 0, 0, 0, 0, 0, 160, 0, 0, 1, 0
2, Run: 028, P, 0, 42, 0, 0, 0, 0, 0, 154, 0, 0, 1, 0
2, Run: 029, F, 0, 40, 0, 0, 0, 0, 0, 10, 146, 146, 0, 0
2, Run: 030, P, 0, 36, 0, 0, 0, 0, 0, 160, 0, 0, 1, 0
2, Run: 031, F, 0, 40, 0, 0, 0, 0, 0, 26, 130, 130, 0, 0
2, Run: 032, F, 0, 42, 0, 0, 0, 0, 0, 42, 112, 112, 0, 0
2, Run: 033, P, 0, 39, 0, 0, 0, 0, 0, 156, 0, 2, 1, 2
2, Run: 034, P, 0, 40, 0, 0, 0, 0, 0, 156, 0, 0, 1, 0
2, Run: 035, F, 0, 36, 0, 0, 0, 0, 0, 106, 54, 54, 0, 0
2, Run: 036, P, 0, 33, 0, 0, 0, 0, 0, 162, 0, 2, 1, 2
2, Run: 037, F, 0, 34, 0, 0, 0, 0, 0, 37, 125, 125, 0, 0
2, Run: 038, P, 0, 35, 0, 0, 0, 0, 0, 160, 0, 2, 1, 2
2, Run: 039, P, 0, 36, 0, 0, 0, 0, 0, 160, 0, 0, 1, 0
2, Run: 040, F, 0, 38, 0, 0, 0, 0, 0, 32, 126, 126, 0, 0
2, Run: 041, P, 0, 38, 0, 0, 0, 0, 0, 158, 0, 0, 1, 0
2, Run: 042, P, 0, 31, 0, 0, 0, 0, 0, 164, 0, 2, 1, 2
2, Run: 043, F, 0, 38, 0, 0, 0, 0, 0, 41, 117, 117, 0, 0
2, Run: 044, F, 0, 40, 0, 0, 0, 0, 0, 13, 143, 143, 0, 0
2, Run: 045, F, 0, 36, 0, 0, 0, 0, 0, 119, 41, 41, 0, 0
2, Run: 046, F, 0, 38, 0, 0, 0, 0, 0, 19, 139, 139, 0, 0
2, Run: 047, P, 0, 34, 0, 0, 0, 0, 0, 162, 0, 0, 1, 0
2, Run: 048, F, 0, 40, 0, 0, 0, 0, 0, 107, 49, 49, 0, 0
2, Run: 049, P, 0, 36, 0, 0, 0, 0, 0, 160, 0, 0, 1, 0
2, Run: 050, P, 0, 35, 0, 0, 0, 0, 0, 160, 0, 2, 1, 2
2, Run: 051, F, 0, 34, 0, 0, 0, 0, 0, 82, 80, 80, 0, 0
2, Run: 052, F, 0, 32, 0, 0, 0, 0, 0, 44, 120, 120, 0, 0
2, Run: 053, F, 0, 42, 0, 0, 0, 0, 0, 64, 90, 90, 0, 0
2, Run: 054, F, 0, 34, 0, 0, 0, 0, 0, 106, 56, 56, 0, 0
2, Run: 055, P, 0, 38, 0, 0, 0, 0, 0, 158, 0, 0, 1, 0
2, Run: 056, F, 0, 38, 0, 0, 0, 0, 0, 116, 42, 42, 0, 0
2, Run: 057, F, 0, 38, 0, 0, 0, 0, 0, 44, 114, 114, 0, 0
2, Run: 058, P, 0, 33, 0, 0, 0, 0, 0, 162, 0, 2, 1, 2
2, Run: 059, F, 0, 40, 0, 0, 0, 0, 0, 8, 148, 148, 0, 0
2, Run: 060, F, 0, 42, 0, 0, 0, 0, 0, 91, 63, 63, 0, 0
2, Run: 061, P, 0, 34, 0, 0, 0, 0, 0, 162, 0, 0, 1, 0
2, Run: 062, F, 0, 42, 0, 0, 0, 0, 0, 45, 109, 109, 0, 0
2, Run: 063, P, 0, 34, 0, 0, 0, 0, 0, 162, 0, 0, 1, 0
2, Run: 064, F, 0, 38, 0, 0, 0, 0, 0, 11, 147, 147, 0, 0
2, Run: 065, F, 0, 34, 0, 0, 0, 0, 0, 5, 157, 157, 0, 0
2, Run: 066, P, 0, 36, 0, 0, 0, 0, 0, 160, 0, 0, 1, 0
2, Run: 067, P, 0, 37, 0, 0, 0, 0, 0, 158, 0, 2, 1, 2
2, Run: 068, F, 0, 42, 0, 0, 0, 0, 0, 121, 33, 33, 0, 0
2, Run: 069, F, 0, 38, 0, 0, 0, 0, 0, 44, 114, 114, 0, 0
2, Run: 070, F, 0, 38, 0, 0, 0, 0, 0, 7, 151, 151, 0, 0
2, Run: 071, F, 0, 38, 0, 0, 0, 0, 0, 19, 139, 139, 0, 0
2, Run: 072, P, 0, 32, 0, 0, 0, 0, 0, 164, 0, 0, 1, 0
2, Run: 073, F, 0, 36, 0, 0, 0, 0, 0, 136, 24, 24, 0, 0
2, Run: 074, P, 0, 40, 0, 0, 0, 0, 0, 156, 0, 0, 1, 0
2, Run: 075, F, 0, 36, 0, 0, 0, 0, 0, 21, 139, 139, 0, 0
2, Run: 076, P, 0, 35, 0, 0, 0, 0, 0, 160, 0, 2, 1, 2
2, Run: 077, F, 0, 37, 0, 0, 1, 0, 0, 150, 8, 9, 0, 1
2, Run: 078, F, 0, 36, 0, 0, 0, 0, 0, 26, 134, 134, 0, 0
2, Run: 079, F, 0, 42, 0, 0, 0, 0, 0, 19, 135, 135, 0, 0
2, Run: 080, P, 0, 40, 0, 0, 0, 0, 0, 156, 0, 0, 1, 0
2, Run: 081, P, 0, 40, 0, 0, 0, 0, 0, 156, 0, 0, 1, 0
2, Run: 082, F, 0, 38, 0, 0, 0, 0, 0, 7, 151, 151, 0, 0
2, Run: 083, P, 0, 33, 0, 0, 0, 0, 0, 162, 0, 2, 1, 2
2, Run: 084, F, 0, 40, 0, 0, 0, 0, 0, 84, 72, 72, 0, 0
2, Run: 085, F, 0, 38, 0, 0, 0, 0, 0, 115, 43, 43, 0, 0
2, Run: 086, F, 0, 38, 0, 0, 0, 0, 0, 93, 65, 65, 0, 0
2, Run: 087, P, 0, 37, 0, 0, 0, 0, 0, 158, 0, 2, 1, 2
2, Run: 088, F, 0, 36, 0, 0, 0, 0, 0, 60, 100, 100, 0, 0
2, Run: 089, F, 0, 40, 0, 0, 0, 0, 0, 27, 129, 129, 0, 0
2, Run: 090, F, 0, 38, 0, 0, 0, 0, 0, 33, 125, 125, 0, 0
2, Run: 091, F, 0, 38, 0, 0, 0, 0, 0, 2, 156, 156, 0, 0
2, Run: 092, F, 0, 38, 0, 0, 0, 0, 0, 47, 111, 111, 0, 0
2, Run: 093, F, 0, 38, 0, 0, 0, 0, 0, 13, 145, 145, 0, 0
2, Run: 094, P, 0, 36, 0, 0, 0, 0, 0, 160, 0, 0, 1, 0
2, Run: 095, F, 0, 38, 0, 0, 0, 0, 0, 93, 65, 65, 0, 0
2, Run: 096, F, 0, 36, 0, 0, 0, 0, 0, 46, 114, 114, 0, 0
2, Run: 097, F, 0, 40, 0, 0, 0, 0, 0, 41, 115, 115, 0, 0
2, Run: 098, F, 0, 38, 0, 0, 0, 0, 0, 33, 125, 125, 0, 0
2, Run: 099, P, 0, 35, 0, 0, 0, 0, 0, 160, 0, 2, 1, 2
2, Run: 100, P, 0, 37, 0, 0, 0, 0, 0, 158, 0, 2, 1, 2
3, Run: 001, P, 0, 93, 0, 0, 0, 0, 0, 480, 0, 2, 1, 2
3, Run: 002, P, 0, 99, 0, 0, 0, 0, 0, 474, 0, 2, 1, 2
3, Run: 003, F, 0, 94, 0, 0, 0, 0, 0, 112, 368, 368, 0, 0
3, Run: 004, P, 0, 94, 0, 0, 0, 0, 0, 480, 0, 0, 1, 0
3, Run: 005, F, 0, 98, 0, 0, 0, 0, 0, 111, 365, 365, 0, 0
3, Run: 006, P, 0, 99, 0, 0, 0, 0, 0, 474, 0, 2, 1, 2
3, Run: 007, F, 0, 96, 0, 0, 0, 0, 0, 270, 208, 208, 0, 0
3, Run: 008, F, 0, 96, 0, 0, 0, 0, 0, 225, 253, 253, 0, 0
3, Run: 009, F, 0, 98, 0, 0, 0, 0, 0, 158, 318, 318, 0, 0
3, Run: 010, P, 0, 100, 0, 0, 0, 0, 0, 474, 0, 0, 1, 0
3, Run: 011, F, 0, 100, 0, 0, 0, 0, 0, 157, 317, 317, 0, 0
3, Run: 012, F, 0, 96, 0, 0, 0, 0, 0, 441, 37, 37, 0, 0
3, Run: 013, F, 0, 106, 0, 0, 0, 0, 0, 41, 427, 427, 0, 0
3, Run: 014, P, 0, 97, 0, 0, 0, 0, 0, 476, 0, 2, 1, 2
3, Run: 015, P, 0, 102, 0, 0, 0, 0, 0, 472, 0, 0, 1, 0
3, Run: 016, P, 0, 97, 0, 0, 0, 0, 0, 476, 0, 2, 1, 2
3, Run: 017, P, 0, 93, 0, 0, 0, 0, 0, 480, 0, 2, 1, 2
3, Run: 018, P, 0, 103, 0, 0, 0, 0, 0, 470, 0, 2, 1, 2
