Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-1, Run: 080, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 54, 0, 18, 13, 117, 9, 6, 2, 9, 18, 27, 22, 117
INVAR-1, Run: 081, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 54, 0, 18, 16, 93, 9, 7, 1, 9, 18, 27, 25, 93
INVAR-1, Run: 082, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 54, 0, 18, 13, 67, 9, 4, 4, 9, 18, 27, 22, 67
INVAR-1, Run: 083, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 54, 0, 18, 11, 97, 9, 8, 0, 9, 18, 27, 20, 97
INVAR-1, Run: 084, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 54, 0, 18, 19, 113, 9, 6, 2, 9, 18, 27, 28, 113
INVAR-1, Run: 085, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 54, 0, 18, 15, 62, 9, 6, 2, 9, 18, 27, 24, 62
INVAR-1, Run: 086, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 54, 0, 18, 9, 64, 9, 5, 3, 9, 18, 27, 18, 64
INVAR-1, Run: 087, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 54, 0, 18, 4, 42, 9, 3, 5, 9, 18, 27, 13, 42
INVAR-1, Run: 088, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 54, 0, 18, 22, 149, 9, 6, 2, 9, 18, 27, 31, 149
INVAR-1, Run: 089, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 54, 0, 18, 13, 131, 9, 7, 1, 9, 18, 27, 22, 131
INVAR-1, Run: 090, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 54, 0, 18, 17, 89, 9, 5, 3, 9, 18, 27, 26, 89
INVAR-1, Run: 091, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 54, 0, 18, 10, 80, 9, 7, 1, 9, 18, 27, 19, 80
INVAR-1, Run: 092, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 54, 0, 18, 12, 77, 9, 2, 6, 9, 18, 27, 21, 77
INVAR-1, Run: 093, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 54, 0, 18, 24, 94, 9, 4, 4, 9, 18, 27, 33, 94
INVAR-1, Run: 094, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 54, 0, 18, 10, 76, 9, 3, 5, 9, 18, 27, 19, 76
INVAR-1, Run: 095, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 54, 0, 18, 14, 72, 9, 5, 3, 9, 18, 27, 23, 72
INVAR-1, Run: 096, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 54, 0, 18, 17, 126, 9, 4, 4, 9, 18, 27, 26, 126
INVAR-1, Run: 097, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 54, 0, 18, 11, 66, 9, 8, 0, 9, 18, 27, 20, 66
INVAR-1, Run: 098, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 54, 0, 18, 18, 190, 9, 5, 3, 9, 18, 27, 27, 190
INVAR-1, Run: 099, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 54, 0, 18, 20, 132, 9, 5, 3, 9, 18, 27, 29, 132
INVAR-1, Run: 100, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 54, 0, 18, 12, 153, 9, 7, 1, 9, 18, 27, 21, 153
INVAR-10, Run: 001, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 871, 6022, 100, 65, 34, 100, 200, 300, 971, 6022
INVAR-10, Run: 002, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1002, 4570, 100, 66, 33, 100, 200, 300, 1102, 4570
INVAR-10, Run: 003, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 827, 4776, 100, 59, 40, 100, 200, 300, 927, 4776
INVAR-10, Run: 004, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 865, 3993, 100, 62, 37, 100, 200, 300, 965, 3993
INVAR-10, Run: 005, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1027, 6003, 100, 64, 35, 100, 200, 300, 1127, 6003
INVAR-10, Run: 006, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 913, 5474, 100, 68, 31, 100, 200, 300, 1013, 5474
INVAR-10, Run: 007, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 757, 4129, 100, 58, 41, 100, 200, 300, 857, 4129
INVAR-10, Run: 008, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 782, 4646, 100, 59, 40, 100, 200, 300, 882, 4646
INVAR-10, Run: 009, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 809, 4543, 100, 61, 38, 100, 200, 300, 909, 4543
INVAR-10, Run: 010, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 815, 5143, 100, 61, 38, 100, 200, 300, 915, 5143
INVAR-10, Run: 011, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 884, 5214, 100, 68, 31, 100, 200, 300, 984, 5214
INVAR-10, Run: 012, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 967, 6129, 100, 54, 45, 100, 200, 300, 1067, 6129
INVAR-10, Run: 013, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 866, 4766, 100, 68, 31, 100, 200, 300, 966, 4766
INVAR-10, Run: 014, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 789, 4276, 100, 60, 39, 100, 200, 300, 889, 4276
INVAR-10, Run: 015, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 841, 5491, 100, 70, 29, 100, 200, 300, 941, 5491
INVAR-10, Run: 016, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 903, 4616, 100, 65, 34, 100, 200, 300, 1003, 4616
INVAR-10, Run: 017, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 650, 3648, 100, 67, 32, 100, 200, 300, 750, 3648
INVAR-10, Run: 018, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 541, 3279, 100, 67, 32, 100, 200, 300, 641, 3279
INVAR-10, Run: 019, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 784, 5729, 100, 62, 37, 100, 200, 300, 884, 5729
INVAR-10, Run: 020, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1012, 4508, 100, 50, 49, 100, 200, 300, 1112, 4508
INVAR-10, Run: 021, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1047, 5315, 100, 55, 44, 100, 200, 300, 1147, 5315
INVAR-10, Run: 022, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 811, 4741, 100, 67, 32, 100, 200, 300, 911, 4741
INVAR-10, Run: 023, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 790, 5221, 100, 64, 35, 100, 200, 300, 890, 5221
INVAR-10, Run: 024, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 816, 5186, 100, 64, 35, 100, 200, 300, 916, 5186
INVAR-10, Run: 025, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 761, 4336, 100, 67, 32, 100, 200, 300, 861, 4336
INVAR-10, Run: 026, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 694, 5770, 100, 61, 38, 100, 200, 300, 794, 5770
INVAR-10, Run: 027, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 742, 4044, 100, 61, 38, 100, 200, 300, 842, 4044
INVAR-10, Run: 028, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 726, 4962, 100, 66, 33, 100, 200, 300, 826, 4962
INVAR-10, Run: 029, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 894, 5220, 100, 57, 42, 100, 200, 300, 994, 5220
INVAR-10, Run: 030, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 937, 5515, 100, 70, 29, 100, 200, 300, 1037, 5515
INVAR-10, Run: 031, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 860, 5137, 100, 55, 44, 100, 200, 300, 960, 5137
INVAR-10, Run: 032, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 842, 5383, 100, 65, 34, 100, 200, 300, 942, 5383
INVAR-10, Run: 033, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 975, 4667, 100, 58, 41, 100, 200, 300, 1075, 4667
INVAR-10, Run: 034, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 888, 5897, 100, 57, 42, 100, 200, 300, 988, 5897
INVAR-10, Run: 035, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 587, 4451, 100, 64, 35, 100, 200, 300, 687, 4451
INVAR-10, Run: 036, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 867, 5123, 100, 60, 39, 100, 200, 300, 967, 5123
INVAR-10, Run: 037, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 730, 5275, 100, 72, 27, 100, 200, 300, 830, 5275
INVAR-10, Run: 038, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 873, 5098, 100, 60, 39, 100, 200, 300, 973, 5098
INVAR-10, Run: 039, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 844, 3803, 100, 68, 31, 100, 200, 300, 944, 3803
INVAR-10, Run: 040, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 860, 5370, 100, 50, 49, 100, 200, 300, 960, 5370
INVAR-10, Run: 041, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 920, 5359, 100, 62, 37, 100, 200, 300, 1020, 5359
INVAR-10, Run: 042, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 859, 5358, 100, 56, 43, 100, 200, 300, 959, 5358
INVAR-10, Run: 043, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 914, 5064, 100, 64, 35, 100, 200, 300, 1014, 5064
INVAR-10, Run: 044, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 1123, 4890, 100, 68, 31, 100, 200, 300, 1223, 4890
INVAR-10, Run: 045, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 730, 3561, 100, 58, 41, 100, 200, 300, 830, 3561
INVAR-10, Run: 046, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 958, 5187, 100, 69, 30, 100, 200, 300, 1058, 5187
INVAR-10, Run: 047, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 803, 5236, 100, 64, 35, 100, 200, 300, 903, 5236
INVAR-10, Run: 048, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 905, 5163, 100, 67, 32, 100, 200, 300, 1005, 5163
INVAR-10, Run: 049, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 784, 4096, 100, 62, 37, 100, 200, 300, 884, 4096
INVAR-10, Run: 050, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 766, 5478, 100, 67, 32, 100, 200, 300, 866, 5478
INVAR-10, Run: 051, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 906, 3945, 100, 62, 37, 100, 200, 300, 1006, 3945
INVAR-10, Run: 052, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 767, 5509, 100, 63, 36, 100, 200, 300, 867, 5509
INVAR-10, Run: 053, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 704, 4282, 100, 64, 35, 100, 200, 300, 804, 4282
INVAR-10, Run: 054, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 945, 5854, 100, 56, 43, 100, 200, 300, 1045, 5854
INVAR-10, Run: 055, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 581, 4887, 100, 66, 33, 100, 200, 300, 681, 4887
INVAR-10, Run: 056, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 872, 5983, 100, 56, 43, 100, 200, 300, 972, 5983
INVAR-10, Run: 057, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 732, 5422, 100, 63, 36, 100, 200, 300, 832, 5422
INVAR-10, Run: 058, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 737, 5233, 100, 64, 35, 100, 200, 300, 837, 5233
INVAR-10, Run: 059, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 945, 3990, 100, 58, 41, 100, 200, 300, 1045, 3990
INVAR-10, Run: 060, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 840, 4225, 100, 62, 37, 100, 200, 300, 940, 4225
INVAR-10, Run: 061, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 905, 3708, 100, 59, 40, 100, 200, 300, 1005, 3708
INVAR-10, Run: 062, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 889, 4578, 100, 56, 43, 100, 200, 300, 989, 4578
INVAR-10, Run: 063, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 635, 3833, 100, 59, 40, 100, 200, 300, 735, 3833
INVAR-10, Run: 064, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 600, 0, 200, 880, 4714, 100, 63, 36, 100, 200, 300, 980, 4714
