Input Number, Run_Number, Result@ 100, CE, D, X1, H, M, PO, Y, CO, PE, A, B
INVAR-10, Run: 055, P, 296, 0, 0, 0, 0, 0, 198, 0, 1, 600, 0
INVAR-10, Run: 056, P, 290, 0, 0, 0, 0, 0, 195, 0, 1, 600, 0
INVAR-10, Run: 057, P, 273, 1, 0, 0, 0, 0, 186, 0, 1, 600, 0
INVAR-10, Run: 058, P, 305, 1, 0, 0, 0, 0, 202, 0, 1, 600, 0
INVAR-10, Run: 059, P, 307, 1, 0, 0, 0, 0, 203, 0, 1, 600, 0
INVAR-10, Run: 060, P, 316, 2, 0, 0, 0, 0, 207, 0, 1, 600, 0
INVAR-10, Run: 061, P, 292, 0, 0, 0, 0, 0, 196, 0, 1, 600, 0
INVAR-10, Run: 062, P, 290, 0, 0, 0, 0, 0, 195, 0, 1, 600, 0
INVAR-10, Run: 063, P, 271, 1, 0, 0, 0, 0, 185, 0, 1, 600, 0
INVAR-10, Run: 064, P, 278, 2, 0, 0, 0, 0, 188, 0, 1, 600, 0
INVAR-10, Run: 065, P, 282, 4, 0, 0, 0, 0, 189, 0, 1, 600, 0
INVAR-10, Run: 066, P, 291, 1, 0, 0, 0, 0, 195, 0, 1, 600, 0
INVAR-10, Run: 067, P, 285, 1, 0, 0, 0, 0, 192, 0, 1, 600, 0
INVAR-10, Run: 068, P, 298, 0, 0, 0, 0, 0, 199, 0, 1, 600, 0
INVAR-10, Run: 069, P, 361, 3, 0, 0, 0, 0, 229, 0, 1, 600, 0
INVAR-10, Run: 070, P, 305, 3, 0, 0, 0, 0, 201, 0, 1, 600, 0
INVAR-10, Run: 071, P, 320, 2, 0, 0, 0, 0, 209, 0, 1, 600, 0
INVAR-10, Run: 072, P, 325, 1, 0, 0, 0, 0, 212, 0, 1, 600, 0
INVAR-10, Run: 073, P, 308, 2, 0, 0, 0, 0, 203, 0, 1, 600, 0
INVAR-10, Run: 074, P, 295, 1, 0, 0, 0, 0, 197, 0, 1, 600, 0
INVAR-10, Run: 075, P, 284, 2, 0, 0, 0, 0, 191, 0, 1, 600, 0
INVAR-10, Run: 076, P, 297, 1, 0, 0, 0, 0, 198, 0, 1, 600, 0
INVAR-10, Run: 077, P, 282, 0, 0, 0, 0, 0, 191, 0, 1, 600, 0
INVAR-10, Run: 078, P, 327, 1, 0, 0, 0, 0, 213, 0, 1, 600, 0
INVAR-10, Run: 079, P, 314, 0, 0, 0, 0, 0, 207, 0, 1, 600, 0
INVAR-10, Run: 080, P, 320, 0, 0, 0, 0, 0, 210, 0, 1, 600, 0
INVAR-10, Run: 081, P, 328, 0, 0, 0, 0, 0, 214, 0, 1, 600, 0
INVAR-10, Run: 082, P, 329, 1, 0, 0, 0, 0, 214, 0, 1, 600, 0
INVAR-10, Run: 083, P, 289, 1, 0, 0, 0, 0, 194, 0, 1, 600, 0
INVAR-10, Run: 084, P, 330, 0, 0, 0, 0, 0, 215, 0, 1, 600, 0
INVAR-10, Run: 085, P, 269, 1, 0, 0, 0, 0, 184, 0, 1, 600, 0
INVAR-10, Run: 086, P, 292, 2, 0, 0, 0, 0, 195, 0, 1, 600, 0
INVAR-10, Run: 087, P, 292, 0, 0, 0, 0, 0, 196, 0, 1, 600, 0
INVAR-10, Run: 088, P, 299, 3, 0, 0, 0, 0, 198, 0, 1, 600, 0
INVAR-10, Run: 089, P, 286, 0, 0, 0, 0, 0, 193, 0, 1, 600, 0
INVAR-10, Run: 090, P, 261, 1, 0, 0, 0, 0, 180, 0, 1, 600, 0
INVAR-10, Run: 091, P, 331, 1, 0, 0, 0, 0, 215, 0, 1, 600, 0
INVAR-10, Run: 092, P, 290, 2, 0, 0, 0, 0, 194, 0, 1, 600, 0
INVAR-10, Run: 093, P, 272, 0, 0, 0, 0, 0, 186, 0, 1, 600, 0
INVAR-10, Run: 094, P, 286, 0, 0, 0, 0, 0, 193, 0, 1, 600, 0
INVAR-10, Run: 095, P, 275, 1, 0, 0, 0, 0, 187, 0, 1, 600, 0
INVAR-10, Run: 096, P, 285, 1, 0, 0, 0, 0, 192, 0, 1, 600, 0
INVAR-10, Run: 097, P, 250, 0, 0, 0, 0, 0, 175, 0, 1, 600, 0
INVAR-10, Run: 098, P, 338, 0, 0, 0, 0, 0, 219, 0, 1, 600, 0
INVAR-10, Run: 099, P, 305, 3, 0, 0, 0, 0, 201, 0, 1, 600, 0
INVAR-10, Run: 100, P, 310, 2, 0, 0, 0, 0, 204, 0, 1, 600, 0
INVAR-2, Run: 001, P, 200, 0, 0, 0, 0, 0, 114, 0, 1, 168, 0
INVAR-2, Run: 002, P, 227, 1, 0, 0, 0, 0, 127, 0, 1, 168, 0
INVAR-2, Run: 003, P, 240, 0, 0, 0, 0, 0, 134, 0, 1, 168, 0
INVAR-2, Run: 004, P, 245, 1, 0, 0, 0, 0, 136, 0, 1, 168, 0
INVAR-2, Run: 005, P, 237, 3, 0, 0, 0, 0, 131, 0, 1, 168, 0
INVAR-2, Run: 006, P, 267, 1, 0, 0, 0, 0, 147, 0, 1, 168, 0
INVAR-2, Run: 007, P, 211, 1, 0, 0, 0, 0, 119, 0, 1, 168, 0
INVAR-2, Run: 008, P, 246, 0, 0, 0, 0, 0, 137, 0, 1, 168, 0
INVAR-2, Run: 009, P, 250, 2, 0, 0, 0, 0, 138, 0, 1, 168, 0
INVAR-2, Run: 010, P, 229, 1, 0, 0, 0, 0, 128, 0, 1, 168, 0
INVAR-2, Run: 011, P, 252, 0, 0, 0, 0, 0, 140, 0, 1, 168, 0
INVAR-2, Run: 012, P, 215, 1, 0, 0, 0, 0, 121, 0, 1, 168, 0
INVAR-2, Run: 013, P, 208, 2, 0, 0, 0, 0, 117, 0, 1, 168, 0
INVAR-2, Run: 014, P, 207, 1, 0, 0, 0, 0, 117, 0, 1, 168, 0
INVAR-2, Run: 015, P, 255, 1, 0, 0, 0, 0, 141, 0, 1, 168, 0
INVAR-2, Run: 016, P, 225, 1, 0, 0, 0, 0, 126, 0, 1, 168, 0
INVAR-2, Run: 017, P, 275, 1, 0, 0, 0, 0, 151, 0, 1, 168, 0
INVAR-2, Run: 018, P, 262, 2, 0, 0, 0, 0, 144, 0, 1, 168, 0
INVAR-2, Run: 019, P, 210, 0, 0, 0, 0, 0, 119, 0, 1, 168, 0
INVAR-2, Run: 020, P, 205, 1, 0, 0, 0, 0, 116, 0, 1, 168, 0
INVAR-2, Run: 021, P, 209, 1, 0, 0, 0, 0, 118, 0, 1, 168, 0
INVAR-2, Run: 022, P, 217, 1, 0, 0, 0, 0, 122, 0, 1, 168, 0
INVAR-2, Run: 023, P, 230, 2, 0, 0, 0, 0, 128, 0, 1, 168, 0
INVAR-2, Run: 024, P, 216, 0, 0, 0, 0, 0, 122, 0, 1, 168, 0
INVAR-2, Run: 025, P, 238, 2, 0, 0, 0, 0, 132, 0, 1, 168, 0
INVAR-2, Run: 026, P, 218, 2, 0, 0, 0, 0, 122, 0, 1, 168, 0
INVAR-2, Run: 027, P, 218, 0, 0, 0, 0, 0, 123, 0, 1, 168, 0
INVAR-2, Run: 028, P, 239, 1, 0, 0, 0, 0, 133, 0, 1, 168, 0
INVAR-2, Run: 029, P, 251, 3, 0, 0, 0, 0, 138, 0, 1, 168, 0
INVAR-2, Run: 030, P, 276, 2, 0, 0, 0, 0, 151, 0, 1, 168, 0
INVAR-2, Run: 031, P, 218, 0, 0, 0, 0, 0, 123, 0, 1, 168, 0
INVAR-2, Run: 032, P, 194, 0, 0, 0, 0, 0, 111, 0, 1, 168, 0
INVAR-2, Run: 033, P, 226, 0, 0, 0, 0, 0, 127, 0, 1, 168, 0
INVAR-2, Run: 034, P, 244, 0, 0, 0, 0, 0, 136, 0, 1, 168, 0
INVAR-2, Run: 035, P, 230, 0, 0, 0, 0, 0, 129, 0, 1, 168, 0
INVAR-2, Run: 036, P, 218, 0, 0, 0, 0, 0, 123, 0, 1, 168, 0
INVAR-2, Run: 037, P, 276, 2, 0, 0, 0, 0, 151, 0, 1, 168, 0
INVAR-2, Run: 038, P, 266, 0, 0, 0, 0, 0, 147, 0, 1, 168, 0
INVAR-2, Run: 039, P, 218, 0, 0, 0, 0, 0, 123, 0, 1, 168, 0
INVAR-2, Run: 040, P, 198, 0, 0, 0, 0, 0, 113, 0, 1, 168, 0
INVAR-2, Run: 041, P, 206, 0, 0, 0, 0, 0, 117, 0, 1, 168, 0
INVAR-2, Run: 042, P, 192, 2, 0, 0, 0, 0, 109, 0, 1, 168, 0
INVAR-2, Run: 043, P, 223, 1, 0, 0, 0, 0, 125, 0, 1, 168, 0
INVAR-2, Run: 044, P, 227, 1, 0, 0, 0, 0, 127, 0, 1, 168, 0
INVAR-2, Run: 045, P, 199, 1, 0, 0, 0, 0, 113, 0, 1, 168, 0
INVAR-2, Run: 046, P, 238, 0, 0, 0, 0, 0, 133, 0, 1, 168, 0
INVAR-2, Run: 047, P, 201, 1, 0, 0, 0, 0, 114, 0, 1, 168, 0
INVAR-2, Run: 048, P, 216, 0, 0, 0, 0, 0, 122, 0, 1, 168, 0
INVAR-2, Run: 049, P, 231, 1, 0, 0, 0, 0, 129, 0, 1, 168, 0
INVAR-2, Run: 050, P, 221, 1, 0, 0, 0, 0, 124, 0, 1, 168, 0
INVAR-2, Run: 051, P, 229, 1, 0, 0, 0, 0, 128, 0, 1, 168, 0
INVAR-2, Run: 052, P, 231, 1, 0, 0, 0, 0, 129, 0, 1, 168, 0
INVAR-2, Run: 053, P, 212, 2, 0, 0, 0, 0, 119, 0, 1, 168, 0
INVAR-2, Run: 054, P, 260, 2, 0, 0, 0, 0, 143, 0, 1, 168, 0
INVAR-2, Run: 055, P, 255, 3, 0, 0, 0, 0, 140, 0, 1, 168, 0
INVAR-2, Run: 056, P, 227, 1, 0, 0, 0, 0, 127, 0, 1, 168, 0
INVAR-2, Run: 057, P, 235, 1, 0, 0, 0, 0, 131, 0, 1, 168, 0
INVAR-2, Run: 058, P, 209, 1, 0, 0, 0, 0, 118, 0, 1, 168, 0
INVAR-2, Run: 059, P, 244, 2, 0, 0, 0, 0, 135, 0, 1, 168, 0
INVAR-2, Run: 060, P, 231, 1, 0, 0, 0, 0, 129, 0, 1, 168, 0
INVAR-2, Run: 061, P, 232, 0, 0, 0, 0, 0, 130, 0, 1, 168, 0
INVAR-2, Run: 062, P, 206, 0, 0, 0, 0, 0, 117, 0, 1, 168, 0
INVAR-2, Run: 063, P, 219, 1, 0, 0, 0, 0, 123, 0, 1, 168, 0
INVAR-2, Run: 064, P, 206, 0, 0, 0, 0, 0, 117, 0, 1, 168, 0
INVAR-2, Run: 065, P, 213, 1, 0, 0, 0, 0, 120, 0, 1, 168, 0
INVAR-2, Run: 066, P, 230, 0, 0, 0, 0, 0, 129, 0, 1, 168, 0
INVAR-2, Run: 067, P, 217, 1, 0, 0, 0, 0, 122, 0, 1, 168, 0
INVAR-2, Run: 068, P, 235, 1, 0, 0, 0, 0, 131, 0, 1, 168, 0
INVAR-2, Run: 069, P, 213, 3, 0, 0, 0, 0, 119, 0, 1, 168, 0
INVAR-2, Run: 070, P, 230, 2, 0, 0, 0, 0, 128, 0, 1, 168, 0
INVAR-2, Run: 071, P, 244, 2, 0, 0, 0, 0, 135, 0, 1, 168, 0
INVAR-2, Run: 072, P, 225, 1, 0, 0, 0, 0, 126, 0, 1, 168, 0
INVAR-2, Run: 073, P, 237, 1, 0, 0, 0, 0, 132, 0, 1, 168, 0
INVAR-2, Run: 074, P, 237, 1, 0, 0, 0, 0, 132, 0, 1, 168, 0
INVAR-2, Run: 075, P, 224, 0, 0, 0, 0, 0, 126, 0, 1, 168, 0
INVAR-2, Run: 076, P, 226, 0, 0, 0, 0, 0, 127, 0, 1, 168, 0
INVAR-2, Run: 077, P, 226, 0, 0, 0, 0, 0, 127, 0, 1, 168, 0
INVAR-2, Run: 078, P, 257, 1, 0, 0, 0, 0, 142, 0, 1, 168, 0
INVAR-2, Run: 079, P, 250, 0, 0, 0, 0, 0, 139, 0, 1, 168, 0
INVAR-2, Run: 080, P, 220, 2, 0, 0, 0, 0, 123, 0, 1, 168, 0
INVAR-2, Run: 081, P, 216, 0, 0, 0, 0, 0, 122, 0, 1, 168, 0
INVAR-2, Run: 082, P, 230, 0, 0, 0, 0, 0, 129, 0, 1, 168, 0
INVAR-2, Run: 083, P, 222, 0, 0, 0, 0, 0, 125, 0, 1, 168, 0
INVAR-2, Run: 084, P, 208, 0, 0, 0, 0, 0, 118, 0, 1, 168, 0
INVAR-2, Run: 085, P, 239, 1, 0, 0, 0, 0, 133, 0, 1, 168, 0
INVAR-2, Run: 086, P, 233, 1, 0, 0, 0, 0, 130, 0, 1, 168, 0
INVAR-2, Run: 087, P, 210, 0, 0, 0, 0, 0, 119, 0, 1, 168, 0
INVAR-2, Run: 088, P, 198, 0, 0, 0, 0, 0, 113, 0, 1, 168, 0
INVAR-2, Run: 089, P, 239, 1, 0, 0, 0, 0, 133, 0, 1, 168, 0
