Input Number, Run_Number, Result@ 100, CE, D, X1, H, M, PO, Y, CO, PE, A, B
INVAR-2, Run: 089, F, 239, 1, 0, 0, 0, 0, 133, 0, 1, 168, 0
INVAR-2, Run: 090, F, 207, 1, 0, 0, 0, 0, 117, 0, 1, 168, 0
INVAR-2, Run: 091, F, 216, 0, 0, 0, 0, 0, 122, 0, 1, 168, 0
INVAR-2, Run: 092, F, 247, 1, 0, 0, 0, 0, 137, 0, 1, 168, 0
INVAR-2, Run: 093, F, 257, 1, 0, 0, 0, 0, 142, 0, 1, 168, 0
INVAR-2, Run: 094, F, 215, 1, 0, 0, 0, 0, 121, 0, 1, 168, 0
INVAR-2, Run: 095, F, 264, 6, 0, 0, 0, 0, 143, 0, 1, 168, 0
INVAR-2, Run: 096, F, 252, 0, 0, 0, 0, 0, 140, 0, 1, 168, 0
INVAR-2, Run: 097, F, 267, 1, 0, 0, 0, 0, 147, 0, 1, 168, 0
INVAR-2, Run: 098, F, 210, 0, 0, 0, 0, 0, 119, 0, 1, 168, 0
INVAR-2, Run: 099, F, 214, 0, 0, 0, 0, 0, 121, 0, 1, 168, 0
INVAR-2, Run: 100, F, 214, 2, 0, 0, 0, 0, 120, 0, 1, 168, 0
INVAR-3, Run: 001, F, 289, 1, 0, 0, 0, 0, 185, 0, 1, 492, 0
INVAR-3, Run: 002, F, 272, 0, 0, 0, 0, 0, 177, 0, 1, 492, 0
INVAR-3, Run: 003, F, 272, 0, 0, 0, 0, 0, 177, 0, 1, 492, 0
INVAR-3, Run: 004, F, 352, 2, 0, 0, 0, 0, 216, 0, 1, 492, 0
INVAR-3, Run: 005, F, 254, 2, 0, 0, 0, 0, 167, 0, 1, 492, 0
INVAR-3, Run: 006, F, 274, 0, 0, 0, 0, 0, 178, 0, 1, 492, 0
INVAR-3, Run: 007, F, 273, 1, 0, 0, 0, 0, 177, 0, 1, 492, 0
INVAR-3, Run: 008, F, 285, 1, 0, 0, 0, 0, 183, 0, 1, 492, 0
INVAR-3, Run: 009, F, 260, 0, 0, 0, 0, 0, 171, 0, 1, 492, 0
INVAR-3, Run: 010, F, 280, 0, 0, 0, 0, 0, 181, 0, 1, 492, 0
INVAR-3, Run: 011, F, 297, 1, 0, 0, 0, 0, 189, 0, 1, 492, 0
INVAR-3, Run: 012, F, 287, 1, 0, 0, 0, 0, 184, 0, 1, 492, 0
INVAR-3, Run: 013, F, 310, 2, 0, 0, 0, 0, 195, 0, 1, 492, 0
INVAR-3, Run: 014, F, 280, 0, 0, 0, 0, 0, 181, 0, 1, 492, 0
INVAR-3, Run: 015, F, 263, 1, 0, 0, 0, 0, 172, 0, 1, 492, 0
INVAR-3, Run: 016, F, 276, 2, 0, 0, 0, 0, 178, 0, 1, 492, 0
INVAR-3, Run: 017, F, 289, 1, 0, 0, 0, 0, 185, 0, 1, 492, 0
INVAR-3, Run: 018, F, 290, 0, 0, 0, 0, 0, 186, 0, 1, 492, 0
INVAR-3, Run: 019, F, 270, 0, 0, 0, 0, 0, 176, 0, 1, 492, 0
INVAR-3, Run: 020, F, 302, 0, 0, 0, 0, 0, 192, 0, 1, 492, 0
INVAR-3, Run: 021, F, 283, 3, 0, 0, 0, 0, 181, 0, 1, 492, 0
INVAR-3, Run: 022, F, 263, 1, 0, 0, 0, 0, 172, 0, 1, 492, 0
INVAR-3, Run: 023, F, 251, 1, 0, 0, 0, 0, 166, 0, 1, 492, 0
INVAR-3, Run: 024, F, 274, 0, 0, 0, 0, 0, 178, 0, 1, 492, 0
INVAR-3, Run: 025, F, 254, 0, 0, 0, 0, 0, 168, 0, 1, 492, 0
INVAR-3, Run: 026, F, 276, 0, 0, 0, 0, 0, 179, 0, 1, 492, 0
INVAR-3, Run: 027, F, 285, 1, 0, 0, 0, 0, 183, 0, 1, 492, 0
INVAR-3, Run: 028, F, 292, 2, 0, 0, 0, 0, 186, 0, 1, 492, 0
INVAR-3, Run: 029, F, 273, 3, 0, 0, 0, 0, 176, 0, 1, 492, 0
INVAR-3, Run: 030, F, 272, 0, 0, 0, 0, 0, 177, 0, 1, 492, 0
INVAR-3, Run: 031, F, 260, 2, 0, 0, 0, 0, 170, 0, 1, 492, 0
INVAR-3, Run: 032, F, 286, 0, 0, 0, 0, 0, 184, 0, 1, 492, 0
INVAR-3, Run: 033, F, 273, 3, 0, 0, 0, 0, 176, 0, 1, 492, 0
INVAR-3, Run: 034, F, 278, 0, 0, 0, 0, 0, 180, 0, 1, 492, 0
INVAR-3, Run: 035, F, 312, 0, 0, 0, 0, 0, 197, 0, 1, 492, 0
INVAR-3, Run: 036, F, 246, 0, 0, 0, 0, 0, 164, 0, 1, 492, 0
INVAR-3, Run: 037, F, 272, 2, 0, 0, 0, 0, 176, 0, 1, 492, 0
INVAR-3, Run: 038, F, 266, 0, 0, 0, 0, 0, 174, 0, 1, 492, 0
INVAR-3, Run: 039, F, 259, 1, 0, 0, 0, 0, 170, 0, 1, 492, 0
INVAR-3, Run: 040, F, 297, 1, 0, 0, 0, 0, 189, 0, 1, 492, 0
INVAR-3, Run: 041, F, 281, 1, 0, 0, 0, 0, 181, 0, 1, 492, 0
INVAR-3, Run: 042, F, 265, 1, 0, 0, 0, 0, 173, 0, 1, 492, 0
INVAR-3, Run: 043, F, 292, 0, 0, 0, 0, 0, 187, 0, 1, 492, 0
INVAR-3, Run: 044, F, 266, 0, 0, 0, 0, 0, 174, 0, 1, 492, 0
INVAR-3, Run: 045, F, 269, 1, 0, 0, 0, 0, 175, 0, 1, 492, 0
INVAR-3, Run: 046, F, 268, 2, 0, 0, 0, 0, 174, 0, 1, 492, 0
INVAR-3, Run: 047, F, 277, 3, 0, 0, 0, 0, 178, 0, 1, 492, 0
INVAR-3, Run: 048, F, 292, 0, 0, 0, 0, 0, 187, 0, 1, 492, 0
INVAR-3, Run: 049, F, 298, 0, 0, 0, 0, 0, 190, 0, 1, 492, 0
INVAR-3, Run: 050, F, 285, 1, 0, 0, 0, 0, 183, 0, 1, 492, 0
INVAR-3, Run: 051, F, 280, 0, 0, 0, 0, 0, 181, 0, 1, 492, 0
INVAR-3, Run: 052, F, 285, 1, 0, 0, 0, 0, 183, 0, 1, 492, 0
INVAR-3, Run: 053, F, 282, 0, 0, 0, 0, 0, 182, 0, 1, 492, 0
INVAR-3, Run: 054, F, 253, 1, 0, 0, 0, 0, 167, 0, 1, 492, 0
INVAR-3, Run: 055, F, 286, 0, 0, 0, 0, 0, 184, 0, 1, 492, 0
INVAR-3, Run: 056, F, 251, 1, 0, 0, 0, 0, 166, 0, 1, 492, 0
INVAR-3, Run: 057, F, 298, 2, 0, 0, 0, 0, 189, 0, 1, 492, 0
INVAR-3, Run: 058, F, 268, 4, 0, 0, 0, 0, 173, 0, 1, 492, 0
INVAR-3, Run: 059, F, 287, 1, 0, 0, 0, 0, 184, 0, 1, 492, 0
INVAR-3, Run: 060, F, 288, 0, 0, 0, 0, 0, 185, 0, 1, 492, 0
INVAR-3, Run: 061, F, 275, 3, 0, 0, 0, 0, 177, 0, 1, 492, 0
INVAR-3, Run: 062, F, 255, 1, 0, 0, 0, 0, 168, 0, 1, 492, 0
INVAR-3, Run: 063, F, 285, 5, 0, 0, 0, 0, 181, 0, 1, 492, 0
INVAR-3, Run: 064, F, 302, 0, 0, 0, 0, 0, 192, 0, 1, 492, 0
INVAR-3, Run: 065, F, 258, 0, 0, 0, 0, 0, 170, 0, 1, 492, 0
INVAR-3, Run: 066, F, 284, 0, 0, 0, 0, 0, 183, 0, 1, 492, 0
INVAR-3, Run: 067, F, 248, 0, 0, 0, 0, 0, 165, 0, 1, 492, 0
INVAR-3, Run: 068, F, 306, 2, 0, 0, 0, 0, 193, 0, 1, 492, 0
INVAR-3, Run: 069, F, 287, 1, 0, 0, 0, 0, 184, 0, 1, 492, 0
INVAR-3, Run: 070, F, 280, 0, 0, 0, 0, 0, 181, 0, 1, 492, 0
INVAR-3, Run: 071, F, 293, 1, 0, 0, 0, 0, 187, 0, 1, 492, 0
INVAR-3, Run: 072, F, 268, 2, 0, 0, 0, 0, 174, 0, 1, 492, 0
INVAR-3, Run: 073, F, 282, 2, 0, 0, 0, 0, 181, 0, 1, 492, 0
INVAR-3, Run: 074, F, 289, 1, 0, 0, 0, 0, 185, 0, 1, 492, 0
INVAR-3, Run: 075, F, 263, 3, 0, 0, 0, 0, 171, 0, 1, 492, 0
INVAR-3, Run: 076, F, 261, 1, 0, 0, 0, 0, 171, 0, 1, 492, 0
INVAR-3, Run: 077, F, 281, 1, 0, 0, 0, 0, 181, 0, 1, 492, 0
INVAR-3, Run: 078, F, 296, 2, 0, 0, 0, 0, 188, 0, 1, 492, 0
INVAR-3, Run: 079, F, 262, 2, 0, 0, 0, 0, 171, 0, 1, 492, 0
INVAR-3, Run: 080, F, 271, 1, 0, 0, 0, 0, 176, 0, 1, 492, 0
INVAR-3, Run: 081, F, 276, 0, 0, 0, 0, 0, 179, 0, 1, 492, 0
INVAR-3, Run: 082, F, 278, 0, 0, 0, 0, 0, 180, 0, 1, 492, 0
INVAR-3, Run: 083, F, 277, 1, 0, 0, 0, 0, 179, 0, 1, 492, 0
INVAR-3, Run: 084, F, 307, 3, 0, 0, 0, 0, 193, 0, 1, 492, 0
INVAR-3, Run: 085, F, 276, 4, 0, 0, 0, 0, 177, 0, 1, 492, 0
INVAR-3, Run: 086, F, 286, 0, 0, 0, 0, 0, 184, 0, 1, 492, 0
INVAR-3, Run: 087, F, 294, 2, 0, 0, 0, 0, 187, 0, 1, 492, 0
INVAR-3, Run: 088, F, 285, 1, 0, 0, 0, 0, 183, 0, 1, 492, 0
INVAR-3, Run: 089, F, 277, 3, 0, 0, 0, 0, 178, 0, 1, 492, 0
INVAR-3, Run: 090, F, 294, 0, 0, 0, 0, 0, 188, 0, 1, 492, 0
INVAR-3, Run: 091, F, 269, 5, 0, 0, 0, 0, 173, 0, 1, 492, 0
INVAR-3, Run: 092, F, 329, 1, 0, 0, 0, 0, 205, 0, 1, 492, 0
INVAR-3, Run: 093, F, 288, 0, 0, 0, 0, 0, 185, 0, 1, 492, 0
INVAR-3, Run: 094, F, 314, 4, 0, 0, 0, 0, 196, 0, 1, 492, 0
INVAR-3, Run: 095, F, 312, 2, 0, 0, 0, 0, 196, 0, 1, 492, 0
INVAR-3, Run: 096, F, 297, 1, 0, 0, 0, 0, 189, 0, 1, 492, 0
INVAR-3, Run: 097, F, 273, 1, 0, 0, 0, 0, 177, 0, 1, 492, 0
INVAR-3, Run: 098, F, 275, 1, 0, 0, 0, 0, 178, 0, 1, 492, 0
INVAR-3, Run: 099, F, 300, 2, 0, 0, 0, 0, 190, 0, 1, 492, 0
INVAR-3, Run: 100, F, 269, 1, 0, 0, 0, 0, 175, 0, 1, 492, 0
INVAR-4, Run: 001, F, 1, 240, 0, 1, 0, 1, 8, 118, 0, 0, 1
INVAR-4, Run: 002, F, 0, 225, 0, 1, 0, 1, 15, 118, 0, 0, 1
INVAR-4, Run: 003, F, 0, 233, 0, 1, 0, 1, 11, 118, 0, 0, 1
INVAR-4, Run: 004, F, 0, 183, 0, 1, 0, 1, 36, 118, 0, 0, 1
INVAR-4, Run: 005, F, 1, 220, 0, 1, 0, 1, 18, 118, 0, 0, 1
INVAR-4, Run: 006, F, 0, 239, 0, 1, 0, 1, 8, 118, 0, 0, 1
INVAR-4, Run: 007, F, 1, 228, 0, 1, 0, 1, 14, 118, 0, 0, 1
INVAR-4, Run: 008, F, 0, 217, 0, 1, 0, 1, 19, 118, 0, 0, 1
INVAR-4, Run: 009, F, 0, 189, 0, 1, 0, 1, 33, 118, 0, 0, 1
INVAR-4, Run: 010, F, 0, 207, 0, 1, 0, 1, 24, 118, 0, 0, 1
INVAR-4, Run: 011, F, 0, 207, 0, 1, 0, 1, 24, 118, 0, 0, 1
INVAR-4, Run: 012, F, 0, 197, 0, 1, 0, 1, 29, 118, 0, 0, 1
INVAR-4, Run: 013, F, 0, 199, 0, 1, 0, 1, 28, 118, 0, 0, 1
INVAR-4, Run: 014, F, 0, 239, 0, 1, 0, 1, 8, 118, 0, 0, 1
INVAR-4, Run: 015, F, 0, 213, 0, 1, 0, 1, 21, 118, 0, 0, 1
INVAR-4, Run: 016, F, 0, 219, 0, 1, 0, 1, 18, 118, 0, 0, 1
INVAR-4, Run: 017, F, 0, 197, 0, 1, 0, 1, 29, 118, 0, 0, 1
INVAR-4, Run: 018, F, 0, 189, 0, 1, 0, 1, 33, 118, 0, 0, 1
INVAR-4, Run: 019, F, 0, 211, 0, 1, 0, 1, 22, 118, 0, 0, 1
INVAR-4, Run: 020, F, 0, 201, 0, 1, 0, 1, 27, 118, 0, 0, 1
INVAR-4, Run: 021, F, 0, 205, 0, 1, 0, 1, 25, 118, 0, 0, 1
INVAR-4, Run: 022, F, 0, 195, 0, 1, 0, 1, 30, 118, 0, 0, 1
INVAR-4, Run: 023, F, 0, 229, 0, 1, 0, 1, 13, 118, 0, 0, 1
INVAR-4, Run: 024, F, 0, 237, 0, 1, 0, 1, 9, 118, 0, 0, 1
INVAR-4, Run: 025, F, 0, 211, 0, 1, 0, 1, 22, 118, 0, 0, 1
INVAR-4, Run: 026, F, 0, 205, 0, 1, 0, 1, 25, 118, 0, 0, 1
INVAR-4, Run: 027, F, 0, 191, 0, 1, 0, 1, 32, 118, 0, 0, 1
INVAR-4, Run: 028, F, 0, 193, 0, 1, 0, 1, 31, 118, 0, 0, 1
INVAR-4, Run: 029, F, 0, 225, 0, 1, 0, 1, 15, 118, 0, 0, 1
INVAR-4, Run: 030, F, 0, 239, 0, 1, 0, 1, 8, 118, 0, 0, 1
INVAR-4, Run: 031, F, 0, 225, 0, 1, 0, 1, 15, 118, 0, 0, 1
INVAR-4, Run: 032, F, 0, 183, 0, 1, 0, 1, 36, 118, 0, 0, 1
INVAR-4, Run: 033, F, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1
INVAR-4, Run: 034, F, 0, 221, 0, 1, 0, 1, 17, 118, 0, 0, 1
INVAR-4, Run: 035, F, 0, 251, 0, 1, 0, 1, 2, 118, 0, 0, 1
INVAR-4, Run: 036, F, 0, 249, 0, 1, 0, 1, 3, 118, 0, 0, 1
INVAR-4, Run: 037, F, 0, 213, 0, 1, 0, 1, 21, 118, 0, 0, 1
INVAR-4, Run: 038, F, 0, 185, 0, 1, 0, 1, 35, 118, 0, 0, 1
INVAR-4, Run: 039, F, 0, 233, 0, 1, 0, 1, 11, 118, 0, 0, 1
INVAR-4, Run: 040, F, 0, 213, 0, 1, 0, 1, 21, 118, 0, 0, 1
INVAR-4, Run: 041, F, 0, 209, 0, 1, 0, 1, 23, 118, 0, 0, 1
INVAR-4, Run: 042, F, 0, 199, 0, 1, 0, 1, 28, 118, 0, 0, 1
INVAR-4, Run: 043, F, 0, 229, 0, 1, 0, 1, 13, 118, 0, 0, 1
INVAR-4, Run: 044, F, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1
INVAR-4, Run: 045, F, 0, 209, 0, 1, 0, 1, 23, 118, 0, 0, 1
INVAR-4, Run: 046, F, 0, 219, 0, 1, 0, 1, 18, 118, 0, 0, 1
INVAR-4, Run: 047, F, 0, 231, 0, 1, 0, 1, 12, 118, 0, 0, 1
INVAR-4, Run: 048, F, 0, 201, 0, 1, 0, 1, 27, 118, 0, 0, 1
INVAR-4, Run: 049, F, 0, 201, 0, 1, 0, 1, 27, 118, 0, 0, 1
INVAR-4, Run: 050, F, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1
INVAR-4, Run: 051, F, 0, 221, 0, 1, 0, 1, 17, 118, 0, 0, 1
INVAR-4, Run: 052, F, 0, 231, 0, 1, 0, 1, 12, 118, 0, 0, 1
INVAR-4, Run: 053, F, 0, 247, 0, 1, 0, 1, 4, 118, 0, 0, 1
INVAR-4, Run: 054, F, 0, 253, 0, 1, 0, 1, 1, 118, 0, 0, 1
INVAR-4, Run: 055, F, 0, 199, 0, 1, 0, 1, 28, 118, 0, 0, 1
INVAR-4, Run: 056, F, 0, 217, 0, 1, 0, 1, 19, 118, 0, 0, 1
INVAR-4, Run: 057, F, 0, 239, 0, 1, 0, 1, 8, 118, 0, 0, 1
INVAR-4, Run: 058, F, 0, 185, 0, 1, 0, 1, 35, 118, 0, 0, 1
INVAR-4, Run: 059, F, 0, 203, 0, 1, 0, 1, 26, 118, 0, 0, 1
INVAR-4, Run: 060, F, 1, 256, 0, 1, 0, 1, 0, 118, 0, 0, 1
INVAR-4, Run: 061, F, 0, 189, 0, 1, 0, 1, 33, 118, 0, 0, 1
INVAR-4, Run: 062, F, 0, 213, 0, 1, 0, 1, 21, 118, 0, 0, 1
INVAR-4, Run: 063, F, 0, 229, 0, 1, 0, 1, 13, 118, 0, 0, 1
INVAR-4, Run: 064, F, 0, 189, 0, 1, 0, 1, 33, 118, 0, 0, 1
INVAR-4, Run: 065, F, 0, 191, 0, 1, 0, 1, 32, 118, 0, 0, 1
INVAR-4, Run: 066, F, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1
INVAR-4, Run: 067, F, 1, 212, 0, 1, 0, 1, 22, 118, 0, 0, 1
INVAR-4, Run: 068, F, 0, 203, 0, 1, 0, 1, 26, 118, 0, 0, 1
INVAR-4, Run: 069, F, 0, 195, 0, 1, 0, 1, 30, 118, 0, 0, 1
INVAR-4, Run: 070, F, 5, 260, 0, 1, 0, 1, 0, 118, 0, 0, 1
INVAR-4, Run: 071, F, 5, 260, 0, 1, 0, 1, 0, 118, 0, 0, 1
INVAR-4, Run: 072, F, 1, 222, 0, 1, 0, 1, 17, 118, 0, 0, 1
INVAR-4, Run: 073, F, 0, 191, 0, 1, 0, 1, 32, 118, 0, 0, 1
INVAR-4, Run: 074, F, 0, 201, 0, 1, 0, 1, 27, 118, 0, 0, 1
INVAR-4, Run: 075, F, 0, 241, 0, 1, 0, 1, 7, 118, 0, 0, 1
INVAR-4, Run: 076, F, 0, 205, 0, 1, 0, 1, 25, 118, 0, 0, 1
INVAR-4, Run: 077, F, 0, 195, 0, 1, 0, 1, 30, 118, 0, 0, 1
INVAR-4, Run: 078, F, 0, 219, 0, 1, 0, 1, 18, 118, 0, 0, 1
INVAR-4, Run: 079, F, 0, 187, 0, 1, 0, 1, 34, 118, 0, 0, 1
INVAR-4, Run: 080, F, 0, 221, 0, 1, 0, 1, 17, 118, 0, 0, 1
INVAR-4, Run: 081, F, 0, 203, 0, 1, 0, 1, 26, 118, 0, 0, 1
INVAR-4, Run: 082, F, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1
INVAR-4, Run: 083, F, 0, 221, 0, 1, 0, 1, 17, 118, 0, 0, 1
INVAR-4, Run: 084, F, 0, 205, 0, 1, 0, 1, 25, 118, 0, 0, 1
INVAR-4, Run: 085, F, 0, 193, 0, 1, 0, 1, 31, 118, 0, 0, 1
INVAR-4, Run: 086, F, 0, 225, 0, 1, 0, 1, 15, 118, 0, 0, 1
INVAR-4, Run: 087, F, 0, 209, 0, 1, 0, 1, 23, 118, 0, 0, 1
INVAR-4, Run: 088, F, 2, 257, 0, 1, 0, 1, 0, 118, 0, 0, 1
INVAR-4, Run: 089, F, 0, 227, 0, 1, 0, 1, 14, 118, 0, 0, 1
INVAR-4, Run: 090, F, 0, 213, 0, 1, 0, 1, 21, 118, 0, 0, 1
INVAR-4, Run: 091, F, 0, 251, 0, 1, 0, 1, 2, 118, 0, 0, 1
INVAR-4, Run: 092, F, 0, 219, 0, 1, 0, 1, 18, 118, 0, 0, 1
INVAR-4, Run: 093, F, 0, 229, 0, 1, 0, 1, 13, 118, 0, 0, 1
INVAR-4, Run: 094, F, 0, 231, 0, 1, 0, 1, 12, 118, 0, 0, 1
INVAR-4, Run: 095, F, 0, 233, 0, 1, 0, 1, 11, 118, 0, 0, 1
INVAR-4, Run: 096, F, 0, 237, 0, 1, 0, 1, 9, 118, 0, 0, 1
INVAR-4, Run: 097, F, 0, 237, 0, 1, 0, 1, 9, 118, 0, 0, 1
INVAR-4, Run: 098, F, 0, 205, 0, 1, 0, 1, 25, 118, 0, 0, 1
INVAR-4, Run: 099, F, 0, 217, 0, 1, 0, 1, 19, 118, 0, 0, 1
INVAR-4, Run: 100, F, 0, 217, 0, 1, 0, 1, 19, 118, 0, 0, 1
INVAR-5, Run: 001, F, 0, 240, 0, 1, 0, 1, 53, 160, 0, 0, 1
INVAR-5, Run: 002, F, 0, 212, 0, 1, 0, 1, 67, 160, 0, 0, 1
INVAR-5, Run: 003, F, 0, 222, 0, 1, 0, 1, 62, 160, 0, 0, 1
INVAR-5, Run: 004, F, 0, 248, 0, 1, 0, 1, 49, 160, 0, 0, 1
INVAR-5, Run: 005, F, 0, 214, 0, 1, 0, 1, 66, 160, 0, 0, 1
INVAR-5, Run: 006, F, 0, 240, 0, 1, 0, 1, 53, 160, 0, 0, 1
INVAR-5, Run: 007, F, 0, 236, 0, 1, 0, 1, 55, 160, 0, 0, 1
INVAR-5, Run: 008, F, 0, 246, 0, 1, 0, 1, 50, 160, 0, 0, 1
INVAR-5, Run: 009, F, 0, 240, 0, 1, 0, 1, 53, 160, 0, 0, 1
INVAR-5, Run: 010, F, 0, 244, 0, 1, 0, 1, 51, 160, 0, 0, 1
INVAR-5, Run: 011, F, 0, 236, 0, 1, 0, 1, 55, 160, 0, 0, 1
INVAR-5, Run: 012, F, 0, 222, 0, 1, 0, 1, 62, 160, 0, 0, 1
INVAR-5, Run: 013, F, 0, 200, 0, 1, 0, 1, 73, 160, 0, 0, 1
INVAR-5, Run: 014, F, 0, 234, 0, 1, 0, 1, 56, 160, 0, 0, 1
INVAR-5, Run: 015, F, 0, 234, 0, 1, 0, 1, 56, 160, 0, 0, 1
INVAR-5, Run: 016, F, 0, 226, 0, 1, 0, 1, 60, 160, 0, 0, 1
INVAR-5, Run: 017, F, 0, 240, 0, 1, 0, 1, 53, 160, 0, 0, 1
INVAR-5, Run: 018, F, 0, 196, 0, 1, 0, 1, 75, 160, 0, 0, 1
INVAR-5, Run: 019, F, 0, 206, 0, 1, 0, 1, 70, 160, 0, 0, 1
INVAR-5, Run: 020, F, 0, 210, 0, 1, 0, 1, 68, 160, 0, 0, 1
INVAR-5, Run: 021, F, 0, 224, 0, 1, 0, 1, 61, 160, 0, 0, 1
INVAR-5, Run: 022, F, 0, 234, 0, 1, 0, 1, 56, 160, 0, 0, 1
INVAR-5, Run: 023, F, 0, 240, 0, 1, 0, 1, 53, 160, 0, 0, 1
INVAR-5, Run: 024, F, 0, 236, 0, 1, 0, 1, 55, 160, 0, 0, 1
INVAR-5, Run: 025, F, 0, 254, 0, 1, 0, 1, 46, 160, 0, 0, 1
INVAR-5, Run: 026, F, 0, 196, 0, 1, 0, 1, 75, 160, 0, 0, 1
INVAR-5, Run: 027, F, 0, 248, 0, 1, 0, 1, 49, 160, 0, 0, 1
INVAR-5, Run: 028, F, 0, 242, 0, 1, 0, 1, 52, 160, 0, 0, 1
INVAR-5, Run: 029, F, 0, 232, 0, 1, 0, 1, 57, 160, 0, 0, 1
INVAR-5, Run: 030, F, 0, 218, 0, 1, 0, 1, 64, 160, 0, 0, 1
INVAR-5, Run: 031, F, 0, 244, 0, 1, 0, 1, 51, 160, 0, 0, 1
INVAR-5, Run: 032, F, 0, 174, 0, 1, 0, 1, 86, 160, 0, 0, 1
INVAR-5, Run: 033, F, 0, 236, 0, 1, 0, 1, 55, 160, 0, 0, 1
INVAR-5, Run: 034, F, 0, 216, 0, 1, 0, 1, 65, 160, 0, 0, 1
INVAR-5, Run: 035, F, 0, 230, 0, 1, 0, 1, 58, 160, 0, 0, 1
INVAR-5, Run: 036, F, 0, 252, 0, 1, 0, 1, 47, 160, 0, 0, 1
INVAR-5, Run: 037, F, 0, 240, 0, 1, 0, 1, 53, 160, 0, 0, 1
INVAR-5, Run: 038, F, 0, 208, 0, 1, 0, 1, 69, 160, 0, 0, 1
INVAR-5, Run: 039, F, 0, 216, 0, 1, 0, 1, 65, 160, 0, 0, 1
INVAR-5, Run: 040, F, 0, 214, 0, 1, 0, 1, 66, 160, 0, 0, 1
INVAR-5, Run: 041, F, 0, 212, 0, 1, 0, 1, 67, 160, 0, 0, 1
INVAR-5, Run: 042, F, 0, 240, 0, 1, 0, 1, 53, 160, 0, 0, 1
INVAR-5, Run: 043, F, 0, 192, 0, 1, 0, 1, 77, 160, 0, 0, 1
INVAR-5, Run: 044, F, 0, 206, 0, 1, 0, 1, 70, 160, 0, 0, 1
INVAR-5, Run: 045, F, 0, 200, 0, 1, 0, 1, 73, 160, 0, 0, 1
INVAR-5, Run: 046, F, 0, 244, 0, 1, 0, 1, 51, 160, 0, 0, 1
INVAR-5, Run: 047, F, 0, 264, 0, 1, 0, 1, 41, 160, 0, 0, 1
INVAR-5, Run: 048, F, 0, 238, 0, 1, 0, 1, 54, 160, 0, 0, 1
INVAR-5, Run: 049, F, 0, 250, 0, 1, 0, 1, 48, 160, 0, 0, 1
INVAR-5, Run: 050, F, 0, 232, 0, 1, 0, 1, 57, 160, 0, 0, 1
INVAR-5, Run: 051, F, 0, 218, 0, 1, 0, 1, 64, 160, 0, 0, 1
INVAR-5, Run: 052, F, 0, 198, 0, 1, 0, 1, 74, 160, 0, 0, 1
INVAR-5, Run: 053, F, 0, 234, 0, 1, 0, 1, 56, 160, 0, 0, 1
INVAR-5, Run: 054, F, 0, 234, 0, 1, 0, 1, 56, 160, 0, 0, 1
INVAR-5, Run: 055, F, 0, 232, 0, 1, 0, 1, 57, 160, 0, 0, 1
INVAR-5, Run: 056, F, 0, 246, 0, 1, 0, 1, 50, 160, 0, 0, 1
INVAR-5, Run: 057, F, 0, 212, 0, 1, 0, 1, 67, 160, 0, 0, 1
INVAR-5, Run: 058, F, 0, 248, 0, 1, 0, 1, 49, 160, 0, 0, 1
INVAR-5, Run: 059, F, 0, 234, 0, 1, 0, 1, 56, 160, 0, 0, 1
INVAR-5, Run: 060, F, 0, 182, 0, 1, 0, 1, 82, 160, 0, 0, 1
INVAR-5, Run: 061, F, 0, 220, 0, 1, 0, 1, 63, 160, 0, 0, 1
INVAR-5, Run: 062, F, 0, 236, 0, 1, 0, 1, 55, 160, 0, 0, 1
INVAR-5, Run: 063, F, 0, 232, 0, 1, 0, 1, 57, 160, 0, 0, 1
INVAR-5, Run: 064, F, 0, 226, 0, 1, 0, 1, 60, 160, 0, 0, 1
INVAR-5, Run: 065, F, 0, 198, 0, 1, 0, 1, 74, 160, 0, 0, 1
INVAR-5, Run: 066, F, 0, 206, 0, 1, 0, 1, 70, 160, 0, 0, 1
INVAR-5, Run: 067, F, 0, 246, 0, 1, 0, 1, 50, 160, 0, 0, 1
INVAR-5, Run: 068, F, 0, 220, 0, 1, 0, 1, 63, 160, 0, 0, 1
INVAR-5, Run: 069, F, 0, 244, 0, 1, 0, 1, 51, 160, 0, 0, 1
INVAR-5, Run: 070, F, 0, 230, 0, 1, 0, 1, 58, 160, 0, 0, 1
INVAR-5, Run: 071, F, 0, 240, 0, 1, 0, 1, 53, 160, 0, 0, 1
INVAR-5, Run: 072, F, 0, 216, 0, 1, 0, 1, 65, 160, 0, 0, 1
INVAR-5, Run: 073, F, 0, 230, 0, 1, 0, 1, 58, 160, 0, 0, 1
INVAR-5, Run: 074, F, 0, 226, 0, 1, 0, 1, 60, 160, 0, 0, 1
INVAR-5, Run: 075, F, 0, 244, 0, 1, 0, 1, 51, 160, 0, 0, 1
INVAR-5, Run: 076, F, 0, 210, 0, 1, 0, 1, 68, 160, 0, 0, 1
INVAR-5, Run: 077, F, 0, 246, 0, 1, 0, 1, 50, 160, 0, 0, 1
INVAR-5, Run: 078, F, 0, 236, 0, 1, 0, 1, 55, 160, 0, 0, 1
