Input Number, Run_Number, Result@ 100, CE, D, X1, H, M, PO, Y, CO, PE, A, B
1, Run: 063, F, 221, 2, 0, 0, 0, 0, 114, 0, 1, 54, 0
1, Run: 064, F, 198, 1, 0, 0, 0, 0, 103, 0, 1, 54, 0
1, Run: 065, F, 253, 0, 0, 0, 0, 0, 131, 0, 1, 54, 0
1, Run: 066, F, 208, 1, 0, 0, 0, 0, 108, 0, 1, 54, 0
1, Run: 067, F, 243, 2, 0, 0, 0, 0, 125, 0, 1, 54, 0
1, Run: 068, F, 198, 1, 0, 0, 0, 0, 103, 0, 1, 54, 0
1, Run: 069, F, 205, 2, 0, 0, 0, 0, 106, 0, 1, 54, 0
1, Run: 070, F, 235, 0, 0, 0, 0, 0, 122, 0, 1, 54, 0
1, Run: 071, F, 231, 2, 0, 0, 0, 0, 119, 0, 1, 54, 0
1, Run: 072, F, 202, 1, 0, 0, 0, 0, 105, 0, 1, 54, 0
1, Run: 073, F, 215, 0, 0, 0, 0, 0, 112, 0, 1, 54, 0
1, Run: 074, F, 239, 2, 0, 0, 0, 0, 123, 0, 1, 54, 0
1, Run: 075, F, 194, 1, 0, 0, 0, 0, 101, 0, 1, 54, 0
1, Run: 076, F, 248, 1, 0, 0, 0, 0, 128, 0, 1, 54, 0
1, Run: 077, F, 201, 2, 0, 0, 0, 0, 104, 0, 1, 54, 0
1, Run: 078, F, 200, 1, 0, 0, 0, 0, 104, 0, 1, 54, 0
1, Run: 079, F, 199, 0, 0, 0, 0, 0, 104, 0, 1, 54, 0
1, Run: 080, F, 175, 0, 0, 0, 0, 0, 92, 0, 1, 54, 0
1, Run: 081, F, 211, 2, 0, 0, 0, 0, 109, 0, 1, 54, 0
1, Run: 082, F, 217, 0, 0, 0, 0, 0, 113, 0, 1, 54, 0
1, Run: 083, F, 217, 2, 0, 0, 0, 0, 112, 0, 1, 54, 0
1, Run: 084, F, 208, 3, 0, 0, 0, 0, 107, 0, 1, 54, 0
1, Run: 085, F, 180, 1, 0, 0, 0, 0, 94, 0, 1, 54, 0
1, Run: 086, F, 211, 0, 0, 0, 0, 0, 110, 0, 1, 54, 0
1, Run: 087, F, 209, 2, 0, 0, 0, 0, 108, 0, 1, 54, 0
1, Run: 088, F, 226, 1, 0, 0, 0, 0, 117, 0, 1, 54, 0
1, Run: 089, F, 177, 0, 0, 0, 0, 0, 93, 0, 1, 54, 0
1, Run: 090, F, 200, 1, 0, 0, 0, 0, 104, 0, 1, 54, 0
1, Run: 091, F, 223, 0, 0, 0, 0, 0, 116, 0, 1, 54, 0
1, Run: 092, F, 270, 1, 0, 0, 0, 0, 139, 0, 1, 54, 0
1, Run: 093, F, 235, 0, 0, 0, 0, 0, 122, 0, 1, 54, 0
1, Run: 094, F, 187, 0, 0, 0, 0, 0, 98, 0, 1, 54, 0
1, Run: 095, F, 226, 1, 0, 0, 0, 0, 117, 0, 1, 54, 0
1, Run: 096, F, 215, 0, 0, 0, 0, 0, 112, 0, 1, 54, 0
1, Run: 097, F, 264, 1, 0, 0, 0, 0, 136, 0, 1, 54, 0
1, Run: 098, F, 237, 0, 0, 0, 0, 0, 123, 0, 1, 54, 0
1, Run: 099, F, 211, 0, 0, 0, 0, 0, 110, 0, 1, 54, 0
1, Run: 100, F, 229, 0, 0, 0, 0, 0, 119, 0, 1, 54, 0
10, Run: 001, F, 292, 2, 0, 0, 0, 0, 195, 0, 1, 600, 0
10, Run: 002, F, 308, 2, 0, 0, 0, 0, 203, 0, 1, 600, 0
10, Run: 003, F, 286, 2, 0, 0, 0, 0, 192, 0, 1, 600, 0
10, Run: 004, F, 320, 2, 0, 0, 0, 0, 209, 0, 1, 600, 0
10, Run: 005, F, 352, 0, 0, 0, 0, 0, 226, 0, 1, 600, 0
10, Run: 006, F, 273, 1, 0, 0, 0, 0, 186, 0, 1, 600, 0
10, Run: 007, F, 287, 1, 0, 0, 0, 0, 193, 0, 1, 600, 0
10, Run: 008, F, 286, 0, 0, 0, 0, 0, 193, 0, 1, 600, 0
10, Run: 009, F, 299, 1, 0, 0, 0, 0, 199, 0, 1, 600, 0
10, Run: 010, F, 298, 0, 0, 0, 0, 0, 199, 0, 1, 600, 0
10, Run: 011, F, 317, 1, 0, 0, 0, 0, 208, 0, 1, 600, 0
10, Run: 012, F, 313, 1, 0, 0, 0, 0, 206, 0, 1, 600, 0
10, Run: 013, F, 304, 0, 0, 0, 0, 0, 202, 0, 1, 600, 0
10, Run: 014, F, 356, 2, 0, 0, 0, 0, 227, 0, 1, 600, 0
10, Run: 015, F, 299, 1, 0, 0, 0, 0, 199, 0, 1, 600, 0
10, Run: 016, F, 301, 1, 0, 0, 0, 0, 200, 0, 1, 600, 0
10, Run: 017, F, 314, 0, 0, 0, 0, 0, 207, 0, 1, 600, 0
10, Run: 018, F, 282, 0, 0, 0, 0, 0, 191, 0, 1, 600, 0
10, Run: 019, F, 281, 3, 0, 0, 0, 0, 189, 0, 1, 600, 0
10, Run: 020, F, 320, 0, 0, 0, 0, 0, 210, 0, 1, 600, 0
10, Run: 021, F, 301, 1, 0, 0, 0, 0, 200, 0, 1, 600, 0
10, Run: 022, F, 279, 1, 0, 0, 0, 0, 189, 0, 1, 600, 0
10, Run: 023, F, 308, 0, 0, 0, 0, 0, 204, 0, 1, 600, 0
10, Run: 024, F, 301, 1, 0, 0, 0, 0, 200, 0, 1, 600, 0
10, Run: 025, F, 307, 1, 0, 0, 0, 0, 203, 0, 1, 600, 0
10, Run: 026, F, 288, 2, 0, 0, 0, 0, 193, 0, 1, 600, 0
10, Run: 027, F, 321, 1, 0, 0, 0, 0, 210, 0, 1, 600, 0
10, Run: 028, F, 278, 0, 0, 0, 0, 0, 189, 0, 1, 600, 0
10, Run: 029, F, 295, 1, 0, 0, 0, 0, 197, 0, 1, 600, 0
10, Run: 030, F, 293, 1, 0, 0, 0, 0, 196, 0, 1, 600, 0
10, Run: 031, F, 332, 0, 0, 0, 0, 0, 216, 0, 1, 600, 0
10, Run: 032, F, 281, 1, 0, 0, 0, 0, 190, 0, 1, 600, 0
10, Run: 033, F, 328, 0, 0, 0, 0, 0, 214, 0, 1, 600, 0
10, Run: 034, F, 308, 0, 0, 0, 0, 0, 204, 0, 1, 600, 0
10, Run: 035, F, 299, 1, 0, 0, 0, 0, 199, 0, 1, 600, 0
10, Run: 036, F, 302, 0, 0, 0, 0, 0, 201, 0, 1, 600, 0
10, Run: 037, F, 262, 0, 0, 0, 0, 0, 181, 0, 1, 600, 0
10, Run: 038, F, 299, 1, 0, 0, 0, 0, 199, 0, 1, 600, 0
10, Run: 039, F, 272, 2, 0, 0, 0, 0, 185, 0, 1, 600, 0
10, Run: 040, F, 298, 2, 0, 0, 0, 0, 198, 0, 1, 600, 0
10, Run: 041, F, 297, 1, 0, 0, 0, 0, 198, 0, 1, 600, 0
10, Run: 042, F, 287, 1, 0, 0, 0, 0, 193, 0, 1, 600, 0
10, Run: 043, F, 297, 1, 0, 0, 0, 0, 198, 0, 1, 600, 0
10, Run: 044, F, 299, 1, 0, 0, 0, 0, 199, 0, 1, 600, 0
10, Run: 045, F, 313, 1, 0, 0, 0, 0, 206, 0, 1, 600, 0
10, Run: 046, F, 325, 1, 0, 0, 0, 0, 212, 0, 1, 600, 0
10, Run: 047, F, 289, 1, 0, 0, 0, 0, 194, 0, 1, 600, 0
10, Run: 048, F, 301, 1, 0, 0, 0, 0, 200, 0, 1, 600, 0
10, Run: 049, F, 296, 0, 0, 0, 0, 0, 198, 0, 1, 600, 0
10, Run: 050, F, 268, 0, 0, 0, 0, 0, 184, 0, 1, 600, 0
10, Run: 051, F, 304, 0, 0, 0, 0, 0, 202, 0, 1, 600, 0
10, Run: 052, F, 296, 0, 0, 0, 0, 0, 198, 0, 1, 600, 0
10, Run: 053, F, 297, 1, 0, 0, 0, 0, 198, 0, 1, 600, 0
10, Run: 054, F, 329, 1, 0, 0, 0, 0, 214, 0, 1, 600, 0
10, Run: 055, F, 279, 1, 0, 0, 0, 0, 189, 0, 1, 600, 0
10, Run: 056, F, 290, 0, 0, 0, 0, 0, 195, 0, 1, 600, 0
10, Run: 057, F, 317, 1, 0, 0, 0, 0, 208, 0, 1, 600, 0
10, Run: 058, F, 303, 1, 0, 0, 0, 0, 201, 0, 1, 600, 0
10, Run: 059, F, 294, 0, 0, 0, 0, 0, 197, 0, 1, 600, 0
10, Run: 060, F, 304, 0, 0, 0, 0, 0, 202, 0, 1, 600, 0
10, Run: 061, F, 282, 2, 0, 0, 0, 0, 190, 0, 1, 600, 0
10, Run: 062, F, 300, 0, 0, 0, 0, 0, 200, 0, 1, 600, 0
10, Run: 063, F, 324, 0, 0, 0, 0, 0, 212, 0, 1, 600, 0
10, Run: 064, F, 317, 1, 0, 0, 0, 0, 208, 0, 1, 600, 0
10, Run: 065, F, 264, 0, 0, 0, 0, 0, 182, 0, 1, 600, 0
10, Run: 066, F, 296, 0, 0, 0, 0, 0, 198, 0, 1, 600, 0
10, Run: 067, F, 279, 1, 0, 0, 0, 0, 189, 0, 1, 600, 0
10, Run: 068, F, 282, 0, 0, 0, 0, 0, 191, 0, 1, 600, 0
10, Run: 069, F, 293, 3, 0, 0, 0, 0, 195, 0, 1, 600, 0
10, Run: 070, F, 295, 1, 0, 0, 0, 0, 197, 0, 1, 600, 0
10, Run: 071, F, 260, 0, 0, 0, 0, 0, 180, 0, 1, 600, 0
10, Run: 072, F, 305, 1, 0, 0, 0, 0, 202, 0, 1, 600, 0
10, Run: 073, F, 261, 1, 0, 0, 0, 0, 180, 0, 1, 600, 0
10, Run: 074, F, 330, 2, 0, 0, 0, 0, 214, 0, 1, 600, 0
10, Run: 075, F, 303, 1, 0, 0, 0, 0, 201, 0, 1, 600, 0
10, Run: 076, F, 343, 3, 0, 0, 0, 0, 220, 0, 1, 600, 0
10, Run: 077, F, 278, 0, 0, 0, 0, 0, 189, 0, 1, 600, 0
10, Run: 078, F, 317, 1, 0, 0, 0, 0, 208, 0, 1, 600, 0
10, Run: 079, F, 283, 1, 0, 0, 0, 0, 191, 0, 1, 600, 0
10, Run: 080, F, 342, 0, 0, 0, 0, 0, 221, 0, 1, 600, 0
10, Run: 081, F, 322, 2, 0, 0, 0, 0, 210, 0, 1, 600, 0
10, Run: 082, F, 305, 1, 0, 0, 0, 0, 202, 0, 1, 600, 0
10, Run: 083, F, 340, 0, 0, 0, 0, 0, 220, 0, 1, 600, 0
10, Run: 084, F, 295, 1, 0, 0, 0, 0, 197, 0, 1, 600, 0
10, Run: 085, F, 323, 1, 0, 0, 0, 0, 211, 0, 1, 600, 0
10, Run: 086, F, 300, 0, 0, 0, 0, 0, 200, 0, 1, 600, 0
10, Run: 087, F, 268, 0, 0, 0, 0, 0, 184, 0, 1, 600, 0
10, Run: 088, F, 320, 2, 0, 0, 0, 0, 209, 0, 1, 600, 0
10, Run: 089, F, 293, 1, 0, 0, 0, 0, 196, 0, 1, 600, 0
10, Run: 090, F, 272, 0, 0, 0, 0, 0, 186, 0, 1, 600, 0
10, Run: 091, F, 307, 1, 0, 0, 0, 0, 203, 0, 1, 600, 0
10, Run: 092, F, 287, 1, 0, 0, 0, 0, 193, 0, 1, 600, 0
10, Run: 093, F, 319, 1, 0, 0, 0, 0, 209, 0, 1, 600, 0
10, Run: 094, F, 313, 1, 0, 0, 0, 0, 206, 0, 1, 600, 0
10, Run: 095, F, 270, 0, 0, 0, 0, 0, 185, 0, 1, 600, 0
10, Run: 096, F, 278, 0, 0, 0, 0, 0, 189, 0, 1, 600, 0
10, Run: 097, F, 316, 0, 0, 0, 0, 0, 208, 0, 1, 600, 0
10, Run: 098, F, 299, 1, 0, 0, 0, 0, 199, 0, 1, 600, 0
10, Run: 099, F, 317, 1, 0, 0, 0, 0, 208, 0, 1, 600, 0
10, Run: 100, F, 307, 1, 0, 0, 0, 0, 203, 0, 1, 600, 0
2, Run: 001, F, 234, 0, 0, 0, 0, 0, 131, 0, 1, 168, 0
2, Run: 002, F, 199, 3, 0, 0, 0, 0, 112, 0, 1, 168, 0
2, Run: 003, F, 195, 1, 0, 0, 0, 0, 111, 0, 1, 168, 0
2, Run: 004, F, 220, 0, 0, 0, 0, 0, 124, 0, 1, 168, 0
2, Run: 005, F, 199, 3, 0, 0, 0, 0, 112, 0, 1, 168, 0
2, Run: 006, F, 216, 0, 0, 0, 0, 0, 122, 0, 1, 168, 0
2, Run: 007, F, 232, 0, 0, 0, 0, 0, 130, 0, 1, 168, 0
2, Run: 008, F, 230, 0, 0, 0, 0, 0, 129, 0, 1, 168, 0
2, Run: 009, F, 196, 0, 0, 0, 0, 0, 112, 0, 1, 168, 0
2, Run: 010, F, 211, 1, 0, 0, 0, 0, 119, 0, 1, 168, 0
2, Run: 011, F, 209, 1, 0, 0, 0, 0, 118, 0, 1, 168, 0
2, Run: 012, F, 257, 1, 0, 0, 0, 0, 142, 0, 1, 168, 0
2, Run: 013, F, 241, 1, 0, 0, 0, 0, 134, 0, 1, 168, 0
2, Run: 014, F, 206, 0, 0, 0, 0, 0, 117, 0, 1, 168, 0
2, Run: 015, F, 239, 1, 0, 0, 0, 0, 133, 0, 1, 168, 0
2, Run: 016, F, 242, 2, 0, 0, 0, 0, 134, 0, 1, 168, 0
2, Run: 017, F, 261, 1, 0, 0, 0, 0, 144, 0, 1, 168, 0
2, Run: 018, F, 177, 1, 0, 0, 0, 0, 102, 0, 1, 168, 0
2, Run: 019, F, 200, 2, 0, 0, 0, 0, 113, 0, 1, 168, 0
2, Run: 020, F, 220, 0, 0, 0, 0, 0, 124, 0, 1, 168, 0
2, Run: 021, F, 212, 0, 0, 0, 0, 0, 120, 0, 1, 168, 0
2, Run: 022, F, 239, 1, 0, 0, 0, 0, 133, 0, 1, 168, 0
2, Run: 023, F, 221, 1, 0, 0, 0, 0, 124, 0, 1, 168, 0
2, Run: 024, F, 185, 1, 0, 0, 0, 0, 106, 0, 1, 168, 0
2, Run: 025, F, 228, 0, 0, 0, 0, 0, 128, 0, 1, 168, 0
2, Run: 026, F, 229, 1, 0, 0, 0, 0, 128, 0, 1, 168, 0
2, Run: 027, F, 225, 3, 0, 0, 0, 0, 125, 0, 1, 168, 0
2, Run: 028, F, 214, 2, 0, 0, 0, 0, 120, 0, 1, 168, 0
2, Run: 029, F, 244, 4, 0, 0, 0, 0, 134, 0, 1, 168, 0
2, Run: 030, F, 228, 0, 0, 0, 0, 0, 128, 0, 1, 168, 0
2, Run: 031, F, 248, 0, 0, 0, 0, 0, 138, 0, 1, 168, 0
2, Run: 032, F, 220, 0, 0, 0, 0, 0, 124, 0, 1, 168, 0
2, Run: 033, F, 270, 2, 0, 0, 0, 0, 148, 0, 1, 168, 0
2, Run: 034, F, 226, 2, 0, 0, 0, 0, 126, 0, 1, 168, 0
2, Run: 035, F, 223, 1, 0, 0, 0, 0, 125, 0, 1, 168, 0
2, Run: 036, F, 222, 2, 0, 0, 0, 0, 124, 0, 1, 168, 0
2, Run: 037, F, 224, 0, 0, 0, 0, 0, 126, 0, 1, 168, 0
2, Run: 038, F, 201, 1, 0, 0, 0, 0, 114, 0, 1, 168, 0
2, Run: 039, F, 220, 0, 0, 0, 0, 0, 124, 0, 1, 168, 0
2, Run: 040, F, 261, 1, 0, 0, 0, 0, 144, 0, 1, 168, 0
2, Run: 041, F, 200, 0, 0, 0, 0, 0, 114, 0, 1, 168, 0
2, Run: 042, F, 221, 3, 0, 0, 0, 0, 123, 0, 1, 168, 0
2, Run: 043, F, 240, 2, 0, 0, 0, 0, 133, 0, 1, 168, 0
2, Run: 044, F, 229, 1, 0, 0, 0, 0, 128, 0, 1, 168, 0
2, Run: 045, F, 218, 0, 0, 0, 0, 0, 123, 0, 1, 168, 0
2, Run: 046, F, 234, 2, 0, 0, 0, 0, 130, 0, 1, 168, 0
2, Run: 047, F, 213, 1, 0, 0, 0, 0, 120, 0, 1, 168, 0
2, Run: 048, F, 225, 1, 0, 0, 0, 0, 126, 0, 1, 168, 0
2, Run: 049, F, 244, 0, 0, 0, 0, 0, 136, 0, 1, 168, 0
2, Run: 050, F, 217, 1, 0, 0, 0, 0, 122, 0, 1, 168, 0
2, Run: 051, F, 238, 0, 0, 0, 0, 0, 133, 0, 1, 168, 0
2, Run: 052, F, 245, 1, 0, 0, 0, 0, 136, 0, 1, 168, 0
2, Run: 053, F, 256, 0, 0, 0, 0, 0, 142, 0, 1, 168, 0
2, Run: 054, F, 199, 1, 0, 0, 0, 0, 113, 0, 1, 168, 0
2, Run: 055, F, 230, 0, 0, 0, 0, 0, 129, 0, 1, 168, 0
2, Run: 056, F, 217, 1, 0, 0, 0, 0, 122, 0, 1, 168, 0
2, Run: 057, F, 215, 1, 0, 0, 0, 0, 121, 0, 1, 168, 0
2, Run: 058, F, 205, 3, 0, 0, 0, 0, 115, 0, 1, 168, 0
2, Run: 059, F, 209, 1, 0, 0, 0, 0, 118, 0, 1, 168, 0
2, Run: 060, F, 210, 2, 0, 0, 0, 0, 118, 0, 1, 168, 0
2, Run: 061, F, 231, 1, 0, 0, 0, 0, 129, 0, 1, 168, 0
2, Run: 062, F, 199, 1, 0, 0, 0, 0, 113, 0, 1, 168, 0
2, Run: 063, F, 221, 1, 0, 0, 0, 0, 124, 0, 1, 168, 0
2, Run: 064, F, 182, 0, 0, 0, 0, 0, 105, 0, 1, 168, 0
2, Run: 065, F, 209, 5, 0, 0, 0, 0, 116, 0, 1, 168, 0
2, Run: 066, F, 249, 1, 0, 0, 0, 0, 138, 0, 1, 168, 0
2, Run: 067, F, 215, 1, 0, 0, 0, 0, 121, 0, 1, 168, 0
2, Run: 068, F, 238, 0, 0, 0, 0, 0, 133, 0, 1, 168, 0
2, Run: 069, F, 225, 1, 0, 0, 0, 0, 126, 0, 1, 168, 0
2, Run: 070, F, 222, 2, 0, 0, 0, 0, 124, 0, 1, 168, 0
2, Run: 071, F, 224, 2, 0, 0, 0, 0, 125, 0, 1, 168, 0
2, Run: 072, F, 246, 2, 0, 0, 0, 0, 136, 0, 1, 168, 0
2, Run: 073, F, 246, 0, 0, 0, 0, 0, 137, 0, 1, 168, 0
2, Run: 074, F, 218, 2, 0, 0, 0, 0, 122, 0, 1, 168, 0
2, Run: 075, F, 206, 0, 0, 0, 0, 0, 117, 0, 1, 168, 0
2, Run: 076, F, 221, 1, 0, 0, 0, 0, 124, 0, 1, 168, 0
2, Run: 077, F, 225, 1, 0, 0, 0, 0, 126, 0, 1, 168, 0
2, Run: 078, F, 198, 2, 0, 0, 0, 0, 112, 0, 1, 168, 0
2, Run: 079, F, 224, 0, 0, 0, 0, 0, 126, 0, 1, 168, 0
2, Run: 080, F, 245, 1, 0, 0, 0, 0, 136, 0, 1, 168, 0
2, Run: 081, F, 211, 1, 0, 0, 0, 0, 119, 0, 1, 168, 0
2, Run: 082, F, 214, 2, 0, 0, 0, 0, 120, 0, 1, 168, 0
2, Run: 083, F, 205, 1, 0, 0, 0, 0, 116, 0, 1, 168, 0
2, Run: 084, F, 245, 1, 0, 0, 0, 0, 136, 0, 1, 168, 0
2, Run: 085, F, 219, 3, 0, 0, 0, 0, 122, 0, 1, 168, 0
2, Run: 086, F, 220, 2, 0, 0, 0, 0, 123, 0, 1, 168, 0
2, Run: 087, F, 211, 1, 0, 0, 0, 0, 119, 0, 1, 168, 0
2, Run: 088, F, 248, 0, 0, 0, 0, 0, 138, 0, 1, 168, 0
2, Run: 089, F, 202, 0, 0, 0, 0, 0, 115, 0, 1, 168, 0
2, Run: 090, F, 229, 1, 0, 0, 0, 0, 128, 0, 1, 168, 0
2, Run: 091, F, 236, 0, 0, 0, 0, 0, 132, 0, 1, 168, 0
2, Run: 092, F, 232, 0, 0, 0, 0, 0, 130, 0, 1, 168, 0
2, Run: 093, F, 211, 1, 0, 0, 0, 0, 119, 0, 1, 168, 0
2, Run: 094, F, 199, 1, 0, 0, 0, 0, 113, 0, 1, 168, 0
2, Run: 095, F, 205, 1, 0, 0, 0, 0, 116, 0, 1, 168, 0
2, Run: 096, F, 232, 4, 0, 0, 0, 0, 128, 0, 1, 168, 0
2, Run: 097, F, 247, 1, 0, 0, 0, 0, 137, 0, 1, 168, 0
2, Run: 098, F, 220, 0, 0, 0, 0, 0, 124, 0, 1, 168, 0
2, Run: 099, F, 228, 0, 0, 0, 0, 0, 128, 0, 1, 168, 0
2, Run: 100, F, 238, 0, 0, 0, 0, 0, 133, 0, 1, 168, 0
3, Run: 001, F, 264, 2, 0, 0, 0, 0, 172, 0, 1, 492, 0
3, Run: 002, F, 258, 0, 0, 0, 0, 0, 170, 0, 1, 492, 0
3, Run: 003, F, 282, 2, 0, 0, 0, 0, 181, 0, 1, 492, 0
3, Run: 004, F, 289, 1, 0, 0, 0, 0, 185, 0, 1, 492, 0
3, Run: 005, F, 298, 0, 0, 0, 0, 0, 190, 0, 1, 492, 0
3, Run: 006, F, 288, 0, 0, 0, 0, 0, 185, 0, 1, 492, 0
3, Run: 007, F, 297, 1, 0, 0, 0, 0, 189, 0, 1, 492, 0
3, Run: 008, F, 298, 0, 0, 0, 0, 0, 190, 0, 1, 492, 0
3, Run: 009, F, 275, 1, 0, 0, 0, 0, 178, 0, 1, 492, 0
3, Run: 010, F, 284, 0, 0, 0, 0, 0, 183, 0, 1, 492, 0
3, Run: 011, F, 302, 2, 0, 0, 0, 0, 191, 0, 1, 492, 0
3, Run: 012, F, 268, 0, 0, 0, 0, 0, 175, 0, 1, 492, 0
3, Run: 013, F, 299, 1, 0, 0, 0, 0, 190, 0, 1, 492, 0
3, Run: 014, F, 312, 2, 0, 0, 0, 0, 196, 0, 1, 492, 0
3, Run: 015, F, 284, 0, 0, 0, 0, 0, 183, 0, 1, 492, 0
3, Run: 016, F, 319, 1, 0, 0, 0, 0, 200, 0, 1, 492, 0
3, Run: 017, F, 338, 0, 0, 0, 0, 0, 210, 0, 1, 492, 0
3, Run: 018, F, 260, 2, 0, 0, 0, 0, 170, 0, 1, 492, 0
3, Run: 019, F, 266, 2, 0, 0, 0, 0, 173, 0, 1, 492, 0
3, Run: 020, F, 296, 0, 0, 0, 0, 0, 189, 0, 1, 492, 0
3, Run: 021, F, 301, 1, 0, 0, 0, 0, 191, 0, 1, 492, 0
3, Run: 022, F, 290, 4, 0, 0, 0, 0, 184, 0, 1, 492, 0
3, Run: 023, F, 296, 0, 0, 0, 0, 0, 189, 0, 1, 492, 0
