Input Number, Run_Number, Result@ 100, H, CO, M, X1, PO, CE, Y, D, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-10, Run: 063, F, 0, 0, 0, 0, 0, 89, 67, 0, 1, 688, 0, 22, 200, 730, 4806, 100, 69, 30, 89, 222, 333, 819, 4784
INVAR-10, Run: 064, F, 0, 0, 0, 0, 0, 90, 70, 0, 1, 680, 0, 20, 200, 905, 5941, 100, 69, 30, 90, 220, 330, 995, 5921
INVAR-10, Run: 065, F, 0, 0, 0, 0, 0, 89, 67, 0, 1, 688, 0, 22, 200, 653, 4421, 100, 59, 40, 89, 222, 333, 742, 4399
INVAR-10, Run: 066, F, 0, 0, 0, 0, 0, 91, 73, 0, 1, 672, 0, 18, 200, 743, 5439, 100, 63, 36, 91, 218, 327, 834, 5421
INVAR-10, Run: 067, F, 0, 0, 0, 0, 0, 92, 76, 0, 1, 664, 0, 16, 200, 798, 5701, 100, 62, 37, 92, 216, 324, 890, 5685
INVAR-10, Run: 068, F, 0, 0, 0, 0, 0, 91, 73, 0, 1, 672, 0, 18, 200, 828, 6210, 100, 69, 30, 91, 218, 327, 919, 6192
INVAR-10, Run: 069, F, 0, 0, 0, 0, 0, 89, 67, 0, 1, 688, 0, 22, 200, 535, 5279, 100, 61, 38, 89, 222, 333, 624, 5257
INVAR-10, Run: 070, F, 0, 0, 0, 0, 0, 94, 82, 0, 1, 648, 0, 12, 200, 648, 4876, 100, 72, 27, 94, 212, 318, 742, 4864
INVAR-10, Run: 071, F, 0, 0, 0, 0, 0, 88, 64, 0, 1, 696, 0, 24, 200, 690, 5179, 100, 61, 38, 88, 224, 336, 778, 5155
INVAR-10, Run: 072, F, 0, 0, 0, 0, 0, 90, 70, 0, 1, 680, 0, 20, 200, 826, 6330, 100, 60, 39, 90, 220, 330, 916, 6310
INVAR-10, Run: 073, F, 0, 0, 0, 0, 0, 92, 76, 0, 1, 664, 0, 16, 200, 822, 5911, 100, 69, 30, 92, 216, 324, 914, 5895
INVAR-10, Run: 074, F, 0, 0, 0, 0, 0, 92, 76, 0, 1, 664, 0, 16, 200, 893, 6313, 100, 61, 38, 92, 216, 324, 985, 6297
INVAR-10, Run: 075, F, 0, 0, 0, 0, 0, 91, 73, 0, 1, 672, 0, 18, 200, 765, 5089, 100, 67, 32, 91, 218, 327, 856, 5071
INVAR-10, Run: 076, F, 0, 0, 0, 0, 0, 89, 67, 0, 1, 688, 0, 22, 200, 735, 5259, 100, 58, 41, 89, 222, 333, 824, 5237
INVAR-10, Run: 077, F, 0, 0, 0, 0, 0, 91, 73, 0, 1, 672, 0, 18, 200, 826, 5318, 100, 54, 45, 91, 218, 327, 917, 5300
INVAR-10, Run: 078, F, 0, 0, 0, 0, 0, 87, 61, 0, 1, 704, 0, 26, 200, 725, 5432, 100, 71, 28, 87, 226, 339, 812, 5406
INVAR-10, Run: 079, F, 0, 0, 0, 0, 0, 90, 70, 0, 1, 680, 0, 20, 200, 689, 5616, 100, 62, 37, 90, 220, 330, 779, 5596
INVAR-10, Run: 080, F, 0, 0, 0, 0, 0, 92, 76, 0, 1, 664, 0, 16, 200, 708, 5321, 100, 65, 34, 92, 216, 324, 800, 5305
INVAR-10, Run: 081, F, 0, 0, 0, 0, 0, 94, 82, 0, 1, 648, 0, 12, 200, 742, 5173, 100, 57, 42, 94, 212, 318, 836, 5161
INVAR-10, Run: 082, F, 0, 0, 0, 0, 0, 91, 73, 0, 1, 672, 0, 18, 200, 538, 3765, 100, 59, 40, 91, 218, 327, 629, 3747
INVAR-10, Run: 083, F, 0, 0, 0, 0, 0, 90, 70, 0, 1, 680, 0, 20, 200, 795, 5376, 100, 68, 31, 90, 220, 330, 885, 5356
INVAR-10, Run: 084, F, 0, 0, 0, 0, 0, 90, 70, 0, 1, 680, 0, 20, 200, 637, 4739, 100, 61, 38, 90, 220, 330, 727, 4719
INVAR-10, Run: 085, F, 0, 0, 0, 0, 0, 90, 70, 0, 1, 680, 0, 20, 200, 707, 5026, 100, 73, 26, 90, 220, 330, 797, 5006
INVAR-10, Run: 086, F, 0, 0, 0, 0, 0, 91, 73, 0, 1, 672, 0, 18, 200, 727, 4579, 100, 59, 40, 91, 218, 327, 818, 4561
INVAR-10, Run: 087, F, 0, 0, 0, 0, 0, 92, 76, 0, 1, 664, 0, 16, 200, 717, 5534, 100, 60, 39, 92, 216, 324, 809, 5518
INVAR-10, Run: 088, F, 0, 0, 0, 0, 0, 88, 64, 0, 1, 696, 0, 24, 200, 783, 5238, 100, 65, 34, 88, 224, 336, 871, 5214
INVAR-10, Run: 089, F, 0, 0, 0, 0, 0, 90, 70, 0, 1, 680, 0, 20, 200, 737, 6170, 100, 70, 29, 90, 220, 330, 827, 6150
INVAR-10, Run: 090, F, 0, 0, 0, 0, 0, 92, 76, 0, 1, 664, 0, 16, 200, 984, 7298, 100, 65, 34, 92, 216, 324, 1076, 7282
INVAR-10, Run: 091, F, 0, 0, 0, 0, 0, 87, 61, 0, 1, 704, 0, 26, 200, 664, 6016, 100, 62, 37, 87, 226, 339, 751, 5990
INVAR-10, Run: 092, F, 0, 0, 0, 0, 0, 89, 67, 0, 1, 688, 0, 22, 200, 728, 5834, 100, 63, 36, 89, 222, 333, 817, 5812
INVAR-10, Run: 093, F, 0, 0, 0, 0, 0, 86, 58, 0, 1, 712, 0, 28, 200, 608, 5653, 100, 71, 28, 86, 228, 342, 694, 5625
INVAR-10, Run: 094, F, 0, 0, 0, 0, 0, 90, 70, 0, 1, 680, 0, 20, 200, 980, 5607, 100, 57, 42, 90, 220, 330, 1070, 5587
INVAR-10, Run: 095, F, 0, 0, 0, 0, 0, 91, 73, 0, 1, 672, 0, 18, 200, 692, 4454, 100, 67, 32, 91, 218, 327, 783, 4436
INVAR-10, Run: 096, F, 0, 0, 0, 0, 0, 86, 58, 0, 1, 712, 0, 28, 200, 638, 6703, 100, 59, 40, 86, 228, 342, 724, 6675
INVAR-10, Run: 097, F, 0, 0, 0, 0, 0, 93, 79, 0, 1, 656, 0, 14, 200, 1136, 6248, 100, 58, 41, 93, 214, 321, 1229, 6234
INVAR-10, Run: 098, F, 0, 0, 0, 0, 0, 91, 73, 0, 1, 672, 0, 18, 200, 522, 4334, 100, 63, 36, 91, 218, 327, 613, 4316
INVAR-10, Run: 099, F, 0, 0, 0, 0, 0, 91, 73, 0, 1, 672, 0, 18, 200, 615, 4924, 100, 63, 36, 91, 218, 327, 706, 4906
INVAR-10, Run: 100, F, 0, 0, 0, 0, 0, 92, 76, 0, 1, 664, 0, 16, 200, 929, 6212, 100, 61, 38, 92, 216, 324, 1021, 6196
INVAR-2, Run: 001, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 100, 653, 28, 20, 7, 22, 68, 102, 122, 641
INVAR-2, Run: 002, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 82, 721, 28, 17, 10, 24, 64, 96, 106, 713
INVAR-2, Run: 003, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 83, 625, 28, 17, 10, 24, 64, 96, 107, 617
INVAR-2, Run: 004, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 93, 654, 28, 14, 13, 22, 68, 102, 115, 642
INVAR-2, Run: 005, F, 0, 0, 0, 0, 0, 23, 13, 0, 1, 208, 0, 10, 56, 75, 830, 28, 21, 6, 23, 66, 99, 98, 820
INVAR-2, Run: 006, F, 0, 0, 0, 0, 0, 23, 13, 0, 1, 208, 0, 10, 56, 75, 498, 28, 20, 7, 23, 66, 99, 98, 488
INVAR-2, Run: 007, F, 0, 0, 0, 0, 0, 23, 13, 0, 1, 208, 0, 10, 56, 115, 807, 28, 12, 15, 23, 66, 99, 138, 797
INVAR-2, Run: 008, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 136, 1433, 28, 12, 15, 22, 68, 102, 158, 1421
INVAR-2, Run: 009, F, 0, 0, 0, 0, 0, 21, 7, 0, 1, 224, 0, 14, 56, 69, 1065, 28, 16, 11, 21, 70, 105, 90, 1051
INVAR-2, Run: 010, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 84, 812, 28, 17, 10, 24, 64, 96, 108, 804
INVAR-2, Run: 011, F, 0, 0, 0, 0, 0, 23, 13, 0, 1, 208, 0, 10, 56, 89, 681, 28, 16, 11, 23, 66, 99, 112, 671
INVAR-2, Run: 012, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 64, 515, 28, 12, 15, 24, 64, 96, 88, 507
INVAR-2, Run: 013, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 107, 782, 28, 20, 7, 22, 68, 102, 129, 770
INVAR-2, Run: 014, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 80, 759, 28, 20, 7, 22, 68, 102, 102, 747
INVAR-2, Run: 015, F, 0, 0, 0, 0, 0, 23, 13, 0, 1, 208, 0, 10, 56, 57, 626, 28, 22, 5, 23, 66, 99, 80, 616
INVAR-2, Run: 016, F, 0, 0, 0, 0, 0, 21, 7, 0, 1, 224, 0, 14, 56, 106, 1021, 28, 15, 12, 21, 70, 105, 127, 1007
INVAR-2, Run: 017, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 104, 644, 28, 15, 12, 24, 64, 96, 128, 636
INVAR-2, Run: 018, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 130, 751, 28, 17, 10, 24, 64, 96, 154, 743
INVAR-2, Run: 019, F, 0, 0, 0, 0, 0, 23, 13, 0, 1, 208, 0, 10, 56, 100, 642, 28, 18, 9, 23, 66, 99, 123, 632
INVAR-2, Run: 020, F, 0, 0, 0, 0, 0, 23, 13, 0, 1, 208, 0, 10, 56, 88, 650, 28, 15, 12, 23, 66, 99, 111, 640
INVAR-2, Run: 021, F, 0, 0, 0, 0, 0, 20, 4, 0, 1, 232, 0, 16, 56, 80, 734, 28, 12, 15, 20, 72, 108, 100, 718
INVAR-2, Run: 022, F, 0, 0, 0, 0, 0, 26, 22, 0, 1, 184, 0, 4, 56, 96, 638, 28, 21, 6, 26, 60, 90, 122, 634
INVAR-2, Run: 023, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 107, 1289, 28, 21, 6, 22, 68, 102, 129, 1277
INVAR-2, Run: 024, F, 0, 0, 0, 0, 0, 20, 4, 0, 1, 232, 0, 16, 56, 123, 1052, 28, 18, 9, 20, 72, 108, 143, 1036
INVAR-2, Run: 025, F, 0, 0, 0, 0, 0, 21, 7, 0, 1, 224, 0, 14, 56, 87, 760, 28, 15, 12, 21, 70, 105, 108, 746
INVAR-2, Run: 026, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 122, 871, 28, 17, 10, 24, 64, 96, 146, 863
INVAR-2, Run: 027, F, 0, 0, 0, 0, 0, 25, 19, 0, 1, 192, 0, 6, 56, 89, 699, 28, 21, 6, 25, 62, 93, 114, 693
INVAR-2, Run: 028, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 117, 662, 28, 22, 5, 24, 64, 96, 141, 654
INVAR-2, Run: 029, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 87, 761, 28, 20, 7, 22, 68, 102, 109, 749
INVAR-2, Run: 030, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 69, 602, 28, 21, 6, 22, 68, 102, 91, 590
INVAR-2, Run: 031, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 115, 692, 28, 15, 12, 24, 64, 96, 139, 684
INVAR-2, Run: 032, F, 0, 0, 0, 0, 0, 23, 13, 0, 1, 208, 0, 10, 56, 96, 875, 28, 21, 6, 23, 66, 99, 119, 865
INVAR-2, Run: 033, F, 0, 0, 0, 0, 0, 23, 13, 0, 1, 208, 0, 10, 56, 104, 772, 28, 15, 12, 23, 66, 99, 127, 762
INVAR-2, Run: 034, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 117, 816, 28, 19, 8, 24, 64, 96, 141, 808
INVAR-2, Run: 035, F, 0, 0, 0, 0, 0, 23, 13, 0, 1, 208, 0, 10, 56, 108, 738, 28, 22, 5, 23, 66, 99, 131, 728
INVAR-2, Run: 036, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 103, 1013, 28, 19, 8, 22, 68, 102, 125, 1001
INVAR-2, Run: 037, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 112, 887, 28, 15, 12, 22, 68, 102, 134, 875
INVAR-2, Run: 038, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 104, 880, 28, 15, 12, 22, 68, 102, 126, 868
INVAR-2, Run: 039, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 99, 1058, 28, 17, 10, 24, 64, 96, 123, 1050
INVAR-2, Run: 040, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 57, 644, 28, 17, 10, 24, 64, 96, 81, 636
INVAR-2, Run: 041, F, 0, 0, 0, 0, 0, 23, 13, 0, 1, 208, 0, 10, 56, 122, 792, 28, 15, 12, 23, 66, 99, 145, 782
INVAR-2, Run: 042, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 103, 770, 28, 18, 9, 24, 64, 96, 127, 762
INVAR-2, Run: 043, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 68, 833, 28, 18, 9, 24, 64, 96, 92, 825
INVAR-2, Run: 044, F, 0, 0, 0, 0, 0, 25, 19, 0, 1, 192, 0, 6, 56, 82, 377, 28, 13, 14, 25, 62, 93, 107, 371
INVAR-2, Run: 045, F, 0, 0, 0, 0, 0, 21, 7, 0, 1, 224, 0, 14, 56, 101, 1084, 28, 19, 8, 21, 70, 105, 122, 1070
INVAR-2, Run: 046, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 126, 898, 28, 19, 8, 22, 68, 102, 148, 886
INVAR-2, Run: 047, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 75, 478, 28, 19, 8, 24, 64, 96, 99, 470
INVAR-2, Run: 048, F, 0, 0, 0, 0, 0, 20, 4, 0, 1, 232, 0, 16, 56, 117, 843, 28, 13, 14, 20, 72, 108, 137, 827
INVAR-2, Run: 049, F, 0, 0, 0, 0, 0, 20, 4, 0, 1, 232, 0, 16, 56, 90, 993, 28, 17, 10, 20, 72, 108, 110, 977
INVAR-2, Run: 050, F, 0, 0, 0, 0, 0, 23, 13, 0, 1, 208, 0, 10, 56, 123, 1102, 28, 20, 7, 23, 66, 99, 146, 1092
INVAR-2, Run: 051, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 113, 846, 28, 17, 10, 24, 64, 96, 137, 838
INVAR-2, Run: 052, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 129, 735, 28, 15, 12, 22, 68, 102, 151, 723
INVAR-2, Run: 053, F, 0, 0, 0, 0, 0, 25, 19, 0, 1, 192, 0, 6, 56, 111, 884, 28, 17, 10, 25, 62, 93, 136, 878
INVAR-2, Run: 054, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 117, 576, 28, 18, 9, 24, 64, 96, 141, 568
INVAR-2, Run: 055, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 119, 782, 28, 17, 10, 22, 68, 102, 141, 770
INVAR-2, Run: 056, F, 0, 0, 0, 0, 0, 25, 19, 0, 1, 192, 0, 6, 56, 94, 624, 28, 19, 8, 25, 62, 93, 119, 618
INVAR-2, Run: 057, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 81, 724, 28, 21, 6, 24, 64, 96, 105, 716
INVAR-2, Run: 058, F, 0, 0, 0, 0, 0, 23, 13, 0, 1, 208, 0, 10, 56, 67, 489, 28, 18, 9, 23, 66, 99, 90, 479
INVAR-2, Run: 059, F, 0, 0, 0, 0, 0, 20, 4, 0, 1, 232, 0, 16, 56, 85, 1032, 28, 17, 10, 20, 72, 108, 105, 1016
INVAR-2, Run: 060, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 87, 859, 28, 16, 11, 22, 68, 102, 109, 847
INVAR-2, Run: 061, F, 0, 0, 0, 0, 0, 26, 22, 0, 1, 184, 0, 4, 56, 86, 528, 28, 14, 13, 26, 60, 90, 112, 524
INVAR-2, Run: 062, F, 0, 0, 0, 0, 0, 25, 19, 0, 1, 192, 0, 6, 56, 109, 506, 28, 14, 13, 25, 62, 93, 134, 500
INVAR-2, Run: 063, F, 0, 0, 0, 0, 0, 25, 19, 0, 1, 192, 0, 6, 56, 73, 923, 28, 21, 6, 25, 62, 93, 98, 917
INVAR-2, Run: 064, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 73, 665, 28, 19, 8, 24, 64, 96, 97, 657
INVAR-2, Run: 065, F, 0, 0, 0, 0, 0, 26, 22, 0, 1, 184, 0, 4, 56, 76, 844, 28, 14, 13, 26, 60, 90, 102, 840
INVAR-2, Run: 066, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 66, 794, 28, 19, 8, 24, 64, 96, 90, 786
INVAR-2, Run: 067, F, 0, 0, 0, 0, 0, 21, 7, 0, 1, 224, 0, 14, 56, 70, 710, 28, 13, 14, 21, 70, 105, 91, 696
INVAR-2, Run: 068, F, 0, 0, 0, 0, 0, 25, 19, 0, 1, 192, 0, 6, 56, 87, 618, 28, 16, 11, 25, 62, 93, 112, 612
INVAR-2, Run: 069, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 126, 895, 28, 20, 7, 24, 64, 96, 150, 887
INVAR-2, Run: 070, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 110, 615, 28, 10, 17, 24, 64, 96, 134, 607
INVAR-2, Run: 071, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 78, 631, 28, 20, 7, 24, 64, 96, 102, 623
INVAR-2, Run: 072, F, 0, 0, 0, 0, 0, 23, 13, 0, 1, 208, 0, 10, 56, 84, 734, 28, 19, 8, 23, 66, 99, 107, 724
INVAR-2, Run: 073, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 103, 626, 28, 17, 10, 24, 64, 96, 127, 618
INVAR-2, Run: 074, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 116, 836, 28, 17, 10, 22, 68, 102, 138, 824
INVAR-2, Run: 075, F, 0, 0, 0, 0, 0, 23, 13, 0, 1, 208, 0, 10, 56, 87, 651, 28, 18, 9, 23, 66, 99, 110, 641
INVAR-2, Run: 076, F, 0, 0, 0, 0, 0, 25, 19, 0, 1, 192, 0, 6, 56, 150, 1177, 28, 21, 6, 25, 62, 93, 175, 1171
INVAR-2, Run: 077, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 114, 792, 28, 16, 11, 24, 64, 96, 138, 784
INVAR-2, Run: 078, F, 0, 0, 0, 0, 0, 23, 13, 0, 1, 208, 0, 10, 56, 43, 620, 28, 24, 3, 23, 66, 99, 66, 610
INVAR-2, Run: 079, F, 0, 0, 0, 0, 0, 25, 19, 0, 1, 192, 0, 6, 56, 101, 475, 28, 14, 13, 25, 62, 93, 126, 469
INVAR-2, Run: 080, F, 0, 0, 0, 0, 0, 25, 19, 0, 1, 192, 0, 6, 56, 107, 469, 28, 18, 9, 25, 62, 93, 132, 463
INVAR-2, Run: 081, F, 0, 0, 0, 0, 0, 23, 13, 0, 1, 208, 0, 10, 56, 94, 1075, 28, 15, 12, 23, 66, 99, 117, 1065
INVAR-2, Run: 082, F, 0, 0, 0, 0, 0, 20, 4, 0, 1, 232, 0, 16, 56, 105, 906, 28, 14, 13, 20, 72, 108, 125, 890
INVAR-2, Run: 083, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 79, 719, 28, 18, 9, 22, 68, 102, 101, 707
INVAR-2, Run: 084, F, 0, 0, 0, 0, 0, 25, 19, 0, 1, 192, 0, 6, 56, 56, 480, 28, 18, 9, 25, 62, 93, 81, 474
INVAR-2, Run: 085, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 85, 773, 28, 20, 7, 24, 64, 96, 109, 765
INVAR-2, Run: 086, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 97, 792, 28, 18, 9, 22, 68, 102, 119, 780
INVAR-2, Run: 087, F, 0, 0, 0, 0, 0, 23, 13, 0, 1, 208, 0, 10, 56, 105, 1061, 28, 17, 10, 23, 66, 99, 128, 1051
INVAR-2, Run: 088, F, 0, 0, 0, 0, 0, 23, 13, 0, 1, 208, 0, 10, 56, 78, 578, 28, 22, 5, 23, 66, 99, 101, 568
INVAR-2, Run: 089, F, 0, 0, 0, 0, 0, 21, 7, 0, 1, 224, 0, 14, 56, 108, 861, 28, 16, 11, 21, 70, 105, 129, 847
INVAR-2, Run: 090, F, 0, 0, 0, 0, 0, 21, 7, 0, 1, 224, 0, 14, 56, 71, 816, 28, 19, 8, 21, 70, 105, 92, 802
INVAR-2, Run: 091, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 69, 884, 28, 17, 10, 22, 68, 102, 91, 872
INVAR-2, Run: 092, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 93, 837, 28, 13, 14, 22, 68, 102, 115, 825
INVAR-2, Run: 093, F, 0, 0, 0, 0, 0, 21, 7, 0, 1, 224, 0, 14, 56, 109, 1127, 28, 15, 12, 21, 70, 105, 130, 1113
INVAR-2, Run: 094, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 52, 562, 28, 18, 9, 22, 68, 102, 74, 550
INVAR-2, Run: 095, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 94, 759, 28, 17, 10, 22, 68, 102, 116, 747
INVAR-2, Run: 096, F, 0, 0, 0, 0, 0, 23, 13, 0, 1, 208, 0, 10, 56, 85, 712, 28, 19, 8, 23, 66, 99, 108, 702
INVAR-2, Run: 097, F, 0, 0, 0, 0, 0, 22, 10, 0, 1, 216, 0, 12, 56, 108, 1025, 28, 21, 6, 22, 68, 102, 130, 1013
INVAR-2, Run: 098, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 103, 566, 28, 18, 9, 24, 64, 96, 127, 558
INVAR-2, Run: 099, F, 0, 0, 0, 0, 0, 24, 16, 0, 1, 200, 0, 8, 56, 73, 741, 28, 19, 8, 24, 64, 96, 97, 733
INVAR-2, Run: 100, F, 0, 0, 0, 0, 0, 23, 13, 0, 1, 208, 0, 10, 56, 69, 1122, 28, 18, 9, 23, 66, 99, 92, 1112
INVAR-3, Run: 001, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 507, 3503, 82, 57, 24, 74, 180, 270, 581, 3487
INVAR-3, Run: 002, F, 0, 0, 0, 0, 0, 70, 46, 0, 1, 588, 0, 24, 164, 481, 4714, 82, 52, 29, 70, 188, 282, 551, 4690
INVAR-3, Run: 003, F, 0, 0, 0, 0, 0, 76, 64, 0, 1, 540, 0, 12, 164, 584, 4173, 82, 55, 26, 76, 176, 264, 660, 4161
INVAR-3, Run: 004, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 547, 3655, 82, 56, 25, 75, 178, 267, 622, 3641
INVAR-3, Run: 005, F, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0, 20, 164, 527, 5630, 82, 55, 26, 72, 184, 276, 599, 5610
INVAR-3, Run: 006, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 650, 4718, 82, 45, 36, 74, 180, 270, 724, 4702
INVAR-3, Run: 007, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 540, 3729, 82, 48, 33, 74, 180, 270, 614, 3713
INVAR-3, Run: 008, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 636, 3794, 82, 45, 36, 74, 180, 270, 710, 3778
INVAR-3, Run: 009, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 590, 4105, 82, 48, 33, 74, 180, 270, 664, 4089
INVAR-3, Run: 010, F, 0, 0, 0, 0, 0, 70, 46, 0, 1, 588, 0, 24, 164, 491, 4382, 82, 55, 26, 70, 188, 282, 561, 4358
INVAR-3, Run: 011, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 507, 3735, 82, 58, 23, 75, 178, 267, 582, 3721
INVAR-3, Run: 012, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 490, 3292, 82, 53, 28, 75, 178, 267, 565, 3278
INVAR-3, Run: 013, F, 0, 0, 0, 0, 0, 76, 64, 0, 1, 540, 0, 12, 164, 629, 3535, 82, 46, 35, 76, 176, 264, 705, 3523
INVAR-3, Run: 014, F, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0, 16, 164, 625, 3554, 82, 47, 34, 74, 180, 270, 699, 3538
INVAR-3, Run: 015, F, 0, 0, 0, 0, 0, 71, 49, 0, 1, 580, 0, 22, 164, 606, 5252, 82, 52, 29, 71, 186, 279, 677, 5230
INVAR-3, Run: 016, F, 0, 0, 0, 0, 0, 71, 49, 0, 1, 580, 0, 22, 164, 501, 3386, 82, 48, 33, 71, 186, 279, 572, 3364
INVAR-3, Run: 017, F, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0, 20, 164, 587, 3715, 82, 44, 37, 72, 184, 276, 659, 3695
INVAR-3, Run: 018, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 542, 2516, 82, 47, 34, 75, 178, 267, 617, 2502
INVAR-3, Run: 019, F, 0, 0, 0, 0, 0, 76, 64, 0, 1, 540, 0, 12, 164, 489, 3456, 82, 54, 27, 76, 176, 264, 565, 3444
INVAR-3, Run: 020, F, 0, 0, 0, 0, 0, 76, 64, 0, 1, 540, 0, 12, 164, 598, 4472, 82, 53, 28, 76, 176, 264, 674, 4460
INVAR-3, Run: 021, F, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0, 18, 164, 464, 3663, 82, 51, 30, 73, 182, 273, 537, 3645
INVAR-3, Run: 022, F, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0, 20, 164, 637, 5459, 82, 48, 33, 72, 184, 276, 709, 5439
INVAR-3, Run: 023, F, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0, 14, 164, 723, 5289, 82, 59, 22, 75, 178, 267, 798, 5275
INVAR-3, Run: 024, F, 0, 0, 0, 0, 0, 71, 49, 0, 1, 580, 0, 22, 164, 447, 4806, 82, 58, 23, 71, 186, 279, 518, 4784
INVAR-3, Run: 025, F, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0, 18, 164, 535, 3424, 82, 50, 31, 73, 182, 273, 608, 3406
