Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-1, Run: 001, P, 0, 1, 0, 0, 10, 10, 0, 0, 1, 54, 0, 18, 12, 36, 9, 3, 5, 10, 18, 27, 22, 36
INVAR-1, Run: 002, P, 0, 0, 0, 0, 12, 12, 0, 0, 1, 54, 0, 18, 20, 53, 9, 6, 2, 12, 18, 27, 32, 53
INVAR-1, Run: 003, P, 0, 0, 0, 0, 12, 12, 0, 0, 1, 54, 0, 18, 16, 64, 9, 6, 2, 12, 18, 27, 28, 64
INVAR-1, Run: 004, P, 0, 1, 0, 0, 11, 11, 0, 0, 1, 54, 0, 18, 12, 118, 9, 5, 3, 11, 18, 27, 23, 118
INVAR-1, Run: 005, P, 0, 0, 0, 0, 11, 11, 0, 0, 1, 54, 0, 18, 26, 134, 9, 4, 4, 11, 18, 27, 37, 134
INVAR-1, Run: 006, P, 0, 1, 0, 0, 11, 11, 0, 0, 1, 54, 0, 18, 27, 138, 9, 5, 3, 11, 18, 27, 38, 138
INVAR-1, Run: 007, P, 0, 0, 0, 0, 12, 12, 0, 0, 1, 54, 0, 18, 12, 131, 9, 6, 2, 12, 18, 27, 24, 131
INVAR-1, Run: 008, P, 0, 1, 0, 0, 10, 10, 0, 0, 1, 54, 0, 18, 13, 44, 9, 3, 5, 10, 18, 27, 23, 44
INVAR-1, Run: 009, P, 0, 0, 0, 0, 11, 11, 0, 0, 1, 54, 0, 18, 11, 76, 9, 4, 4, 11, 18, 27, 22, 76
INVAR-1, Run: 010, P, 0, 0, 0, 0, 12, 12, 0, 0, 1, 54, 0, 18, 22, 94, 9, 6, 2, 12, 18, 27, 34, 94
INVAR-1, Run: 011, P, 0, 1, 0, 0, 11, 11, 0, 0, 1, 54, 0, 18, 5, 72, 9, 5, 3, 11, 18, 27, 16, 72
INVAR-1, Run: 012, P, 0, 1, 0, 0, 12, 12, 0, 0, 1, 54, 0, 18, 18, 124, 9, 7, 1, 12, 18, 27, 30, 124
INVAR-1, Run: 013, P, 0, 1, 0, 0, 10, 10, 0, 0, 1, 54, 0, 18, 12, 81, 9, 3, 5, 10, 18, 27, 22, 81
INVAR-1, Run: 014, P, 0, 0, 0, 0, 11, 11, 0, 0, 1, 54, 0, 18, 30, 148, 9, 4, 4, 11, 18, 27, 41, 148
INVAR-1, Run: 015, P, 0, 0, 0, 0, 12, 12, 0, 0, 1, 54, 0, 18, 13, 61, 9, 6, 2, 12, 18, 27, 25, 61
INVAR-1, Run: 016, P, 0, 1, 0, 0, 11, 11, 0, 0, 1, 54, 0, 18, 16, 99, 9, 5, 3, 11, 18, 27, 27, 99
INVAR-1, Run: 017, P, 0, 0, 0, 0, 11, 11, 0, 0, 1, 54, 0, 18, 19, 81, 9, 4, 4, 11, 18, 27, 30, 81
INVAR-1, Run: 018, P, 0, 1, 0, 0, 10, 10, 0, 0, 1, 54, 0, 18, 7, 67, 9, 3, 5, 10, 18, 27, 17, 67
INVAR-1, Run: 019, P, 0, 0, 0, 0, 12, 12, 0, 0, 1, 54, 0, 18, 18, 122, 9, 6, 2, 12, 18, 27, 30, 122
INVAR-1, Run: 020, P, 0, 1, 0, 0, 11, 11, 0, 0, 1, 54, 0, 18, 17, 122, 9, 5, 3, 11, 18, 27, 28, 122
INVAR-1, Run: 021, P, 0, 1, 0, 0, 12, 12, 0, 0, 1, 54, 0, 18, 21, 81, 9, 7, 1, 12, 18, 27, 33, 81
INVAR-1, Run: 022, P, 0, 1, 0, 0, 12, 12, 0, 0, 1, 54, 0, 18, 25, 142, 9, 7, 1, 12, 18, 27, 37, 142
INVAR-1, Run: 023, P, 0, 0, 0, 0, 12, 12, 0, 0, 1, 54, 0, 18, 31, 127, 9, 6, 2, 12, 18, 27, 43, 127
INVAR-1, Run: 024, P, 0, 1, 0, 0, 12, 12, 0, 0, 1, 54, 0, 18, 11, 56, 9, 7, 1, 12, 18, 27, 23, 56
INVAR-1, Run: 025, P, 0, 0, 0, 0, 12, 12, 0, 0, 1, 54, 0, 18, 36, 141, 9, 6, 2, 12, 18, 27, 48, 141
INVAR-1, Run: 026, P, 0, 0, 0, 0, 10, 10, 0, 0, 1, 54, 0, 18, 17, 140, 9, 2, 6, 10, 18, 27, 27, 140
INVAR-1, Run: 027, P, 0, 0, 0, 0, 12, 12, 0, 0, 1, 54, 0, 18, 31, 128, 9, 6, 2, 12, 18, 27, 43, 128
INVAR-1, Run: 028, P, 0, 1, 0, 0, 12, 12, 0, 0, 1, 54, 0, 18, 19, 107, 9, 7, 1, 12, 18, 27, 31, 107
INVAR-1, Run: 029, P, 0, 1, 0, 0, 11, 11, 0, 0, 1, 54, 0, 18, 20, 116, 9, 5, 3, 11, 18, 27, 31, 116
INVAR-1, Run: 030, P, 0, 1, 0, 0, 10, 10, 0, 0, 1, 54, 0, 18, 31, 128, 9, 3, 5, 10, 18, 27, 41, 128
INVAR-1, Run: 031, P, 0, 1, 0, 0, 10, 10, 0, 0, 1, 54, 0, 18, 15, 53, 9, 3, 5, 10, 18, 27, 25, 53
INVAR-1, Run: 032, P, 0, 1, 0, 0, 10, 10, 0, 0, 1, 54, 0, 18, 32, 137, 9, 3, 5, 10, 18, 27, 42, 137
INVAR-1, Run: 033, P, 0, 1, 0, 0, 12, 12, 0, 0, 1, 54, 0, 18, 16, 90, 9, 7, 1, 12, 18, 27, 28, 90
INVAR-1, Run: 034, P, 0, 0, 0, 0, 11, 11, 0, 0, 1, 54, 0, 18, 12, 47, 9, 4, 4, 11, 18, 27, 23, 47
INVAR-1, Run: 035, P, 0, 1, 0, 0, 11, 11, 0, 0, 1, 54, 0, 18, 22, 66, 9, 5, 3, 11, 18, 27, 33, 66
INVAR-1, Run: 036, P, 0, 0, 0, 0, 12, 12, 0, 0, 1, 54, 0, 18, 13, 104, 9, 6, 2, 12, 18, 27, 25, 104
INVAR-1, Run: 037, P, 0, 1, 0, 0, 12, 12, 0, 0, 1, 54, 0, 18, 15, 86, 9, 7, 1, 12, 18, 27, 27, 86
INVAR-1, Run: 038, P, 0, 0, 0, 0, 11, 11, 0, 0, 1, 54, 0, 18, 28, 116, 9, 4, 4, 11, 18, 27, 39, 116
INVAR-1, Run: 039, P, 0, 0, 0, 0, 11, 11, 0, 0, 1, 54, 0, 18, 26, 118, 9, 4, 4, 11, 18, 27, 37, 118
INVAR-1, Run: 040, P, 0, 0, 0, 0, 11, 11, 0, 0, 1, 54, 0, 18, 31, 116, 9, 4, 4, 11, 18, 27, 42, 116
INVAR-1, Run: 041, P, 0, 1, 0, 0, 12, 12, 0, 0, 1, 54, 0, 18, 13, 63, 9, 7, 1, 12, 18, 27, 25, 63
INVAR-1, Run: 042, P, 0, 0, 0, 0, 11, 11, 0, 0, 1, 54, 0, 18, 15, 99, 9, 4, 4, 11, 18, 27, 26, 99
INVAR-1, Run: 043, P, 0, 1, 0, 0, 11, 11, 0, 0, 1, 54, 0, 18, 12, 29, 9, 5, 3, 11, 18, 27, 23, 29
INVAR-1, Run: 044, P, 0, 0, 0, 0, 11, 11, 0, 0, 1, 54, 0, 18, 31, 197, 9, 4, 4, 11, 18, 27, 42, 197
INVAR-1, Run: 045, P, 0, 1, 0, 0, 11, 11, 0, 0, 1, 54, 0, 18, 21, 98, 9, 5, 3, 11, 18, 27, 32, 98
INVAR-1, Run: 046, P, 0, 0, 0, 0, 12, 12, 0, 0, 1, 54, 0, 18, 30, 195, 9, 6, 2, 12, 18, 27, 42, 195
INVAR-1, Run: 047, P, 0, 1, 0, 0, 12, 12, 0, 0, 1, 54, 0, 18, 25, 124, 9, 7, 1, 12, 18, 27, 37, 124
