Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B
1, Run: 001, F, 0, 0, 0, 0, 0, 51, 9, 60, 0, 3, 0
1, Run: 002, F, 0, 0, 0, 0, 0, 41, 9, 49, 0, 13, 0
1, Run: 003, F, 0, 0, 0, 0, 0, 48, 9, 56, 0, 6, 0
1, Run: 004, F, 0, 0, 0, 0, 0, 48, 9, 57, 0, 6, 0
1, Run: 005, F, 0, 0, 0, 0, 0, 37, 9, 44, 0, 17, 0
1, Run: 006, F, 0, 0, 0, 0, 0, 50, 9, 59, 0, 4, 0
1, Run: 007, F, 0, 0, 0, 0, 0, 22, 9, 30, 0, 32, 0
1, Run: 008, F, 0, 0, 0, 0, 0, 25, 9, 29, 0, 29, 0
1, Run: 009, F, 0, 0, 0, 0, 0, 46, 9, 52, 0, 8, 0
1, Run: 010, F, 0, 0, 0, 0, 0, 52, 9, 59, 0, 2, 0
1, Run: 011, F, 0, 0, 0, 0, 0, 39, 9, 47, 0, 15, 0
1, Run: 012, F, 0, 0, 0, 0, 0, 45, 9, 52, 0, 9, 0
1, Run: 013, F, 0, 0, 0, 0, 0, 44, 9, 51, 0, 10, 0
1, Run: 014, F, 0, 0, 0, 0, 0, 43, 9, 51, 0, 11, 0
1, Run: 015, F, 0, 0, 0, 0, 0, 44, 9, 53, 0, 10, 0
1, Run: 016, F, 0, 0, 0, 0, 0, 51, 9, 57, 0, 3, 0
1, Run: 017, F, 0, 0, 0, 0, 0, 47, 9, 56, 0, 7, 0
1, Run: 018, F, 0, 0, 0, 0, 0, 11, 9, 17, 0, 43, 0
1, Run: 019, F, 0, 0, 0, 0, 0, 43, 9, 50, 0, 11, 0
1, Run: 020, F, 0, 0, 0, 0, 0, 41, 9, 47, 0, 13, 0
1, Run: 021, F, 0, 0, 0, 0, 0, 50, 9, 57, 0, 4, 0
1, Run: 022, F, 0, 0, 0, 0, 0, 37, 9, 45, 0, 17, 0
1, Run: 023, F, 0, 0, 0, 0, 0, 48, 9, 56, 0, 6, 0
1, Run: 024, F, 0, 0, 0, 0, 0, 37, 9, 45, 0, 17, 0
1, Run: 025, F, 0, 0, 0, 0, 0, 36, 9, 45, 0, 18, 0
1, Run: 026, F, 0, 0, 0, 0, 0, 48, 9, 55, 0, 6, 0
1, Run: 027, F, 0, 0, 0, 0, 0, 30, 9, 38, 0, 24, 0
1, Run: 028, F, 0, 0, 0, 0, 0, 53, 9, 60, 0, 1, 0
1, Run: 029, F, 0, 0, 0, 0, 0, 41, 9, 49, 0, 13, 0
1, Run: 030, F, 0, 0, 0, 0, 0, 34, 9, 42, 0, 20, 0
1, Run: 031, F, 0, 0, 0, 0, 0, 54, 9, 61, 0, 0, 0
1, Run: 032, F, 0, 0, 0, 0, 0, 25, 9, 34, 0, 29, 0
1, Run: 033, F, 0, 0, 0, 0, 0, 32, 9, 37, 0, 22, 0
1, Run: 034, F, 0, 0, 0, 0, 0, 51, 9, 58, 0, 3, 0
1, Run: 035, F, 0, 0, 0, 0, 0, 52, 9, 59, 0, 2, 0
1, Run: 036, F, 0, 0, 0, 0, 0, 50, 9, 58, 0, 4, 0
1, Run: 037, F, 0, 0, 0, 0, 0, 52, 9, 60, 0, 2, 0
1, Run: 038, F, 0, 0, 0, 0, 0, 50, 9, 56, 0, 4, 0
1, Run: 039, F, 0, 0, 0, 0, 0, 40, 9, 47, 0, 14, 0
1, Run: 040, F, 0, 0, 0, 0, 0, 50, 9, 56, 0, 4, 0
1, Run: 041, F, 0, 0, 0, 0, 0, 48, 9, 54, 0, 6, 0
1, Run: 042, F, 0, 0, 0, 0, 0, 36, 9, 44, 0, 18, 0
1, Run: 043, F, 0, 0, 0, 0, 0, 46, 9, 54, 0, 8, 0
1, Run: 044, F, 0, 0, 0, 0, 0, 38, 9, 45, 0, 16, 0
1, Run: 045, F, 0, 0, 0, 0, 0, 47, 9, 54, 0, 7, 0
