Input Number, Run_Number, Result@ 100, X1, X2, U
1, Run: 001, P, 75, 0, 0
1, Run: 002, P, 66, 0, 0
1, Run: 003, P, 64, 0, 0
1, Run: 004, P, 120, 0, 0
1, Run: 005, P, 52, 0, 0
1, Run: 006, P, 52, 0, 0
1, Run: 007, P, 50, 0, 0
1, Run: 008, P, 56, 0, 0
1, Run: 009, P, 54, 0, 0
1, Run: 010, P, 66, 0, 0
1, Run: 011, P, 0, 197, 0
1, Run: 012, P, 54, 0, 0
1, Run: 013, P, 47, 0, 0
1, Run: 014, P, 101, 0, 0
1, Run: 015, P, 0, 123, 0
1, Run: 016, P, 46, 0, 0
1, Run: 017, P, 60, 0, 0
1, Run: 018, P, 47, 0, 0
1, Run: 019, P, 54, 0, 0
1, Run: 020, P, 56, 0, 0
1, Run: 021, P, 79, 0, 0
1, Run: 022, P, 69, 0, 0
1, Run: 023, P, 51, 0, 0
1, Run: 024, P, 78, 0, 0
1, Run: 025, P, 71, 0, 0
1, Run: 026, P, 105, 0, 0
1, Run: 027, P, 95, 0, 0
1, Run: 028, P, 53, 0, 0
1, Run: 029, P, 57, 0, 0
1, Run: 030, P, 56, 0, 0
1, Run: 031, P, 68, 0, 0
1, Run: 032, P, 51, 0, 0
1, Run: 033, P, 61, 0, 0
1, Run: 034, P, 0, 254, 0
1, Run: 035, P, 48, 0, 0
1, Run: 036, P, 60, 0, 0
1, Run: 037, P, 61, 0, 0
1, Run: 038, P, 96, 0, 0
1, Run: 039, P, 59, 0, 0
1, Run: 040, P, 49, 0, 0
1, Run: 041, P, 49, 0, 0
1, Run: 042, P, 54, 0, 0
1, Run: 043, P, 0, 190, 0
1, Run: 044, P, 54, 0, 0
1, Run: 045, P, 61, 0, 0
1, Run: 046, P, 68, 0, 0
1, Run: 047, P, 75, 0, 0
1, Run: 048, P, 58, 0, 0
1, Run: 049, P, 63, 0, 0
1, Run: 050, P, 0, 229, 0
1, Run: 051, P, 51, 0, 0
1, Run: 052, P, 47, 0, 0
1, Run: 053, P, 73, 0, 0
1, Run: 054, P, 65, 0, 0
1, Run: 055, P, 60, 0, 0
1, Run: 056, P, 61, 0, 0
1, Run: 057, P, 51, 0, 0
1, Run: 058, P, 86, 0, 0
1, Run: 059, P, 59, 0, 0
1, Run: 060, P, 50, 0, 0
1, Run: 061, P, 58, 0, 0
1, Run: 062, P, 78, 0, 0
1, Run: 063, P, 45, 0, 0
1, Run: 064, P, 54, 0, 0
1, Run: 065, P, 56, 0, 0
