Input Number, Run_Number, Result@ 100, X1, X2, Y, X1*, X2*, Y*
In01, Run: 001, P, 0, 0, 42
In01, Run: 002, F, 0, 0, 42
In01, Run: 003, P, 0, 0, 46
In01, Run: 004, F, 0, 0, 44
In01, Run: 005, F, 0, 0, 50
In01, Run: 006, F, 0, 0, 50
In01, Run: 007, F, 0, 0, 44
In01, Run: 008, F, 0, 0, 48
In01, Run: 009, F, 0, 0, 44
In01, Run: 010, F, 0, 0, 46
In01, Run: 011, F, 0, 0, 52
In01, Run: 012, F, 0, 0, 48
In01, Run: 013, F, 0, 0, 46
In01, Run: 014, F, 0, 0, 44
In01, Run: 015, F, 0, 0, 44
In01, Run: 016, F, 0, 0, 46
In01, Run: 017, F, 0, 0, 52
In01, Run: 018, F, 0, 0, 52
In01, Run: 019, F, 0, 0, 42
In01, Run: 020, P, 0, 0, 42
In01, Run: 021, F, 0, 0, 50
In01, Run: 022, P, 0, 0, 44
In01, Run: 023, F, 0, 0, 46
In01, Run: 024, F, 0, 0, 46
In01, Run: 025, F, 0, 0, 44
In01, Run: 026, P, 0, 0, 42
In01, Run: 027, F, 0, 0, 48
In01, Run: 028, P, 0, 0, 42
In01, Run: 029, F, 0, 0, 44
In01, Run: 030, F, 0, 0, 44
In01, Run: 031, F, 0, 0, 50
In01, Run: 032, F, 0, 0, 48
In01, Run: 033, P, 0, 0, 38
In01, Run: 034, P, 0, 0, 44
In01, Run: 035, P, 0, 0, 44
In01, Run: 036, F, 0, 0, 40
In01, Run: 037, F, 0, 0, 48
In01, Run: 038, P, 0, 0, 44
In01, Run: 039, F, 0, 0, 46
In01, Run: 040, F, 0, 0, 54
In01, Run: 041, F, 0, 0, 48
In01, Run: 042, F, 0, 0, 50
In01, Run: 043, F, 0, 0, 48
In01, Run: 044, F, 0, 0, 46
In01, Run: 045, F, 0, 0, 48
In01, Run: 046, P, 0, 0, 40
In01, Run: 047, F, 0, 0, 46
In01, Run: 048, F, 0, 0, 44
In01, Run: 049, F, 0, 0, 46
In01, Run: 050, F, 0, 0, 54
In01, Run: 051, F, 0, 0, 48
In01, Run: 052, F, 0, 0, 50
In01, Run: 053, F, 0, 0, 42
In01, Run: 054, F, 0, 0, 42
In01, Run: 055, F, 0, 0, 46
In01, Run: 056, P, 0, 0, 40
In01, Run: 057, F, 0, 0, 56
In01, Run: 058, F, 0, 0, 42
In01, Run: 059, F, 0, 0, 44
In01, Run: 060, F, 0, 0, 50
In01, Run: 061, P, 0, 0, 42
In01, Run: 062, P, 0, 0, 44
In01, Run: 063, P, 0, 0, 44
In01, Run: 064, F, 0, 0, 44
In01, Run: 065, F, 0, 0, 52
In01, Run: 066, F, 0, 0, 50
In01, Run: 067, F, 0, 0, 46
In01, Run: 068, P, 0, 0, 42
In01, Run: 069, F, 0, 0, 48
In01, Run: 070, F, 0, 0, 44
In01, Run: 071, F, 0, 0, 46
In01, Run: 072, F, 0, 0, 48
In01, Run: 073, P, 0, 0, 38
In01, Run: 074, F, 0, 0, 46
In01, Run: 075, F, 0, 0, 46
In01, Run: 076, F, 0, 0, 50
In01, Run: 077, F, 0, 0, 48
In01, Run: 078, F, 0, 0, 44
In01, Run: 079, F, 0, 0, 46
In01, Run: 080, F, 0, 0, 48
In01, Run: 081, F, 0, 0, 44
In01, Run: 082, F, 0, 0, 46
In01, Run: 083, P, 0, 0, 42
In01, Run: 084, F, 0, 0, 48
In01, Run: 085, P, 0, 0, 44
In01, Run: 086, P, 0, 0, 46
In01, Run: 087, F, 0, 0, 48
In01, Run: 088, F, 0, 0, 54
In01, Run: 089, F, 0, 0, 48
In01, Run: 090, F, 0, 0, 48
In01, Run: 091, F, 0, 0, 50
In01, Run: 092, F, 0, 0, 42
In01, Run: 093, P, 0, 0, 44
In01, Run: 094, P, 0, 0, 42
In01, Run: 095, F, 0, 0, 46
In01, Run: 096, F, 0, 0, 52
In01, Run: 097, F, 0, 0, 44
In01, Run: 098, F, 0, 0, 46
In01, Run: 099, F, 0, 0, 44
In01, Run: 100, F, 0, 0, 44
In02, Run: 001, P, 0, 0, 76
In02, Run: 002, P, 0, 0, 78
In02, Run: 003, P, 0, 0, 84
In02, Run: 004, P, 0, 0, 78
In02, Run: 005, F, 0, 0, 80
In02, Run: 006, P, 0, 0, 78
In02, Run: 007, F, 0, 0, 84
In02, Run: 008, P, 0, 0, 82
In02, Run: 009, P, 0, 0, 78
In02, Run: 010, P, 0, 0, 82
In02, Run: 011, P, 0, 0, 78
In02, Run: 012, P, 0, 0, 76
In02, Run: 013, P, 0, 0, 74
In02, Run: 014, P, 0, 0, 76
In02, Run: 015, P, 0, 0, 80
In02, Run: 016, F, 0, 0, 86
In02, Run: 017, P, 0, 0, 84
In02, Run: 018, P, 0, 0, 78
In02, Run: 019, P, 0, 0, 82
In02, Run: 020, F, 0, 0, 82
In02, Run: 021, F, 0, 0, 78
In02, Run: 022, F, 0, 0, 80
In02, Run: 023, P, 0, 0, 74
In02, Run: 024, F, 0, 0, 92
In02, Run: 025, P, 0, 0, 76
In02, Run: 026, P, 0, 0, 74
In02, Run: 027, F, 0, 0, 86
In02, Run: 028, P, 0, 0, 84
In02, Run: 029, P, 0, 0, 74
In02, Run: 030, F, 0, 0, 84
In02, Run: 031, P, 0, 0, 78
In02, Run: 032, P, 0, 0, 82
In02, Run: 033, P, 0, 0, 84
In02, Run: 034, P, 0, 0, 82
In02, Run: 035, P, 0, 0, 76
In02, Run: 036, F, 0, 0, 86
In02, Run: 037, P, 0, 0, 70
In02, Run: 038, P, 0, 0, 78
In02, Run: 039, P, 0, 0, 78
In02, Run: 040, F, 0, 0, 80
In02, Run: 041, P, 0, 0, 74
In02, Run: 042, P, 0, 0, 82
In02, Run: 043, P, 0, 0, 74
In02, Run: 044, P, 0, 0, 78
In02, Run: 045, P, 0, 0, 82
In02, Run: 046, P, 0, 0, 78
In02, Run: 047, P, 0, 0, 80
In02, Run: 048, F, 0, 0, 82
In02, Run: 049, P, 0, 0, 82
In02, Run: 050, P, 0, 0, 80
In02, Run: 051, F, 0, 0, 88
In02, Run: 052, P, 0, 0, 82
In02, Run: 053, F, 0, 0, 84
In02, Run: 054, P, 0, 0, 80
In02, Run: 055, P, 0, 0, 76
In02, Run: 056, P, 0, 0, 76
In02, Run: 057, P, 0, 0, 78
In02, Run: 058, P, 0, 0, 78
In02, Run: 059, P, 0, 0, 80
In02, Run: 060, P, 0, 0, 76
In02, Run: 061, P, 0, 0, 80
In02, Run: 062, P, 0, 0, 78
In02, Run: 063, P, 0, 0, 78
In02, Run: 064, P, 0, 0, 82
In02, Run: 065, P, 0, 0, 80
In02, Run: 066, P, 0, 0, 72
In02, Run: 067, F, 0, 0, 86
In02, Run: 068, P, 0, 0, 82
In02, Run: 069, P, 0, 0, 74
In02, Run: 070, P, 0, 0, 80
In02, Run: 071, P, 0, 0, 78
In02, Run: 072, F, 0, 0, 94
In02, Run: 073, P, 0, 0, 78
In02, Run: 074, F, 0, 0, 84
In02, Run: 075, F, 0, 0, 80
In02, Run: 076, P, 0, 0, 84
In02, Run: 077, F, 0, 0, 80
In02, Run: 078, P, 0, 0, 74
In02, Run: 079, P, 0, 0, 78
In02, Run: 080, P, 0, 0, 80
In02, Run: 081, P, 0, 0, 76
In02, Run: 082, P, 0, 0, 80
In02, Run: 083, P, 0, 0, 80
In02, Run: 084, P, 0, 0, 76
In02, Run: 085, P, 0, 0, 80
In02, Run: 086, P, 0, 0, 82
In02, Run: 087, F, 0, 0, 82
In02, Run: 088, F, 0, 0, 82
In02, Run: 089, F, 0, 0, 82
