Input Number, Run_Number, Result@ 100, X, Y, Z
INVAR-1, Run: 050, P, 87, 0, 38
INVAR-1, Run: 051, P, 79, 0, 38
INVAR-1, Run: 052, P, 76, 0, 38
INVAR-1, Run: 053, P, 112, 0, 38
INVAR-1, Run: 054, P, 79, 0, 38
INVAR-1, Run: 055, P, 102, 0, 38
INVAR-1, Run: 056, P, 104, 0, 38
INVAR-1, Run: 057, P, 79, 0, 38
INVAR-1, Run: 058, P, 89, 0, 38
INVAR-1, Run: 059, P, 67, 0, 38
INVAR-1, Run: 060, P, 76, 0, 38
INVAR-1, Run: 061, P, 90, 0, 38
INVAR-1, Run: 062, P, 76, 0, 38
INVAR-1, Run: 063, P, 83, 0, 38
INVAR-1, Run: 064, P, 75, 0, 38
INVAR-1, Run: 065, P, 105, 0, 38
INVAR-1, Run: 066, P, 106, 0, 38
INVAR-1, Run: 067, P, 88, 0, 38
INVAR-1, Run: 068, P, 86, 0, 38
INVAR-1, Run: 069, P, 87, 0, 38
INVAR-1, Run: 070, P, 76, 0, 38
INVAR-1, Run: 071, P, 84, 0, 38
INVAR-1, Run: 072, P, 98, 0, 38
INVAR-1, Run: 073, P, 78, 0, 38
INVAR-1, Run: 074, P, 89, 0, 38
INVAR-1, Run: 075, P, 65, 0, 38
INVAR-1, Run: 076, P, 89, 0, 38
INVAR-1, Run: 077, P, 89, 0, 38
INVAR-1, Run: 078, P, 95, 0, 38
INVAR-1, Run: 079, P, 106, 0, 38
INVAR-1, Run: 080, P, 89, 0, 38
INVAR-1, Run: 081, P, 71, 0, 38
INVAR-1, Run: 082, P, 94, 0, 38
INVAR-1, Run: 083, P, 99, 0, 38
INVAR-1, Run: 084, P, 71, 0, 38
INVAR-1, Run: 085, P, 74, 0, 38
INVAR-1, Run: 086, P, 69, 0, 38
INVAR-1, Run: 087, P, 73, 0, 38
INVAR-1, Run: 088, P, 86, 0, 38
INVAR-1, Run: 089, P, 62, 0, 38
INVAR-1, Run: 090, P, 100, 0, 38
INVAR-1, Run: 091, P, 87, 0, 38
INVAR-1, Run: 092, P, 66, 0, 38
INVAR-1, Run: 093, P, 93, 0, 38
INVAR-1, Run: 094, P, 105, 0, 38
INVAR-1, Run: 095, P, 88, 0, 38
INVAR-1, Run: 096, P, 73, 0, 38
INVAR-1, Run: 097, P, 85, 0, 38
INVAR-1, Run: 098, P, 65, 0, 38
INVAR-1, Run: 099, P, 69, 0, 38
INVAR-1, Run: 100, P, 72, 0, 38
INVAR-10, Run: 001, P, 84, 0, 50
INVAR-10, Run: 002, P, 85, 0, 50
INVAR-10, Run: 003, P, 95, 0, 50
INVAR-10, Run: 004, P, 90, 0, 50
INVAR-10, Run: 005, P, 91, 0, 50
INVAR-10, Run: 006, P, 91, 0, 50
INVAR-10, Run: 007, P, 91, 0, 50
INVAR-10, Run: 008, P, 81, 0, 50
INVAR-10, Run: 009, P, 100, 0, 50
INVAR-10, Run: 010, P, 97, 0, 50
INVAR-10, Run: 011, P, 88, 0, 50
INVAR-10, Run: 012, P, 91, 0, 50
INVAR-10, Run: 013, P, 97, 0, 50
INVAR-10, Run: 014, P, 82, 0, 50
INVAR-10, Run: 015, P, 101, 0, 50
INVAR-10, Run: 016, P, 99, 0, 50
INVAR-10, Run: 017, P, 97, 0, 50
INVAR-10, Run: 018, P, 93, 0, 50
INVAR-10, Run: 019, P, 96, 0, 50
INVAR-10, Run: 020, P, 100, 0, 50
INVAR-10, Run: 021, P, 80, 0, 50
INVAR-10, Run: 022, P, 76, 0, 50
INVAR-10, Run: 023, P, 101, 0, 50
INVAR-10, Run: 024, P, 84, 0, 50
INVAR-10, Run: 025, P, 79, 0, 50
INVAR-10, Run: 026, P, 104, 0, 50
INVAR-10, Run: 027, P, 90, 0, 50
INVAR-10, Run: 028, P, 91, 0, 50
INVAR-10, Run: 029, P, 94, 0, 50
INVAR-10, Run: 030, P, 88, 0, 50
INVAR-10, Run: 031, P, 87, 0, 50
INVAR-10, Run: 032, P, 115, 0, 50
INVAR-10, Run: 033, P, 95, 0, 50
INVAR-10, Run: 034, P, 73, 0, 50
INVAR-10, Run: 035, P, 91, 0, 50
INVAR-10, Run: 036, P, 81, 0, 50
INVAR-10, Run: 037, P, 90, 0, 50
INVAR-10, Run: 038, P, 83, 0, 50
INVAR-10, Run: 039, P, 74, 0, 50
INVAR-10, Run: 040, P, 81, 0, 50
INVAR-10, Run: 041, P, 102, 0, 50
INVAR-10, Run: 042, P, 82, 0, 50
INVAR-10, Run: 043, P, 73, 0, 50
INVAR-10, Run: 044, P, 103, 0, 50
INVAR-10, Run: 045, P, 92, 0, 50
INVAR-10, Run: 046, P, 65, 0, 50
INVAR-10, Run: 047, P, 114, 0, 50
INVAR-10, Run: 048, P, 88, 0, 50
INVAR-10, Run: 049, P, 99, 0, 50
INVAR-10, Run: 050, P, 89, 0, 50
INVAR-10, Run: 051, P, 104, 0, 50
INVAR-10, Run: 052, P, 106, 0, 50
INVAR-10, Run: 053, P, 76, 0, 50
INVAR-10, Run: 054, P, 98, 0, 50
INVAR-10, Run: 055, P, 87, 0, 50
INVAR-10, Run: 056, P, 102, 0, 50
INVAR-10, Run: 057, P, 74, 0, 50
INVAR-10, Run: 058, P, 87, 0, 50
INVAR-10, Run: 059, P, 79, 0, 50
INVAR-10, Run: 060, P, 77, 0, 50
INVAR-10, Run: 061, P, 103, 0, 50
INVAR-10, Run: 062, P, 105, 0, 50
INVAR-10, Run: 063, P, 94, 0, 50
INVAR-10, Run: 064, P, 103, 0, 50
INVAR-10, Run: 065, P, 80, 0, 50
INVAR-10, Run: 066, P, 78, 0, 50
INVAR-10, Run: 067, P, 92, 0, 50
INVAR-10, Run: 068, P, 90, 0, 50
INVAR-10, Run: 069, P, 81, 0, 50
INVAR-10, Run: 070, P, 97, 0, 50
INVAR-10, Run: 071, P, 95, 0, 50
INVAR-10, Run: 072, P, 93, 0, 50
INVAR-10, Run: 073, P, 77, 0, 50
INVAR-10, Run: 074, P, 102, 0, 50
INVAR-10, Run: 075, P, 98, 0, 50
INVAR-10, Run: 076, P, 90, 0, 50
INVAR-10, Run: 077, P, 117, 0, 50
INVAR-10, Run: 078, P, 77, 0, 50
INVAR-10, Run: 079, P, 111, 0, 50
INVAR-10, Run: 080, P, 95, 0, 50
INVAR-10, Run: 081, P, 98, 0, 50
INVAR-10, Run: 082, P, 104, 0, 50
INVAR-10, Run: 083, P, 91, 0, 50
INVAR-10, Run: 084, P, 83, 0, 50
INVAR-10, Run: 085, P, 110, 0, 50
INVAR-10, Run: 086, P, 75, 0, 50
INVAR-10, Run: 087, P, 90, 0, 50
INVAR-10, Run: 088, P, 93, 0, 50
INVAR-10, Run: 089, P, 94, 0, 50
INVAR-10, Run: 090, P, 88, 0, 50
INVAR-10, Run: 091, P, 92, 0, 50
INVAR-10, Run: 092, P, 92, 0, 50
INVAR-10, Run: 093, P, 101, 0, 50
INVAR-10, Run: 094, P, 83, 0, 50
INVAR-10, Run: 095, P, 105, 0, 50
INVAR-10, Run: 096, P, 80, 0, 50
INVAR-10, Run: 097, P, 109, 0, 50
INVAR-10, Run: 098, P, 91, 0, 50
INVAR-10, Run: 099, P, 103, 0, 50
INVAR-10, Run: 100, P, 81, 0, 50
INVAR-11, Run: 001, P, 42, 0, 100
INVAR-11, Run: 002, P, 51, 0, 100
INVAR-11, Run: 003, P, 68, 0, 100
INVAR-11, Run: 004, P, 55, 0, 100
INVAR-11, Run: 005, P, 58, 0, 100
INVAR-11, Run: 006, P, 53, 0, 100
INVAR-11, Run: 007, P, 55, 0, 100
INVAR-11, Run: 008, P, 51, 0, 100
INVAR-11, Run: 009, P, 51, 0, 100
INVAR-11, Run: 010, P, 67, 0, 100
INVAR-11, Run: 011, P, 81, 0, 100
INVAR-11, Run: 012, P, 78, 0, 100
INVAR-11, Run: 013, P, 42, 0, 100
INVAR-11, Run: 014, P, 65, 0, 100
INVAR-11, Run: 015, P, 61, 0, 100
INVAR-11, Run: 016, P, 50, 0, 100
INVAR-11, Run: 017, P, 58, 0, 100
INVAR-11, Run: 018, P, 65, 0, 100
INVAR-11, Run: 019, P, 49, 0, 100
INVAR-11, Run: 020, P, 53, 0, 100
INVAR-11, Run: 021, P, 57, 0, 100
INVAR-11, Run: 022, P, 46, 0, 100
INVAR-11, Run: 023, P, 75, 0, 100
INVAR-11, Run: 024, P, 61, 0, 100
INVAR-11, Run: 025, P, 60, 0, 100
INVAR-11, Run: 026, P, 54, 0, 100
INVAR-11, Run: 027, P, 61, 0, 100
INVAR-11, Run: 028, P, 44, 0, 100
INVAR-11, Run: 029, P, 45, 0, 100
INVAR-11, Run: 030, P, 63, 0, 100
INVAR-11, Run: 031, P, 64, 0, 100
INVAR-11, Run: 032, P, 72, 0, 100
INVAR-11, Run: 033, P, 56, 0, 100
INVAR-11, Run: 034, P, 60, 0, 100
INVAR-11, Run: 035, P, 54, 0, 100
INVAR-11, Run: 036, P, 65, 0, 100
INVAR-11, Run: 037, P, 61, 0, 100
INVAR-11, Run: 038, P, 59, 0, 100
INVAR-11, Run: 039, P, 68, 0, 100
INVAR-11, Run: 040, P, 50, 0, 100
INVAR-11, Run: 041, P, 61, 0, 100
INVAR-11, Run: 042, P, 51, 0, 100
INVAR-11, Run: 043, P, 76, 0, 100
INVAR-11, Run: 044, P, 47, 0, 100
INVAR-11, Run: 045, P, 61, 0, 100
INVAR-11, Run: 046, P, 54, 0, 100
INVAR-11, Run: 047, P, 68, 0, 100
INVAR-11, Run: 048, P, 58, 0, 100
INVAR-11, Run: 049, P, 80, 0, 100
INVAR-11, Run: 050, P, 39, 0, 100
INVAR-11, Run: 051, P, 72, 0, 100
INVAR-11, Run: 052, P, 49, 0, 100
INVAR-11, Run: 053, P, 64, 0, 100
INVAR-11, Run: 054, P, 59, 0, 100
INVAR-11, Run: 055, P, 72, 0, 100
INVAR-11, Run: 056, P, 48, 0, 100
INVAR-11, Run: 057, P, 51, 0, 100
INVAR-11, Run: 058, P, 70, 0, 100
INVAR-11, Run: 059, P, 57, 0, 100
INVAR-11, Run: 060, P, 62, 0, 100
INVAR-11, Run: 061, P, 50, 0, 100
INVAR-11, Run: 062, P, 59, 0, 100
INVAR-11, Run: 063, P, 50, 0, 100
INVAR-11, Run: 064, P, 55, 0, 100
INVAR-11, Run: 065, P, 58, 0, 100
INVAR-11, Run: 066, P, 65, 0, 100
INVAR-11, Run: 067, P, 72, 0, 100
INVAR-11, Run: 068, P, 59, 0, 100
INVAR-11, Run: 069, P, 54, 0, 100
INVAR-11, Run: 070, P, 58, 0, 100
INVAR-11, Run: 071, P, 60, 0, 100
INVAR-11, Run: 072, P, 63, 0, 100
INVAR-11, Run: 073, P, 50, 0, 100
INVAR-11, Run: 074, P, 43, 0, 100
INVAR-11, Run: 075, P, 60, 0, 100
INVAR-11, Run: 076, P, 53, 0, 100
INVAR-11, Run: 077, P, 54, 0, 100
INVAR-11, Run: 078, P, 69, 0, 100
INVAR-11, Run: 079, P, 58, 0, 100
INVAR-11, Run: 080, P, 72, 0, 100
INVAR-11, Run: 081, P, 58, 0, 100
INVAR-11, Run: 082, P, 70, 0, 100
INVAR-11, Run: 083, P, 52, 0, 100
INVAR-11, Run: 084, P, 72, 0, 100
INVAR-11, Run: 085, P, 56, 0, 100
INVAR-11, Run: 086, P, 50, 0, 100
INVAR-11, Run: 087, P, 58, 0, 100
INVAR-11, Run: 088, P, 57, 0, 100
INVAR-11, Run: 089, P, 48, 0, 100
INVAR-11, Run: 090, P, 60, 0, 100
INVAR-11, Run: 091, P, 70, 0, 100
INVAR-11, Run: 092, P, 54, 0, 100
INVAR-11, Run: 093, P, 34, 0, 100
INVAR-11, Run: 094, P, 62, 0, 100
INVAR-11, Run: 095, P, 77, 0, 100
INVAR-11, Run: 096, P, 62, 0, 100
INVAR-11, Run: 097, P, 52, 0, 100
INVAR-11, Run: 098, P, 61, 0, 100
INVAR-11, Run: 099, P, 67, 0, 100
INVAR-11, Run: 100, P, 36, 0, 100
INVAR-12, Run: 001, P, 37, 0, 200
INVAR-12, Run: 002, P, 35, 0, 200
INVAR-12, Run: 003, P, 27, 0, 200
INVAR-12, Run: 004, P, 42, 0, 200
INVAR-12, Run: 005, P, 34, 0, 200
INVAR-12, Run: 006, P, 39, 0, 200
INVAR-12, Run: 007, P, 15, 0, 200
INVAR-12, Run: 008, P, 22, 0, 200
INVAR-12, Run: 009, P, 20, 0, 200
INVAR-12, Run: 010, P, 25, 0, 200
INVAR-12, Run: 011, P, 31, 0, 200
INVAR-12, Run: 012, P, 13, 0, 200
INVAR-12, Run: 013, P, 14, 0, 200
INVAR-12, Run: 014, P, 12, 0, 200
INVAR-12, Run: 015, P, 36, 0, 200
INVAR-12, Run: 016, P, 21, 0, 200
INVAR-12, Run: 017, P, 22, 0, 200
INVAR-12, Run: 018, P, 36, 0, 200
INVAR-12, Run: 019, P, 16, 0, 200
INVAR-12, Run: 020, P, 18, 0, 200
INVAR-12, Run: 021, P, 4, 0, 200
INVAR-12, Run: 022, P, 33, 0, 200
INVAR-12, Run: 023, P, 21, 0, 200
INVAR-12, Run: 024, P, 16, 0, 200
INVAR-12, Run: 025, P, 30, 0, 200
INVAR-12, Run: 026, P, 34, 0, 200
INVAR-12, Run: 027, P, 35, 0, 200
INVAR-12, Run: 028, P, 43, 0, 200
INVAR-12, Run: 029, P, 14, 0, 200
INVAR-12, Run: 030, P, 21, 0, 200
INVAR-12, Run: 031, P, 26, 0, 200
INVAR-12, Run: 032, P, 14, 0, 200
INVAR-12, Run: 033, P, 26, 0, 200
INVAR-12, Run: 034, P, 25, 0, 200
INVAR-12, Run: 035, P, 18, 0, 200
INVAR-12, Run: 036, P, 30, 0, 200
INVAR-12, Run: 037, P, 39, 0, 200
INVAR-12, Run: 038, P, 36, 0, 200
INVAR-12, Run: 039, P, 38, 0, 200
INVAR-12, Run: 040, P, 40, 0, 200
INVAR-12, Run: 041, P, 31, 0, 200
INVAR-12, Run: 042, P, 33, 0, 200
INVAR-12, Run: 043, P, 46, 0, 200
INVAR-12, Run: 044, P, 27, 0, 200
INVAR-12, Run: 045, P, 24, 0, 200
INVAR-12, Run: 046, P, 16, 0, 200
INVAR-12, Run: 047, P, 47, 0, 200
INVAR-12, Run: 048, P, 37, 0, 200
INVAR-12, Run: 049, P, 20, 0, 200
INVAR-12, Run: 050, P, 27, 0, 200
INVAR-12, Run: 051, P, 15, 0, 200
INVAR-12, Run: 052, P, 32, 0, 200
INVAR-12, Run: 053, P, 14, 0, 200
INVAR-12, Run: 054, P, 30, 0, 200
INVAR-12, Run: 055, P, 35, 0, 200
INVAR-12, Run: 056, P, 22, 0, 200
INVAR-12, Run: 057, P, 20, 0, 200
INVAR-12, Run: 058, P, 29, 0, 200
INVAR-12, Run: 059, P, 44, 0, 200
INVAR-12, Run: 060, P, 49, 0, 200
INVAR-12, Run: 061, P, 29, 0, 200
INVAR-12, Run: 062, P, 46, 0, 200
INVAR-12, Run: 063, P, 26, 0, 200
INVAR-12, Run: 064, P, 19, 0, 200
INVAR-12, Run: 065, P, 30, 0, 200
INVAR-12, Run: 066, P, 26, 0, 200
INVAR-12, Run: 067, P, 36, 0, 200
INVAR-12, Run: 068, P, 31, 0, 200
INVAR-12, Run: 069, P, 35, 0, 200
INVAR-12, Run: 070, P, 30, 0, 200
INVAR-12, Run: 071, P, 32, 0, 200
INVAR-12, Run: 072, P, 38, 0, 200
INVAR-12, Run: 073, P, 39, 0, 200
INVAR-12, Run: 074, P, 24, 0, 200
INVAR-12, Run: 075, P, 29, 0, 200
INVAR-12, Run: 076, P, 28, 0, 200
INVAR-12, Run: 077, P, 39, 0, 200
INVAR-12, Run: 078, P, 18, 0, 200
INVAR-12, Run: 079, P, 21, 0, 200
INVAR-12, Run: 080, P, 37, 0, 200
INVAR-12, Run: 081, P, 39, 0, 200
INVAR-12, Run: 082, P, 22, 0, 200
INVAR-12, Run: 083, P, 33, 0, 200
INVAR-12, Run: 084, P, 37, 0, 200
INVAR-12, Run: 085, P, 25, 0, 200
INVAR-12, Run: 086, P, 16, 0, 200
INVAR-12, Run: 087, P, 22, 0, 200
INVAR-12, Run: 088, P, 31, 0, 200
INVAR-12, Run: 089, P, 15, 0, 200
INVAR-12, Run: 090, P, 40, 0, 200
INVAR-12, Run: 091, P, 34, 0, 200
INVAR-12, Run: 092, P, 25, 0, 200
INVAR-12, Run: 093, P, 30, 0, 200
INVAR-12, Run: 094, P, 16, 0, 200
INVAR-12, Run: 095, P, 30, 0, 200
INVAR-12, Run: 096, P, 22, 0, 200
INVAR-12, Run: 097, P, 14, 0, 200
INVAR-12, Run: 098, P, 24, 0, 200
INVAR-12, Run: 099, P, 36, 0, 200
INVAR-12, Run: 100, P, 30, 0, 200
INVAR-13, Run: 001, P, 82, 0, 18
INVAR-13, Run: 002, P, 90, 0, 18
INVAR-13, Run: 003, P, 88, 0, 18
INVAR-13, Run: 004, P, 72, 0, 18
INVAR-13, Run: 005, P, 77, 0, 18
INVAR-13, Run: 006, P, 88, 0, 18
INVAR-13, Run: 007, P, 80, 0, 18
INVAR-13, Run: 008, P, 89, 0, 18
INVAR-13, Run: 009, P, 74, 0, 18
INVAR-13, Run: 010, P, 94, 0, 18
INVAR-13, Run: 011, P, 94, 0, 18
INVAR-13, Run: 012, P, 89, 0, 18
INVAR-13, Run: 013, P, 79, 0, 18
INVAR-13, Run: 014, P, 94, 0, 18
INVAR-13, Run: 015, P, 88, 0, 18
INVAR-13, Run: 016, P, 70, 0, 18
INVAR-13, Run: 017, P, 72, 0, 18
INVAR-13, Run: 018, P, 83, 0, 18
INVAR-13, Run: 019, P, 79, 0, 18
INVAR-13, Run: 020, P, 95, 0, 18
INVAR-13, Run: 021, P, 74, 0, 18
INVAR-13, Run: 022, P, 80, 0, 18
INVAR-13, Run: 023, P, 73, 0, 18
INVAR-13, Run: 024, P, 78, 0, 18
INVAR-13, Run: 025, P, 90, 0, 18
INVAR-13, Run: 026, P, 87, 0, 18
INVAR-13, Run: 027, P, 92, 0, 18
INVAR-13, Run: 028, P, 61, 0, 18
INVAR-13, Run: 029, P, 87, 0, 18
INVAR-13, Run: 030, P, 87, 0, 18
INVAR-13, Run: 031, P, 89, 0, 18
INVAR-13, Run: 032, P, 67, 0, 18
INVAR-13, Run: 033, P, 69, 0, 18
INVAR-13, Run: 034, P, 95, 0, 18
INVAR-13, Run: 035, P, 91, 0, 18
INVAR-13, Run: 036, P, 93, 0, 18
INVAR-13, Run: 037, P, 92, 0, 18
INVAR-13, Run: 038, P, 60, 0, 18
INVAR-13, Run: 039, P, 89, 0, 18
INVAR-13, Run: 040, P, 80, 0, 18
INVAR-13, Run: 041, P, 81, 0, 18
INVAR-13, Run: 042, P, 73, 0, 18
INVAR-13, Run: 043, P, 86, 0, 18
INVAR-13, Run: 044, P, 88, 0, 18
INVAR-13, Run: 045, P, 83, 0, 18
INVAR-13, Run: 046, P, 83, 0, 18
INVAR-13, Run: 047, P, 84, 0, 18
INVAR-13, Run: 048, P, 75, 0, 18
INVAR-13, Run: 049, P, 99, 0, 18
INVAR-13, Run: 050, P, 93, 0, 18
INVAR-13, Run: 051, P, 82, 0, 18
INVAR-13, Run: 052, P, 89, 0, 18
INVAR-13, Run: 053, P, 98, 0, 18
INVAR-13, Run: 054, P, 109, 0, 18
INVAR-13, Run: 055, P, 83, 0, 18
INVAR-13, Run: 056, P, 95, 0, 18
INVAR-13, Run: 057, P, 95, 0, 18
INVAR-13, Run: 058, P, 102, 0, 18
INVAR-13, Run: 059, P, 92, 0, 18
INVAR-13, Run: 060, P, 83, 0, 18
INVAR-13, Run: 061, P, 97, 0, 18
INVAR-13, Run: 062, P, 99, 0, 18
INVAR-13, Run: 063, P, 78, 0, 18
INVAR-13, Run: 064, P, 84, 0, 18
INVAR-13, Run: 065, P, 91, 0, 18
INVAR-13, Run: 066, P, 87, 0, 18
INVAR-13, Run: 067, P, 82, 0, 18
INVAR-13, Run: 068, P, 96, 0, 18
INVAR-13, Run: 069, P, 83, 0, 18
INVAR-13, Run: 070, P, 80, 0, 18
INVAR-13, Run: 071, P, 90, 0, 18
INVAR-13, Run: 072, P, 98, 0, 18
INVAR-13, Run: 073, P, 96, 0, 18
INVAR-13, Run: 074, P, 106, 0, 18
INVAR-13, Run: 075, P, 83, 0, 18
INVAR-13, Run: 076, P, 99, 0, 18
INVAR-13, Run: 077, P, 89, 0, 18
INVAR-13, Run: 078, P, 83, 0, 18
INVAR-13, Run: 079, P, 79, 0, 18
INVAR-13, Run: 080, P, 82, 0, 18
INVAR-13, Run: 081, P, 98, 0, 18
INVAR-13, Run: 082, P, 85, 0, 18
INVAR-13, Run: 083, P, 87, 0, 18
INVAR-13, Run: 084, P, 86, 0, 18
INVAR-13, Run: 085, P, 94, 0, 18
INVAR-13, Run: 086, P, 83, 0, 18
INVAR-13, Run: 087, P, 77, 0, 18
INVAR-13, Run: 088, P, 74, 0, 18
INVAR-13, Run: 089, P, 92, 0, 18
INVAR-13, Run: 090, P, 96, 0, 18
INVAR-13, Run: 091, P, 93, 0, 18
INVAR-13, Run: 092, P, 86, 0, 18
INVAR-13, Run: 093, P, 105, 0, 18
INVAR-13, Run: 094, P, 90, 0, 18
INVAR-13, Run: 095, P, 78, 0, 18
INVAR-13, Run: 096, P, 81, 0, 18
INVAR-13, Run: 097, P, 90, 0, 18
INVAR-13, Run: 098, P, 82, 0, 18
INVAR-13, Run: 099, P, 77, 0, 18
INVAR-13, Run: 100, P, 82, 0, 18
INVAR-14, Run: 001, P, 100, 0, 86
INVAR-14, Run: 002, P, 125, 0, 86
INVAR-14, Run: 003, P, 109, 0, 86
INVAR-14, Run: 004, P, 125, 0, 86
INVAR-14, Run: 005, P, 103, 0, 86
INVAR-14, Run: 006, P, 102, 0, 86
INVAR-14, Run: 007, P, 105, 0, 86
INVAR-14, Run: 008, P, 114, 0, 86
INVAR-14, Run: 009, P, 109, 0, 86
INVAR-14, Run: 010, P, 108, 0, 86
INVAR-14, Run: 011, P, 114, 0, 86
INVAR-14, Run: 012, P, 115, 0, 86
INVAR-14, Run: 013, P, 99, 0, 86
INVAR-14, Run: 014, P, 91, 0, 86
INVAR-14, Run: 015, P, 95, 0, 86
INVAR-14, Run: 016, P, 94, 0, 86
INVAR-14, Run: 017, P, 96, 0, 86
INVAR-14, Run: 018, P, 122, 0, 86
INVAR-14, Run: 019, P, 104, 0, 86
INVAR-14, Run: 020, P, 112, 0, 86
INVAR-14, Run: 021, P, 90, 0, 86
INVAR-14, Run: 022, P, 94, 0, 86
INVAR-14, Run: 023, P, 116, 0, 86
INVAR-14, Run: 024, P, 115, 0, 86
INVAR-14, Run: 025, P, 89, 0, 86
INVAR-14, Run: 026, P, 100, 0, 86
INVAR-14, Run: 027, P, 114, 0, 86
INVAR-14, Run: 028, P, 107, 0, 86
INVAR-14, Run: 029, P, 111, 0, 86
INVAR-14, Run: 030, P, 117, 0, 86
INVAR-14, Run: 031, P, 102, 0, 86
INVAR-14, Run: 032, P, 115, 0, 86
INVAR-14, Run: 033, P, 100, 0, 86
INVAR-14, Run: 034, P, 108, 0, 86
INVAR-14, Run: 035, P, 114, 0, 86
INVAR-14, Run: 036, P, 103, 0, 86
INVAR-14, Run: 037, P, 97, 0, 86
INVAR-14, Run: 038, P, 104, 0, 86
INVAR-14, Run: 039, P, 111, 0, 86
INVAR-14, Run: 040, P, 104, 0, 86
INVAR-14, Run: 041, P, 120, 0, 86
INVAR-14, Run: 042, P, 96, 0, 86
INVAR-14, Run: 043, P, 87, 0, 86
INVAR-14, Run: 044, P, 118, 0, 86
INVAR-14, Run: 045, P, 99, 0, 86
INVAR-14, Run: 046, P, 105, 0, 86
INVAR-14, Run: 047, P, 117, 0, 86
INVAR-14, Run: 048, P, 117, 0, 86
INVAR-14, Run: 049, P, 107, 0, 86
INVAR-14, Run: 050, P, 116, 0, 86
INVAR-14, Run: 051, P, 93, 0, 86
INVAR-14, Run: 052, P, 104, 0, 86
INVAR-14, Run: 053, P, 95, 0, 86
INVAR-14, Run: 054, P, 110, 0, 86
INVAR-14, Run: 055, P, 122, 0, 86
INVAR-14, Run: 056, P, 103, 0, 86
INVAR-14, Run: 057, P, 103, 0, 86
INVAR-14, Run: 058, P, 91, 0, 86
INVAR-14, Run: 059, P, 118, 0, 86
INVAR-14, Run: 060, P, 99, 0, 86
INVAR-14, Run: 061, P, 102, 0, 86
INVAR-14, Run: 062, P, 116, 0, 86
INVAR-14, Run: 063, P, 115, 0, 86
INVAR-14, Run: 064, P, 99, 0, 86
INVAR-14, Run: 065, P, 105, 0, 86
INVAR-14, Run: 066, P, 112, 0, 86
INVAR-14, Run: 067, P, 119, 0, 86
INVAR-14, Run: 068, P, 117, 0, 86
INVAR-14, Run: 069, P, 104, 0, 86
INVAR-14, Run: 070, P, 104, 0, 86
INVAR-14, Run: 071, P, 92, 0, 86
INVAR-14, Run: 072, P, 140, 0, 86
INVAR-14, Run: 073, P, 114, 0, 86
INVAR-14, Run: 074, P, 86, 0, 86
INVAR-14, Run: 075, P, 107, 0, 86
INVAR-14, Run: 076, P, 91, 0, 86
INVAR-14, Run: 077, P, 117, 0, 86
INVAR-14, Run: 078, P, 100, 0, 86
INVAR-14, Run: 079, P, 114, 0, 86
INVAR-14, Run: 080, P, 99, 0, 86
INVAR-14, Run: 081, P, 109, 0, 86
