Input Number, Run_Number, Result@ 100, Y, A, X1, B, C, PO, D, CO, PE, CE, E, F
INVAR-2, Run: 073, P, 0, 0, 0, 0, 0, 0, 132, 36, 1, 2, 46, 0
INVAR-2, Run: 074, P, 0, 0, 0, 0, 0, 0, 136, 32, 1, 4, 44, 0
INVAR-2, Run: 075, P, 0, 0, 0, 0, 0, 0, 20, 148, 1, 4, 102, 0
INVAR-2, Run: 076, P, 0, 0, 0, 0, 0, 0, 112, 56, 1, 1, 56, 0
INVAR-2, Run: 077, P, 0, 0, 0, 0, 0, 0, 128, 40, 1, 1, 48, 0
INVAR-2, Run: 078, P, 0, 0, 0, 0, 0, 0, 142, 26, 1, 1, 41, 0
INVAR-2, Run: 079, P, 0, 0, 0, 0, 0, 0, 28, 140, 1, 2, 98, 0
INVAR-2, Run: 080, P, 0, 0, 0, 0, 0, 0, 110, 58, 1, 2, 57, 0
INVAR-2, Run: 081, P, 0, 0, 0, 0, 0, 0, 70, 98, 1, 3, 77, 0
INVAR-2, Run: 082, P, 0, 0, 0, 0, 0, 0, 110, 58, 1, 3, 57, 0
INVAR-2, Run: 083, P, 0, 0, 0, 0, 0, 0, 96, 72, 1, 0, 64, 0
INVAR-2, Run: 084, P, 0, 0, 0, 0, 0, 0, 148, 20, 1, 3, 38, 0
INVAR-2, Run: 085, P, 0, 0, 0, 0, 0, 0, 88, 80, 1, 0, 68, 0
INVAR-2, Run: 086, P, 0, 0, 0, 0, 0, 0, 90, 78, 1, 0, 67, 0
INVAR-2, Run: 087, P, 0, 0, 0, 0, 0, 0, 140, 28, 1, 2, 42, 0
INVAR-2, Run: 088, P, 0, 0, 0, 0, 0, 0, 150, 18, 1, 0, 37, 0
INVAR-2, Run: 089, P, 0, 0, 0, 0, 0, 0, 148, 20, 1, 1, 38, 0
INVAR-2, Run: 090, P, 0, 0, 0, 0, 0, 0, 114, 54, 1, 0, 55, 0
INVAR-2, Run: 091, P, 0, 0, 0, 0, 0, 0, 106, 62, 1, 3, 59, 0
INVAR-2, Run: 092, P, 0, 0, 0, 0, 0, 0, 106, 62, 1, 1, 59, 0
INVAR-2, Run: 093, P, 0, 0, 0, 0, 0, 0, 94, 74, 1, 1, 65, 0
INVAR-2, Run: 094, P, 0, 0, 0, 0, 0, 0, 122, 46, 1, 2, 51, 0
INVAR-2, Run: 095, P, 0, 0, 0, 0, 0, 0, 36, 132, 1, 3, 94, 0
INVAR-2, Run: 096, P, 0, 0, 0, 0, 0, 0, 128, 40, 1, 2, 48, 0
INVAR-2, Run: 097, P, 0, 0, 0, 0, 0, 0, 82, 86, 1, 1, 71, 0
INVAR-2, Run: 098, P, 0, 0, 0, 0, 0, 0, 144, 24, 1, 0, 40, 0
INVAR-2, Run: 099, P, 0, 0, 0, 0, 0, 0, 124, 44, 1, 3, 50, 0
INVAR-2, Run: 100, P, 0, 0, 0, 0, 0, 0, 126, 42, 1, 2, 49, 0
INVAR-3, Run: 001, P, 0, 0, 0, 0, 0, 0, 430, 62, 1, 3, 113, 0
INVAR-3, Run: 002, P, 0, 0, 0, 0, 0, 0, 410, 82, 1, 2, 123, 0
INVAR-3, Run: 003, P, 0, 0, 0, 0, 0, 0, 208, 284, 1, 1, 224, 0
INVAR-3, Run: 004, P, 0, 0, 0, 0, 0, 0, 390, 102, 1, 2, 133, 0
INVAR-3, Run: 005, P, 0, 0, 0, 0, 0, 0, 304, 188, 1, 3, 176, 0
INVAR-3, Run: 006, P, 0, 0, 0, 0, 0, 0, 394, 98, 1, 3, 131, 0
INVAR-3, Run: 007, P, 0, 0, 0, 0, 0, 0, 28, 464, 1, 2, 314, 0
INVAR-3, Run: 008, P, 0, 0, 0, 0, 0, 0, 430, 62, 1, 1, 113, 0
INVAR-3, Run: 009, P, 0, 0, 0, 0, 0, 0, 430, 62, 1, 3, 113, 0
INVAR-3, Run: 010, P, 0, 0, 0, 0, 0, 0, 422, 70, 1, 3, 117, 0
INVAR-3, Run: 011, P, 0, 0, 0, 0, 0, 0, 278, 214, 1, 3, 189, 0
INVAR-3, Run: 012, P, 0, 0, 0, 0, 0, 0, 228, 264, 1, 1, 214, 0
INVAR-3, Run: 013, P, 0, 0, 0, 0, 0, 0, 298, 194, 1, 0, 179, 0
INVAR-3, Run: 014, P, 0, 0, 0, 0, 0, 0, 440, 52, 1, 2, 108, 0
INVAR-3, Run: 015, P, 0, 0, 0, 0, 0, 0, 136, 356, 1, 2, 260, 0
INVAR-3, Run: 016, P, 0, 0, 0, 0, 0, 0, 302, 190, 1, 1, 177, 0
INVAR-3, Run: 017, P, 0, 0, 0, 0, 0, 0, 378, 114, 1, 1, 139, 0
INVAR-3, Run: 018, P, 0, 0, 0, 0, 0, 0, 430, 62, 1, 0, 113, 0
INVAR-3, Run: 019, P, 0, 0, 0, 0, 0, 0, 442, 50, 1, 1, 107, 0
INVAR-3, Run: 020, P, 0, 0, 0, 0, 0, 0, 24, 468, 1, 3, 316, 0
INVAR-3, Run: 021, P, 0, 0, 0, 0, 0, 0, 362, 130, 1, 3, 147, 0
INVAR-3, Run: 022, P, 0, 0, 0, 0, 0, 0, 444, 48, 1, 2, 106, 0
INVAR-3, Run: 023, P, 0, 0, 0, 0, 0, 0, 326, 166, 1, 2, 165, 0
INVAR-3, Run: 024, P, 0, 0, 0, 0, 0, 0, 450, 42, 1, 3, 103, 0
INVAR-3, Run: 025, P, 0, 0, 0, 0, 0, 0, 136, 356, 1, 1, 260, 0
INVAR-3, Run: 026, P, 0, 0, 0, 0, 0, 0, 316, 176, 1, 1, 170, 0
INVAR-3, Run: 027, P, 0, 0, 0, 0, 0, 0, 372, 120, 1, 3, 142, 0
INVAR-3, Run: 028, P, 0, 0, 0, 0, 0, 0, 352, 140, 1, 1, 152, 0
INVAR-3, Run: 029, P, 0, 0, 0, 0, 0, 0, 422, 70, 1, 2, 117, 0
INVAR-3, Run: 030, P, 0, 0, 0, 0, 0, 0, 326, 166, 1, 4, 165, 0
INVAR-3, Run: 031, P, 0, 0, 0, 0, 0, 0, 146, 346, 1, 0, 255, 0
INVAR-3, Run: 032, P, 0, 0, 0, 0, 0, 0, 336, 156, 1, 1, 160, 0
INVAR-3, Run: 033, P, 0, 0, 0, 0, 0, 0, 310, 182, 1, 1, 173, 0
INVAR-3, Run: 034, P, 0, 0, 0, 0, 0, 0, 226, 266, 1, 2, 215, 0
INVAR-3, Run: 035, P, 0, 0, 0, 0, 0, 0, 180, 312, 1, 3, 238, 0
INVAR-3, Run: 036, P, 0, 0, 0, 0, 0, 0, 386, 106, 1, 2, 135, 0
INVAR-3, Run: 037, P, 0, 0, 0, 0, 0, 0, 168, 324, 1, 5, 244, 0
INVAR-3, Run: 038, P, 0, 0, 0, 0, 0, 0, 154, 338, 1, 2, 251, 0
INVAR-3, Run: 039, P, 0, 0, 0, 0, 0, 0, 410, 82, 1, 2, 123, 0
INVAR-3, Run: 040, P, 0, 0, 0, 0, 0, 0, 70, 422, 1, 0, 293, 0
INVAR-3, Run: 041, P, 0, 0, 0, 0, 0, 0, 168, 324, 1, 2, 244, 0
INVAR-3, Run: 042, P, 0, 0, 0, 0, 0, 0, 420, 72, 1, 0, 118, 0
INVAR-3, Run: 043, P, 0, 0, 0, 0, 0, 0, 382, 110, 1, 3, 137, 0
INVAR-3, Run: 044, P, 0, 0, 0, 0, 0, 0, 16, 476, 1, 2, 320, 0
INVAR-3, Run: 045, P, 0, 0, 0, 0, 0, 0, 368, 124, 1, 1, 144, 0
INVAR-3, Run: 046, P, 0, 0, 0, 0, 0, 0, 16, 476, 1, 2, 320, 0
INVAR-3, Run: 047, P, 0, 0, 0, 0, 0, 0, 366, 126, 1, 2, 145, 0
INVAR-3, Run: 048, P, 0, 0, 0, 0, 0, 0, 290, 202, 1, 1, 183, 0
INVAR-3, Run: 049, P, 0, 0, 0, 0, 0, 0, 302, 190, 1, 2, 177, 0
INVAR-3, Run: 050, P, 0, 0, 0, 0, 0, 0, 304, 188, 1, 2, 176, 0
INVAR-3, Run: 051, P, 0, 0, 0, 0, 0, 0, 158, 334, 1, 2, 249, 0
INVAR-3, Run: 052, P, 0, 0, 0, 0, 0, 0, 436, 56, 1, 1, 110, 0
INVAR-3, Run: 053, P, 0, 0, 0, 0, 0, 0, 146, 346, 1, 1, 255, 0
INVAR-3, Run: 054, P, 0, 0, 0, 0, 0, 0, 176, 316, 1, 1, 240, 0
INVAR-3, Run: 055, P, 0, 0, 0, 0, 0, 0, 420, 72, 1, 1, 118, 0
INVAR-3, Run: 056, P, 0, 0, 0, 0, 0, 0, 314, 178, 1, 0, 171, 0
INVAR-3, Run: 057, P, 0, 0, 0, 0, 0, 0, 294, 198, 1, 1, 181, 0
INVAR-3, Run: 058, P, 0, 0, 0, 0, 0, 0, 242, 250, 1, 5, 207, 0
INVAR-3, Run: 059, P, 0, 0, 0, 0, 0, 0, 86, 406, 1, 1, 285, 0
INVAR-3, Run: 060, P, 0, 0, 0, 0, 0, 0, 384, 108, 1, 2, 136, 0
INVAR-3, Run: 061, P, 0, 0, 0, 0, 0, 0, 34, 458, 1, 1, 311, 0
INVAR-3, Run: 062, P, 0, 0, 0, 0, 0, 0, 386, 106, 1, 3, 135, 0
INVAR-3, Run: 063, P, 0, 0, 0, 0, 0, 0, 2, 490, 1, 2, 327, 0
INVAR-3, Run: 064, P, 0, 0, 0, 0, 0, 0, 250, 242, 1, 3, 203, 0
INVAR-3, Run: 065, P, 0, 0, 0, 0, 0, 0, 410, 82, 1, 2, 123, 0
INVAR-3, Run: 066, P, 0, 0, 0, 0, 0, 0, 428, 64, 1, 2, 114, 0
INVAR-3, Run: 067, P, 0, 0, 0, 0, 0, 0, 320, 172, 1, 0, 168, 0
INVAR-3, Run: 068, P, 0, 0, 0, 0, 0, 0, 438, 54, 1, 1, 109, 0
INVAR-3, Run: 069, P, 0, 0, 0, 0, 0, 0, 370, 122, 1, 3, 143, 0
INVAR-3, Run: 070, P, 0, 0, 0, 0, 0, 0, 154, 338, 1, 2, 251, 0
INVAR-3, Run: 071, P, 0, 0, 0, 0, 0, 0, 262, 230, 1, 3, 197, 0
INVAR-3, Run: 072, P, 0, 0, 0, 0, 0, 0, 276, 216, 1, 3, 190, 0
INVAR-3, Run: 073, P, 0, 0, 0, 0, 0, 0, 88, 404, 1, 1, 284, 0
INVAR-3, Run: 074, P, 0, 0, 0, 0, 0, 0, 334, 158, 1, 3, 161, 0
INVAR-3, Run: 075, P, 0, 0, 0, 0, 0, 0, 306, 186, 1, 3, 175, 0
INVAR-3, Run: 076, P, 0, 0, 0, 0, 0, 0, 422, 70, 1, 2, 117, 0
INVAR-3, Run: 077, P, 0, 0, 0, 0, 0, 0, 378, 114, 1, 2, 139, 0
INVAR-3, Run: 078, P, 0, 0, 0, 0, 0, 0, 20, 472, 1, 1, 318, 0
INVAR-3, Run: 079, P, 0, 0, 0, 0, 0, 0, 432, 60, 1, 1, 112, 0
INVAR-3, Run: 080, P, 0, 0, 0, 0, 0, 0, 418, 74, 1, 1, 119, 0
INVAR-3, Run: 081, P, 0, 0, 0, 0, 0, 0, 344, 148, 1, 1, 156, 0
INVAR-3, Run: 082, P, 0, 0, 0, 0, 0, 0, 346, 146, 1, 1, 155, 0
INVAR-3, Run: 083, P, 0, 0, 0, 0, 0, 0, 436, 56, 1, 1, 110, 0
INVAR-3, Run: 084, P, 0, 0, 0, 0, 0, 0, 312, 180, 1, 0, 172, 0
INVAR-3, Run: 085, P, 0, 0, 0, 0, 0, 0, 324, 168, 1, 3, 166, 0
INVAR-3, Run: 086, P, 0, 0, 0, 0, 0, 0, 390, 102, 1, 0, 133, 0
INVAR-3, Run: 087, P, 0, 0, 0, 0, 0, 0, 102, 390, 1, 2, 277, 0
INVAR-3, Run: 088, P, 0, 0, 0, 0, 0, 0, 212, 280, 1, 1, 222, 0
INVAR-3, Run: 089, P, 0, 0, 0, 0, 0, 0, 364, 128, 1, 1, 146, 0
INVAR-3, Run: 090, P, 0, 0, 0, 0, 0, 0, 328, 164, 1, 3, 164, 0
INVAR-3, Run: 091, P, 0, 0, 0, 0, 0, 0, 444, 48, 1, 2, 106, 0
INVAR-3, Run: 092, P, 0, 0, 0, 0, 0, 0, 396, 96, 1, 3, 130, 0
INVAR-3, Run: 093, P, 0, 0, 0, 0, 0, 0, 420, 72, 1, 2, 118, 0
INVAR-3, Run: 094, P, 0, 0, 0, 0, 0, 0, 122, 370, 1, 1, 267, 0
INVAR-3, Run: 095, P, 0, 0, 0, 0, 0, 0, 404, 88, 1, 2, 126, 0
INVAR-3, Run: 096, P, 0, 0, 0, 0, 0, 0, 252, 240, 1, 1, 202, 0
INVAR-3, Run: 097, P, 0, 0, 0, 0, 0, 0, 424, 68, 1, 1, 116, 0
INVAR-3, Run: 098, P, 0, 0, 0, 0, 0, 0, 436, 56, 1, 1, 110, 0
INVAR-3, Run: 099, P, 0, 0, 0, 0, 0, 0, 378, 114, 1, 6, 139, 0
INVAR-3, Run: 100, P, 0, 0, 0, 0, 0, 0, 346, 146, 1, 2, 155, 0
INVAR-4, Run: 001, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 002, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 003, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 004, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 005, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 006, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 007, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 008, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 009, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 010, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 011, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 012, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 013, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 014, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 015, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 016, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 017, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 018, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 019, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 020, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 021, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 022, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 023, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 024, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 025, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 026, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 027, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 028, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 029, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 030, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 031, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 032, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 033, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 034, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 035, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 036, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 037, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 038, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 039, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 040, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 041, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 042, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 043, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 044, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 045, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 046, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 047, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 048, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 049, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 050, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 051, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 052, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 053, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 054, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 055, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 056, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 057, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 058, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 059, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 060, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 061, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 062, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 063, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 064, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 065, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 066, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 067, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 068, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 069, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 070, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 071, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 072, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 073, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 074, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 075, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 076, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 077, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 078, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 079, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 080, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 081, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 082, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 083, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 084, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 085, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 086, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 087, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 088, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 089, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 090, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 091, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 092, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 093, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 094, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 095, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 096, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 097, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 098, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 099, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-4, Run: 100, F, 0, 1, 0, 0, 0, 1, 0, 118, 0, 0, 78, 1
INVAR-5, Run: 001, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 002, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 003, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 004, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 005, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 006, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 007, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 008, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 009, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 010, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 011, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 012, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 013, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 014, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 015, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 016, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 017, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 018, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 019, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 020, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 021, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 022, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 023, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 024, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 025, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 026, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 027, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 028, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 029, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 030, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 031, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 032, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 033, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 034, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 035, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 036, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 037, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 038, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 039, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 040, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 041, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 042, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 043, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 044, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
INVAR-5, Run: 045, F, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1
