Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-1, Run: 013, P, 0, 0, 0, 0, 9, 0, 0, 7, 1, 47, 0, 18, 0, 9, 9, 5, 3, 9, 18, 27, 9, 16
INVAR-1, Run: 014, P, 0, 0, 0, 0, 9, 0, 0, 11, 1, 43, 0, 18, 3, 9, 9, 7, 1, 9, 18, 27, 12, 20
INVAR-1, Run: 015, P, 0, 0, 0, 0, 9, 0, 0, 15, 1, 39, 0, 18, 3, 9, 9, 5, 3, 9, 18, 27, 12, 24
INVAR-1, Run: 016, P, 0, 0, 0, 0, 9, 0, 0, 8, 1, 46, 0, 18, 4, 9, 9, 6, 2, 9, 18, 27, 13, 17
INVAR-1, Run: 017, P, 0, 0, 0, 0, 9, 0, 0, 2, 1, 52, 0, 18, 4, 9, 9, 3, 5, 9, 18, 27, 13, 11
INVAR-1, Run: 018, P, 0, 0, 0, 0, 9, 0, 0, 8, 1, 46, 0, 18, 3, 9, 9, 6, 2, 9, 18, 27, 12, 17
INVAR-1, Run: 019, P, 0, 0, 0, 0, 9, 0, 0, 14, 1, 40, 0, 18, 3, 9, 9, 6, 2, 9, 18, 27, 12, 23
INVAR-1, Run: 020, P, 0, 0, 0, 0, 9, 0, 0, 7, 1, 47, 0, 18, 7, 9, 9, 5, 3, 9, 18, 27, 16, 16
INVAR-1, Run: 021, P, 0, 0, 0, 0, 9, 0, 0, 12, 1, 42, 0, 18, 5, 9, 9, 6, 2, 9, 18, 27, 14, 21
INVAR-1, Run: 022, P, 0, 0, 0, 0, 9, 0, 0, 3, 1, 51, 0, 18, 1, 9, 9, 7, 1, 9, 18, 27, 10, 12
INVAR-1, Run: 023, P, 0, 0, 0, 0, 9, 0, 0, 10, 1, 44, 0, 18, 6, 9, 9, 4, 4, 9, 18, 27, 15, 19
INVAR-1, Run: 024, P, 0, 0, 0, 0, 9, 0, 0, 3, 1, 51, 0, 18, 4, 9, 9, 6, 2, 9, 18, 27, 13, 12
INVAR-1, Run: 025, P, 0, 0, 0, 0, 9, 0, 0, 16, 1, 38, 0, 18, 6, 9, 9, 6, 2, 9, 18, 27, 15, 25
INVAR-1, Run: 026, P, 0, 0, 0, 0, 9, 0, 0, 6, 1, 48, 0, 18, 2, 9, 9, 7, 1, 9, 18, 27, 11, 15
INVAR-1, Run: 027, P, 0, 0, 0, 0, 9, 0, 0, 4, 1, 50, 0, 18, 1, 9, 9, 5, 3, 9, 18, 27, 10, 13
INVAR-1, Run: 028, P, 0, 0, 0, 0, 9, 0, 0, 2, 1, 52, 0, 18, 4, 9, 9, 7, 1, 9, 18, 27, 13, 11
INVAR-1, Run: 029, P, 0, 0, 0, 0, 9, 0, 0, 11, 1, 43, 0, 18, 3, 9, 9, 6, 2, 9, 18, 27, 12, 20
INVAR-1, Run: 030, P, 0, 0, 0, 0, 9, 0, 0, 13, 1, 41, 0, 18, 4, 9, 9, 6, 2, 9, 18, 27, 13, 22
INVAR-1, Run: 031, P, 0, 0, 0, 0, 9, 0, 0, 6, 1, 48, 0, 18, 2, 9, 9, 6, 2, 9, 18, 27, 11, 15
INVAR-1, Run: 032, P, 0, 0, 0, 0, 9, 0, 0, 8, 1, 46, 0, 18, 1, 9, 9, 3, 5, 9, 18, 27, 10, 17
INVAR-1, Run: 033, P, 0, 0, 0, 0, 9, 2, 0, 0, 1, 54, 0, 18, 3, 7, 9, 8, 0, 9, 18, 27, 12, 7
INVAR-1, Run: 034, P, 0, 0, 0, 0, 9, 0, 0, 6, 1, 48, 0, 18, 3, 9, 9, 5, 3, 9, 18, 27, 12, 15
INVAR-1, Run: 035, P, 0, 0, 0, 0, 9, 0, 0, 3, 1, 51, 0, 18, 4, 9, 9, 4, 4, 9, 18, 27, 13, 12
INVAR-1, Run: 036, P, 0, 0, 0, 0, 9, 0, 0, 1, 1, 53, 0, 18, 4, 9, 9, 3, 5, 9, 18, 27, 13, 10
INVAR-1, Run: 037, P, 0, 0, 0, 0, 9, 0, 0, 5, 1, 49, 0, 18, 1, 9, 9, 6, 2, 9, 18, 27, 10, 14
INVAR-1, Run: 038, P, 0, 0, 0, 0, 9, 0, 0, 16, 1, 38, 0, 18, 6, 9, 9, 5, 3, 9, 18, 27, 15, 25
INVAR-1, Run: 039, P, 0, 0, 0, 0, 9, 0, 0, 7, 1, 47, 0, 18, 7, 9, 9, 7, 1, 9, 18, 27, 16, 16
INVAR-1, Run: 040, P, 0, 0, 0, 0, 9, 0, 0, 16, 1, 38, 0, 18, 2, 9, 9, 8, 0, 9, 18, 27, 11, 25
INVAR-1, Run: 041, P, 0, 0, 0, 0, 9, 0, 0, 2, 1, 52, 0, 18, 3, 9, 9, 5, 3, 9, 18, 27, 12, 11
INVAR-1, Run: 042, P, 0, 0, 0, 0, 9, 0, 0, 6, 1, 48, 0, 18, 1, 9, 9, 6, 2, 9, 18, 27, 10, 15
INVAR-1, Run: 043, P, 0, 0, 0, 0, 9, 0, 0, 16, 1, 38, 0, 18, 3, 9, 9, 8, 0, 9, 18, 27, 12, 25
INVAR-1, Run: 044, P, 0, 0, 0, 0, 9, 0, 0, 12, 1, 42, 0, 18, 7, 9, 9, 4, 4, 9, 18, 27, 16, 21
INVAR-1, Run: 045, P, 0, 0, 0, 0, 9, 1, 0, 0, 1, 54, 0, 18, 2, 8, 9, 6, 2, 9, 18, 27, 11, 8
INVAR-1, Run: 046, P, 0, 0, 0, 0, 9, 0, 0, 3, 1, 51, 0, 18, 1, 9, 9, 7, 1, 9, 18, 27, 10, 12
INVAR-1, Run: 047, P, 0, 0, 0, 0, 9, 0, 0, 12, 1, 42, 0, 18, 5, 9, 9, 6, 2, 9, 18, 27, 14, 21
INVAR-1, Run: 048, P, 0, 0, 0, 0, 9, 1, 0, 0, 1, 54, 0, 18, 2, 8, 9, 6, 2, 9, 18, 27, 11, 8
INVAR-1, Run: 049, P, 0, 0, 0, 0, 9, 0, 0, 9, 1, 45, 0, 18, 6, 9, 9, 4, 4, 9, 18, 27, 15, 18
INVAR-1, Run: 050, P, 0, 0, 0, 0, 9, 0, 0, 26, 1, 28, 0, 18, 2, 9, 9, 5, 3, 9, 18, 27, 11, 35
INVAR-1, Run: 051, P, 0, 0, 0, 0, 9, 0, 0, 6, 1, 48, 0, 18, 0, 9, 9, 7, 1, 9, 18, 27, 9, 15
INVAR-1, Run: 052, P, 0, 0, 0, 0, 9, 0, 0, 7, 1, 47, 0, 18, 4, 9, 9, 6, 2, 9, 18, 27, 13, 16
INVAR-1, Run: 053, P, 0, 0, 0, 0, 9, 0, 0, 3, 1, 51, 0, 18, 3, 9, 9, 7, 1, 9, 18, 27, 12, 12
INVAR-1, Run: 054, P, 0, 0, 0, 0, 9, 0, 0, 4, 1, 50, 0, 18, 3, 9, 9, 8, 0, 9, 18, 27, 12, 13
INVAR-1, Run: 055, P, 0, 0, 0, 0, 9, 0, 0, 10, 1, 44, 0, 18, 2, 9, 9, 7, 1, 9, 18, 27, 11, 19
INVAR-1, Run: 056, P, 0, 0, 0, 0, 9, 0, 0, 4, 1, 50, 0, 18, 4, 9, 9, 5, 3, 9, 18, 27, 13, 13
INVAR-1, Run: 057, P, 0, 0, 0, 0, 9, 0, 0, 7, 1, 47, 0, 18, 2, 9, 9, 6, 2, 9, 18, 27, 11, 16
INVAR-1, Run: 058, P, 0, 0, 0, 0, 9, 0, 0, 5, 1, 49, 0, 18, 4, 9, 9, 5, 3, 9, 18, 27, 13, 14
INVAR-1, Run: 059, P, 0, 0, 0, 0, 9, 0, 0, 15, 1, 39, 0, 18, 2, 9, 9, 6, 2, 9, 18, 27, 11, 24
INVAR-1, Run: 060, P, 0, 0, 0, 0, 9, 0, 0, 11, 1, 43, 0, 18, 3, 9, 9, 4, 4, 9, 18, 27, 12, 20
INVAR-1, Run: 061, P, 0, 0, 0, 0, 9, 0, 0, 16, 1, 38, 0, 18, 6, 9, 9, 4, 4, 9, 18, 27, 15, 25
INVAR-1, Run: 062, P, 0, 0, 0, 0, 9, 0, 0, 6, 1, 48, 0, 18, 3, 9, 9, 3, 5, 9, 18, 27, 12, 15
INVAR-1, Run: 063, P, 0, 0, 0, 0, 9, 0, 0, 4, 1, 50, 0, 18, 5, 9, 9, 6, 2, 9, 18, 27, 14, 13
INVAR-1, Run: 064, P, 0, 0, 0, 0, 9, 0, 0, 13, 1, 41, 0, 18, 2, 9, 9, 5, 3, 9, 18, 27, 11, 22
INVAR-1, Run: 065, P, 0, 0, 0, 0, 9, 0, 0, 10, 1, 44, 0, 18, 5, 9, 9, 6, 2, 9, 18, 27, 14, 19
INVAR-1, Run: 066, P, 0, 0, 0, 0, 9, 0, 0, 9, 1, 45, 0, 18, 2, 9, 9, 6, 2, 9, 18, 27, 11, 18
INVAR-1, Run: 067, P, 0, 0, 0, 0, 9, 0, 0, 8, 1, 46, 0, 18, 4, 9, 9, 6, 2, 9, 18, 27, 13, 17
INVAR-1, Run: 068, P, 0, 0, 0, 0, 9, 0, 0, 14, 1, 40, 0, 18, 6, 9, 9, 5, 3, 9, 18, 27, 15, 23
INVAR-1, Run: 069, P, 0, 0, 0, 0, 9, 0, 0, 3, 1, 51, 0, 18, 2, 9, 9, 4, 4, 9, 18, 27, 11, 12
INVAR-1, Run: 070, P, 0, 0, 0, 0, 9, 0, 0, 14, 1, 40, 0, 18, 3, 9, 9, 3, 5, 9, 18, 27, 12, 23
INVAR-1, Run: 071, P, 0, 0, 0, 0, 9, 0, 0, 10, 1, 44, 0, 18, 4, 9, 9, 6, 2, 9, 18, 27, 13, 19
INVAR-1, Run: 072, P, 0, 0, 0, 0, 9, 0, 0, 6, 1, 48, 0, 18, 6, 9, 9, 4, 4, 9, 18, 27, 15, 15
INVAR-1, Run: 073, P, 0, 0, 0, 0, 9, 0, 0, 15, 1, 39, 0, 18, 2, 9, 9, 6, 2, 9, 18, 27, 11, 24
INVAR-1, Run: 074, P, 0, 0, 0, 0, 9, 0, 0, 9, 1, 45, 0, 18, 1, 9, 9, 3, 5, 9, 18, 27, 10, 18
INVAR-1, Run: 075, P, 0, 0, 0, 0, 9, 0, 0, 13, 1, 41, 0, 18, 3, 9, 9, 5, 3, 9, 18, 27, 12, 22
INVAR-1, Run: 076, P, 0, 0, 0, 0, 9, 0, 0, 11, 1, 43, 0, 18, 3, 9, 9, 8, 0, 9, 18, 27, 12, 20
INVAR-1, Run: 077, P, 0, 0, 0, 0, 9, 0, 0, 18, 1, 36, 0, 18, 7, 9, 9, 6, 2, 9, 18, 27, 16, 27
INVAR-1, Run: 078, P, 0, 0, 0, 0, 9, 0, 0, 20, 1, 34, 0, 18, 7, 9, 9, 5, 3, 9, 18, 27, 16, 29
INVAR-1, Run: 079, P, 0, 0, 0, 0, 9, 0, 0, 2, 1, 52, 0, 18, 1, 9, 9, 4, 4, 9, 18, 27, 10, 11
INVAR-1, Run: 080, P, 0, 0, 0, 0, 9, 0, 0, 1, 1, 53, 0, 18, 5, 9, 9, 5, 3, 9, 18, 27, 14, 10
INVAR-1, Run: 081, P, 0, 0, 0, 0, 9, 0, 0, 6, 1, 48, 0, 18, 7, 9, 9, 5, 3, 9, 18, 27, 16, 15
INVAR-1, Run: 082, P, 0, 0, 0, 0, 9, 0, 0, 4, 1, 50, 0, 18, 3, 9, 9, 4, 4, 9, 18, 27, 12, 13
INVAR-1, Run: 083, P, 0, 0, 0, 0, 9, 0, 0, 2, 1, 52, 0, 18, 2, 9, 9, 5, 3, 9, 18, 27, 11, 11
INVAR-1, Run: 084, P, 0, 0, 0, 0, 9, 0, 0, 3, 1, 51, 0, 18, 4, 9, 9, 4, 4, 9, 18, 27, 13, 12
INVAR-1, Run: 085, P, 0, 0, 0, 0, 9, 0, 0, 11, 1, 43, 0, 18, 3, 9, 9, 2, 6, 9, 18, 27, 12, 20
INVAR-1, Run: 086, P, 0, 0, 0, 0, 9, 0, 0, 12, 1, 42, 0, 18, 5, 9, 9, 8, 0, 9, 18, 27, 14, 21
INVAR-1, Run: 087, P, 0, 0, 0, 0, 9, 0, 0, 8, 1, 46, 0, 18, 4, 9, 9, 5, 3, 9, 18, 27, 13, 17
INVAR-1, Run: 088, P, 0, 0, 0, 0, 9, 0, 0, 5, 1, 49, 0, 18, 3, 9, 9, 5, 3, 9, 18, 27, 12, 14
INVAR-1, Run: 089, P, 0, 0, 0, 0, 9, 0, 0, 3, 1, 51, 0, 18, 5, 9, 9, 5, 3, 9, 18, 27, 14, 12
INVAR-1, Run: 090, P, 0, 0, 0, 0, 9, 0, 0, 4, 1, 50, 0, 18, 4, 9, 9, 5, 3, 9, 18, 27, 13, 13
INVAR-1, Run: 091, P, 0, 0, 0, 0, 9, 0, 0, 1, 1, 53, 0, 18, 1, 9, 9, 4, 4, 9, 18, 27, 10, 10
INVAR-1, Run: 092, P, 0, 0, 0, 0, 9, 0, 0, 2, 1, 52, 0, 18, 4, 9, 9, 6, 2, 9, 18, 27, 13, 11
INVAR-1, Run: 093, P, 0, 0, 0, 0, 9, 0, 0, 27, 1, 27, 0, 18, 2, 9, 9, 3, 5, 9, 18, 27, 11, 36
INVAR-1, Run: 094, P, 0, 0, 0, 0, 9, 0, 0, 5, 1, 49, 0, 18, 1, 9, 9, 5, 3, 9, 18, 27, 10, 14
INVAR-1, Run: 095, P, 0, 0, 0, 0, 9, 0, 0, 3, 1, 51, 0, 18, 3, 9, 9, 5, 3, 9, 18, 27, 12, 12
INVAR-1, Run: 096, P, 0, 0, 0, 0, 9, 0, 0, 4, 1, 50, 0, 18, 2, 9, 9, 5, 3, 9, 18, 27, 11, 13
INVAR-1, Run: 097, P, 0, 0, 0, 0, 9, 0, 0, 11, 1, 43, 0, 18, 2, 9, 9, 5, 3, 9, 18, 27, 11, 20
INVAR-1, Run: 098, P, 0, 0, 0, 0, 9, 0, 0, 24, 1, 30, 0, 18, 3, 9, 9, 7, 1, 9, 18, 27, 12, 33
INVAR-1, Run: 099, P, 0, 0, 0, 0, 9, 0, 0, 6, 1, 48, 0, 18, 5, 9, 9, 6, 2, 9, 18, 27, 14, 15
INVAR-1, Run: 100, P, 0, 0, 0, 0, 9, 0, 0, 14, 1, 40, 0, 18, 3, 9, 9, 5, 3, 9, 18, 27, 12, 23
INVAR-10, Run: 001, P, 0, 0, 0, 0, 100, 0, 0, 168, 1, 432, 0, 200, 88, 100, 100, 64, 35, 100, 200, 300, 188, 268
INVAR-10, Run: 002, P, 0, 0, 0, 0, 100, 0, 0, 152, 1, 448, 0, 200, 88, 100, 100, 60, 39, 100, 200, 300, 188, 252
INVAR-10, Run: 003, P, 0, 0, 0, 0, 100, 0, 0, 148, 1, 452, 0, 200, 92, 100, 100, 69, 30, 100, 200, 300, 192, 248
INVAR-10, Run: 004, P, 0, 0, 0, 0, 100, 0, 0, 140, 1, 460, 0, 200, 102, 100, 100, 66, 33, 100, 200, 300, 202, 240
INVAR-10, Run: 005, P, 0, 0, 0, 0, 100, 0, 0, 125, 1, 475, 0, 200, 70, 100, 100, 58, 41, 100, 200, 300, 170, 225
INVAR-10, Run: 006, P, 0, 0, 0, 0, 100, 0, 0, 142, 1, 458, 0, 200, 102, 100, 100, 57, 42, 100, 200, 300, 202, 242
INVAR-10, Run: 007, P, 0, 0, 0, 0, 100, 0, 0, 152, 1, 448, 0, 200, 98, 100, 100, 70, 29, 100, 200, 300, 198, 252
INVAR-10, Run: 008, P, 0, 0, 0, 0, 100, 0, 0, 159, 1, 441, 0, 200, 105, 100, 100, 69, 30, 100, 200, 300, 205, 259
INVAR-10, Run: 009, P, 0, 0, 0, 0, 100, 0, 0, 143, 1, 457, 0, 200, 84, 100, 100, 65, 34, 100, 200, 300, 184, 243
INVAR-10, Run: 010, P, 0, 0, 0, 0, 100, 0, 0, 91, 1, 509, 0, 200, 72, 100, 100, 63, 36, 100, 200, 300, 172, 191
INVAR-10, Run: 011, P, 0, 0, 0, 0, 100, 0, 0, 148, 1, 452, 0, 200, 104, 100, 100, 58, 41, 100, 200, 300, 204, 248
INVAR-10, Run: 012, P, 0, 0, 0, 0, 100, 0, 0, 134, 1, 466, 0, 200, 93, 100, 100, 60, 39, 100, 200, 300, 193, 234
INVAR-10, Run: 013, P, 0, 0, 0, 0, 100, 0, 0, 122, 1, 478, 0, 200, 85, 100, 100, 58, 41, 100, 200, 300, 185, 222
INVAR-10, Run: 014, P, 0, 0, 0, 0, 100, 0, 0, 122, 1, 478, 0, 200, 73, 100, 100, 67, 32, 100, 200, 300, 173, 222
INVAR-10, Run: 015, P, 0, 0, 0, 0, 100, 0, 0, 148, 1, 452, 0, 200, 69, 100, 100, 61, 38, 100, 200, 300, 169, 248
INVAR-10, Run: 016, P, 0, 0, 0, 0, 100, 0, 0, 160, 1, 440, 0, 200, 90, 100, 100, 58, 41, 100, 200, 300, 190, 260
INVAR-10, Run: 017, P, 0, 0, 0, 0, 100, 0, 0, 144, 1, 456, 0, 200, 78, 100, 100, 57, 42, 100, 200, 300, 178, 244
INVAR-10, Run: 018, P, 0, 0, 0, 0, 100, 0, 0, 138, 1, 462, 0, 200, 61, 100, 100, 60, 39, 100, 200, 300, 161, 238
INVAR-10, Run: 019, P, 0, 0, 0, 0, 100, 0, 0, 154, 1, 446, 0, 200, 106, 100, 100, 62, 37, 100, 200, 300, 206, 254
INVAR-10, Run: 020, P, 0, 0, 0, 0, 100, 0, 0, 137, 1, 463, 0, 200, 72, 100, 100, 59, 40, 100, 200, 300, 172, 237
INVAR-10, Run: 021, P, 0, 0, 0, 0, 100, 0, 0, 167, 1, 433, 0, 200, 106, 100, 100, 68, 31, 100, 200, 300, 206, 267
INVAR-10, Run: 022, P, 0, 0, 0, 0, 100, 0, 0, 145, 1, 455, 0, 200, 93, 100, 100, 69, 30, 100, 200, 300, 193, 245
INVAR-10, Run: 023, P, 0, 0, 0, 0, 100, 0, 0, 153, 1, 447, 0, 200, 94, 100, 100, 67, 32, 100, 200, 300, 194, 253
INVAR-10, Run: 024, P, 0, 0, 0, 0, 100, 0, 0, 88, 1, 512, 0, 200, 80, 100, 100, 64, 35, 100, 200, 300, 180, 188
INVAR-10, Run: 025, P, 0, 0, 0, 0, 100, 0, 0, 131, 1, 469, 0, 200, 80, 100, 100, 63, 36, 100, 200, 300, 180, 231
INVAR-10, Run: 026, P, 0, 0, 0, 0, 100, 0, 0, 135, 1, 465, 0, 200, 88, 100, 100, 59, 40, 100, 200, 300, 188, 235
INVAR-10, Run: 027, P, 0, 0, 0, 0, 100, 0, 0, 120, 1, 480, 0, 200, 78, 100, 100, 69, 30, 100, 200, 300, 178, 220
INVAR-10, Run: 028, P, 0, 0, 0, 0, 100, 0, 0, 82, 1, 518, 0, 200, 82, 100, 100, 61, 38, 100, 200, 300, 182, 182
INVAR-10, Run: 029, P, 0, 0, 0, 0, 100, 0, 0, 116, 1, 484, 0, 200, 63, 100, 100, 46, 53, 100, 200, 300, 163, 216
INVAR-10, Run: 030, P, 0, 0, 0, 0, 100, 0, 0, 166, 1, 434, 0, 200, 87, 100, 100, 57, 42, 100, 200, 300, 187, 266
INVAR-10, Run: 031, P, 0, 0, 0, 0, 100, 0, 0, 114, 1, 486, 0, 200, 65, 100, 100, 61, 38, 100, 200, 300, 165, 214
INVAR-10, Run: 032, P, 0, 0, 0, 0, 100, 0, 0, 118, 1, 482, 0, 200, 89, 100, 100, 60, 39, 100, 200, 300, 189, 218
INVAR-10, Run: 033, P, 0, 0, 0, 0, 100, 0, 0, 155, 1, 445, 0, 200, 93, 100, 100, 66, 33, 100, 200, 300, 193, 255
INVAR-10, Run: 034, P, 0, 0, 0, 0, 100, 0, 0, 166, 1, 434, 0, 200, 94, 100, 100, 69, 30, 100, 200, 300, 194, 266
INVAR-10, Run: 035, P, 0, 0, 0, 0, 100, 0, 0, 138, 1, 462, 0, 200, 90, 100, 100, 67, 32, 100, 200, 300, 190, 238
INVAR-10, Run: 036, P, 0, 0, 0, 0, 100, 0, 0, 154, 1, 446, 0, 200, 81, 100, 100, 58, 41, 100, 200, 300, 181, 254
INVAR-10, Run: 037, P, 0, 0, 0, 0, 100, 0, 0, 114, 1, 486, 0, 200, 75, 100, 100, 57, 42, 100, 200, 300, 175, 214
INVAR-10, Run: 038, P, 0, 0, 0, 0, 100, 0, 0, 117, 1, 483, 0, 200, 73, 100, 100, 52, 47, 100, 200, 300, 173, 217
INVAR-10, Run: 039, P, 0, 0, 0, 0, 100, 0, 0, 171, 1, 429, 0, 200, 102, 100, 100, 62, 37, 100, 200, 300, 202, 271
INVAR-10, Run: 040, P, 0, 0, 0, 0, 100, 0, 0, 153, 1, 447, 0, 200, 78, 100, 100, 72, 27, 100, 200, 300, 178, 253
INVAR-10, Run: 041, P, 0, 0, 0, 0, 100, 0, 0, 147, 1, 453, 0, 200, 71, 100, 100, 59, 40, 100, 200, 300, 171, 247
INVAR-10, Run: 042, P, 0, 0, 0, 0, 100, 0, 0, 151, 1, 449, 0, 200, 97, 100, 100, 60, 39, 100, 200, 300, 197, 251
INVAR-10, Run: 043, P, 0, 0, 0, 0, 100, 0, 0, 107, 1, 493, 0, 200, 69, 100, 100, 67, 32, 100, 200, 300, 169, 207
INVAR-10, Run: 044, P, 0, 0, 0, 0, 100, 0, 0, 156, 1, 444, 0, 200, 90, 100, 100, 62, 37, 100, 200, 300, 190, 256
INVAR-10, Run: 045, P, 0, 0, 0, 0, 100, 0, 0, 137, 1, 463, 0, 200, 88, 100, 100, 63, 36, 100, 200, 300, 188, 237
INVAR-10, Run: 046, P, 0, 0, 0, 0, 100, 0, 0, 151, 1, 449, 0, 200, 85, 100, 100, 58, 41, 100, 200, 300, 185, 251
INVAR-10, Run: 047, P, 0, 0, 0, 0, 100, 0, 0, 116, 1, 484, 0, 200, 67, 100, 100, 57, 42, 100, 200, 300, 167, 216
INVAR-10, Run: 048, P, 0, 0, 0, 0, 100, 0, 0, 125, 1, 475, 0, 200, 84, 100, 100, 54, 45, 100, 200, 300, 184, 225
INVAR-10, Run: 049, P, 0, 0, 0, 0, 100, 0, 0, 154, 1, 446, 0, 200, 89, 100, 100, 66, 33, 100, 200, 300, 189, 254
INVAR-10, Run: 050, P, 0, 0, 0, 0, 100, 0, 0, 133, 1, 467, 0, 200, 85, 100, 100, 53, 46, 100, 200, 300, 185, 233
INVAR-10, Run: 051, P, 0, 0, 0, 0, 100, 0, 0, 143, 1, 457, 0, 200, 103, 100, 100, 71, 28, 100, 200, 300, 203, 243
INVAR-10, Run: 052, P, 0, 0, 0, 0, 100, 0, 0, 115, 1, 485, 0, 200, 88, 100, 100, 67, 32, 100, 200, 300, 188, 215
INVAR-10, Run: 053, P, 0, 0, 0, 0, 100, 0, 0, 114, 1, 486, 0, 200, 86, 100, 100, 60, 39, 100, 200, 300, 186, 214
INVAR-10, Run: 054, P, 0, 0, 0, 0, 100, 0, 0, 138, 1, 462, 0, 200, 68, 100, 100, 58, 41, 100, 200, 300, 168, 238
INVAR-10, Run: 055, P, 0, 0, 0, 0, 100, 0, 0, 149, 1, 451, 0, 200, 104, 100, 100, 56, 43, 100, 200, 300, 204, 249
INVAR-10, Run: 056, P, 0, 0, 0, 0, 100, 0, 0, 122, 1, 478, 0, 200, 78, 100, 100, 67, 32, 100, 200, 300, 178, 222
INVAR-10, Run: 057, P, 0, 0, 0, 0, 100, 0, 0, 130, 1, 470, 0, 200, 88, 100, 100, 69, 30, 100, 200, 300, 188, 230
INVAR-10, Run: 058, P, 0, 0, 0, 0, 100, 0, 0, 120, 1, 480, 0, 200, 68, 100, 100, 60, 39, 100, 200, 300, 168, 220
INVAR-10, Run: 059, P, 0, 0, 0, 0, 100, 0, 0, 161, 1, 439, 0, 200, 79, 100, 100, 66, 33, 100, 200, 300, 179, 261
INVAR-10, Run: 060, P, 0, 0, 0, 0, 100, 0, 0, 152, 1, 448, 0, 200, 92, 100, 100, 62, 37, 100, 200, 300, 192, 252
INVAR-10, Run: 061, P, 0, 0, 0, 0, 100, 0, 0, 165, 1, 435, 0, 200, 77, 100, 100, 60, 39, 100, 200, 300, 177, 265
INVAR-10, Run: 062, P, 0, 0, 0, 0, 100, 0, 0, 167, 1, 433, 0, 200, 102, 100, 100, 61, 38, 100, 200, 300, 202, 267
INVAR-10, Run: 063, P, 0, 0, 0, 0, 100, 0, 0, 142, 1, 458, 0, 200, 83, 100, 100, 60, 39, 100, 200, 300, 183, 242
INVAR-10, Run: 064, P, 0, 0, 0, 0, 100, 0, 0, 120, 1, 480, 0, 200, 94, 100, 100, 58, 41, 100, 200, 300, 194, 220
INVAR-10, Run: 065, P, 0, 0, 0, 0, 100, 0, 0, 123, 1, 477, 0, 200, 88, 100, 100, 57, 42, 100, 200, 300, 188, 223
INVAR-10, Run: 066, P, 0, 0, 0, 0, 100, 0, 0, 137, 1, 463, 0, 200, 83, 100, 100, 63, 36, 100, 200, 300, 183, 237
INVAR-10, Run: 067, P, 0, 0, 0, 0, 100, 0, 0, 166, 1, 434, 0, 200, 84, 100, 100, 64, 35, 100, 200, 300, 184, 266
INVAR-10, Run: 068, P, 0, 0, 0, 0, 100, 0, 0, 154, 1, 446, 0, 200, 108, 100, 100, 67, 32, 100, 200, 300, 208, 254
INVAR-10, Run: 069, P, 0, 0, 0, 0, 100, 0, 0, 147, 1, 453, 0, 200, 76, 100, 100, 60, 39, 100, 200, 300, 176, 247
INVAR-10, Run: 070, P, 0, 0, 0, 0, 100, 0, 0, 156, 1, 444, 0, 200, 100, 100, 100, 57, 42, 100, 200, 300, 200, 256
