Input Number, Run_Number, Result@ 100, A, F, X1, B, C, PO, D, CO, Y, PE, CE, E
4, Run: 059, F, 1, 1, 0, 0, 0, 1, 0, 106, 106, 0, 0, 7
4, Run: 060, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10
4, Run: 061, F, 1, 1, 0, 0, 0, 1, 0, 110, 110, 0, 0, 11
4, Run: 062, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10
4, Run: 063, F, 1, 1, 0, 0, 0, 1, 0, 108, 108, 0, 0, 9
4, Run: 064, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10
4, Run: 065, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8
4, Run: 066, F, 1, 0, 0, 0, 0, 1, 0, 110, 110, 0, 0, 12
4, Run: 067, F, 1, 1, 0, 0, 0, 1, 0, 110, 110, 0, 0, 11
4, Run: 068, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10
4, Run: 069, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10
4, Run: 070, F, 1, 1, 0, 0, 0, 1, 0, 108, 108, 0, 0, 9
4, Run: 071, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8
4, Run: 072, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8
4, Run: 073, F, 1, 0, 0, 0, 0, 1, 0, 110, 110, 0, 0, 12
4, Run: 074, F, 1, 0, 0, 0, 0, 1, 0, 104, 104, 0, 0, 6
4, Run: 075, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8
4, Run: 076, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8
4, Run: 077, F, 1, 1, 0, 0, 0, 1, 0, 108, 108, 0, 0, 9
4, Run: 078, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10
4, Run: 079, F, 1, 0, 0, 0, 0, 1, 0, 112, 112, 0, 0, 14
4, Run: 080, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8
4, Run: 081, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10
4, Run: 082, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10
4, Run: 083, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10
4, Run: 084, F, 1, 1, 0, 0, 0, 1, 0, 110, 110, 0, 0, 11
4, Run: 085, F, 1, 1, 0, 0, 0, 1, 0, 110, 110, 0, 0, 11
4, Run: 086, F, 1, 1, 0, 0, 0, 1, 0, 108, 108, 0, 0, 9
4, Run: 087, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10
4, Run: 088, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10
4, Run: 089, F, 1, 1, 0, 0, 0, 1, 0, 108, 108, 0, 0, 9
4, Run: 090, F, 1, 1, 0, 0, 0, 1, 0, 108, 108, 0, 0, 9
4, Run: 091, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8
4, Run: 092, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10
4, Run: 093, F, 1, 1, 0, 0, 0, 1, 0, 104, 104, 0, 0, 5
4, Run: 094, F, 1, 1, 0, 0, 0, 1, 0, 108, 108, 0, 0, 9
4, Run: 095, F, 1, 1, 0, 0, 0, 1, 0, 108, 108, 0, 0, 9
4, Run: 096, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10
4, Run: 097, F, 1, 1, 0, 0, 0, 1, 0, 110, 110, 0, 0, 11
4, Run: 098, F, 1, 1, 0, 0, 0, 1, 0, 108, 108, 0, 0, 9
4, Run: 099, F, 1, 0, 0, 0, 0, 1, 0, 104, 104, 0, 0, 6
4, Run: 100, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10
5, Run: 001, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14
5, Run: 002, F, 1, 0, 0, 0, 0, 1, 0, 142, 142, 0, 0, 9
5, Run: 003, F, 1, 0, 0, 0, 0, 1, 0, 148, 148, 0, 0, 15
5, Run: 004, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13
5, Run: 005, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12
5, Run: 006, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12
5, Run: 007, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13
5, Run: 008, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12
5, Run: 009, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13
5, Run: 010, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12
5, Run: 011, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13
5, Run: 012, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13
5, Run: 013, F, 1, 0, 0, 0, 0, 1, 0, 144, 144, 0, 0, 11
5, Run: 014, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12
5, Run: 015, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13
5, Run: 016, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13
5, Run: 017, F, 1, 0, 0, 0, 0, 1, 0, 148, 148, 0, 0, 15
5, Run: 018, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13
5, Run: 019, F, 1, 1, 0, 0, 0, 1, 0, 144, 144, 0, 0, 10
5, Run: 020, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12
5, Run: 021, F, 1, 1, 0, 0, 0, 1, 0, 144, 144, 0, 0, 10
5, Run: 022, F, 1, 0, 0, 0, 0, 1, 0, 142, 142, 0, 0, 9
5, Run: 023, F, 1, 0, 0, 0, 0, 1, 0, 142, 142, 0, 0, 9
5, Run: 024, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12
5, Run: 025, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12
5, Run: 026, F, 1, 1, 0, 0, 0, 1, 0, 150, 150, 0, 0, 16
5, Run: 027, F, 1, 1, 0, 0, 0, 1, 0, 144, 144, 0, 0, 10
5, Run: 028, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13
5, Run: 029, F, 1, 0, 0, 0, 0, 1, 0, 150, 150, 0, 0, 17
5, Run: 030, F, 1, 1, 0, 0, 0, 1, 0, 150, 150, 0, 0, 16
5, Run: 031, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12
5, Run: 032, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12
5, Run: 033, F, 1, 0, 0, 0, 0, 1, 0, 142, 142, 0, 0, 9
5, Run: 034, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12
5, Run: 035, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13
5, Run: 036, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13
5, Run: 037, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12
5, Run: 038, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12
5, Run: 039, F, 1, 0, 0, 0, 0, 1, 0, 142, 142, 0, 0, 9
5, Run: 040, F, 1, 0, 0, 0, 0, 1, 0, 148, 148, 0, 0, 15
5, Run: 041, F, 1, 1, 0, 0, 0, 1, 0, 142, 142, 0, 0, 8
5, Run: 042, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14
5, Run: 043, F, 1, 0, 0, 0, 0, 1, 0, 144, 144, 0, 0, 11
5, Run: 044, F, 1, 0, 0, 0, 0, 1, 0, 144, 144, 0, 0, 11
5, Run: 045, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13
5, Run: 046, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14
5, Run: 047, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12
5, Run: 048, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14
5, Run: 049, F, 1, 1, 0, 0, 0, 1, 0, 150, 150, 0, 0, 16
5, Run: 050, F, 1, 1, 0, 0, 0, 1, 0, 144, 144, 0, 0, 10
5, Run: 051, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13
5, Run: 052, F, 1, 0, 0, 0, 0, 1, 0, 148, 148, 0, 0, 15
5, Run: 053, F, 1, 0, 0, 0, 0, 1, 0, 150, 150, 0, 0, 17
5, Run: 054, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14
5, Run: 055, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12
5, Run: 056, F, 1, 1, 0, 0, 0, 1, 0, 142, 142, 0, 0, 8
5, Run: 057, F, 1, 0, 0, 0, 0, 1, 0, 150, 150, 0, 0, 17
5, Run: 058, F, 1, 0, 0, 0, 0, 1, 0, 144, 144, 0, 0, 11
5, Run: 059, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12
5, Run: 060, F, 1, 0, 0, 0, 0, 1, 0, 148, 148, 0, 0, 15
5, Run: 061, F, 1, 0, 0, 0, 0, 1, 0, 144, 144, 0, 0, 11
5, Run: 062, F, 1, 0, 0, 0, 0, 1, 0, 150, 150, 0, 0, 17
5, Run: 063, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14
5, Run: 064, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12
5, Run: 065, F, 1, 1, 0, 0, 0, 1, 0, 150, 150, 0, 0, 16
5, Run: 066, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14
5, Run: 067, F, 1, 0, 0, 0, 0, 1, 0, 144, 144, 0, 0, 11
5, Run: 068, F, 1, 0, 0, 0, 0, 1, 0, 148, 148, 0, 0, 15
5, Run: 069, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14
5, Run: 070, F, 1, 0, 0, 0, 0, 1, 0, 142, 142, 0, 0, 9
5, Run: 071, F, 1, 0, 0, 0, 0, 1, 0, 150, 150, 0, 0, 17
5, Run: 072, F, 1, 1, 0, 0, 0, 1, 0, 144, 144, 0, 0, 10
5, Run: 073, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12
5, Run: 074, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13
5, Run: 075, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12
5, Run: 076, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14
5, Run: 077, F, 1, 1, 0, 0, 0, 1, 0, 152, 152, 0, 0, 18
5, Run: 078, F, 1, 0, 0, 0, 0, 1, 0, 150, 150, 0, 0, 17
5, Run: 079, F, 1, 0, 0, 0, 0, 1, 0, 148, 148, 0, 0, 15
5, Run: 080, F, 1, 0, 0, 0, 0, 1, 0, 150, 150, 0, 0, 17
5, Run: 081, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13
5, Run: 082, F, 1, 1, 0, 0, 0, 1, 0, 150, 150, 0, 0, 16
5, Run: 083, F, 1, 0, 0, 0, 0, 1, 0, 140, 140, 0, 0, 7
5, Run: 084, F, 1, 1, 0, 0, 0, 1, 0, 152, 152, 0, 0, 18
5, Run: 085, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13
5, Run: 086, F, 1, 0, 0, 0, 0, 1, 0, 144, 144, 0, 0, 11
5, Run: 087, F, 1, 1, 0, 0, 0, 1, 0, 152, 152, 0, 0, 18
5, Run: 088, F, 1, 0, 0, 0, 0, 1, 0, 144, 144, 0, 0, 11
5, Run: 089, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14
5, Run: 090, F, 1, 0, 0, 0, 0, 1, 0, 148, 148, 0, 0, 15
5, Run: 091, F, 1, 0, 0, 0, 0, 1, 0, 150, 150, 0, 0, 17
5, Run: 092, F, 1, 0, 0, 0, 0, 1, 0, 144, 144, 0, 0, 11
5, Run: 093, F, 1, 1, 0, 0, 0, 1, 0, 150, 150, 0, 0, 16
5, Run: 094, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14
5, Run: 095, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14
5, Run: 096, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14
5, Run: 097, F, 1, 0, 0, 0, 0, 1, 0, 148, 148, 0, 0, 15
5, Run: 098, F, 1, 1, 0, 0, 0, 1, 0, 150, 150, 0, 0, 16
5, Run: 099, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14
5, Run: 100, F, 1, 0, 0, 0, 0, 1, 0, 140, 140, 0, 0, 7
6, Run: 001, F, 1, 0, 0, 0, 0, 1, 0, 486, 486, 0, 0, 48
6, Run: 002, F, 1, 0, 0, 0, 0, 1, 0, 492, 492, 0, 0, 54
6, Run: 003, F, 1, 1, 0, 0, 0, 1, 0, 500, 500, 0, 0, 61
6, Run: 004, F, 1, 1, 0, 0, 0, 1, 0, 488, 488, 0, 0, 49
6, Run: 005, F, 1, 0, 0, 0, 0, 1, 0, 478, 478, 0, 0, 40
6, Run: 006, F, 1, 1, 0, 0, 0, 1, 0, 484, 484, 0, 0, 45
6, Run: 007, F, 1, 1, 0, 0, 0, 1, 0, 484, 484, 0, 0, 45
6, Run: 008, F, 1, 0, 0, 0, 0, 1, 0, 482, 482, 0, 0, 44
6, Run: 009, F, 1, 1, 0, 0, 0, 1, 0, 484, 484, 0, 0, 45
6, Run: 010, F, 1, 1, 0, 0, 0, 1, 0, 492, 492, 0, 0, 53
6, Run: 011, F, 1, 0, 0, 0, 0, 1, 0, 482, 482, 0, 0, 44
6, Run: 012, F, 1, 0, 0, 0, 0, 1, 0, 472, 472, 0, 0, 34
6, Run: 013, F, 1, 0, 0, 0, 0, 1, 0, 480, 480, 0, 0, 42
6, Run: 014, F, 1, 0, 0, 0, 0, 1, 0, 488, 488, 0, 0, 50
6, Run: 015, F, 1, 0, 0, 0, 0, 1, 0, 474, 474, 0, 0, 36
6, Run: 016, F, 1, 1, 0, 0, 0, 1, 0, 488, 488, 0, 0, 49
6, Run: 017, F, 1, 1, 0, 0, 0, 1, 0, 482, 482, 0, 0, 43
6, Run: 018, F, 1, 0, 0, 0, 0, 1, 0, 482, 482, 0, 0, 44
6, Run: 019, F, 1, 1, 0, 0, 0, 1, 0, 492, 492, 0, 0, 53
6, Run: 020, F, 1, 1, 0, 0, 0, 1, 0, 486, 486, 0, 0, 47
6, Run: 021, F, 1, 1, 0, 0, 0, 1, 0, 484, 484, 0, 0, 45
6, Run: 022, F, 1, 0, 0, 0, 0, 1, 0, 480, 480, 0, 0, 42
6, Run: 023, F, 1, 1, 0, 0, 0, 1, 0, 482, 482, 0, 0, 43
6, Run: 024, F, 1, 0, 0, 0, 0, 1, 0, 474, 474, 0, 0, 36
6, Run: 025, F, 1, 1, 0, 0, 0, 1, 0, 476, 476, 0, 0, 37
6, Run: 026, F, 1, 1, 0, 0, 0, 1, 0, 484, 484, 0, 0, 45
6, Run: 027, F, 1, 0, 0, 0, 0, 1, 0, 482, 482, 0, 0, 44
6, Run: 028, F, 1, 0, 0, 0, 0, 1, 0, 484, 484, 0, 0, 46
6, Run: 029, F, 1, 1, 0, 0, 0, 1, 0, 480, 480, 0, 0, 41
6, Run: 030, F, 1, 0, 0, 0, 0, 1, 0, 484, 484, 0, 0, 46
6, Run: 031, F, 1, 1, 0, 0, 0, 1, 0, 478, 478, 0, 0, 39
6, Run: 032, F, 1, 0, 0, 0, 0, 1, 0, 476, 476, 0, 0, 38
6, Run: 033, F, 1, 1, 0, 0, 0, 1, 0, 484, 484, 0, 0, 45
6, Run: 034, F, 1, 1, 0, 0, 0, 1, 0, 488, 488, 0, 0, 49
6, Run: 035, F, 1, 0, 0, 0, 0, 1, 0, 476, 476, 0, 0, 38
6, Run: 036, F, 1, 1, 0, 0, 0, 1, 0, 478, 478, 0, 0, 39
6, Run: 037, F, 1, 0, 0, 0, 0, 1, 0, 482, 482, 0, 0, 44
6, Run: 038, F, 1, 0, 0, 0, 0, 1, 0, 480, 480, 0, 0, 42
6, Run: 039, F, 1, 0, 0, 0, 0, 1, 0, 480, 480, 0, 0, 42
6, Run: 040, F, 1, 0, 0, 0, 0, 1, 0, 484, 484, 0, 0, 46
6, Run: 041, F, 1, 0, 0, 0, 0, 1, 0, 488, 488, 0, 0, 50
6, Run: 042, F, 1, 1, 0, 0, 0, 1, 0, 486, 486, 0, 0, 47
6, Run: 043, F, 1, 0, 0, 0, 0, 1, 0, 488, 488, 0, 0, 50
6, Run: 044, F, 1, 0, 0, 0, 0, 1, 0, 480, 480, 0, 0, 42
6, Run: 045, F, 1, 1, 0, 0, 0, 1, 0, 488, 488, 0, 0, 49
6, Run: 046, F, 1, 0, 0, 0, 0, 1, 0, 486, 486, 0, 0, 48
6, Run: 047, F, 1, 0, 0, 0, 0, 1, 0, 486, 486, 0, 0, 48
6, Run: 048, F, 1, 1, 0, 1, 0, 1, 0, 487, 487, 0, 0, 48
6, Run: 049, F, 1, 0, 0, 0, 0, 1, 0, 480, 480, 0, 0, 42
6, Run: 050, F, 1, 0, 0, 0, 0, 1, 0, 476, 476, 0, 0, 38
6, Run: 051, F, 1, 0, 0, 0, 0, 1, 0, 486, 486, 0, 0, 48
6, Run: 052, F, 1, 0, 0, 0, 0, 1, 0, 484, 484, 0, 0, 46
6, Run: 053, F, 1, 0, 0, 0, 0, 1, 0, 480, 480, 0, 0, 42
6, Run: 054, F, 1, 0, 0, 0, 0, 1, 0, 482, 482, 0, 0, 44
6, Run: 055, F, 1, 0, 0, 0, 0, 1, 0, 482, 482, 0, 0, 44
6, Run: 056, F, 1, 0, 0, 0, 0, 1, 0, 474, 474, 0, 0, 36
6, Run: 057, F, 1, 1, 0, 0, 0, 1, 0, 486, 486, 0, 0, 47
6, Run: 058, F, 1, 1, 0, 0, 0, 1, 0, 490, 490, 0, 0, 51
6, Run: 059, F, 1, 0, 0, 0, 0, 1, 0, 476, 476, 0, 0, 38
6, Run: 060, F, 1, 0, 0, 0, 0, 1, 0, 470, 470, 0, 0, 32
6, Run: 061, F, 1, 1, 0, 0, 0, 1, 0, 486, 486, 0, 0, 47
6, Run: 062, F, 1, 1, 0, 0, 0, 1, 0, 486, 486, 0, 0, 47
6, Run: 063, F, 1, 1, 0, 0, 0, 1, 0, 488, 488, 0, 0, 49
6, Run: 064, F, 1, 1, 0, 0, 0, 1, 0, 470, 470, 0, 0, 31
6, Run: 065, F, 1, 0, 0, 0, 0, 1, 0, 478, 478, 0, 0, 40
6, Run: 066, F, 1, 1, 0, 0, 0, 1, 0, 486, 486, 0, 0, 47
6, Run: 067, F, 1, 0, 0, 0, 0, 1, 0, 484, 484, 0, 0, 46
6, Run: 068, F, 1, 1, 0, 0, 0, 1, 0, 478, 478, 0, 0, 39
6, Run: 069, F, 1, 0, 0, 0, 0, 1, 0, 484, 484, 0, 0, 46
6, Run: 070, F, 1, 1, 0, 0, 0, 1, 0, 486, 486, 0, 0, 47
6, Run: 071, F, 1, 0, 0, 0, 0, 1, 0, 490, 490, 0, 0, 52
6, Run: 072, F, 1, 0, 0, 0, 0, 1, 0, 484, 484, 0, 0, 46
6, Run: 073, F, 1, 1, 0, 0, 0, 1, 0, 486, 486, 0, 0, 47
6, Run: 074, F, 1, 1, 0, 0, 0, 1, 0, 490, 490, 0, 0, 51
6, Run: 075, F, 1, 0, 0, 0, 0, 1, 0, 482, 482, 0, 0, 44
6, Run: 076, F, 1, 1, 0, 0, 0, 1, 0, 486, 486, 0, 0, 47
6, Run: 077, F, 1, 0, 0, 0, 0, 1, 0, 486, 486, 0, 0, 48
6, Run: 078, F, 1, 1, 0, 1, 0, 1, 0, 477, 477, 0, 0, 38
6, Run: 079, F, 1, 0, 0, 0, 0, 1, 0, 482, 482, 0, 0, 44
6, Run: 080, F, 1, 0, 0, 0, 0, 1, 0, 488, 488, 0, 0, 50
6, Run: 081, F, 1, 1, 0, 0, 0, 1, 0, 478, 478, 0, 0, 39
6, Run: 082, F, 1, 0, 0, 0, 0, 1, 0, 476, 476, 0, 0, 38
6, Run: 083, F, 1, 1, 0, 0, 0, 1, 0, 478, 478, 0, 0, 39
6, Run: 084, F, 1, 1, 0, 0, 0, 1, 0, 488, 488, 0, 0, 49
6, Run: 085, F, 1, 0, 0, 0, 0, 1, 0, 480, 480, 0, 0, 42
6, Run: 086, F, 1, 0, 0, 0, 0, 1, 0, 482, 482, 0, 0, 44
6, Run: 087, F, 1, 0, 0, 0, 0, 1, 0, 486, 486, 0, 0, 48
6, Run: 088, F, 1, 0, 0, 0, 0, 1, 0, 480, 480, 0, 0, 42
6, Run: 089, F, 1, 0, 0, 0, 0, 1, 0, 474, 474, 0, 0, 36
6, Run: 090, F, 1, 1, 0, 0, 0, 1, 0, 484, 484, 0, 0, 45
6, Run: 091, F, 1, 0, 0, 0, 0, 1, 0, 482, 482, 0, 0, 44
6, Run: 092, F, 1, 0, 0, 0, 0, 1, 0, 480, 480, 0, 0, 42
6, Run: 093, F, 1, 1, 0, 0, 0, 1, 0, 486, 486, 0, 0, 47
6, Run: 094, F, 1, 1, 0, 0, 0, 1, 0, 478, 478, 0, 0, 39
6, Run: 095, F, 1, 1, 0, 0, 0, 1, 0, 482, 482, 0, 0, 43
6, Run: 096, F, 1, 0, 0, 0, 0, 1, 0, 484, 484, 0, 0, 46
6, Run: 097, F, 1, 0, 0, 0, 0, 1, 0, 482, 482, 0, 0, 44
6, Run: 098, F, 1, 1, 0, 0, 0, 1, 0, 484, 484, 0, 0, 45
6, Run: 099, F, 1, 1, 0, 0, 0, 1, 0, 490, 490, 0, 0, 51
6, Run: 100, F, 1, 1, 0, 0, 0, 1, 0, 484, 484, 0, 0, 45
