Input Number, Run_Number, Result@ 1000, A, B, H, C, L4, L1, L5, Y, T1, T2, T3, T4, T5, T6, R, U, L2, D, L3, O1, O2, O3, O4, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction3, Reaction4, Reaction5, Reaction6, Reaction8, Reaction9
INVAR-1, Run: 088, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 9, 0, 1, 9, 97, 39, 52, 2016, 1982, 1952, 1884, 1860, 34, 511, 30, 20, 24, 13, 1847, 1845, 463, 288, 191, 152, 48, 175
INVAR-1, Run: 089, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 9, 0, 1, 9, 96, 41, 51, 2108, 2071, 2047, 1987, 1966, 37, 492, 24, 12, 21, 22, 1944, 1942, 444, 288, 192, 151, 48, 156
INVAR-1, Run: 090, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 9, 130, 71, 138, 74, 58, 53, 3, 3, 16, 713, 5, 0, 0, 0, 3, 3, 663, 439, 309, 238, 50, 224
INVAR-1, Run: 091, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 19, 10, 11, 19, 84, 64, 54, 71, 60, 53, 2, 2, 11, 536, 7, 1, 0, 1, 1, 1, 486, 302, 218, 154, 50, 184
INVAR-1, Run: 092, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 9, 0, 1, 9, 116, 64, 90, 1007, 984, 973, 910, 900, 23, 603, 11, 14, 10, 7, 893, 892, 554, 370, 254, 190, 49, 184
INVAR-1, Run: 093, P, 0, 0, 0, 10, 0, 0, 0, 100, 2, 1, 1, 2, 0, 0, 1, 6, 0, 38, 0, 8, 9, 0, 8, 14, 9, 1, 43920, 43493, 43057, 42611, 42183, 426, 177, 435, 438, 428, 416, 41767, 41729, 171, 124, 110, 101, 6, 47
INVAR-1, Run: 094, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 10, 1, 2, 10, 87, 56, 120, 71, 60, 56, 6, 5, 11, 529, 4, 0, 1, 1, 4, 4, 479, 363, 276, 220, 50, 116
INVAR-1, Run: 095, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9, 0, 1, 9, 118, 85, 288, 68, 60, 54, 4, 3, 8, 808, 6, 0, 1, 1, 2, 2, 758, 591, 473, 388, 50, 167
INVAR-1, Run: 096, P, 0, 0, 0, 10, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 6, 0, 5, 0, 14, 15, 6, 14, 93, 46, 39, 6077, 5999, 5927, 5816, 5750, 78, 538, 72, 66, 66, 49, 5701, 5696, 494, 278, 185, 139, 44, 216
INVAR-1, Run: 097, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 9, 0, 1, 9, 95, 43, 83, 3978, 3925, 3879, 3788, 3748, 53, 511, 46, 45, 40, 42, 3706, 3702, 465, 321, 226, 183, 46, 144
INVAR-1, Run: 098, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 9, 0, 1, 9, 103, 63, 75, 1033, 1015, 998, 939, 924, 18, 549, 17, 10, 15, 4, 920, 919, 500, 341, 238, 175, 49, 159
INVAR-1, Run: 099, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 9, 0, 1, 9, 91, 46, 54, 2108, 2076, 2041, 1964, 1940, 32, 466, 35, 29, 24, 17, 1923, 1921, 418, 291, 200, 154, 48, 127
INVAR-1, Run: 100, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 9, 0, 1, 9, 114, 66, 177, 1038, 1019, 997, 934, 921, 19, 703, 22, 14, 13, 12, 909, 908, 654, 457, 343, 277, 49, 197
INVAR-2, Run: 001, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 94, 104, 114, 94, 127, 49, 34, 3897, 3842, 3802, 3713, 3682, 55, 870, 40, 43, 31, 23, 3659, 3655, 824, 310, 183, 134, 46, 514
INVAR-2, Run: 002, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 310, 220, 230, 310, 215, 70, 106, 2081, 2048, 2020, 1960, 1934, 33, 1562, 28, 12, 26, 16, 1918, 1916, 1514, 491, 276, 206, 48, 1023
INVAR-2, Run: 003, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 92, 102, 12, 92, 186, 75, 101, 1033, 995, 975, 917, 908, 38, 1154, 20, 9, 9, 8, 900, 899, 1105, 462, 276, 201, 49, 643
INVAR-2, Run: 004, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 204, 214, 224, 204, 171, 79, 119, 88, 71, 56, 5, 5, 17, 1306, 15, 1, 0, 0, 5, 5, 1256, 469, 298, 219, 50, 787
INVAR-2, Run: 005, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 6, 0, 6, 0, 93, 3, 13, 93, 157, 70, 95, 6964, 6880, 6803, 6693, 6616, 84, 954, 76, 67, 77, 71, 6545, 6539, 911, 422, 265, 195, 43, 489
INVAR-2, Run: 006, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 6, 0, 2, 0, 94, 104, 14, 94, 131, 60, 60, 3005, 2957, 2920, 2843, 2816, 47, 972, 37, 30, 27, 27, 2789, 2787, 925, 351, 220, 160, 47, 574
INVAR-2, Run: 007, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 194, 104, 114, 194, 174, 50, 52, 73, 57, 51, 1, 1, 16, 1261, 6, 0, 0, 0, 1, 1, 1211, 376, 202, 152, 50, 835
INVAR-2, Run: 008, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0, 94, 104, 14, 94, 139, 42, 38, 4984, 4919, 4854, 4769, 4725, 65, 988, 65, 40, 44, 49, 4676, 4671, 943, 319, 180, 138, 45, 624
INVAR-2, Run: 009, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 1, 11, 91, 191, 98, 284, 93, 76, 66, 15, 15, 17, 1425, 10, 1, 0, 0, 15, 15, 1375, 673, 482, 384, 50, 702
INVAR-2, Run: 010, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 9, 0, 542, 552, 462, 542, 184, 65, 128, 8812, 8687, 8596, 8483, 8396, 125, 1807, 91, 72, 87, 100, 8296, 8287, 1766, 477, 293, 228, 41, 1289
INVAR-2, Run: 011, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 92, 2, 12, 92, 142, 58, 103, 2061, 2024, 1996, 1931, 1912, 37, 1069, 28, 17, 19, 23, 1889, 1887, 1021, 403, 261, 203, 48, 618
INVAR-2, Run: 012, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0, 536, 446, 456, 536, 203, 97, 170, 2934, 2886, 2851, 2781, 2751, 48, 1820, 35, 23, 30, 21, 2730, 2727, 1773, 570, 367, 270, 47, 1203
INVAR-2, Run: 013, P, 0, 100, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0, 1, 6, 0, 11, 0, 91, 1, 11, 91, 133, 46, 30, 11998, 11855, 11712, 11550, 11429, 143, 996, 143, 124, 121, 120, 11309, 11298, 958, 309, 176, 130, 38, 649
INVAR-2, Run: 014, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 226, 236, 246, 226, 133, 43, 58, 2051, 2010, 1979, 1911, 1894, 41, 1261, 31, 20, 17, 17, 1877, 1875, 1213, 334, 201, 158, 48, 879
INVAR-2, Run: 015, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 90, 0, 10, 90, 155, 77, 88, 1112, 1085, 1056, 998, 995, 27, 1087, 29, 9, 3, 14, 981, 980, 1038, 420, 265, 188, 49, 618
INVAR-2, Run: 016, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 90, 100, 10, 90, 153, 52, 61, 4060, 4005, 3935, 3833, 3802, 55, 1055, 70, 56, 31, 39, 3763, 3759, 1009, 366, 213, 161, 46, 643
INVAR-2, Run: 017, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 1, 0, 2, 0, 1, 6, 0, 29, 0, 95, 105, 15, 95, 140, 45, 22, 31882, 31545, 31223, 30873, 30532, 337, 968, 321, 332, 339, 305, 30227, 30198, 950, 307, 167, 122, 18, 643
INVAR-2, Run: 018, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 6, 0, 2, 0, 92, 102, 12, 92, 135, 62, 75, 3031, 2989, 2959, 2879, 2852, 42, 1004, 30, 33, 27, 19, 2832, 2830, 957, 372, 237, 175, 47, 585
INVAR-2, Run: 019, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 2, 1, 0, 1, 6, 0, 7, 0, 90, 100, 10, 90, 100, 26, 18, 9830, 9701, 9595, 9468, 9380, 129, 786, 106, 85, 87, 86, 9294, 9287, 746, 244, 144, 118, 40, 502
INVAR-2, Run: 020, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 1543, 1453, 1463, 1543, 166, 84, 83, 80, 61, 51, 0, 0, 19, 2246, 10, 1, 0, 0, 0, 0, 2196, 433, 267, 183, 50, 1763
INVAR-2, Run: 021, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 91, 1, 11, 91, 155, 66, 89, 6087, 6008, 5938, 5850, 5784, 79, 1062, 70, 44, 66, 61, 5723, 5717, 1018, 410, 255, 189, 44, 608
INVAR-2, Run: 022, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0, 95, 5, 15, 95, 172, 48, 77, 5019, 4969, 4897, 4792, 4743, 50, 1104, 72, 60, 49, 41, 4702, 4697, 1059, 397, 225, 177, 45, 662
INVAR-2, Run: 023, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 101, 11, 91, 184, 93, 141, 92, 69, 53, 2, 2, 23, 1194, 16, 1, 0, 0, 2, 2, 1144, 518, 334, 241, 50, 626
INVAR-2, Run: 024, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 93, 3, 13, 93, 141, 41, 31, 5882, 5806, 5745, 5641, 5590, 76, 965, 61, 60, 51, 47, 5543, 5537, 921, 313, 172, 131, 44, 608
INVAR-2, Run: 025, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 6, 0, 1, 0, 90, 0, 10, 90, 147, 56, 45, 2048, 2004, 1968, 1900, 1883, 44, 1026, 36, 20, 17, 18, 1864, 1863, 978, 348, 201, 145, 48, 630
INVAR-2, Run: 026, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 6, 0, 7, 0, 97, 107, 117, 97, 165, 67, 100, 7981, 7868, 7791, 7673, 7597, 113, 1146, 76, 76, 76, 68, 7529, 7522, 1104, 432, 267, 200, 42, 672
INVAR-2, Run: 027, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 98, 108, 18, 98, 113, 42, 46, 3959, 3905, 3858, 3775, 3732, 54, 861, 47, 37, 43, 32, 3700, 3696, 815, 301, 188, 146, 46, 514
INVAR-2, Run: 028, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 93, 103, 113, 93, 159, 45, 35, 6013, 5950, 5884, 5789, 5735, 63, 1132, 66, 51, 54, 56, 5679, 5673, 1088, 339, 180, 135, 44, 749
INVAR-2, Run: 029, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0, 621, 631, 641, 621, 182, 64, 111, 2953, 2912, 2872, 2798, 2761, 41, 1920, 40, 27, 37, 28, 2733, 2730, 1873, 457, 275, 211, 47, 1416
INVAR-2, Run: 030, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0, 348, 358, 368, 348, 221, 65, 78, 4974, 4911, 4859, 4768, 4720, 63, 1668, 52, 46, 48, 44, 4676, 4671, 1623, 464, 243, 178, 45, 1159
INVAR-2, Run: 031, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 200, 110, 120, 200, 132, 38, 55, 3957, 3901, 3864, 3774, 3739, 56, 1130, 37, 44, 35, 41, 3698, 3694, 1084, 325, 193, 155, 46, 759
INVAR-2, Run: 032, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0, 301, 211, 221, 301, 173, 55, 29, 5039, 4961, 4900, 4802, 4748, 78, 1389, 61, 53, 54, 51, 4697, 4692, 1344, 357, 184, 129, 45, 987
INVAR-2, Run: 033, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 92, 2, 12, 92, 163, 90, 137, 1036, 996, 976, 918, 913, 40, 1258, 20, 9, 5, 15, 898, 897, 1209, 490, 327, 237, 49, 719
INVAR-2, Run: 034, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 6, 0, 2, 0, 300, 210, 220, 300, 172, 58, 122, 3046, 2995, 2957, 2873, 2843, 51, 1449, 38, 37, 30, 24, 2818, 2816, 1402, 452, 280, 222, 47, 950
INVAR-2, Run: 035, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 6, 0, 5, 0, 201, 111, 121, 201, 154, 39, 37, 5949, 5866, 5802, 5695, 5622, 83, 1232, 63, 63, 73, 45, 5577, 5572, 1188, 330, 176, 137, 44, 858
INVAR-2, Run: 036, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 94, 104, 14, 94, 172, 62, 78, 73, 58, 53, 2, 1, 15, 1161, 5, 1, 1, 0, 1, 1, 1111, 412, 240, 178, 50, 699
INVAR-2, Run: 037, P, 100, 0, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0, 1, 6, 0, 20, 0, 424, 434, 444, 424, 116, 35, 15, 20966, 20732, 20516, 20292, 20098, 234, 1309, 216, 195, 194, 190, 19908, 19888, 1280, 266, 150, 115, 29, 1014
INVAR-2, Run: 038, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 192, 102, 112, 192, 171, 52, 191, 4062, 3995, 3941, 3852, 3818, 67, 1418, 54, 43, 34, 33, 3785, 3781, 1372, 514, 343, 291, 46, 858
INVAR-2, Run: 039, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 21, 0, 809, 819, 729, 809, 111, 25, 18, 20662, 20420, 20204, 19986, 19784, 242, 1433, 216, 189, 202, 172, 19612, 19591, 1404, 254, 143, 118, 29, 1150
INVAR-2, Run: 040, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 6, 0, 13, 0, 96, 106, 116, 96, 113, 48, 59, 13798, 13646, 13486, 13330, 13215, 152, 866, 159, 120, 115, 133, 13082, 13069, 830, 320, 207, 159, 36, 510
INVAR-2, Run: 041, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 94, 104, 14, 94, 169, 45, 81, 1084, 1060, 1046, 987, 974, 24, 1072, 14, 10, 13, 13, 961, 960, 1023, 395, 226, 181, 49, 628
INVAR-2, Run: 042, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 6, 0, 4, 0, 617, 627, 537, 617, 132, 62, 101, 4921, 4846, 4787, 4692, 4656, 75, 1680, 59, 50, 36, 43, 4612, 4608, 1635, 395, 263, 201, 45, 1240
INVAR-2, Run: 043, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 17, 0, 201, 211, 221, 201, 135, 52, 30, 16911, 16748, 16553, 16355, 16216, 163, 1174, 195, 165, 139, 178, 16038, 16021, 1141, 317, 182, 130, 33, 824
INVAR-2, Run: 044, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 90, 0, 10, 90, 123, 72, 108, 6066, 5987, 5925, 5820, 5776, 79, 975, 62, 61, 44, 65, 5711, 5705, 931, 403, 280, 208, 44, 528
INVAR-2, Run: 045, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 89, 99, 9, 89, 179, 58, 122, 3883, 3828, 3778, 3699, 3669, 55, 1217, 50, 33, 30, 32, 3637, 3633, 1171, 459, 280, 222, 46, 712
INVAR-2, Run: 046, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 6, 0, 5, 0, 538, 548, 558, 538, 156, 45, 36, 6157, 6067, 5998, 5889, 5826, 90, 1578, 68, 65, 63, 52, 5774, 5769, 1534, 337, 181, 136, 44, 1197
INVAR-2, Run: 047, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 310, 320, 230, 310, 177, 57, 84, 1063, 1025, 1002, 944, 929, 38, 1314, 23, 9, 15, 9, 920, 919, 1265, 418, 241, 184, 49, 847
INVAR-2, Run: 048, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 203, 213, 223, 203, 189, 89, 91, 81, 55, 50, 0, 0, 26, 1395, 5, 0, 0, 0, 0, 0, 1345, 469, 280, 191, 50, 876
INVAR-2, Run: 049, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 95, 105, 115, 95, 182, 68, 80, 2108, 2060, 2035, 1972, 1953, 48, 1147, 25, 15, 19, 17, 1936, 1934, 1099, 430, 248, 180, 48, 669
INVAR-2, Run: 050, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0, 91, 101, 111, 91, 154, 68, 119, 4987, 4929, 4874, 4786, 4736, 58, 1154, 55, 43, 50, 50, 4686, 4681, 1109, 441, 287, 219, 45, 668
INVAR-2, Run: 051, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 6, 0, 3, 0, 546, 556, 566, 546, 177, 59, 95, 4035, 3981, 3923, 3839, 3800, 54, 1651, 58, 38, 39, 35, 3764, 3761, 1605, 431, 254, 195, 46, 1174
INVAR-2, Run: 052, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0, 90, 100, 10, 90, 167, 72, 75, 3067, 3030, 2989, 2912, 2875, 37, 1099, 41, 30, 37, 35, 2840, 2837, 1052, 414, 247, 175, 47, 638
INVAR-2, Run: 053, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 6, 0, 0, 0, 99, 109, 119, 99, 162, 58, 88, 1069, 1035, 1022, 960, 955, 33, 1166, 13, 13, 5, 7, 948, 948, 1117, 408, 246, 188, 49, 709
INVAR-2, Run: 054, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 205, 115, 125, 205, 138, 56, 66, 4029, 3984, 3939, 3846, 3809, 45, 1196, 45, 47, 37, 38, 3771, 3767, 1150, 360, 222, 166, 46, 790
INVAR-2, Run: 055, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 3, 13, 93, 233, 110, 282, 84, 63, 52, 1, 1, 21, 1566, 11, 1, 0, 0, 1, 1, 1516, 725, 492, 382, 50, 791
INVAR-2, Run: 056, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 860, 870, 780, 860, 160, 66, 88, 1071, 1044, 1028, 971, 959, 27, 1806, 16, 8, 12, 8, 951, 950, 1757, 414, 254, 188, 49, 1343
INVAR-2, Run: 057, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 6, 0, 0, 0, 197, 107, 117, 197, 221, 111, 131, 1068, 1043, 1027, 964, 957, 24, 1601, 16, 14, 7, 6, 951, 951, 1552, 563, 342, 231, 49, 989
INVAR-2, Run: 058, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 92, 2, 12, 92, 151, 62, 84, 2144, 2102, 2083, 2014, 1994, 42, 1021, 19, 21, 20, 22, 1972, 1970, 973, 397, 246, 184, 48, 576
INVAR-2, Run: 059, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0, 95, 105, 115, 95, 100, 24, 38, 4984, 4914, 4872, 4756, 4694, 70, 744, 42, 71, 62, 41, 4653, 4648, 699, 262, 162, 138, 45, 437
INVAR-2, Run: 060, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0, 93, 103, 13, 93, 164, 71, 63, 5020, 4948, 4888, 4801, 4748, 72, 1068, 60, 42, 53, 42, 4706, 4701, 1023, 398, 234, 163, 45, 625
INVAR-2, Run: 061, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 11, 0, 200, 110, 120, 200, 117, 45, 25, 11013, 10903, 10776, 10634, 10527, 110, 1073, 127, 103, 107, 116, 10411, 10400, 1034, 287, 170, 125, 39, 747
INVAR-2, Run: 062, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 91, 1, 11, 91, 149, 64, 160, 1992, 1963, 1934, 1872, 1856, 29, 1139, 29, 14, 16, 14, 1842, 1840, 1091, 473, 324, 260, 48, 618
INVAR-2, Run: 063, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0, 93, 103, 13, 93, 149, 76, 115, 2991, 2941, 2898, 2820, 2795, 50, 1099, 43, 31, 25, 28, 2767, 2764, 1052, 440, 291, 215, 47, 612
INVAR-2, Run: 064, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 101, 111, 21, 101, 226, 102, 132, 82, 65, 52, 1, 1, 17, 1425, 13, 1, 0, 0, 1, 1, 1375, 560, 334, 232, 50, 815
INVAR-2, Run: 065, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 93, 103, 113, 93, 167, 75, 95, 1096, 1070, 1044, 981, 973, 26, 1168, 26, 14, 8, 11, 962, 961, 1119, 437, 270, 195, 49, 682
INVAR-2, Run: 066, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 735, 745, 655, 735, 243, 82, 131, 1080, 1034, 1010, 952, 945, 46, 2118, 24, 9, 7, 10, 935, 934, 2069, 556, 313, 231, 49, 1513
INVAR-2, Run: 067, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 3, 13, 93, 198, 86, 202, 79, 63, 50, 0, 0, 16, 1362, 13, 0, 0, 0, 0, 0, 1312, 586, 388, 302, 50, 726
INVAR-2, Run: 068, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 418, 328, 338, 418, 164, 58, 90, 6012, 5931, 5870, 5762, 5696, 81, 1474, 61, 64, 66, 58, 5638, 5632, 1430, 412, 248, 190, 44, 1018
INVAR-2, Run: 069, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0, 92, 102, 112, 92, 151, 50, 85, 4975, 4914, 4858, 4762, 4716, 61, 1059, 56, 51, 46, 53, 4663, 4658, 1014, 386, 235, 185, 45, 628
INVAR-2, Run: 070, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 1392, 1402, 1412, 1392, 213, 55, 83, 80, 67, 50, 0, 0, 13, 2164, 17, 0, 0, 0, 0, 0, 2114, 451, 238, 183, 50, 1663
INVAR-2, Run: 071, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 301, 311, 221, 301, 141, 39, 59, 2131, 2093, 2066, 1992, 1976, 38, 1364, 27, 26, 16, 20, 1956, 1954, 1316, 339, 198, 159, 48, 977
INVAR-2, Run: 072, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 10, 0, 306, 216, 226, 306, 143, 36, 42, 9974, 9867, 9771, 9631, 9540, 107, 1304, 96, 100, 91, 74, 9466, 9456, 1264, 321, 178, 142, 40, 943
INVAR-2, Run: 073, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 94, 104, 14, 94, 142, 46, 95, 4104, 4040, 3996, 3913, 3860, 64, 923, 44, 37, 53, 43, 3817, 3813, 877, 383, 241, 195, 46, 494
INVAR-2, Run: 074, P, 0, 100, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0, 92, 2, 12, 92, 138, 55, 70, 4044, 3981, 3928, 3836, 3800, 63, 923, 53, 46, 36, 40, 3760, 3757, 877, 363, 225, 170, 46, 514
