Input Number, Run_Number, Result@ 100, CO, CE, X1, A, B, C, PO, D, Y, PE, E, F
INVAR-2, Run: 062, F, 146, 13836, 0, 0, 0, 0, 0, 22, 0, 1, 101, 0
INVAR-2, Run: 063, F, 158, 14875, 0, 0, 0, 0, 0, 10, 0, 1, 107, 0
INVAR-2, Run: 064, F, 166, 15786, 0, 0, 0, 0, 0, 2, 0, 1, 111, 0
INVAR-2, Run: 065, F, 90, 8596, 0, 0, 0, 0, 0, 78, 0, 1, 73, 0
INVAR-2, Run: 066, F, 60, 5829, 0, 0, 0, 0, 0, 108, 0, 1, 58, 0
INVAR-2, Run: 067, F, 92, 8754, 0, 0, 0, 0, 0, 76, 0, 1, 74, 0
INVAR-2, Run: 068, F, 126, 12067, 0, 0, 0, 0, 0, 42, 0, 1, 91, 0
INVAR-2, Run: 069, F, 92, 8844, 0, 0, 0, 0, 0, 76, 0, 1, 74, 0
INVAR-2, Run: 070, F, 146, 13847, 0, 0, 0, 0, 0, 22, 0, 1, 101, 0
INVAR-2, Run: 071, F, 118, 11123, 0, 0, 0, 0, 0, 50, 0, 1, 87, 0
INVAR-2, Run: 072, F, 78, 7435, 0, 0, 0, 0, 0, 90, 0, 1, 67, 0
INVAR-2, Run: 073, F, 62, 5976, 0, 0, 0, 0, 0, 106, 0, 1, 59, 0
INVAR-2, Run: 074, F, 142, 13408, 0, 0, 0, 0, 0, 26, 0, 1, 99, 0
INVAR-2, Run: 075, F, 124, 11790, 0, 0, 0, 0, 0, 44, 0, 1, 90, 0
INVAR-2, Run: 076, F, 54, 5220, 0, 0, 0, 0, 0, 114, 0, 1, 55, 0
INVAR-2, Run: 077, F, 116, 10873, 0, 0, 0, 0, 0, 52, 0, 1, 86, 0
INVAR-2, Run: 078, F, 152, 14431, 0, 0, 0, 0, 0, 16, 0, 1, 104, 0
INVAR-2, Run: 079, F, 160, 15348, 0, 0, 0, 0, 0, 8, 0, 1, 108, 0
INVAR-2, Run: 080, F, 94, 9046, 0, 0, 0, 0, 0, 74, 0, 1, 75, 0
INVAR-2, Run: 081, F, 94, 9076, 0, 0, 0, 0, 0, 74, 0, 1, 75, 0
INVAR-2, Run: 082, F, 164, 15734, 0, 0, 0, 0, 0, 4, 0, 1, 110, 0
INVAR-2, Run: 083, F, 130, 12572, 0, 0, 0, 0, 0, 38, 0, 1, 93, 0
INVAR-2, Run: 084, F, 88, 8307, 0, 0, 0, 0, 0, 80, 0, 1, 72, 0
INVAR-2, Run: 085, F, 162, 15324, 0, 0, 0, 0, 0, 6, 0, 1, 109, 0
INVAR-2, Run: 086, F, 162, 15651, 0, 0, 0, 0, 0, 6, 0, 1, 109, 0
INVAR-2, Run: 087, F, 154, 14812, 0, 0, 0, 0, 0, 14, 0, 1, 105, 0
INVAR-2, Run: 088, F, 66, 6258, 0, 0, 0, 0, 0, 102, 0, 1, 61, 0
INVAR-2, Run: 089, F, 14, 1340, 0, 0, 0, 0, 0, 154, 0, 1, 35, 0
INVAR-2, Run: 090, F, 132, 12766, 0, 0, 0, 0, 0, 36, 0, 1, 94, 0
INVAR-2, Run: 091, F, 122, 11817, 0, 0, 0, 0, 0, 46, 0, 1, 89, 0
INVAR-2, Run: 092, F, 148, 14019, 0, 0, 0, 0, 0, 20, 0, 1, 102, 0
INVAR-2, Run: 093, F, 158, 15046, 0, 0, 0, 0, 0, 10, 0, 1, 107, 0
INVAR-2, Run: 094, F, 162, 15575, 0, 0, 0, 0, 0, 6, 0, 1, 109, 0
INVAR-2, Run: 095, F, 140, 13399, 0, 0, 0, 0, 0, 28, 0, 1, 98, 0
INVAR-2, Run: 096, F, 150, 14463, 0, 0, 0, 0, 0, 18, 0, 1, 103, 0
INVAR-2, Run: 097, F, 104, 9834, 0, 0, 0, 0, 0, 64, 0, 1, 80, 0
INVAR-2, Run: 098, F, 146, 13845, 0, 0, 0, 0, 0, 22, 0, 1, 101, 0
INVAR-2, Run: 099, F, 134, 12741, 0, 0, 0, 0, 0, 34, 0, 1, 95, 0
INVAR-2, Run: 100, F, 156, 14776, 0, 0, 0, 0, 0, 12, 0, 1, 106, 0
INVAR-3, Run: 001, F, 416, 39726, 0, 0, 0, 0, 0, 76, 0, 1, 290, 0
INVAR-3, Run: 002, F, 302, 28838, 0, 0, 0, 0, 0, 190, 0, 1, 233, 0
INVAR-3, Run: 003, F, 492, 46689, 0, 0, 0, 0, 0, 0, 0, 1, 328, 0
INVAR-3, Run: 004, F, 418, 39747, 0, 0, 0, 0, 0, 74, 0, 1, 291, 0
INVAR-3, Run: 005, F, 490, 46157, 0, 0, 0, 0, 0, 2, 0, 1, 327, 0
INVAR-3, Run: 006, F, 416, 39748, 0, 0, 0, 0, 0, 76, 0, 1, 290, 0
INVAR-3, Run: 007, F, 376, 35538, 0, 0, 0, 0, 0, 116, 0, 1, 270, 0
INVAR-3, Run: 008, F, 438, 42396, 0, 0, 0, 0, 0, 54, 0, 1, 301, 0
INVAR-3, Run: 009, F, 488, 45872, 0, 0, 0, 0, 0, 4, 0, 1, 326, 0
INVAR-3, Run: 010, F, 200, 19282, 0, 0, 0, 0, 0, 292, 0, 1, 182, 0
INVAR-3, Run: 011, F, 390, 37078, 0, 0, 0, 0, 0, 102, 0, 1, 277, 0
INVAR-3, Run: 012, F, 410, 39048, 0, 0, 0, 0, 0, 82, 0, 1, 287, 0
INVAR-3, Run: 013, F, 414, 39507, 0, 0, 0, 0, 0, 78, 0, 1, 289, 0
INVAR-3, Run: 014, F, 352, 33668, 0, 0, 0, 0, 0, 140, 0, 1, 258, 0
INVAR-3, Run: 015, F, 432, 41523, 0, 0, 0, 0, 0, 60, 0, 1, 298, 0
INVAR-3, Run: 016, F, 482, 45634, 0, 0, 0, 0, 0, 10, 0, 1, 323, 0
INVAR-3, Run: 017, F, 306, 29226, 0, 0, 0, 0, 0, 186, 0, 1, 235, 0
INVAR-3, Run: 018, F, 478, 44780, 0, 0, 0, 0, 0, 14, 0, 1, 321, 0
INVAR-3, Run: 019, F, 404, 38396, 0, 0, 0, 0, 0, 88, 0, 1, 284, 0
INVAR-3, Run: 020, F, 322, 30819, 0, 0, 0, 0, 0, 170, 0, 1, 243, 0
INVAR-3, Run: 021, F, 480, 45466, 0, 0, 0, 0, 0, 12, 0, 1, 322, 0
INVAR-3, Run: 022, F, 436, 41375, 0, 0, 0, 0, 0, 56, 0, 1, 300, 0
INVAR-3, Run: 023, F, 218, 20775, 0, 0, 0, 0, 0, 274, 0, 1, 191, 0
INVAR-3, Run: 024, F, 388, 37038, 0, 0, 0, 0, 0, 104, 0, 1, 276, 0
INVAR-3, Run: 025, F, 320, 30634, 0, 0, 0, 0, 0, 172, 0, 1, 242, 0
INVAR-3, Run: 026, F, 484, 46260, 0, 0, 0, 0, 0, 8, 0, 1, 324, 0
INVAR-3, Run: 027, F, 452, 42988, 0, 0, 0, 0, 0, 40, 0, 1, 308, 0
INVAR-3, Run: 028, F, 158, 14983, 0, 0, 0, 0, 0, 334, 0, 1, 161, 0
INVAR-3, Run: 029, F, 484, 45346, 0, 0, 0, 0, 0, 8, 0, 1, 324, 0
INVAR-3, Run: 030, F, 206, 19604, 0, 0, 0, 0, 0, 286, 0, 1, 185, 0
INVAR-3, Run: 031, F, 460, 43579, 0, 0, 0, 0, 0, 32, 0, 1, 312, 0
INVAR-3, Run: 032, F, 260, 25063, 0, 0, 0, 0, 0, 232, 0, 1, 212, 0
INVAR-3, Run: 033, F, 490, 46094, 0, 0, 0, 0, 0, 2, 0, 1, 327, 0
INVAR-3, Run: 034, F, 454, 42914, 0, 0, 0, 0, 0, 38, 0, 1, 309, 0
INVAR-3, Run: 035, F, 482, 45526, 0, 0, 0, 0, 0, 10, 0, 1, 323, 0
INVAR-3, Run: 036, F, 414, 39569, 0, 0, 0, 0, 0, 78, 0, 1, 289, 0
INVAR-3, Run: 037, F, 230, 22138, 0, 0, 0, 0, 0, 262, 0, 1, 197, 0
INVAR-3, Run: 038, F, 268, 25667, 0, 0, 0, 0, 0, 224, 0, 1, 216, 0
INVAR-3, Run: 039, F, 394, 36973, 0, 0, 0, 0, 0, 98, 0, 1, 279, 0
INVAR-3, Run: 040, F, 464, 44095, 0, 0, 0, 0, 0, 28, 0, 1, 314, 0
INVAR-3, Run: 041, F, 378, 36040, 0, 0, 0, 0, 0, 114, 0, 1, 271, 0
INVAR-3, Run: 042, F, 442, 42249, 0, 0, 0, 0, 0, 50, 0, 1, 303, 0
INVAR-3, Run: 043, F, 476, 45144, 0, 0, 0, 0, 0, 16, 0, 1, 320, 0
INVAR-3, Run: 044, F, 468, 44331, 0, 0, 0, 0, 0, 24, 0, 1, 316, 0
INVAR-3, Run: 045, F, 222, 21414, 0, 0, 0, 0, 0, 270, 0, 1, 193, 0
INVAR-3, Run: 046, F, 242, 23144, 0, 0, 0, 0, 0, 250, 0, 1, 203, 0
INVAR-3, Run: 047, F, 392, 37337, 0, 0, 0, 0, 0, 100, 0, 1, 278, 0
INVAR-3, Run: 048, F, 340, 32454, 0, 0, 0, 0, 0, 152, 0, 1, 252, 0
INVAR-3, Run: 049, F, 264, 25311, 0, 0, 0, 0, 0, 228, 0, 1, 214, 0
INVAR-3, Run: 050, F, 474, 44801, 0, 0, 0, 0, 0, 18, 0, 1, 319, 0
INVAR-3, Run: 051, F, 454, 43265, 0, 0, 0, 0, 0, 38, 0, 1, 309, 0
INVAR-3, Run: 052, F, 410, 39390, 0, 0, 0, 0, 0, 82, 0, 1, 287, 0
INVAR-3, Run: 053, F, 474, 44985, 0, 0, 0, 0, 0, 18, 0, 1, 319, 0
INVAR-3, Run: 054, F, 470, 44812, 0, 0, 0, 0, 0, 22, 0, 1, 317, 0
INVAR-3, Run: 055, F, 482, 46160, 0, 0, 0, 0, 0, 10, 0, 1, 323, 0
INVAR-3, Run: 056, F, 340, 32297, 0, 0, 0, 0, 0, 152, 0, 1, 252, 0
INVAR-3, Run: 057, F, 480, 45186, 0, 0, 0, 0, 0, 12, 0, 1, 322, 0
INVAR-3, Run: 058, F, 208, 19952, 0, 0, 0, 0, 0, 284, 0, 1, 186, 0
INVAR-3, Run: 059, F, 180, 17348, 0, 0, 0, 0, 0, 312, 0, 1, 172, 0
INVAR-3, Run: 060, F, 422, 40433, 0, 0, 0, 0, 0, 70, 0, 1, 293, 0
INVAR-3, Run: 061, F, 436, 41372, 0, 0, 0, 0, 0, 56, 0, 1, 300, 0
INVAR-3, Run: 062, F, 454, 43202, 0, 0, 0, 0, 0, 38, 0, 1, 309, 0
INVAR-3, Run: 063, F, 216, 20571, 0, 0, 0, 0, 0, 276, 0, 1, 190, 0
INVAR-3, Run: 064, F, 432, 40764, 0, 0, 0, 0, 0, 60, 0, 1, 298, 0
INVAR-3, Run: 065, F, 360, 34535, 0, 0, 0, 0, 0, 132, 0, 1, 262, 0
INVAR-3, Run: 066, F, 430, 41131, 0, 0, 0, 0, 0, 62, 0, 1, 297, 0
INVAR-3, Run: 067, F, 490, 46124, 0, 0, 0, 0, 0, 2, 0, 1, 327, 0
INVAR-3, Run: 068, F, 444, 42467, 0, 0, 0, 0, 0, 48, 0, 1, 304, 0
INVAR-3, Run: 069, F, 438, 41714, 0, 0, 0, 0, 0, 54, 0, 1, 301, 0
INVAR-3, Run: 070, F, 422, 39955, 0, 0, 0, 0, 0, 70, 0, 1, 293, 0
INVAR-3, Run: 071, F, 438, 41711, 0, 0, 0, 0, 0, 54, 0, 1, 301, 0
INVAR-3, Run: 072, F, 314, 30424, 0, 0, 0, 0, 0, 178, 0, 1, 239, 0
INVAR-3, Run: 073, F, 484, 45737, 0, 0, 0, 0, 0, 8, 0, 1, 324, 0
INVAR-3, Run: 074, F, 264, 25176, 0, 0, 0, 0, 0, 228, 0, 1, 214, 0
INVAR-3, Run: 075, F, 438, 41806, 0, 0, 0, 0, 0, 54, 0, 1, 301, 0
INVAR-3, Run: 076, F, 334, 31958, 0, 0, 0, 0, 0, 158, 0, 1, 249, 0
INVAR-3, Run: 077, F, 472, 44544, 0, 0, 0, 0, 0, 20, 0, 1, 318, 0
INVAR-3, Run: 078, F, 436, 41592, 0, 0, 0, 0, 0, 56, 0, 1, 300, 0
INVAR-3, Run: 079, F, 436, 41343, 0, 0, 0, 0, 0, 56, 0, 1, 300, 0
INVAR-3, Run: 080, F, 442, 42141, 0, 0, 0, 0, 0, 50, 0, 1, 303, 0
INVAR-3, Run: 081, F, 436, 41571, 0, 0, 0, 0, 0, 56, 0, 1, 300, 0
INVAR-3, Run: 082, F, 240, 22914, 0, 0, 0, 0, 0, 252, 0, 1, 202, 0
INVAR-3, Run: 083, F, 262, 25209, 0, 0, 0, 0, 0, 230, 0, 1, 213, 0
INVAR-3, Run: 084, F, 482, 45203, 0, 0, 0, 0, 0, 10, 0, 1, 323, 0
INVAR-3, Run: 085, F, 370, 35340, 0, 0, 0, 0, 0, 122, 0, 1, 267, 0
INVAR-3, Run: 086, F, 170, 16585, 0, 0, 0, 0, 0, 322, 0, 1, 167, 0
INVAR-3, Run: 087, F, 464, 44102, 0, 0, 0, 0, 0, 28, 0, 1, 314, 0
INVAR-3, Run: 088, F, 456, 43119, 0, 0, 0, 0, 0, 36, 0, 1, 310, 0
INVAR-3, Run: 089, F, 210, 20292, 0, 0, 0, 0, 0, 282, 0, 1, 187, 0
INVAR-3, Run: 090, F, 460, 43752, 0, 0, 0, 0, 0, 32, 0, 1, 312, 0
INVAR-3, Run: 091, F, 442, 41726, 0, 0, 0, 0, 0, 50, 0, 1, 303, 0
INVAR-3, Run: 092, F, 396, 37741, 0, 0, 0, 0, 0, 96, 0, 1, 280, 0
INVAR-3, Run: 093, F, 314, 29557, 0, 0, 0, 0, 0, 178, 0, 1, 239, 0
INVAR-3, Run: 094, F, 482, 45519, 0, 0, 0, 0, 0, 10, 0, 1, 323, 0
INVAR-3, Run: 095, F, 378, 36061, 0, 0, 0, 0, 0, 114, 0, 1, 271, 0
INVAR-3, Run: 096, F, 380, 36559, 0, 0, 0, 0, 0, 112, 0, 1, 272, 0
INVAR-3, Run: 097, F, 452, 42773, 0, 0, 0, 0, 0, 40, 0, 1, 308, 0
INVAR-3, Run: 098, F, 184, 17380, 0, 0, 0, 0, 0, 308, 0, 1, 174, 0
INVAR-3, Run: 099, F, 442, 42111, 0, 0, 0, 0, 0, 50, 0, 1, 303, 0
INVAR-3, Run: 100, F, 176, 16778, 0, 0, 0, 0, 0, 316, 0, 1, 170, 0
INVAR-4, Run: 001, F, 118, 11002, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 002, F, 118, 11342, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 003, F, 118, 11232, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 004, F, 118, 11344, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 005, F, 118, 11149, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 006, F, 118, 11102, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 007, F, 118, 11264, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 008, F, 118, 11283, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 009, F, 118, 11454, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 010, F, 118, 11179, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 011, F, 118, 11070, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 012, F, 118, 11370, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 013, F, 118, 11228, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 014, F, 118, 11406, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 015, F, 118, 11262, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 016, F, 118, 11046, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 017, F, 118, 11283, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 018, F, 118, 11178, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 019, F, 118, 11087, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 020, F, 118, 11139, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 021, F, 118, 11097, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 022, F, 118, 11254, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 023, F, 118, 11109, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 024, F, 118, 11180, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 025, F, 118, 11276, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 026, F, 118, 11206, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 027, F, 118, 11172, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 028, F, 118, 11510, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 029, F, 118, 11136, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 030, F, 118, 11403, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 031, F, 118, 11050, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 032, F, 118, 11292, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 033, F, 118, 11154, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 034, F, 118, 11459, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 035, F, 118, 11385, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 036, F, 118, 11217, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 037, F, 118, 11274, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 038, F, 118, 10990, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 039, F, 118, 11159, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 040, F, 118, 11015, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 041, F, 118, 11203, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 042, F, 118, 11249, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 043, F, 118, 11291, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 044, F, 118, 11228, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 045, F, 118, 11168, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 046, F, 118, 11143, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 047, F, 118, 11107, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 048, F, 118, 11197, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 049, F, 118, 11198, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 050, F, 118, 11272, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 051, F, 118, 10899, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 052, F, 118, 11384, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 053, F, 118, 11032, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 054, F, 118, 11164, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 055, F, 118, 11321, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 056, F, 118, 11244, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 057, F, 118, 11285, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 058, F, 118, 11024, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 059, F, 118, 11128, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 060, F, 118, 11134, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 061, F, 118, 11001, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 062, F, 118, 11347, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 063, F, 118, 11391, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 064, F, 118, 11198, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 065, F, 118, 11232, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 066, F, 118, 11177, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 067, F, 118, 11261, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 068, F, 118, 11258, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 069, F, 118, 11176, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 070, F, 118, 11144, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 071, F, 118, 11039, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 072, F, 118, 11069, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 073, F, 118, 10946, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 074, F, 118, 11175, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 075, F, 118, 11300, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 076, F, 118, 11384, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 077, F, 118, 11222, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 078, F, 118, 11107, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 079, F, 118, 10971, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 080, F, 118, 11035, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 081, F, 118, 11045, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 082, F, 118, 10977, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 083, F, 118, 11463, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 084, F, 118, 11329, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 085, F, 118, 11116, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 086, F, 118, 11269, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 087, F, 118, 11127, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 088, F, 118, 11309, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 089, F, 118, 11322, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 090, F, 118, 11108, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 091, F, 118, 10975, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 092, F, 118, 11130, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 093, F, 118, 11125, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 094, F, 118, 11208, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 095, F, 118, 11211, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 096, F, 118, 11300, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 097, F, 118, 11391, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 098, F, 118, 11158, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 099, F, 118, 11084, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-4, Run: 100, F, 118, 11282, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1
INVAR-5, Run: 001, F, 160, 15184, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 002, F, 160, 15324, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 003, F, 160, 15210, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 004, F, 160, 15293, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 005, F, 160, 15037, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 006, F, 160, 14897, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 007, F, 160, 15252, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 008, F, 160, 15054, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 009, F, 160, 15304, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 010, F, 160, 15112, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 011, F, 160, 15187, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 012, F, 160, 15287, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 013, F, 160, 14998, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 014, F, 160, 15126, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 015, F, 160, 15010, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 016, F, 160, 15174, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 017, F, 160, 15221, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 018, F, 160, 15071, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 019, F, 160, 15008, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 020, F, 160, 14963, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 021, F, 160, 15143, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 022, F, 160, 14964, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 023, F, 160, 15099, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 024, F, 160, 15004, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 025, F, 160, 15515, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 026, F, 160, 15096, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 027, F, 160, 15283, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 028, F, 160, 15142, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
INVAR-5, Run: 029, F, 160, 15248, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1
