Input Number, Run_Number, Result@ 100, X1, X2, Y
In02, Run: 018, F, 29, 0, 18
In02, Run: 019, F, 28, 0, 20
In02, Run: 020, F, 24, 0, 28
In02, Run: 021, F, 22, 0, 32
In02, Run: 022, F, 25, 0, 26
In02, Run: 023, F, 24, 0, 28
In02, Run: 024, F, 25, 0, 26
In02, Run: 025, F, 26, 0, 24
In02, Run: 026, F, 26, 0, 24
In02, Run: 027, F, 22, 0, 32
In02, Run: 028, F, 22, 0, 32
In02, Run: 029, F, 27, 0, 22
In02, Run: 030, F, 24, 0, 28
In02, Run: 031, F, 30, 0, 16
In02, Run: 032, F, 27, 0, 22
In02, Run: 033, F, 27, 0, 22
In02, Run: 034, F, 25, 0, 26
In02, Run: 035, F, 25, 0, 26
In02, Run: 036, F, 26, 0, 24
In02, Run: 037, F, 22, 0, 32
In02, Run: 038, F, 26, 0, 24
In02, Run: 039, F, 27, 0, 22
In02, Run: 040, F, 24, 0, 28
In02, Run: 041, F, 25, 0, 26
In02, Run: 042, F, 25, 0, 26
In02, Run: 043, F, 25, 0, 26
In02, Run: 044, F, 24, 0, 28
In02, Run: 045, F, 26, 0, 24
In02, Run: 046, F, 20, 0, 36
In02, Run: 047, F, 26, 0, 24
In02, Run: 048, F, 23, 0, 30
In02, Run: 049, F, 27, 0, 22
In02, Run: 050, F, 29, 0, 18
In02, Run: 051, F, 28, 0, 20
In02, Run: 052, F, 27, 0, 22
In02, Run: 053, F, 29, 0, 18
In02, Run: 054, F, 25, 0, 26
In02, Run: 055, F, 23, 0, 30
In02, Run: 056, F, 26, 0, 24
In02, Run: 057, F, 29, 0, 18
In02, Run: 058, F, 27, 0, 22
In02, Run: 059, F, 23, 0, 30
In02, Run: 060, F, 27, 0, 22
In02, Run: 061, F, 23, 0, 30
In02, Run: 062, F, 25, 0, 26
In02, Run: 063, F, 28, 0, 20
In02, Run: 064, F, 23, 0, 30
In02, Run: 065, F, 25, 0, 26
In02, Run: 066, F, 26, 0, 24
In02, Run: 067, F, 27, 0, 22
In02, Run: 068, F, 23, 0, 30
In02, Run: 069, F, 22, 0, 32
In02, Run: 070, F, 28, 0, 20
In02, Run: 071, F, 25, 0, 26
In02, Run: 072, F, 23, 0, 30
In02, Run: 073, F, 25, 0, 26
In02, Run: 074, F, 25, 0, 26
In02, Run: 075, F, 28, 0, 20
In02, Run: 076, F, 25, 0, 26
In02, Run: 077, F, 27, 0, 22
In02, Run: 078, F, 24, 0, 28
In02, Run: 079, F, 27, 0, 22
In02, Run: 080, F, 24, 0, 28
In02, Run: 081, F, 25, 0, 26
In02, Run: 082, F, 27, 0, 22
In02, Run: 083, F, 27, 0, 22
In02, Run: 084, F, 28, 0, 20
In02, Run: 085, F, 28, 0, 20
In02, Run: 086, F, 25, 0, 26
In02, Run: 087, F, 26, 0, 24
In02, Run: 088, F, 26, 0, 24
In02, Run: 089, F, 24, 0, 28
In02, Run: 090, F, 28, 0, 20
In02, Run: 091, F, 25, 0, 26
In02, Run: 092, F, 28, 0, 20
In02, Run: 093, F, 26, 0, 24
In02, Run: 094, F, 24, 0, 28
In02, Run: 095, F, 27, 0, 22
In02, Run: 096, F, 24, 0, 28
In02, Run: 097, F, 21, 0, 34
In02, Run: 098, F, 26, 0, 24
In02, Run: 099, F, 27, 0, 22
In02, Run: 100, F, 28, 0, 20
In03, Run: 001, F, 42, 0, 40
In03, Run: 002, F, 38, 0, 48
In03, Run: 003, F, 33, 0, 58
In03, Run: 004, F, 42, 0, 40
In03, Run: 005, F, 38, 0, 48
In03, Run: 006, F, 41, 0, 42
In03, Run: 007, F, 41, 0, 42
In03, Run: 008, F, 40, 0, 44
In03, Run: 009, F, 41, 0, 42
In03, Run: 010, F, 41, 0, 42
In03, Run: 011, F, 41, 0, 42
In03, Run: 012, F, 43, 0, 38
In03, Run: 013, F, 38, 0, 48
In03, Run: 014, F, 44, 0, 36
In03, Run: 015, F, 44, 0, 36
In03, Run: 016, F, 37, 0, 50
In03, Run: 017, F, 41, 0, 42
In03, Run: 018, F, 40, 0, 44
In03, Run: 019, F, 38, 0, 48
In03, Run: 020, F, 38, 0, 48
In03, Run: 021, F, 47, 0, 30
In03, Run: 022, F, 44, 0, 36
In03, Run: 023, F, 41, 0, 42
In03, Run: 024, F, 35, 0, 54
In03, Run: 025, F, 41, 0, 42
In03, Run: 026, F, 41, 0, 42
In03, Run: 027, F, 34, 0, 56
In03, Run: 028, F, 38, 0, 48
In03, Run: 029, F, 37, 0, 50
In03, Run: 030, F, 45, 0, 34
In03, Run: 031, F, 40, 0, 44
In03, Run: 032, F, 41, 0, 42
In03, Run: 033, F, 36, 0, 52
In03, Run: 034, F, 39, 0, 46
In03, Run: 035, F, 40, 0, 44
In03, Run: 036, F, 41, 0, 42
In03, Run: 037, F, 41, 0, 42
In03, Run: 038, F, 40, 0, 44
In03, Run: 039, F, 38, 0, 48
In03, Run: 040, F, 40, 0, 44
In03, Run: 041, F, 47, 0, 30
In03, Run: 042, F, 42, 0, 40
In03, Run: 043, F, 43, 0, 38
In03, Run: 044, F, 39, 0, 46
In03, Run: 045, F, 40, 0, 44
In03, Run: 046, F, 39, 0, 46
In03, Run: 047, F, 42, 0, 40
In03, Run: 048, F, 38, 0, 48
In03, Run: 049, F, 38, 0, 48
In03, Run: 050, F, 37, 0, 50
In03, Run: 051, F, 37, 0, 50
In03, Run: 052, F, 43, 0, 38
In03, Run: 053, F, 37, 0, 50
In03, Run: 054, F, 43, 0, 38
In03, Run: 055, F, 39, 0, 46
In03, Run: 056, F, 44, 0, 36
In03, Run: 057, F, 43, 0, 38
In03, Run: 058, F, 43, 0, 38
In03, Run: 059, F, 39, 0, 46
In03, Run: 060, F, 42, 0, 40
In03, Run: 061, F, 36, 0, 52
In03, Run: 062, F, 35, 0, 54
In03, Run: 063, F, 41, 0, 42
In03, Run: 064, F, 40, 0, 44
In03, Run: 065, F, 41, 0, 42
In03, Run: 066, F, 38, 0, 48
In03, Run: 067, F, 40, 0, 44
In03, Run: 068, F, 38, 0, 48
In03, Run: 069, F, 42, 0, 40
In03, Run: 070, F, 42, 0, 40
In03, Run: 071, F, 40, 0, 44
In03, Run: 072, F, 36, 0, 52
In03, Run: 073, F, 38, 0, 48
In03, Run: 074, F, 40, 0, 44
In03, Run: 075, F, 45, 0, 34
In03, Run: 076, F, 43, 0, 38
In03, Run: 077, F, 42, 0, 40
In03, Run: 078, F, 41, 0, 42
In03, Run: 079, F, 45, 0, 34
In03, Run: 080, F, 37, 0, 50
In03, Run: 081, F, 40, 0, 44
In03, Run: 082, F, 44, 0, 36
In03, Run: 083, F, 42, 0, 40
In03, Run: 084, F, 38, 0, 48
In03, Run: 085, F, 39, 0, 46
In03, Run: 086, F, 35, 0, 54
In03, Run: 087, F, 44, 0, 36
In03, Run: 088, F, 35, 0, 54
In03, Run: 089, F, 39, 0, 46
In03, Run: 090, F, 42, 0, 40
In03, Run: 091, F, 43, 0, 38
In03, Run: 092, F, 41, 0, 42
In03, Run: 093, F, 44, 0, 36
In03, Run: 094, F, 42, 0, 40
In03, Run: 095, F, 38, 0, 48
In03, Run: 096, F, 37, 0, 50
In03, Run: 097, F, 40, 0, 44
In03, Run: 098, F, 39, 0, 46
In03, Run: 099, F, 39, 0, 46
In03, Run: 100, F, 42, 0, 40
In04, Run: 001, F, 41, 0, 6
In04, Run: 002, F, 39, 0, 10
In04, Run: 003, F, 39, 0, 10
In04, Run: 004, F, 40, 0, 8
In04, Run: 005, F, 39, 0, 10
In04, Run: 006, F, 39, 0, 10
In04, Run: 007, F, 40, 0, 8
In04, Run: 008, F, 40, 0, 8
In04, Run: 009, F, 40, 0, 8
In04, Run: 010, F, 39, 0, 10
In04, Run: 011, F, 39, 0, 10
In04, Run: 012, F, 40, 0, 8
In04, Run: 013, F, 40, 0, 8
In04, Run: 014, F, 40, 0, 8
In04, Run: 015, F, 39, 0, 10
In04, Run: 016, F, 40, 0, 8
In04, Run: 017, F, 39, 0, 10
In04, Run: 018, F, 39, 0, 10
In04, Run: 019, F, 41, 0, 6
In04, Run: 020, F, 42, 0, 4
In04, Run: 021, F, 39, 0, 10
In04, Run: 022, F, 40, 0, 8
In04, Run: 023, F, 40, 0, 8
In04, Run: 024, F, 39, 0, 10
In04, Run: 025, F, 39, 0, 10
In04, Run: 026, F, 39, 0, 10
In04, Run: 027, F, 39, 0, 10
In04, Run: 028, F, 39, 0, 10
In04, Run: 029, F, 40, 0, 8
In04, Run: 030, F, 40, 0, 8
In04, Run: 031, F, 39, 0, 10
In04, Run: 032, F, 39, 0, 10
In04, Run: 033, F, 40, 0, 8
In04, Run: 034, F, 40, 0, 8
In04, Run: 035, F, 40, 0, 8
In04, Run: 036, F, 39, 0, 10
In04, Run: 037, F, 41, 0, 6
In04, Run: 038, F, 39, 0, 10
In04, Run: 039, F, 40, 0, 8
In04, Run: 040, F, 40, 0, 8
In04, Run: 041, F, 40, 0, 8
In04, Run: 042, F, 40, 0, 8
In04, Run: 043, F, 40, 0, 8
In04, Run: 044, F, 40, 0, 8
In04, Run: 045, F, 40, 0, 8
In04, Run: 046, F, 40, 0, 8
In04, Run: 047, F, 41, 0, 6
In04, Run: 048, F, 40, 0, 8
In04, Run: 049, F, 40, 0, 8
In04, Run: 050, F, 39, 0, 10
In04, Run: 051, F, 40, 0, 8
In04, Run: 052, F, 40, 0, 8
In04, Run: 053, F, 40, 0, 8
In04, Run: 054, F, 39, 0, 10
In04, Run: 055, F, 40, 0, 8
In04, Run: 056, F, 40, 0, 8
In04, Run: 057, F, 41, 0, 6
In04, Run: 058, F, 39, 0, 10
In04, Run: 059, F, 40, 0, 8
In04, Run: 060, F, 40, 0, 8
In04, Run: 061, F, 40, 0, 8
In04, Run: 062, F, 39, 0, 10
In04, Run: 063, F, 40, 0, 8
In04, Run: 064, F, 40, 0, 8
In04, Run: 065, F, 41, 0, 6
In04, Run: 066, F, 40, 0, 8
In04, Run: 067, F, 39, 0, 10
In04, Run: 068, F, 41, 0, 6
In04, Run: 069, F, 39, 0, 10
In04, Run: 070, F, 39, 0, 10
In04, Run: 071, F, 41, 0, 6
In04, Run: 072, F, 41, 0, 6
In04, Run: 073, F, 41, 0, 6
In04, Run: 074, F, 39, 0, 10
In04, Run: 075, F, 41, 0, 6
In04, Run: 076, F, 40, 0, 8
In04, Run: 077, F, 39, 0, 10
In04, Run: 078, F, 39, 0, 10
In04, Run: 079, F, 40, 0, 8
In04, Run: 080, F, 40, 0, 8
In04, Run: 081, F, 39, 0, 10
In04, Run: 082, F, 40, 0, 8
In04, Run: 083, F, 41, 0, 6
In04, Run: 084, F, 40, 0, 8
In04, Run: 085, F, 40, 0, 8
In04, Run: 086, F, 40, 0, 8
In04, Run: 087, F, 39, 0, 10
In04, Run: 088, F, 40, 0, 8
In04, Run: 089, F, 39, 0, 10
In04, Run: 090, F, 40, 0, 8
In04, Run: 091, F, 39, 0, 10
In04, Run: 092, F, 39, 0, 10
In04, Run: 093, F, 39, 0, 10
In04, Run: 094, F, 40, 0, 8
In04, Run: 095, F, 39, 0, 10
In04, Run: 096, F, 39, 0, 10
In04, Run: 097, F, 40, 0, 8
In04, Run: 098, F, 39, 0, 10
In04, Run: 099, F, 41, 0, 6
In04, Run: 100, F, 40, 0, 8
In05, Run: 001, F, 27, 0, 23
In05, Run: 002, F, 22, 0, 33
In05, Run: 003, F, 25, 0, 27
In05, Run: 004, F, 24, 0, 29
In05, Run: 005, F, 25, 0, 27
In05, Run: 006, F, 25, 0, 27
In05, Run: 007, F, 25, 0, 27
In05, Run: 008, F, 28, 0, 21
In05, Run: 009, F, 26, 0, 25
In05, Run: 010, F, 29, 0, 19
In05, Run: 011, F, 23, 0, 31
In05, Run: 012, F, 27, 0, 23
In05, Run: 013, F, 27, 0, 23
In05, Run: 014, F, 28, 0, 21
In05, Run: 015, F, 27, 0, 23
In05, Run: 016, F, 23, 0, 31
In05, Run: 017, F, 26, 0, 25
In05, Run: 018, F, 30, 0, 17
In05, Run: 019, F, 24, 0, 29
In05, Run: 020, F, 24, 0, 29
In05, Run: 021, F, 26, 0, 25
In05, Run: 022, F, 25, 0, 27
In05, Run: 023, F, 26, 0, 25
In05, Run: 024, F, 23, 0, 31
In05, Run: 025, F, 24, 0, 29
In05, Run: 026, F, 28, 0, 21
In05, Run: 027, F, 28, 0, 21
In05, Run: 028, F, 27, 0, 23
In05, Run: 029, F, 26, 0, 25
In05, Run: 030, F, 29, 0, 19
In05, Run: 031, F, 24, 0, 29
In05, Run: 032, F, 26, 0, 25
In05, Run: 033, F, 24, 0, 29
In05, Run: 034, F, 26, 0, 25
In05, Run: 035, F, 26, 0, 25
In05, Run: 036, F, 22, 0, 33
In05, Run: 037, F, 25, 0, 27
In05, Run: 038, F, 22, 0, 33
In05, Run: 039, F, 28, 0, 21
In05, Run: 040, F, 24, 0, 29
In05, Run: 041, F, 26, 0, 25
In05, Run: 042, F, 21, 0, 35
In05, Run: 043, F, 24, 0, 29
In05, Run: 044, F, 23, 0, 31
In05, Run: 045, F, 23, 0, 31
In05, Run: 046, F, 29, 0, 19
In05, Run: 047, F, 25, 0, 27
In05, Run: 048, F, 24, 0, 29
In05, Run: 049, F, 29, 0, 19
In05, Run: 050, F, 26, 0, 25
In05, Run: 051, F, 28, 0, 21
In05, Run: 052, F, 29, 0, 19
In05, Run: 053, F, 24, 0, 29
In05, Run: 054, F, 24, 0, 29
In05, Run: 055, F, 25, 0, 27
In05, Run: 056, F, 25, 0, 27
In05, Run: 057, F, 27, 0, 23
In05, Run: 058, F, 26, 0, 25
In05, Run: 059, F, 24, 0, 29
In05, Run: 060, F, 25, 0, 27
In05, Run: 061, F, 25, 0, 27
In05, Run: 062, F, 27, 0, 23
In05, Run: 063, F, 27, 0, 23
In05, Run: 064, F, 27, 0, 23
In05, Run: 065, F, 21, 0, 35
In05, Run: 066, F, 24, 0, 29
In05, Run: 067, F, 29, 0, 19
In05, Run: 068, F, 23, 0, 31
In05, Run: 069, F, 29, 0, 19
In05, Run: 070, F, 21, 0, 35
In05, Run: 071, F, 26, 0, 25
In05, Run: 072, F, 26, 0, 25
In05, Run: 073, F, 24, 0, 29
In05, Run: 074, F, 24, 0, 29
In05, Run: 075, F, 27, 0, 23
In05, Run: 076, F, 28, 0, 21
In05, Run: 077, F, 21, 0, 35
In05, Run: 078, F, 22, 0, 33
In05, Run: 079, F, 30, 0, 17
In05, Run: 080, F, 27, 0, 23
In05, Run: 081, F, 24, 0, 29
In05, Run: 082, F, 25, 0, 27
In05, Run: 083, F, 27, 0, 23
In05, Run: 084, F, 28, 0, 21
In05, Run: 085, F, 22, 0, 33
In05, Run: 086, F, 26, 0, 25
In05, Run: 087, F, 28, 0, 21
In05, Run: 088, F, 23, 0, 31
In05, Run: 089, F, 28, 0, 21
In05, Run: 090, F, 24, 0, 29
In05, Run: 091, F, 30, 0, 17
In05, Run: 092, F, 28, 0, 21
In05, Run: 093, F, 25, 0, 27
In05, Run: 094, F, 24, 0, 29
In05, Run: 095, F, 25, 0, 27
In05, Run: 096, F, 23, 0, 31
In05, Run: 097, F, 25, 0, 27
In05, Run: 098, F, 27, 0, 23
In05, Run: 099, F, 26, 0, 25
In05, Run: 100, F, 22, 0, 33
In06, Run: 001, F, 74, 0, 67
In06, Run: 002, F, 70, 0, 75
In06, Run: 003, F, 73, 0, 69
In06, Run: 004, F, 70, 0, 75
In06, Run: 005, F, 69, 0, 77
In06, Run: 006, F, 71, 0, 73
In06, Run: 007, F, 64, 0, 87
In06, Run: 008, F, 72, 0, 71
In06, Run: 009, F, 80, 0, 55
In06, Run: 010, F, 69, 0, 77
In06, Run: 011, F, 72, 0, 71
In06, Run: 012, F, 72, 0, 71
In06, Run: 013, F, 68, 0, 79
In06, Run: 014, F, 72, 0, 71
In06, Run: 015, F, 73, 0, 69
In06, Run: 016, F, 74, 0, 67
In06, Run: 017, F, 68, 0, 79
In06, Run: 018, F, 71, 0, 73
In06, Run: 019, F, 73, 0, 69
In06, Run: 020, F, 71, 0, 73
In06, Run: 021, F, 80, 0, 55
In06, Run: 022, F, 69, 0, 77
In06, Run: 023, F, 72, 0, 71
In06, Run: 024, F, 75, 0, 65
In06, Run: 025, F, 73, 0, 69
In06, Run: 026, F, 76, 0, 63
In06, Run: 027, F, 76, 0, 63
In06, Run: 028, F, 68, 0, 79
In06, Run: 029, F, 73, 0, 69
In06, Run: 030, F, 75, 0, 65
In06, Run: 031, F, 70, 0, 75
In06, Run: 032, F, 68, 0, 79
In06, Run: 033, F, 71, 0, 73
In06, Run: 034, F, 69, 0, 77
In06, Run: 035, F, 72, 0, 71
In06, Run: 036, F, 76, 0, 63
In06, Run: 037, F, 72, 0, 71
In06, Run: 038, F, 73, 0, 69
In06, Run: 039, F, 73, 0, 69
In06, Run: 040, F, 72, 0, 71
In06, Run: 041, F, 74, 0, 67
In06, Run: 042, F, 71, 0, 73
In06, Run: 043, F, 70, 0, 75
In06, Run: 044, F, 73, 0, 69
In06, Run: 045, F, 77, 0, 61
In06, Run: 046, F, 67, 0, 81
In06, Run: 047, F, 71, 0, 73
In06, Run: 048, F, 72, 0, 71
In06, Run: 049, F, 73, 0, 69
In06, Run: 050, F, 75, 0, 65
In06, Run: 051, F, 67, 0, 81
In06, Run: 052, F, 74, 0, 67
In06, Run: 053, F, 67, 0, 81
In06, Run: 054, F, 70, 0, 75
In06, Run: 055, F, 72, 0, 71
In06, Run: 056, F, 73, 0, 69
In06, Run: 057, F, 71, 0, 73
In06, Run: 058, F, 76, 0, 63
In06, Run: 059, F, 77, 0, 61
In06, Run: 060, F, 70, 0, 75
In06, Run: 061, F, 79, 0, 57
In06, Run: 062, F, 75, 0, 65
In06, Run: 063, F, 69, 0, 77
In06, Run: 064, F, 70, 0, 75
In06, Run: 065, F, 70, 0, 75
In06, Run: 066, F, 71, 0, 73
In06, Run: 067, F, 62, 0, 91
In06, Run: 068, F, 66, 0, 83
In06, Run: 069, F, 72, 0, 71
In06, Run: 070, F, 70, 0, 75
In06, Run: 071, F, 76, 0, 63
In06, Run: 072, F, 76, 0, 63
In06, Run: 073, F, 75, 0, 65
In06, Run: 074, F, 68, 0, 79
In06, Run: 075, F, 76, 0, 63
In06, Run: 076, F, 75, 0, 65
In06, Run: 077, F, 69, 0, 77
In06, Run: 078, F, 72, 0, 71
In06, Run: 079, F, 69, 0, 77
In06, Run: 080, F, 74, 0, 67
In06, Run: 081, F, 71, 0, 73
In06, Run: 082, F, 71, 0, 73
In06, Run: 083, F, 75, 0, 65
In06, Run: 084, F, 71, 0, 73
In06, Run: 085, F, 75, 0, 65
In06, Run: 086, F, 75, 0, 65
In06, Run: 087, F, 74, 0, 67
In06, Run: 088, F, 73, 0, 69
In06, Run: 089, F, 69, 0, 77
In06, Run: 090, F, 67, 0, 81
In06, Run: 091, F, 78, 0, 59
In06, Run: 092, F, 73, 0, 69
In06, Run: 093, F, 71, 0, 73
In06, Run: 094, F, 76, 0, 63
In06, Run: 095, F, 72, 0, 71
In06, Run: 096, F, 76, 0, 63
In06, Run: 097, F, 77, 0, 61
In06, Run: 098, F, 70, 0, 75
In06, Run: 099, F, 70, 0, 75
In06, Run: 100, F, 69, 0, 77
In07, Run: 001, F, 14, 0, 0
In07, Run: 002, F, 14, 0, 0
In07, Run: 003, F, 14, 0, 0
In07, Run: 004, F, 14, 0, 0
In07, Run: 005, F, 14, 0, 0
In07, Run: 006, F, 14, 0, 0
In07, Run: 007, F, 14, 0, 0
In07, Run: 008, F, 14, 0, 0
In07, Run: 009, F, 14, 0, 0
In07, Run: 010, F, 14, 0, 0
In07, Run: 011, F, 14, 0, 0
In07, Run: 012, F, 14, 0, 0
In07, Run: 013, F, 14, 0, 0
In07, Run: 014, F, 14, 0, 0
In07, Run: 015, F, 14, 0, 0
In07, Run: 016, F, 14, 0, 0
In07, Run: 017, F, 14, 0, 0
In07, Run: 018, F, 14, 0, 0
In07, Run: 019, F, 14, 0, 0
In07, Run: 020, F, 14, 0, 0
In07, Run: 021, F, 14, 0, 0
In07, Run: 022, F, 14, 0, 0
In07, Run: 023, F, 14, 0, 0
In07, Run: 024, F, 14, 0, 0
In07, Run: 025, F, 14, 0, 0
In07, Run: 026, F, 14, 0, 0
In07, Run: 027, F, 14, 0, 0
In07, Run: 028, F, 14, 0, 0
In07, Run: 029, F, 14, 0, 0
In07, Run: 030, F, 14, 0, 0
In07, Run: 031, F, 14, 0, 0
In07, Run: 032, F, 14, 0, 0
In07, Run: 033, F, 14, 0, 0
In07, Run: 034, F, 14, 0, 0
In07, Run: 035, F, 14, 0, 0
In07, Run: 036, F, 14, 0, 0
In07, Run: 037, F, 14, 0, 0
In07, Run: 038, F, 14, 0, 0
In07, Run: 039, F, 14, 0, 0
In07, Run: 040, F, 14, 0, 0
In07, Run: 041, F, 14, 0, 0
In07, Run: 042, F, 14, 0, 0
In07, Run: 043, F, 14, 0, 0
In07, Run: 044, F, 14, 0, 0
In07, Run: 045, F, 14, 0, 0
In07, Run: 046, F, 14, 0, 0
In07, Run: 047, F, 14, 0, 0
In07, Run: 048, F, 14, 0, 0
In07, Run: 049, F, 14, 0, 0
In07, Run: 050, F, 14, 0, 0
In07, Run: 051, F, 14, 0, 0
In07, Run: 052, F, 14, 0, 0
In07, Run: 053, F, 14, 0, 0
In07, Run: 054, F, 14, 0, 0
In07, Run: 055, F, 14, 0, 0
In07, Run: 056, F, 14, 0, 0
In07, Run: 057, F, 14, 0, 0
In07, Run: 058, F, 14, 0, 0
In07, Run: 059, F, 14, 0, 0
In07, Run: 060, F, 14, 0, 0
In07, Run: 061, F, 14, 0, 0
In07, Run: 062, F, 14, 0, 0
In07, Run: 063, F, 14, 0, 0
In07, Run: 064, F, 14, 0, 0
In07, Run: 065, F, 14, 0, 0
In07, Run: 066, F, 14, 0, 0
In07, Run: 067, F, 14, 0, 0
In07, Run: 068, F, 14, 0, 0
In07, Run: 069, F, 14, 0, 0
In07, Run: 070, F, 14, 0, 0
In07, Run: 071, F, 14, 0, 0
In07, Run: 072, F, 14, 0, 0
In07, Run: 073, F, 14, 0, 0
In07, Run: 074, F, 14, 0, 0
In07, Run: 075, F, 14, 0, 0
In07, Run: 076, F, 14, 0, 0
In07, Run: 077, F, 14, 0, 0
In07, Run: 078, F, 14, 0, 0
In07, Run: 079, F, 14, 0, 0
In07, Run: 080, F, 14, 0, 0
In07, Run: 081, F, 14, 0, 0
In07, Run: 082, F, 14, 0, 0
In07, Run: 083, F, 14, 0, 0
In07, Run: 084, F, 14, 0, 0
In07, Run: 085, F, 14, 0, 0
In07, Run: 086, F, 14, 0, 0
In07, Run: 087, F, 14, 0, 0
In07, Run: 088, F, 14, 0, 0
In07, Run: 089, F, 14, 0, 0
In07, Run: 090, F, 14, 0, 0
In07, Run: 091, F, 14, 0, 0
In07, Run: 092, F, 14, 0, 0
In07, Run: 093, F, 14, 0, 0
In07, Run: 094, F, 14, 0, 0
In07, Run: 095, F, 14, 0, 0
In07, Run: 096, F, 14, 0, 0
In07, Run: 097, F, 14, 0, 0
