Input Number, Run_Number, Result@ 1000, A, B, H, C, L4, L1, L5, Y, T1, T2, T3, T4, T5, T6, R, U, L2, D, L3
INVAR-1, Run: 060, F, 0, 10, 0, 0, 0, 0, 0, 22, 3, 5, 3, 2, 1, 1, 1, 6, 0, 35, 0
INVAR-1, Run: 061, F, 0, 10, 0, 0, 0, 0, 0, 34, 1, 4, 2, 1, 2, 2, 1, 6, 0, 38, 0
INVAR-1, Run: 062, F, 0, 0, 0, 10, 0, 0, 0, 48, 4, 0, 2, 0, 0, 1, 1, 6, 0, 43, 0
INVAR-1, Run: 063, F, 0, 10, 0, 0, 0, 0, 0, 24, 3, 1, 4, 0, 1, 2, 1, 6, 0, 39, 0
INVAR-1, Run: 064, F, 0, 10, 0, 0, 0, 0, 0, 20, 2, 3, 0, 3, 2, 3, 1, 6, 0, 37, 0
INVAR-1, Run: 065, F, 0, 0, 0, 10, 0, 0, 0, 30, 2, 1, 2, 0, 3, 1, 1, 6, 0, 41, 0
INVAR-1, Run: 066, F, 0, 10, 0, 0, 0, 0, 0, 15, 4, 6, 5, 2, 2, 3, 1, 6, 0, 28, 0
INVAR-1, Run: 067, F, 0, 10, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 068, F, 0, 0, 0, 10, 0, 0, 0, 41, 2, 1, 0, 2, 1, 0, 1, 6, 0, 44, 0
INVAR-1, Run: 069, F, 0, 10, 0, 0, 0, 0, 0, 13, 6, 5, 2, 3, 6, 3, 1, 6, 0, 25, 0
INVAR-1, Run: 070, F, 0, 10, 0, 0, 0, 0, 0, 30, 3, 1, 0, 0, 1, 3, 1, 6, 0, 42, 0
INVAR-1, Run: 071, F, 0, 10, 0, 0, 0, 0, 0, 9, 3, 5, 4, 5, 0, 3, 1, 6, 0, 30, 0
INVAR-1, Run: 072, P, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 1, 1, 1, 0, 1, 6, 0, 47, 0
INVAR-1, Run: 073, F, 0, 10, 0, 0, 0, 0, 0, 30, 2, 0, 5, 1, 1, 0, 1, 6, 0, 41, 0
INVAR-1, Run: 074, F, 0, 0, 0, 10, 0, 0, 0, 9, 6, 6, 6, 4, 3, 3, 1, 6, 0, 22, 0
INVAR-1, Run: 075, F, 0, 0, 0, 10, 0, 0, 0, 2, 17, 12, 7, 2, 5, 3, 1, 6, 0, 4, 0
INVAR-1, Run: 076, F, 0, 10, 0, 0, 0, 0, 0, 36, 2, 1, 1, 0, 2, 1, 1, 6, 0, 43, 0
INVAR-1, Run: 077, F, 0, 10, 0, 0, 0, 0, 0, 34, 2, 3, 3, 0, 1, 0, 1, 6, 0, 41, 0
INVAR-1, Run: 078, F, 0, 10, 0, 0, 0, 0, 0, 9, 3, 5, 2, 2, 5, 2, 1, 6, 0, 31, 0
INVAR-1, Run: 079, F, 0, 10, 0, 0, 0, 0, 0, 16, 3, 6, 2, 3, 0, 3, 1, 6, 0, 33, 0
INVAR-1, Run: 080, F, 0, 10, 0, 0, 0, 0, 0, 29, 3, 0, 0, 2, 0, 3, 1, 6, 0, 42, 0
INVAR-1, Run: 081, F, 0, 10, 0, 0, 0, 0, 0, 11, 5, 3, 6, 3, 3, 0, 1, 6, 0, 30, 0
INVAR-1, Run: 082, F, 0, 10, 0, 0, 0, 0, 0, 12, 7, 3, 6, 1, 1, 1, 1, 6, 0, 31, 0
INVAR-1, Run: 083, P, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 2, 0, 0, 0, 1, 6, 0, 48, 0
INVAR-1, Run: 084, F, 0, 10, 0, 0, 0, 0, 0, 19, 1, 2, 1, 6, 2, 5, 1, 6, 0, 33, 0
INVAR-1, Run: 085, F, 0, 10, 0, 0, 0, 0, 0, 2, 22, 7, 7, 5, 1, 4, 1, 6, 0, 4, 0
INVAR-1, Run: 086, F, 0, 10, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 087, F, 0, 10, 0, 0, 0, 0, 0, 4, 11, 5, 7, 3, 5, 3, 1, 6, 0, 16, 0
INVAR-1, Run: 088, F, 0, 10, 0, 0, 0, 0, 0, 10, 3, 1, 6, 7, 2, 4, 1, 6, 0, 27, 0
INVAR-1, Run: 089, F, 0, 10, 0, 0, 0, 0, 0, 18, 5, 2, 1, 3, 4, 1, 1, 6, 0, 34, 0
INVAR-1, Run: 090, F, 0, 10, 0, 0, 0, 0, 0, 8, 5, 5, 3, 1, 4, 2, 1, 6, 0, 30, 0
INVAR-1, Run: 091, F, 0, 0, 0, 10, 0, 0, 0, 5, 6, 12, 2, 5, 4, 3, 1, 6, 0, 18, 0
INVAR-1, Run: 092, F, 0, 0, 0, 10, 0, 0, 0, 9, 6, 5, 3, 4, 5, 3, 1, 6, 0, 24, 0
INVAR-1, Run: 093, F, 0, 10, 0, 0, 0, 0, 0, 22, 4, 3, 1, 3, 1, 1, 1, 6, 0, 37, 0
INVAR-1, Run: 094, F, 0, 10, 0, 0, 0, 0, 0, 8, 6, 7, 3, 4, 4, 0, 1, 6, 0, 26, 0
INVAR-1, Run: 095, F, 0, 10, 0, 0, 0, 0, 0, 21, 2, 4, 2, 2, 1, 1, 1, 6, 0, 38, 0
INVAR-1, Run: 096, F, 0, 10, 0, 0, 0, 0, 0, 20, 2, 4, 0, 3, 1, 0, 1, 6, 0, 40, 0
INVAR-1, Run: 097, F, 0, 10, 0, 0, 0, 0, 0, 14, 2, 3, 0, 3, 2, 4, 1, 6, 0, 36, 0
INVAR-1, Run: 098, F, 0, 10, 0, 0, 0, 0, 0, 38, 1, 1, 0, 0, 2, 0, 1, 6, 0, 46, 0
INVAR-1, Run: 099, F, 0, 10, 0, 0, 0, 0, 0, 25, 2, 3, 1, 5, 2, 1, 1, 6, 0, 36, 0
INVAR-1, Run: 100, F, 0, 10, 0, 0, 0, 0, 0, 20, 1, 2, 4, 1, 1, 2, 1, 6, 0, 39, 0
INVAR-2, Run: 001, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 002, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 003, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 004, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 005, F, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 006, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 007, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 008, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 009, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 010, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 011, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 012, F, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 013, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 014, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 015, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 016, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 017, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 018, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 019, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 020, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 021, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 022, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 023, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 024, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 025, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 026, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 027, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 028, F, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 029, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 030, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 031, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 032, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 033, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 034, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 035, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 036, F, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 037, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 038, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 039, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 040, F, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 041, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 042, F, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 043, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 044, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 045, F, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 046, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 047, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 048, F, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 049, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 050, F, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 051, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 052, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 053, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 054, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 055, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 056, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 057, F, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 058, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 059, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 060, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 061, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 062, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 063, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 064, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 065, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 066, F, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 067, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 068, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 069, F, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 070, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 071, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 072, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 073, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 074, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 075, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 076, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 077, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 078, F, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 079, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 080, F, 100, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 081, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 082, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 083, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 084, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 085, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 086, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 087, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 088, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 089, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 090, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 091, F, 0, 100, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 092, F, 0, 0, 0, 100, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
