Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B
INVAR-1, Run: 065, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 80, 26
INVAR-1, Run: 066, F, 0, 0, 0, 0, 9, 5, 0, 0, 1, 88, 34
INVAR-1, Run: 067, F, 0, 0, 0, 0, 1, 1, 8, 11, 0, 69, 26
INVAR-1, Run: 068, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 88, 34
INVAR-1, Run: 069, F, 0, 0, 0, 0, 2, 0, 7, 1, 0, 87, 34
INVAR-1, Run: 070, F, 0, 0, 0, 0, 2, 2, 7, 4, 0, 76, 26
INVAR-1, Run: 071, F, 0, 0, 0, 0, 9, 7, 0, 0, 1, 84, 30
INVAR-1, Run: 072, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 88, 34
INVAR-1, Run: 073, F, 0, 0, 0, 0, 9, 3, 0, 0, 1, 80, 26
INVAR-1, Run: 074, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 84, 30
INVAR-1, Run: 075, F, 0, 0, 0, 0, 9, 6, 0, 0, 1, 80, 26
INVAR-1, Run: 076, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 96, 42
INVAR-1, Run: 077, F, 0, 0, 0, 0, 9, 4, 0, 0, 1, 92, 38
INVAR-1, Run: 078, F, 0, 0, 0, 0, 9, 3, 0, 0, 1, 80, 26
INVAR-1, Run: 079, F, 0, 0, 0, 0, 9, 6, 0, 0, 1, 80, 26
INVAR-1, Run: 080, F, 0, 0, 0, 0, 9, 8, 0, 0, 1, 92, 38
INVAR-1, Run: 081, F, 0, 0, 0, 0, 9, 7, 0, 0, 1, 84, 30
INVAR-1, Run: 082, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 84, 30
INVAR-1, Run: 083, F, 0, 0, 0, 0, 9, 6, 0, 0, 1, 84, 30
INVAR-1, Run: 084, F, 0, 0, 0, 0, 9, 7, 0, 0, 1, 88, 34
INVAR-1, Run: 085, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 80, 26
INVAR-1, Run: 086, P, 0, 0, 0, 0, 0, 0, 9, 0, 0, 88, 34
INVAR-1, Run: 087, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 76, 22
INVAR-1, Run: 088, F, 0, 0, 0, 0, 1, 0, 8, 5, 0, 83, 34
INVAR-1, Run: 089, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 84, 30
INVAR-1, Run: 090, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 84, 30
INVAR-1, Run: 091, F, 0, 0, 0, 0, 9, 5, 0, 0, 1, 92, 38
INVAR-1, Run: 092, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 88, 34
INVAR-1, Run: 093, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 80, 26
INVAR-1, Run: 094, P, 0, 0, 0, 0, 0, 0, 9, 0, 0, 76, 22
INVAR-1, Run: 095, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 92, 38
INVAR-1, Run: 096, F, 0, 0, 0, 0, 9, 6, 0, 0, 1, 80, 26
INVAR-1, Run: 097, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 84, 30
INVAR-1, Run: 098, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 88, 34
INVAR-1, Run: 099, P, 0, 0, 0, 0, 9, 9, 0, 0, 1, 80, 26
INVAR-1, Run: 100, F, 0, 0, 0, 0, 0, 0, 9, 2, 0, 82, 30
INVAR-10, Run: 001, F, 0, 0, 0, 0, 100, 29, 0, 0, 1, 904, 304
INVAR-10, Run: 002, F, 0, 0, 0, 0, 100, 28, 0, 0, 1, 908, 308
INVAR-10, Run: 003, F, 0, 0, 0, 0, 100, 54, 0, 0, 1, 900, 300
INVAR-10, Run: 004, F, 0, 0, 0, 0, 100, 47, 0, 0, 1, 908, 308
INVAR-10, Run: 005, F, 0, 0, 0, 0, 100, 71, 0, 0, 1, 908, 308
INVAR-10, Run: 006, F, 0, 0, 0, 0, 100, 37, 0, 0, 1, 920, 320
INVAR-10, Run: 007, F, 0, 0, 0, 0, 100, 60, 0, 0, 1, 916, 316
INVAR-10, Run: 008, F, 0, 0, 0, 0, 100, 28, 0, 0, 1, 920, 320
INVAR-10, Run: 009, F, 0, 0, 0, 0, 21, 0, 79, 30, 0, 882, 312
INVAR-10, Run: 010, F, 0, 0, 0, 0, 100, 23, 0, 0, 1, 916, 316
INVAR-10, Run: 011, F, 0, 0, 0, 0, 25, 0, 75, 28, 0, 872, 300
INVAR-10, Run: 012, F, 0, 0, 0, 0, 100, 49, 0, 0, 1, 912, 312
INVAR-10, Run: 013, F, 0, 0, 0, 0, 100, 21, 0, 0, 1, 912, 312
INVAR-10, Run: 014, F, 0, 0, 0, 0, 100, 64, 0, 0, 1, 916, 316
INVAR-10, Run: 015, F, 0, 0, 0, 0, 100, 35, 0, 0, 1, 924, 324
INVAR-10, Run: 016, F, 0, 0, 0, 0, 100, 67, 0, 0, 1, 920, 320
INVAR-10, Run: 017, F, 0, 0, 0, 0, 100, 62, 0, 0, 1, 924, 324
INVAR-10, Run: 018, F, 0, 0, 0, 0, 100, 66, 0, 0, 1, 916, 316
INVAR-10, Run: 019, F, 0, 0, 0, 0, 100, 57, 0, 0, 1, 920, 320
INVAR-10, Run: 020, F, 0, 0, 0, 0, 100, 69, 0, 0, 1, 908, 308
INVAR-10, Run: 021, F, 0, 0, 0, 0, 100, 38, 0, 0, 1, 908, 308
INVAR-10, Run: 022, F, 0, 0, 0, 0, 100, 45, 0, 0, 1, 904, 304
INVAR-10, Run: 023, F, 0, 0, 0, 0, 100, 48, 0, 0, 1, 916, 316
INVAR-10, Run: 024, F, 0, 0, 0, 0, 100, 39, 0, 0, 1, 912, 312
INVAR-10, Run: 025, F, 0, 0, 0, 0, 100, 30, 0, 0, 1, 904, 304
INVAR-10, Run: 026, F, 0, 0, 0, 0, 100, 54, 0, 0, 1, 912, 312
INVAR-10, Run: 027, F, 0, 0, 0, 0, 100, 69, 0, 0, 1, 932, 332
INVAR-10, Run: 028, F, 0, 0, 0, 0, 100, 50, 0, 0, 1, 924, 324
INVAR-10, Run: 029, F, 0, 0, 0, 0, 100, 67, 0, 0, 1, 900, 300
INVAR-10, Run: 030, F, 0, 0, 0, 0, 100, 48, 0, 0, 1, 928, 328
INVAR-10, Run: 031, F, 0, 0, 0, 0, 100, 52, 0, 0, 1, 912, 312
INVAR-10, Run: 032, F, 0, 0, 0, 0, 100, 38, 0, 0, 1, 932, 332
INVAR-10, Run: 033, F, 0, 0, 0, 0, 100, 49, 0, 0, 1, 904, 304
INVAR-10, Run: 034, F, 0, 0, 0, 0, 100, 50, 0, 0, 1, 912, 312
INVAR-10, Run: 035, F, 0, 0, 0, 0, 100, 31, 0, 0, 1, 900, 300
INVAR-10, Run: 036, F, 0, 0, 0, 0, 100, 54, 0, 0, 1, 904, 304
INVAR-10, Run: 037, F, 0, 0, 0, 0, 100, 42, 0, 0, 1, 944, 344
INVAR-10, Run: 038, F, 0, 0, 0, 0, 100, 33, 0, 0, 1, 912, 312
INVAR-10, Run: 039, F, 0, 0, 0, 0, 100, 36, 0, 0, 1, 900, 300
INVAR-10, Run: 040, F, 0, 0, 0, 0, 100, 33, 0, 0, 1, 904, 304
INVAR-10, Run: 041, F, 0, 0, 0, 0, 100, 50, 0, 0, 1, 924, 324
INVAR-10, Run: 042, F, 0, 0, 0, 0, 100, 55, 0, 0, 1, 904, 304
INVAR-10, Run: 043, F, 0, 0, 0, 0, 100, 58, 0, 0, 1, 912, 312
INVAR-10, Run: 044, F, 0, 0, 0, 0, 100, 68, 0, 0, 1, 928, 328
INVAR-10, Run: 045, F, 0, 0, 0, 0, 100, 40, 0, 0, 1, 896, 296
INVAR-10, Run: 046, F, 0, 0, 0, 0, 100, 40, 0, 0, 1, 908, 308
INVAR-10, Run: 047, F, 0, 0, 0, 0, 100, 60, 0, 0, 1, 916, 316
INVAR-10, Run: 048, F, 0, 0, 0, 0, 100, 30, 0, 0, 1, 908, 308
INVAR-10, Run: 049, F, 0, 0, 0, 0, 100, 51, 0, 0, 1, 876, 276
INVAR-10, Run: 050, F, 0, 0, 0, 0, 100, 36, 0, 0, 1, 900, 300
INVAR-10, Run: 051, F, 0, 0, 0, 0, 100, 54, 0, 0, 1, 876, 276
INVAR-10, Run: 052, F, 0, 0, 0, 0, 100, 32, 0, 0, 1, 932, 332
INVAR-10, Run: 053, F, 0, 0, 0, 0, 100, 53, 0, 0, 1, 912, 312
INVAR-10, Run: 054, F, 0, 0, 0, 0, 100, 60, 0, 0, 1, 920, 320
INVAR-10, Run: 055, F, 0, 0, 0, 0, 100, 51, 0, 0, 1, 900, 300
INVAR-10, Run: 056, F, 0, 0, 0, 0, 100, 68, 0, 0, 1, 920, 320
INVAR-10, Run: 057, F, 0, 0, 0, 0, 100, 40, 0, 0, 1, 944, 344
INVAR-10, Run: 058, F, 0, 0, 0, 0, 100, 44, 0, 0, 1, 928, 328
INVAR-10, Run: 059, F, 0, 0, 0, 0, 100, 63, 0, 0, 1, 912, 312
INVAR-10, Run: 060, F, 0, 0, 0, 0, 100, 39, 0, 0, 1, 924, 324
INVAR-10, Run: 061, F, 0, 0, 0, 0, 100, 49, 0, 0, 1, 888, 288
INVAR-10, Run: 062, F, 0, 0, 0, 0, 100, 46, 0, 0, 1, 912, 312
INVAR-10, Run: 063, F, 0, 0, 0, 0, 100, 72, 0, 0, 1, 912, 312
INVAR-10, Run: 064, F, 0, 0, 0, 0, 100, 44, 0, 0, 1, 904, 304
INVAR-10, Run: 065, F, 0, 0, 0, 0, 100, 32, 0, 0, 1, 892, 292
INVAR-10, Run: 066, F, 0, 0, 0, 0, 100, 31, 0, 0, 1, 932, 332
INVAR-10, Run: 067, F, 0, 0, 0, 0, 100, 37, 0, 0, 1, 920, 320
INVAR-10, Run: 068, F, 0, 0, 0, 0, 100, 52, 0, 0, 1, 904, 304
INVAR-10, Run: 069, F, 0, 0, 0, 0, 100, 32, 0, 0, 1, 928, 328
INVAR-10, Run: 070, F, 0, 0, 0, 0, 100, 57, 0, 0, 1, 928, 328
INVAR-10, Run: 071, F, 0, 0, 0, 0, 100, 49, 0, 0, 1, 932, 332
INVAR-10, Run: 072, F, 0, 0, 0, 0, 100, 45, 0, 0, 1, 912, 312
INVAR-10, Run: 073, F, 0, 0, 0, 0, 100, 50, 0, 0, 1, 904, 304
INVAR-10, Run: 074, F, 0, 0, 0, 0, 100, 51, 0, 0, 1, 924, 324
INVAR-10, Run: 075, F, 0, 0, 0, 0, 100, 49, 0, 0, 1, 900, 300
INVAR-10, Run: 076, F, 0, 0, 0, 0, 100, 54, 0, 0, 1, 920, 320
INVAR-10, Run: 077, F, 0, 0, 0, 0, 100, 39, 0, 0, 1, 904, 304
INVAR-10, Run: 078, F, 0, 0, 0, 0, 100, 57, 0, 0, 1, 932, 332
INVAR-10, Run: 079, F, 0, 0, 0, 0, 100, 44, 0, 0, 1, 920, 320
INVAR-10, Run: 080, F, 0, 0, 0, 0, 100, 43, 0, 0, 1, 912, 312
INVAR-10, Run: 081, F, 0, 0, 0, 0, 100, 53, 0, 0, 1, 916, 316
INVAR-10, Run: 082, F, 0, 0, 0, 0, 100, 33, 0, 0, 1, 888, 288
INVAR-10, Run: 083, F, 0, 0, 0, 0, 100, 49, 0, 0, 1, 900, 300
INVAR-10, Run: 084, F, 0, 0, 0, 0, 100, 44, 0, 0, 1, 944, 344
INVAR-10, Run: 085, F, 0, 0, 0, 0, 100, 3, 0, 0, 1, 888, 288
INVAR-10, Run: 086, F, 0, 0, 0, 0, 100, 60, 0, 0, 1, 916, 316
INVAR-10, Run: 087, F, 0, 0, 0, 0, 100, 36, 0, 0, 1, 912, 312
INVAR-10, Run: 088, F, 0, 0, 0, 0, 100, 59, 0, 0, 1, 928, 328
INVAR-10, Run: 089, F, 0, 0, 0, 0, 100, 34, 0, 0, 1, 920, 320
INVAR-10, Run: 090, F, 0, 0, 0, 0, 100, 60, 0, 0, 1, 908, 308
INVAR-10, Run: 091, F, 0, 0, 0, 0, 100, 55, 0, 0, 1, 912, 312
INVAR-10, Run: 092, F, 0, 0, 0, 0, 100, 33, 0, 0, 1, 920, 320
INVAR-10, Run: 093, F, 0, 0, 0, 0, 100, 9, 0, 0, 1, 908, 308
INVAR-10, Run: 094, F, 0, 0, 0, 0, 100, 35, 0, 0, 1, 900, 300
INVAR-10, Run: 095, F, 0, 0, 0, 0, 100, 47, 0, 0, 1, 916, 316
INVAR-10, Run: 096, F, 0, 0, 0, 0, 100, 66, 0, 0, 1, 904, 304
INVAR-10, Run: 097, F, 0, 0, 0, 0, 100, 35, 0, 0, 1, 924, 324
INVAR-10, Run: 098, F, 0, 0, 0, 0, 100, 27, 0, 0, 1, 896, 296
INVAR-10, Run: 099, F, 0, 0, 0, 0, 17, 0, 83, 32, 0, 856, 288
INVAR-10, Run: 100, F, 0, 0, 0, 0, 100, 60, 0, 0, 1, 912, 312
INVAR-2, Run: 001, F, 0, 0, 0, 0, 28, 23, 0, 0, 1, 248, 80
INVAR-2, Run: 002, F, 0, 0, 0, 0, 1, 0, 27, 11, 0, 233, 76
INVAR-2, Run: 003, F, 0, 0, 0, 0, 28, 21, 0, 0, 1, 264, 96
INVAR-2, Run: 004, F, 0, 0, 0, 0, 12, 0, 16, 4, 0, 256, 92
INVAR-2, Run: 005, F, 0, 0, 0, 0, 28, 24, 0, 0, 1, 248, 80
INVAR-2, Run: 006, F, 0, 0, 0, 0, 28, 22, 0, 0, 1, 260, 92
INVAR-2, Run: 007, F, 0, 0, 0, 0, 28, 16, 0, 0, 1, 256, 88
INVAR-2, Run: 008, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 260, 92
INVAR-2, Run: 009, F, 0, 0, 0, 0, 28, 7, 0, 0, 1, 236, 68
INVAR-2, Run: 010, F, 0, 0, 0, 0, 5, 0, 23, 25, 0, 223, 80
INVAR-2, Run: 011, F, 0, 0, 0, 0, 28, 7, 0, 0, 1, 248, 80
INVAR-2, Run: 012, F, 0, 0, 0, 0, 28, 14, 0, 0, 1, 260, 92
INVAR-2, Run: 013, F, 0, 0, 0, 0, 28, 9, 0, 0, 1, 252, 84
INVAR-2, Run: 014, F, 0, 0, 0, 0, 28, 18, 0, 0, 1, 272, 104
INVAR-2, Run: 015, F, 0, 0, 0, 0, 28, 0, 0, 2, 1, 246, 80
INVAR-2, Run: 016, F, 0, 0, 0, 0, 3, 1, 25, 13, 0, 239, 84
INVAR-2, Run: 017, F, 0, 0, 0, 0, 28, 3, 0, 0, 1, 248, 80
INVAR-2, Run: 018, F, 0, 0, 0, 0, 28, 8, 0, 0, 1, 244, 76
INVAR-2, Run: 019, F, 0, 0, 0, 0, 28, 15, 0, 0, 1, 252, 84
INVAR-2, Run: 020, F, 0, 0, 0, 0, 28, 4, 0, 0, 1, 256, 88
INVAR-2, Run: 021, F, 0, 0, 0, 0, 28, 24, 0, 0, 1, 260, 92
INVAR-2, Run: 022, F, 0, 0, 0, 0, 28, 14, 0, 0, 1, 252, 84
INVAR-2, Run: 023, F, 0, 0, 0, 0, 28, 7, 0, 0, 1, 268, 100
INVAR-2, Run: 024, F, 0, 0, 0, 0, 28, 8, 0, 0, 1, 248, 80
INVAR-2, Run: 025, F, 0, 0, 0, 0, 28, 12, 0, 0, 1, 248, 80
INVAR-2, Run: 026, F, 0, 0, 0, 0, 28, 10, 0, 0, 1, 264, 96
INVAR-2, Run: 027, F, 0, 0, 0, 0, 28, 11, 0, 0, 1, 256, 88
INVAR-2, Run: 028, F, 0, 0, 0, 0, 28, 16, 0, 0, 1, 252, 84
INVAR-2, Run: 029, F, 0, 0, 0, 0, 28, 23, 0, 0, 1, 244, 76
INVAR-2, Run: 030, F, 0, 0, 0, 0, 28, 11, 0, 0, 1, 260, 92
INVAR-2, Run: 031, F, 0, 0, 0, 0, 28, 23, 0, 0, 1, 256, 88
INVAR-2, Run: 032, F, 0, 0, 0, 0, 28, 19, 0, 0, 1, 264, 96
INVAR-2, Run: 033, F, 0, 0, 0, 0, 28, 8, 0, 0, 1, 256, 88
INVAR-2, Run: 034, F, 0, 0, 0, 0, 2, 0, 26, 17, 0, 235, 84
INVAR-2, Run: 035, F, 0, 0, 0, 0, 28, 16, 0, 0, 1, 248, 80
INVAR-2, Run: 036, F, 0, 0, 0, 0, 28, 19, 0, 0, 1, 264, 96
INVAR-2, Run: 037, F, 0, 0, 0, 0, 28, 13, 0, 0, 1, 248, 80
INVAR-2, Run: 038, F, 0, 0, 0, 0, 28, 12, 0, 0, 1, 252, 84
INVAR-2, Run: 039, F, 0, 0, 0, 0, 28, 19, 0, 0, 1, 256, 88
INVAR-2, Run: 040, F, 0, 0, 0, 0, 28, 15, 0, 0, 1, 256, 88
INVAR-2, Run: 041, F, 0, 0, 0, 0, 28, 18, 0, 0, 1, 264, 96
INVAR-2, Run: 042, F, 0, 0, 0, 0, 28, 8, 0, 0, 1, 260, 92
INVAR-2, Run: 043, F, 0, 0, 0, 0, 28, 15, 0, 0, 1, 264, 96
INVAR-2, Run: 044, F, 0, 0, 0, 0, 28, 0, 0, 1, 1, 247, 80
INVAR-2, Run: 045, F, 0, 0, 0, 0, 28, 14, 0, 0, 1, 256, 88
INVAR-2, Run: 046, F, 0, 0, 0, 0, 28, 11, 0, 0, 1, 256, 88
INVAR-2, Run: 047, F, 0, 0, 0, 0, 28, 9, 0, 0, 1, 256, 88
INVAR-2, Run: 048, F, 0, 0, 0, 0, 28, 16, 0, 0, 1, 256, 88
INVAR-2, Run: 049, F, 0, 0, 0, 0, 28, 12, 0, 0, 1, 256, 88
INVAR-2, Run: 050, F, 0, 0, 0, 0, 28, 15, 0, 0, 1, 268, 100
INVAR-2, Run: 051, F, 0, 0, 0, 0, 28, 16, 0, 0, 1, 260, 92
INVAR-2, Run: 052, F, 0, 0, 0, 0, 28, 24, 0, 0, 1, 256, 88
INVAR-2, Run: 053, F, 0, 0, 0, 0, 5, 0, 23, 8, 0, 248, 88
INVAR-2, Run: 054, F, 0, 0, 0, 0, 28, 17, 0, 0, 1, 260, 92
INVAR-2, Run: 055, F, 0, 0, 0, 0, 28, 16, 0, 0, 1, 248, 80
INVAR-2, Run: 056, F, 0, 0, 0, 0, 28, 16, 0, 0, 1, 256, 88
INVAR-2, Run: 057, F, 0, 0, 0, 0, 28, 11, 0, 0, 1, 264, 96
INVAR-2, Run: 058, F, 0, 0, 0, 0, 28, 8, 0, 0, 1, 264, 96
INVAR-2, Run: 059, F, 0, 0, 0, 0, 28, 5, 0, 0, 1, 256, 88
INVAR-2, Run: 060, F, 0, 0, 0, 0, 28, 9, 0, 0, 1, 248, 80
INVAR-2, Run: 061, F, 0, 0, 0, 0, 28, 11, 0, 0, 1, 260, 92
INVAR-2, Run: 062, F, 0, 0, 0, 0, 1, 0, 27, 16, 0, 248, 96
INVAR-2, Run: 063, F, 0, 0, 0, 0, 28, 15, 0, 0, 1, 260, 92
INVAR-2, Run: 064, F, 0, 0, 0, 0, 28, 8, 0, 0, 1, 256, 88
INVAR-2, Run: 065, F, 0, 0, 0, 0, 28, 18, 0, 0, 1, 248, 80
INVAR-2, Run: 066, F, 0, 0, 0, 0, 28, 11, 0, 0, 1, 268, 100
INVAR-2, Run: 067, F, 0, 0, 0, 0, 28, 25, 0, 0, 1, 260, 92
INVAR-2, Run: 068, F, 0, 0, 0, 0, 28, 22, 0, 0, 1, 256, 88
INVAR-2, Run: 069, F, 0, 0, 0, 0, 28, 15, 0, 0, 1, 264, 96
INVAR-2, Run: 070, F, 0, 0, 0, 0, 28, 19, 0, 0, 1, 260, 92
INVAR-2, Run: 071, F, 0, 0, 0, 0, 28, 10, 0, 0, 1, 260, 92
INVAR-2, Run: 072, F, 0, 0, 0, 0, 28, 11, 0, 0, 1, 256, 88
INVAR-2, Run: 073, F, 0, 0, 0, 0, 28, 15, 0, 0, 1, 256, 88
INVAR-2, Run: 074, F, 0, 0, 0, 0, 28, 16, 0, 0, 1, 264, 96
INVAR-2, Run: 075, F, 0, 0, 0, 0, 28, 20, 0, 0, 1, 244, 76
INVAR-2, Run: 076, F, 0, 0, 0, 0, 3, 3, 25, 7, 0, 253, 92
INVAR-2, Run: 077, F, 0, 0, 0, 0, 28, 3, 0, 0, 1, 268, 100
INVAR-2, Run: 078, F, 0, 0, 0, 0, 28, 8, 0, 0, 1, 256, 88
INVAR-2, Run: 079, F, 0, 0, 0, 0, 28, 10, 0, 0, 1, 260, 92
INVAR-2, Run: 080, F, 0, 0, 0, 0, 28, 10, 0, 0, 1, 264, 96
INVAR-2, Run: 081, F, 0, 0, 0, 0, 6, 0, 22, 8, 0, 232, 72
INVAR-2, Run: 082, F, 0, 0, 0, 0, 28, 23, 0, 0, 1, 260, 92
INVAR-2, Run: 083, F, 0, 0, 0, 0, 28, 22, 0, 0, 1, 252, 84
INVAR-2, Run: 084, F, 0, 0, 0, 0, 28, 17, 0, 0, 1, 256, 88
INVAR-2, Run: 085, F, 0, 0, 0, 0, 28, 20, 0, 0, 1, 272, 104
INVAR-2, Run: 086, F, 0, 0, 0, 0, 28, 12, 0, 0, 1, 260, 92
INVAR-2, Run: 087, F, 0, 0, 0, 0, 28, 15, 0, 0, 1, 252, 84
INVAR-2, Run: 088, F, 0, 0, 0, 0, 28, 0, 0, 3, 1, 245, 80
INVAR-2, Run: 089, F, 0, 0, 0, 0, 28, 11, 0, 0, 1, 256, 88
