Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-1, Run: 012, F, 0, 0, 0, 0, 9, 3, 0, 0, 1, 80, 26, 18, 2, 6, 2, 0, 1, 9, 18, 14, 11, 6
INVAR-1, Run: 013, F, 0, 0, 0, 0, 9, 8, 0, 0, 1, 92, 38, 18, 0, 1, 5, 3, 1, 9, 18, 8, 9, 1
INVAR-1, Run: 014, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 80, 26, 18, 0, 0, 2, 1, 0, 9, 18, 14, 9, 0
INVAR-1, Run: 015, F, 0, 0, 0, 0, 9, 5, 0, 0, 1, 76, 22, 18, 1, 4, 1, 0, 0, 9, 18, 16, 10, 4
INVAR-1, Run: 016, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 80, 26, 18, 1, 0, 2, 0, 1, 9, 18, 14, 10, 0
INVAR-1, Run: 017, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 84, 30, 18, 0, 0, 3, 0, 2, 9, 18, 12, 9, 0
INVAR-1, Run: 018, F, 0, 0, 0, 0, 9, 0, 0, 0, 1, 84, 30, 18, 2, 9, 3, 1, 1, 9, 18, 12, 11, 9
INVAR-1, Run: 019, F, 0, 0, 0, 0, 9, 5, 0, 0, 1, 84, 30, 18, 2, 4, 3, 1, 1, 9, 18, 12, 11, 4
INVAR-1, Run: 020, F, 0, 0, 0, 0, 9, 4, 0, 0, 1, 80, 26, 18, 1, 5, 2, 0, 1, 9, 18, 14, 10, 5
INVAR-1, Run: 021, F, 0, 0, 0, 0, 9, 7, 0, 0, 1, 92, 38, 18, 4, 2, 5, 3, 1, 9, 18, 8, 13, 2
INVAR-1, Run: 022, F, 0, 0, 0, 0, 9, 5, 0, 0, 1, 92, 38, 18, 4, 4, 5, 1, 3, 9, 18, 8, 13, 4
INVAR-1, Run: 023, F, 0, 0, 0, 0, 2, 0, 7, 1, 0, 79, 26, 18, 0, 2, 2, 1, 1, 9, 18, 14, 2, 3
INVAR-1, Run: 024, F, 0, 0, 0, 0, 9, 5, 0, 0, 1, 80, 26, 18, 1, 4, 2, 1, 0, 9, 18, 14, 10, 4
INVAR-1, Run: 025, F, 0, 0, 0, 0, 9, 1, 0, 0, 1, 80, 26, 18, 1, 8, 2, 0, 1, 9, 18, 14, 10, 8
INVAR-1, Run: 026, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 88, 34, 18, 1, 0, 4, 3, 0, 9, 18, 10, 10, 0
INVAR-1, Run: 027, F, 0, 0, 0, 0, 9, 5, 0, 0, 1, 80, 26, 18, 1, 4, 2, 1, 0, 9, 18, 14, 10, 4
INVAR-1, Run: 028, F, 0, 0, 0, 0, 9, 7, 0, 0, 1, 80, 26, 18, 0, 2, 2, 1, 0, 9, 18, 14, 9, 2
INVAR-1, Run: 029, F, 0, 0, 0, 0, 9, 2, 0, 0, 1, 84, 30, 18, 1, 7, 3, 1, 1, 9, 18, 12, 10, 7
INVAR-1, Run: 030, F, 0, 0, 0, 0, 9, 2, 0, 0, 1, 80, 26, 18, 1, 7, 2, 1, 0, 9, 18, 14, 10, 7
INVAR-1, Run: 031, F, 0, 0, 0, 0, 9, 7, 0, 0, 1, 88, 34, 18, 4, 2, 4, 0, 3, 9, 18, 10, 13, 2
INVAR-1, Run: 032, F, 0, 0, 0, 0, 9, 6, 0, 0, 1, 80, 26, 18, 0, 3, 2, 0, 1, 9, 18, 14, 9, 3
INVAR-1, Run: 033, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 80, 26, 18, 0, 0, 2, 0, 1, 9, 18, 14, 9, 0
INVAR-1, Run: 034, F, 0, 0, 0, 0, 9, 2, 0, 0, 1, 84, 30, 18, 1, 7, 3, 1, 1, 9, 18, 12, 10, 7
INVAR-1, Run: 035, F, 0, 0, 0, 0, 9, 4, 0, 0, 1, 84, 30, 18, 0, 5, 3, 1, 1, 9, 18, 12, 9, 5
INVAR-1, Run: 036, F, 0, 0, 0, 0, 9, 1, 0, 0, 1, 84, 30, 18, 0, 8, 3, 0, 2, 9, 18, 12, 9, 8
INVAR-1, Run: 037, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 84, 30, 18, 0, 0, 3, 2, 0, 9, 18, 12, 9, 0
INVAR-1, Run: 038, F, 0, 0, 0, 0, 9, 3, 0, 0, 1, 84, 30, 18, 0, 6, 3, 1, 1, 9, 18, 12, 9, 6
INVAR-1, Run: 039, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 80, 26, 18, 0, 0, 2, 1, 0, 9, 18, 14, 9, 0
INVAR-1, Run: 040, F, 0, 0, 0, 0, 9, 3, 0, 0, 1, 84, 30, 18, 1, 6, 3, 2, 0, 9, 18, 12, 10, 6
INVAR-1, Run: 041, F, 0, 0, 0, 0, 9, 5, 0, 0, 1, 80, 26, 18, 1, 4, 2, 0, 1, 9, 18, 14, 10, 4
INVAR-1, Run: 042, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 80, 26, 18, 0, 0, 2, 0, 1, 9, 18, 14, 9, 0
INVAR-1, Run: 043, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 84, 30, 18, 0, 0, 3, 2, 0, 9, 18, 12, 9, 0
INVAR-1, Run: 044, F, 0, 0, 0, 0, 9, 6, 0, 0, 1, 88, 34, 18, 3, 3, 4, 2, 1, 9, 18, 10, 12, 3
INVAR-1, Run: 045, F, 0, 0, 0, 0, 9, 4, 0, 0, 1, 84, 30, 18, 0, 5, 3, 1, 1, 9, 18, 12, 9, 5
INVAR-1, Run: 046, F, 0, 0, 0, 0, 9, 8, 0, 0, 1, 88, 34, 18, 0, 1, 4, 2, 1, 9, 18, 10, 9, 1
INVAR-1, Run: 047, F, 0, 0, 0, 0, 9, 7, 0, 0, 1, 84, 30, 18, 0, 2, 3, 1, 1, 9, 18, 12, 9, 2
INVAR-1, Run: 048, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 88, 34, 18, 0, 0, 4, 0, 3, 9, 18, 10, 9, 0
INVAR-1, Run: 049, F, 0, 0, 0, 0, 9, 1, 0, 0, 1, 84, 30, 18, 6, 8, 3, 1, 1, 9, 18, 12, 15, 8
INVAR-1, Run: 050, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 80, 26, 18, 0, 0, 2, 1, 0, 9, 18, 14, 9, 0
INVAR-1, Run: 051, F, 0, 0, 0, 0, 9, 7, 0, 0, 1, 92, 38, 18, 1, 2, 5, 2, 2, 9, 18, 8, 10, 2
INVAR-1, Run: 052, F, 0, 0, 0, 0, 9, 8, 0, 0, 1, 88, 34, 18, 0, 1, 4, 2, 1, 9, 18, 10, 9, 1
INVAR-1, Run: 053, F, 0, 0, 0, 0, 1, 0, 8, 0, 0, 88, 34, 18, 0, 1, 4, 4, 0, 9, 18, 10, 1, 1
INVAR-1, Run: 054, F, 0, 0, 0, 0, 9, 8, 0, 0, 1, 84, 30, 18, 0, 1, 3, 1, 1, 9, 18, 12, 9, 1
INVAR-1, Run: 055, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 84, 30, 18, 0, 0, 3, 2, 0, 9, 18, 12, 9, 0
INVAR-1, Run: 056, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 92, 38, 18, 1, 0, 5, 2, 2, 9, 18, 8, 10, 0
INVAR-1, Run: 057, F, 0, 0, 0, 0, 9, 2, 0, 0, 1, 80, 26, 18, 1, 7, 2, 1, 0, 9, 18, 14, 10, 7
INVAR-1, Run: 058, F, 0, 0, 0, 0, 9, 8, 0, 0, 1, 84, 30, 18, 1, 1, 3, 0, 2, 9, 18, 12, 10, 1
INVAR-1, Run: 059, F, 0, 0, 0, 0, 9, 8, 0, 0, 1, 80, 26, 18, 0, 1, 2, 1, 0, 9, 18, 14, 9, 1
INVAR-1, Run: 060, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 80, 26, 18, 0, 0, 2, 0, 1, 9, 18, 14, 9, 0
INVAR-1, Run: 061, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 92, 38, 18, 0, 0, 5, 2, 2, 9, 18, 8, 9, 0
INVAR-1, Run: 062, F, 0, 0, 0, 0, 9, 3, 0, 0, 1, 84, 30, 18, 0, 6, 3, 1, 1, 9, 18, 12, 9, 6
INVAR-1, Run: 063, F, 0, 0, 0, 0, 9, 2, 0, 0, 1, 84, 30, 18, 1, 7, 3, 1, 1, 9, 18, 12, 10, 7
INVAR-1, Run: 064, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 80, 26, 18, 0, 0, 2, 1, 0, 9, 18, 14, 9, 0
INVAR-1, Run: 065, F, 0, 0, 0, 0, 9, 7, 0, 0, 1, 96, 42, 18, 0, 2, 6, 5, 0, 9, 18, 6, 9, 2
INVAR-1, Run: 066, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 88, 34, 18, 0, 0, 4, 2, 1, 9, 18, 10, 9, 0
INVAR-1, Run: 067, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 84, 30, 18, 0, 0, 3, 2, 0, 9, 18, 12, 9, 0
INVAR-1, Run: 068, F, 0, 0, 0, 0, 9, 2, 0, 0, 1, 80, 26, 18, 2, 7, 2, 1, 0, 9, 18, 14, 11, 7
INVAR-1, Run: 069, F, 0, 0, 0, 0, 9, 8, 0, 0, 1, 80, 26, 18, 0, 1, 2, 0, 1, 9, 18, 14, 9, 1
INVAR-1, Run: 070, F, 0, 0, 0, 0, 9, 3, 0, 0, 1, 92, 38, 18, 1, 6, 5, 1, 3, 9, 18, 8, 10, 6
INVAR-1, Run: 071, F, 0, 0, 0, 0, 2, 2, 7, 1, 0, 79, 26, 18, 0, 0, 2, 1, 1, 9, 18, 14, 2, 1
INVAR-1, Run: 072, F, 0, 0, 0, 0, 9, 0, 0, 2, 1, 86, 34, 18, 2, 9, 4, 2, 1, 9, 18, 10, 11, 11
INVAR-1, Run: 073, F, 0, 0, 0, 0, 9, 8, 0, 0, 1, 84, 30, 18, 0, 1, 3, 1, 1, 9, 18, 12, 9, 1
INVAR-1, Run: 074, F, 0, 0, 0, 0, 9, 6, 0, 0, 1, 80, 26, 18, 1, 3, 2, 1, 0, 9, 18, 14, 10, 3
INVAR-1, Run: 075, F, 0, 0, 0, 0, 9, 2, 0, 0, 1, 84, 30, 18, 0, 7, 3, 0, 2, 9, 18, 12, 9, 7
INVAR-1, Run: 076, F, 0, 0, 0, 0, 2, 0, 7, 1, 0, 87, 34, 18, 1, 2, 4, 3, 1, 9, 18, 10, 3, 3
INVAR-1, Run: 077, F, 0, 0, 0, 0, 9, 8, 0, 0, 1, 80, 26, 18, 1, 1, 2, 1, 0, 9, 18, 14, 10, 1
INVAR-1, Run: 078, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 80, 26, 18, 0, 0, 2, 0, 1, 9, 18, 14, 9, 0
INVAR-1, Run: 079, F, 0, 0, 0, 0, 9, 3, 0, 0, 1, 84, 30, 18, 1, 6, 3, 2, 0, 9, 18, 12, 10, 6
INVAR-1, Run: 080, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 84, 30, 18, 0, 0, 3, 1, 1, 9, 18, 12, 9, 0
INVAR-1, Run: 081, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 80, 26, 18, 0, 0, 2, 1, 0, 9, 18, 14, 9, 0
INVAR-1, Run: 082, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 80, 26, 18, 0, 0, 2, 1, 0, 9, 18, 14, 9, 0
INVAR-1, Run: 083, F, 0, 0, 0, 0, 9, 5, 0, 0, 1, 84, 30, 18, 0, 4, 3, 2, 0, 9, 18, 12, 9, 4
INVAR-1, Run: 084, F, 0, 0, 0, 0, 1, 1, 8, 2, 0, 74, 22, 18, 0, 0, 1, 1, 0, 9, 18, 16, 1, 2
INVAR-1, Run: 085, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 84, 30, 18, 0, 0, 3, 0, 2, 9, 18, 12, 9, 0
INVAR-1, Run: 086, F, 0, 0, 0, 0, 9, 6, 0, 0, 1, 88, 34, 18, 0, 3, 4, 2, 1, 9, 18, 10, 9, 3
INVAR-1, Run: 087, F, 0, 0, 0, 0, 9, 6, 0, 0, 1, 80, 26, 18, 0, 3, 2, 1, 0, 9, 18, 14, 9, 3
INVAR-1, Run: 088, F, 0, 0, 0, 0, 1, 1, 8, 3, 0, 85, 34, 18, 3, 0, 4, 1, 3, 9, 18, 10, 4, 3
INVAR-1, Run: 089, F, 0, 0, 0, 0, 9, 7, 0, 0, 1, 80, 26, 18, 0, 2, 2, 0, 1, 9, 18, 14, 9, 2
INVAR-1, Run: 090, F, 0, 0, 0, 0, 1, 0, 8, 1, 0, 79, 26, 18, 0, 1, 2, 2, 0, 9, 18, 14, 1, 2
INVAR-1, Run: 091, F, 0, 0, 0, 0, 9, 6, 0, 0, 1, 84, 30, 18, 1, 3, 3, 1, 1, 9, 18, 12, 10, 3
INVAR-1, Run: 092, F, 0, 0, 0, 0, 9, 9, 0, 0, 1, 80, 26, 18, 0, 0, 2, 1, 0, 9, 18, 14, 9, 0
INVAR-1, Run: 093, F, 0, 0, 0, 0, 9, 0, 0, 3, 1, 81, 30, 18, 1, 9, 3, 2, 0, 9, 18, 12, 10, 12
INVAR-1, Run: 094, F, 0, 0, 0, 0, 9, 1, 0, 0, 1, 84, 30, 18, 1, 8, 3, 1, 1, 9, 18, 12, 10, 8
INVAR-1, Run: 095, F, 0, 0, 0, 0, 9, 1, 0, 0, 1, 80, 26, 18, 2, 8, 2, 0, 1, 9, 18, 14, 11, 8
INVAR-1, Run: 096, F, 0, 0, 0, 0, 0, 0, 9, 3, 0, 73, 22, 18, 1, 0, 1, 1, 0, 9, 18, 16, 1, 3
INVAR-1, Run: 097, F, 0, 0, 0, 0, 0, 0, 9, 0, 0, 84, 30, 18, 2, 0, 3, 3, 0, 9, 18, 12, 2, 0
INVAR-1, Run: 098, F, 0, 0, 0, 0, 9, 2, 0, 0, 1, 80, 26, 18, 2, 7, 2, 1, 0, 9, 18, 14, 11, 7
INVAR-1, Run: 099, F, 0, 0, 0, 0, 1, 1, 8, 5, 0, 79, 30, 18, 0, 0, 3, 2, 1, 9, 18, 12, 1, 5
INVAR-1, Run: 100, F, 0, 0, 0, 0, 9, 7, 0, 0, 1, 84, 30, 18, 1, 2, 3, 2, 0, 9, 18, 12, 10, 2
INVAR-10, Run: 001, F, 0, 0, 0, 0, 100, 37, 0, 0, 1, 912, 312, 200, 19, 63, 28, 16, 11, 100, 200, 144, 119, 63
INVAR-10, Run: 002, F, 0, 0, 0, 0, 100, 47, 0, 0, 1, 916, 316, 200, 26, 53, 29, 16, 12, 100, 200, 142, 126, 53
INVAR-10, Run: 003, F, 0, 0, 0, 0, 100, 50, 0, 0, 1, 904, 304, 200, 12, 50, 26, 11, 14, 100, 200, 148, 112, 50
INVAR-10, Run: 004, F, 0, 0, 0, 0, 100, 14, 0, 0, 1, 896, 296, 200, 30, 86, 24, 10, 13, 100, 200, 152, 130, 86
INVAR-10, Run: 005, F, 0, 0, 0, 0, 100, 52, 0, 0, 1, 904, 304, 200, 14, 48, 26, 16, 9, 100, 200, 148, 114, 48
INVAR-10, Run: 006, F, 0, 0, 0, 0, 100, 41, 0, 0, 1, 924, 324, 200, 19, 59, 31, 18, 12, 100, 200, 138, 119, 59
INVAR-10, Run: 007, F, 0, 0, 0, 0, 100, 66, 0, 0, 1, 888, 288, 200, 15, 34, 22, 11, 10, 100, 200, 156, 115, 34
INVAR-10, Run: 008, F, 0, 0, 0, 0, 100, 55, 0, 0, 1, 896, 296, 200, 12, 45, 24, 16, 7, 100, 200, 152, 112, 45
INVAR-10, Run: 009, F, 0, 0, 0, 0, 100, 30, 0, 0, 1, 916, 316, 200, 30, 70, 29, 17, 11, 100, 200, 142, 130, 70
INVAR-10, Run: 010, F, 0, 0, 0, 0, 100, 57, 0, 0, 1, 940, 340, 200, 28, 43, 35, 22, 12, 100, 200, 130, 128, 43
INVAR-10, Run: 011, F, 0, 0, 0, 0, 100, 46, 0, 0, 1, 916, 316, 200, 24, 54, 29, 16, 12, 100, 200, 142, 124, 54
INVAR-10, Run: 012, F, 0, 0, 0, 0, 100, 30, 0, 0, 1, 908, 308, 200, 27, 70, 27, 11, 15, 100, 200, 146, 127, 70
INVAR-10, Run: 013, F, 0, 0, 0, 0, 100, 42, 0, 0, 1, 900, 300, 200, 14, 58, 25, 17, 7, 100, 200, 150, 114, 58
INVAR-10, Run: 014, F, 0, 0, 0, 0, 100, 52, 0, 0, 1, 928, 328, 200, 27, 48, 32, 16, 15, 100, 200, 136, 127, 48
INVAR-10, Run: 015, F, 0, 0, 0, 0, 100, 50, 0, 0, 1, 900, 300, 200, 17, 50, 25, 11, 13, 100, 200, 150, 117, 50
INVAR-10, Run: 016, F, 0, 0, 0, 0, 100, 43, 0, 0, 1, 896, 296, 200, 19, 57, 24, 16, 7, 100, 200, 152, 119, 57
INVAR-10, Run: 017, F, 0, 0, 0, 0, 100, 39, 0, 0, 1, 896, 296, 200, 17, 61, 24, 18, 5, 100, 200, 152, 117, 61
INVAR-10, Run: 018, F, 0, 0, 0, 0, 100, 44, 0, 0, 1, 916, 316, 200, 19, 56, 29, 17, 11, 100, 200, 142, 119, 56
INVAR-10, Run: 019, F, 0, 0, 0, 0, 100, 38, 0, 0, 1, 924, 324, 200, 19, 62, 31, 21, 9, 100, 200, 138, 119, 62
INVAR-10, Run: 020, F, 0, 0, 0, 0, 100, 12, 0, 0, 1, 892, 292, 200, 23, 88, 23, 15, 7, 100, 200, 154, 123, 88
INVAR-10, Run: 021, F, 0, 0, 0, 0, 100, 65, 0, 0, 1, 900, 300, 200, 16, 35, 25, 14, 10, 100, 200, 150, 116, 35
INVAR-10, Run: 022, F, 0, 0, 0, 0, 100, 62, 0, 0, 1, 916, 316, 200, 24, 38, 29, 20, 8, 100, 200, 142, 124, 38
INVAR-10, Run: 023, F, 0, 0, 0, 0, 100, 63, 0, 0, 1, 900, 300, 200, 14, 37, 25, 11, 13, 100, 200, 150, 114, 37
INVAR-10, Run: 024, F, 0, 0, 0, 0, 100, 25, 0, 0, 1, 920, 320, 200, 18, 75, 30, 17, 12, 100, 200, 140, 118, 75
INVAR-10, Run: 025, F, 0, 0, 0, 0, 100, 46, 0, 0, 1, 908, 308, 200, 30, 54, 27, 19, 7, 100, 200, 146, 130, 54
INVAR-10, Run: 026, F, 0, 0, 0, 0, 100, 60, 0, 0, 1, 908, 308, 200, 20, 40, 27, 16, 10, 100, 200, 146, 120, 40
INVAR-10, Run: 027, F, 0, 0, 0, 0, 100, 32, 0, 0, 1, 900, 300, 200, 23, 68, 25, 14, 10, 100, 200, 150, 123, 68
INVAR-10, Run: 028, F, 0, 0, 0, 0, 100, 44, 0, 0, 1, 912, 312, 200, 19, 56, 28, 14, 13, 100, 200, 144, 119, 56
INVAR-10, Run: 029, F, 0, 0, 0, 0, 100, 45, 0, 0, 1, 908, 308, 200, 24, 55, 27, 13, 13, 100, 200, 146, 124, 55
INVAR-10, Run: 030, F, 0, 0, 0, 0, 100, 50, 0, 0, 1, 900, 300, 200, 19, 50, 25, 17, 7, 100, 200, 150, 119, 50
INVAR-10, Run: 031, F, 0, 0, 0, 0, 100, 57, 0, 0, 1, 896, 296, 200, 18, 43, 24, 16, 7, 100, 200, 152, 118, 43
INVAR-10, Run: 032, F, 0, 0, 0, 0, 100, 25, 0, 0, 1, 908, 308, 200, 11, 75, 27, 14, 12, 100, 200, 146, 111, 75
INVAR-10, Run: 033, F, 0, 0, 0, 0, 100, 21, 0, 0, 1, 888, 288, 200, 20, 79, 22, 14, 7, 100, 200, 156, 120, 79
INVAR-10, Run: 034, F, 0, 0, 0, 0, 100, 30, 0, 0, 1, 920, 320, 200, 16, 70, 30, 16, 13, 100, 200, 140, 116, 70
INVAR-10, Run: 035, F, 0, 0, 0, 0, 100, 36, 0, 0, 1, 932, 332, 200, 28, 64, 33, 20, 12, 100, 200, 134, 128, 64
INVAR-10, Run: 036, F, 0, 0, 0, 0, 100, 59, 0, 0, 1, 896, 296, 200, 13, 41, 24, 13, 10, 100, 200, 152, 113, 41
INVAR-10, Run: 037, F, 0, 0, 0, 0, 100, 36, 0, 0, 1, 896, 296, 200, 32, 64, 24, 11, 12, 100, 200, 152, 132, 64
INVAR-10, Run: 038, F, 0, 0, 0, 0, 100, 44, 0, 0, 1, 924, 324, 200, 29, 56, 31, 18, 12, 100, 200, 138, 129, 56
INVAR-10, Run: 039, F, 0, 0, 0, 0, 100, 62, 0, 0, 1, 932, 332, 200, 26, 38, 33, 17, 15, 100, 200, 134, 126, 38
INVAR-10, Run: 040, F, 0, 0, 0, 0, 100, 46, 0, 0, 1, 900, 300, 200, 19, 54, 25, 12, 12, 100, 200, 150, 119, 54
INVAR-10, Run: 041, F, 0, 0, 0, 0, 100, 44, 0, 0, 1, 920, 320, 200, 25, 56, 30, 17, 12, 100, 200, 140, 125, 56
INVAR-10, Run: 042, F, 0, 0, 0, 0, 100, 53, 0, 0, 1, 900, 300, 200, 21, 47, 25, 17, 7, 100, 200, 150, 121, 47
INVAR-10, Run: 043, F, 0, 0, 0, 0, 100, 23, 0, 0, 1, 912, 312, 200, 25, 77, 28, 16, 11, 100, 200, 144, 125, 77
INVAR-10, Run: 044, F, 0, 0, 0, 0, 100, 38, 0, 0, 1, 900, 300, 200, 23, 62, 25, 13, 11, 100, 200, 150, 123, 62
INVAR-10, Run: 045, F, 0, 0, 0, 0, 100, 63, 0, 0, 1, 900, 300, 200, 11, 37, 25, 15, 9, 100, 200, 150, 111, 37
INVAR-10, Run: 046, F, 0, 0, 0, 0, 100, 23, 0, 0, 1, 884, 284, 200, 16, 77, 21, 15, 5, 100, 200, 158, 116, 77
INVAR-10, Run: 047, F, 0, 0, 0, 0, 100, 46, 0, 0, 1, 912, 312, 200, 28, 54, 28, 16, 11, 100, 200, 144, 128, 54
INVAR-10, Run: 048, F, 0, 0, 0, 0, 100, 53, 0, 0, 1, 912, 312, 200, 19, 47, 28, 18, 9, 100, 200, 144, 119, 47
INVAR-10, Run: 049, F, 0, 0, 0, 0, 100, 36, 0, 0, 1, 900, 300, 200, 19, 64, 25, 15, 9, 100, 200, 150, 119, 64
INVAR-10, Run: 050, F, 0, 0, 0, 0, 100, 57, 0, 0, 1, 920, 320, 200, 22, 43, 30, 23, 6, 100, 200, 140, 122, 43
INVAR-10, Run: 051, F, 0, 0, 0, 0, 100, 37, 0, 0, 1, 904, 304, 200, 19, 63, 26, 14, 11, 100, 200, 148, 119, 63
INVAR-10, Run: 052, F, 0, 0, 0, 0, 100, 33, 0, 0, 1, 928, 328, 200, 35, 67, 32, 17, 14, 100, 200, 136, 135, 67
INVAR-10, Run: 053, F, 0, 0, 0, 0, 100, 37, 0, 0, 1, 908, 308, 200, 27, 63, 27, 18, 8, 100, 200, 146, 127, 63
INVAR-10, Run: 054, F, 0, 0, 0, 0, 100, 51, 0, 0, 1, 900, 300, 200, 25, 49, 25, 13, 11, 100, 200, 150, 125, 49
INVAR-10, Run: 055, F, 0, 0, 0, 0, 100, 38, 0, 0, 1, 916, 316, 200, 31, 62, 29, 15, 13, 100, 200, 142, 131, 62
INVAR-10, Run: 056, F, 0, 0, 0, 0, 100, 17, 0, 0, 1, 892, 292, 200, 25, 83, 23, 13, 9, 100, 200, 154, 125, 83
INVAR-10, Run: 057, F, 0, 0, 0, 0, 100, 66, 0, 0, 1, 920, 320, 200, 31, 34, 30, 20, 9, 100, 200, 140, 131, 34
INVAR-10, Run: 058, F, 0, 0, 0, 0, 100, 61, 0, 0, 1, 928, 328, 200, 25, 39, 32, 16, 15, 100, 200, 136, 125, 39
INVAR-10, Run: 059, F, 0, 0, 0, 0, 100, 34, 0, 0, 1, 912, 312, 200, 24, 66, 28, 19, 8, 100, 200, 144, 124, 66
INVAR-10, Run: 060, F, 0, 0, 0, 0, 100, 44, 0, 0, 1, 904, 304, 200, 16, 56, 26, 14, 11, 100, 200, 148, 116, 56
INVAR-10, Run: 061, F, 0, 0, 0, 0, 100, 38, 0, 0, 1, 888, 288, 200, 16, 62, 22, 13, 8, 100, 200, 156, 116, 62
INVAR-10, Run: 062, F, 0, 0, 0, 0, 100, 52, 0, 0, 1, 908, 308, 200, 21, 48, 27, 17, 9, 100, 200, 146, 121, 48
INVAR-10, Run: 063, F, 0, 0, 0, 0, 100, 26, 0, 0, 1, 920, 320, 200, 29, 74, 30, 18, 11, 100, 200, 140, 129, 74
INVAR-10, Run: 064, F, 0, 0, 0, 0, 100, 47, 0, 0, 1, 916, 316, 200, 21, 53, 29, 14, 14, 100, 200, 142, 121, 53
INVAR-10, Run: 065, F, 0, 0, 0, 0, 100, 54, 0, 0, 1, 900, 300, 200, 14, 46, 25, 14, 10, 100, 200, 150, 114, 46
INVAR-10, Run: 066, F, 0, 0, 0, 0, 100, 38, 0, 0, 1, 916, 316, 200, 28, 62, 29, 21, 7, 100, 200, 142, 128, 62
INVAR-10, Run: 067, F, 0, 0, 0, 0, 100, 56, 0, 0, 1, 936, 336, 200, 24, 44, 34, 18, 15, 100, 200, 132, 124, 44
INVAR-10, Run: 068, F, 0, 0, 0, 0, 100, 23, 0, 0, 1, 904, 304, 200, 34, 77, 26, 21, 4, 100, 200, 148, 134, 77
INVAR-10, Run: 069, F, 0, 0, 0, 0, 100, 19, 0, 0, 1, 924, 324, 200, 23, 81, 31, 20, 10, 100, 200, 138, 123, 81
INVAR-10, Run: 070, F, 0, 0, 0, 0, 100, 45, 0, 0, 1, 908, 308, 200, 27, 55, 27, 9, 17, 100, 200, 146, 127, 55
