Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9, NEW_REACTION
INVAR-10, Run: 061, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 600, 0, 200, 85, 2724, 57, 40, 16, 100, 200, 300, 185, 2724, 86
INVAR-10, Run: 062, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 98, 1614, 59, 40, 18, 100, 200, 300, 198, 1614, 82
INVAR-10, Run: 063, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 90, 1606, 59, 36, 22, 100, 200, 300, 190, 1606, 82
INVAR-10, Run: 064, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 600, 0, 200, 87, 1647, 56, 35, 20, 100, 200, 300, 187, 1647, 88
INVAR-10, Run: 065, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 600, 0, 200, 76, 1790, 57, 37, 19, 100, 200, 300, 176, 1790, 86
INVAR-10, Run: 066, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 73, 903, 59, 35, 23, 100, 200, 300, 173, 903, 82
INVAR-10, Run: 067, F, 0, 0, 0, 0, 1, 32, 17, 31, 0, 569, 0, 200, 94, 2390, 59, 43, 16, 100, 200, 300, 177, 2421, 82
INVAR-10, Run: 068, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 600, 0, 200, 100, 2423, 56, 35, 20, 100, 200, 300, 200, 2423, 88
INVAR-10, Run: 069, F, 0, 0, 0, 0, 20, 20, 0, 0, 1, 600, 0, 200, 89, 2117, 60, 39, 20, 100, 200, 300, 189, 2117, 80
INVAR-10, Run: 070, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 600, 0, 200, 71, 1722, 58, 38, 19, 100, 200, 300, 171, 1722, 84
INVAR-10, Run: 071, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 600, 0, 200, 97, 1767, 57, 32, 24, 100, 200, 300, 197, 1767, 86
INVAR-10, Run: 072, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 600, 0, 200, 84, 2095, 56, 33, 22, 100, 200, 300, 184, 2095, 88
INVAR-10, Run: 073, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 600, 0, 200, 64, 1254, 54, 25, 28, 100, 200, 300, 164, 1254, 92
INVAR-10, Run: 074, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 90, 1802, 59, 37, 21, 100, 200, 300, 190, 1802, 82
INVAR-10, Run: 075, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 600, 0, 200, 86, 2387, 58, 31, 26, 100, 200, 300, 186, 2387, 84
INVAR-10, Run: 076, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 80, 1142, 59, 34, 24, 100, 200, 300, 180, 1142, 82
INVAR-10, Run: 077, F, 0, 0, 0, 0, 24, 24, 0, 0, 1, 600, 0, 200, 100, 2160, 62, 39, 22, 100, 200, 300, 200, 2160, 76
INVAR-10, Run: 078, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 600, 0, 200, 103, 1707, 58, 31, 26, 100, 200, 300, 203, 1707, 84
INVAR-10, Run: 079, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 73, 1649, 59, 40, 18, 100, 200, 300, 173, 1649, 82
INVAR-10, Run: 080, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 96, 2581, 59, 35, 23, 100, 200, 300, 196, 2581, 82
INVAR-10, Run: 081, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 600, 0, 200, 91, 1559, 56, 31, 24, 100, 200, 300, 191, 1559, 88
INVAR-10, Run: 082, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 600, 0, 200, 92, 1363, 56, 30, 25, 100, 200, 300, 192, 1363, 88
INVAR-10, Run: 083, F, 0, 0, 0, 0, 22, 22, 0, 0, 1, 600, 0, 200, 73, 1795, 61, 41, 19, 100, 200, 300, 173, 1795, 78
INVAR-10, Run: 084, F, 0, 0, 0, 0, 22, 22, 0, 0, 1, 600, 0, 200, 109, 2478, 61, 33, 27, 100, 200, 300, 209, 2478, 78
INVAR-10, Run: 085, F, 0, 0, 0, 0, 22, 22, 0, 0, 1, 600, 0, 200, 88, 2249, 61, 35, 25, 100, 200, 300, 188, 2249, 78
INVAR-10, Run: 086, F, 0, 0, 0, 0, 22, 22, 0, 0, 1, 600, 0, 200, 74, 2674, 61, 45, 15, 100, 200, 300, 174, 2674, 78
INVAR-10, Run: 087, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 97, 1675, 59, 32, 26, 100, 200, 300, 197, 1675, 82
INVAR-10, Run: 088, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 600, 0, 200, 89, 1746, 58, 40, 17, 100, 200, 300, 189, 1746, 84
INVAR-10, Run: 089, F, 0, 0, 0, 0, 22, 22, 0, 0, 1, 600, 0, 200, 88, 1855, 61, 35, 25, 100, 200, 300, 188, 1855, 78
INVAR-10, Run: 090, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 600, 0, 200, 71, 1891, 56, 35, 20, 100, 200, 300, 171, 1891, 88
INVAR-10, Run: 091, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 600, 0, 200, 75, 1717, 57, 37, 19, 100, 200, 300, 175, 1717, 86
INVAR-10, Run: 092, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 600, 0, 200, 97, 1571, 58, 41, 16, 100, 200, 300, 197, 1571, 84
INVAR-10, Run: 093, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 88, 2226, 59, 34, 24, 100, 200, 300, 188, 2226, 82
INVAR-10, Run: 094, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 89, 1924, 59, 28, 30, 100, 200, 300, 189, 1924, 82
INVAR-10, Run: 095, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 82, 1638, 59, 37, 21, 100, 200, 300, 182, 1638, 82
INVAR-10, Run: 096, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 600, 0, 200, 89, 1662, 57, 27, 29, 100, 200, 300, 189, 1662, 86
INVAR-10, Run: 097, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 92, 1388, 59, 23, 35, 100, 200, 300, 192, 1388, 82
INVAR-10, Run: 098, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 600, 0, 200, 85, 1822, 58, 34, 23, 100, 200, 300, 185, 1822, 84
INVAR-10, Run: 099, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 102, 1602, 59, 31, 27, 100, 200, 300, 202, 1602, 82
INVAR-10, Run: 100, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 600, 0, 200, 86, 1543, 59, 37, 21, 100, 200, 300, 186, 1543, 82
INVAR-2, Run: 001, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 13, 243, 17, 14, 2, 28, 56, 84, 41, 243, 22
INVAR-2, Run: 002, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 20, 204, 18, 10, 7, 28, 56, 84, 48, 204, 20
INVAR-2, Run: 003, F, 0, 0, 0, 0, 0, 26, 10, 26, 0, 142, 0, 56, 25, 398, 19, 11, 8, 28, 56, 84, 43, 424, 18
INVAR-2, Run: 004, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 25, 243, 19, 12, 6, 28, 56, 84, 53, 243, 18
INVAR-2, Run: 005, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 7, 394, 19, 12, 6, 28, 56, 84, 35, 394, 18
INVAR-2, Run: 006, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 25, 296, 19, 9, 9, 28, 56, 84, 53, 296, 18
INVAR-2, Run: 007, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 16, 202, 19, 11, 7, 28, 56, 84, 44, 202, 18
INVAR-2, Run: 008, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 14, 263, 19, 14, 4, 28, 56, 84, 42, 263, 18
INVAR-2, Run: 009, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 15, 463, 19, 13, 5, 28, 56, 84, 43, 463, 18
INVAR-2, Run: 010, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 11, 364, 18, 9, 8, 28, 56, 84, 39, 364, 20
INVAR-2, Run: 011, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 19, 256, 17, 10, 6, 28, 56, 84, 47, 256, 22
INVAR-2, Run: 012, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 18, 412, 19, 13, 5, 28, 56, 84, 46, 412, 18
INVAR-2, Run: 013, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 17, 313, 18, 10, 7, 28, 56, 84, 45, 313, 20
INVAR-2, Run: 014, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 22, 304, 18, 13, 4, 28, 56, 84, 50, 304, 20
INVAR-2, Run: 015, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 168, 0, 56, 20, 208, 20, 9, 10, 28, 56, 84, 48, 208, 16
INVAR-2, Run: 016, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 25, 267, 18, 11, 6, 28, 56, 84, 53, 267, 20
INVAR-2, Run: 017, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 7, 192, 18, 12, 5, 28, 56, 84, 35, 192, 20
INVAR-2, Run: 018, F, 0, 0, 0, 1, 0, 168, 13, 168, 0, 0, 0, 56, 22, 234, 20, 13, 7, 28, 56, 84, 37, 402, 15
INVAR-2, Run: 019, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 168, 0, 56, 26, 398, 20, 13, 6, 28, 56, 84, 54, 398, 16
INVAR-2, Run: 020, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 15, 139, 19, 11, 7, 28, 56, 84, 43, 139, 18
INVAR-2, Run: 021, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 12, 135, 17, 7, 9, 28, 56, 84, 40, 135, 22
INVAR-2, Run: 022, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 18, 212, 17, 10, 6, 28, 56, 84, 46, 212, 22
INVAR-2, Run: 023, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 18, 354, 19, 11, 7, 28, 56, 84, 46, 354, 18
INVAR-2, Run: 024, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 25, 183, 19, 10, 8, 28, 56, 84, 53, 183, 18
INVAR-2, Run: 025, F, 0, 0, 0, 0, 4, 4, 0, 0, 1, 168, 0, 56, 22, 227, 16, 9, 6, 28, 56, 84, 50, 227, 24
INVAR-2, Run: 026, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 28, 312, 18, 14, 3, 28, 56, 84, 56, 312, 20
INVAR-2, Run: 027, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 14, 380, 17, 11, 5, 28, 56, 84, 42, 380, 22
INVAR-2, Run: 028, F, 0, 0, 0, 0, 0, 12, 8, 12, 0, 156, 0, 56, 23, 173, 18, 14, 4, 28, 56, 84, 43, 185, 20
INVAR-2, Run: 029, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 14, 103, 18, 9, 8, 28, 56, 84, 42, 103, 20
INVAR-2, Run: 030, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 12, 236, 18, 8, 9, 28, 56, 84, 40, 236, 20
INVAR-2, Run: 031, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 24, 424, 19, 12, 6, 28, 56, 84, 52, 424, 18
INVAR-2, Run: 032, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 18, 360, 17, 9, 7, 28, 56, 84, 46, 360, 22
INVAR-2, Run: 033, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 21, 146, 18, 13, 4, 28, 56, 84, 49, 146, 20
INVAR-2, Run: 034, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 168, 0, 56, 30, 200, 20, 13, 6, 28, 56, 84, 58, 200, 16
INVAR-2, Run: 035, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 24, 204, 19, 11, 7, 28, 56, 84, 52, 204, 18
INVAR-2, Run: 036, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 20, 273, 17, 11, 5, 28, 56, 84, 48, 273, 22
INVAR-2, Run: 037, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 11, 289, 17, 10, 6, 28, 56, 84, 39, 289, 22
INVAR-2, Run: 038, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 22, 484, 17, 8, 8, 28, 56, 84, 50, 484, 22
INVAR-2, Run: 039, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 15, 272, 17, 7, 9, 28, 56, 84, 43, 272, 22
INVAR-2, Run: 040, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 12, 251, 17, 8, 8, 28, 56, 84, 40, 251, 22
INVAR-2, Run: 041, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 18, 238, 19, 14, 4, 28, 56, 84, 46, 238, 18
INVAR-2, Run: 042, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 168, 0, 56, 19, 180, 20, 10, 9, 28, 56, 84, 47, 180, 16
INVAR-2, Run: 043, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 17, 245, 18, 13, 4, 28, 56, 84, 45, 245, 20
INVAR-2, Run: 044, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 27, 158, 18, 11, 6, 28, 56, 84, 55, 158, 20
INVAR-2, Run: 045, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 28, 226, 18, 10, 7, 28, 56, 84, 56, 226, 20
INVAR-2, Run: 046, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 25, 213, 19, 14, 4, 28, 56, 84, 53, 213, 18
INVAR-2, Run: 047, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 15, 243, 19, 13, 5, 28, 56, 84, 43, 243, 18
INVAR-2, Run: 048, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 19, 243, 19, 10, 8, 28, 56, 84, 47, 243, 18
INVAR-2, Run: 049, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 21, 292, 19, 11, 7, 28, 56, 84, 49, 292, 18
INVAR-2, Run: 050, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 168, 0, 56, 18, 415, 21, 16, 4, 28, 56, 84, 46, 415, 14
INVAR-2, Run: 051, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 28, 162, 19, 9, 9, 28, 56, 84, 56, 162, 18
INVAR-2, Run: 052, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 22, 204, 18, 7, 10, 28, 56, 84, 50, 204, 20
INVAR-2, Run: 053, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 168, 0, 56, 22, 199, 21, 13, 7, 28, 56, 84, 50, 199, 14
INVAR-2, Run: 054, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 14, 233, 18, 10, 7, 28, 56, 84, 42, 233, 20
INVAR-2, Run: 055, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 21, 194, 18, 10, 7, 28, 56, 84, 49, 194, 20
INVAR-2, Run: 056, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 23, 319, 18, 9, 8, 28, 56, 84, 51, 319, 20
INVAR-2, Run: 057, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 20, 281, 19, 15, 3, 28, 56, 84, 48, 281, 18
INVAR-2, Run: 058, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 8, 222, 18, 12, 5, 28, 56, 84, 36, 222, 20
INVAR-2, Run: 059, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 168, 0, 56, 20, 195, 21, 14, 6, 28, 56, 84, 48, 195, 14
INVAR-2, Run: 060, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 22, 362, 18, 10, 7, 28, 56, 84, 50, 362, 20
INVAR-2, Run: 061, F, 0, 0, 0, 1, 0, 168, 19, 168, 0, 0, 0, 56, 17, 281, 23, 20, 3, 28, 56, 84, 26, 449, 9
INVAR-2, Run: 062, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 24, 147, 19, 10, 8, 28, 56, 84, 52, 147, 18
INVAR-2, Run: 063, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 33, 333, 19, 9, 9, 28, 56, 84, 61, 333, 18
INVAR-2, Run: 064, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 12, 295, 18, 13, 4, 28, 56, 84, 40, 295, 20
INVAR-2, Run: 065, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 17, 242, 17, 8, 8, 28, 56, 84, 45, 242, 22
INVAR-2, Run: 066, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 23, 244, 17, 6, 10, 28, 56, 84, 51, 244, 22
INVAR-2, Run: 067, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 22, 107, 18, 8, 9, 28, 56, 84, 50, 107, 20
INVAR-2, Run: 068, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 16, 196, 19, 13, 5, 28, 56, 84, 44, 196, 18
INVAR-2, Run: 069, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 23, 284, 18, 13, 4, 28, 56, 84, 51, 284, 20
INVAR-2, Run: 070, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 17, 354, 19, 15, 3, 28, 56, 84, 45, 354, 18
INVAR-2, Run: 071, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 16, 94, 17, 13, 3, 28, 56, 84, 44, 94, 22
INVAR-2, Run: 072, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 168, 0, 56, 17, 143, 21, 13, 7, 28, 56, 84, 45, 143, 14
INVAR-2, Run: 073, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 16, 236, 19, 12, 6, 28, 56, 84, 44, 236, 18
INVAR-2, Run: 074, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 10, 63, 18, 9, 8, 28, 56, 84, 38, 63, 20
INVAR-2, Run: 075, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 15, 267, 18, 13, 4, 28, 56, 84, 43, 267, 20
INVAR-2, Run: 076, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 24, 294, 18, 8, 9, 28, 56, 84, 52, 294, 20
INVAR-2, Run: 077, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 20, 265, 18, 12, 5, 28, 56, 84, 48, 265, 20
INVAR-2, Run: 078, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 14, 211, 19, 10, 8, 28, 56, 84, 42, 211, 18
INVAR-2, Run: 079, F, 0, 0, 0, 1, 0, 168, 11, 168, 0, 0, 0, 56, 20, 281, 19, 15, 4, 28, 56, 84, 37, 449, 17
INVAR-2, Run: 080, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 12, 384, 18, 14, 3, 28, 56, 84, 40, 384, 20
INVAR-2, Run: 081, F, 0, 0, 0, 1, 0, 168, 9, 168, 0, 0, 0, 56, 22, 313, 18, 12, 6, 28, 56, 84, 41, 481, 19
INVAR-2, Run: 082, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 15, 296, 18, 11, 6, 28, 56, 84, 43, 296, 20
INVAR-2, Run: 083, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 16, 207, 19, 13, 5, 28, 56, 84, 44, 207, 18
INVAR-2, Run: 084, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 24, 250, 18, 3, 14, 28, 56, 84, 52, 250, 20
INVAR-2, Run: 085, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 16, 276, 18, 12, 5, 28, 56, 84, 44, 276, 20
INVAR-2, Run: 086, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 21, 400, 19, 15, 3, 28, 56, 84, 49, 400, 18
INVAR-2, Run: 087, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 28, 324, 17, 9, 7, 28, 56, 84, 56, 324, 22
INVAR-2, Run: 088, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 13, 284, 19, 12, 6, 28, 56, 84, 41, 284, 18
INVAR-2, Run: 089, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 22, 208, 18, 13, 4, 28, 56, 84, 50, 208, 20
INVAR-2, Run: 090, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 15, 282, 17, 11, 5, 28, 56, 84, 43, 282, 22
INVAR-2, Run: 091, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 17, 265, 17, 14, 2, 28, 56, 84, 45, 265, 22
INVAR-2, Run: 092, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 168, 0, 56, 16, 165, 19, 12, 6, 28, 56, 84, 44, 165, 18
INVAR-2, Run: 093, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 12, 212, 18, 12, 5, 28, 56, 84, 40, 212, 20
INVAR-2, Run: 094, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 30, 413, 17, 6, 10, 28, 56, 84, 58, 413, 22
INVAR-2, Run: 095, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 23, 267, 17, 10, 6, 28, 56, 84, 51, 267, 22
INVAR-2, Run: 096, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 21, 336, 18, 11, 6, 28, 56, 84, 49, 336, 20
INVAR-2, Run: 097, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 168, 0, 56, 16, 193, 20, 5, 14, 28, 56, 84, 44, 193, 16
INVAR-2, Run: 098, F, 0, 0, 0, 0, 6, 6, 0, 0, 1, 168, 0, 56, 15, 271, 17, 10, 6, 28, 56, 84, 43, 271, 22
INVAR-2, Run: 099, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 168, 0, 56, 15, 374, 20, 13, 6, 28, 56, 84, 43, 374, 16
INVAR-2, Run: 100, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 168, 0, 56, 19, 229, 18, 13, 4, 28, 56, 84, 47, 229, 20
INVAR-3, Run: 001, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 71, 1250, 47, 29, 17, 82, 164, 246, 153, 1250, 70
INVAR-3, Run: 002, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 492, 0, 164, 50, 1317, 50, 33, 16, 82, 164, 246, 132, 1317, 64
INVAR-3, Run: 003, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 80, 2224, 48, 27, 20, 82, 164, 246, 162, 2224, 68
INVAR-3, Run: 004, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 78, 1224, 48, 34, 13, 82, 164, 246, 160, 1224, 68
INVAR-3, Run: 005, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 72, 926, 47, 22, 24, 82, 164, 246, 154, 926, 70
INVAR-3, Run: 006, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 492, 0, 164, 74, 1111, 45, 25, 19, 82, 164, 246, 156, 1111, 74
INVAR-3, Run: 007, F, 0, 0, 0, 0, 24, 24, 0, 0, 1, 492, 0, 164, 71, 1632, 53, 36, 16, 82, 164, 246, 153, 1632, 58
INVAR-3, Run: 008, F, 0, 0, 0, 0, 22, 22, 0, 0, 1, 492, 0, 164, 67, 1037, 52, 27, 24, 82, 164, 246, 149, 1037, 60
INVAR-3, Run: 009, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 492, 0, 164, 70, 1093, 45, 23, 21, 82, 164, 246, 152, 1093, 74
INVAR-3, Run: 010, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 87, 1192, 48, 30, 17, 82, 164, 246, 169, 1192, 68
INVAR-3, Run: 011, F, 0, 0, 0, 0, 24, 24, 0, 0, 1, 492, 0, 164, 66, 1361, 53, 38, 14, 82, 164, 246, 148, 1361, 58
INVAR-3, Run: 012, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 81, 1147, 47, 33, 13, 82, 164, 246, 163, 1147, 70
INVAR-3, Run: 013, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 492, 0, 164, 60, 1267, 49, 31, 17, 82, 164, 246, 142, 1267, 66
INVAR-3, Run: 014, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 59, 1660, 48, 33, 14, 82, 164, 246, 141, 1660, 68
INVAR-3, Run: 015, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 55, 1032, 48, 33, 14, 82, 164, 246, 137, 1032, 68
INVAR-3, Run: 016, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 492, 0, 164, 61, 1285, 49, 26, 22, 82, 164, 246, 143, 1285, 66
INVAR-3, Run: 017, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 69, 1209, 47, 31, 15, 82, 164, 246, 151, 1209, 70
INVAR-3, Run: 018, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 60, 1473, 48, 34, 13, 82, 164, 246, 142, 1473, 68
INVAR-3, Run: 019, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 74, 1213, 48, 32, 15, 82, 164, 246, 156, 1213, 68
INVAR-3, Run: 020, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 39, 1038, 47, 28, 18, 82, 164, 246, 121, 1038, 70
INVAR-3, Run: 021, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 67, 1070, 48, 23, 24, 82, 164, 246, 149, 1070, 68
INVAR-3, Run: 022, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 492, 0, 164, 67, 982, 49, 31, 17, 82, 164, 246, 149, 982, 66
INVAR-3, Run: 023, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 66, 936, 48, 29, 18, 82, 164, 246, 148, 936, 68
