Input Number, Run_Number, Result@ 100, cpd00089_c0_, cpd00008_c0_, cpd00061_c0_, cpd00067_c0_, cpd00002_c0_, cpd00020_c0_, cpd00009_c0_, cpd00022_c0_, cpd00010_c0_, cpd00029_c0_, cpd00169_c0_, cpd11620_c0_, cpd00001_c0_, cpd00102_c0_, cpd11621_c0_, cpd00079_c0_, cpd00072_c0_, cpd00290_c0_, cpd00095_c0_, cpd00003_c0_, cpd00004_c0_, cpd00203_c0_, cpd00482_c0_, Reaction1, Reaction10, Reaction11, Reaction12, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-1, Run: 011, P, 116, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 116, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 012, P, 112, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 112, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 013, P, 88, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 88, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 014, P, 93, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 93, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 015, P, 107, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 107, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 016, P, 95, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 95, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 017, P, 91, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 91, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 018, P, 90, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 90, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 019, P, 103, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 103, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 020, P, 93, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 93, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 021, P, 111, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 111, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 022, P, 113, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 113, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 023, P, 108, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 108, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 024, P, 101, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 101, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 025, P, 93, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 93, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 026, P, 82, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 82, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 027, P, 105, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 105, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 028, P, 84, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 84, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 029, P, 97, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 97, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 030, P, 82, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 82, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 031, P, 98, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 98, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 032, P, 91, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 91, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 033, P, 99, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 99, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 034, P, 103, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 103, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 035, P, 107, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 107, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 036, P, 101, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 101, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 037, P, 86, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 86, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 038, P, 93, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 93, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 039, P, 97, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 97, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 040, P, 110, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 110, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 041, P, 90, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 90, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 042, P, 96, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 96, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 043, P, 86, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 86, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 044, P, 99, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 99, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 045, P, 109, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 109, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 046, P, 94, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 94, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 047, P, 87, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 87, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 048, P, 105, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 105, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 049, P, 92, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 92, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 050, P, 92, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 92, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 051, P, 110, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 110, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 052, P, 98, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 98, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 053, P, 104, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 104, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 054, P, 90, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 90, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 055, P, 89, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 89, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 056, P, 77, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 77, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 057, P, 108, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 108, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 058, P, 100, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 059, P, 108, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 108, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 060, P, 108, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 108, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 061, P, 106, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 106, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 062, P, 96, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 96, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 063, P, 102, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 102, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 064, P, 99, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 99, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 065, P, 94, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 94, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 066, P, 109, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 109, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 067, P, 103, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 103, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 068, P, 100, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 069, P, 118, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 118, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 070, P, 103, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 103, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 071, P, 112, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 112, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 072, P, 109, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 109, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 073, P, 80, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 80, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 074, P, 103, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 103, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 075, P, 104, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 104, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 076, P, 103, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 103, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 077, P, 90, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 90, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 078, P, 95, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 95, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 079, P, 112, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 112, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 080, P, 102, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 102, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 081, P, 99, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 99, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 082, P, 103, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 103, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 083, P, 114, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 114, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 084, P, 110, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 110, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 085, P, 101, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 101, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 086, P, 116, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 116, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 087, P, 109, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 109, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 088, P, 115, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 115, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 089, P, 100, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 090, P, 116, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 116, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 091, P, 105, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 105, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 092, P, 102, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 102, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 093, P, 93, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 93, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 094, P, 89, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 89, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 095, P, 113, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 113, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 096, P, 119, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 119, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 097, P, 112, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 112, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 098, P, 91, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 91, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 099, P, 89, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 89, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 100, P, 108, 0, 0, 0, 0, 0, 50, 50, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 108, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 001, P, 84, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 84, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 002, P, 96, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 96, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 003, P, 109, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 109, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 004, P, 97, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 97, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 005, P, 110, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 110, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 006, P, 89, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 89, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 007, P, 75, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 75, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 008, P, 89, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 89, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 009, P, 108, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 108, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 010, P, 80, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 80, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 011, P, 109, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 0, 50, 0, 0, 2078, 0, 0, 0, 109, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0
